,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
CCL17,,,0.04785732644105547,,0.009022025350414168,-0.010488589125008323,,,,-0.03236107294373869,
VEGFD,-0.04288535990077815,-0.002539101797177144,-0.03379785567741228,0.030580654639451872,-0.0082899424230788,-0.034910895429781943,-0.02186477086847588,-0.004712670916144567,,0.011395054941826972,
TNFSF13,,0.12023250968285759,-0.020925218727000233,,,,,,,0.03886079157178825,-0.026444435395783682
WNT5A,0.015549646522630434,0.010671224791929867,0.07468931197458213,0.07493280949616118,0.013162864761685836,0.03247889404086943,0.012506573927658353,-0.04440277471021145,0.008065474828473126,-0.02372232456998647,-0.06134137166941405
CXCL8,-0.07579380540440629,-0.0013429254123531818,-0.006823488157669077,0.03812036228904507,0.024940109621791766,0.0031598804504170902,0.03971948757485571,0.044181885248481705,0.0053563918466547,-0.04594566936400336,-0.03474027905044863
GRN,0.05105663144366304,0.0776700218888195,-0.03735230008443677,0.11778875700918898,0.022968381897339286,0.04922278346085358,-0.03685082235735751,0.07332014901512333,0.03724282852398553,-0.06154317128120739,0.02882071290541931
MIA,0.04043953823609761,0.050699248555413044,-0.029919510459481165,0.05905647697840759,0.015528642183568883,0.0006055944948174288,,-0.05658086901232246,0.09135172078786888,-0.02831097739972098,-0.01485905467890786
COL4A4,0.012877045648953847,0.04778100829287944,-0.030141622701094575,-0.013884918903925668,-0.020680814006901947,-0.007207421983604095,,0.0009029784727602531,-0.02524185138012182,-0.04984961696165976,0.004194384927468884
TAC1,0.033071263005394765,-0.028423464827972394,0.06325406717840225,-0.07489199618833055,-0.039614909332980244,-0.01828563396485928,-0.04811971733643283,,,,-0.052471013120280574
RARRES2,0.05240679676821184,-0.02294298518982996,0.08438612401824018,0.14658986576340244,0.024677455060536275,0.04554627309227454,-0.0015867241795956505,-0.0762693203442086,0.021588515892686212,0.02925535594943873,-0.04284520577741526
FGF7,-0.03334323752913268,,0.041553087949094375,0.012792135309120321,0.007668108474109567,0.00316465885558809,-0.05076086663215802,0.06627247369516913,0.03459700868735348,0.02767111409897945,0.08317200343805753
HBEGF,0.04716291191031826,-0.039538920466200625,0.05587858907770379,0.08434175047992389,0.021404131954217254,0.03456817998461593,0.08488785437853678,-0.007872953408451868,0.07097044409914997,-0.013823400038025725,0.060074187100888354
CSF3,-0.02820622108345112,,-0.02002245417770894,0.05348431807193349,,,,,,,0.03349767590670399
PI3,-0.05114315647587734,-0.021045993561833842,-0.020701203799185167,0.12685648943851427,,,,,,-0.027496009437463415,-0.012706412424209187
PCSK1N,0.07933001425035222,-0.027618854081209926,-0.007444565012631961,-0.016948854152031026,0.0011633947452766409,-0.02554385496356097,-0.00800869305897637,0.023530997992970787,0.034326289796355644,-0.009614902054507884,0.0017755615305437233
NTS,,,,0.018195279141492465,0.05946465638453516,0.007165698275018046,0.16607581965144896,,,,
SFRP1,0.08033474689108537,-0.009535773223576764,0.04819808366332548,0.04108449725215037,0.06506504847762876,-0.015027520273984279,0.016957587527290742,0.011818740103481589,-0.04770690505588966,0.03175536193732602,-0.025614023139612575
CXCL13,,,,,,,,,,,0.05448784617539196
MICA,-0.006024459208367549,0.008545728117962002,0.03229068527632778,0.05821140053057234,0.03406548558853608,0.07124362087537403,-0.03434605579946162,0.1491028406110442,0.1232679180680336,-0.017397862626218116,0.013097426257919417
TG,0.09018238253757378,-0.008842003019328644,-0.008715870888843133,0.006901368912614904,-0.01995643683147817,-0.03444369035519611,,-0.08953834947759284,-0.03250749878420553,,-0.0277898626373589
ADA,-0.0030686489644452183,-0.023819852950995757,0.021094247181513464,0.11168157145284578,-0.032596557615099254,-0.008102432120913326,-0.0017985841788238732,0.035311187193312596,-0.025162012990618148,-0.03685593683679669,0.046278190584283126
LAMC3,-0.048770135372502334,-0.019266494520931092,0.007413519881609416,0.09825388933885981,-0.0154267854076342,-0.05732846303498994,-0.024390683711269803,0.04693829526846796,0.026642231105615914,-0.027076473077397415,0.026766504910366615
CCL7,,-0.012724803539724558,-0.006473429952579964,,,,,,,,-0.013736973594885243
NGF,0.02213258358706834,0.042088908247699834,0.02880340126150164,,,,-0.01968533029997739,-0.0021684315939842227,-0.02966907800528305,,-0.0046957258586897786
TNFSF15,0.0467948141853736,,-0.02299733048881164,,,,,0.04667568201285619,-0.006565020457935988,,0.025855562150828407
HMGB1,0.012368585029328236,-0.039889638598929786,0.035035830747167394,0.10552079019299936,-0.045754445475022325,0.05248918227197938,0.04523247882037847,-0.01906322904679672,-0.020598160698996625,0.02020039455189069,-0.037496211225624805
ITGB3BP,0.0539365170613332,0.015506068709969335,-0.03947318336295811,0.07926108104325014,-0.002949065852233836,0.011163906432753185,-0.010129657846247081,0.0411689262463051,0.15822942275633947,-0.02746051129401933,0.015094807818196668
AANAT,-0.0173922143646451,-0.018461753992445144,-0.020925220960308997,0.03323966578507954,0.05819280242046959,-0.03970379359368372,0.09904853289217301,,-0.020794263503327214,0.012212346015623262,-0.018983011008054804
RELN,-0.015423644141429273,0.017607530200828107,0.07920873175030028,-0.04167288841641677,-0.023879531577798846,0.022620701765382927,-0.014344469846503647,0.01955035288975795,,0.09003115434946324,-0.015913919312052886
IL15,0.12047101554557518,-0.009401333744420193,0.09651575505698654,0.06281680391288218,-0.028997524256450455,0.007210029507172291,-0.023743903145554725,0.07278483948305921,0.04933359190890471,-0.029910852813399672,0.009447099372013568
UTS2,,,,0.14551446909181914,,,,,,,
BSG,0.08632331781762441,-0.03193189150210235,-0.07872173373723428,-0.05286278313866575,-0.017384436656275464,-0.02075093262545808,-0.01067670536284429,0.05623091324356209,0.06683228219719127,-0.033766149176092594,-0.010220694798168308
ADAMTS3,0.06714229518283318,0.0127837332538856,0.033385164288997266,0.12398864718733897,-0.02285786506368276,0.010597735455103915,-0.029718062786814905,,0.08669762029634587,-0.011629504008077335,0.07312286077291894
CD34,0.0075223387804348105,-0.0009551074209332959,0.030126109842615042,0.1258580413942877,0.02237431885917996,-0.04773462895151281,-0.015825932672856494,0.08221008365954822,0.0847849774855237,-0.003864638713627752,0.0724508136508673
CCL23,,,,-0.005426503164271251,,,,,,,
PLAT,0.06327871815110106,-0.07173747104713193,0.03153080756963392,0.11418227435081126,-0.004217676698502335,-0.020970751802840124,0.005500650282986544,-0.03230268857509046,0.03842945432124862,0.01700716571093581,0.012513745670492014
NTF3,,,,,,-0.003713537645798031,,,,,
LTA,,,0.03942230305701857,,0.19318343958272016,,,,,,
CKLF,0.035300787677699265,-0.009448456894185768,0.02116076122099425,0.14762963695232442,0.06062526827257581,-0.006616870218780837,0.01129408017978131,-0.005870535088091113,0.050246694035175815,0.03841006116591355,0.04802939425751214
CD24,0.007859680060719207,0.04641236624261361,0.006421731119187455,0.014910409522338363,0.04637410825262888,-0.0034979476112848985,0.010755809700967347,-0.06466575152069236,0.11591032075983834,0.03746846443193443,-0.053546265365659505
HSP90AA1,0.01758965008534507,-0.001922142935706635,0.06932966030634409,-0.11215324175366038,0.10266374136615232,0.025466733043575787,-0.028309297776887496,-0.037902373989561644,-0.10158205728497458,-0.032751472773982354,-0.03647208715633211
BMP4,0.0700151649536917,0.007156073184608261,-0.0016867033876759722,0.023133264668943623,-0.020033439633813904,0.059367592753367025,-0.029519234901550347,-0.03778445777572812,0.11400899483438026,0.026295650923759104,-0.004687944265565966
SCGB3A1,,-0.012724802267261205,,,,-0.02364970189696499,0.034715802214152554,-0.06015390596364846,,,0.04630435663519587
IGFBP4,-0.025103643142952967,-0.010218401898752743,-0.03379353153373876,0.1449150750488456,0.0055137778140023005,-0.020454245085032054,-0.04829969769210846,0.1599695021750972,0.10316254826442582,-0.032795314619705355,-0.013689826780288893
RSPO4,-0.03038414481792942,,-0.0032054627079787495,,-0.02010324424859357,-0.025026629050305848,,-0.05500195288788936,,,-0.0029320971630841476
LEFTY2,0.03363787537738727,-0.017868286456288244,0.05376474869995526,0.11138636696824958,-0.03247819531380053,-0.018618646054653108,0.11599710750783264,,0.2377520649823645,-0.013652487103226018,0.18043237287493222
PF4,,-0.013199939722739067,-0.018018712611690156,,,,,,,,-0.018751069438741823
ANGPTL2,-0.008712017815530283,-0.01578868022495079,0.05212584326857868,0.0935369713731817,0.02673011270727872,0.04758006748045363,0.021825989842290106,0.19526320422075366,0.04122616225324948,0.003261865156460084,0.01556077749933852
LRIG2,0.033425219567159464,0.035163565983278015,0.028073951353772504,0.0919027665985677,-0.012112421339664224,0.005148088210829989,-0.028501604286910658,-0.042218902492343814,0.06444651591439846,0.004730153140251699,-0.014427298299028524
ICOSLG,0.04210705457470555,0.04239090013002754,0.01959105948564671,0.062025389758019724,-0.013311231566970384,0.013865810069860308,0.01766059203018,0.10971995937023339,0.023985994165772438,0.023348059143675978,0.08146254635966071
WIF1,-0.017188460903315314,-0.023751149005146743,,-0.06301858801571303,-0.015513197427577698,-0.01750944456645462,0.0032028286095432366,,,,-0.01958378714385498
NPPC,-0.023187590585393488,-0.039475744992150896,0.013097625061005803,0.010321114306928315,-0.030261319068205415,-0.01534310790239764,-0.04887309195343335,0.09375241134444993,-0.024898965781411812,0.016868918246805947,-0.032000764504811915
LYZ,-0.06531506622352305,-0.021516440652909925,-0.06416002191291753,0.12126439599015518,-0.025104271810027865,-0.026933472205069482,0.04208945494873684,0.024182583524591315,0.044088670083199895,-0.016448997767327396,-0.033393627883604844
EREG,,,,,,,-0.020250452069981804,,,,-0.021588035605607195
SPTAN1,0.10096089359467192,0.018958101035546192,0.006123422053709414,-0.06500152684312746,-0.014494352234727389,-0.000769149941645263,-0.010636946195646115,-0.025876693625118852,0.026932321146606673,-0.014906737439308844,-0.03727765012588754
LIPC,-0.0428922378631724,-0.01616019575604146,0.013346754251383116,-0.011865838317584563,-0.015060155338762189,,0.05775143242499089,0.013752873646215425,-0.05115927125541047,-0.011966208246589914,-0.011326108700052014
COL8A1,-0.042590079219392674,0.0067263015788940695,0.008868366349444113,0.05514772461869808,-0.0014518105973564815,0.007174226395444473,0.043604282397178784,-0.019649200675987095,0.009407142418549857,-0.05651417300356242,0.047156465934027815
GSTM2,-0.018624236072314997,0.059635794005378225,0.010091761060304755,0.05111202642979808,0.01739754609184132,0.009014524868423874,0.051527202254448956,0.06018394604776947,0.09281473691831377,0.005274088962110005,-0.022644304274278375
SPX,0.04035963091947808,-0.026136563505573113,-0.013050687348901947,-0.05406259395580983,0.00864495796255065,0.015318957994764596,0.06123358673821312,,0.04068464008169377,0.04650299067912745,-0.027788083144481356
MFGE8,-0.055868048479899186,-0.023706360751008213,-0.0018697439520697422,0.11028137277489199,-0.0073309689788721155,0.0048210391497395194,-0.03018850575849237,0.07240610793163359,0.06750447341787286,-0.045975732143295145,0.010561418088079973
TGFA,0.0047770891267739255,-0.005392814888631768,0.007421529590086188,0.06951118558642058,-0.04050934783779857,0.00459293258343161,0.053424805977328946,-0.05737123565357983,-0.05123048709246701,-0.007950264686062651,-0.036120310510660135
SLIT2,0.01953641124595008,0.0010748847756344698,0.012427868033344664,-0.051281418663577216,0.024311775560263205,-0.014460816086158427,-0.0021587949846966627,0.056090417036634165,0.12194834356201141,-0.0265517083650664,0.01201067468732021
PLTP,0.12857402856411407,0.08787882443292588,-0.018949615724041836,0.14812911914150276,0.002911912298164768,0.01115540900466691,0.005905159149460619,-0.08533778433803149,0.11295425739175434,-0.06142697071291519,-0.09692687441481711
APOD,-0.038086820998852154,-0.02505093836973652,0.01786023828051087,0.015770592057712918,0.05389787199685803,-0.01944478002021706,0.023545543475179474,-0.05281904766037577,-0.13624407364125116,0.015900113332037946,-0.05842603615431481
B2M,-0.0016610905457897615,0.05681228300862062,0.1342143770489811,0.16488871956529633,0.06945854087915201,0.043144435778465315,0.034850964512111345,0.11335032885299061,-1.903058813259801e-05,-0.0752830739059027,0.09732566074304973
OMG,0.09019859573778011,-0.04667947071113001,0.04630197304216331,-0.06009617551706545,0.01921649418174012,0.03039596291460842,-0.01988977472993762,-0.07790487616755065,-0.07811378604102438,0.07944882734145356,0.0032302211617808085
CXCL3,-0.056436061995778775,-0.009811486052824654,0.003267233881838844,-0.023434030842291637,-0.026156910120044254,0.021224495493042995,-0.028507468546495537,,,-0.02818886994985309,-0.013823668214253699
CXCL10,-0.011308287017436114,0.005930819577842626,0.043077769703762245,0.16835233743887673,0.08212349628685932,-0.04371118756858422,0.006453432066777933,-0.007229010311408131,0.04850583922688243,-0.03797642065314702,-0.01625623214469327
RSPO3,,-0.017285027066008287,0.03398311609957455,0.023327643476561622,-0.020954861141557785,0.02212603402900351,0.02324338460234002,,,,-0.01430201455217872
CORT,-0.034065979675988615,0.07347067345752256,0.08154196595947003,-0.03609108810160337,0.02742041649673155,0.040032153888707935,-0.049552402862726,,,,
NCAN,0.07845764444802789,-0.0012058621407775865,-0.05631621124345242,0.06442554840100094,-0.04850704597301816,0.0491112890730224,-0.03794415255594825,0.07110713941067447,-0.07299460654299862,-0.025820666510384144,-0.05934947964904902
PRG4,0.0869709290110454,-0.019136584857520414,-0.020652289162173675,0.002566531993690038,-0.0030450318778150786,,,,,,0.05286525060448203
ZG16B,,0.021218433487467103,0.0134731406580963,0.016602195347498704,0.02697761973338709,,,,0.15629256987820866,,-0.015996585337397357
TGM2,-0.015379282070444193,-0.006732581702904708,0.0034581312956882024,0.08908226204481894,-0.007879668230817281,-0.021981904849025288,-0.05649308833945164,0.06365759817546618,0.03546432400567862,-0.06018908475097917,-0.008251412322247801
VEGFC,0.03590283217146363,-0.024297701555296376,0.011900584345480402,0.04030287694664088,-0.03698314038911367,-0.03972515305950519,-0.02288292266595683,0.14626193328757853,0.06100033711544822,-0.037181583964263965,-0.019007158620356325
WNT6,0.11140792849610322,0.04456873458907871,-0.028564775159189124,0.014290057708622867,0.007971237670588192,,,,-0.021983565285778287,,-0.016529271975445615
NRG4,-0.03152948125373653,-0.011719990796576592,-0.025134780667364773,0.035716209597317146,-0.0263858561605181,-0.01546946408862006,-0.025492929886177806,0.045586116170751326,,0.004580047577612967,-0.02485748980903882
PMCH,,-0.013507920115222938,-0.034826687333551855,,-0.0201032432783949,,,,,,-0.03183359312468394
COL9A1,0.03292380761509003,0.016005093595758184,0.01728274885082074,0.01577840047926667,-0.004763902115694396,-0.0040705663773643415,-0.01996972466573875,0.048398709699505084,0.1362619469749579,-0.0528390683721863,0.00013605147473026697
GDF11,0.0028452843206059164,0.06798579122243083,0.008853687785452716,0.03611806643790838,-0.0397525259203081,0.02039676868112946,-0.034677774170985574,0.027183897482330313,0.0029175877112092067,-0.009246361468960499,-0.04385437537700799
IL24,,,,,,,,,,,-0.027789846679644056
SORBS1,-0.032515371236979215,0.02029756534993442,-0.006800219063743333,0.011302598553197898,-0.00325298394550272,0.03382034879889307,0.03027761001593864,-0.033504232467814546,0.04133361982296372,0.051550468225109336,-0.05852826750038673
DLL1,0.046992483886956954,-0.05983923241010002,0.0011124313970592304,0.02694671078308988,0.034474271049886394,0.02280303433458009,-0.0010453210513123221,-0.028936499611348802,-0.0017432850104282277,-0.013820569977350948,-0.04811063943474926
TLN1,0.015344617398562427,0.029845475480544347,-0.008716601057631284,0.09245237005017894,0.01905249329939686,-0.01126169294206927,0.03496302458061721,-0.10080772496825449,0.09001979353122724,-0.011349958019960851,-0.009436738199989551
COL2A1,0.04261927820606609,0.027510624975751952,,-0.023473373391006896,,,,,,,-0.00029381541828718023
SHH,,,0.0586604624602691,0.029343445379506027,-0.030461134021149527,0.021513884678986513,,,,-0.00181168556831642,0.14812372433002616
PON2,0.11361474163953902,-0.03258314390584304,0.024820551945138512,0.13234506893833967,-0.0417499279371833,-0.055607523402408925,-0.015934195905308316,-0.06500885035208064,-0.04206082416251217,-0.02069901612627481,0.022203498931596632
ICAM5,-0.026015610247824165,-0.034295990895727234,-0.03344867759124342,-0.055688309529276975,-0.04462647139152264,-0.010492977693966,0.003993574583830416,,,,-0.012945709377600614
HPX,0.08108065864222681,-0.03179720139491497,0.01941639124459281,-0.017823135078234156,0.05385829900709474,-0.03349053481246827,,0.047764393399624225,0.12940689825894525,0.010391762305302204,0.0014019809696587465
SFRP2,0.05480976140908582,0.023940362996190543,-0.02444188909592029,-0.028068014023871258,-0.022463359204159705,0.02641470848998378,-0.017491925462003944,,0.0333711142102732,-0.03447334842024261,0.013174241729216085
CFC1,,,,,-0.0012782985056802132,,-0.020801351452135207,,,,-0.021994967340601614
CD70,,0.005695744213324467,0.017204831574503178,,0.0014812788328822898,,,0.029521601216976327,,,0.02660230981375054
HP,0.04586378211133126,-0.01925219201939715,-0.0024987479137154544,0.0519158996382998,-0.008799395632868653,0.036585005534903924,-0.02428902213138387,0.09374283392362727,0.05770137466682199,-0.024594137149568554,0.011017605948064182
CXCL2,0.011821164514675832,-0.04649254388983333,-0.011430957766459252,0.009171568806666959,-0.010002504454521083,-0.0007833667167067741,-0.04335744481670282,-0.020372898571837696,,0.008341749547603826,-0.02661860529012316
NPPB,,-0.016416226489809702,-0.010123152548229609,,0.058339442307365166,,,,,,
CCK,0.010434985331637272,-0.07051812982881693,0.034095148939325554,-0.08860611171346847,-0.04507862163289862,-0.006182982743467936,-0.01715277478128347,,-0.02877104185920547,0.017255828508533334,0.015336293967426144
SEMA6A,0.05456384291857677,0.035356162770462635,-0.017910920354161815,0.10136800054470806,0.025855735072216193,0.06582742211035134,-0.0011618405870431922,-0.059470587764637414,-0.08184432073406873,0.049008316252403906,-0.0355843940940469
IRAK4,0.040784484249621854,-0.007222397545321413,0.040344373053761776,0.09220002308319708,-0.027387022109972396,0.014479130894256152,0.035086807678075906,-0.03710113861613463,-0.020824008054704628,-0.008769102142291105,-0.00912335383871455
GSTP1,0.058341223666400675,-0.0016545470499617072,0.009876670858687625,0.09418882837177006,0.07361628323581001,0.03864920933935528,0.07802134768415592,0.013450212125044592,-0.06303796380742194,-0.003238054337366126,-0.03560898372529634
VCAM1,0.05080162696494325,0.03935598308726168,0.07274472001673522,0.13519858819480599,0.024029927198046055,0.04892912716117929,-0.017208221433125094,0.003094027699066323,-0.006542776511218921,-0.009443478651425771,0.006071836705914081
NXPH3,0.008781347473063772,-0.029118723200375375,0.03053133600462626,0.06760354422486989,0.008122178776297713,0.0408880903682627,0.057603500603679476,0.017202715174204266,0.07959257316980939,0.02095944884307097,-0.026570222457926403
MTMR4,-0.016982615631978264,0.033372653500487494,0.006297350114272931,0.006286908153786615,0.004125874573003836,-0.007790908217312219,0.0037664242373176347,0.016145504438474456,0.07998077209038189,0.07742364633070743,0.07470122913067455
LAMC2,0.013117973560769809,-0.012885021261911036,-0.028638613608514208,,-0.0042576984888911,,,0.1334669076219543,,0.040154516400399014,-0.0239368381241101
IL10,0.031740143046498435,-0.027224633640292047,0.0014321547648039421,-0.029031981767823,0.07559725376045325,,0.04055076462177055,0.13641106944760573,0.06962562079456713,-0.0278444175315888,0.12511965762514113
SEMA4D,-0.014581186595096888,-0.03492171757336574,0.007133609004803659,-0.08112794903507109,0.045322344624838105,-0.0183279700637972,0.04122149569512497,-0.06370222106306689,0.008142119501213825,0.020385278390292038,0.024442030202616365
TRH,0.0323041135126753,0.03442207852748788,0.020542306328119025,-0.010900383364082354,0.017410621214716808,,0.03513959007965255,,,-0.04071813499746927,0.03342918348159761
SEMA6D,0.07203012215517593,-0.06702532099315646,-0.02049410104606792,0.06655372387026537,-0.03985862724658017,0.04103875743699413,-0.009176891823511578,-0.08883530382197616,0.04424656911709544,-0.0728127868600693,-0.007735648907082417
CEL,,,,,,,,0.04436479119588176,0.1485167366068331,-0.01161376975324024,-0.02557324584604565
PDCD1LG2,0.05696186474964351,0.0044248688546526865,0.03293305090009649,0.12171976373802137,0.05355511926813254,0.05684053071712122,0.027202549644974983,0.047885541620466994,0.04561888771831386,0.030856640445670065,0.08046855630711885
SPINT1,0.007244269470559902,-0.032596862354124546,-0.03479054758016034,0.04252569425859326,-0.006919708033806597,-0.022985448051671336,0.004608757083018385,-0.014409384587111782,0.08976054354028587,-0.047838681602246975,0.10162494188974087
CTHRC1,-0.025303860181898497,0.003403927124902953,-0.009479233766196063,0.07120563400233909,-0.03621102722372619,0.011248506743153868,-0.025308986596520033,0.09194586693410865,0.14242686501385945,-0.004568330098418618,0.0840305984736893
PODXL,0.051669791546614795,0.0016770440361529046,-0.007151805259779762,0.14966004867555519,-0.03220592594951738,-0.013975853017309291,-0.060140194106830316,0.02107495324636303,0.06130225248902599,-0.012028069685837632,0.09430924940245901
JAM3,0.06464507547992457,0.011417492825758267,-0.04302540092744856,0.088103456647682,-0.01505043178678442,0.029862470441080834,0.05831350157055376,0.033128443264738454,0.006779734589980709,-0.03007094363187719,0.007066684322035414
TGFB2,0.06081252355414113,0.07794058330464178,0.05503933536566379,0.16012317663812173,-0.03315854912484764,-0.027306515614174992,0.028449780950738295,-0.05769271588531769,0.0921600720217195,-0.0832559872612248,0.04694237018016278
COL18A1,0.036509320033776244,-0.01859305951990686,-0.02409563853183837,0.13812260298578952,-0.006846586570933275,0.022132296117873387,-0.026438738377381334,0.07279535711268735,0.07665788911992491,-0.057245168537497414,0.037540361109260206
NODAL,,-0.026475110415460912,0.09366573880832131,0.006704731491457843,,,,0.08942867091095602,0.06181858923988564,0.04981811641404761,-0.049864301555194494
INHBB,0.0028742439918058383,-0.02730367974948915,0.034208042900431765,0.08796078877864326,0.0015807698036745615,-0.008871345277300335,0.013491460172760745,0.07637110406392883,0.1031718808169366,0.03370298845135894,-0.0022058912962521797
LCN1,,-0.012885024161093283,,-0.0308627087881312,,,,,,,-0.016789649701855185
ARF4,-0.016462046285493224,0.06215383650097176,0.08294173861618953,0.09644511080655577,0.006735040999898605,-0.03420165694183588,-0.027946977072099755,0.116052264381856,0.06494472132412368,-0.028828375638723033,0.011355830339652598
CXCL14,-0.04903604191504578,0.03493816287563721,0.025468055367116507,0.0030753914636631177,-0.06956015149329427,0.030915460883105747,-0.039087505373923526,0.10296207674594329,0.13911065573388026,-0.056731817353971224,0.013392122847413167
LIF,-0.035200328998622236,-0.025471592820848408,-0.01648504401692183,0.05332281469705165,0.03110515554422556,-0.03970379359368372,0.04678184233665389,0.03465431283141771,0.14054153529705704,-0.026356252966973383,0.008304609407073376
IL17B,-0.0005150291559357299,,,0.08685219302904522,,,,0.12010680999207363,,,-0.018983007195746738
MMP1,,-0.017764133532517448,,,,,,,,,0.01715945951923254
MATN1,0.061690666038870835,-0.016917660830595798,,-0.020459076979935254,0.05580569921329279,,,-0.025033553487127005,,0.04403353348362367,-0.017299405076269907
ADAM28,0.05314188513829059,0.006443032965528082,-0.022084047184370088,0.059418295417141914,0.01274887079218768,0.00874697953429367,-0.03157537172527495,-0.03216792577978596,0.06947041410189506,-0.054339011921383906,0.023572189636872357
TCN2,-0.05289381558851517,-0.019268233443880893,0.023475172850587468,0.1345124560256093,0.0006104744181748632,-0.048055113649606795,0.06646320594347316,0.06441199569996435,0.07356570375530495,-0.026826056730982532,0.04087308272969213
THPO,,0.04061488531799766,0.0200031135036571,-0.04965250238170822,0.042655841514109456,-0.012208506627199625,-0.02809404774394121,-0.04389812096585454,-0.023843921368242576,,0.09639217773023633
CUBN,0.034828404158018654,0.0009048011717873199,-0.02733812725807366,0.07981187323106834,-0.001091065599427289,0.031937775434055495,0.10163217804050856,-0.0550583277480812,0.07119062040370638,0.024778105069802395,-0.03155317338260867
TIMP3,0.12271099675099395,0.011080766014211225,0.07631908717506847,0.047319742731471694,-0.04796569703767573,0.004592954183904298,-0.02040998386029381,0.03643161649258816,-0.030493275460260986,-0.0598846047917655,-0.004181076328009231
PIGF,0.08420265000088764,-0.013759945208956176,-0.0026970915700035027,0.054712519149631586,0.06588077822742226,0.018778804479379105,-0.011884359075337853,0.06114437884524425,0.005205394271435728,-0.03568755873076339,0.01575888515360247
CRH,,-0.015096339876466238,0.02517911202042936,-0.02118573933694354,-0.012174348718054194,0.03694535751914797,0.0658118722601448,,,0.04589850350516286,0.018928227130288564
BDNF,-0.035958209797373845,-0.0037686764226703283,-0.030847315556411528,-0.09766344407409971,-0.021153909388692233,-0.062148232680748206,-0.0278853567874971,,,0.006866932833317351,0.06700309564491277
CCL5,-0.008172230954023231,0.06384570164363963,0.01802573441961352,0.0410983266305508,0.042469415984119914,-0.014351994677710875,-0.04827949645115568,0.012330292226096664,0.04353827287319793,0.0812785533889097,0.03175139563370436
GAD1,-0.04685007474877393,-0.0008939964742286886,0.05024878525341194,-0.06986556514501491,-0.06763747486971196,-0.0067204057174768935,0.025533036209940307,-0.048241715669334724,-0.030445287645577086,-0.01412760473440146,-0.0031120705462264393
COL14A1,0.037678013467865056,-0.019118054140056906,0.037332938497225986,-0.006157159369821236,0.007682793653025391,-0.012332225024820518,-0.015542076015657547,-0.01701825781686355,-0.04564599402098424,-0.04827777201330346,-0.021708910711254706
HLA-A,0.11772766267910367,0.06334215637331385,0.02892581242731997,0.15672152899119693,0.06930526721783165,0.043532270721582826,0.015512215060090472,0.08642979549010062,0.06985351821729437,-0.07343856323153305,-0.027233499506402952
CD5L,,-0.015096338129934704,,,,,0.008682106219852138,,-0.027217181003145845,,
FGF18,,-0.013659457434695982,-0.01923210905461887,,-0.01642170422537106,,,,,,-0.023748960279089775
