,UKF248,UKF251,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1,ZH916bulk
IGFL3,,,-0.016803103505249682,,,,-0.022718362124006474,
BMP1,0.015809694119481063,-0.001839994454711949,0.1083644487317336,-0.03435556512703544,0.07672716280674463,0.04173089797654405,-0.0127256550073467,-0.014393446423497153
NDP,0.013363426767220635,0.015009853347835327,0.021009461272121048,0.03452492049946041,-0.08215797769824168,0.0519888856783925,0.09675254613789433,0.0439609950251483
TNFSF18,0.051360312227723595,-0.028721246130617654,0.10124868983319246,-0.021277286166613063,,0.10189160681220112,-0.03832181527696771,-0.029458672357126868
RTN4,-0.029814018267049165,0.08009600863927485,-0.14384201880777148,0.056545426704266336,-0.12212458139632229,0.009846617532061522,-0.029667991854519862,-0.11372119295416334
HEBP1,-0.040593953797711455,-0.02690051835429044,0.046049930536535354,0.020585212366702903,-0.021974744069972327,-0.00864135876127574,0.09635804560681349,-0.03557278237602376
WNT7B,-0.04030056474456543,-0.017840747773424672,-0.03522013965954359,-0.026936592771362674,-0.03560136675358474,,-0.013050521723102409,0.056093985903877895
PTMA,0.012692544694598533,0.05179093741810939,-0.06747933339043405,0.03762741621720426,0.07027448618478449,-0.10126827592993085,-0.09783269362093032,0.0324787976426739
FASLG,,,,,,,-0.019703627719669586,
CEACAM1,-0.01733250418104153,-0.013691700867380452,-0.021278355462174124,-0.007955826651470405,,-0.01652173057601371,-0.027414704035768508,
PDAP1,-0.020601278310814305,0.037424068104479055,0.08870884467996978,-0.024872421772402644,-0.026716278433177344,0.029532059788249018,0.0036353295365549256,-0.042330850859169045
QDPR,0.04962907153526095,0.005913889049143655,-0.11262700377080857,0.011420013720513782,-0.027768959248936916,0.05620141702467015,0.07136957669951227,-0.09436637513955659
POMC,-0.01395061926367528,-0.011293419851563086,-0.023218655012991616,0.06495193289878959,0.056772348445835154,-0.02922394278373585,0.011970313463986363,0.05609209150863682
CCL18,-0.021629327573143894,,,,,,,
CCL17,,,,0.015097282480747145,0.001095552249664298,,-0.017859125423923622,
VEGFD,-0.021629334441468452,-0.019610614535256424,-0.028149705699035393,0.0932956559939946,-0.007312392389947881,-0.054614114407186456,,
TNFSF13,-0.016322189850802967,,,,,,-0.029099954237652166,-0.03204683354877334
WNT5A,-0.011364366049900994,0.0675018551995046,0.06876657615007743,0.02185217428089335,0.024737763631007267,0.1093495515545269,0.008767216488636986,0.0066173123355208075
CXCL8,-0.039622352655806846,-0.0009325685320466663,0.007841993096707706,-0.009172844254129205,0.016528074101651066,0.03045711210712937,-0.03327026379530859,0.07284415278934268
GRN,0.011168719065708604,0.023538325134955445,0.06847140889219978,-0.04931133397644642,0.034503024699811154,0.06290075820544172,-0.13543138133747068,-0.049298541064494765
MIA,0.07822428706796142,-0.017440309142012483,-0.02094519896963457,0.02118435779268447,0.0019427182927789187,-0.017922289452849283,0.07395401111900816,0.09591113814498545
COL4A4,-0.02597664668212043,0.004970000860467375,0.07548841644250245,0.011828526931047514,0.017989113869393367,-0.04276392716383516,-0.05244663711725935,-0.00780481892432279
TAC1,-0.03603087954340859,0.00941022045572071,-0.06960877814675699,0.05853685652868199,-0.018255245813740658,,0.0130791757178031,-0.04759619860070001
RARRES2,-0.06681867204168677,-0.0071007119879105025,0.11579691433019444,0.041944147235353293,0.04864243091322072,-0.04057228133101329,0.11237137686975159,0.04719716539098075
FGF7,,0.09656458701660824,-0.038712709655557224,-0.01948129089063484,0.029973163535601057,-0.036587012430631234,0.11447175086674156,0.04705190050467288
HBEGF,0.02886066501618206,0.03167028364562035,0.017403453592210155,-0.008277424672909497,-0.01710054895827786,0.008561671119613245,-0.05673627282007422,0.031844971317285184
CSF3,,,0.004347003670598628,,,,-0.01880290397611437,-0.008228103464173346
PI3,0.007272183451706215,,-0.01972580193014094,,,,-0.04085246368763579,0.021198227684558202
PCSK1N,-0.025036596666052225,0.008487138214660244,-0.0077733560052946835,0.00850309211449279,-0.056976336230819984,0.07976334487619115,0.09255250685559585,-0.11041180359015731
NTS,,,0.08538755826130641,-0.014480540639655788,0.035869388693930915,,0.24798193003657565,
SFRP1,-0.031325086019029634,-0.027965718744413153,0.011052766609427236,0.07373565363363163,-0.046343153864338314,0.16364257832135048,-0.02719750030898993,0.024222725764572683
CXCL13,,0.005339516892341603,,,,,,-0.030560017021583546
MICA,0.03910346559823565,-0.0004300865816945927,0.05898730716161951,-0.027844995017210578,0.015977617829994177,-0.02910847145969514,0.02450632946206529,0.03562591740290072
TG,-0.000468609428774806,0.13613519813425945,0.015450166302524982,-0.02673494104852104,0.06573676092349125,-0.01717945012131284,-0.013961289063208347,0.025547844590394553
ADA,-0.0010005271266177755,-0.0019004684186159457,0.013858782804608342,-0.017782846869116756,0.007082269565558392,0.13025830605397049,-0.07543390696868654,0.027231907616512077
LAMC3,0.0032311704649454,-0.03310770747689829,0.11956522989407395,-0.050318355386449076,0.010446536446829156,0.07860256090924239,-0.07894497613977904,-0.008036665999258955
CCL7,-0.013758079533776196,,,,,,0.08402203196078302,-0.0071558510916922904
NGF,0.0065644460295549295,,,,,0.03498144573876819,-0.058992046557901655,0.007316207097096417
TNFSF15,,,,,,-0.06145441479358093,-0.04331966896285181,0.006032889416807013
HMGB1,0.03246585946011373,0.0036442012608357346,0.1337990306110927,-0.027104052274702285,0.0632891441609586,0.0028131173227106537,0.06010255257048743,-0.07219805521489936
ITGB3BP,0.03724299000800136,0.03800888438052636,0.11200853883570083,0.003061140942538255,0.032940022362673044,0.12016164405023623,0.034732034506018666,-0.008111932392969213
AANAT,-0.019960880257847074,,-0.015801952571823357,-0.0014378002724069758,0.008702170123777516,,0.11945395587438197,-0.023004665629074442
RELN,0.057302888511521516,0.07471661566457688,-0.01376128924876166,0.016750912134850842,-0.0259366025882436,0.05299595430166536,,-0.010560457632967883
IL15,0.01035284399436837,0.0037879109752635967,0.06774956701107948,0.00835158638101967,-0.004998352739177557,0.011800076566908662,-0.006568359848018946,-0.036651423859890515
UTS2,,,0.05387277882219097,,,,,
BSG,-0.014831698188528537,-0.017521862662682214,0.025841780747662704,-0.027630420198539403,-0.03403275367969683,0.02947322074591804,0.00324748629513364,-0.00013449748124024313
ADAMTS3,-0.003168051910414774,-0.0031429753585696693,0.08445339643403181,0.04587695466383602,-0.01137058460106149,,0.08856887448263213,0.026350762606551757
CD34,0.048211852219304616,0.046145317668715234,0.055761706012907114,-0.003747848531410525,-0.0054518888126629085,0.013685141135926993,-0.04089942797173835,0.011344132170907071
CCL23,,,0.06564326476319211,,,,,
PLAT,0.014665009949317128,0.000441269450580638,0.07770529244210901,-0.081131450029438,0.004204588599811928,-0.06746540761109876,-0.06192728483376291,-0.01637971366813625
NTF3,,,,,0.008666600065930518,,,
LTA,,-0.013691702272394203,,-0.023155807502483874,,,-0.02805725997213358,
CKLF,0.007110585737563561,0.018638473834645133,0.14187649386774734,0.021162606700649747,0.0855401242034833,-0.0427758722656151,0.0788801092346025,0.044050406833646465
CD24,0.03761358769063326,0.03510643342061888,0.03904361741094117,0.0717222260800555,0.1182199191717226,0.014436436358907057,0.0050112080774207274,-0.07843343488701264
HSP90AA1,-0.0060609307781598915,0.021435763276159408,-0.14168452208807808,0.09104987817938157,0.03798077584445278,0.06780603444714355,-0.03455092711190752,-0.0835450400540862
BMP4,0.01831679229856796,-0.014514007016403013,-0.013733119403584347,0.02657873337594865,0.0030579237186463422,0.08233305104514979,-0.056454396714588455,0.08687791015538142
SCGB3A1,-0.013758078157986625,,,,0.03533253427778801,-0.025165451194857878,-0.04131322472399072,0.018589031460468242
IGFBP4,0.026993249134419913,0.0031257933094139437,0.07948281756045575,0.003962203304355366,-0.00451738744445,0.09228089608650698,-0.06266645535496114,-0.06848855168294017
RSPO4,,0.09642204832670055,,0.01463314222316381,-0.010301044320578795,-0.034170873820436376,0.12769261289386083,0.0751572280579877
LEFTY2,-0.016062238296178852,-0.013859857207859353,0.05953374694431458,-0.025874280382905394,0.0017213871249023016,,-0.014748716679327933,-0.07264484011688993
PF4,-0.014271797594324735,-0.012454464113713785,,,,,-0.028057253479475512,-0.022723585970780825
ANGPTL2,0.011152617274802639,0.04331070126837122,0.06455410969540916,-0.002710213492696963,0.04300327117370566,-0.01750902087359661,0.001141426026538834,-0.03677930588785403
LRIG2,0.026836029132562954,-0.02491309708271674,0.0844309140645686,0.006447117436884054,0.023856272669754347,-0.013716330769242476,0.09149121601677414,0.07024763672132328
ICOSLG,-0.013726160159350168,-0.03176218263795662,0.06650470050492094,0.044570989669359795,0.07282865563188569,0.05744447405525819,0.038218368400261014,-0.005532355811113159
WIF1,-0.025679783268265022,,-0.05144503693276084,0.05814210295486977,-0.051535778025982366,,,0.03299907510461636
NPPC,-0.016352116140945068,,-0.005911569912097129,-0.040540031678542525,0.03367108282281924,-0.01922737371023871,,0.00046408683999010406
LYZ,0.007137095475852297,-0.040539059178430835,0.13318295661768048,-0.003334288155731607,0.020345656739872518,-0.022928579274575516,-0.01694611413560926,-0.07531281963202556
EREG,,,,,,,-0.042372951836149544,-0.026161578923639704
SPTAN1,-0.028515322443481653,0.028144861631637635,-0.052572222128492066,0.008154445221127153,0.02219955271478074,0.10970276424079474,0.0771333050321819,-0.05542072389087066
LIPC,-0.017472431523121463,-0.01874463411466109,-0.041329785600658996,0.021850518494304586,,-0.04812632260462568,-0.035474988004616285,0.03664217427072556
COL8A1,-0.0119574322541001,0.005389273059583486,-0.01506868097614609,-0.05002257657442468,0.031132384478167026,0.09038151970691893,-0.09080338845801189,0.03656241904334818
GSTM2,-0.028738333282317823,-0.027290947617283016,0.010250172414875197,-0.021542806751334728,0.005876160638881802,-0.0016614666881532602,0.11017127234911053,-0.05447035296041749
SPX,-0.028258897540279902,-0.015031956981537087,-0.04168172453029423,0.04982220644589178,0.025062284327080478,,0.2152853199076117,0.04911998002657938
MFGE8,-0.008816694849708477,0.016870060665844764,0.03244095218025125,-0.04557974340220447,0.0270102615704699,0.007965695847374868,-0.01777142307839137,0.05688368875678637
TGFA,-0.0022914936781580236,0.00947902830472721,0.05315249775860116,-0.016512679228583595,0.023750519439303234,0.02925695266464841,0.09884397162039578,0.009422739711683767
SLIT2,0.03066453679273763,0.007180573787792085,-0.05250746775814942,-0.018325769402116956,-0.0033976528805051746,0.06468041008331515,-0.0924091491164441,-0.044743162306002025
PLTP,-0.02834690701684293,-0.036055941150951086,0.0968557215767663,0.07597078640197852,0.10847401704379794,0.02269189509089332,0.00717682895818993,0.009041862283354164
APOD,-0.0326864211102078,-0.03772050340349172,0.05928841855821388,0.08464764963416949,0.012352659598575878,0.06376500165621703,-0.05124479562249681,-0.029232227683228418
B2M,0.0006741906519334836,-0.009401136372850786,0.10613533511282659,0.059238693977663126,0.13603462345883624,0.011105146256464138,-0.1579451193305827,-0.08900764155845291
OMG,0.04012908811184003,0.03715437113690722,-0.08700903767434258,0.05278572924248998,-0.054903022075759006,-0.0196401693445198,0.14022485742414792,-0.030355809527910144
CXCL3,0.07386434073887266,0.025260191136224987,-0.020747208352662857,-0.048351396474681306,0.0036971819828350043,,-0.07434790491542478,0.04778899697485264
CXCL10,0.023668400487739633,0.0882553200186771,0.11812587650582154,0.042584632338813405,0.05897776234116921,-0.05302194839305021,-0.017745923840426604,-0.0031720862271004437
RSPO3,-0.01868860107546807,,-0.025947644011608165,0.022256371230881786,-0.0434150306096591,,-0.01999532216896271,-0.009548620089726663
CORT,-0.04079762100932274,-0.022242884233225336,-0.03652989241032618,0.01164235174616626,0.035724697930300885,,,
NCAN,-0.009148946115025045,-0.001475232581817304,0.08608901841911369,-0.022478781642404286,-0.01972998834697786,0.005305483444171186,0.1326637483470689,-0.026646246820011342
PRG4,0.04588100971818391,,0.011912725044968046,-0.018200143700549686,,,-0.045294793522987556,-0.000442229328485157
ZG16B,0.05297928935404877,0.006180556835039649,-0.02426829939269825,-0.01839939110978087,,,0.15740828270376384,0.13434149874880613
TGM2,0.007179168471602475,-0.015605166056760775,0.0285943315172634,0.07177300663649257,0.0180948767389598,0.07447347623582788,-0.045174227314888724,-0.040987640551565764
VEGFC,0.0664571383158826,-0.01924378672566468,0.009926217663231872,-0.007965706875691397,0.06383022623485701,0.042838475069361066,0.0018761842517857983,0.03650045169749184
WNT6,-0.022198357177930762,-0.013859857571604422,-0.022103883815628073,-0.04094718865213704,,,-0.030110532041362565,0.004812104604272075
NRG4,0.09609033293639187,,-0.01387986434874012,0.028775241640611217,0.04063022525465062,-0.042763879991441704,0.104210585399759,-0.030123684867085783
PMCH,-0.014604786525855886,,,-0.026931612515326723,,,-0.043117515454855634,0.013170381911853817
COL9A1,-0.018223266826498816,-0.013620879947944031,0.06143593923072271,0.014807965237205286,0.010462915848108717,-0.004095965609394092,0.03808220683547056,0.02943053897365966
GDF11,0.005131249255763956,-0.03368028542479822,0.09214915944575129,-0.015109707585509644,0.024492997844084794,-0.00561676581510652,0.025044312188206175,-0.047319432542175605
RAET1E,,,,,,,-0.021934728807115292,
IL24,,,,,,,,-0.0013799936970356483
SORBS1,-0.014377724269375312,-0.029780278157287288,-0.016770327958834822,0.04865706486761128,0.0414628315617689,-0.03573594769616502,0.07298214582342377,-0.06977834801083548
DLL1,0.02217334501472166,0.04057938330746237,0.04044559738154266,0.003232892656670619,-0.01455051562585791,-0.1483245098635168,-0.00569334551934029,-0.020610544444485453
TLN1,0.030672515192874845,0.06230748130459966,0.036796436289770466,-0.06397009087721264,0.022273030645270104,0.1588598129696257,-0.07185426544465535,0.015028554712773942
COL2A1,-0.015066118283073303,,0.03600017889815769,,,,-0.02909995198812523,-0.008807057562527624
SHH,,,-0.016309832233254183,-0.0470357329284716,0.06570971371203543,,0.0691740001481306,-0.045697047780465454
PON2,-0.029633317881019257,0.02594368134921384,0.14512674515258614,-0.011675189989208726,0.05634321958273339,0.05568420672860898,0.14112907229779723,0.06532022335746286
ICAM5,-0.027218385758656698,0.12504263043952116,-0.040542086394808406,0.0020089928418354653,-0.001747844588778572,,0.04950315954789558,-0.010780048423600566
HPX,0.007069863422331407,,0.07438071979068625,-0.013246799170181896,0.04767791787588248,-0.037651853529561234,-0.0015101321937762188,-0.02682947889393497
SFRP2,-0.018291401575496465,,0.029603875053580447,0.00815056656912114,-0.0007560787995526166,,0.04828582248121045,-0.010638652945218686
CFC1,,,,0.036817954147316506,,,,-0.026654721370506194
CD70,-0.010221254765405282,,,0.002959408285874615,,-0.04641122567156743,0.023482914646737286,0.01104727881797145
HP,0.01886997922516587,,0.04037477855274514,-0.012131569188506655,0.002406196556336005,-0.002521774235852624,-0.0023408493649642857,-0.07503767977126068
CXCL2,0.04813385869571145,0.07897671644341867,0.022151643961243826,-0.05827973684121036,-0.005067912711036162,-0.04212929014237957,0.012134045043671325,0.05376362878254989
NPPB,0.02120746930214721,,,-0.020276167990877683,,,-0.020283029730218963,
CCK,-0.02328077853276615,0.033558164181969274,-0.112021524143666,0.08054900427124811,-0.08961555911176507,,-0.02631256507364361,-0.08572154254642961
SEMA6A,0.028265521615489276,0.03586505933491983,0.08678169013393763,-0.029973099724333124,0.03600715371333537,-0.08598374574411202,0.08250436960506363,0.0031151958898058235
IRAK4,0.07087347079205011,0.005868036305836695,0.04304529394138134,0.010715418214508646,0.000736889508020901,0.010168381348591781,0.10073555053843034,-0.02296348567085797
GSTP1,0.0038935275592709936,0.031006524577397415,0.10688345090850558,0.02727737101208779,0.0760030082271589,0.04218832190023259,0.1314699200111694,0.03984778934009357
VCAM1,0.010832720539897023,0.027650703027134627,0.09331992275370371,0.02740281593541172,0.03567362287034538,0.011160273662884081,0.08537260938559821,0.08467694626233672
NXPH3,0.02906605194322622,0.016009636210693578,0.03673599268309924,0.040277931660920877,-0.041072623189946526,-0.015485479572193709,0.11498618298872838,-0.0020273778208656544
MTMR4,-0.005705533545367332,0.010880354816362046,0.032098126946495935,-0.019593892665142106,0.04805309301872525,-0.07967276941323755,0.06952785709956426,0.018434838440422548
LAMC2,0.034352634505906865,,,-0.025525433406353427,,-0.042763905628592704,-0.03864539167694531,-0.029007988091498262
IL10,-0.029435320846546032,0.01282111115744101,0.07353270461945859,0.05949103454046744,,-0.03178437470556523,-0.06916394826385343,-0.009984547362685711
SEMA4D,0.045633213795381496,-0.03712459115816792,-0.08522303326054463,0.01643450725297333,0.01921481291048406,-0.04347766777726857,0.028030893837159166,-0.007138549424930283
TRH,-0.0578190648815061,,-0.033534040910734524,-0.020105421040569664,,,-0.022718353507717583,-0.04853708594051368
SEMA6D,0.02582627440422107,-0.009200692585866425,0.06421164333338546,-0.042066872541702376,0.009646502171795999,0.04088105605346413,0.09497765751653893,0.026906225182697106
CEL,,,,,,0.11595652370701112,-0.030089086393934525,-0.030991077732018917
PDCD1LG2,0.062315843118381786,0.00991829321022754,0.016520196762219164,0.007184819426913859,0.035460918972133125,0.01496343685969865,0.03793186935337719,-0.012604888308950278
SPINT1,-0.03524378379749102,-0.044600289147385515,0.05310503755109781,0.0063119670199005065,-0.009435842696398931,0.0885882641579709,0.043827919284357475,-0.0018606694425436444
CTHRC1,-0.0048006184894777626,-0.020791350406387927,0.047586140096510764,-0.044067705873063606,0.024829405240462715,0.027771344367155695,-0.021918038827264487,-0.011994959523828733
PODXL,0.041219896906107674,0.044560720546845844,0.07746662335532979,-0.005796031654796116,-0.03582442840457945,0.05703881959725347,-0.034105875633274725,-0.030463838268752264
JAM3,0.014642994202770819,-0.027164483591721068,0.0742263277385023,-0.026924765481724722,-0.008297011987648482,0.08838191889939594,-0.08935129314002159,-0.023047948838711467
TGFB2,-0.019826782188295814,0.022557513021309594,0.09327863237767216,0.029614405960914823,0.06451228554404358,-0.01676391701527553,-0.005702074687824358,0.040058599351758505
COL18A1,0.016154124534251708,0.02153170072291916,0.047390562765215076,-0.05528206324185019,0.029909504534889348,-0.005020762212697524,-0.10954897384709542,-0.03513901332408584
NODAL,0.09550363235585124,-0.013349366590068823,-0.0025595434622188436,,,0.02917903620858772,0.02252361119662947,-0.026139287730765258
INHBB,-0.04792108453806519,0.05408242142626044,0.12671351162845215,0.03418067623707925,0.03478489363354267,0.0053012434520703176,0.14745597076175998,-0.029945205748281696
LCN1,-0.013931310345934547,,-0.018206884969477,,,,-0.02297403560129849,0.0520976977063849
ARF4,-0.03488313088013035,0.07456915038885352,0.07090705783016411,0.003538082696750278,-0.034959637125814444,-0.014266918603451677,-0.07022177582132169,0.03548593311976777
CXCL14,0.049362162132376854,-0.0030828282340236344,-0.006461008901436208,-0.018072638496710175,-0.06403428266385353,-0.04265119685462131,-0.017263729590525415,0.061800437269816405
LIF,-0.009455107369474379,-0.016892857633469583,0.035895980740484466,-0.042979985324682626,-0.011819259544382803,-0.05816221071711616,-0.004931114196748054,0.05774839635062092
IL17B,,,0.011007352619592304,,,0.05985733759618578,-0.015932292489511973,-0.023004661009108075
MMP1,-0.01920661181337862,,,,,,-0.050371479064099216,0.08308260833273604
MATN1,-0.018291404068138995,,0.02166876213355724,-0.006449547799393206,,0.06204391360530233,-0.027630372489423734,-0.02096437858001759
ADAM28,0.06554474341394304,0.038530256377181195,0.08843095065857488,0.04739738295788182,0.01718835409919008,0.017847104039252715,-0.041900011573428694,0.006546590795721294
TCN2,-0.04028138096900799,-0.025052825256352867,0.06001868378651812,0.00221798011002934,-0.018978076890723686,0.10010826883977827,-0.036396142353679314,0.046319594076243704
THPO,-0.02383445686234664,,0.04707070724619851,0.02664249111404183,-0.0019233747122501602,0.09464021018747021,-0.0014411271365175077,0.00041003478883677816
CUBN,-0.013222137997430411,-0.01150403118588859,0.12452048587485574,0.011902422792673598,-0.021847546603693205,0.07957861300496837,-0.006018633816302036,0.020317949413155793
TIMP3,-0.025666032739845572,-0.03635833682785315,0.03680080519607707,-0.014807521263077935,-0.04034102532131074,0.012923198134753608,-0.019450198969904922,-0.0001479560369361869
PIGF,0.014239457354619742,0.012415827395503046,0.06814533074476041,0.07114183231760612,0.02391243702858151,-0.02869604895983658,0.08963470944289528,-0.05752130761236262
CRH,0.06673356488530291,-0.01675341987045519,-0.027997401332003635,-0.02381466310346124,-0.01005499223518571,,0.10193301223492116,0.10186849050005868
BDNF,-0.0383457018707484,-0.014986920497235174,-0.08202709420527522,-0.050640487401930556,0.03943864597270745,,0.011020424776852573,0.03989158656862174
CCL5,0.041310711727687535,0.030818221452117062,0.07873208642916552,0.058926743827319134,0.020052169721226466,0.03828297555130063,-0.06385462879130539,-0.0274930427238033
GAD1,-0.011394404730930797,0.029699302745878366,-0.03784670283997413,0.06689740666129447,-0.13071885489429244,-0.0469952966038467,0.04798496219440874,-0.10938795403881263
COL14A1,0.011159604111751577,-0.02090615384728399,-0.020057443729440346,-0.016754549942958306,-0.0037790206664574085,0.11832307190754687,-0.06849898879267705,-0.03300469075670816
