,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.014513718590939417,,,,,,,,,0.04736835429132949,,-0.009737579447188687,
BMP1,0.02171809209602375,0.039717112842898715,0.013812659707790748,0.012225958846676313,-0.010462194102719473,0.12680954720811188,0.08387089105211995,-0.06636155095875394,0.03972113216770626,0.10029590214434923,0.01299649907205051,-0.11210020913781031,0.014088470364684934,0.05911248388789891,0.04512460280883535,0.060173447822032086,0.04687499605746871,0.08704831494022389,-0.0015876231368291286
NDP,0.031211395735437405,-0.003034738216249832,0.004228780142802134,-0.029910512980518365,0.03484236204801027,-0.02189132788115263,-6.839797000010648e-05,0.032017587971871125,0.03329905721007955,-0.01571953074873021,-0.028460745605713114,0.05488406627946973,0.01931299505610403,-0.015901552512981146,0.014427087450607385,0.017932108042537656,-0.008467917416573347,0.07900149268558768,0.06438644473333631
TNFSF18,0.07561446554815049,0.0736427280907718,-0.02528979954525549,,,0.07588330528490234,0.014314592243417152,-0.011674764661574738,,-0.024507792026620262,,0.07013431397989725,,,,-0.016617878697374872,,0.089757870664246,0.043434169688781596
RTN4,-0.017763648821145415,0.02095449558554543,-0.08158472601003576,-0.01395697929852033,0.01897980251764147,-0.2035591264768448,-0.08099669665781678,0.02961260856342206,-0.01906883897384659,-0.03774972727793756,-0.1308202403108182,0.06890441979207834,-0.04018704873504772,-0.027769156882100667,-0.04855369426667743,-0.04172359602810721,-0.0788417267424612,-0.056759534149121514,-0.04248524211332929
HEBP1,0.08179812008132945,0.06302474409457584,-0.014076757528956374,-0.027790926955967302,0.03271209568768056,0.10763650105904664,0.01091708210532599,-0.06908585478907431,0.025947413032487827,-0.0039632130383292575,-0.054879121947710906,-0.05494944127904874,0.053590355866065184,0.036094265633866064,0.030598462370603794,0.035501325625190754,-0.025054644682386246,0.12300590747251873,0.04577293748596427
WNT7B,0.15969639422226917,0.0016816896282593234,-0.015709239525174813,-0.0036957427096326466,0.012976542867196208,-0.021816862283185735,-0.004851111331237834,-0.03346462612583523,-0.001385868482263842,0.07995547526075668,-0.015161973311727578,,-0.03405272356320223,-0.030382382187037104,0.06467223156003644,-0.006565077490588139,-0.02877349538457783,-0.013401289481287947,0.049198338746163583
PTMA,0.04160785171270744,-0.019086399778040226,0.017553079242976232,-0.008806761021451608,0.047066269290367814,0.25737956938908263,-0.049835346519425026,0.018467295312431166,0.12086207946452479,-0.014794290731422383,0.12200439677887595,-0.0231720619614715,-0.07837943316043165,0.03166862861968826,-0.01461788384221775,-0.025985612109025946,0.030755622999452982,0.0384246574115256,-0.061446541758012466
FASLG,-0.0203704208430406,,,,,,,,,,,,,,,,,0.009985178664827527,
CEACAM1,0.03691290671430526,0.010918546165570085,-0.012055896488437145,0.003442943227648505,0.04440529927401477,,-0.028361778759214463,-0.01836162348633581,,,-0.04247575534884885,0.047590881157627773,-0.03053902792581126,0.011720438955279843,0.0712578674614203,0.05922073554946246,-0.019097387359841997,-0.014865387590951027,
PDAP1,0.05162028281725797,0.03747504234596595,0.06941240115379249,-0.04912537998961239,0.007327432471571753,0.073772924150527,0.032467672789835575,0.012396119694380717,0.015635149716141165,-0.026318223706662584,-0.0478099484737632,-0.04519745338850448,0.0029915104389981514,-0.03759402358416459,-0.033905413786419016,-0.0021306552134103553,0.013794640239720666,0.03804912966297979,-0.046960865904866186
QDPR,-0.0259499351016783,-0.009641847770234866,0.04776217602436148,0.031183688104138914,0.01842720992776173,-0.03374924559349943,-0.05327153132444579,0.049602630053231844,0.07969099101244245,0.023957562570025598,0.036470068299623924,0.032930743034997524,-0.15300370580796607,0.006433877900201373,0.09841792298000042,-0.013668867785838286,-0.001206208222967325,0.005169506784779942,-0.0005528217940370184
POMC,0.0018406682213065392,-0.02353158852745738,0.009151884917471716,0.000680447470813475,0.0031585671623230245,0.022945413819863023,-0.036559905190392795,-0.013546473694648937,0.04699002909798559,-0.004596725982010445,-0.0027368170606480967,0.04970787073817006,0.0275244964629466,-0.020242098606005746,0.044443273759334295,-0.039741697720168945,-0.005744842808207995,0.042110823726013887,0.03347403482367758
CCL18,,-0.026797817949809385,,,,,,,0.08389828115829462,,-0.03642073958461508,,-0.021652672909184757,0.021622906646999472,-0.023599149236041343,,0.08386102401509221,,
