,UKF251,UKF269,ZH1007nec,ZH916T1,ZH916bulk
NPPC,,0.048056159214505165,-0.0035946227743494743,,-0.007594002214161405
LYZ,0.010353510533933812,0.05482564440333624,-0.045980489800597095,-0.008429521834962891,-0.032339689294291894
EREG,,,,-0.03430998153611037,-0.03033503303414949
SPTAN1,0.005596092075441487,0.0074401134729416615,0.03658753503127852,0.0372803069678449,-0.05278665688783426
LIPC,0.06224028814501205,-0.01944551890630905,-0.053608534082796706,-0.028724602150415685,-0.0032258912055844646
COL8A1,0.015740217587402208,-0.0034513577949631734,-0.049278596913077684,-0.040741223131025524,0.01593864326595761
GSTM2,-0.009702411030226706,-0.015270434603822165,0.018195381940707724,-0.02227719514130126,0.02382377558151278
IL4,,,-0.00848707078276428,,
SPX,-0.0031575900767890617,0.04964731945610861,,0.0004677919318987675,-0.001563745468705635
MFGE8,-0.016371479166612208,-0.033208375991355864,0.05446774496794444,-0.03764354910709235,0.02879976824916822
TGFA,0.03880687215366303,0.05648640740128902,-0.07096930807943938,0.09773966701553001,0.07128515211948085
SLIT2,0.016642008419019926,-0.040133773970392736,-0.04061996515185155,0.06380293445759462,-0.03076406197534043
PLTP,0.007234390476227132,0.09539194207992745,0.06068236960552123,-0.04896422501838821,0.004066576635515628
APOD,-0.02042363969491967,-0.014596034431699685,-0.0024988857791281354,0.01811667432405728,0.011275465340558155
B2M,-0.05684703002161664,0.11803593295557302,0.08317179389347049,-0.07872746240057393,0.0672004040190314
OMG,0.03784216051853928,-0.05802273685805738,0.06458412687528511,0.02890400184314848,-0.026033927368902195
CXCL3,-0.00803983473192713,-0.01585800660541627,-0.0613525065929796,0.01664662631041207,0.10733281576258508
CXCL10,0.019464729184306254,0.11359950315799444,-0.05449191797396818,0.0035700094099494254,0.059779555740861044
RSPO3,,-0.019832928996361087,,-0.016190496642256816,-0.07335498647105994
CORT,-0.0195854344553293,-0.02190796508678789,,,
NCAN,0.0287744493353292,0.0031880883855247323,-0.0016296579657601748,0.11037838661253004,-0.01695702550003756
PRG4,,0.00551710280607319,,0.04276274391856602,0.01777308390571254
ZG16B,-0.013196373364018434,-0.018549331819971544,,-0.020187806893569166,-0.022478050041639795
TGM2,-0.05563242037384814,0.03971388502522449,-0.09105568465528369,-0.0008723813427781675,0.027401665622307746
VEGFC,0.058410634679610926,-0.022651680650588535,0.14222041970342902,-0.05373012482550119,-0.06614995904449004
WNT6,-0.012203962812672341,-0.01689497351139267,0.0034637945630780625,-0.024380925888204227,-0.023226569594657707
NRG4,,-0.021399657814057393,,0.03531070615821879,0.026311044015941084
PMCH,,,,-0.023257580849654333,0.012584797558951047
COL9A1,0.08348755084280089,0.024254073013719703,0.036332405834175054,-0.02263039502002064,0.0468033560873134
GDF11,-0.03239760054817293,-0.005319222695864225,0.03280862696070665,0.04359675425764994,-0.027007962653883687
RAET1E,,,,-0.017760861770542664,
IL24,,,,,0.015316670049437951
SORBS1,-0.016257945754471332,0.0293967831536747,0.08887204533001054,0.029195064517589596,-0.04026956122308225
DLL1,0.051825902546424295,0.05219650996816562,0.10945805395102952,-0.04223825340529417,0.055988872349139046
TLN1,0.013320525145753125,0.08504356120073132,0.10793166299935471,-0.07329939074998706,0.02184198535566527
COL2A1,,-0.01585801200207167,,0.04636618526760892,-0.015836715126750008
SHH,,-0.012466324282851283,0.011282725686846969,0.03793170283223972,0.024699363039207008
PON2,0.021090196019246554,0.06306545077700905,0.10897774972185735,0.07136326103197753,0.005724300517351336
ICAM5,-0.01570924095177265,-0.03098810514252689,,-0.03491286381504927,-0.002439651493520067
HPX,,0.06120768528885102,0.016762546850700916,0.05432230812459075,-0.018868041138767663
SFRP2,,-0.012656167627323387,-0.05124467244811841,0.016950076194610544,0.05345493476408896
CFC1,,,,,-0.030906844562035483
CD70,,,,0.028240047945475997,-0.04220034342186564
HP,,0.08379022671986164,0.057940272792163586,-0.02421921486716736,0.05974805214735047
CXCL2,0.07053541293907839,0.03788557351553806,-0.009075099516618898,0.03746332711282277,0.060869885615620324
NPPB,,,,-0.01642345754506746,
CCK,-0.05005950183032293,-0.012620943494350417,,0.05855110467979272,-0.11567362374750514
SEMA6A,-0.005751702973073736,0.02570189916530232,0.06201646966388241,0.03388773110320368,0.07610156784762136
IRAK4,0.03653612177800799,0.04095573742053048,0.026809669420087254,-0.012856379118233592,0.037810489596729654
GSTP1,-0.019567522858615183,-0.010851024112171445,0.12817826985591357,-0.02332863814880041,0.10085634398743447
VCAM1,-0.005356749087568106,0.0721955649449442,-0.012970292463450486,-0.030507594065158815,0.044836933806157
NXPH3,-0.019367790672802074,0.007199744760354026,0.008961364702348968,0.023346784214875727,-0.005385421349073272
MTMR4,-0.0416942786486247,0.012803250028668021,0.0010681285470222094,0.06828175294198212,0.015941389166088785
LAMC2,,,,0.03382764745573517,0.04447144017924839
IL10,-0.017480000604705042,-0.002597240247268625,0.08782852724711916,-0.02792925906650702,0.06359535709094712
SEMA4D,-0.016194408540831377,-0.0575659180586312,0.10770576962257404,-0.04730280304305975,0.006894300182440648
TRH,,-0.02089307075957623,0.01907616936423235,-0.01839537383174788,-0.01839262479676658
SEMA6D,-0.0007680378778987455,0.04028896229193981,0.0018662562825888633,0.0312926204289121,0.04154355763740618
CEL,,,-0.0656387446041975,-0.043744833010000025,0.021415536942189495
PDCD1LG2,0.06481062761782908,0.05855728229029165,-0.02147237073629804,0.0016630913504014251,0.006705681439129975
SPINT1,-0.004619990638355794,0.03967652363600335,0.10262608814273128,-0.025564439947041908,0.13253783823853282
CTHRC1,0.018436802163276034,0.07531758185732755,0.09911756935790925,-0.038095544827806666,0.07417932072630314
PODXL,0.017243226775674608,0.09540317098691105,0.04573041845990284,-0.02225651320545777,-0.0017384322373401324
JAM3,0.021961100674013193,0.04613597778925385,0.13318180849903888,-0.024736412723322755,0.020922806892214242
TGFB2,0.03399762624030327,0.0960545589172091,0.028953389744884664,0.017069124561919533,-0.009562259118219103
COL18A1,0.006857706207961912,0.0725696781961819,0.0677522442388899,-0.08257875005135384,-0.0037102078723079005
NODAL,-0.011754462309317325,0.04997010957160969,0.11991347304339392,0.006832091889554632,-0.0223932358477471
INHBB,-0.023674767972188357,0.06574269111713235,0.025995111598556574,0.05080946378466102,0.046007393260011464
LCN1,,-0.01391632537747968,,-0.01860240325806202,-0.02359244665157434
ARF4,0.034047077932304576,0.039425961069959506,0.07760388196744775,-0.04270051062524126,0.0012910188599456558
CXCL14,-0.047272351715175055,0.05472072005111776,0.046644557667004524,0.05408919442774695,-0.08282403418090434
LIF,0.028897588904122105,0.11630492115415876,-0.02711273214765522,-0.04082156653532626,0.05351222536712962
IL17B,,0.04808738711517461,-0.03566975134217979,-0.031422061994699144,-0.02667450438246014
MMP1,,,0.024970330784010123,-0.027241287148371072,0.025177744581148968
MATN1,,-0.014590321057178796,,-0.022372705437510187,0.016775576168235728
ADAM28,0.02229812922642787,0.03883590666119774,0.02769059930424241,-0.08271584040440877,0.02897517791936011
TCN2,0.0011293774115828047,0.06357408474820084,0.08118797172832265,-0.03757755867055068,0.027287045495345014
THPO,,0.012172720333986187,0.11376859431418532,-0.024219222240021546,0.01927603749131245
CUBN,-0.005187606089976098,0.008428713436550337,0.12819204121334732,-0.041225047083039215,0.05082994349579436
TIMP3,-0.046357128067255324,-0.057734663495619336,0.08900206914316919,-0.025516021128941316,0.029615239244296064
PIGF,0.012131542007258748,0.04276386067220713,0.0645266161221955,0.030191465147887737,0.0317622192998148
CRH,-0.014751819203611977,-0.021399648941223443,,0.0023049063334881948,-0.0039405769960670686
BDNF,-0.013196370848676942,0.0034528948809772813,-0.013105963820239735,0.05021088440385737,0.06354100206225327
CCL5,-0.025548376006194036,0.019472718375683266,0.1246182852646246,-0.02959563436250489,0.04435983854068783
GAD1,0.012688370075153992,-0.0373378559811857,0.12186254582681584,0.01819279223324006,-0.020104701148599663
COL14A1,-0.01840840880147124,0.12054968232337174,0.12496492776816431,-0.05449834971295044,0.0002453600757820805
HLA-A,-0.05608150677386152,0.09956539254427982,0.039988057423262655,-0.049542926997932696,0.10848352719839258
CD5L,0.016719530411023482,,,,
FGF18,,,,-0.018395375307594285,-0.0036541832260567316
ADM,-0.0288047291383367,0.022662762082454917,-0.07993082075071103,-0.006805335563781248,0.054519038348313814
CCL15,,,,-0.015954307576183803,
GNAI2,0.023568224894577834,0.08748887943849377,0.018919256573074944,-0.04251479414837776,-0.014545771632764779
HDC,,-0.036019244885912474,,0.03448311348576899,0.11793327537572891
COL11A1,0.07102009346706445,-0.02530105093821598,-0.045155119939602036,0.03981207657860419,0.06723311325386505
NUCB2,0.005830425674029639,0.012298880149794812,0.057335754129253555,0.0034695101125442147,0.022008481360956986
FGF16,,,,,-0.003534943492292908
CXCL1,0.004310313504797837,0.010908825704451721,-0.04878190112931268,0.0260047954086634,0.049185797473867914
VCAN,-0.01052246362391706,-0.0004536783162285516,-0.016931153453615507,-0.05998345150230802,0.02209392248182412
MMP7,,-0.010157769854166318,-0.027761169121044437,-0.03096862209386698,0.015036452870651997
PTPN6,0.05220571750655403,0.06345816114497947,0.08996996876330478,-0.055028221312425886,0.04641039255566435
PTGS2,-0.0141231377850067,-0.01546009681528542,-0.045970151451596754,0.019373616919574767,0.054230217940117904
XCL1,,,,,0.03125335067359549
CD58,-0.03197147977597207,0.012409167024968594,0.1507914562247026,0.0447613613477273,0.0555232223647844
TNFSF14,-0.016505134898404213,0.1655358232930173,0.046819955325355544,-0.03826606086389591,0.00499985373273016
CNTN4,0.011633460484904722,-0.03606814278328503,,-0.027147246503614383,0.005856111763707573
INSL3,,,,-0.021845065918896803,
BTLA,,,,-0.021123086475878856,
MFNG,0.02667097705396194,0.019226465035673334,0.04850876385821663,0.03629989084943876,0.03483828444481507
ICAM1,0.01632508100604373,0.10638610176382927,0.014574846294410528,0.019823644062207216,0.11581286387505878
PROS1,0.04162205769650877,0.0698656475827056,0.01243738752863599,0.028793279737553364,-0.007195744464292916
CLCF1,-0.0137404556776793,0.049198900880665385,-0.05574005640252482,0.03801116834565523,0.026063619215362738
PSAP,-0.0010269132274227973,0.013480309173165008,0.11052039354611273,-0.08775553035099903,0.03739149020873526
EFEMP1,0.035400237504659496,0.0513443907538264,-0.010227683982747947,-0.0029907557809940918,0.008203874078873413
C1QTNF1,0.03619915979175628,0.0433731950632342,0.027094330656367085,0.05332884850260924,0.06679149614998142
ALB,0.008058270278465285,0.027216410401086015,-0.008011137782210607,0.13294345105874017,0.08540715518653623
EFNA3,0.033342221698933305,-0.02816589096030121,-0.03478832232528366,0.014251665041571354,-0.031394543068279455
DRAXIN,-0.02766192986741147,0.06885130205353665,0.028620693238507286,0.016564259490039875,-0.042063749313123476
NPTX2,-0.012344182910003913,-0.016543561016758725,0.019028301116943865,0.034328676098748345,-0.04070267072502548
FGF11,0.04938299066984171,0.04127893668455242,-0.03601933348115748,0.06708268315065855,0.0642166311557081
CD59,-0.03777956070053834,0.0693120280383035,0.12520472326750734,-0.06386185459240497,0.0006931735731353406
COL9A2,-0.031118429619215137,-0.005451991617468236,0.09546777238765629,-0.0128515887167362,-0.0016511894302210066
DLL3,0.04202065150868065,0.02759396416441375,0.003051522325358048,0.07590752319294088,-0.0059031393455176925
FGF5,,-0.013567566815694317,,-0.047195066394245436,-0.01703095063736857
LIN7C,0.02257424178179616,0.015694397196900068,0.039877136215034775,0.05809560665553479,0.0029447493493141253
GDF7,0.14753117995102472,0.03851461208887052,,-0.031160941627770163,-0.037159138456213436
PSPN,0.0009874067772672687,0.015535759754214694,0.0697785766572046,0.04067393235924642,0.018187513053473
ANGPT1,-0.02827518544207736,-0.025294717289576732,-0.07345958641595132,-0.016949849107320135,-0.042905948222087174
PNOC,-0.029013572181285932,-0.01934350870980467,,-0.022546135991091343,-0.00645531649255109
L1CAM,0.03857832936241819,-0.034940441679977306,-0.034928097720888146,-0.02743972399951905,-0.05443609525975327
APOA1,0.04747794053580197,-0.029036645049359783,0.010317326603019018,0.018253311845793138,0.08843572525164463
PSEN1,0.00856811312223757,-0.017573052227360966,0.0307468723809545,0.00013927187040346575,0.05050679140521268
CALM2,-0.024993528154029644,-0.056173620077118146,0.05648707858991984,0.050134820371588035,-0.06187210432667808
CLEC2B,0.005273746589011588,0.08894370530325299,-0.05460963756425639,-0.03701693750459604,0.05375332795763056
NTNG1,-0.01774820679664366,0.04588689939267121,-0.007628168512669779,0.06616377827374097,-0.03103598820643873
LRIG1,-0.012908075053088334,0.04597270501706356,0.15333188700789932,0.06203667172250127,0.02490082554043437
CPAMD8,,-0.012273690061516655,,0.03238621070114498,0.01341818902366278
GHRL,-0.017585314634548127,-0.026101732930777475,-0.010271048873947296,-0.0023955104446997505,0.08724834965409395
NPY,-0.02972372480507423,-0.04453335637281862,-0.0386620631246255,0.03442436543718886,-0.09309759327602105
MMP2,0.029742915838366232,0.044047113045571136,0.1757634517185534,-0.07038997654603106,-0.002673910265218792
PPY,,,,0.016224011301652297,0.04972095179720537
ALKAL2,-0.011128338984123248,0.09445829242231459,0.018004318799234652,-0.009978895250004987,0.0021852989381637078
CSF1,0.008037647084657477,0.024346202871939986,0.022817963676372403,0.010414819626314,0.10952461261367327
SEMA4C,-0.029965558209409156,-0.011233701272907326,0.08545864456781933,0.04630573298285882,0.02012930541603645
BMP8A,,,,-0.019607122564764243,
ICAM2,0.006487693641043686,0.023757380291605245,0.02916510958657771,-0.05880426770162662,0.0116860611400243
SYTL3,0.004292422162381397,0.008408523112263989,-0.08835261048906935,-0.023825389389048508,0.07731667626272205
IL1A,0.0071298298099764755,0.026512147251721845,-0.020736252413716776,0.004022640769856112,-0.041750503120436266
HLA-G,,,-0.014942278816605767,,
PGF,0.0012109373489633936,0.05817475090012039,0.038807488243562,-0.04280731106087368,-0.008456181611861607
LGALS8,0.008628169767137457,0.036237328633541795,-0.07961196117349671,0.01192936698321167,0.02942973441678005
DKK3,-0.07413765987072557,-0.003113229976084134,0.03276748463681298,-0.0690701377254562,-0.06799620825095089
COL16A1,-0.01092999468631254,0.011450710973731192,0.03931911858518945,-0.0538174105602484,0.0471559558510578
TPH1,,0.090656375024242,0.0414955179642472,0.015202096700712644,0.03211954173946603
TNC,-0.0011571081474186572,0.05675403109280105,-0.08430679118985712,0.021603022223454782,-0.014990378009836405
TNFSF9,-0.018609119763996138,-0.01990074072579832,,-0.017817121887638482,0.0018125729750529342
C4A,-0.010966479257987535,,0.03238810323424125,-0.026403987015322247,
CNTN2,0.03644387465577586,-0.04453635842520946,-0.0080704572404774,0.05801535618559755,-0.052389297723076926
F7,,-0.01227368292763742,,,-0.001065870006974429
LUM,-0.01616840714201793,0.11239659206369752,0.10263573274197521,-0.04013781409495656,0.00882845703175958
BTC,-0.017160592289648075,,,0.0002389794153497951,0.052545204420985876
APOC1,-0.03102217838119505,0.08277741548104148,-0.020191897740018356,-0.05268513926553571,0.07370674142468388
PKM,-0.02273446563889817,0.05953130879239187,-0.07484473735556602,0.0014387528294467213,0.014669343267016074
TNF,0.05826686153683707,0.06704633729021282,0.08394956475448809,0.0039216125414423,-0.025347697113666662
GNAS,-0.03103847099261497,-0.019133310468321188,-0.06729897758326002,0.0419258330211681,-0.06618958263873859
BMP8B,-0.03037884664516879,-0.019014402695292573,-0.052529763899450195,-0.02373022243899714,0.020816794855505926
LIPH,,,0.1165818844247369,-0.04372855754070366,0.0612975384630928
CCL28,,,-0.052830856044325615,-0.015224973068397934,0.017314895267599446
PTPN11,0.04663627249505347,-0.0064065272185270085,-0.05769776948330492,0.005981736482321481,-0.04173798890706583
ADAM12,-0.01305895737471271,0.08911443819965913,-0.07512666175758423,-0.009676124964377612,-0.021998200214950372
EPO,,,,-0.01619049354237055,
EDN3,0.09511324876691349,-0.02174723421115758,,-0.029418008887703184,-0.013876145534339896
CCL22,-0.01386425818205983,,,-0.02501855525549965,
CCL2,-0.06626756484813656,0.07958821118704085,0.01026652769875984,0.061482280165699975,0.05743576620104679
DSCAM,0.005786844613681439,-0.011158690549955818,-0.08838096524260321,0.10565925458830235,0.12994803987493833
ANG,0.04219560672828594,0.04267810477566435,0.017999396084745475,0.05707066890971499,0.10468881957494784
FBLN2,-0.02521256316644194,0.03470383875134067,-0.005746363346184393,0.033591314444412476,-0.005415244129681886
VTN,,-0.020689425092776336,0.11712570188251158,-0.009606291066427535,0.03443856413153324
VEGFA,-0.03126576091425276,0.07033267377140796,-0.13892425277611908,0.026511246093117048,0.05296222266340801
F10,-0.01582517381240415,0.01880579008091143,,-0.02858423108522247,-0.03337152889130711
SERPINA1,0.0013362435956080383,0.08361118370978878,-0.04236597076254241,-0.02368798886370961,0.05921893675601538
VWF,0.002131042805063031,0.08822270248866643,0.08170455788436845,-0.0995333433284047,-0.06541290022118454
VASP,-0.02794135330441571,0.0686725014795085,0.015572550614096247,-0.02992120487671952,0.04318248518928389
ADAM15,-0.009069321044190878,0.03368497876756311,0.10529814369685768,-0.04118177667432841,0.05106430771973466
WNT2,,-0.03150466902733582,-0.028310467784591446,-0.039373079889277005,0.045764235206824336
CALCB,-0.020057978253745366,0.09916279408389592,,,0.025265065751577657
OLFM2,0.04007680361266168,-0.018909843528071037,0.005933985304996134,0.046451443939429626,0.018476207364053976
MFAP2,0.016420005103908092,0.014146964645851759,0.08042004561692202,-0.023008794786627835,0.0180680020338086
HLA-C,-0.04084112470034116,0.11395778945723116,0.06368487961989049,-0.028833896119349032,0.08774834412629225
THBS1,-0.022714901588127393,0.034495099471224006,-0.03621737975426663,-0.08836875404766943,0.05022951624426462
HSPA4,-0.016246735480350088,0.008386952293625564,0.010563557615502445,0.004172382294839076,0.006851263156427116
LMAN1,0.024101301948047268,0.058150507467482085,-0.023680610778840556,-0.03624466142116228,0.0027524598366146275
LYPD3,-0.012779960758918943,0.017266982325479883,0.03925127796978417,-0.008865153383919362,-0.02287715445954342
APOE,0.011589841036119772,0.05940192241637445,0.022247171711978608,-0.09444017690223103,-0.011840231758466109
SOSTDC1,,-0.037605891119600575,,0.10224796844880539,-0.0013108527843398736
ANXA1,-0.015027952992324943,0.1016735492026768,-0.005430736317933623,-0.04972358071383912,0.045346902812051226
WNT2B,0.01740083665221324,-0.020793864051235084,0.09448470924226979,0.05513647848570849,0.041110479980264986
AMH,-0.01716059409487007,-0.02783537704632965,,0.04282614385338085,0.03130432021325753
GDF10,-0.014377664896764245,0.03377953281310403,0.05380094921487754,-0.04277800531741677,0.007777645316087404
EFNB3,0.03910278102322458,0.03025276221775649,0.014853176823876855,0.06163009922413573,0.02639477368039232
LTB,-0.020975361649247144,-0.0222033881329867,0.19993426634788788,-0.0690925309273162,0.05558637697539316
ANGPT2,0.01965848884462795,0.0796098394199985,0.018330146378797395,0.020934029099257997,-0.055965493303130276
ADAM17,0.013035183462892076,-0.001513138930320503,0.09777039819486058,0.007803016854475116,0.020829485531271147
LRPAP1,0.05580169894006948,0.0482770282585053,0.013379846653825292,0.015559272372450826,-0.0520053390939638
NID1,0.030798657026228003,0.0940822422012357,0.042974721045586826,-0.060936329299946,0.022922214062137146
MST1,-0.02514393840560529,0.06580760625405165,-0.020447114632537584,-0.0055496948438969644,0.045493083920534694
IL13,,-0.013742991563742361,0.13706490986650585,,
DCN,-0.10018270401886879,0.06939768447114512,0.04424387874304698,-0.04950917210427753,0.019298504605653043
IGFL2,,,,-0.04277799257396447,
COL7A1,0.0170587495533504,0.026066670347519437,0.08228216192912288,0.013483261631087168,0.028004999098452405
CALR,0.03944610045885817,0.0748193549134723,0.03725300977627061,-0.09406360726262004,0.03003768991237911
PIGA,-0.02714396560852636,-0.03535438658007319,0.19868130838072148,0.03550218407219506,0.018607718841927717
CD200,-0.02209873463411935,-0.0644325924538279,0.07658775473584313,0.026432030519974312,-0.06779633788019436
GRP,-0.012203964122937332,,,-0.019211065076581397,0.07247079969545399
CDH1,-0.029221320505046274,0.06933489380094816,0.021034153321098707,0.03492626085164272,-0.016028449054546107
LPL,-0.016288249075495472,0.037055518850348725,-0.1413652502874441,0.10322693756791353,0.049858335658544056
SEMA5A,0.017391931339404434,0.046455760235234754,0.12089028174469135,0.04790524741124038,-0.037674278466285516
SEMA7A,0.019774801560437035,0.035277963327462636,-0.06183973610615266,0.017391334652756687,-0.0036774430773488624
SEMA4G,0.11043129554076325,0.0015559102239456142,0.08539359535006173,0.008250053084511277,-0.01637718684721314
SEMA3B,0.05022233959231952,0.03437638047565872,-0.05237336736523013,-0.0019744211896120787,-0.03366616900672402
RPH3A,0.0015727100263547324,-0.022875493487037744,0.19261634571634237,0.05725231909290917,-0.02582354068292195
JAG2,0.025810558239577074,-0.014149427576614951,0.00979618595642947,-0.08246176077664497,-0.024991440399082836
CGN,0.06077324662796184,0.04748175675148365,0.11518755585773845,-0.04561441751865567,0.00898762840564914
GDF15,-0.019102751716850996,-0.002508178088066634,-0.05310579293996694,0.09659315385509896,0.06682969842009685
SEMA4F,0.010405307255811898,0.006359831125741877,-0.0026072603166481965,0.042356251286790665,0.03653898127723131
NXPH1,-0.02124394422593703,-0.007850241328457835,0.11203252216190918,0.1526921774639213,-0.05568421901308215
ARF1,-0.012838882669470721,-0.02931683493576332,-0.006284363603800728,-0.0009046619635384119,-0.04129613569070143
DSC3,,,,-0.01619049845682521,
EBI3,0.050875891311146046,0.026161778452193533,0.059736009306618876,0.029364031371962813,0.02481222910286087
TIMP1,-0.041677662061893044,0.12387122914228182,-0.08891601584669258,-0.06554550705016704,0.027683272828189612
SEMA3C,-0.045238280924897775,-0.0026591623105232374,0.042929374371820345,-0.019451758981568524,-0.034557700076763335
GNRH2,,,,0.006089207306450621,
GAS6,-0.024489017253520554,0.05774969810657538,0.04004746980561311,-0.04194297108003149,-0.030987654778010035
MEPE,,-0.021631900931461154,,-0.022372708523169877,-0.01269004162591296
SERPINE1,0.015420505093611996,-0.03889071068351932,-0.12236804204428996,0.01423277799623586,0.08036465730514374
RSPO2,-0.01910274928376188,-0.0430630065514417,,-0.04308772168906771,-0.014055243704644622
SHBG,-0.018408410257796767,-0.02912747043205466,0.04592220191384739,0.01747572460249044,-0.013309556878429553
