,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,,,,,,-0.015200533748785858,,,,,,,,,,,
BMP1,0.015739460637860508,0.11587416794346443,0.030749762501672457,-0.10587931171158498,0.020623147370800753,0.06580578453034776,0.012549915187511368,0.04674757702970096,0.04023289286732178,-0.024169920490603455,0.03324670380132708,0.025928377070528155,-0.0520565898535546,0.01940585449195359,0.021832482747436443,0.057990733178802066,-0.021599104197669087,0.010751554848796231,0.013343175792915949
NDP,-0.04779397687166732,0.04012485441740975,-0.004540377309442019,0.00039831763751049283,-0.0008214482298484364,-0.02567987269393597,-0.005940461325832551,0.014387492626866373,-0.003880560268850868,-0.00901600526475795,0.008187303072168521,-0.03120811556493544,0.00500101425000786,0.04274562052727577,0.016133321860047876,-0.008674299691721411,0.03458134534280643,0.019383199033686266,-0.02720622455064
TNFSF18,0.014287327062515077,0.020492672453738793,-0.0010141645790796845,,,,-0.01276318450647933,-0.022572336284418966,-0.011674763952453069,,,,-0.028411539066554237,,-0.0620678269372583,,,,
IL36G,,,,,,,,,,,,-0.01998668096195732,,,,,,,
RTN4,-0.034493380597278134,-0.03326619107712238,-0.03478924510749434,0.03149460354764798,-0.014247700542591916,-0.008152226873439588,0.061840722371517894,-0.0814848462992235,-0.005045859158467666,0.0014992849054122324,-0.06520480408260734,-0.0004929281241294948,0.045561223204876634,-0.011254647102787264,-0.03386018405953101,-0.03509222353632654,-0.02893609996577894,-0.029953342325118336,0.0472745055769335
HEBP1,0.09637097891625092,0.02782390566921234,0.018603917466356378,0.03729303225612928,0.0048206289752832565,0.010032150530195273,-0.06660545336435159,0.019394449832733845,0.028467608758790928,0.025782920565210383,0.07900591644731436,0.00573598359304519,0.07653750449858798,-0.014198966176451156,-0.016817995526050608,0.00971075127884934,0.06352225975234017,0.012076051196901368,0.04174619963852517
WNT7B,-0.021389026125398326,0.023253873426944408,0.015621272634308198,0.011832650251574867,-0.02860435046144591,-0.03203286109798012,0.018937116731880164,-0.006883090197020178,-0.03346462409320398,-0.013333398702346065,,-0.021967665670276217,0.01797887306207664,-0.05489365073059088,,-0.0506982151370252,-0.0334858786319272,0.013054643204812987,-0.0015609664335663907
PTMA,-0.0263882724437031,-0.0583630055494618,-0.05738246936425178,-0.02432691686706803,0.006159497245138666,0.017124921663185556,-0.04821051586607971,-0.006938971120517003,-0.10064450359094874,-0.007623765589687965,0.09298627712351801,0.034780422838314,-0.02171593154462998,-0.11129162561668561,0.08905705574191189,-0.0753746590689282,-0.024670943434613925,0.009728304353679315,0.029540264386860145
FASLG,-0.02138903217202122,,,,,,,,,,,,,,,,,,
CEACAM1,-0.02969885836097071,,-0.017332502850431843,,0.1537218582679085,-0.023654897123628157,,-0.0012848996315488555,-0.0029329588031660643,,,,,0.07318702127865079,-0.04364421613917338,0.09585465662049504,-0.0187637893835166,-0.025110218953774452,-0.018811730837085826
PDAP1,0.025693518628929244,0.044713461954541116,-0.006774046603484977,0.046753133236391575,0.01807050378296118,-0.0107063077824799,-0.015794359977173187,0.043800806644163234,0.019930161809896804,-0.006307453669175511,0.023301810514300587,-0.019364542808041903,-0.055215192851804526,0.062429392267036685,0.038899617035147264,0.02717444220629161,0.010096506409311798,-0.06892979172788698,0.009316405335091591
QDPR,-0.05109935100397942,0.11581127957179174,-0.028568429142859078,-0.08747140841348135,-0.013474301959252748,-0.01482052844669061,0.011854612264502365,-0.041731487483640285,-0.021106174637942635,-0.00552295240734855,0.09979362494102184,0.05217588954547489,0.0686812272199408,-0.031193309124620913,-0.0017995850765499637,-0.05258557631033093,0.0021305370007827654,0.09123596476064226,-0.021183239084246387
POMC,0.1091701526104616,0.016369484840529316,-0.041079967826707434,,-0.010487975745518166,-0.006659615324312497,-0.009321157750213263,0.014430455814413575,-0.013546472871840229,0.04518715917302875,-0.013171555117705923,0.04858912519839919,-0.008275555752602817,-0.06976367465753833,0.019332449586294438,0.0007252414110793398,-0.02544624595033697,0.015728872645957934,-0.03077352043457085
CCL18,,-0.03391020913262023,-0.021629325912668723,,,,,,,,0.09614558356451129,,,-0.030354115115418353,,-0.032236830261287236,-0.03433750440404625,0.05411097990096909,-0.04042533459025788
CCL17,,,,,0.04054437299323833,,,,-0.014560703655432758,-0.016503009869072893,,-0.018258400480428132,,,,,-0.013312000374670204,0.012360416627099451,
VEGFD,,-0.03820689425533258,0.01021404731334977,,-0.02132908104022085,-0.022631666271171826,,-0.025464971477613885,-0.0155131981836042,-0.012105157316886056,-0.02186477071989139,-0.019568093318461616,,-0.018193870341800002,-0.042931714164829486,,,0.02284523001717768,
TNFSF13,,,-0.016322188597754722,,-0.01320544386816871,,-0.012377626420802394,,,,,,,,,,0.11180158754230213,-0.03940052961880882,-0.02112431292015421
WNT5A,0.08460498748853906,-0.024776387325730665,0.040315759446671755,0.04174382872976663,0.004921750062173109,0.058108861209606566,-0.01824878686879586,0.052030141175686294,-0.027117270665062566,-0.0342687031823672,-0.05232126174415246,0.03420168175785306,0.003881895309158503,0.004620232789592901,0.09770909839278628,0.09522151702423716,0.004353864824569808,-0.011102896750557797,0.029086371613623454
CXCL8,,-0.07098006447281635,0.009037444710802842,-0.013435780491799873,0.034973011706817415,0.04223939786948253,-0.0176063707811935,0.0032267186069561194,0.03504427032733836,-0.011272848843223075,0.10750071575684846,0.07869198477404973,,-0.11197999398668401,0.12476889903852338,-0.031183055361434255,-0.05339212022254121,-0.11089321418662412,-0.0202185507242761
GRN,-0.08642510397176267,-0.0035715924838381667,0.01037452467750327,-0.035025589301668554,0.00784223854279673,0.012252100640858627,-0.021250759526445732,0.07973216532620585,-0.03732724002912401,0.008361119818722595,0.03282847186195245,-0.03528498702908069,0.04516127109696878,-0.05194180162282918,0.014898514062606342,0.032957144895639,0.019152892326221218,-0.026452320284136605,-0.01587548227133033
MIA,-0.02799639826309236,-0.0032919235460116634,-0.015369878810658134,0.0632961201553125,0.025082060300725142,0.0014841405832055085,0.04650909168705923,0.045973939237009265,0.030783959431187613,-0.013767067125564386,,-0.0012425211138297327,0.041947552416568425,0.06301490595833323,0.10176698655577612,-0.026597366022129296,0.05176847968166686,0.10952781032858494,0.006839351849695053
COL4A4,0.08788140062924035,0.08341248033116913,-0.025976644687903238,-0.03533594865980052,-0.005302836469991705,0.10020859418419853,-0.011776764690710899,-0.014978997747270477,0.07424683885314425,-0.02312757791241931,,0.0007631244145020971,,,0.09097397032803099,0.03537083929781481,0.0404496477703355,0.04390312439281334,-0.02792833944271584
TAC1,0.000947299277779601,0.06207473772329796,0.013956553141781005,-0.026051720319040173,0.0018616423214319311,-0.017060313473748288,0.09143138650063413,-0.0642990654850142,-0.06609688757444936,0.06678740660417111,-0.07409806578929817,0.033716935317016646,,,,,,,-0.03245559482673979
RARRES2,0.08366802535139684,-0.017437630836729726,-0.029292760709867548,-0.011486649149231748,0.06670102236162756,0.0464278112039141,-0.06183879107854661,0.07599066609741273,-0.0211487737428004,0.01411001307900464,0.059017643296964566,-0.001065984937587941,-0.012218817365273959,0.07049607931777273,-0.03595720160948176,0.08476981436762235,-0.03238695105981038,-0.058826159751681345,-0.0051057707598726795
FGF7,0.018493217679357698,0.011286365308110181,,-0.04202064499922884,0.020673182176797245,-0.04333305898766427,-0.021864575419732787,0.03264514710119815,-0.0027950135880384676,-0.0067929732757870485,-0.0014569521089916836,0.015797812854963244,0.006294334715902543,0.07860962142345174,-0.07585186155836368,-0.055954571243983134,0.03353708370581239,0.07032935212948281,0.09025766413171223
EFNA2,,,,,,,,,,,,,,,,,,-0.02386558266244163,
HBEGF,-0.07754829976830015,0.041827467002666575,0.0742363257287835,0.07347281643752274,-0.00250932305916159,0.02158721307760962,-0.009927000646960263,0.0007527903704588963,0.036778709929262444,0.03504664815058827,0.1254200595635426,0.0969988005411387,0.06822771484995277,-0.037695172309010275,0.019038376912707853,0.04544358889885394,-0.015621765699395933,0.004994501176559743,-0.006882819203875488
CSF3,,-0.03846187652159325,,0.03883907226972634,-0.022818568226636065,-0.0006315750983544758,,-0.015847491306707043,,,,,,,,,-0.038108689368733066,-0.07936059469148764,-0.026969185812297902
PI3,,-0.04556382821267446,-0.022754962790450185,0.000962354620825744,-0.007850798132535697,-0.01064540617567443,,-0.01784448437559732,,,,,,0.0031953413917459998,,,-0.022741040508695923,-0.08691193547816606,-0.04422819251443919
PCSK1N,0.04248632032468658,0.06343895477068928,-0.06923865830452534,-0.009522140877998107,-0.04373923865007917,0.050061576878856165,0.06036827165968256,-0.00034867361080342317,0.06833436710433087,0.027092168550980705,-0.09886458881852414,-0.013301918382443982,-0.00787794713932412,-0.006838838326825723,0.0021250786223821778,0.0041227824922349205,0.020803488828772254,-0.010892511086897348,0.02461858904089899
NTS,,,,,,-0.03081303850547908,-0.014376753910112733,-0.019478473132300837,0.04777811366950581,-0.025378567083533896,-0.019685317204728252,,,,,,-0.031055511145936448,-0.029075683659507457,0.004335793458732573
SFRP1,-0.03112156516071422,0.12806192737338726,-0.004041422991037559,,0.051200941980931274,-0.025818811935231556,-0.04375501627520688,0.011533440719385033,-0.013191049336090064,0.08676767864948878,0.03353661180310297,0.04714197820501838,-0.07945789736276206,-0.013634706573766206,0.07051952421682262,0.053149267329170795,0.02156924079676776,0.004599026681833612,0.054572153408367095
CXCL13,,,,-0.01795968051309816,,-0.025586772349104777,,,,,,,,,,,-0.029901482184002105,-0.03811573909165228,-0.007747793950563535
MICA,-0.003133102911162836,0.07349409894571782,0.036091495845009966,0.07445368298503799,-0.014827936039426389,0.028750237592808515,-0.03051513174004402,0.010930921118389518,0.009519856289265178,0.04400289064979596,-0.01795930959859375,0.012729952013504176,-0.06181131827463844,0.02974277418381406,0.032050961866303615,0.04858185537625071,-0.01359398738221305,0.00615210716101469,0.01974430552749745
TG,0.09097691080576882,-0.03066025455635437,-0.012389532450775169,,-0.018026598633486622,-0.05476070931439832,-0.01659456391545042,-0.0191265041642335,-0.014669357904956706,-0.011943156575928711,,-0.027426693835568464,0.04814614070759369,-0.08278778391067682,0.028373457867408913,0.061342534645490894,-0.01768832030709835,-0.013353802690729093,-0.022196054347694574
ADA,0.010048732779624424,-0.045341507642515905,0.00030088331034783375,0.07111995725415574,0.06416873504884024,0.0006784882234742403,0.013763570074306303,0.0123812062341896,0.029739532832097137,-0.019396646748599335,0.14200071798674474,-0.03708090459431378,-0.07779465318346246,0.11703446263638415,0.006048575097578175,0.004121584952418595,0.0010603490423479998,0.09614524566647388,-0.0005387027072390338
LAMC3,0.0029991769003638673,0.0072481223176423465,-0.030108993790122874,0.011807405385990847,-0.023984475438014564,-0.0064454589242082805,0.02052088193606192,0.07373175834113828,-0.014240615320184467,-0.020844598432823318,-0.03492890341035026,-0.016573973659939286,-0.011254524353305224,-0.026090249249014628,-0.04859711344062169,0.13007600427809898,0.04187682271121579,0.042365364975609894,0.009237986100673652
CCL7,,,-0.013758078477573715,,-0.013033202010385903,0.032593566092732805,,,,,,,,,,,-0.019951620137266056,,
NGF,,-0.022158980400564014,-0.023621937532388535,,-0.0011413623917588922,-0.036209630525640205,-0.015835664919883554,,,,-0.01968533016620353,,,,-0.03132062666381618,0.10257053855670695,-0.023042524010583345,-0.006463701528309981,-0.019585498752191993
TNFSF15,,0.03662228078267662,,,0.02532635577025917,0.035109561932791675,-0.019227968913977964,,,,,,-0.03356146117067952,,0.013035841477299154,-0.01934687318835616,-0.01945058926011892,,-0.01674740138564456
HMGB1,0.037962310393865835,0.11163573404589656,0.02461796109984053,-0.05149796698779327,-0.03242121473717019,-0.03175525584240331,-0.019422400059214844,0.029602474394138857,-0.00010629733402787281,-0.09376855309485485,0.12043115928374303,0.0236072480886131,-0.07286530619743346,0.013885051592985045,0.07792126478968911,0.059792817445714824,0.001542375231237725,-0.038057827633602964,0.042440795894038784
ITGB3BP,0.013606443065313358,0.018703265772719337,-0.03932813964999982,0.01914185369553771,-0.019430663880316463,0.03650645506409794,-0.013667289200892023,0.04231065706904109,0.011944268182669185,-0.04660874458443501,-0.005265592949896255,0.004376033717883035,-0.008040854193565953,0.04533833018396082,-0.07393143887174207,0.04055325332802431,0.012023123875769504,-0.025914317744132973,-0.003614650618665471
AANAT,,0.03480961569251044,0.09667321293836856,,-0.0132054452775606,-0.022631669501969726,,0.012360558579908096,-0.013192239291922002,-0.01376706789132381,0.010402091131208727,0.018470832823237235,,0.04397407196849697,,-0.033576010025105386,-0.01750320050782655,-0.032116610374773195,
RELN,-0.02053589856273952,0.0237201557520942,-0.04309308182979408,-0.027854061423297587,-0.022921695707852626,0.010883388146059374,0.14523011898475666,-0.041945622066960224,-0.02904505245184678,0.03128199037294464,-0.028003870714109605,-0.014311238080221509,,,-0.03801124105883534,,,,-0.002209779019004113
IL15,-0.0003221422625283814,-0.008594227952917902,-0.005869652075549644,,0.001237799437280732,0.00873754541044837,-0.013681842971838776,-0.002938127997073687,0.05224484866266736,0.03143930572719019,0.09523624584583706,-0.022715103221324494,0.010411642545937502,-0.018914532754698232,-0.010181057475965889,0.018802382837350577,0.02116230986611118,0.03305343365063154,0.006904011475704066
UTS2,,,,,,,,0.056935260028565575,,,,,-0.022945163007577023,0.031021265063813575,,,-0.014905256249447019,,
BSG,0.08171684888259749,0.0019111766434566965,-0.03026282200040367,0.025654640582296714,-0.009586311406569962,0.031145949366387385,-0.02107236000041532,-0.06505321095037007,0.026590211174105583,0.008101701371602633,-0.04837126947671505,0.06454107391865684,-0.07801322221841166,-0.00789752550577881,-0.015184409369938605,0.07147357582458429,0.03259213140817189,-0.0536751452520404,-0.008729832090842249
ADAMTS3,0.10198766287648219,-0.022919040593794092,0.03247013522918122,,0.014367826349267056,0.020549594878273812,0.03142564963439115,0.029016749501708818,0.0521660564998017,0.026759780563363457,-0.02971806258486249,0.010570152042990437,0.024516116190054598,0.06563747296592408,,-0.04020385382555322,0.008432919304722387,-0.004274453826592096,0.04776947740966833
CD34,-0.01938048141391415,-0.03869144931864495,0.015485771187920995,0.010485014409374287,0.015779544183181,-0.011347757719309482,0.04091942675689763,0.0025629146683158535,0.007342126912559147,-0.025757810219965992,0.010513838701632213,-0.024257938931062116,0.013688744685418862,-0.1534360602569596,-0.02420297640171332,0.04241323779964193,0.08396947722269557,0.08080342126146828,0.00706553747196678
CCL23,,,,,,,,-0.016265288372637535,,,,,-0.031668914058656,,,,,,
PLAT,0.09298613795054353,0.0487580375836851,0.052708164375626254,-0.019684230953228368,0.03219476979297361,-0.008193673879041541,-0.037660959581718036,0.022585010378056252,0.0778271034937783,0.040730328364283884,0.023606957052810486,-0.008781881154177136,-0.0332725750906301,0.04724804507407117,-0.09745841993409837,0.07549091272350306,0.026849168878326963,0.07229838572739034,0.056747559006400876
NTF3,,,,,,,,,,0.07056405723393044,,,,,,,0.06452090971211256,0.10633571852459488,0.04588824357798692
LTA,,,,,0.052287734103109655,,,,-0.012705501284470143,,,-0.022715106025287434,,,,,,,
CKLF,0.04069547646546365,0.0721149432976769,0.005965187445934681,0.03745231213577907,0.03704212141466127,0.00841116353462059,-0.06487166650244588,0.06536388408719546,0.008412033226704141,-0.017472097531004992,0.06914835012148932,0.021453084264247822,-0.014881815763410041,0.05577756452754414,0.08050089368506042,0.04392532637914017,0.063437113161075,0.03159729882862572,-0.015596760883759624
CD24,0.04134149545977054,-0.061453075099262865,-0.010285009121322087,-0.04937140671654453,-0.05073917364579041,0.03913319114743086,-0.0562854376840811,-0.025564856037734337,-0.03612566155566761,-0.06366352527562391,0.06790676931206718,0.010807985713615945,-0.04341753691120057,0.1130433203287736,-0.03757023994866818,0.09674240727513386,-0.007058151250792838,0.1045227985998025,0.088255232432062
HSP90AA1,-0.0548367382826118,0.0017672538809666574,-0.003794142571308447,-0.008254680109624954,0.0436354469086474,-0.033343692771883066,0.011927095071722172,-0.04945967771371128,0.019666356910880402,0.0037607518386610205,-0.08936152541382734,-0.04689952260724536,-0.01883863780745591,-0.06454204966808699,-0.029104079977215227,-0.03403006523102254,-0.08758925437969296,-0.09639093686466806,-0.0031955273997200293
BMP4,-0.025493057964062208,-0.04795745395923597,-0.029690145204532295,-0.034630048561870234,-0.016314709858121026,0.028926488273460033,-0.030701858745357326,0.01315672728975926,-0.03644306733212941,-0.04348873061017543,0.08112834261313674,-0.01935561645022021,0.02790623431182618,-0.03299257079300077,0.0687002824379524,0.07137843204151788,-0.05964510401953593,-0.003174037735633562,-0.0020723740929618133
SCGB3A1,,,-0.01375807710178425,-0.026438008553107573,,0.0285785861160095,-0.01746511453491765,,,-0.011612656417747539,0.03384012102951819,0.07166986719102518,-0.001910956755459266,-0.022201901847553288,-0.06366335127420177,,-0.01588237190144927,-0.045684858156532074,0.05350912494385599
IGFBP4,0.024238909190495723,0.026353242491813214,-0.022933813284790175,-0.03958714596792066,-0.043680448874346,0.04512900436848623,0.013209998054169286,0.03224789035470551,0.06001076225978781,-0.008240320162807731,0.019773622571592278,0.0005334960823888769,-0.008526497789231082,-0.08991717956796876,-0.0038505247147041575,0.057161984998089485,0.030112470389826822,-0.06408107576138727,-0.04083119156364269
RSPO4,,-0.027069466381609564,,,-0.003065622224150182,0.07873311994214023,,,0.05885247969703426,-0.011612654719133841,,-0.031509428137761426,,,0.029783902933635614,,,,0.08554887071629888
LEFTY2,-0.024526181152549696,0.021078716465199872,0.02207795767950429,0.003763596108800812,-0.0373243295130804,0.02502174118143691,-0.039218101938749625,0.04121992933388305,0.029135441506439083,-0.012733417925418017,-0.01968533016620353,-0.002864825899248476,0.09257890718796936,0.07739756119297314,,0.025363513465414468,-0.01693666615397823,0.03128487560056694,-0.03185267488296288
PF4,,,0.009663405536169392,,-0.01137121198467152,,,,,,,,,,,,,-0.021874458801388254,
