,UKF259,ZH881T1,ZH916bulk
MFNG,0.04481952656574641,-0.038507322647323074,-0.024505575831368403
ICAM1,-0.02889603355439824,-0.05634479319203663,-0.010564106484132372
PROS1,-0.027103805656102382,-0.06002779748183158,0.015343656942401062
CLCF1,-0.00045578193684859603,-0.0501203302510629,0.006827355916849992
PSAP,-0.05201696578285559,-0.009226096104401772,-0.002546475570442656
EFEMP1,-0.01951143331306914,0.01200900447576611,0.033612329300244215
C1QTNF1,-0.040253557753942036,-0.032039092125736565,0.057665157939192385
ALB,-0.006367241151447994,-0.018462211769171538,-0.02449284081638271
CCL13,,-0.0207261806470809,
EFNA3,-0.006673319570637172,-0.03184815422430232,0.013290263990652102
DRAXIN,0.011284420830913891,0.08433418603735124,-0.00284152940464433
RAET1L,,-0.022448249948200945,
NPTX2,0.04226109724200466,-0.008821882375425742,0.01577200210951854
FGF11,0.035473387589656465,0.04985530791949109,0.08864920470120184
CD59,0.014013086261187848,-0.09249381319096982,-0.018019655444521002
COL9A2,0.031491147641431426,0.017172629024575597,0.03195053059104442
DLL3,0.027765248464656254,0.059302240076132454,0.00917293079534428
FGF5,,,-0.012266505122510658
LIN7C,-0.05941636381501393,-0.03859394483778805,0.011925108974909983
GDF7,-0.005905972987780546,-0.015021002036612698,0.12797024824690492
PSPN,-0.04798486209573378,0.008426129329843397,0.08124409338631106
ANGPT1,-0.0036512416767591972,0.02698668371637257,0.061689214234326245
PNOC,-0.023348567399211765,-0.01780801142035822,-0.005095136029937342
L1CAM,-0.0009247464645814219,-0.005042580785279869,-0.00659363244650699
APOA1,-0.017825435960579054,-0.0417016332938686,0.050127995839101575
PSEN1,0.015400114916333642,-0.0356332076596361,0.10367624386350058
CALM2,0.03117903654811963,0.12265013975030085,-0.02913854215626122
CLEC2B,-0.05460237156880526,-0.011278433911924547,-0.017241940575195906
NTNG1,0.03067227078527565,-0.060978960289375,0.01006102193827284
LRIG1,0.006054816686998175,0.02542776620774577,0.07462723279242793
CPAMD8,-0.01353871392864424,,0.007827108494691497
GHRL,-0.03611248089648183,0.0295616488553926,-0.016529277673710503
NPY,0.015130347091355759,0.01660809380484325,0.05022449082762615
MMP2,-0.013886660925158337,0.013060256624187123,0.05458807595795899
LHB,-0.011791197384622485,,
PPY,-0.020525035706353258,-0.03294332989570499,0.025625922304173373
ALKAL2,-0.011619889677734639,-0.028723106098222664,-0.039179518161382765
CSF1,0.03390833800074754,-0.01841048000922616,0.017098187644332602
SEMA4C,0.02073939351589908,-0.05630929017345038,0.08187644194489103
ICAM2,-0.002690869331497503,-0.01942720210349088,0.042157525911647786
SYTL3,-0.02656977491992503,0.04437235803073407,0.018812264036001256
IL1A,0.0027201107578336834,0.006630925510998697,0.06989623926540191
HLA-G,-0.012453786174174327,0.08492808658663058,
PGF,0.04055005628514883,-0.0491510972374334,0.028855516994923305
LGALS8,0.03199961085025908,0.0011898030210653954,-0.023593948403335216
DKK3,-0.021518380044134994,0.002428604389793754,-0.021800786468151045
COL16A1,-0.01241596548253799,0.0037669753952515686,0.07467006116927231
TPH1,-0.022662674672707203,0.03384712015635509,0.08502112308082786
TNC,-0.0009352055707063001,-0.0573468344091615,0.02983658866669783
TNFSF9,0.03935541110832714,0.04157395683942419,0.03800179149007242
C4A,-0.013979148715710966,-0.015179423230490385,
CNTN2,-0.008586507772761931,0.041748854404417855,0.0024341265197384966
F7,,0.009716687423333242,0.08757409147829505
LUM,-0.060926910960883075,-0.0649825665270925,0.030182584698955617
BTC,-0.03200377633727948,-0.014536114995416106,0.021930163530602353
APOC1,-0.010952140143461337,0.08038587127021436,-0.00028083804848329274
PKM,-0.008031498412923554,-0.002866391674097018,0.0002642282805326775
TNF,-0.03086113441040238,,-0.018038780020248127
GNAS,0.011502787439993247,0.0027064734726359755,0.04113671350745338
BMP8B,-0.018054782016825484,-0.03684041158846079,0.048773463557094436
LIPH,-0.017709746893218716,-0.023854017919560055,-0.028764127689278
CCL28,,,-0.02729187823604957
PTPN11,-0.020908513474312756,0.0368613062441637,0.002755222937726793
ADAM12,-0.04437424010929014,0.0124585224630369,0.020824242947358216
EPO,0.014441769390764612,-0.014371075791923748,
EDN3,0.004266568658102438,-0.04467233493335772,-0.028764119594501383
CCL22,,0.017199942240376347,
CCL2,0.029628891749767395,-0.010426110731421172,-0.018812341432235768
DSCAM,0.009308517201021793,0.05506732885159346,0.05809951932333746
ANG,0.029253559652624016,-0.03455924540369156,0.08684581918112287
FBLN2,0.017114529972212262,-0.0633954629402691,-0.00034174517215569824
VTN,-0.01052161135453293,0.04167306479778136,-0.029241171713593195
VEGFA,-0.012555187916702357,-0.0821843706754629,0.004104838568093742
F10,,-0.0248897767338666,-0.0023293411871765546
SERPINA1,0.0213294058482346,-0.046562919277636936,-0.002430539082561192
VWF,0.0021792833113696624,-0.0636246143366902,0.017540250857918906
GDNF,-0.014685422731473878,-0.020123867681658567,
VASP,0.010240571896839436,-0.046474384932687955,0.0037343950466263787
ADAM15,0.023732059531082053,0.0544270701407392,0.07065179292508142
WNT2,,-0.0172556893049283,0.07896925956934878
CALCB,,-0.02244824551933812,-0.02778986030208184
OLFM2,0.00018273206219748375,0.06678461080610722,0.11769367325878725
MFAP2,0.003393810367821557,-0.013727740569471295,0.027049137211420157
HLA-C,0.003002343203727005,0.01449041408731704,-0.02235686506821026
THBS1,-0.04343752939304039,-0.09797567361870234,-0.029805296245324756
HSPA4,0.02058749739219579,0.04310987229693381,-0.0012079203319338753
LMAN1,0.0278455854954255,0.002353940873743732,-0.041559233773044546
LYPD3,0.07536468645940837,-0.022888568323661252,0.05155947160958245
APOE,0.044740282643228636,0.008126201200627844,-0.03043599530901073
SOSTDC1,,0.0013758363542553794,0.11882384884151849
ANXA1,-0.0561720018928894,0.018163576651791417,0.014173208463865685
WNT2B,0.022363622970687152,0.006300188114994331,0.02785486694520557
AMH,-0.018393909550500753,-0.03773594005419311,0.027968718599283397
GDF10,,-0.0068902292433475785,0.043805202924090236
EFNB3,-0.003321542599787815,0.030617282731510067,-0.026499900770832894
LTB,0.10844450529809023,-0.006460393230473099,0.030374768367433618
ANGPT2,-0.004777714790625404,-0.05257216590923899,0.037636879421871286
NRTN,,0.10294582733664388,
ADAM17,0.00469755969444286,0.0025578736371438867,-0.012233959060664124
LRPAP1,0.04215546864789428,0.0120702639379801,0.040684513318113645
NID1,-0.034233580109128595,-0.056650219449562195,0.035763242797272735
MST1,-0.010804024132189536,0.016668927925537685,0.14020421603267208
DCN,0.012378208628320333,-0.06860110803051711,-0.017017771704276836
COL7A1,-0.022913148940152294,-0.01062074133914335,0.06068800733340624
CALR,-0.021879929783127753,-0.06722590270175671,0.004137611498762685
PIGA,-0.057925347117534894,-0.00028790246314285944,0.027996044155229875
CD200,0.008458214637078494,0.05760902731421725,0.02573245511871985
GRP,,-0.014035572188501277,0.04601045239945696
CDH1,0.03575221224480061,-0.01253757142639663,-0.012427944861030132
LPL,0.00035855700946309244,-0.09161552109643259,0.048767808853521194
SEMA5A,-0.047911950615972164,-0.04925792119088285,0.11482196739535902
SEMA7A,0.04662178489324358,-0.06375491890774915,-0.059432909866329535
SEMA4G,-0.024202500597510633,0.010581941479067193,-0.03891330678547023
SEMA3B,0.05032765928019762,-0.04540323742675993,0.048051365976125505
RPH3A,0.025902753907799926,0.04126420036561221,-0.035098593998617166
JAG2,0.007450981992794331,-0.02362697741271678,0.08155858967918801
CGN,0.038910167185456174,-0.05547979552392595,0.04810959881112477
GDF15,-0.04653819479330751,0.01189659461084009,0.010613059362642811
SEMA4F,-0.008480299048040334,0.03608817238543881,-0.009620686612850276
NXPH1,-0.011428541591490796,-0.028835083420682677,0.028375463672856278
ARF1,-0.028244414278501287,-0.008156620618793037,0.026295437252535067
EBI3,-0.0059761541316404815,0.025040692058206027,0.017210650482509565
TIMP1,-0.04086966952204554,-0.08347858994344838,-0.019885668447604758
SEMA3C,-0.027614045088328872,0.03392506257628496,0.01733620821277474
GAS6,0.01664830841190238,0.035167838558212206,0.036668537875008386
MEPE,-0.04874463394929372,-0.021659343071708966,0.008018815408577134
SERPINE1,-0.029374991979122026,-0.07683110788691913,0.01854682525289539
RSPO2,-0.014959131386163466,0.03553719867257275,0.021691127052167757
SHBG,-0.023936243886941395,-0.020366672902235285,-0.016474544020999446
LGALS3BP,-0.00131586165933595,-0.04788079431281595,0.03320722961547725
LAMB1,0.010347656365135465,-0.09438354666873264,-0.019948066953305896
SPTBN2,-0.029989311452899712,0.0218367584482373,0.03976908015137467
COL1A2,-0.05768317954030336,-0.10499444130843823,0.0022771356889857244
DEFB1,,,0.0224173096290449
WNT11,0.008753539078622806,-0.0047260469175624065,-0.02010576457805076
LGALS1,-0.006896297920307915,-0.022668034132442106,0.006987515884047684
BCAN,0.04489258002941836,0.03757522080781736,0.05048412192246476
ANOS1,0.017209425211170654,-0.002256992579770589,0.00893806247285379
EDA,-0.027771666368606784,-0.028815812610730216,0.03885777340792749
FGF22,,0.012979852342382579,0.06085359174751381
SHANK1,-0.02437729605104262,0.026448320619020627,0.002135271220250594
RAET1G,,,-0.018516458179829526
TGFB1,0.006877958266885979,0.02651280727327503,0.06522274663359773
MSTN,0.010231741082324223,-0.003956476722390943,-0.025038087812087887
WNT4,,-0.025541484810144118,-0.028759363283463832
TNFSF4,-0.028084775915065717,0.022158562093678773,0.10496130637572473
NTN1,-0.02269711307232421,0.024837233749835947,0.061392883801430875
CXCL12,-0.010429844254523285,-0.04799321642352564,-0.0437900832097341
GNRH1,0.005079159032876336,0.016253205561497827,0.013388681817471416
FGF8,,-0.02589119380658128,
RIMS1,0.030861930053487415,-0.029790143967273686,-0.004857890577621464
FGF14,-0.0043778969664605505,-0.039625621626360845,0.0007451638867180403
IGF1,-0.000656772921089966,0.021322284302252532,0.003496191721821316
TNFSF10,0.0023107917462235317,0.02431980298474851,-0.002068198519744515
GDF5,,0.043295098791861504,-0.018170569329152276
CHAD,,-0.020001492357539896,
RGMA,-0.032300406433377934,0.039359915640204864,0.0623893397333449
WNT16,-0.023124411425804278,-0.012796410131135041,0.0080899888634429
CX3CL1,0.020845673063827303,0.037060718653759935,-0.04584015953864064
FGF1,0.0366514466549124,0.016016751537844327,-0.013155141220512376
ALOX5AP,-0.023256200754333146,0.0028004616777591368,0.005623491016335639
IL1RN,0.01024749279777719,-0.0356545221270901,0.0447251252306738
PCSK9,,-0.012420915017812353,
NPW,0.08609246787492347,0.038581266155220666,0.05962921698714265
CXCL9,-0.024970614971163603,,0.07116174141578462
ANGPTL4,-0.027797942222107498,-0.05516013518968639,-0.02859376289553476
UCN2,-0.011619890551913013,-0.014035572188501277,
COL4A3,-0.031689803982682584,-0.01963033973158415,-0.022195903214346252
NRG3,0.07928007697011062,0.017679025948715794,0.0763218433062928
IL23A,-0.018281505310423996,,0.05568623306517115
COLQ,0.029760930698716086,0.019796690736145282,-0.021597241736683755
SCGB1A1,,-0.01437107570542207,
TNFSF12,-0.005942018551108247,0.06413071684961469,0.09491580163602341
DKK2,0.08594248760270932,0.02855283538978491,-0.03138861894740716
FYN,0.040142334845075095,0.019784076934952148,0.08986745804187754
ACE,0.015315838686397014,0.0033996265442786883,0.012766249854999598
IL18,0.0209245923596549,-0.023682578989436653,0.02240059490676663
PPBP,,,-0.020752744154417992
CCL27,-0.02737625415468195,0.011101565597401717,0.02622291603155706
SERPING1,-0.03349026620446642,0.006099830437961877,0.03574111456630191
AZGP1,-0.0217663219294156,-0.06049814104345585,0.03295124856475016
INHA,-0.006476044071931586,0.006232129471907201,0.16540355325577824
SEMA3G,-0.008460383449120907,-0.020606952530766394,0.0425072901143572
OXT,,-0.012034279129938671,
COL6A1,-0.020565387956117946,-0.09665593416020553,0.05123321805309089
FGF17,0.018531240800961513,-0.033188705388140276,-0.0003264084391865963
TNFSF8,-0.014822871943602402,0.10236084851058076,-0.023369277894548707
FGF20,0.050161930421002844,-0.011219518742325551,-0.017299409231058906
ICAM3,-0.009135115597419922,0.03080755544790236,0.058573368856046124
LAMA4,0.011505275659992027,-0.0858462280105889,0.07175414524412678
DLL4,-0.04976539736592148,0.017668823760976185,0.1364831862035552
SEMA3A,-0.0025391331259069535,-0.027694454597633023,0.04453272216396021
RLN2,-0.014959134759383931,-0.014035570640783339,0.004076796834859043
C5,-0.003170323069584664,-0.028671596726549266,0.031086220113095905
C1QA,0.026870696101639457,-0.058663611239810114,0.010053866857128042
UTS2B,0.0644933964854691,,
COL9A3,0.05829573981759806,0.003328894897243633,0.06388533524858406
DLK1,0.058614356631955446,,-0.04163430303524326
HGF,-0.018469135567415078,0.010164039209954878,0.029454960767128426
P4HB,-0.023917571578884037,-0.04043047760884685,0.01618001842861758
ADCYAP1,0.009773546885856604,-0.006730243548103491,0.006411389490992289
GREM1,-0.01292938213974024,0.025286665016383363,-0.011610000711596615
EGF,-0.057816243180736866,-0.017671402058113142,0.05915251978283789
VEGFB,-0.009412204053212919,0.0006466927754095708,0.052245926415677504
FARP2,0.06246547305466587,0.040063903795143074,0.02857810191360816
IHH,,-0.013864956653373362,
LAMA2,-0.04782785829887198,-0.05030997346244998,0.021088254388676453
SERPINC1,,-0.013692342559538287,
NRG1,0.031013564039159423,-0.03286290400023184,0.036478253223140945
SPINK1,-0.009079816735958906,-0.01683064437190618,-0.032416730142462
EFEMP2,0.06269173813439273,0.01004664803037612,0.08393280564158712
SELPLG,0.010890021181725676,0.002609445279511612,0.04411273419834357
GDF6,0.053654885574509245,0.07942933379583902,
HLA-E,0.040061914158578654,0.000897431561616866,-0.022624167533083425
PTN,0.023141369877578276,0.047161330218823225,0.08843247838983465
CD274,-0.026099185739414194,0.0212406790739372,-0.009860824178313585
CD14,0.017537347014742095,-0.0477097373315295,0.0023880818721606517
SFTPD,,-0.02705476889633778,-0.040539695491310895
SLIT1,0.001277034496583438,0.004199587630318683,-0.023775317834455627
CNTF,-0.011791197142194926,-0.014035572188501277,
BST1,-0.005864961790896814,-0.030430474200173873,0.10827694343369694
AGTRAP,0.00445730987429373,-0.010810059729771697,0.02352236796838729
LAMC1,-0.01987849663634232,-0.07630205219244568,0.05338309520925771
COL6A3,-0.01069273647523533,-0.07718429128367309,0.014772224641384621
FN1,-0.04645084796067439,-0.03270310577881203,-0.0260480545666371
MIF,-0.06288811228899928,0.005094030688645347,-0.014290579367219879
JAG1,-0.02198729090951771,-0.019070346234081027,-0.02685547630598019
NID2,-0.0398955982663897,-0.03519834859861467,0.08579715936164876
EFNB1,-0.018352489310727485,0.03035593550999909,0.06557059968031033
COL4A2,-0.054285467063032604,-0.0560013582447832,0.030139664219840562
SPP1,-0.03765150209600677,0.03741682598426887,-0.026526380653287645
PODXL2,0.001705944948433722,0.06528795030839503,-0.06375620132674704
FGF9,-0.022831883656360578,-0.04383727201304806,0.039039236303610794
ITIH2,-0.015753494569941757,-0.07678269801733982,0.03957108071387747
ADAM10,-0.012666611341893966,-0.0341160760697924,0.02273505552953051
CFH,0.004901800694235954,-0.04775483973818232,-0.00012021520807126965
COL4A5,0.03656322473216359,-0.005888445628993171,0.07499489775973564
LTBP3,0.0034235762701369686,-0.03531576560572088,0.061366196499124476
GNB3,-0.05200411761641864,-0.023467648790489837,-0.028266048318694722
COL6A2,-0.021494607200853402,-0.11596771011098449,0.019353826135622695
GDF9,-0.032859856183784085,0.021003389520971482,-0.01682089581828742
NCAM1,0.03972745393654373,-0.016449976057945945,-0.032429474734947554
APOC2,-0.03572272074381361,-0.011468292826199362,-0.013461366566061117
BST2,-0.041457274422117774,-0.010133476121278203,-0.012464199596419723
COL5A1,0.04167692758870542,-0.09467477308833971,0.018922296580478466
CALM3,0.04294226886670746,0.03852213296532021,-0.0460040286710385
THBS2,-0.04890785507801418,-0.052303895525787084,0.11448357989664876
SERPINE2,-0.029570577354415324,-0.07192377692222203,0.06251027843561106
EFNB2,0.015266484846553517,-0.033175981358318375,-0.0038708603407154457
PROK1,-0.02862613645873711,-0.013161710653199007,-0.023177372365553284
MMP9,-0.06551284306216551,-0.041419306603095465,-0.0020714388314890856
DMP1,,,0.08117173517076963
NPPA,-0.021167647157375256,0.03353840638770708,0.018462539381910153
APOB,,,-0.023177372001644485
C4B,-0.020115020432472132,-0.016248132750761802,
NTNG2,0.06896945624657412,-0.0028400799354334366,0.010825053821230335
LAMA1,0.027372822300255808,-0.06255467290421403,0.05404684754793164
UCN,-0.03646311928414494,-0.04813251910330382,0.03592590792369343
ARTN,0.08522292069049257,0.01978381080581175,-0.0026510786954335648
PDGFD,0.02807959299544579,-0.027091399024345535,0.008693593614854297
EDN1,-0.003876411052763611,-0.029175928979052076,0.024333952625427337
ARPC5,0.033269142983319774,0.03403168309599753,0.029514600711288586
GSTO1,-0.034614197526159386,-0.014072095173932625,-0.08238952781336266
SYK,-0.03990859227705277,0.04833226596165205,0.011413442211206076
ST6GAL1,0.04055138984190338,0.03150193293539905,-0.01783328331768188
WNT3,0.029295316695382666,-0.026807131089064132,0.10678277270287383
HSP90B1,-0.024788915273126287,-0.05925461908398292,-0.0349729078144165
ZP3,0.012185998721871151,0.010438879742778075,0.06955920019889582
NRG2,0.012325017612824151,-0.011842585197049681,-0.013994288180167035
MELTF,-0.0056959713740602335,0.0060555615111269655,0.06547423970907289
NLGN1,0.06397659238714234,0.019325120302282454,0.10056674160866508
