,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275,ZH916T1
IGFL3,,,,,0.06581130360711233,,-0.017760868097484044
BMP1,-0.007569879854886496,0.09171618963987563,-0.0283996548985925,0.06970712007173341,0.1013032648402217,0.048443234511622094,0.0008908462957858559
NDP,0.027104512689699822,-0.020113903891818684,0.07498252882465764,-0.019755811134904926,0.031047113493694406,-0.02004185615984624,0.10224391214907762
TNFSF18,0.10345925895661949,,,-0.01202454519534107,0.030637462063186956,0.07703606507865925,-0.0004546635534657971
RTN4,-0.048660783814180056,-0.005635989764070505,3.57688551070896e-05,-0.0657516810116871,-0.0792642287052794,-0.061050847213806436,-0.06829599278761461
HEBP1,-0.03311450421843618,-0.043427143787078216,0.03125187601724305,-0.009268828378544064,0.016774154079723703,0.028586554326358968,0.08420135259960677
WNT7B,0.018598003688614514,0.059758783452512086,0.11185688681625554,0.05110916012436035,-0.03752428709755249,-0.029317411597810882,-0.027051905189920587
PTMA,0.0362473937928636,0.15981130858888987,0.010579682176747113,0.09402980925997693,-0.07057046824894561,-0.05569553333343514,-0.0708916866128929
FASLG,,,,,,,-0.015403994841740204
CEACAM1,,,-0.02193572256558212,,0.031524878662181996,-0.023794460651621562,-0.021432396387252396
PDAP1,-0.04938927941879986,-0.006295455289256488,-0.07168810392602869,0.031174497756339598,0.05660476161045917,-0.00913974150680954,0.03558895697317032
QDPR,-0.011674955953027977,0.0540321958551704,0.010277356849411699,-0.06354905204845566,-0.07264289246013929,0.010152990040752631,0.00910958827366973
POMC,0.03140784548810489,,0.027993345512760844,-0.031723175460785694,0.007476014086072474,-0.01755460433743346,0.013011005165721033
CCL18,-0.017804022654649303,,,,,,
CCL17,,,,,,-0.01886892580555694,-0.013961991153206996
VEGFD,-0.015876799025434308,,-0.0035482551686303295,,0.03483421910434142,-0.020103244490118598,
TNFSF13,,,,-0.01166130037785074,,,-0.022749899224100187
WNT5A,0.033302116575476305,0.0046174983708884235,0.039766074953573365,0.072453988715049,0.07348645069422816,0.03893863627854924,-0.00881237656519869
CXCL8,-0.04375170524553411,-0.09247045121955397,-0.0011420406429838285,-0.016587443445397046,0.04378758704218655,0.04439139371245996,0.055950513274503476
GRN,-0.09168062515933019,0.09886820895333708,0.017535593565343743,-0.019816396311980566,0.06316813408514393,0.002393292012926086,-0.019041252446050216
MIA,0.06311058098117237,-0.008469936956499812,-0.035953859645906056,0.048516538798497585,0.03633027861566129,0.008648834914429427,0.07694130392497078
COL4A4,-0.017651976668296984,0.047120311792023695,0.07674902414842004,-0.011095212108424863,-0.018009748833258968,-0.019699742320498453,0.021432321294655568
TAC1,-0.02680333708798399,0.11246243067024235,0.06357903880917745,-0.07666804789740829,-0.06407356629052083,-0.05813893439270869,-0.01835445708590698
RARRES2,-0.00023287173059410363,-0.09713666330247167,0.0018706379824167257,-0.005728133658130038,0.07815650443375873,-0.040743049531734764,0.036703316395060824
FGF7,0.005709308738507077,0.04850128155533924,0.04527840858177714,0.04065306140691849,0.08844241741823207,-0.030778411258527823,0.02839806130852138
HBEGF,0.03267928179283067,-0.017911111736751414,0.021759417821187645,0.06904228328942172,0.04248194811953345,0.06328683151705171,-0.08404122001481085
CSF3,-0.027414090816649906,-0.024095396666258442,0.007870272355450908,,-0.019053967620968306,,-0.01469982279297039
PI3,-0.017204218905049702,-0.04728051669874567,-0.020805640689185594,,-0.021455019026362012,,-0.031937831391755184
PCSK1N,-0.020321906414264696,0.1044001097057283,-0.014395940540059946,-0.0283535813319065,-0.015964825639972587,0.09592453152545734,0.029818464308279634
NTS,,,0.02665834968036645,-0.013544733061461754,-0.023419618233939957,0.02648430183020747,0.1942021019240366
SFRP1,-0.016712002011186375,,-0.023942369845204935,-0.005497842724252942,0.0042608725678760714,0.036084307361985056,-0.021262589835154173
CXCL13,,-0.017496109014317363,-0.023727194274628244,,,,
