,UKF243,UKF248,UKF260,UKF269,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
GNAI2,-0.05474236235830773,-0.02277728991674368,0.023658075924953035,0.09173839715333283,0.10603097042984802,-0.022351091664694785,-0.008846000012857368,-0.06655878895388037,0.010900956425138528,0.012901884713145706,-0.009090387884416577
HDC,,,,-0.05508791546589397,,,,-0.05315923693081156,,,-0.02374895272456666
COL11A1,,0.033788693997679545,-0.05319589350739172,-0.03060016063205168,0.02828097554518396,0.020056292137570802,0.0588122426565867,,0.04716207474742846,-0.0457787350415203,0.02707541782652776
NUCB2,0.10946593610388762,-0.00855001374359357,0.020570507069793957,0.02773124227383971,0.029413234572148395,-0.03632516945352106,-0.005926178602748663,-0.004463064909560023,0.011250525450197429,0.03757376049998349,0.03253974523509009
FGF16,,,,,,,,,,,-0.0018547583266828622
CXCL1,-0.07777896639209587,0.054819876085005555,-0.015897706071534786,-0.025296867053077442,-0.017937661888793477,0.003605284044258329,0.08496908199850439,0.004168427483156994,,-0.022150656052195003,0.10420075879223946
VCAN,-0.09334823006287966,-0.0646630116953413,-0.06432508495274875,0.04470425024619921,0.02938854226708304,0.07861118111215658,-0.011408809024546659,-0.05821093078450983,-0.12674148492548276,-0.045338273183234475,0.03061717503448203
MMP7,0.08301532456049363,-0.03938194248632106,,-0.012285236291564836,-0.018940126626029362,-0.001505394884943884,0.03923756034556241,,,,0.04365830959846307
PTPN6,0.11052774858920952,-0.020220964004981825,-0.011771066600110016,0.01622981578665215,0.006810777051548992,-0.013407492969240004,0.020943003462655888,-0.034395145373632405,0.021326575582943253,-0.006109557560310065,-0.03801961017917811
PTGS2,-0.05407609243074583,0.07541948965120339,-0.01194037782425369,-0.024055244659485678,-0.06320100345415955,-0.004121526151021879,-0.03559997972218102,0.0037737783581796996,-0.02333499638871863,0.0924091471268567,0.030597552044920998
XCL1,,-0.022857491436660295,-0.012405927525560172,,-0.024844057070909406,,,,,,0.018231154518669936
CD58,0.08672999390550533,0.04377991177517821,0.029886772977901835,0.02059759984097691,0.10997902435875678,0.016993000250031334,-0.03953705927720718,-0.007374026892122334,0.04335504724460897,-0.014443024336748675,-0.008979133073034773
TNFSF14,0.1310846757249742,0.050510793416683436,0.037165135124815986,-0.010103907675566296,0.019003217703489998,,0.13331093929173693,,-0.00974377965525138,0.05143763261251568,0.06807801127405846
CNTN4,0.011109249050164511,0.011595901400017995,0.04717825154853561,-0.03429998764608777,-0.05295026655677302,-0.03893663940734207,0.19132182490906033,,-0.04165033610446086,0.035397263195051744,0.009230180030622136
INSL3,,-0.00366029305374325,,,,,,,,,
BTLA,,,-0.012933592437486843,,,,,,-0.030094489859455942,,
MFNG,0.10966923148312668,-0.024449449679978162,0.007694661181408464,-0.020196504727200564,0.05349535598982055,0.0015219312487350226,0.0777091681951278,0.06783944846981005,0.043735120729987836,0.018369862983691462,-0.03534244537577529
ICAM1,-0.04532177758219453,-0.016657354586045874,0.033978035350671336,0.015434571159502917,0.055335409327494575,-0.010979510349168357,0.02239434851228894,0.06143231925906345,0.01468151051135927,-0.01853183538751906,0.044912664752948764
PROS1,-0.07089109919374006,-0.04669127247038759,0.005449479095035062,0.043916156208741335,0.046737216424167914,-0.012201745045794302,0.08197222296179373,0.05075371132293899,0.036054331185701116,0.004430381163496031,0.017301801568648034
CLCF1,0.04593133311983207,-0.03153667993188247,0.07269248678775383,-0.000306437114710266,0.08077689853836002,-0.0272807832149695,0.16196199255714297,-0.018937528850967552,0.06771956088144104,0.0696102426163995,0.06080214481669391
PSAP,0.10829181678797925,-0.03015285052999715,0.03757345368339512,-0.015771723031151565,0.09276719642155323,-0.04265187678731179,0.09410126119943624,-0.0014411881508755815,0.08390596856273727,-0.013406038606995416,-0.05364867723714207
EFEMP1,-0.054987538875827316,-0.06759724037058759,0.036853834684866346,-0.0011403346572449377,0.12528298999216642,0.04132721123393976,0.10900193822400935,0.1477038269340811,0.06722552262297332,-0.0626121667061591,0.04873347034343874
C1QTNF1,-0.0703775263680952,-0.039779486235446616,-0.005817769778954182,0.043527369415297945,-0.03168328772821677,0.010893736796719107,0.006333577936201056,-0.05619040045665077,-0.001543672181748093,-0.1214138369095027,0.023825256215800603
ALB,-0.00769260456232097,-0.03165657529193881,0.04348197646483202,0.09342338253755132,0.049410460978307244,-0.014216716357524726,0.054376643404871444,0.03944458298794655,0.022743677239935752,0.012647757034726368,-0.033624253522665584
EFNA3,0.02280179696625709,0.013322976028911224,0.07521847135117929,-0.04680991423522327,-0.06967065434646404,-0.013686424541037006,0.03226600603451946,-0.0523815276057215,0.04839479018844098,0.007499906302409807,0.024253133680386715
DRAXIN,0.01358412446827946,0.03968540980022166,0.013118371490526713,-0.0024949053689478254,-0.025928671516353204,0.011867187690043872,0.011459158639418808,0.02820179113372539,0.034164984907508765,-0.030393144779297665,-0.030622777315607596
RAET1L,,0.06974618344799556,,,,,,,,,
NPTX2,0.019241633144532498,0.03607372824916056,0.01981966245920331,-0.06392070467931736,0.00965020141118423,0.03816985587475519,-0.050014889621278744,,-0.04478493846384768,0.04180004340765337,-0.02235702055051746
FGF11,-0.020901505547073745,0.037251780486254535,-0.0181421976959308,-0.009470975651592488,-0.050597382363809215,-0.007367915522134332,0.006382380581465945,-0.12348479161012686,0.008504107065945846,0.006039894940889917,0.11649716244861782
CD59,-0.04580849394486417,-0.04492630897620901,0.039929498515594866,-0.08442484840451929,0.015669676374866857,0.001184486977294043,0.09441420443561056,0.046929426073726466,0.10098675394216906,-0.07824439087869368,-0.0829205187641126
COL9A2,-0.07233057604796113,0.012682334367738614,-0.06885739671338652,0.0962093398692371,0.11296193483732565,-0.0262757377016957,0.1317647634215664,0.041479150535510684,0.013389327523757518,-0.012067806155484263,-0.04995422672702066
DLL3,-0.04716475559101955,0.007700868922016052,-0.014450498579296513,0.004283130565345101,-0.0783245082757756,0.02199093675264701,-0.019018399590978438,0.023308134005870396,-0.026911485711716032,0.030454605261715607,-0.050167368424580236
FGF5,,,,-0.016409188889432522,-0.01821571297758982,,,,,,0.025051457897030713
LIN7C,-0.031563414090230515,-0.028610159732842966,-0.006483552570463109,-0.014849532193838806,-0.024529166542192078,-0.04017762822649408,0.05556066968108973,0.008425442626269016,-0.01909633514765815,0.00399355562309691,-0.036618010023240964
GDF7,-0.026710295604338286,-0.0022836319439637535,,-0.029353357392840954,-0.03348331372402088,,,,0.09000047900310328,-0.012064116057003983,-0.03630344015929897
PSPN,0.08255402432535172,0.007049906848935718,0.01519371832881084,0.0013710217472563185,-0.029134973286892095,0.007312420625668365,-0.03213894547829907,-0.03234750637851818,0.03908943963692523,-0.015936151273641983,0.04105902444698255
ANGPT1,-0.04263490927704459,0.0779687004074775,-0.000593724818137678,0.007868610400986187,0.017374823154331438,0.015611359768672613,0.009157716479557286,0.024388658209074363,0.045978853339031414,0.04092651062712557,-0.004464975163758589
PNOC,0.01951841376217109,-0.0012227683811116142,0.065050321794794,-0.0519135744918655,0.022550042942597655,-0.024497568940320926,,,,,0.037308609451626104
L1CAM,0.09634274290725624,0.019315234306046102,0.01784685276986364,-0.026386267046645814,-0.01375277021573973,-0.03357673918054401,0.0605595427958899,-0.015322075110208128,0.03178858690167969,-0.03859457370574001,-0.011332548445262313
APOA1,-0.004808160034635336,-0.04766427027268345,0.04090597884289568,0.03565092738076769,-0.025375779955416046,-0.028109168099786308,0.05359640644909697,-0.07666659891774316,0.039492992664167684,-0.03335014077014134,-0.060690675920721755
PSEN1,0.0539801506816531,0.04194202809675637,-0.03327442344887401,-0.0034991406305361797,0.0484312276967462,0.047014833578293384,0.0406316931585087,0.12730443407456535,-0.03814008899020957,-0.058726740705680416,0.08757728642230839
CALM2,0.009448928108710737,0.025633523643979455,-0.004285519444993453,-0.0223463880558547,-0.07439102917427881,-0.03593723063969881,0.0760305263558879,0.029262894250958058,-0.06618626532511589,0.07056332054470822,-0.03228119482338112
CLEC2B,0.035223645556238456,-0.006853623948984461,0.053771745530343404,0.02403020819464991,0.14449720561430765,0.00037160174154675417,0.05225627032795748,0.01693019407657593,-0.019289136785856358,-0.0355614471474461,0.04364014889297447
NTNG1,-0.053963269338188666,0.031094398769608268,0.0998040114536423,-0.01679386461356909,0.02333865354753633,-0.028169853593915075,0.04216233412549244,-0.04123593160006053,-0.02618203842615185,-0.05519480249461723,0.05540958347925552
LRIG1,-0.06618123342507247,-0.03192712355501621,-0.10605290822445713,0.05458452298892164,0.019360098807730985,-0.015320867975375003,0.06461067180649667,0.039840827078899056,0.09246144156103313,-0.06512934583337478,0.008669035973497712
CPAMD8,,-0.021127256730821522,0.03107083042703779,-0.014844319642989047,0.027110832972408846,-0.02286727601699135,0.0257804126082931,-0.05315918528405003,-0.05322134925910798,0.08415812080396794,0.05418219472730954
GHRL,,0.016549285196054135,-0.012447656053803643,0.021186843258979463,-0.020315728399246946,0.06865179834829795,-0.03699090396877598,0.04692996649102444,0.01784056118287298,0.05073965771692411,-0.02269171743751448
NPY,0.05950155619449419,-0.010664530275308583,-0.03589594996000237,-0.06597883880886321,-0.07932956706826229,0.006967705215876609,-0.03206170303113829,,-0.007731019302920485,0.0730701897712861,-0.03721607488692263
MMP2,0.008023486793031769,0.0025622905982024386,0.07153281597871687,-0.04537234129822827,0.04376526062575418,0.07477694462650918,0.03628942749006245,-0.04116209257326668,0.03605369338507368,0.007433436325056643,-0.08582623881517426
PPY,,-0.026896666175999485,,,,,,,,,0.0007951363036006268
ALKAL2,-0.034912555909946186,0.1660511185591604,,-0.016830989510355318,0.10480177392640998,0.022586115237810463,-0.04388848471581161,,0.1437653246795622,0.09976813364734213,0.058027935504924605
CSF1,-0.07748727725774637,-0.06038541036140258,0.015181675255032513,0.020229395023646634,-0.008018294297555057,0.0026633142938657364,0.01102838144106792,-0.021741341613530585,-0.014876551906963242,-0.00701498366643882,0.06887460197511719
SEMA4C,-0.01864463676844509,0.022022023483338284,-0.040770614548642704,0.03029870713145789,-0.04606715046243697,0.020874157397840144,0.15134971940966085,-0.06830498719284495,-0.00699675710948742,0.03605072218284195,0.048440112477024844
ICAM2,-0.041815457668334235,-0.017549634985397654,0.05324651720616676,0.009704502607350268,0.005066339855757083,0.022731526070839725,0.07304360126281748,0.11742193378219508,0.011002814938534352,0.030676373066221937,-0.05576683785616433
SYTL3,0.02784757456457678,0.031201010599023183,-0.01161209021087096,0.05777010680643455,-0.020532003332999822,0.03845599896837094,0.016688817475682394,0.09033036825226136,0.0734171707219444,-0.007519821368486435,0.10832381949823133
IL1A,0.03909089076621429,0.02441016091437748,-0.02310213738410619,-0.040828555187960164,0.0375410435337847,-0.02379597711744585,0.030186773122035358,0.10270694736688335,0.12472842247962328,-0.03484945258465839,0.08870341662652904
HLA-G,0.06808948056197832,0.00397247557771595,,,,,,-0.02537955378802563,,,
PGF,0.04269363471052508,-0.017138714311811153,-0.02385672376318872,0.0034603953170214536,0.03210910876293633,0.0317133190735992,0.07256340169199656,0.05813384251362979,0.1196708390321375,-0.021763549165166887,0.0614920368865484
LGALS8,-0.0609941492997068,0.023844140259385038,0.03221944970539413,0.018080722305640683,0.02314310076456499,-0.07392470586190013,0.07146384815700473,-0.014669409249705577,-0.0030831562334592225,-0.012089906403309028,-0.022707154629056477
DKK3,-0.0048389549728397666,0.06409517540245013,-0.007669588999225899,-0.0399978292635987,-0.1231531096878286,-0.010773347057031393,0.031429828739752454,0.10376153712877144,0.035747146372575235,-0.06454036469014565,-0.0769400498102498
COL16A1,-0.14539407732678464,0.012882755048503057,-0.10008305389640462,-0.020654208387493562,0.007470065768120639,0.0561339385883452,0.09396397096151501,-0.01065814870818175,-0.02352245030474052,-0.03836054560775532,0.02362631012887149
TPH1,0.032447311351746624,0.019500550994932267,0.08037000002001662,-0.017646150940475745,,-0.014899819189546604,,0.08759217931285523,,-0.046906377443946955,0.016649428096177497
TNC,-0.0865430933878661,-0.07112793077136667,0.049757016469214245,0.05862798253995354,0.05896339967379704,0.021049760885849297,0.08731990213387981,0.046141945931533854,0.10561483225637809,-0.012829394813882953,0.0957684239874917
TNFSF9,0.06200202793785171,0.043134055370005364,0.034503713041317455,0.0027688535700202575,-0.012596005557570941,-0.025279341179339346,,0.04049701621336831,-0.04442421620818155,-0.015160523110604255,-0.03228672841118791
C4A,,,,,0.07611205148614439,-0.013097507080579376,,,,-0.01701097078146637,
CNTN2,-0.043924645234711186,-0.006127279043663957,-0.05934964761738249,0.037350208896320646,0.08652668258152264,0.028899626989106603,0.02288549294555192,0.07740248323896248,-0.05043392215843267,0.017905207248891445,-0.050162508077379916
F7,,0.05953614678198271,,-0.014844311014973906,,,,,,,0.016268893291824436
LUM,-0.022852405187143675,-0.07017366634695314,0.03904515885019584,0.01813959427064934,-0.017805775286038304,0.049915203275933635,0.11379091671163119,0.04183097636092134,0.07395147718940255,-0.016588513351268905,0.00509722186858064
BTC,,-0.01595106926490499,0.06588513969003255,,0.013375325056779262,,,-0.01531267427990374,,-0.028258990304599052,0.029240826264559143
APOC1,0.11617009662282486,0.01863743778880136,0.023671859955175425,0.02678083539224919,0.12461091591659518,-0.03262470235007441,0.07395796925559767,0.050484482838858986,-0.0317340793605812,0.07865165452719568,-0.047119910821178806
PKM,-0.013369677226160026,-0.09477487674663572,0.044488794709948966,0.041116602442324325,0.013055372780897556,0.02266073670700012,0.061823162962003846,-0.08779013045022063,0.11442908334848469,-0.05582568896712371,0.039600133355078636
TNF,0.02468091586314311,-0.032211346562913475,-0.011459594653609219,-0.021785868353168626,0.000936226385786337,-0.031112496927122577,0.08849795227068548,0.034195318525487524,0.0016027297680153722,,-0.024763991943095313
GNAS,-0.060806905001424286,-0.02871702028372831,0.0008172251822157498,-0.0633549081077227,-0.1289601241291314,0.011785191283255173,0.017816392864911827,-0.05476383265523509,0.03241629374500574,-0.07023627411939533,-0.11068541843055124
BMP8B,0.03517406387644931,0.07152797376463027,-0.007771213800820744,-0.03739140703541268,0.09386837595474758,0.047486328322083375,0.05375926861651513,-0.08089977024294609,0.05100352685533433,0.0023848989793036988,-0.005333553490827883
LIPH,-0.019701095748429605,-0.01802218353962186,,,,,,,,,-0.011290847481445175
CCL28,-0.026710272158356516,-0.025350442979555705,,,-0.027229644300382508,-0.011816203867649283,,,,-0.02276554950484548,0.06243819746941644
PTPN11,-0.0029343562523528157,0.03186122595876757,0.03255005767154527,-0.06924772621733659,0.036805239495994846,0.07383295200143775,-0.05245716259733391,-0.012147995750055833,-0.016105885816939863,-0.014847431586506326,-0.0637867346822943
ADAM12,-0.015313556979627255,-0.045054666081389694,0.03747347788362901,0.05218953350922564,0.034741602938961655,-0.006988236901060708,0.010954879403026757,0.006693459441687547,0.15529281906252576,-0.029884254961238636,-0.006091764417848211
EPO,0.04034406305332189,0.04569286572284464,-0.016591499628039286,,,-0.014899821377635515,,-0.06366340715705734,-0.030657700333222154,,
EDN3,0.18752124260117628,-0.008603774259237758,-0.01699728439210153,0.0036791522283781,-0.00043428511611832136,-0.015053565359952455,,,-0.02349276562910679,-0.05597992372942907,0.052994228311272595
CCL22,,,,,,,,,,0.008588932907035045,
CCL2,-0.0710685632404289,-0.01794433757670339,0.023787335168554902,0.013608658931023322,0.06669130671983872,0.02853835381018496,0.07290865286152082,0.15620082557781326,0.05833282070503086,-0.0025221349954232166,0.02128203064519448
DSCAM,-0.03535960701598865,-0.053643769853030814,-0.013156832029535024,-0.0020282396460427616,-0.015482691275213784,-0.047273369736662414,0.027251159245181032,-0.023531100524372017,0.028094806888318495,0.07256842605520138,-0.015487474505203864
GPHA2,,0.030448947824895104,,,,,,,,,
ANG,0.07568764927101347,0.0548728697077539,0.014355397509786575,-0.0477939497630061,0.029190850904793147,0.02540046429623448,0.04446916484674667,-0.02700697178927781,0.02132373072911813,-0.06416999527137739,0.0824211239788914
FBLN2,-0.022338081446516035,0.01873564839022063,0.039382261401495415,0.050531875353168394,0.06244718918876196,-0.011658865350944372,0.03020925297370182,,-0.042302151009952764,0.012748235158407928,-0.02312644376393528
VTN,-0.03457805256814498,-0.034068207570545954,-0.016727761671690513,-0.02502266537345652,,-0.01238085449905769,-0.023284830919192173,0.006099197900772252,,,-0.04014285555393829
VEGFA,-0.052317355648998566,-0.030973236805400966,0.037896440359520014,0.04607900470538862,0.0005398666188436292,0.02184255366120982,0.026259509433670978,-0.07741680577608366,0.04345808796209751,-0.08529194553067254,0.0768671429314868
F10,,,0.030865561359047347,0.05568652274873761,-0.029914236898482417,,0.09710526519041365,0.05358095342360621,,-0.024449349567575298,0.14356179753061296
SERPINA1,-0.07520000862553776,-0.00524104926914865,0.036248061374673395,0.06413025373009867,0.11930924076342986,0.003091893962154291,-0.05207130215539752,-0.01908420090130897,-0.0072006000300960495,-0.008826608691994272,-0.03762257879556539
VWF,-0.011729576601362339,-0.05666352995238935,0.034810709749878835,0.010058874627743679,0.04812538949803463,0.0014850780679603348,0.04063725480677861,0.02492907819044376,0.032291650251315605,-0.025864846952734277,-0.06543283969561753
GDNF,,-0.002900278150261155,,,,0.0536708136634969,,0.038110275289135756,-0.026182031115409884,,
VASP,-0.052812884465320536,0.004017483864582519,0.012398681255067026,-0.01886595997700861,0.08962293381967464,0.0661736719946353,0.04850810761954231,0.11993211319124071,0.10612684794917776,0.01685741095812326,0.0006855047013638995
ADAM15,-0.10749149989263004,0.08467658147126056,-0.024069616614662497,0.02060437201748392,-0.005265654637831161,0.009448244165677367,-0.013104085924544833,-0.08480655479501116,0.09722411640490598,0.012524405224112394,0.05625100285390297
WNT2,0.005910277009407376,0.012667918581339947,0.06661686283151896,0.005197101040340095,0.00553676349848129,-0.01394402264145818,,,,,-0.05353488931825785
CALCB,0.044436078146884384,,0.05419171013903367,-0.016409188711108528,-0.020646164006763536,,,,,,0.0977861217734528
OLFM2,-0.12038637490511311,-0.003000743313763561,-0.0372576537199001,-0.02094522163019562,0.017304876408583938,-0.0021359607571108286,0.027720229489971132,0.09060547515327545,0.08418351026842077,-0.10087715834053984,0.0004204298765634717
MFAP2,0.0142381764652821,-0.01123774056589487,-5.338807490581338e-05,0.02389783030192739,-0.02400153278453446,0.00664243161048048,0.10127634758928303,0.05217309861031287,0.16464654447038926,-0.06807261857701744,0.0398335468710288
HLA-C,-0.09117183462921995,0.005574456623391952,-0.005168237932032954,0.007651269033410677,0.12013433997267033,0.04597835166852971,0.016209398793990897,0.08908937262383533,0.004982726381182959,-0.02716913149663226,-0.08596568331301555
THBS1,-0.036197416788873976,0.0378722744088317,0.046643758767687,0.06627715565751546,-0.005392858609965795,0.01761254397987648,0.07468419512506377,0.028255774019036603,0.0209167092531597,-0.0242978608184008,-0.04815414922767713
HSPA4,-0.02016235311959642,0.0508289913322732,-0.04811049304178988,-0.017052830375313136,-0.0005015165483323237,0.03907462650722527,0.05641835668496085,-0.08790563646134203,-0.025917437241685236,-0.025696004852275994,-0.043450899640198125
LMAN1,0.03012199417164626,-0.029451480046107356,0.030684662010550607,0.05516939292698485,0.09055407272528024,-0.00710098245401044,0.0612767610978367,0.05661461045212573,-0.007243901946653421,-0.018913923895477996,0.035161268459102495
LYPD3,,-0.0019126228092068076,-0.016727763110974056,-0.02545530428035478,0.01782728076003238,,0.0014716420628716818,-0.05734812838056136,0.09432903028818514,,0.005538722189714261
APOE,0.02546444459849295,-0.01793253228456172,-0.07501086404971494,0.02185803638819552,0.10174832662879917,-0.029666967918540926,-0.05247753387449021,-0.04141964426690974,0.025858380796874515,-0.11585209989422811,-0.12690685838359098
SOSTDC1,-0.03933243232251505,-0.004444493943335494,0.0658878856373786,0.03520640239682919,-0.06024264378028958,-0.0226564857494393,,,,,0.04405224605292388
ANXA1,-0.0750124058165446,-0.0438581883819137,0.05635202843847813,0.06027418523875419,0.12344045870614925,0.08170206082935783,0.05081814163002786,0.09343022869273274,0.06717517511440983,0.0075325724481488865,0.07270512887773416
WNT2B,-0.028529625540597403,0.040981705373370175,-0.007740065262397892,-0.028379726050316294,-0.027668652604861493,0.019355679666626456,0.15733880849299653,-0.05297416541383689,0.05808496788398903,-0.04514088374836577,-0.07227087393657765
AMH,-0.006677932627290468,-0.03357241958168645,-0.020771725754187814,-0.021007896724771668,,0.02653963874578887,,0.05539025208823922,0.07144135079028803,-0.022765546601754005,0.11789695996863829
GDF10,-0.03031034714818412,-0.020858780373800807,-0.023018145283364395,-0.02644086744699173,0.03978156102269196,-0.0046418367689139576,0.027446435730539787,-0.04052440104850222,,-0.02873267650037816,-0.03992554789104704
EFNB3,-0.020614753127941657,0.035989648763790516,0.03197257568925942,-0.03869827773727417,-0.07281901305709045,-0.036750710235774184,0.06325255246609944,0.1725327314850174,-0.012119914912657622,-0.030946053613284927,0.008606466408754922
LTB,-0.03686323470896475,-0.035521581011305765,0.07019538928809697,-0.02685371627859703,0.12649079747075218,-0.0024925038854295817,-0.0017093458528093062,0.08447512777020405,0.12054231435118441,-0.04498043792617762,-0.06866835246422393
ANGPT2,-0.014037174857141838,-0.009124372133601543,-0.02378498153010295,-0.02136301465715146,0.048629734741695366,0.038211931152926135,0.05608786628103154,0.032025546882539065,0.07190742456076235,-0.04348487755733597,0.004295762670912381
NRTN,,,,,,,,,-0.02681642557981858,-0.028732686808090522,
ADAM17,0.11849509002416296,0.009487658100589626,-0.014682462152030942,0.001278199337854009,0.011102957078739107,0.051297680392184186,-0.01712778289281812,-0.042978093703145405,0.06542062182103794,0.009931407137055464,-0.013158983450175259
LRPAP1,0.0009107051800520708,-0.0069529878003570834,0.008715796099689822,0.03398290436371714,-0.04670634863978522,-0.01477112010786341,-0.005868414719697777,0.06959657371218167,0.07206631292809149,-0.07160432426104418,0.03326695580459119
NID1,0.025478557323177307,-0.024402293660807352,-0.029012780939829928,-0.0010289185934104306,0.03461185445278629,0.047919939146805327,0.08133516591428269,0.03483400350226857,0.11063188684206214,-0.06995116625341447,-0.00018731354269808405
MST1,0.015225296471378184,0.010187119343132309,0.011581035008907295,-0.016323880848954832,0.047033264413244034,-0.01311064188574749,-0.0489000600666638,0.058542170300236396,0.15943604541337963,-0.0012851452720823305,0.06724273652761896
IL13,,,,0.029223498641564934,,-0.01747466047103846,,,,,
DCN,-0.02933512626405091,-0.05688569411437419,0.03878228274259754,0.00889057765113291,0.007948604873950469,-0.01011614984739297,0.09490140732359968,0.10816285791100866,-0.024854879338210796,-0.02532226369768328,-0.08246975820542944
COL7A1,-0.05342213407749788,0.0183885636910765,-0.02420164458983266,0.05157545580932056,0.03229700723755347,-0.04850240443311164,0.06042363579379996,0.09576375695142027,-0.03712416590655991,0.005844634486593502,0.04193895114212414
CALR,0.10195707755309114,-0.04398625363362237,0.012987613399958945,-0.009253441387035296,0.05911698359605782,0.023914387384389838,0.05484257914233803,0.0015396751102049139,0.09222086230893017,-0.12272299692193514,0.03795595363271412
PIGA,-0.03816726672078249,-0.04259869595773133,0.0031334359673994175,-0.01015841802880429,-0.01565878516135089,-0.010295974640797876,0.025143238366807524,0.08907857696317076,-0.06442472058576192,0.0031746294820596474,-0.03805098396115618
CD200,0.014645126853040043,-0.03270636585583302,0.016467294288388515,-0.00020156924597570218,-0.051243115835245386,-0.026439813003534193,0.10035994390889917,0.08606292703958303,0.09640361888759137,0.04504906226599761,-0.020166721436164874
GRP,,0.018178929613993988,,,-0.02283419814889907,-0.015053567625626329,-0.0032080591246864236,,,0.03714203753687493,0.0312974650036383
CDH1,,-0.013562564900288192,,0.04647822019817932,0.01901932258363495,-0.010862276124237338,-0.012665279332366148,0.035673624777866925,0.09390211720357923,-0.030944019869726804,-0.0033258612670952906
LPL,-0.13228477051821516,0.047622089835126453,-0.08843182941088024,-0.013258546075255527,0.08278171377711942,-0.019446279290377632,0.046094190557982834,-0.044613079401441505,0.014316795477467706,-0.008891532975654811,0.004120100103523978
SEMA5A,-0.005506656763735735,0.012348026755773296,-0.034896005507931316,0.043935652612565844,0.08428528652219845,0.06030718362611221,0.027114647503882833,0.043860685402187086,0.033977190815202854,-0.04337467063733896,-0.03643644225078896
SEMA7A,0.01746769244552221,0.04278094966015291,0.04101847977463655,-0.031050953025921715,-0.0031107893207443543,-0.012002220549092472,0.11325874749949168,0.029821053334583597,0.05704745379668588,-0.016261450053968316,-0.01874412152784534
SEMA4G,-0.0369610480433502,-0.013713693388876427,-0.007441654306031714,-0.0009485027588214664,-0.04593784984946303,-0.020007911789652277,-0.04436652617184538,-0.06649144385399393,0.005509097266360451,-0.02291118839633066,0.01749407726226644
SEMA3B,-0.10805111142279314,-0.019001671753994427,-0.07675890170216532,0.08915925935302081,0.02655815224603341,0.03800952046609635,0.022690671814879774,0.022879308224341307,-0.05102028368352022,0.003159140257718581,0.0011580826793494718
RPH3A,-0.07590893478301979,0.028887186684230914,0.03145532467491292,-0.006007429771744786,-0.0807806814598545,0.002194623750844961,-0.008385087853146985,,0.04778488451904266,0.0483590736555349,-0.03647550329590896
JAG2,-0.03206795587784937,-0.00840116666852903,0.03175466292497223,-0.022147729716413614,-0.0199950669307142,0.008961543882538024,-0.00824405895322835,-0.04842234502901234,0.08638616831735815,-0.06984152573799154,-0.04855622840037444
CGN,-0.039981828421641344,0.06329081612848139,0.031806041252380776,0.028285897785107053,0.04889760488190747,-0.037304395751940035,0.06884791601942525,-0.03969632390434294,0.14865397090421842,0.05414226763081235,0.02859842452227585
GDF15,0.1362096757896311,0.08214955723776073,0.04129453307302495,0.046242941471299356,0.10211103220158628,0.07834002990258866,0.10630821438879186,-0.00028527894514645657,0.02273920010214248,-0.033035493569681135,0.006312564996981705
SEMA4F,0.07530711942086271,0.032021329796350445,-0.007606580583206657,-0.028327884957539424,-0.03500617225666528,-0.04266909482155581,0.12596114409056844,0.020593580094376236,0.009495390832771683,0.020650192019474916,0.04939273539457577
NXPH1,-0.0006369226975467459,-0.028113262070876447,0.06856617921842609,0.0015020353867234472,-0.007038832732870714,-0.036467102569441946,-0.04935811003172939,0.1191321277842575,-0.01912078683454129,-0.06625690534369763,-0.05966461964486071
ARF1,0.05816942900215475,0.02952832366549935,0.09104229398645464,-0.04526904512511385,0.004440684084159979,-0.043213856299293925,0.04708576352970271,0.1092825475317034,0.010166143477320512,-0.0419876251766744,-0.036241222948636416
DSC3,,0.007034978111290298,,,,,,,,,
EBI3,0.08120897588983902,-0.04627688760024506,0.02100083644969686,-0.039230038559423315,0.0420047813301304,-0.015705197808692714,0.04361844786530246,0.06176002632535643,0.010017768468683016,0.08863180669806918,-0.014904609526879277
TIMP1,-0.02855928906332544,-0.06351729591351281,0.04281849319715316,0.0062435141230896395,0.07775239114447703,0.023653892599410364,0.08407500552864183,0.0047168700783392515,0.10175281414683665,-0.05889505420672259,0.0010568887398299648
SEMA3C,0.06522052981091833,0.050890698169047746,0.019132275283244626,0.05694422110791941,-0.025102104321131493,0.0038086233543095844,-0.0312177004160899,0.032936645204633255,-0.023994158692906567,0.05029634540169194,-0.00934913255041016
GAS6,0.0011088660995595193,-0.007584894508912457,-0.033526408968243715,-0.006204430792819901,0.036488033449275724,0.0066163401001979386,-0.03395840852189996,-0.014192503228704504,-0.024391532156762423,-0.0320475526093941,-0.007480858997897142
MEPE,-0.013464894598298964,-0.040706488896401695,0.01700970382325824,-0.02616253549687585,-0.01650507549417162,-0.027603873151655252,-0.0003716255883827514,,,,-0.002404889984477522
SERPINE1,-0.10140557169427476,-0.011650154627089822,0.06064236138552831,-0.041147310886389656,0.09560285121212259,0.025219695936282784,0.1237753120738922,0.039754446702156956,0.0747046070846598,0.022665454989111333,0.05704131504072176
RSPO2,-0.023218931418353777,0.05683647282866333,0.025728725701475365,0.0003008981361746484,-0.006547928281310374,-0.02158027090355501,,,,-0.018119137612563875,0.019808459131286028
