,UKF275,UKF296,UKF313,ZH1019inf,ZH881T1,ZH916T1
PENK,0.01451342742178404,0.004959746261378171,,,-0.024358748169740742,-0.018592682541248576
EGF,-0.033572611927724455,-0.017048407255120034,0.007965271607681177,-0.03390657641892824,-0.02363533275687582,0.012800587464865768
SERPINC1,-0.011126958482769156,,,,0.06332262987437681,
UTS2B,-0.01039990465138052,0.0003671587840234629,,,,0.0645291479080388
F10,0.042405026085366886,-0.018663382970460593,-0.05649732834271647,,0.024235548788995837,0.07070853790893832
FN1,0.02642562880463349,-0.030660804667225396,0.09045328745556279,0.031150716834489667,-0.09936194844663462,-0.024360400732391166
FGF2,-0.002634146504198607,-0.023172833392950648,0.0336125553564462,0.029894217660775192,-0.008557095471604943,-0.03626162503415061
GDF9,0.08180796180604659,0.049370531366001016,-0.038563231442370206,-0.033620556437834966,-0.014784920474611676,-0.01407847923781153
CSF1,-0.012909559606320573,0.01581018803589429,-0.05407113574123995,0.0312037916596192,-0.015611535623154845,-0.04679016409715852
GZMB,-0.023611064633574767,0.08031960892211877,-0.03746368179961643,,-0.038782541182862514,-0.04792238457417001
WNT11,,-0.023128657086812488,0.025523242915792447,,-0.0013817610232554108,-0.01997891635316851
GDNF,,,0.04785569754079237,-0.0027213780444011815,0.0006646904824662962,
FASLG,,,,,,-0.014834666092279658
SHBG,-0.019097899315491395,0.010267137456960732,,-0.018272543742681207,0.055300962749345914,-0.017773278002352948
EFNA5,-0.011871672615695517,-0.04053919302264937,0.09901020877603915,-0.024493348545688205,-0.018522688492861834,0.05544654784612004
THBS1,-0.021634884797524775,-0.020498878449969997,-0.032216441419253374,-0.0967354632964475,-0.04912538009093157,-0.028100295954130966
PODXL,0.024601752351940964,-0.062183709009654725,0.0347608765187634,-0.008943538170422212,0.0059911402570017635,-0.02307204857745932
C5,-0.02471487547074794,0.005829214272795485,0.057983314413383315,0.0067510877232803985,0.0016399486918709705,-0.05646757731107748
DLK1,0.004266832389998604,,0.04593731263290216,,,
CXCL5,0.136761216623553,0.010202347222685787,-0.046297905282926106,,0.04067671912672285,0.0705103682048941
BCAN,0.0013435232877883495,-0.043277298377401414,-0.03427707966096889,-0.002868030701801252,-0.008913211937346061,0.03707085066500259
RELN,0.025945608415392146,0.012891181017102018,,,0.018276648938891228,
COL4A3,-0.01866289549689137,-0.019880266664051165,,,-0.02625539332763345,0.0021220660328022103
GNB3,0.03074064618723092,-0.01644855516948599,0.00486687391844275,-0.06205308463030978,-0.01589101638103905,-0.011449720599591378
PYY,-0.01277335357465853,,-0.026126346550146763,,,-0.025917450678680225
MSTN,-0.024325699143115893,0.001812554162179725,,-0.03835053208048401,0.09930986463459615,-0.01370052842719706
COL18A1,0.015504681491181366,-0.019487133737348904,-0.0782993584748614,0.050848781281507875,-0.05787947043751462,-0.03624052789010254
FABP5,-0.0025463697410999164,0.06737084512371849,-0.02946014650137998,0.029832500200543455,0.023635234694346745,-0.03948755233797489
TGFB3,0.04366360589628326,-0.03630816627405956,0.15427183351829712,0.009958279999661696,-0.0411143105789662,-0.07001779028557045
BSG,0.02077480657080193,-0.02283653805559047,-0.12943538437896104,-0.006262656948849932,-0.001908328792509519,0.05485659647124154
TDGF1,-0.010399904470898513,0.02557368968874789,,,,
BMP8A,,,,,,0.004599202406957899
S100A10,0.04527396257499231,0.00911724372323992,-0.005900491029822449,0.010191020928030991,0.005798622898569321,0.016956345352593032
PLAT,0.02103271120295568,0.036648097185147235,-0.03551843587552508,-0.020732677250919162,0.05641669328221591,-0.036776492370465194
SFTPD,0.06705987652610025,-0.011164867145475113,,-0.02124555689458474,-0.004290646352351701,-0.04459373403820848
EPO,-0.009484824353784277,,0.04058858868726394,-0.03245509105493387,-0.019221177657516787,-0.015054277070785547
FGF7,-0.003926373387496457,-0.007752268706730587,0.057840393452254134,0.0341569595405606,0.019250719926737818,0.006234159436501139
CGN,-0.02311692956289031,-0.011850578894588681,,-0.011035268428782429,0.06583111504173986,-0.04241328888160588
FGF13,-0.00611890076400776,-0.00010811553566297515,0.002658871810485441,,0.07251943616903002,-0.02564912031706915
CXCL13,,,0.10217368940652612,,0.023770866926773507,
ACTR2,-0.028662960472665033,0.013276662333965957,0.061842473968478404,-0.0013359502171125042,-0.008394221941134195,0.08664996796856694
SLIT2,-0.01669459154921508,-0.022679902562403577,-0.040239750111807374,-0.029370451880428992,0.06459732838725005,0.021833420186261096
LAMA5,0.05356546749123381,0.010358443831321817,-0.06814577655965676,0.01071035019637351,-0.022677127080901097,0.06447801911380616
TIMP1,0.03277754225700087,0.039950448602139935,-0.21869794025320707,0.007413149186597069,-0.03284465553794126,-0.012212583547282913
PLTP,-0.03176997641981784,0.009661800057353212,-0.05902267576869414,-0.019652563915958977,-0.06581594694096667,-0.030448422339682955
TNFSF15,,,-0.029776779069098508,-0.031252858306536645,-0.016095734339535896,0.04076984171030107
PRND,,,-0.010664991726566339,0.13334826823347312,,-0.019297134476814887
NPW,-0.012773354094829612,,-0.035172165582064686,-0.007135349194752158,-0.019231085179345183,-0.00019393089810882638
SHANK1,-0.013477028273079417,-0.017299809798087696,,-0.03585541897713652,0.0694119369061979,0.05279751058814589
PTHLH,0.033534096539948,0.039699356607153555,0.01905775775026809,0.027879914149178738,0.041177345934419664,-0.0657720784098513
SYK,-0.008545932942549428,0.0003926067855128722,-0.04357202221968926,0.02793341141503894,0.01923660434832873,-0.05182672003564133
FARP2,-0.02917358715382279,0.015869163357121796,0.04675093365814242,0.125860536236988,-0.009847569043300251,0.00640232147179846
P4HB,0.02345780498209139,0.005174465992741852,0.032093168519703855,0.018995004919236697,-0.022094389889480075,-0.013890151086389746
TAC3,-0.01867389132370648,0.0669213186651051,,,0.012598696467953406,-0.015462057477005506
C1QA,0.010329560420156736,-0.019825881729366078,-0.11261872471629293,-0.04074467457895973,-0.05983303490976803,-0.04880835150150401
EDN3,-0.01470100995837188,-0.0484749642052922,,-0.02487009264679398,-0.025981810347734013,-0.02735351183133066
AANAT,-0.012031463432730795,-0.011612659162271985,,-0.02168923422027329,,-0.015695689782318813
GDF15,0.07417294868705615,,0.06413072432871027,-0.022430418043040364,0.04324049472635641,-0.06034715219978872
LRPAP1,-0.025015352458167828,-0.016494110092097156,-0.08661492866156548,-0.09012016996064265,-0.011478365201567715,0.017728423596546656
LAMA3,-0.008349022398618462,0.07967374488367343,-0.010372061040451611,0.02116665401147078,-0.01987646061707453,-0.012107482695720486
VCL,-0.027707419857216056,0.009395499408952648,0.10351581409259884,0.019201232846687902,-0.05126568466969928,0.04569016944676965
COL5A2,0.011203690881066224,-0.008284717133685887,0.08278095634681647,0.0391506633935588,0.0016625386250376424,-0.07522880217355361
DKK1,0.007451471285621424,0.005728258459129805,,0.08251829186925823,0.006759258990522894,-0.03720800008000542
COMP,,,0.07798524031579454,,,-0.022968033290830546
POMC,-0.012354528249030876,-0.03024957708286967,-0.04606609310875735,0.052916449105367226,-0.01655581203342483,-0.04428358552490932
CCL13,,,-0.020151717137122424,,-0.027721070165339368,
CD34,-0.0048587579944866606,-0.021726969984615124,-0.03687567684410437,0.10613135189333515,-0.014210938459660124,-0.026386495866839645
SPON2,-0.00922409984828632,-0.014804647205614611,0.028616197734499218,0.027823116473730487,-0.025543987327913874,-0.010512605100554191
THPO,0.04677786786186991,0.08151133392494088,,-0.02487014725012233,-0.021130085752725472,-0.022519565638073318
SFRP1,-0.00882250225689187,-0.013920453665514471,0.010319505917598178,0.0024992838527031175,-0.016999305278345013,-0.020476728517651074
ARPC5,0.03573668677359124,-0.03458609086691441,-0.06014984706847126,0.00396106194802741,0.03177152293617642,-0.025250471950302125
VEGFB,0.004900924766840654,-0.007369072263403301,-0.05497629929047157,-0.02557196141075691,0.05110715065136798,-0.009002237740997638
GDF6,,,,,-0.044607423338329164,
LAMA4,0.004966161860427614,-0.017965815850625694,-0.05098220930446672,0.0363314690540464,-0.07449670575385084,-0.026646829753572254
NPPC,-0.02028690954289496,-0.013613195169035917,,-0.025970600045017278,0.04361686662378003,
HAS2,-0.03947986133478637,-0.012897839551858256,0.18538412653780276,-0.007819375402142196,-0.005840809143894315,0.018302506712377015
JAM3,0.032421347597920654,-0.0051782576965134315,0.11331657849255775,-0.018752507565050085,-0.011663210943005011,-0.008746353908406624
MEPE,-0.016709509111411166,0.021147508689198617,,,-0.028969166063433173,-0.02080263656264125
ALB,0.02989473891209781,-0.01219924062557501,0.1361407253622997,-0.030172411406023773,-0.014812668738894752,-0.022968033912061078
SAA1,-0.004154466991451449,-0.011967864632029956,0.1589179279620558,-0.007591994439505666,-0.01788530740742623,-0.006243218860865582
SFRP2,-0.015059229083082064,-0.038327764723966345,-0.027641124023303196,0.02504958135766325,-0.08501916682719093,0.004054107015820383
CHAD,,-0.011612658147245908,,,0.056970885603331994,
CXCL8,0.04487052051366138,-0.009508760502783705,-0.010800085973684719,0.03816088569928633,-0.022961658099401275,-0.05539835934695897
VASP,0.05034538057291331,0.023888400939830964,-0.07868905293777904,0.038012955287118094,0.020761315140196634,-0.03249237700881941
PDAP1,-0.049923812246048284,0.01683096712295956,-0.06827425589664476,-0.017812933932889023,0.021585187130422727,-0.04029020852917562
VCAM1,0.019371877014831753,0.019363366057631823,0.016273591681608877,-0.03059996865618977,-0.05165510210404864,-0.058899903380375686
CALM3,-0.06350870532420569,0.024097137757482612,-0.06902683663771396,-0.03271293829029715,0.10149531412423576,-0.019342407600107945
JAG1,0.044984328629768436,-0.01436380209724398,0.041191607935828614,0.020835425840738855,0.0418902287105487,-0.041321716494257824
CFH,0.005007804307407781,-0.0024167979770142877,-0.012053856464833233,-0.038878044012150156,-0.046622211970482386,-0.015603038436480055
VIP,0.044484133399442245,0.08233507828185653,,,,0.017776659922601443
IL7,0.07048014029862326,0.015954828344369117,-0.02380832786818254,-0.029691441105946185,0.012624989467370583,-0.05882679837185946
FGF8,,,,,-0.012810948733951938,
IL27,-0.01203146286684836,,,,-0.01711507952047035,-0.02644720386126265
PROS1,0.044049269969704964,0.009172363349452524,0.026829400100196472,0.003383585020685033,-0.005323522661583009,-0.024868193001317256
TGM2,0.0018082045737036205,0.042845734028167375,0.0573621528338113,0.007506523736915413,0.003414452163608579,-0.03787363260454125
C4A,0.08670497412595778,,-0.029081283762722544,,0.05370901984329663,-0.024551007988845144
GPI,0.03449255892959011,-0.01082861308288361,-0.045996077189695755,-0.05462935713470464,0.006757229114632487,0.08245388092874235
DLL1,-0.012857045390064367,-0.011698603200704575,0.04710862540645753,-0.008966487105253189,-0.022552378588933036,-0.07328029524297855
DRAXIN,0.03888478072055315,-0.009795391583189561,-0.025415759722096597,-0.01722908177267138,0.055503732293734384,-0.03076171378059911
PCSK9,,,-0.020079739086868706,,-0.01661285610646206,
NPTX2,-0.030228506771720925,-0.019858019407264185,0.0378291854654169,-0.01080551786243171,-0.006713913519967968,-0.03616495223788648
PDYN,-0.0184825357928001,-0.01580560201887782,,,0.035177071308183004,
RIMS1,-0.007775546246808166,-0.0269434958710993,,-0.029399739856691986,0.0406807084787443,-0.03246274878829114
FGF9,-0.016252625469691837,-0.02221621704985203,,,0.01880545410980189,0.004440447221931344
COL4A4,-0.013864227203243833,-0.019508342783365905,,-0.026328243202707855,0.006650508971152567,-0.02732091464077946
WNT5A,0.0054798219571766905,-0.047390936005883226,-0.011510740821951757,-0.07322975351958837,-0.0037985395575360326,-0.06024111548380325
F12,-0.0034392331519102182,-0.001190480700843868,0.0168523141387203,0.02340804201921961,0.020221871567732242,-0.03909784590076939
BMP1,0.05232237365374095,0.014219574551427498,0.04076472185319196,-0.00923939680818587,-0.009355274970047508,-0.0366613245241239
CORT,-0.038995141814607455,0.0018327110867105403,,,-0.01803577916721998,
FAM3C,0.0010173283360899545,0.04064294886206447,-0.00868901848854331,0.01898219454985132,0.026357170432843163,-0.04884194103186121
DSC2,0.011249991522423852,0.020023542317096514,0.10242898151690383,0.04320362198040572,0.051351904519124705,-0.06440094491577202
BDNF,-0.02657837378036699,-0.004448122902846526,-0.04320182735481662,,-0.01637805297325877,-0.013473559535086617
NXPH1,-0.027898926014341498,0.03794738122091917,,-0.00844037284846679,-0.021452999023920137,-0.01961197990247242
RAET1L,,-0.011732185886720162,,,0.020650183797883682,
HSPA8,-0.024126038625159486,-0.011419805832839695,0.06378080078837617,0.017114525703846934,0.05093184938851929,-0.020717762922682487
LAMB3,-0.019994931035810765,-0.03088415855578058,-0.11594863354919732,0.027697648841601964,-0.014108910044569605,-0.05047121177479647
PON2,0.050987682779349654,-0.04486714195336875,0.012868556591520952,0.0670601927297084,-0.06492205888934276,-0.05206363176215295
CFC1,-0.011587553860601155,,,,,
TF,-0.05263917260167312,-0.015593679966039052,-0.03945880523380235,-0.019110698254182046,-0.020099171039883058,-0.03451119504018413
HLA-E,0.011217129927986557,-0.05110348418430802,-0.12901962825782143,0.0585137094213289,-0.05883960948976005,-0.06781359488606399
OSM,-0.062332005924921136,,0.021842357150317945,0.02158588190686032,0.054578343438438405,-0.049401587502332624
ULBP2,0.01282569010856653,0.041873929864625827,-0.031310899900453944,-0.034752933561229396,0.030606311935277235,-0.036146533193533704
VEGFA,0.045763073875912524,0.003463440014668028,0.005985747373123765,-0.06848366382420798,-0.005661348743940476,0.10723432366963369
TGFA,0.020328279902463595,-0.032687401507518546,-0.022946450786046724,-0.07007295789888315,0.015266133841047544,-0.05253385355844356
HLA-C,0.03438274170472285,-0.040035130686001216,-0.16123578436732758,-0.023633535803571738,-0.009001306152081097,-0.08941836725492651
CD200,-0.01760488198503993,0.014611632711424481,0.0031549232266362523,0.023990863738131453,0.05260535565888939,0.008045427686958508
BMP2,-0.01209700934549573,0.0036044141417578323,0.17174250177306352,0.029480933237490452,0.005014395001710397,-0.03111121263831768
TNFSF13,,,,,-0.0203023335405024,-0.021909067231576144
CSF3,,,-0.04675857411925818,,-0.025919773473657665,-0.014156520109867956
APOA1,-0.015235461516399809,-0.01738289641554259,0.0008896257362489634,-0.04636305836021478,0.005803576375953068,-0.04748911920201982
IL15,0.07533186991338198,0.02442053766967717,-0.05902694341736347,0.03964058159212354,-0.03926244985285095,-0.07169160431488891
IL12A,-0.001258039724860192,-0.013716324631218302,,,-0.019660304464422625,-0.041296394155237275
ANGPTL1,0.03845472048369759,-0.034084444026337195,0.01941504973903021,-0.02510769466748951,-0.003742364661140362,-0.026183449070192103
PTH2,,,,,0.006796406744309561,
FBN1,0.025251726847242268,-0.039333785779402594,0.1693530212283201,-0.0006530783483317184,-0.008940195257147678,-0.06040119907608217
CD274,0.03609788481862645,0.02976720282502384,-0.04988227483112239,0.0537936049702711,0.07384354840849723,-0.051350786679503366
NPPB,0.044035955003541696,,,,0.10762989731915158,0.25305091071120334
PMCH,-0.013477029107303687,,,,0.1354457422143029,-0.03246275019005571
MFAP5,,0.0345616799819561,-0.0154900969878807,-0.051798580119496056,-0.023202589853950854,0.08211668121804457
GDF10,-0.012773352891005207,-0.015252226194569708,,,-0.03236493221462869,-0.03977593041858801
COL4A6,0.015420881288784013,0.0004712931140999066,,0.048844531952869065,-0.009615011867775927,-0.033608067250121415
TFPI,-0.0008639556953502298,-0.0017263513090675726,-0.11260486068158518,-0.01667799612096597,-0.0795768141090978,0.015306518025602213
CNTF,-0.009484823446895581,0.09164315759443584,,,0.16177417162974736,
FGF11,0.03174040852250345,0.09474097985990743,-0.024921616895096255,-0.032319539744210875,-0.03289897777227911,0.020898184204474535
JAG2,0.00038780224778217203,-0.03324087887679731,0.053049636474484664,0.045858733478128716,-0.00017161989008270632,-0.05951054751525381
CCL18,,,0.043148609185872294,-0.02082415872325074,-0.011695947996750633,
NLGN3,0.018807493008683767,-0.025217866392792946,0.0005520121857429718,0.06595440842384996,0.011780579558913226,0.03381816671006317
CNTN2,-0.020895453342598666,-0.03295972655437902,0.05733242508347673,0.009485542844845563,0.004142592938486042,-0.0450358382228345
FBLN1,0.07232025608982237,0.014874113906665347,0.03518671540835859,0.06741273183797776,-0.024583062593135144,0.002495407343571742
NTNG2,-0.003721309771386621,-0.010439929383444416,0.0287177800487028,0.040580152362678486,0.015974246966015588,0.014648534157452145
CLEC2B,0.035179359840950594,-0.037770265783850364,-0.0068517809779589265,0.017997698269398506,-0.015702331758887716,-0.02241384058342453
EDA,-0.014427030615105797,-0.026163281687123476,0.11654641624816102,0.1405651558277817,-0.03854087624030373,-0.04305628381967637
SCT,-0.009207362521180349,,,,,
C1QB,-0.02182443978542905,0.03224584058004911,-0.10609818054876861,0.056923355244085885,-0.0027918041438099754,-0.0472179837983577
PSAP,0.038507879024373255,-0.03295512445696624,0.08149670256642412,-0.014483251233714209,-0.032378794305464406,-0.02141609809678803
APOE,-0.005552857885316373,-0.011327852941179275,-0.1024835644058898,0.01284771956909189,-0.07079849206845032,-0.05678331090295078
TIMP3,0.029426904974428267,0.04073809271251108,0.02217375399526115,0.026268931527333367,-0.09024442038156277,0.004243782773081298
COL8A2,-0.0013619596757561128,-0.05011531931997597,-0.022620428906773897,0.002792894033242409,0.02193876219837701,-0.002246719784583084
PTMA,0.03169812651056294,-0.044537712568364564,0.042838011527415634,0.0307987724289971,0.006382658252852373,-0.07160014211861447
APOC1,0.039433495432357454,-0.011829192076105452,-0.10815317353443522,0.06098142010060493,0.009032634801991577,-0.058361564953253106
PF4,,,,,,-0.0014573465535976816
WNT16,-0.015838267515071898,0.0004900399434361181,0.01433547247843006,,-0.01711507726145457,0.05684743557918423
LAMC3,0.005299854368602923,0.0019453153844397632,0.009917608552846497,0.0127127710862535,-0.04271633564464063,-0.007790732515579135
C3,-0.023419902265893067,-0.050111894595966086,-0.042644693622471926,0.036201742328280904,0.0011404026307826538,-0.01650722235397618
S100B,-0.06373493374985627,0.003228033102724119,0.027929617515822312,0.04314486430324233,-0.03608334560000897,-0.046249179295078394
F7,,,0.035279183191108066,,0.017093274394435802,
CD5L,,,,-0.02838858964629106,,
COL6A2,0.06826877257029831,-0.028246463396997754,-0.04533607825413759,0.004717983242008185,-0.05172029923994325,-0.006860133058818485
MICA,0.011118411176572866,0.03523496638806276,-0.04667631158427716,-0.02725839546417617,0.02043634251863653,-0.06169820234497148
NPPA,-0.017592050514389737,-0.02867651656147562,,0.0628354319174333,-0.026494406014100712,-0.020146076891172416
COLQ,0.021697651712885818,0.0787106883889622,-0.0043847275926967005,-0.022229917877315382,-0.005195935731669296,-0.05262494601381698
SLPI,0.006979885701309053,-0.018195306655149703,0.20159187655263064,-0.026782488325746756,-8.825688728678882e-05,-0.012177231004774927
CD59,-0.0295800971555188,-0.02189709092520983,-0.0958874684948984,-0.005202361161677075,-0.03813338962800405,-0.045585316644138583
PDGFD,-0.031083800844125712,-0.01729980928625492,0.026670111731094053,0.008831083762849605,0.005335853038084747,0.013796478375100615
FGF12,-0.02969475570535268,0.009606160853497655,-0.0652067655031863,-0.046254219619835814,0.027634246127287446,-0.004979082481972733
TAC4,,,,0.03790003844654538,,
PDGFC,-0.010449468776063875,-0.0050121925233882975,0.04246061900638929,-0.015298969444275688,-0.0005738774796331735,0.08456156297707411
CCL28,-0.013959475332400205,-0.011246857308334256,,,,-0.014156514893575738
GNAI2,-0.019239934522303073,0.0011551080150737924,-0.08117916269402771,0.0328153206918375,-0.0009713227020844687,0.0568607764469399
IL1B,-0.04660610288187747,0.0024217000130829173,-0.02529820829475679,0.014194593442889047,0.06299632807068763,-0.008340864260891104
TRH,0.00390312597871949,,,,0.022062102371468086,-0.01710442326906754
LIPC,-0.013512065544693294,,0.007175750374597048,0.002775785044476409,,-0.02670876699272786
RSPO4,-0.013477029757715937,-0.009795390150391957,,,-0.0225108277203473,-0.027860388393526742
CP,-0.03181360917588146,-0.008401912417180907,-0.062249585131543404,-0.04350176936647746,-0.018328883370731686,-0.06175547041765049
CCL25,,,,,0.03706782828636575,-0.02296803247845223
MADCAM1,0.011193018240507897,-0.014320646952113271,,0.0247976621580716,0.02127718164605735,-0.03938977259587196
SEMA4D,-0.06736261940957612,0.007876228499056103,0.015162178521386982,-0.0480565292475968,0.006997225096924168,0.02811800863368617
SERPINE1,0.03855602002228179,0.0056713941156610855,-0.11806385324131717,-0.0015572871398130367,0.005658868661758398,0.03450713417883345
TNFSF10,0.01227534597183322,0.0014736683202221281,-0.00633840726419666,-0.028041206793896916,0.02833829726409713,-0.06311440037573306
FGF14,-0.025570061486859395,-0.025255101712815288,,-0.024501762512958054,0.017166761148253506,-0.04494778321024896
BST2,0.017844288395926,0.00221535155850317,-0.08911910357655,0.04925937534692937,-0.0664686044374202,-0.02858421639347812
PTPN6,-0.01591113190289808,-0.039911537723209205,-0.021650253532214392,-0.009515282191952495,0.00777855603590047,-0.06166783126338314
FGF22,,-0.013818737912614395,,0.08893563228564669,-0.0030339133851934696,-0.013956455558036807
TNC,0.0338776094849606,0.04107206397847502,-0.025220608794120882,0.03396141617096748,-0.0153103057537115,-0.007539225589659609
CXCL3,0.04702070794195968,0.016146476305280863,-0.028034275578391894,,-0.04454693799855173,-0.023667336084688958
CRH,-0.016173620565533422,-0.00831114093146037,,,-0.01317885158171823,-0.025649124184789894
GREM1,-0.0329048390535319,-0.011122387576893255,0.07615261308404996,0.053371576931932736,-0.003702544044792034,-0.009801363824796096
MST1,0.0009669989807694997,0.02080930570160579,-0.03934999202174649,-0.06260717251281972,0.05496923862196273,-0.017926629623258108
ITGB3BP,-0.05537136796843539,-0.025507987602073328,0.05758297812258515,-0.014546267212072911,0.04126098807176556,0.029544510721626047
NCAN,0.028007817824814214,-0.009334069679580354,,0.004565623053509672,0.00859951926112819,-0.011224849296057379
DLL4,0.02176819485274358,-0.013716323288991238,-0.033770046338545065,0.10776596058542857,-0.06251260542104979,-0.07475046072590416
UCN2,-0.01442703150486023,,-0.002945997395576885,,-0.01877244476796203,
VTN,-0.015582501247763775,-0.014997317658892553,,,-0.024888830784425494,-0.024551013085928622
