,UKF248,UKF259,UKF260,UKF269,ZH8811Bbulk,ZH881T1,ZH916T1
CD70,-0.04040115888574193,-0.0244682842231775,,,-0.044641370592814755,-0.03676581994094873,-0.01860837858731746
HP,0.07403723322148055,-0.03697883478334283,0.027378954740815475,-0.03197053307393973,0.05395594329687457,-0.02842017211445258,0.023342448612981095
CXCL2,0.019302526371543994,0.018760702892398184,-0.0209843291886331,-0.006663745558169219,-0.00467507509266107,-0.03432631398387082,0.010805801137898727
NPPB,0.011242954001449026,-0.0450264023257131,,,0.0001812147000786252,0.012912347702558544,-0.021331685469266084
CCK,0.042501539955792735,0.04504941189715276,-0.05265345195883805,-0.08993306839640411,0.006599727997865626,0.0001761166410822187,0.002927193523035012
SEMA6A,0.012773192829387646,-0.013224297281120147,-0.018533343478268502,0.043052802297025204,0.025500702981480605,0.004594678788927301,-0.027815571170909482
IRAK4,0.004389326753041909,-0.029915714500405702,-0.007621816881929826,0.05637623034170617,-0.002715032547764998,-0.008932702647117641,0.07864490404703364
GSTP1,0.028249364409220226,0.014456500874183074,-0.0163579289285903,0.07279925166004365,0.06448885856092715,0.04111115651727769,0.000538742429924963
VCAM1,-0.012929249160659835,0.037142763982688023,0.008210390213059412,0.0681478866480066,-0.003391007103212508,-0.045927590665093,0.06501913666582806
NXPH3,-0.06421406986264558,0.0755838446779723,0.01409997770935766,0.07258088472903286,0.03310304284104131,-0.0026463725464817823,0.03809016223800211
MTMR4,0.021094358874375163,-0.006131538358380191,-0.028555670037188948,0.03382641080334941,0.03942480393074695,-0.0007688735933137996,0.03798306562545767
LAMC2,-0.016842480155520773,0.01586665224289695,,,-0.02300678085805244,-0.014109556609695335,0.052426471262450376
IL10,-0.0355863092894839,-0.013063717704724682,-0.022014741650881364,0.16414542514223637,-0.0022782014402327197,-0.02470165637293211,0.05838193319715377
SEMA4D,0.07345493176864769,0.05251135821216365,0.057289354498809036,-0.00798690722066253,0.06642276130856586,-0.013090332283311652,0.053106589197374196
TRH,0.012419033269734677,-0.02996285397780824,0.010251996658713623,-0.022497388754596434,0.07054293914468711,0.040691304633879544,0.012516090855985214
SEMA6D,0.055311327814788015,0.04314223197959586,-0.051937926529230766,0.03598871666688663,0.052599291551991355,0.012209798291973807,0.044637391717416534
CEL,,,-0.029112452931947908,,0.028776709843665853,0.029198422722188346,0.07230361646086236
PDCD1LG2,0.06655662241429855,0.029999110855631825,-0.01025310679741902,0.04191377938358357,0.04602631885279096,-0.03592023997500086,0.061483685997947374
SPINT1,-0.042608544927628514,0.009688034552788535,-0.03935922492979,0.07869243228806716,-0.010065336874687105,0.07698658734432916,0.02964512052934131
CTHRC1,0.02261635559791065,-0.0014865362566030475,-0.014813890102578659,0.020648414387675923,-0.041911926050284584,-0.023734492504367585,0.04722710265812364
PODXL,-0.0224774232597909,0.011249466154721005,0.00791388616157284,0.07848094325351007,0.024211698624031885,0.002834813075389945,0.1003146429229335
JAM3,0.09618277318344386,-0.00821947350726311,0.0479474379906605,0.08756282634342441,-0.010662882003717934,-0.007340898300608034,0.025507690559560557
TGFB2,-0.024489825874118624,-0.05633240419614287,-0.05151874516227479,0.10063561116208197,0.05847417079826265,0.03397494207602992,0.011858799203963995
COL18A1,-0.024476574489945172,-0.02025390618302182,-0.012877390635675626,0.11232917516936211,-0.07295749116295205,-0.06834737410166994,0.06681248546704227
NODAL,-0.012815053669406311,0.03525148587933297,0.06013178805981436,0.07283664798857509,-0.02163954452230175,-0.016135336219490645,0.17681013930442338
INHBB,0.031883033378347546,-0.003232755256690234,-0.0003697750126971295,0.04903393174540335,-0.010526384088667736,-0.02395018048161074,0.03382712040875932
LCN1,-0.016842483945147386,,,0.08173254569774954,-0.02043581275571623,,0.01076889897068845
ARF4,-0.051493210785242105,-0.06080683707256673,0.028839631440527043,0.02301666204478673,0.05617209442150179,0.0801138946470416,0.01968429331272413
CXCL14,0.0014438476998114521,0.007691970616297459,0.017973510896673237,-0.010973365485483763,0.03618269362377561,-0.08249853539190145,0.02549244734896917
LIF,0.021294528758187953,0.009005510262975901,-0.040978807029873436,0.025753706342453962,-0.04713166348689482,0.04892223204680733,-0.0054255996239212356
IL17B,,,,-0.036333680750072386,0.0289923026122903,-0.02007385758514609,0.021964687731460555
MMP1,0.0070160853979663275,,-0.01475620054998576,,-0.021435272896512477,-0.01453610322791505,0.10372497897731103
MATN1,-0.022113690076665103,,,-0.023065729007512366,0.04282482929767622,0.12393011364703484,-0.029058894217608926
ADAM28,-0.043713608154896125,-0.01431484492322376,-0.036710786916096624,0.029935038197848006,-0.003843208276178831,-0.013563728591035516,0.07466859833793213
TCN2,-0.05416403868510895,-0.0338839921744487,-0.035784328790816784,0.056534149868100084,0.008110465800354084,-0.043429626604091304,0.0718686728407683
THPO,0.057326739727603986,0.009606097870596587,,-0.03600805617912568,,-0.017946111887665095,0.07603531887519993
CUBN,0.004287509247278372,0.022263492985926916,-0.03706046696306126,-0.015444109812034267,0.02986853802607964,0.003112840844285199,0.080385442697398
TIMP3,0.12649209440490497,-0.0116809033781267,-0.06322652486600927,0.07379737880359004,-0.03721766983259352,-0.10373918436325173,0.0630789126193097
PIGF,-0.0006054796997504988,-0.00038554244072164657,0.06932596449506603,0.0392760052817174,0.0398737802604844,-0.021793581882386552,0.04320408191786216
CRH,-0.019732975182740923,-0.01425704823669948,0.15829598064984626,-0.033830544331394014,0.0174775273602166,-0.02319719357129342,0.03717116371785513
BDNF,-0.030830636096677397,0.05080457513721252,0.049498412775783374,-0.07674314055267992,0.08986243825800386,0.015217318528730409,0.035250710493977995
CCL5,-0.02152665007678312,-0.02223901001143285,0.06088398666451834,0.014545673690721952,-0.008390803180812126,0.005512990279736547,0.05512565247701076
GAD1,-0.0003453910496295369,0.027098498648392505,-0.020962713577516945,-0.03747070198568249,0.009501825317967751,-0.008940469899263774,-0.0008267149355242426
COL14A1,-0.02042383600380502,-0.02706558614534912,0.039660968682708034,0.021447049254453343,-0.05524357103672222,-0.06328775255318869,0.07094201166169462
HLA-A,0.017224861745695347,0.02612955310764927,-0.018380839664641005,0.11477761924168403,-0.09356590295718883,-0.05361525478083205,0.04796360609326414
CD5L,-0.019732972899786,,,,,,
FGF18,-0.01785477385738723,-0.011327118206571833,0.014991344027402296,,-0.031900377951310295,0.03667583603495928,-0.023892920176760098
ADM,0.036446559228393904,-0.04598791641710207,0.008438575749117874,0.012802028566658614,-0.0306654610433661,-0.009817721885818698,-0.023357568712399763
CCL15,-0.032922717358888846,,,,,,0.10031586555402358
GNAI2,0.0014201858505706558,0.025990002428831455,-0.019645553264215184,0.11523269183834044,-0.06535400218318545,-0.059294079547797904,0.07704258474064707
HDC,,,,0.024103468304117665,,,0.08433043486209309
COL11A1,-0.006973866573710485,-0.017023428785428785,0.017757552691150303,-0.0006793552249567956,-0.012976771977381646,-0.032164335008873654,0.0015114744287954033
NUCB2,-0.09032670706208444,0.004603467205116226,-0.004453654943921337,0.07154632589025187,-0.03341833667347488,-0.10269722356259646,-0.028923001868655488
CXCL1,0.056278034222233125,0.029357520574770996,-0.028818537246353654,0.006771272097102015,-0.06827240120635304,-0.04146455670005238,0.05481384157775338
VCAN,0.057687927059179404,-0.027509875198941595,-0.00548956624095065,0.11116019504863453,0.036518457064916514,0.06468738850098348,-0.03186686065660921
MMP7,-0.004808479237902204,-0.022519081497485903,,-0.01605834209258878,-0.06341668924283632,-0.047657265175534154,0.06716120668309154
PTPN6,-0.0478971576461639,0.02514072492822836,-0.01887929722412653,0.05847332106183179,0.01856063845071071,-0.05035113797925636,0.12160906938804976
PTGS2,0.0004966271845565456,-0.001708197620691848,0.011290517088434829,-0.07127145874446054,-0.042023848509249395,-0.059747893043291006,-0.012131674633900741
XCL1,0.13967214664863956,-0.012324309987063548,-0.015690530370557676,,,,
CD58,0.027383548906121644,0.015326821581332214,0.0075803636423811644,0.07249962785316903,0.004801330968714782,0.03999409401320739,0.07270337276693427
TNFSF14,0.040137797483324605,0.04345265068040076,0.001276992296891978,-0.021076334018084068,-0.03477803262117212,-0.003219450575449046,0.002995030294598657
CNTN4,0.01607391972193336,-0.008639812241775572,-0.036953441373894814,-0.05701985610756533,-0.03967298063165257,-0.026532287460490085,0.08794334342954145
NTF4,,-0.015589712423269812,,,,,
INSL3,-0.019370941865775756,-0.011327115984823707,,,0.020376637343789566,0.013576904084501526,-0.02837356713460403
BTLA,,0.04703047291464776,-0.016357900247497947,,,,0.03435814485968609
MFNG,-0.01254961734617335,-0.029841706262519467,-0.0532360429373462,0.17565704850337996,0.00569538266757087,-0.03651815588294964,0.06711776220699388
ICAM1,0.00869311328156191,0.03055452024419154,0.025057029254176865,0.08798041897510751,-0.03425603004013546,-0.032212862778420684,-0.020900562653788236
PROS1,-0.04724131754181805,0.0007425024728373313,0.002014394104600165,0.07276194629383491,-0.016398322853678315,-0.04290911836205183,-0.004862352344316704
CLCF1,0.027766073572463194,0.0017926457128867109,-0.02186115803853897,0.011221757710840165,0.02540187490157188,-0.007767219447774629,0.04881345198240715
PSAP,-0.06569198764012928,0.01410374288878242,-0.05259225155534754,-0.048683006048098956,-0.05263263253187833,-0.13148396862594597,0.1189002205277859
EFEMP1,-0.03213645167034505,0.0066709609766553365,0.01803263089705031,0.10229959605294851,0.024005048518966034,-0.027889759405199843,0.03191825906854022
C1QTNF1,0.026918828695017393,-0.018189377725542973,0.02156846333602894,0.06970528102670726,-0.018552830823831395,-0.015629607285924395,-0.02481975477377829
ALB,0.048137084165864964,0.00900132976771166,0.012415655523798877,-0.02693584847500012,0.07319905071091033,0.031122317446954623,0.03351953872735959
CCL13,,,,,,-0.023543937902326156,
EFNA3,-0.0016733619962156058,-0.00748489745660127,0.02345666752830826,-0.051744908968152696,0.0921394769230853,0.05207182324701678,0.05135696240042147
DRAXIN,0.015448208632027963,0.04580969933257882,0.04117931830508678,0.022414912631060463,-0.04816214536233079,0.030755383040141207,0.09230678562742212
RAET1L,-0.015090151841837447,,,,0.059122795607984766,-0.011277561789066649,
NPTX2,-0.058751343364348,-0.006902493119571353,-0.07179662061783992,-0.07761687213806542,-0.020602324589511143,-0.057662502320981204,0.05770175609936974
FGF11,0.038515310285130236,0.02312074419626302,0.01202614524414628,0.06753351669181215,-0.011077524395535861,-0.012465180333251231,0.06728768110955048
CD59,-0.027840635524932742,0.0393537430261022,-0.035217887055996724,0.007706354799113573,-0.04923307232536494,-0.12459295069739879,0.0274565585512461
COL9A2,0.002443494858523881,0.00014862670764802038,0.01205036164308702,0.024082474505075356,0.07810867647171564,-0.030521448741803698,0.03200200735094183
DLL3,0.005218309060321409,0.04549023224284112,0.028113002837493947,0.04959199913820693,0.08395970288742469,0.01197537627091631,0.01123838552969525
FGF5,,,,-0.021448864506524726,,,0.020853820633209563
LIN7C,-0.0024238132966877737,0.0014964436701415949,-0.043730603765298824,0.040226215513472316,0.0314242697709093,0.03333006104929825,0.02449562147832025
GDF7,0.016396928600649997,-0.00549120208006539,,0.06509922005226206,0.07887374677318969,0.026680837273618092,0.04504600412730373
PSPN,0.011828862718798974,-0.03984621936498453,-0.05091482471932544,-6.974254103658257e-05,0.03261599946120297,0.06258735976708449,0.024382508865032453
ANGPT1,-0.013426612584648476,0.023894486286128842,-0.019259260469837686,0.11692429917210637,0.022372470334334923,-0.015497503734121724,0.024272276261339938
PNOC,0.02799092645171149,0.04988004010349723,-0.06592933924942751,-0.08009332261785135,-0.018629316397189653,-0.02022903892347766,0.028689768098816865
L1CAM,0.030484138147205492,-0.03962640824456607,0.060609877743791986,-0.06174050740619552,-0.019458436564162133,0.049905321568411265,-0.001406656401074821
APOA1,0.052938025529397074,-0.0012048232195715348,0.04433936514955562,0.037900501132994605,-0.007732863540523913,0.05220929977357967,0.07536153111878546
PSEN1,0.07266987109236328,-0.03528638293787694,-0.0342255035967664,0.03695410878325536,0.011572219564662412,-0.028281352053414494,-0.0021679962108200118
CALM2,-0.062223416646735794,-0.006545215888829113,-0.012656425904128417,-0.11484127535398186,0.08542496208702358,0.033046577579433634,-0.019132090031364415
CLEC2B,-0.009638226608581742,-0.022264553044454825,0.013612352994146187,0.07617882446520659,-0.01806895139031624,-0.028527958388333906,0.03503070967355636
NTNG1,-0.02744054540073111,-0.006062352884015848,0.08203238133654649,0.04496927537546782,0.06858756102691564,0.017217570248441602,0.06497695550993737
LRIG1,-0.009346548216205402,0.010559244847058299,0.030766859808361427,0.07235867154684847,0.1024129733756606,0.017098814682875923,0.019636589153756916
CPAMD8,-0.01895035677960813,-0.013397957045413397,-0.019921686477965602,0.06207487530854849,-0.019680690135117942,,0.02537681746096579
GHRL,0.014443466983413106,-0.018142366036116114,0.07398576151336057,-0.00360073005296893,,-0.01845708919692217,-0.04081268863486717
NPY,-0.005825030226917989,-0.0409199661184816,-0.008229496116291176,-0.03800322978423461,-0.02849338430649433,-0.0041572979176472315,-0.012625582725330252
MMP2,0.02232566477370257,0.06624921467630156,-0.03918740369110504,0.109320961276955,0.02491833243715756,0.039682848492247944,0.04885979074275094
LHB,,-0.011668608769325158,,,,,
PPY,-0.025444978066025227,-0.0057534311909827295,,,0.006424003340585383,-0.02736945144364346,0.0023753043436743775
ALKAL2,-0.02829920940648273,0.013470229076847463,,-0.022000210732587566,0.029494700485993695,-0.0027180646122079493,0.018520135923340616
CSF1,0.0060615729039532095,0.007022533991443635,0.0015559955630843909,0.06790548673453194,0.0006739162532255908,-0.01336941947527324,0.04475826151531694
SEMA4C,0.033955254900201244,0.027193800308505208,-0.05940187555087299,0.023598877755595174,0.022553489164580533,-0.030488543637619304,0.10073092597331923
BMP8A,,,,,,,-0.025466803829898566
ICAM2,0.024715928340716363,-0.03550444020661662,-0.018430143289797415,0.07129201683323462,-0.005782409975203675,-0.055200063436130126,0.05124568917874527
SYTL3,-0.06050645190131954,-0.022608463558269804,-0.009061138249765812,0.06972884437203054,0.055861359706379565,-0.04360053127514551,0.04015158912945973
IL1A,0.03739645478268878,-0.040089497296553034,-0.0008515761427985821,0.08726672977581959,0.00715237318968106,0.08387702594976322,0.004417735666016846
HLA-G,0.036922402434778914,-0.012324308874074845,,,-0.006616544637252149,0.01654992817798849,
PGF,-0.0016699097484596907,-0.03010541548390768,-0.04407805484203997,0.0719294237149859,0.04667715185888452,-0.04705936782739426,0.07789113063531644
LGALS8,-0.009063018386455117,-0.0502411243724083,-0.044173121467728095,0.033621838518746255,0.014032819264148956,-0.012141977007838707,0.040939568459805155
