,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.07727633592099402,,,,,,,,,,,0.06829529525101438,,0.03580377637979745,
BMP1,0.05710554502973201,-0.003278906770011421,0.032477140162202364,0.06512148734099257,0.11604243067558845,0.0016588862189940486,-0.008126350676764886,0.1548744515495581,0.21786601617898488,0.0313343698516781,-0.038169310870915095,0.02043941737744866,0.11606045166491853,0.023506354766079155,-0.048723026531248985,-0.012095402794036524,0.12071051220876935,0.04765001226937862,0.03646961515153147,0.04604923886648882,0.044159953859512595,0.07980573894070839,0.13360566463250806
NDP,0.01559275362632629,0.05836489601127636,0.03752620648520464,0.050831906211202815,0.06549717007487423,-0.05588625171357435,0.06607256519356693,0.07720461453514806,0.05428817909226654,0.024242835651064835,-0.04276497981213355,0.043262776690182095,0.07148121790744182,0.03859667725710843,0.047037263423254,-0.02617538107408155,-0.05470963066432194,0.07757387797860613,0.041309958939860635,0.10256895581368301,-0.006087290710274792,0.09428594939895334,0.025776207165335973
TNFSF18,0.034951226984874344,-0.03002763591878144,-0.014927367881188163,-0.012392095136181556,,,,-0.022289539579483965,0.03037111811884652,0.03040218252718146,,,,0.0633924608914608,,0.06709829149475358,,,,-0.023506807485966046,,0.03618610869453124,0.12269997060652692
IL36G,,,,,,,,,,,,,0.009368390462015801,,,,,,,,,,
RTN4,0.039792508203093026,-0.04828289690073531,-0.05012442912945592,-0.033652356343698925,0.02863855520820955,0.0420251333465244,0.0664656243901187,-0.19015349152018116,-0.30204509490818554,0.06462012564747108,0.03212616680388489,-0.045271269406235826,-0.08493427485407672,0.037208663241965215,-0.03708228437428648,0.002901827278901905,-0.028357317000420764,-0.0252261951664146,-0.023646927338646703,-0.005565529181298832,-0.029893202297419468,-0.014866467141756578,-0.13043981832280127
HEBP1,-0.01426758807531731,0.0035328721080161887,0.04412846656306488,0.025471586478288212,-0.050221124921261184,0.013077910785475747,-0.003439437156239303,0.0875865132148066,0.15930500557863225,0.019588582696666784,-0.0641558228976598,0.0027225904925155674,0.04325820248778874,0.15528441847817095,0.04583406041717399,-0.0014256794606300482,0.041196121450243935,0.04360379955243013,0.13238056973652837,-0.07723268955288973,-0.05249030069463789,0.10368802296770023,-0.029907804359896095
WNT7B,0.01127055215108115,0.010408072949338106,-0.04595720339235339,0.02527332920065002,-0.061156826897121666,0.02364340168936426,0.005701073710836879,0.013356068927734839,-0.10209928245692212,0.005666816231400606,,0.011860863317613221,-0.03572973424980352,-0.019961041720847367,0.0010899841922168113,,-0.035723845732306775,0.02985732208355304,-0.021826160466928306,0.07729605747686459,-0.05520408114413725,0.020825287895018505,-0.0013144332292399769
PTMA,-0.020593654714563134,-0.03726762572833865,0.0923380028350924,0.012273110873943262,0.13509019254335808,0.001009242964836776,-0.012761466602261585,0.24022140063795203,-0.09550884893624087,-0.015844133690189072,-0.0686700147933571,0.09688029650796834,0.11236376361105961,0.09067948593699783,0.05861944561252213,0.06614073433716122,0.008770350223757774,0.018084365645967868,-0.014306972022350267,-0.032126052304867134,0.05676220493479178,0.024252551966853074,0.027283436789538953
FASLG,0.01583511267689592,,,,,,,,,,,,,,,,,,,,,-0.014903964698999433,
CEACAM1,0.03160944034857171,,0.024359080689496517,-0.02628236447820055,,-0.023649477612996773,0.0169207545696014,,0.11934516171303387,0.027439645933725318,,,,,-0.09250791775249403,-0.048177694362687304,-0.032037717054009936,-0.04925215772431202,-0.00027536356076664675,0.06921202716168944,0.029106475878228063,0.041183166550520726,
PDAP1,0.09215052054064929,-0.02351503056291736,0.05916061248847207,0.026166535663998028,-0.034054372754213164,-0.037711068210392905,0.03759186679377045,0.09082178828019294,0.23494669847720123,0.036833400226536375,0.02305093519625431,0.027929252222661228,0.05209747852407558,0.018588511780147508,-0.0470145200585666,0.0761708070363648,-0.015081585908180425,0.056935033462342174,-0.026298364215159433,0.0642313026981127,-0.012415223153685512,0.024939432665418634,0.03895353234705593
QDPR,-0.07259628234387087,-0.02604909647070464,0.01387634898807526,0.03314387204953807,0.1221697824949457,-0.019135059110131684,-0.012386668384606203,-0.07521684506651845,-0.2308999100498164,-0.0219512805905708,-0.10486801539013951,0.052568699085223734,-0.024609069757259967,-0.03449172257157158,-0.07799890053856696,-0.00605622524389871,-0.12874218484545324,0.050177796510695045,0.0587313606981435,0.007060507510532224,-0.020153094870770178,0.07099748354709087,-0.09302549466807987
POMC,0.033873037201269995,0.022741530041574223,-0.010444491579638985,-0.017590111753116578,,-0.0025413202314955386,0.05359460377529905,-0.00799393089708512,0.045543869670930125,-0.02543187274805235,0.011993046704748041,-0.0038663084267145605,0.04807471285310422,0.10652590893721868,-0.06513449598821086,0.01884666018728579,0.08465793485962021,0.05736734579536809,0.0538147417860708,-0.06518310313812566,0.005432489837479489,0.060222250934315096,0.039689988391053296
