,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.019515422902683467,,,,,,,,,,,,-0.020521706223413722,,0.049363229122014504,,
BMP1,0.060153432076081405,0.13224541846602977,0.004452482325224,0.08922817799027696,0.021535633705320294,0.03426353813479196,0.040051092664279815,-0.009778004371005887,0.019771066260499404,-0.007649186406185976,-0.002105410043565329,-0.07573869424118237,0.15446684120024914,0.07559589501060138,-0.01650607304214296,0.07820806881217875,-0.007406106642912658,-0.014894619830057595,0.15398794639384525,0.03104205245228675,0.23193498463022452,0.018069950028688206,-0.010417275339839471
NDP,0.05599848955504137,0.07356856905551172,0.013986513591531398,0.04226833731846716,0.11426999052819581,0.057473153838410986,-0.0023692278326233928,0.029430761405167614,-0.001575943392358062,0.039675525447189025,0.022349655092439556,-0.08922180116911131,0.023850008484600026,0.08754825500067163,-0.09864247043215991,-0.0024823082772050266,-0.007242960334496573,0.11524762362085855,0.15492964183370797,-0.03174354585561079,-0.0028906782064603803,-0.02406190815542265,0.05521570394268444
TNFSF18,-0.02240303169905732,-0.025369554881923533,-0.029043204638278797,,,-0.017099022728317908,0.02607166707039961,-0.016604480607409048,,,,,-0.025257711380729422,,-0.046026264100862614,,,,0.07532548818968811,,0.08581248019951651,0.10239944305094083,
IL36G,,,,,,,,,,,,-0.024685017612130752,,,,,,,,,,,
RTN4,-0.04653483723159543,0.042388639056785304,-0.04838623475697634,0.005833835848229309,0.08024360992846927,0.014262591060169362,-0.049758362409756556,0.027884819035445502,0.043768879841668745,0.1006286037531643,0.014571539876636262,0.1565354101122083,-0.059631449452155795,-0.11090231082915025,0.009931349293525578,-0.04529650716510998,-0.017354398821852846,-0.02823491057646691,-0.11434882218336632,0.013818237303551991,-0.0711147067650214,0.06059893362474464,-0.009086115020667805
HEBP1,0.024858854613003512,0.06965674144174833,0.055995169640044286,-0.04464157150054177,-0.00696171253684644,0.006684471741869346,-0.013882036856688637,0.05231207462150296,-0.036208873915408044,-0.13126050751717472,-0.0025930442398166675,-0.041911396073532454,-0.03564966780205928,0.11749626650181108,0.010232809268963,0.004127364573749497,0.040256063502306844,0.030613823035513417,0.007476558200438443,0.018268994453614476,0.0680512634923644,-0.03467591069653246,-0.07650589413218054
WNT7B,-0.01973636924440434,-0.02037206450847413,-0.01804073841807039,-0.04282617123591096,0.03163937456166519,0.04801198037680855,0.0023041934277364426,-0.009355423960294111,0.010574760682437437,,-0.008877083456694235,0.10215285992586697,-0.02780627494091156,0.039019106514791575,,0.07346394493462144,0.011343921985623083,0.05162091036276353,0.07540607427818037,0.09831516144189989,0.04640952683263664,0.03324555057416629,-0.03791661236403165
PTMA,-0.032223014355824316,0.1225227218649405,-0.010213490903595995,0.028754003889231567,-0.020261934039749508,-0.02335864891354252,-0.029614671501243122,-0.012156004601391714,-0.04000084970856935,-0.14482781690492114,0.02829766176089775,-0.13869500050224412,0.061295920324947434,0.07630932901782572,0.12419307133948872,-0.026942655198677848,-0.13345663523507162,-0.023298316326004213,-0.1155119341078227,-0.037271425341320226,0.17614931092226985,-7.025221722673204e-05,-0.020623407659613673
FASLG,-0.01973637482382537,,,,,,,,,,,,,,,,,,,,-0.04340832168503596,,
CEACAM1,0.006328385386456155,0.0022181214200839385,-0.013845181658518734,-0.03601393485917947,-0.003577304454502534,,-0.038135788791161196,-0.004782979217568411,,,,,,-0.009885594587925085,0.0909224768949933,0.13162148509366522,0.025610955165882746,0.06825015624746252,0.1008030151884942,0.014419882444941816,0.11432050720896478,,
PDAP1,0.04331175207564091,-0.021518413491049392,0.026166061612253818,-0.07877570406643997,-0.06271953844614842,-0.053936777632897615,0.014802431451845692,-0.03718736422403431,-0.03389919191810882,0.042002561169484164,-0.0301213995072731,-0.0828084163505975,0.06110645393770062,-0.10391669084418731,0.0006732697673351957,-0.03370900876276013,0.030882220523141296,-0.05811125903442498,0.012144359641812404,0.01913124129018449,-0.05364779260229333,-0.07539315156958755,0.024117180476317373
QDPR,-0.05142230337084433,-0.0393336083165572,-0.004196843960716178,-0.02745178107496606,0.06319388484369619,0.073849190564099,-0.033371748136566876,-0.008052354693851262,0.021354958361225338,-0.1346098172705948,-0.0008469872583002496,0.033419770672277756,-0.08955764527558158,-0.043912039295331176,-0.02127806670124689,-0.12746845650117555,0.05180514357136883,0.15012136325852551,-0.0978158165399825,-0.058727272727810864,-0.016579674944072635,0.02214248415079594,0.08382102010701778
POMC,-0.040468283565923364,0.08793860277402185,0.0031452700110660564,0.015033559728429987,0.010763458844656843,-0.003964427477946082,-0.0008423877298877257,-0.01926652624544085,-0.01933532896729548,-0.019520796560931863,-0.008717514731808755,0.0028078166386970513,0.02279689524580668,0.1180072592339498,0.05185548864268126,-0.028658154446105387,0.013265228880378128,0.05345883984629039,0.09065943232786058,0.022081370017268186,0.07139350575720611,0.13029198492106403,0.009564415044299593
CCL18,,-0.05050499285928578,,,,,,,,-0.07604278457608828,0.02980513952535294,,,-0.043993629940479395,,-0.024476570872389546,-0.02021614280907037,-0.005755250875167109,,0.005436314418506596,,,
CCL17,,,,-0.0071920637449530795,,,,0.12971733403789396,-0.024107746284260843,,,0.05436362855240428,,,,,-0.03540677526165254,-0.03613339683193387,0.08634992230021808,,-0.018412029176873127,,
VEGFD,,0.07757136636901361,0.1947448776656808,-0.022855331536807518,0.05171272987533861,,0.04156715434631033,0.05357616581345298,-0.017683323444740027,0.05330891351527985,-0.016786415890538656,-0.024168031156421608,,0.04802315757573914,-0.021155243101016418,,,-0.020885936635868713,-0.009864710921755103,,,,
TNFSF13,,0.11455551416029627,,0.0842996410740204,,0.040923130162370154,,,,,,,,,,,0.16603842320778373,0.08886043350284054,0.04109533044524482,0.005186162452258821,0.10518998761745514,0.04968963070043103,
WNT5A,0.03903802626431652,0.07737939645425931,0.02702599716658657,0.0006894000358850606,-0.06079872941465956,0.04808870657217511,-0.003843816016716904,0.020492414544091793,-0.027805474318139223,0.0031891111742325183,-0.02912220048200664,-0.019639558665469663,0.0941266441681704,0.004420022026127089,0.07931227589346183,0.021223909719869944,0.06635818817384728,0.039110637262168506,0.02190504487078735,0.07384933856020236,0.06670738804051102,0.05908213013942209,-0.06219942064128651
CXCL8,,-0.01399539775927855,-0.018568053287387806,-0.032946736598717864,-0.004723449476508301,-0.021591067140488918,-0.01919451922075434,-0.05907801276986638,-0.016467479688207467,-0.0618633854643767,-0.039061777997322425,-0.05085325669909368,,0.003980852315954849,0.013953106178478973,0.06251077435841389,-0.11274407949270542,-0.18226163713610555,0.026188571082939087,0.006621547828536515,0.032000057820597005,-0.06072691080308813,-0.076869668645739
GRN,-0.11174404267044437,0.1279835216108205,-0.018786079655104582,0.030628009767299597,0.012705637994711399,-0.018573336120595377,0.041480097829320835,0.059168849581224404,-0.05551923695146774,-0.04907377257430347,0.09028422551841166,-0.01829267708568119,-0.01040199432798688,0.06414146842797798,0.02756872863808276,0.06651933692768906,0.02211432019976055,-0.0009068223237212522,0.10674369136589248,0.013983331673803678,0.11645516493033115,0.08226582286520384,-0.07477256677700304
MIA,0.045473252192957815,-0.03326069050961,0.05560208151373092,-0.04924550923812601,-0.04860151855825168,0.03754901267430339,-0.01760764899240091,-0.012261040158701185,-0.020111056345150178,,0.0776994534187763,-0.011559867838062803,-0.013448764540423127,0.07108394082791102,0.04511597333810616,-0.058117214891329504,0.17973837243253996,0.22162128203213985,0.10440696530787301,0.050350887124866336,0.05059084300263176,0.054634741750016355,
COL4A4,-0.0018995911371952848,0.009856430713329738,0.03814835717979951,0.026842639912427396,-0.03764121633341254,-0.027353535812227152,-0.01923100073506797,0.017014354249968316,0.02751506095184388,,,-0.03210747739515582,,,0.0771062074738443,0.04151481517751271,0.016644587054906613,-0.03582928754717068,-0.041678634911321025,0.05606245377218305,0.06818544871181265,-0.019157644956872687,
TAC1,0.02768002238649885,-0.0048403547993660975,-0.002346070178597491,0.050701797147280306,0.043579680958636874,0.06230776424596303,-0.0008246192452790478,-0.008086396850996913,0.02451752061290671,0.1657303726771357,,0.15517242574771026,,,,,,,,-0.0016320002654328218,-0.019235991946230088,0.034625007163291886,0.004003139186265837
RARRES2,0.060110712972702075,0.002071596239881033,0.039329079935721885,-0.036979417691231316,-0.03540522690717873,-0.05944750573479706,0.0389192063346551,0.01423656939793486,0.020008442529645495,-0.04905400306388703,0.05534876260094182,-0.0560806900500374,0.030084995008705897,-0.06200898052117239,-0.018002853972572373,-0.03513744703810012,-0.04919346617609779,-0.057158252988479916,-0.031196874100167443,0.062485604500692606,-0.006664525856304483,-0.12383833306644045,-0.09190769822210648
FGF7,0.09138129116856969,,0.04890667625684506,-0.02722393025575892,0.08698728172472042,-0.011558961432590182,0.10719990746831314,0.010262092344517566,0.0061694118273157945,0.0042995186818377724,-0.01265752600321564,0.029369630007312825,-0.055152403802131475,0.0501152467260509,-0.019721667788729393,0.0020523714901923484,0.039062174881623744,-0.013496304924573516,0.07157788122684505,-0.01685443049894905,-0.016253308121424184,-0.028002482920755564,-0.02134572628616886
EFNA2,,,,,,,,,,,,,,,,,,-0.027255478598080793,,,,,
HBEGF,-0.048388806208532614,0.12650775971628367,0.02444935726566679,-0.018192326307839537,0.007859373237791607,-0.0032350962231598307,-0.02125396550389012,0.0012952114264952097,-0.006026435030469493,-0.04661060695263877,-0.0024175479048246643,-0.009252083576913463,0.06935092862835404,-0.00875664412709854,-0.03218644954733491,0.03903186595761381,0.01778410113891092,0.027240496285524628,-0.030775705173936928,0.04578901098757236,0.03985258808217587,0.01330922579051971,0.07968794411540518
CSF3,,,,-0.03416375112413008,-0.02134177427830787,,-0.020346028626902053,,,,-0.02521867305525856,,,,,,-0.04545973745687643,-0.040634708230313024,,-0.04378471969226358,0.03907229798097189,-0.060830614118969596,
PI3,,-0.05313338186706355,,-0.015280966581598806,0.014069985112133795,,-0.022909896772402818,,,,,,,-0.03898547623271489,,,-0.16561752388094836,-0.16198316675585558,0.06236496254161701,0.0384203649543717,0.01036289979772321,-0.025427025041772314,
PCSK1N,0.012520538485175247,-0.012130677957166996,-0.0135583723566947,0.02101595167984602,0.06133873411420779,0.034285597669952546,-0.0022747331408010944,-0.02534405017221127,-0.00727981033451527,0.09603498150996084,0.05678255261822695,0.13328187452295606,-0.0378065354923599,-0.08880124353410974,-0.028439826671193085,-0.10617395578203775,0.060023148139154804,0.06559424525162623,0.030398920042077882,0.09872295467867512,-0.06939325161020697,0.10595032063708693,-0.011340997559192403
NTS,,,,,0.04916531341740549,0.08218533027022491,-0.009195623564278601,0.021997574004056043,-0.011665760249689551,-0.024442778434432336,,,,,,,0.005125051251244101,0.008562389456726828,,0.047167843508884096,0.03047460514486704,,
SFRP1,-0.028716908281592325,0.008234562234055056,-0.007605096279200377,-0.012898076395029321,0.04058368876661961,0.025862652633187905,0.030068118438826997,-0.013067463287800497,0.07033207035775915,-0.04261780165905018,0.04595519006633376,-0.053188981702925756,-0.03680681241200174,0.010008097414770128,0.15976336470492936,-0.0678962685881417,0.10967247986668541,0.060939364877058734,-0.105026279833561,-0.002398226779967585,0.09602965008773223,0.014268341022888334,0.03759670514535734
CXCL13,,,0.005257831185449854,,-0.022579768644850073,,,,,,-0.0066189961133977905,,,,,,0.02788228032851761,-0.030243513381947387,,0.08040692436493564,,0.00548728872680629,
MICA,0.01170698238237326,0.07756125392514765,-0.00674254056814249,-0.022574423894047495,0.007278594110120607,0.07785338918991153,0.031072702059471952,0.03277148247984922,-0.005342106345709181,0.04187606701865516,0.03784313212254536,-0.0564150383476352,0.07962007264592465,-0.100337056076315,0.03865637100577326,0.03163107270471028,0.04264664227356339,0.10863783202198175,0.06812576028257902,0.04596573625557957,0.05729658325830337,-0.004831351143758287,-0.014440207974121771
TG,-0.022857121759510702,0.027083096121098705,-0.01882665746877879,0.01798527960723432,-0.033012298247336,0.0970125763268767,0.037408300946367164,-0.020863554059678997,-0.017446671295111196,,-0.03582948905007432,0.007757487822408471,0.056748042459376265,-0.0353761947533751,-0.03951948694328782,-0.021793957269192348,0.005357387039463456,-0.027754039782460452,,0.09965856954993163,0.060623971462559524,0.03227679621466905,
ADA,-0.013284352290530247,0.09372025263454337,-0.003931446215706728,0.03781091988411199,-0.030521159449952397,0.08046448493565116,0.060504922830701975,0.02028746865680556,-0.028334797245499994,-0.041924101707394,-0.021459071500194542,-0.026008674149539304,-0.002771154077292029,0.06626700373957119,0.035653483930922575,0.09744151724682185,0.04084431879047921,0.07936730157164378,0.0325122969404527,-0.006284086103359614,0.086701389738359,0.060526092109229,0.042321834379610256
LAMC3,0.13315247939519173,0.18102988512783738,0.03575639255051093,0.009591563739585234,0.04084554682228104,0.05109898389845273,0.08257180541925617,0.04176773822135,0.06374248285366425,-0.05046209892123597,0.047576190425998824,-0.020451812119062985,0.11695665583628012,0.13676855785721093,-0.06191887957274526,0.11590841656340779,0.08152965109258266,0.12587996071443372,0.15365182272033018,0.064819488587007,0.16851921446302184,0.08570596882322581,-0.0519167140299579
CCL7,,-0.03212544200743516,,0.03848641714038844,0.08504285635584755,,,,,,,,,,,,-0.053066594833501256,,,,0.024275265225999404,-0.03774742780056137,
NGF,,0.043765535617358485,,0.006181029247331183,0.048836164684728144,-0.01704361204153203,,,,-0.02444279452838018,-0.020634613358255637,,,,-0.055112788759188736,0.10367699725807157,-0.004107133494132326,0.03906720779676143,,0.018928294021662205,0.0056452068157156095,0.0017098760669534098,
TNFSF15,,,,0.07092166965411595,0.1100341088372288,-0.028363280985010637,,,,,-0.016059746690885085,,-0.029835965513127276,,-0.04950924295409898,-0.036734391601164214,0.05072480726370214,,,-0.015535402438400861,0.04845211819642987,0.0215320813594815,
HMGB1,0.03971064960758291,0.03488178330105191,-0.015885489645708743,0.0035897792055063333,-0.014001498023052217,-0.002924090955460001,0.007851081565173584,-0.03573747818410203,0.021117934405087788,-0.033182115039917914,0.052839831886660166,-0.041997864416300684,-0.041143349050908794,-0.040429999715358475,0.05781404937019551,0.07665273198365179,-0.02029406590969544,-0.06422539250814194,-0.08502333426243308,0.013897494838071964,-0.05161106169017805,-0.022347761374833065,-0.03437880050706683
