,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk
TNFSF4,-0.0019372989395198036,0.023218033264625435,0.050827164036312426,0.04159789731060647,0.04018428786874511,-0.02307776330519756,0.004506607284711614,0.008050482443809398,0.024568033006787667,0.03128888751445063,-0.027499321721328338,0.011653747153819541,-0.007702293770878688,0.012235584134240531,-0.00913619537813385,-0.0008564540874926964,0.0972342625565374,,0.06087417438877837,0.017720535311301782
RBP4,0.0035030912250020797,0.0734681384964545,-0.020386001291734304,0.09461743584252742,-0.0006468355922746502,-0.06575153965744007,0.010432831668880408,-0.043802543906318124,0.0361484834914091,-0.03766028342953048,0.01901136888952602,-0.024892461967669564,-0.03943889456284839,-0.015239409331240203,0.056296513626437075,0.04092345082103696,-0.05270390930595209,-0.052880979621558244,0.009745533014314516,0.015527201895602468
DKK3,0.04472879438285583,0.018058634867773447,0.013388177928479598,0.06750642461536788,-0.02034047205754628,-0.012897539983917279,0.060244583844757726,-0.09392807269780826,0.025591351594904044,-0.11193601068010288,0.04265293472307372,-0.02710093427682638,-0.047052937731025646,0.004496207419284311,0.058399349188236103,0.04249706926629933,0.09184559045594214,-0.043180755806472605,0.08241118086616904,-0.06090328207007337
COL11A1,,0.02193219026120094,-0.026731681156899768,0.028036130870527653,0.022497489460978713,0.07397467757354483,-0.04949230308413863,-0.051349775976087045,0.004113743149122859,0.024938657737132625,0.09442696057018171,-0.008158939672893939,-0.02229746832109456,-0.006429841748768549,-0.001797349164344643,0.006529385472006676,0.007931146061888248,,0.004044786557153911,0.0034982231091246364
COL5A1,-0.024071903708434154,0.07553257700497311,-0.02666113013052011,-0.03813837857470251,0.017790157987112327,-0.039455654910908376,-0.058317945461557906,-0.014173224495196006,-0.018544526900428893,0.020167466310222988,-0.0005042527955943465,0.044687070238573115,0.10458006022654429,-0.07362869334715227,-0.0217795530924693,-0.04936386742311118,0.16087614697044475,0.061738652912258475,-0.18733201997165358,-0.018882544125881744
KISS1,,,-0.007201520457903984,,0.019023794244615828,,,,,,,,0.00948015318264099,0.18552951180471805,0.09143741193495623,-0.017297482799723127,,,,
MEGF10,0.03104703040229787,-0.009354404391474688,-0.026795075482038896,0.018013894002413912,0.01331206814919015,0.094043528466659,-0.05515471311918562,0.004977684775756153,-0.023417533458301578,0.005495188741432721,0.013272375477537044,-0.026974710461292822,-0.01017771462486787,-0.07496538173586417,0.037595173119875605,0.04927987044976017,0.03938319884907108,0.004248367113763175,0.15395249018479729,0.032031366750023355
CEACAM1,,0.018241661258800328,-0.019164549304586023,,0.04867778718414021,-0.043518666367147324,,-0.019777768566371656,-0.04370821491557946,,,,,-0.06606016050658575,0.03649763306770132,-0.016893073170700663,0.12205882897566184,,0.06991995000267603,
EFEMP2,0.007095271658347095,-0.009578678131852442,-0.000267443193706069,-0.014979677764078363,0.05434861875617116,0.05645292437188027,0.015855556847301774,0.053763681497107425,-0.009553942547801541,0.0218964424151345,0.003942141679665435,0.010558015281999835,0.03533704488849598,-0.02008356363210762,-0.01709423383171096,-0.012604221381274972,0.14382945090470356,0.06652649079919955,-0.07052586459927244,0.04537366315975737
IGF1,0.06285060947152106,0.005999164695528814,-0.03969808413915947,0.020719659836449703,0.013044361305250038,-0.02550617590716399,-0.0026145248714518937,-0.04068928624780515,-0.017072434947054356,-0.013354095166176793,-0.03595227327212997,-0.04507215092874681,0.05083243254829891,0.12640283416150866,-0.05702063150593624,0.04545151802319369,0.13672930069263498,-0.052099526189374884,0.029859798993292472,-0.00586290948285768
COL6A3,-0.047653921407796,0.07888850019498381,-0.026935911062700227,-0.04030474054800397,-0.03322095448465625,0.02614270622544749,-0.024019190003947647,0.026065963329216728,-0.05099888996417622,-0.039697378360555376,0.043919738671442575,0.09150174236978666,0.08816289231614868,0.028988931891207975,-0.08261923522847744,-0.03260815902592448,0.10641236825039854,-0.000564143991231626,-0.13092837801963725,-0.00270331009925889
RLN2,,,0.05328464552864393,-0.024599343306581034,-0.042555820246319896,-0.008363421627158769,0.05625118618733273,0.03996342866709392,-0.033197365836184406,-0.0007509781058134414,-0.022020329385272062,,0.055482581631143515,0.13388168025327352,0.16199672880319116,,0.10802943470286826,,0.034025298864517134,-0.025119728882307683
WIF1,0.09322930799468122,-0.0006341662229029808,,-0.02985477515745778,,0.027806899757903868,0.020456229183771376,-0.03287462769583529,0.047951806383935945,-0.0035569869463123564,0.10490423606549146,,-0.03743893035060768,,,,,-0.005319356245526125,,0.12922358216966948
IL13,,,,,,,,0.04031625717817534,,,,,-0.025496991627061483,0.009609805104865124,,,,,,
PLAU,-0.024768646299591388,0.10342851800706991,-0.061187220937943314,0.06872588344714088,0.0722303551687791,0.05681145915146934,-0.029351036817562563,0.08573547665127902,-0.007898615098034707,0.0012878449637287006,-0.0027012081315903047,0.05302986878986408,0.07305105545133198,-0.06414812103568189,0.022811478883008062,0.03550139110862463,0.12874045207769882,0.04622782301835962,-0.028954467689909544,-0.009175616365477764
CXCL12,0.04765122621391733,-0.008409696112906302,-0.04268046603416596,0.10405061739739235,-0.010920525228533838,-0.03138028063928185,-0.030038400442389812,0.005294207828375335,0.05742789836701424,0.05120899831814477,0.03610792729724054,0.08816211896773123,0.03395221118090969,0.0019783749965822614,-0.06660117896371662,0.02281192157967969,0.02877000532020064,-0.05419882884442493,-0.09182415218594486,-0.04243424316630196
MMP9,-0.004599314940401605,0.041969091568631656,-0.017432765909830675,-0.07474320297519453,-0.02215606039939589,0.04877113465897563,-0.07083771604623824,0.0664867944791748,-0.03699238505818858,,-0.026010550495333278,0.06275341665851317,0.07067902646182486,-0.01756538779070037,-0.03300008724336177,-0.06926495037697114,0.17711405858645038,,-0.18351193905300647,-0.052153836040226796
TNFSF14,-0.039545161364357394,-0.019080645381260336,0.011273944464250571,0.10942136457684835,0.020602911557988,0.002996727926389524,,-0.006304733929728604,-0.00538279957076537,-0.04255675907975649,-0.04245096068586895,,,-0.06752310249400312,-0.023234490554137677,-0.02874893486377925,0.057207090287230686,0.047275166842167524,0.06477829557485797,0.016858529978455956
HBEGF,-0.0652757626234968,0.07342115115024168,0.02402112552749158,-0.012051988489346889,0.040035944902190604,0.05840746331059871,-0.04024726648346498,0.04517748058235864,-0.028408256149972843,0.04805961037182338,-0.02241593517763311,0.04912043538615946,0.025229291974864346,-0.08170588517919011,-0.05869249266263871,0.012799438680266567,0.012765910413104488,-0.010949096950252118,-0.06880439632179021,0.08273982668666817
NUCB2,-0.016395033362325735,0.02091805050685546,-0.019941732146781795,0.01101608216531017,-0.04967998432811124,-0.017347123083210538,-0.03752913410505687,0.013198595654354616,-0.014455032128693392,-0.01735832403274513,0.028239256429480306,-0.005607681927373353,0.035059458954590714,0.1216431978279596,-0.036899744299524195,-0.015335597935258379,0.020611007254346277,0.002994666053069238,-0.012987348014649987,-0.02086401299803922
VCAN,-0.07301101153243145,-0.006175677383010963,-0.01407989671697342,0.020258148876258108,0.04974738967948646,-0.005082594883709855,-0.052664659668165685,0.01926643255346195,0.011414484888348614,0.027641700592268635,0.019072244200444313,0.021594608355553,0.029423984133761533,-0.021597546971853832,-0.038004824935269896,0.08768871977468806,-0.05251904517137749,-0.020457399384914365,-0.16020632787314107,0.014484070209441605
VEGFC,-0.02287770761149764,-0.02781361723298381,-0.026935915638470906,0.006119989623706646,0.021606014389425336,-0.020341222340511216,-0.033474507663253224,-0.018345274779588923,0.039267882632857055,-0.006903612030475744,0.1145199461239986,-0.014405522886710986,0.08699472824236279,-0.02769076629130322,-0.030151922944862762,-0.030855482834322233,0.1568109800088119,,-0.005648698096946147,0.03809581582865427
LMAN1,-0.026441176488580815,0.07993191672006777,-0.0005119222245758453,-0.0845620228105671,-0.051140985906350384,0.03751403625185927,0.003401181488927091,0.054778883102798194,-0.03582168090753236,0.03997263764843091,-0.0011387904513222153,0.027186894331773556,0.04980112703979006,-0.06333809921957549,-0.06761783957348336,-0.02978733593282275,0.11516191576086596,-0.010087662366882974,-0.0778875035723508,-0.02244065818317887
IRAK4,-0.04166521275668285,0.016275421799784917,0.01430922478016751,0.08657569156432608,-0.024631814992910783,0.03334259277495217,-0.007851900272102672,0.05142372276527374,0.058378063250106096,-0.018753902859435373,0.016405048556998137,0.010936598512356054,-0.0050702438828604274,0.010298384108935079,0.02882122590410819,0.01565595638681657,0.1325944223877734,0.011186192361632584,0.13984136371567432,-0.022745684063086854
MICB,-0.007829952247171397,0.03513759451786353,-0.018610954201440665,-0.012230753436816394,-0.016800166025808107,0.036558254696435914,-0.026575210160445572,0.054259771892859444,0.01405476243682143,-0.05225343026794097,-0.031181867968529873,-0.011070543327596487,0.009719230857416307,0.08769127942000729,-0.04621703811858592,-0.03387312919044337,0.07521225556771702,,0.002738493515881161,0.04317144964043403
COL1A2,-0.02632065354072635,0.07931493810935863,0.04080483448550746,-0.029472642871862142,-0.03505633614566506,0.03879121608522141,-0.07321662995814981,0.055035930456814375,-0.025131085085610003,0.05112857176576829,0.0166268808222674,0.04291928957611226,0.09558092470249566,0.10201404018286199,-0.03259265761904645,-0.01315549678425729,0.1447427521738717,0.09370680781689286,-0.2105147112225111,-0.06747756269132653
ICOSLG,0.01637491506592734,0.0622992252541181,0.03890844697014063,-0.03635381755814706,0.04140127364540342,0.07145330815442394,-0.03726236231154167,0.008522708632887373,0.0033020898910881076,-0.05615182994199986,-0.0679399544581566,0.02104734011058598,0.09753150230719111,0.08953410984875684,-0.03030773284030921,0.06616160783639696,0.06674726836309533,0.06346266239322296,0.0165150043682373,-0.02734079574333512
GNAS,0.04528733982402171,-0.03198724830893855,0.006285326965233315,-0.03306351723649979,0.010433209475019335,-0.10311329909776314,0.0981493807933423,-0.07529923590724545,-0.0007573484894009306,-0.00295802342822559,0.07325397303152888,0.006411859400492871,0.024697306340216225,-0.06272324247086335,-0.04616212871665104,0.026226800067925028,0.150716578429029,-0.001545515055969857,0.06790341573341195,-0.05511225997986972
C4B,-0.027076254821388843,,0.04464173071622791,,0.007987400221962588,,,,0.02933664066298205,,,0.0204533077340203,-0.02103173681949552,-0.05747726829574289,,,-0.04481683646240127,-0.0512417139573316,-0.04703247197659542,
COL2A1,-0.0051118652664648035,-0.027974399146275884,,,,-0.035431523954199365,-0.018144864411567003,-0.032184645836292596,,,,,-0.01806470611965887,,-0.0038019977101014417,0.005745567634945545,,,0.00369810883315503,0.009220926278977344
GSTM2,0.03401789972297626,-0.041031965504028475,-0.0008378922974053033,0.020205993445211994,0.04034021624083858,0.08859148093247901,-0.013808310778692668,-0.026388095489726537,0.012650244625417684,-0.016347339236947023,-0.02782116581197471,0.011886590456364152,0.06902166300632898,-0.007703577132715287,0.09746816816664634,0.052335650936262745,-0.03533744160522287,-0.010408982927682005,-0.0015815429192047182,0.04353627405598257
NLGN1,0.03852574377216866,-0.021309270213837404,-0.028217398810406732,0.09885765773669385,0.017545688984373718,0.0474159758844394,-0.025208513664266463,0.02674012009088138,0.026174059052377418,0.009974801583735664,0.01644176993755749,-0.02542723725541217,0.007549237875670967,0.04782072279077641,0.0292119917063833,0.06274778715198312,0.05947738900632368,-0.0005401386564789787,0.11985016786397246,0.05934365176691841
SCGB3A2,,0.036719539819086294,,,,,,,,,,,-0.006093525641037864,,-0.021199949786703115,-0.026232701518203654,,,0.0234371999666354,-0.023462895013381856
LEFTY2,0.04259758014288622,0.038082438376688024,-0.002680809807968752,0.018790544785650926,-0.009092859777900591,0.07651046871565137,-0.0468058084623814,0.05643509847337965,-0.02347206985045906,-0.04257511010912814,-0.01700381105620749,-0.022045045304797603,0.0610754966882071,0.08901199656103168,0.02251632877164047,-0.018461211150843752,0.1658123395928071,-0.052946735197435285,0.01868126348571656,-0.0302610723295244
ACE,0.07607929853667318,0.02216380646314096,-0.0020061238343604157,0.001380996569006419,-0.03382792350371829,-0.0003329005131101737,-0.06517464452334057,-0.008847944085476567,-0.012930263142347588,0.08016183869968618,0.07535601891534366,0.06794896615774858,0.04656139009137376,0.0718792590258428,-0.00249281947422523,0.0020795567131068732,0.12707868386794008,,-0.07069183401552714,-0.015719412796491274
RPH3A,0.05610161603128811,-0.045482713673684914,-0.02529742658199984,-0.04369142326892399,0.012882246810720446,-0.01759224057862475,0.0514099016995019,-0.07808619550452968,-0.0072004097418719515,-0.03386125278995,0.07926124356619767,,0.0015937381962946688,0.0536876842185307,0.016356011355719416,0.08044914121987491,-0.04681946609810517,-0.05703662939921364,0.05849640783542194,-0.03479524448465856
NCAM1,0.11345866676752302,-0.05940572038355344,-0.02642696055838011,0.07035741133208956,0.035879384021008126,0.07876488739331115,0.02268924428143397,0.003899852245190309,0.09809878054793257,-0.020394827338492485,-0.001467771679795763,0.0559281245262085,-0.05545795399544819,-0.010709388412150354,0.02548345109503309,0.005569816059359098,-0.12046133595972426,-0.10655627541794388,0.18123883407825017,0.00898174016292956
GIP,,,,,,,,,,,,-0.023977461043714555,,,,,,,,
EFNB2,0.007437359016043199,0.06775407613887509,-0.03154531614829771,0.131683046506148,0.018033589018309464,-0.0005878621825220246,-0.029055402552279737,0.0021629068305980483,0.021835549187233128,0.03530733476006849,0.005096718470049133,0.021035644152415232,-0.006240963729108882,0.07850270503316212,0.005554331518933231,0.030215055600624242,0.054659461030522036,-0.10556139399467379,-0.011864412391773646,0.07771983356022344
ICAM5,0.0583030243198729,0.019022593182165145,-0.012156208413385291,0.0035934703381263074,0.006986028491731675,-0.05691503049361767,0.01693984716198356,-0.019739703781118677,-0.039406632995387686,-0.03812214801947838,0.08720791836142958,0.07072424088270646,-0.0336703971622267,,-0.02862594676426357,0.08253557072102749,,0.05481511349114644,0.04162976632878611,0.01709125436426389
CCL5,-0.05268189756293194,0.01287687877610824,0.06342042734044279,,-0.046619726597479635,-0.050596827972766184,-0.008375063700775833,0.039253788577111835,-0.012067532582434632,-0.019008743176507654,-0.05089665784297988,0.05258844530746277,0.031218104639416683,-0.027915237506121477,-0.0458780886749179,0.10567866532024313,0.06895744238457893,-0.03265992933013763,-0.02983805256131047,-0.06121218723163914
PSPN,0.011043544653710283,0.1027702540088596,0.029957748824891103,-0.01108545285024618,-0.014845753746356676,0.0027752788697318685,0.01739288394742492,-0.013337404326412136,-0.011552342993612411,-0.0011784498972574908,0.12817844421384386,-0.04317419525591134,0.03035436826246858,0.010986651440451902,0.046662468085054594,0.07381989777950952,0.06488192677473323,-0.04041560142530563,0.11889186955072047,0.06142922989548282
PENK,0.02917863660003057,-0.039099125890061884,-0.012007197063030207,,-0.0004683235888449437,-0.06429397723207643,0.0012311035775300699,-0.05690304832682485,0.040568125095098974,-0.0029698657594710897,0.016466206225257476,,0.040929379827094055,,,,0.04953551125953902,-0.06308569411663047,-0.05171289717218202,-0.04766686899104195
EGF,0.08733482478467083,0.0069313697139384055,-0.04003877912846617,,0.005950488456476189,-0.0007794414477396095,-0.024012179760934754,0.006197863789158769,0.05668753558896091,0.025918371681228645,-0.002721552388524402,-0.023602505644289482,-0.03336527479480745,0.09415991175261855,-0.02077132641751759,-0.016893070482938335,0.0063034652553729175,,0.012543190714387854,0.027339052685628355
SERPINC1,,,,,,,,,0.07553474025863947,,,,,,,-0.016893071826819338,,,,
UTS2B,-0.030269505087250622,-0.01597761704192185,-0.020977497387600103,,0.06973239555071911,8.62579764969488e-06,0.1368009788631874,,0.030409832343785848,-0.014266467524307928,,,,,,,,,0.026722158163847983,
F10,,,-0.011499338012147841,,,-0.046642249179824395,0.0004848420807760021,0.06664844978049618,0.05848742857126807,0.002860293072131135,-0.023538977833798137,0.02942116654084813,,,,0.029466649087051617,0.01093176539942086,-0.009971851851102081,0.07991914841421814,-0.02935359211702092
FN1,-0.041796201159871246,0.05688440281424851,0.026365733718830924,-0.0869925565051299,-0.03370998868463548,-0.01917816861839593,-0.05305072507065936,0.04713886529583306,-0.05766052579942695,0.07334739253038598,0.03626926168834635,0.033368918696520936,0.12759506417285443,0.05817873275358932,-0.041495724544503024,-0.04444196715584605,0.19513608698682697,0.08666160309345362,-0.24249153437915547,0.004611456245440233
FGF2,-0.027931121944840806,-0.005216519187718577,0.023876374228918463,0.027194020862039946,0.01032891490930311,0.07149479694251616,-0.009468694137335707,0.036247009363905326,-0.0043392340352966,0.06852558626112591,0.025221190089439394,-0.03032091099743296,-0.03396301412596232,0.02546321928451022,0.0027633088243606053,0.019184046628387488,-0.03591122179200873,-0.06745084587340008,0.04247127970128869,0.043897073492505774
GDF9,0.014321399471521916,0.08066790198556154,0.07721791742718725,0.024080397108800364,0.008593757274945027,0.06121018660710342,-0.03043204025208088,-0.0018199228954559534,-0.007570527631077955,-0.01943395986367594,,0.05300291315760446,0.03620088555530848,-0.05494262931740961,-0.034837245327940615,0.10585802146969354,0.028610414108177752,,0.10929873546805283,0.10546377480643705
CSF1,-0.05206946993629229,0.03318289189704791,-0.0005798201742585336,0.011181093784928558,0.03841698266577276,0.048173901643686144,0.017111308159506008,0.06978262195233488,0.0453816510676546,0.05197190329857101,-0.018676458520881224,0.0404765799805625,0.0733606288673526,-0.030714632368941813,0.03356820741594948,-0.009562788008173197,0.09560423795548617,0.037699556502666,0.0929355700777434,0.03298924209589463
GZMB,,-0.002632169805243694,-0.01769006677671721,0.11720302771222252,0.0376082698226108,0.022452194416708756,0.0037090361017469613,,-0.033656226257759804,-0.03791202711701163,0.03871513698644459,0.04055927489859807,,,-0.02654226037864078,-0.021442923452982512,,,0.004852096361522856,-0.028001635818632308
WNT11,,-0.018050808547396237,,,-0.04350896311271565,,,-0.027175670704722276,,0.026215426322217832,,-0.02224516757476391,,,-0.049630690867263766,-0.02947881697533888,,,0.003970753936273789,0.05426713480828773
GDNF,,-0.02338267846371821,,-0.013147700210448282,0.03784340244457772,,0.005414340765896817,,,,,-0.01588416358748641,0.041371123817855314,,-0.018445941506745733,-0.04288492887520549,,,,
FASLG,,,,,,,,,,,,,,,,,,,0.03831893767424951,
SHBG,-0.050781358593800494,-0.01631251578840004,-0.018376057516287833,,0.018432748786098515,0.053869758674312714,-0.017756388661840997,0.04649065096902053,0.015455711539670139,0.059510043005435304,-0.01650226348032808,,-0.017519576486018765,0.0390184963680819,-0.0125521495789254,0.007015497054480385,-0.026744962522319754,,0.015607180088121763,0.009879036541665422
EFNA5,0.028953194391454242,0.03769719466782223,-0.0139494982466286,0.09880200251380232,0.05613335007523241,-5.481909326707689e-05,0.00048198452851810994,-0.032795792481214774,0.014077633709286008,-0.016656881435031693,0.008441615778304845,-0.0031487242816060747,-0.021449518195436265,0.0008388352020735713,-0.02217197267610434,0.030981982296505773,0.055888974752838286,0.07133549035111765,0.14932815840375704,-0.011972416578747142
THBS1,-0.016589153409435203,0.011048645948351957,-0.01846965818959235,-0.010327727924536711,0.012687260673317189,0.05998608906581008,-0.0402655233338093,-0.01003686730966006,-0.02644247045478763,0.04804554082289366,0.018300686025021082,-0.02381279472548898,0.028917561239537634,-0.029539793191644008,-0.047425346353097975,0.022284510775352272,0.10580310180546684,-0.028895032041204752,-0.24363012663094172,0.03204903635481681
PODXL,-0.05616504576994305,0.04778673330465006,-0.03508764926202434,0.10381907918195234,0.032501647906841534,0.07096913080807087,-0.023236204833520537,0.04991040749656481,0.01767513748894481,0.01194535089766574,0.06132974469889428,0.041098315398423915,0.08159215940035988,0.02156807937754837,-0.014570359365435558,0.0466950214795327,0.08062684395772886,0.018274620415641422,-0.03939225951302225,-0.02480805764633329
LCN2,-0.03177359565375658,,,,-0.059808175320582184,,,,,,,,,,-0.03699966003414238,0.036954573473928984,,,,
C5,0.1252251007933801,0.0211085766199283,0.13326537653095633,0.05777155843740579,0.030453800746977486,-0.009509458844159538,-0.05238707277546238,0.11219589985540468,-0.04242138350881384,0.06043595989983206,-0.03508957336511962,-0.04473813770241475,0.023316924367423636,0.1236877062218288,0.01906673557480539,0.045101662670072144,0.01976925801465378,0.1417345643073412,0.064681241152679,-0.02339637000782697
DLK1,,,,,-0.024860971027316204,0.027265248895187996,-0.05541940384216739,,-0.018618382145695483,,,-0.028766054222366295,,-0.006782964819560644,,,,,,0.0022791455063431373
CXCL5,-0.03722863146245522,-0.006792087759609454,-0.026430905444404924,,0.0172698504868739,-0.047419673725448766,-0.014055264171409693,-0.017336289072769063,-0.056491485756815785,-0.019995590062600672,-0.02684612105117956,-0.030314549700572808,,0.011092562559669387,0.017590593583322524,-0.05416719928356055,0.05011306075958219,,-0.04780109999157811,0.0041420963116325015
BCAN,0.04952387998187431,-0.09351186963640928,-0.013266299996251738,0.08217434389160899,-0.005905963708950821,-0.022231209679234178,-0.1018865976918324,0.10483231075279757,0.043527121427505346,0.0008691523539587175,0.07067636795956493,-0.022443655466117502,-0.019874192640520847,0.06268771314731483,0.014585308001686566,0.11516676339387655,0.11002703629899634,0.13088237639235203,0.1912278910200225,-0.04311061964210569
RELN,0.05348064013019679,-0.04562397681262067,-0.027655919046314408,0.03162560345873657,-0.010733673548280883,0.00643537895050564,-0.04110446800739827,-0.06551824103488411,0.023973917637224212,-0.013812343752234276,0.06472290034618516,,0.015954593896831418,,,,-0.058139023232413545,-0.058617672944260624,,-0.0019019780272405244
COL4A3,-0.024260342590688745,-0.009816875949997814,-0.01930500336973147,-0.0005275882665857845,-0.008958246756267205,0.0532861520716613,,,0.031333088155581515,-0.04222584831598086,,,-0.024100485270047795,,,-0.01400105451802282,0.04352345262603737,,0.03403633929286121,-0.027434011739466167
GNB3,-0.010378712201867996,-0.04169885594721731,-0.010578060902419983,0.05968938132687184,0.05091498462908335,-0.005275477370346735,-0.013599693912463268,0.07852490855735539,-0.03382106206037224,0.024550381686350743,0.04976383358552342,-0.014083187995049588,-0.04149477704173211,0.0360456402311663,0.02770115417603638,-0.027635592344727088,0.00209341209787484,,0.1088416294367673,0.11244741127540837
PYY,,,,,,,,,-0.0400739545755161,,,-0.017106787578160528,0.0016690287402701882,,-0.024753030145774624,-0.020776404808202604,,,0.018518534598043618,-0.021381972670702055
MSTN,0.1184199836597649,-0.04735132001116705,-0.05473085364065383,,-0.023408719605744855,0.0216604728202235,-0.001314578613164091,0.0827321781207016,-0.009695808948883732,0.020205598537222338,,,0.03310306711440229,-0.06431838525354719,-0.024004497154531294,-0.021546115209887945,0.03926107009444871,,0.0671113459942158,-0.030946935942964066
COL18A1,-0.04128761030339535,0.03750350949726163,0.0022512089828507784,0.05864281548817692,0.0063016329534333814,-0.04024548330362087,-0.0937308272314424,-0.02109689818120618,-0.057383704732362525,0.012508879950802593,0.005645711368664473,0.04407177515585046,0.05749813768524827,0.044191357698537465,-0.07480399881797387,-0.04259764696028523,0.13533851920351705,0.004225446018617036,-0.1738066822838627,-0.03567855167719599
FABP5,-0.028729929319791524,0.056492759134197296,0.00035799002560816823,0.08646820672950549,0.0001101400552758543,0.05923838097254185,-0.08373210780934637,0.062441908576506694,-0.03291609962201618,0.008955026380096542,-0.0028122026470438037,0.007282683361372417,0.0260914829462786,0.1279637813125489,0.04018404627349599,0.0489134224875869,0.08635428593639531,0.09801396758618568,0.1130959275137168,0.08523778188710301
TGFB3,0.01556327818232794,0.01773452213375302,0.009835682874679778,-0.014085194766310639,-0.00866653270167998,0.03547621174256259,0.013143415840477233,-0.0535755755648205,0.018948607269380333,-0.011939716832215208,-0.03375481368656126,0.05297242178732737,0.055506841939819536,-0.03412228282908667,0.04018169951263713,-0.00994501290125146,0.05471248327235904,-0.08172935543284192,-0.12921606481720035,0.04118325443185397
BSG,0.06671108196311831,-0.029263977554017006,0.014601690510328495,0.0022164976912648856,-0.04446802954073117,0.05553685079072444,0.01470200227989877,-0.03921264168337428,-0.02950276923374175,-0.006910539240594461,0.09940440952875909,-0.0619490219005387,0.00462800466225093,-0.05826376855435192,-0.030468214666337444,-0.054218136248530634,0.19615437675703207,0.015342222387966752,0.0659550645216945,0.00862081867749241
