,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTS,,,,,,0.06183905573056593,0.005810655301675135,-0.020114937049905725,-0.02822784477433697,0.02437561445062915,-0.026822997444918444,,,,-0.036854098899263825,-0.02048744675737249,,0.03420239916603245,0.05692907760411946,,
SFRP1,-0.006338974356023881,0.00819675226981597,0.02586514361859167,,-0.0005781392014324366,-0.037432772389260315,-0.010262976305946865,0.04660116226048692,0.0045222363960807435,-0.02739093679122186,-0.08473773321591044,-0.041701517779824636,0.14945979986019536,0.11703631472137206,-0.03182615030115716,-0.032827824826760985,-0.04451751587004445,0.0002410794574390466,-0.028994267735847654,0.06854711817703407,-0.027341017667552685
CXCL13,,,-0.004930481279229928,-0.01677858501969016,,0.005661745677074151,,,,,,,,,-0.023241575754682987,0.022608734611781707,,0.0435533692590122,,0.10504491852250869,
MICA,0.031736897606808985,0.025009299702896014,-0.013163043609586277,0.05522585294429622,0.024511236522156723,0.05366701082463199,-0.014557339524078153,0.01664449546546932,0.05377874923906149,0.0475709495458255,-0.03287055868391831,-0.049276908005018195,-0.03553709116640162,0.08801634984050301,0.08288471556129082,0.07560130636347948,0.08572760342842717,0.003800748233957031,0.0004209857391866202,0.0810550527175807,0.0045846669430971146
TG,0.037697778468198745,-0.015908532337304795,-0.023141891219469586,,-0.006196966666395559,0.0014136970564792876,-0.019405944471329407,0.01944028321218474,-0.030396969605458214,0.03515233373249598,,0.0014517899560029023,0.008867191567769243,0.037750414466547394,-0.020991028062500833,-0.009385394594386766,,-0.015717197769601905,0.004907159941197689,0.027711917114740983,
ADA,-0.025858848921385187,0.026225225378073987,0.04238751239090568,0.06750496721026987,0.03379175974620699,0.04670806219257418,-0.02790559024589789,0.03682428812555178,-0.019772335674728046,0.02380129136556702,-0.06011771803391142,0.012450360545585175,0.10155348751697413,-0.021760375113273212,-0.009295558139872671,-0.01533623489856481,0.05886691788244809,-0.05141536171120536,-0.055551496510189854,0.061790208940693724,0.015067338694551907
LAMC3,0.011506983105649413,0.06363454831796095,-0.032110958078024575,-0.031146352756807466,0.052012573514143144,-0.011915232307325139,0.014255728765482114,0.07051849658736499,-0.022530184453941806,0.028146505591169556,-0.04612444701948081,0.03396692147987916,-0.032582279834536994,-0.03617106757402889,0.08167959354490113,0.016243270553643965,0.06390380584666153,0.03320840467885096,-0.017326005311532045,0.017295122039773188,0.02353491117978958
CCL7,,-0.014566100993495269,,,-0.02707132759335092,0.007846082458134215,,,,,,,,,0.08750387567321884,,,,-0.021005314747180107,0.09833823156885525,
NGF,-0.0245006530323789,-0.025009272066566043,,,0.054045742368924385,-0.03694774978967632,0.06341721293087973,,,,-0.026823015106082582,,0.04384600192867366,0.011028742589646812,-0.027344951908344867,-0.016590241465895047,,0.0480791612880889,-0.04170495886780508,0.022727552361042697,
TNFSF15,-0.030310365566008156,,,,0.010688966081414257,0.09376920402448921,-0.022485489762927375,,,,,,-0.0015676222185685672,0.10803207356934731,-0.02308234235375571,,,-0.011858964461961705,-0.022504905855694538,0.1762633745662657,
HMGB1,-0.008246847149291137,0.014627383920034745,0.02693073909902066,0.015332384283785673,-0.03178598756227272,0.015032639568155634,-0.055818269213268545,0.04810321297691471,-0.03537488003512642,0.028891287177055778,-0.02578357056283937,-0.027737861862303353,0.04992790267173997,-0.11201486047803662,-0.03243064954646574,-0.04059317330651053,-0.05248568679481979,0.013868579091392275,-0.02396730674799808,0.0008263452332347812,-0.13988190360079178
ITGB3BP,0.026253587954535116,-0.0124053915901017,0.00016422694657221794,0.06380048617200922,0.06502330119384456,0.014224242742661125,0.002812846641494678,0.07716750784560493,0.024391001074777898,0.02763204767108927,-0.026120994232704302,0.0011001127318860386,-0.017410507848178183,0.05802049811773518,0.04610831442193048,0.025703672461582172,0.03455328971345807,0.007765060771775119,0.04666866072710075,0.03113990083375317,-0.02731340657469149
AANAT,0.025610199836876575,-0.021133196464017186,,,-0.016835652736879356,-0.03281197195987861,,-0.014761954297977234,-0.027336172406631876,-0.03566479167737729,-0.025217578958529163,-0.023080453966242222,,-0.004974075367173363,0.021264135019381132,-0.022630159028617983,-0.029349829879826317,,0.05332925540480358,-0.02253805128838767,
RELN,0.05359788316510689,-0.0024195898193645894,-0.04091456141687982,-0.026022274582981952,0.08248129229326054,-0.014236192069993787,-0.029977212774215747,-0.025313424227689917,0.010404848321218994,0.029393818612438213,-0.0375693646677821,0.04163190336132228,-0.017232724245916993,,,,-0.03670377199549807,-0.014324343886463746,,0.00024646369739629093,-0.11089189204980303
IL15,0.01230360853168602,-0.03122783189653598,0.027417656464129355,,0.0458247535383927,-0.01696593755157787,-0.015999762713243028,0.011806534604678624,0.013660842361287203,-0.023505013329196394,0.12034653773158004,0.02651833379109156,0.05912394053930547,-0.009704275669715592,0.04594417608077239,-0.008516493498380873,0.020422629171271283,-0.02892766416694837,-0.017335307489949946,0.11241344123709725,
UTS2,,,,,,,,-0.024709704341713278,,,,,,,-0.017688319002531313,,,,,,
BSG,0.04287506234683693,0.04433561664274339,0.027077059244086626,0.00029663367427353504,0.021686061257761523,-0.08146728043793477,-0.0175120422227898,0.01724636176560801,-0.07351864815632635,-0.025329663524079487,-0.02202018012318463,0.007470409831108467,0.008329639584293997,0.05716335792481718,0.07422751257117251,0.046140901047977655,0.10573444789526712,0.039118782286854156,0.03066820740634995,0.015300390693903798,0.04478660155245856
ADAMTS3,-0.009536534095852457,-0.027243501289155474,0.028070163248266826,,-0.00348860621318892,-0.019593365352990444,0.1180227597391368,0.062242637715775595,-0.012678457270762904,-0.03011847435057105,0.013354928046660832,0.02269346301376622,,0.0007680785379708857,0.036804533718631835,0.027595097037162647,0.2029779866110923,-0.013297790934371521,0.0089632641912242,0.0172736345031935,
CD34,-0.0010817013238904184,0.014583068044274474,-0.015694719272871475,-0.038314334490078004,0.001968492272064281,0.05524654906347614,0.0470464573610063,0.0616070996250855,0.022639810746590435,-0.01650340107945729,0.02169442154345663,-0.012969503653600221,0.020626481865302713,0.05155189422310837,0.04970209425753424,0.06085188475818451,0.10044050301126123,0.08899700624320736,0.0037114193568329413,0.11170308419292611,0.04471567810942335
CCL23,,,,,,,,0.005955725617603332,,,,,,,,,,,,,
PLAT,0.011759513983427904,0.07597066345282422,-0.016582433582364373,-0.038500478936437016,0.00533071893821163,0.021720939552470415,0.025620795747167403,0.04818644812133636,-0.059690108040718934,-0.025891274175721977,0.028999636276743734,-0.03240411143832373,-0.011306081625870181,0.04894955411148216,-0.054635292218620526,0.018857198973483376,0.10335098301801034,-0.02327015046670321,-0.002295822228929322,-0.03012507484498011,-0.07951175607319626
NTF3,,,,,,,,,,-0.033771496219364885,,,,,0.1038506522265092,-0.0029498731855857638,,-0.0023450626057325993,,,
LTA,,,-0.017018619543364793,,-0.018367645582350392,,,,-0.02632758290229261,,,0.09023207834043913,,,,,,,-0.029910826301100413,,
CKLF,0.022863408210648698,0.012917866898925661,0.011329618358480939,0.03704491869804985,-0.050734061237195704,-0.007854130783338171,-0.06816506871039894,0.05504513150830476,0.02514198495426384,-0.002255196463149653,0.03589466624691251,0.003387739606369683,-0.08379276118112901,0.05051914336507531,0.0562614513298288,0.011076067571332407,0.04291232496271964,-0.02035302468936814,0.12017149660546136,0.055786798132278693,-0.056875322583922465
CD24,0.05561340291686601,-0.0047847899522760855,0.03901618270109325,0.03647844664417148,0.053566572309453754,-0.003998975283954181,0.006536663139315631,0.03897610995438392,0.06382288435818972,0.04303733627282382,0.02033801293401394,0.06278335401830296,0.07793295673421252,0.06507877705266876,-0.040442636087182585,-0.07158212216187615,-0.02942462228390029,-0.0026864511453849305,0.023702726384921675,0.00106273977970411,0.05522903870475136
HSP90AA1,0.010538793660656413,-0.01357072268396996,-0.01796137005305909,-0.08128773845558512,-0.06933213575222673,-0.044480029380222406,-0.009589163954310764,-0.04997180926353871,0.03281701384041528,-0.0012853051044247803,0.08658831376925297,0.0391808378614669,-0.029181212453975508,-0.07928656674701132,-0.06445732705843792,-0.025535317127937752,-0.010132701851287111,0.02294997507791171,-0.08679267121449115,-0.03845962034953419,0.12931956789044444
BMP4,-0.04236201121962139,0.028470548464405332,-0.018040734347541203,0.05830040530374535,0.04683185255936683,-0.008665855004222721,-0.006744430922091739,-0.010499440276926378,-0.0020110639916031525,0.017093072019083538,0.01387763829226646,-0.018240171420770498,0.025867108746960327,0.08446922701443282,0.014169806542341444,0.0590459780176666,0.15664285318382762,0.053939169300321096,0.006734864840306415,0.04448607257998534,
SCGB3A1,,-0.01456609953690463,,-0.024699346624573588,,0.0009954218656633208,0.015938246845929375,,,-0.015947132135086414,0.028543422914997705,0.12195007120613147,0.017030222120506,,0.013599300618677701,-0.03219068242937132,,0.006987012489966586,-0.005186208167224662,0.05948987068949959,
IGFBP4,0.08048793623515205,0.013863074763520592,-0.049011469215301626,0.002344576827587812,0.004491977307856097,0.01667519247265728,0.03107757216314405,0.055938995703579776,0.01644010519201012,0.00033403657514513986,-0.05461356047872335,0.01475826560504398,0.03771890782779551,-0.01651372846662183,0.047772735398445294,-0.0014317810502991082,0.09933270466389724,-0.0015448085618533292,-0.03826515109243485,-0.01006093737235229,0.05502432085686852
RSPO4,0.04727789246182968,,0.04822102424172439,,-0.010797757203727438,0.07051651537079225,,,0.031141861491774742,-0.003911429926211812,,0.06394059778366896,0.0886782159467475,,,,,-0.01658545676224415,0.015016422543322869,-0.010815271688871416,
LEFTY2,0.1211704917406413,0.033830459530132515,-0.01722763408473343,0.06354501665455385,0.01195194074829624,-0.03770678401151449,-0.0031247578353564703,-0.01783890255617526,0.029811395544591418,0.013699116781879512,0.01407753937924418,-0.026425538231035883,,-0.0506619394259887,0.022175446657810634,0.08547568511926153,0.10270302937629841,0.010745386200329464,0.010885243414735216,0.05403685319494119,
PF4,,-0.015109990068548369,-0.015480747547011975,,-0.023619199988243418,,,,,,,,,,,-0.015413285386094055,,,-0.029910819379513346,-0.022262672899634326,
ANGPTL2,0.03368836949199236,0.027733958491347535,0.01918108780955032,0.027569834289392466,-0.034661428286385444,0.038130730061043956,-0.02082825119732181,0.01604602352965673,-0.009472296232875972,0.04311652261111883,-0.08106285100891596,-0.024226726381699766,-0.08540286941276767,0.005837363196055998,0.011450582690854345,-0.001715767888793849,-0.0033748106708687887,-0.004996869028450971,-0.04785825177903906,-0.07631998490794997,0.04489110209391116
LRIG2,-0.012300461297659939,0.0037146142112696344,0.0712632226862689,-0.006190564780706098,0.0039785918322421225,-0.02873495601674889,-0.003385368551542008,0.02910050261944205,-0.005698722557874428,0.005755065794995129,-0.0021497202732072393,0.0006316122373599963,-0.025948310921434636,0.09667267149186,-0.00480565206686219,0.014105091191430092,0.013072672442533148,-0.01737654835189087,0.03768990825123637,0.028358097970914695,0.02151228601223514
ICOSLG,0.06580148543231569,0.050941483118615634,0.04456269994369163,0.026935614398452816,0.03760593054942267,0.05169991345057868,-0.022501831953666753,0.06092338588534919,0.07926150176572878,0.016862997594792324,0.06356700823741403,-0.02167929551386868,-0.023319818295239745,-0.024305908692705942,0.028786707333444406,0.056128689369249134,0.049890707405056266,-0.027338009631958603,0.04594308138492236,0.07839832095119925,0.0423307923734409
WIF1,-0.04339910268831099,-0.0015833239833611022,,-0.040052810225408075,,0.03756651471601823,0.03238659990237202,-0.03110341474942602,-0.023629177626827085,-0.016520456349588677,-0.04207229149673238,0.10788843172827119,,,,,,-0.015417788559461082,,-0.028846293492979267,0.07353597860521342
NPPC,-0.001915669668191762,-0.012252820877709054,,-0.03098737486229686,-0.00571925148709685,-0.020264165656159815,-0.020357382707184936,0.004514768464496324,-0.026555803253475205,0.004389283613336271,-0.006657636556534031,0.013369276737451613,0.07085123459265222,0.06211174614824024,-0.0353453780049911,-0.02916296925722811,-0.010203934152180646,0.01686961889549894,,0.09137748391003082,0.03985098121284437
LYZ,0.017308456914191438,0.035090032310155235,0.03142710756117628,0.0463993854048258,0.008731627543283632,0.10567426565344905,0.04619414593492302,-0.006713421869039081,-0.028754434610358977,0.018515670231242825,-0.027806975389786447,-0.019379263835113368,0.010360896916291149,-0.025774387070079823,0.05815690859738781,0.0636291515321844,0.0765255082517308,-0.013398897389408998,0.005230760059357396,-0.06694108851906481,0.1099836166380372
EREG,,,,-0.031146847976747553,,0.05900173951362883,,,,,-0.02759304383014325,,,,-0.048059910493434416,0.059567051568713676,,-0.020657466029345043,-0.026409964540139712,-0.025630931441185063,
SPTAN1,0.062418286374602006,0.06698213015945732,-0.05338546684002733,0.0021482422658118,-0.054386416191988286,0.014385484547829152,-0.011642480199167951,-0.0029515238230535673,0.07137935129292042,-0.01572442109875007,0.08174435211695112,0.04038839076620076,-0.007811717964311082,0.08208818696414942,-0.025016268066225686,-0.03295026017470082,0.09029516831839385,-0.011665300304154469,0.0428283432371418,-0.07283553071326943,0.11771139476490254
PTH2,,,,,,,,,,,,,,,,,,0.1611334864181622,,,
LIPC,0.035528394230667726,0.017802075483091307,-0.023299352420202032,,-0.021495822574698436,-0.034482955154455805,0.005852011443745652,0.04506962661682895,0.03492597789020003,,0.11398171507856499,-0.03362691366516145,-0.07537533905981693,0.04647247172908123,,,0.07157190554011293,,-0.0263622279566207,0.025637423312048005,
COL8A1,-0.013744232013354346,-0.005701840846567616,0.004408742785863904,0.04434810777044067,0.0361171853582591,-0.05691112835224544,0.07490130794276756,0.03136338873793962,-0.015485308109102836,0.044422393987478624,0.03523823689874834,-0.017245510643664794,0.010153428986836528,0.09420829283599427,-0.001575625160316684,0.062349075867489015,0.059264962739272925,-0.033484849718695475,-0.07439963908875082,0.09853879616358548,
GSTM2,0.057914240544067415,-0.020735512975452734,0.014376759375616702,0.018195656659316013,-0.03649226328763021,-0.008493625375111499,-0.013529953783876688,0.01942270936539722,-0.023253482444415847,0.007753853088181462,-0.019746749270523428,-0.016830938868301278,0.09816485348821788,0.13967182674490117,0.01788183542965005,-0.019717654377328784,0.015750445101656223,0.013163184746571296,0.01235865544225368,-0.03446352441435713,
SPX,0.01437652448447603,-0.029918562000315296,0.03691134368352805,,-0.014635504311784927,-0.013575747778968493,0.030262844475279188,0.061569205697067565,0.02542252645129661,0.014133935231428493,0.03342815580670635,0.059159333917310146,,0.02284921298161577,0.012122899650560005,0.001995265092782217,-0.02602043598357795,-0.03065385683122587,0.11042030673752545,0.1208162701767612,-0.07865377182681149
MFGE8,0.010455194944656614,-0.034714866943616085,-0.010651521941443934,-1.953941701369498e-05,0.02980902860987569,-0.015556382448749918,0.06352816121329372,0.024229904426911256,-0.01889748886487691,9.080667054676809e-05,-0.07732746029766095,-0.09340312262925544,0.03455946121074176,0.03599399913876091,0.05219682177209145,0.025832183647204948,0.0977837571841796,0.05364751557402348,-0.024346682969662484,0.0684071515417754,0.03215185721058934
TGFA,-0.021190778839023906,0.05862297058200771,-0.035282114259329825,-0.031597149787453066,0.02932641177986666,-0.014245012008419423,-0.0502698936518156,0.04999578254887373,-0.022111360959174285,0.014542054393146988,-0.029249409346748016,-0.051200314797951306,-0.09971751646868802,0.020867900137628445,-0.0002769414742901909,0.0063955959770800475,-0.06949048882322656,-0.03359716559471661,0.01547034576119427,0.010592434704710942,-0.12409138549471191
SLIT2,-0.06065528752845691,-0.005155983035491429,-0.024064019898098744,-0.01835828790871526,-0.020689200987599417,0.015687733985171416,0.012811004744573161,-0.023353341930835762,0.03940733990316092,0.04142230080143397,-0.04515402481431349,0.006146994665408305,-0.06309390251246162,0.07274375898888562,-0.0011406429088916736,0.05722515621641389,-0.0413978285346902,-0.015048466003522134,-0.04276031469286027,0.0480098660161672,0.05316047671485206
PLTP,0.0422082713519724,0.03236896526169733,0.09181171574770193,0.02385247605914002,-0.07713004799121789,0.08864993089054835,0.01776320572851439,0.06892852809834002,0.07522490724058337,0.07422397162128741,-0.05932218148063328,0.003815006492458658,0.05132056548574759,0.08098072522872295,0.010785021383402597,0.024537895031563506,0.17947429059616374,-0.036732770287248646,-0.017968205701228885,0.031038192890611358,-0.04640418209010803
APOD,-0.05587320468233784,0.019553901108385237,0.0054778653517610085,0.0035768591712733127,-0.06815990629535024,-0.08363451950598455,-0.013839628589317329,0.01254972350970781,0.017957791244142936,-0.05582937031653521,-0.05120867179694548,-0.014643257932982769,0.06358877001695533,-0.11563445325864534,0.009795791377789907,-0.010909449769411054,-0.12770920280207707,0.015216285474680805,0.04108758727556331,-0.10000518308266851,-0.092507570785112
B2M,-0.07338731086030746,0.00047802979399023666,-0.0033357143845795696,-0.05239231970351781,0.07174578714969035,0.11098672023707382,0.06354052358205677,0.052459242821816104,0.04059745235883962,0.004941454195979052,-0.03177227266285959,-0.03675405482826582,-0.08597221116478998,-0.04773190161898138,0.04813215088111828,0.017828462639665445,0.05461559307883044,-0.06877554030321889,-0.09782779425545599,-0.12880824365990803,-0.020138920243976163
OMG,-0.00801883468432997,0.02247142358040545,-0.05367479737588282,0.030991272393950574,-0.07244417505414671,-0.09649799243700675,0.03501178529969757,-0.06433457620108474,0.027757693667028974,-0.06745797562490524,-0.03957462435449876,0.00884062592607591,0.01967499629224248,-0.0516949493499793,0.018325560533236387,-0.001430286137361181,-0.04139145334352533,-0.049488999475384925,0.06986639235177547,-0.08117817247662984,-0.027585774742402546
CXCL3,0.07161701062254658,-0.03731366556175678,-0.020910334702949587,0.033057806586868015,0.07603181798645554,0.04868868418471423,,-0.01938174033370617,-0.043222854459862174,0.05700748419071205,0.002804433360438517,0.028266544653836705,,,-0.00050306640784871,-0.01782559695010342,0.003103594582620014,0.021969896519156262,-0.0014536373831020616,0.07819811502750956,
