,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
POMC,-0.011982370078372733,0.01305394844225913,-0.021997465224725475,0.04801497375264009,-0.029117771118050865,-0.0018450617400660406,-0.026255456810681504,-0.0486355381903608,-0.03848164518485935,0.10778357374743425,0.013140407405924275,0.005745286108850472,0.010382118207524335
CCL18,-0.03483604796889305,,,,,,-0.008315773812541932,,-0.02495992336784975,0.11154157110867026,,,
CCL17,,-0.008714093666586207,,,-0.03262598769161002,-0.03748258095881792,,,,0.023220970891497193,0.0053657426818893225,-0.03146542972512285,
VEGFD,-0.039250044015235665,0.020718674503357643,0.027693880361656754,0.10758104690314581,-0.013701497918409676,-0.01591731802655274,0.08776656827186782,0.046448945718762916,,-0.017496425557387264,-0.014943723006766581,,
TNFSF13,,0.002441447501853772,,,,,,,,0.002988171933329835,0.032292239915895686,-0.05127029142438094,0.057350145583485966
WNT5A,-0.010162573946071621,0.054979084421029466,-0.021690833599275986,0.0735020618258025,0.03040137303853543,0.0678483523698074,0.03014534457306079,0.04591990374209711,-0.0028924219192992466,0.013267983921781835,0.023312915624240954,0.008378864535498716,-0.032047016412730216
CXCL8,-0.0620672968599754,-0.001942157873332686,0.009438250083251795,0.12820422305536558,-0.01947528711123738,-0.020212658548279396,-0.051497288193207987,-0.00955587373530455,-0.04394587486013555,-0.02110806752230877,0.1021899524627442,-0.025811703637132543,0.013288803777097626
GRN,-0.014404645146513802,0.05085447482109968,0.013722314813488536,0.06177027021788282,0.021373737648335594,-0.004362470314553667,-0.02578590062633093,0.08989559554532563,0.02630509790863331,-0.003597635147088408,0.028842149027346435,-0.06265248438280108,-0.06315275877706895
MIA,0.030005218292207366,0.010027661189968238,0.017014525637265163,0.027932518056398695,-0.0327895060370639,-0.00893073435885923,-0.0190401616974344,0.02323801351482923,0.020406420961382114,0.1243017181418012,-0.0709922483362703,-0.002084213381238146,0.018307736005709497
COL4A4,-0.03951201925684378,0.006353499266626909,-0.016054798847864652,0.011256748619450105,-0.03384570700924547,0.016311793198630114,,0.051816783060306924,0.05565195789398093,0.032938958215485786,0.05879637511319281,0.036155890619685306,0.06407242223535173
TAC1,-0.049485723724040365,-0.0306153978300034,-0.04537379886843751,-0.07844345326358221,0.022251658145073364,-0.004533854850126002,,,,,,-0.030459072316524494,-0.1202987330740253
RARRES2,-0.01664666299246078,-0.012951907553196617,0.04602099048016945,0.15206505836735382,-0.0023784601125842898,0.02452494574359828,-0.07252800574415888,-0.06612409946230692,0.009331412497051376,0.05462493328284393,-0.0006658768241943498,0.09357230913913538,0.043251601556931064
FGF7,0.0392396396596791,0.006331090912985842,-0.0370903457832736,0.061189076400057156,-0.013425166561977665,0.010047190789606841,0.040198479212372955,0.007181392441100341,-0.0633129147433124,0.00556867980883222,-0.035259862229692955,0.03265548323041533,0.020831071481571754
EFNA2,,,,,,,,,,-0.016629181577658685,,,
HBEGF,0.012771871012135907,-0.017830419938184842,0.029345585809613325,0.0377435496183516,0.02518551218948432,0.06804242165516419,-0.04572744211227419,0.10575107258658158,0.106650234255288,-0.013221083917210807,0.06979406360431699,-0.11301642155214794,-0.006809249101031515
CSF3,-0.03951198797506011,-0.028393888043205962,-0.07204957738495794,-0.024567740220677828,,,,,,0.03885261612929626,,0.00539490232419149,0.0350604088766041
PI3,-0.046807841822958496,-0.02660430869100712,-0.02672812868830721,-0.027663599747556163,,,-0.06106896648733287,,,-0.011189846848144511,-0.025125998502753127,-0.015872110981605445,-0.02910804953978931
PCSK1N,-0.007703188582283532,0.029871786126215737,-0.009390995148309506,-0.06702284240305048,0.03449698004850862,-0.010298544357276328,0.010879566188139227,0.07498094691736956,-0.028574364950998552,-0.026713617007023273,0.022809930505838075,0.11737459739410591,-0.07982076979450106
NTS,,,0.06363373255993868,0.05161286981336826,-0.03734104273115677,0.011322793018824218,,,,-0.02025950214194548,,0.06306567396414267,
SFRP1,-0.002181137996288105,-0.014058219420165913,0.05238075436608875,-0.015951496980296544,-0.002036911061161946,-0.00893841642383654,0.00010820788710222718,0.03680130194500075,0.059341319440030724,0.03933023699149436,0.00560491705163138,0.016485403738206034,-0.05188110527868627
CXCL13,,,-0.017829995279611616,,,,,,,0.03543804644790379,,,0.07618426824413103
MICA,-0.06524026278431572,-0.0004797517488186622,0.02266041544515022,0.06478411578415923,0.016737915202398018,0.03958372338770405,0.004908717525959531,0.033031229413738275,0.09817410272262911,0.004130126941484698,0.04753429493443973,0.022430380669609513,0.10315255776419875
TG,-0.03149736099492768,-0.013310912373470683,-0.016978183411800154,0.03652854231365399,-0.011135898445048486,-0.02302482639902384,-0.04238717824062196,0.047469904522334766,-0.040640590819434774,0.05503470891999855,,0.025740502965180524,-0.03247254281232605
ADA,-0.007155663579829701,-0.04429000418174478,0.02695865161813956,0.09381744335324842,0.02694228683718298,0.009497141585699535,0.015509949248989172,0.025006329725727732,-0.04977120501671341,-0.02255964444320606,-0.016279236121327267,-0.0028090424596917403,0.06911226072381502
LAMC3,0.0073354146943894385,0.022832083339770007,-0.02684930091294483,0.1063410019930124,0.0006684637563268684,-0.012275973567034908,-0.024989281495819294,0.07705038484699583,0.04492084391868957,-0.01993951326744228,-0.03192726051431716,-0.057386614593371126,-0.013038947417706129
CCL7,,-0.001904356351298997,-0.03048078835480187,,,,,,,,,-0.03471518779156665,-0.00597255783486877
NGF,-0.022763979459897898,-0.03228174894311015,-0.02451970819639325,,,,,0.029131736272166153,0.13469880181884303,-0.016405657400561286,,-0.022862413282826045,-0.04567683087430145
TNFSF15,-0.028161883614071653,-0.01003481606109008,-0.0298818689818803,,,,,-0.07562143347146599,0.038343650040190684,,,-0.06608813196218315,0.013511011567805448
HMGB1,0.031760514284164355,-0.01783070431478884,0.019503034449643665,0.10684581299683488,-0.016023909833732634,-0.019298138257449405,0.009652421760595267,-0.014548499686290437,0.014172537857587111,-0.049072017563696994,0.0038404712041519,-0.0038412922208070723,-0.028927441835008963
ITGB3BP,0.09649480348406135,0.03300872058743105,-0.06171492706849944,0.10050163489222229,0.0024541475321556948,0.04062909590558997,-0.01924033644239823,0.07601983777427154,0.021340529665671532,0.049955933647154824,0.02844036153327746,0.05617469128335522,-0.027680373007125423
AANAT,-0.010329459556552902,-0.018182452838761444,-0.026925351060421866,-0.02216076652928572,0.0005723947135841097,-0.015550317557972414,-0.051955728367815354,,-0.02599680646118591,-0.022378374462296936,-0.036579267933894405,0.03481749077489972,-0.029947952646647794
RELN,-0.03925002364283837,0.0244373890905951,0.05904261798396403,-0.02554609447964644,0.024542174490509265,0.022045357945510977,,-0.0039047917990951077,,,-0.021821772396407462,,-0.04372619154416326
IL15,-0.04003163144346106,0.0030329969007799893,-0.06950605057770891,0.09595790115166254,0.010048632838058702,-0.0226579785730071,-0.020960145577444578,-0.033323871581617155,0.04006789957502272,0.024715927451719088,0.034636497885667805,0.060597643063412476,0.013997424449721001
UTS2,,,,0.014577616693503943,,,0.08234868972901417,,,,,,
BSG,0.12072806109991881,-0.01557826992703466,-0.06190218914102767,-0.01725712943298172,-0.04844846464724024,0.02304455457659532,-0.09213546170915222,0.08555499664318122,0.019400692422653562,0.09036852961800258,0.014550454289491062,0.005572728267069856,0.04265941495749147
ADAMTS3,0.0007261872852076527,0.02663991139929099,0.03804487135409405,0.13634008808563738,0.03520567360439557,0.013811116172009853,0.07621161681803802,,-0.031128529152666503,0.05841621934708121,-0.05667716834079576,0.05354038755769224,0.02352245494094052
CD34,0.005960568199725145,-0.0072690074233216035,0.0756530437657863,-0.003418089398804163,0.007827028689816233,0.011767750634727212,0.02945425878722336,0.06163868123914374,0.05426183202615781,0.015496243471316961,-0.004273965322166912,-0.055292448680867766,-0.009061040061688591
CCL23,,,,0.09764959280265868,,,,,,,,,
PLAT,-0.011971221584716946,0.012284980796931553,-0.005486105683970644,0.11539330762685467,0.018161950355655928,-0.0030511418514570306,0.054213068814428556,-0.03985924941766594,0.025687720079169828,0.0421553605060846,-0.04214270948206541,-0.049119070676763,-0.004258385845490215
NTF3,,,,,,-0.007720858325455542,,,,0.015019832513298314,,,
LTA,,0.04637369021056788,,,0.04411107595068484,,,,,,,0.07922750438853994,
CKLF,0.02612578985255715,0.011478660474625724,0.03787100299911986,0.10505434326910133,0.002438341394795101,-0.013193871815770987,0.07457600139393199,-0.027079719039680563,0.06745897890284912,0.018686770913104205,-0.03374461103556272,0.09885013933820117,0.10245507054947671
CD24,-0.026726788275588432,0.036985053413119195,-0.0229045914927663,0.13152757502709098,0.10335873704043244,0.06695469717128513,0.04690110444762547,0.019796400700718485,0.05538951471190645,-0.02404554367818826,-0.012798790991645338,0.03197487146006945,-0.08922149122781234
HSP90AA1,-0.044304448994492415,0.05017989540996864,-0.03667732774607459,-0.13045873594874127,0.03552017790115918,0.02376341063968109,-0.01776086217075237,-0.030390053513826332,-0.040025286300484235,-0.07647502981261102,0.058288190071189926,-0.06716473360603002,-0.08703037915375912
BMP4,0.13735799451622455,0.03905053278846333,-0.03665398275333712,-0.016036684469038828,0.0013451253731435828,-0.012710614983837154,0.01954857202542896,-0.018873960301996673,0.04762172069702124,-0.022618145632662495,-0.02430045999604244,-0.049995131824982955,0.05415831373887459
SCGB3A1,,,-0.03206476918908063,,,0.001416820752585411,0.009435900724396333,0.0633108753010323,,0.022158152061773698,,0.03830766786095485,0.010966836865708847
IGFBP4,-0.002523303080157571,-0.003825748522436667,-0.02415961646818344,0.03650206714257863,0.02875149805049311,0.0029529659971123004,-0.01816531671907348,0.03830965830257995,0.04853233420382475,-0.04753529591027811,0.04932151180706281,-0.057492680989122615,-0.06642994902175164
RSPO4,-0.02780853475937333,0.0041731962254113845,0.07898647050097869,,-0.022013636063737487,0.017730403936393375,,-0.015839092265667824,,,,0.03946889027241252,0.15836898685568945
LEFTY2,0.029725278166236796,0.012067070403452696,0.05322615384475281,0.0952863265707347,-0.00111469770790747,-0.017898431145544055,0.03626789390894428,,-0.012060436119104588,-0.019120571096570248,0.03282129433661347,0.001345464899190915,-0.042194401786675835
PF4,,0.06795927685497948,,,,,,,,-0.015241796207798287,,0.02636068302852439,0.03812148908707953
ANGPTL2,-0.08282100653130677,-0.007132084423423083,0.08896040861376975,0.049990787817906224,0.05022400340515106,-0.002451608524063414,-0.039434167972141124,-0.0016840004160979258,-0.04629979764036445,0.03275189228269604,-0.02888730369595976,-0.0810139452852447,-0.0719982132013548
LRIG2,-0.07616770373728496,0.006432826102391568,-0.03403911286085346,0.03296634461415794,0.0204905065357861,-0.021038427974307383,-0.030228629125819622,-0.08786353309652745,0.07742097024485274,0.007411629585087842,0.04960214518941026,0.08100482209294978,0.05158645713470036
ICOSLG,0.07683659741131024,-0.033935003773350514,0.03466259037768867,0.01866575392985011,0.018172761116609946,0.005630638510675502,-0.08744980100352945,-0.03720828037625471,-0.011039134435628827,-0.018887584414504287,-0.02711882036793783,0.012398111483714848,0.01952093310810832
WIF1,-0.04560284609677191,,-0.07145511034094851,-0.0692118507794075,0.02862222535389693,-0.01621534525699511,,,,,,,0.023227048629621376
NPPC,0.01885036485798623,-0.020859233259961304,-0.009773100861518223,-0.025020227536580997,0.000828846658682395,0.004170472781439498,0.006720948282887187,-0.05556188075430279,-0.031128469368462246,-0.028838500235257053,-0.00622776953377625,,-0.00982462381786478
LYZ,0.00912669259490991,0.01932123775347695,0.05600188783137182,0.10997022156784611,0.011802471671357093,-0.01685698970668208,0.008530577570848633,-0.017665084797000023,0.0315382168731533,0.033716326321623684,0.05680586422205039,0.03495691784803359,-0.0332152815902303
EREG,,,-0.010053518272894602,,,,,,,0.06114504480085199,,-0.010399224805996681,-0.03405768809682209
SPTAN1,0.03509613079561154,-0.028227370145670814,-0.0458770675831707,-0.015473816681780151,0.05670200685539305,0.015147460588751488,-0.015189138424149758,0.014493336643723828,0.059558394359444405,0.02245912586234126,-0.0038346040053103894,0.07145112748094136,-0.03134124992943565
LIPC,0.003636244467811776,0.02992485328328251,0.0071589674840518884,0.055211453738163954,-0.002821350767267086,,0.10689097448097208,0.09882719478915908,0.01488472615100074,,-0.00677329325711681,-0.014379396577498952,0.008444516611050492
COL8A1,-0.0005360456845872952,0.05587503940858122,0.02320655493135813,0.08710385051151193,-0.01325136118605294,0.03373164195259825,0.021909385572165995,0.07194673679181215,0.049254701481287994,0.09953329683143086,0.026778182857699437,-0.041424115488845795,0.12284627344189873
GSTM2,-0.030330553417078,0.0457755135811217,0.005409319732727455,-0.026201922512112164,-0.012680109691543043,-0.002309859695325171,0.0665425037997025,0.07753482711422371,0.02040035246264476,-0.009396390885757064,-0.03467377887542931,0.07072548972353815,0.01698851474673677
IL4,,,,,,,-0.0370051900739749,,,,,,
SPX,-0.04391317163703347,-0.006805557079011118,-0.02431000073050769,-0.0057978792734081405,0.04998548056577881,-0.01108569566531493,,,-0.020157028426388668,0.023106619811325606,0.02666716071828314,0.16744471856541093,0.07229098799117603
MFGE8,-0.044280796335369355,-0.04101359141449555,-0.027099334895038196,0.04281095454584438,0.03234339995467745,0.016977992786297805,-0.060454102609153425,0.09338548388623619,0.06259562873123493,0.04072708995309873,0.012503511830886372,-0.0438368896097974,-0.03815737936690631
TGFA,0.02003255716325644,0.01667380730673267,-0.003910169539718089,0.08737254742204267,-0.026393095404506732,0.02198889265721687,-0.16157027358489834,0.0424055419158516,0.039792563086852556,-0.00981683552185429,-0.05682671092350453,0.09009341894297591,0.0007084510255909242
SLIT2,-0.03505249853674959,-0.004548927615019222,-0.03325412916692298,-0.036831948767009105,-0.0029215828137999313,0.043897795471560044,0.011410387980278658,0.0483962200481061,-0.013552058391176397,0.0004357042388250038,0.08010175847257114,-0.05438136468436251,0.005893673899230812
PLTP,0.049598782133038796,0.0330217756960414,0.13005458484215085,0.15461365592291634,0.053230222061845835,0.06998577483479497,-0.06954423989079647,0.054706813856136856,0.05932737581628632,0.005350162847520126,-0.03646120262073485,0.023701111394499895,-0.032377084492619855
APOD,-0.04472173410034473,0.03268047481256635,-0.03268685446838922,0.040551403233768324,0.06417712408361019,-0.002730349899467013,-0.0009911105716858405,-0.018870916052131426,-0.08948627209750695,0.0101715291647488,0.07727958619191194,0.030086920673630873,0.035967797669873555
B2M,-0.041939423173431654,-0.03004913456076204,0.06639798431054901,0.09832707778864032,0.0292853504659791,-0.02075861865843005,0.054342559230638576,0.028619291288166756,0.07510024513326748,-0.01861879311635381,-0.0025802533826351937,-0.11508682982227728,-0.06639521218196483
OMG,0.018492103102392753,-0.01751007801163298,-0.052273668327570556,-0.012970314327698138,0.06863942873808547,0.009102472281488505,0.05317111703947828,0.047138296717357704,-0.02784604282948363,0.02434853848921248,-0.03230801067859207,0.12120697051696731,-0.033694634340989134
CXCL3,-0.002265199091283967,-0.006633440005389216,-0.02729163613178718,0.024657401272454856,0.01682203802472922,0.003621706708143582,0.010626077962032658,,,0.004134323575973292,-0.02575913809475517,-0.04159483780033087,0.013904685338409266
CXCL10,0.027934016769387598,-0.005549727114189853,0.07299384990879264,0.08195430937762083,0.03688231386623782,0.059740782943529365,-0.02120927880990274,0.003752921500245587,0.11879973056673082,-0.020443667257857078,-0.004728058843023134,-0.0017073300298190027,0.1184619434031927
RSPO3,,-0.00988410902962972,-0.035829770418219734,-0.036389153701903355,-0.048275893206980135,0.0238819465875215,,,,-0.021361678455031688,,0.06924095578120443,0.04171518961839533
CORT,0.04402092720230562,-0.007926263672037297,-0.034510660874421624,-0.0629795832571985,-0.03153672442819163,-0.062149734934542386,,,,-0.015949765050342506,,,
NCAN,0.09930489796790888,0.010265660058738272,-0.06274724212137363,0.0777857036626903,0.005381981910428577,0.0121411688483078,0.014495418273058287,-0.001634620483908698,0.07524192095445337,0.0007390654438795976,0.04403710935684403,0.08840766217261167,-0.008700580636309446
PRG4,0.05594538710503624,-0.03510180491855362,-0.025653986983962304,-0.03152289356156586,0.03287480922269922,,,,,-0.023534854362432113,,0.00047413213930463537,0.009268051365973085
ZG16B,,0.027007534244999028,,-0.011528433618832738,-0.012562699721856505,,,,-0.028899745279205122,,,-0.023269928457550243,0.1531048659705045
TGM2,-0.036095886033636754,0.02397706567931761,-0.0613445435627365,0.08220906186285357,-0.04312574443250039,0.024834765349578493,-0.06899297773227855,0.043499297034831644,0.10490967640388826,-0.002395855026882167,0.012532009557700733,-0.047203936393519164,-0.02089046776945468
VEGFC,-0.03053120218557944,0.0051264699562019785,-0.009853850725806038,-0.032403714600913916,0.011947173117522861,0.03647535717130177,0.009396509520323636,0.11880273347363379,-0.03745980945921167,0.06186432926654011,0.05570325898604416,0.02266412839317884,-0.021199897855782784
WNT6,0.02357813989292352,-0.01656842759052241,-0.035348724237919966,0.008416025637257945,0.01953973848369555,,-0.046925097129192885,,-0.02748366115346087,0.05680910030150538,,0.008464820902839641,-0.026076888128767527
NRG4,0.011496450685959624,0.0269780257904085,0.026851480364686327,0.08302703006514729,0.041495914629406855,0.03390556509756077,,0.023342741390130282,,,0.04838326738291145,0.024710220233069954,-0.03921564010049566
PMCH,,-0.006932799438697766,,,0.052804222744259124,,,,,-0.022378373668714684,,0.031713581248106894,0.008937357537331695
COL9A1,-0.00504279964628523,0.03870874886158113,0.005511825125594135,0.10212588231833665,-0.004679713734874324,0.033327879853213185,-0.02331082979852903,0.1008781009522206,0.10320544191193401,0.03892507421403521,-0.06275076460549434,0.10223732920040322,0.10454159308730321
GDF11,0.026703046713326673,-0.030390895808454842,-0.014015983882406246,0.11418882410659661,0.000500847289016462,0.027583994213051837,-0.020489788934196233,0.1263470291338619,0.011154525989832785,-0.04943627781816063,-0.016088996175006087,0.055509005912163,-0.02863477460190498
RAET1E,,,,,,,,,,,,0.005418108665220592,
IL24,,,,,,,,,,-0.014998773516479063,,,0.05397322812273347
SORBS1,-0.05923736800860216,0.0018476621422885001,0.02728607423195383,-0.027270771609092793,0.013571834391292618,-0.013067281692130589,0.03697220335769971,0.011141954797877161,0.07685670528730958,0.04494958390582252,0.06975864868081753,0.0058563821994609706,-0.05921278851957837
DLL1,-0.07832158626460249,-0.0034281286900804597,0.020403023353310665,0.033423037815288,0.0253642871529355,0.03531773003391593,-0.013935004166281713,-0.03336811437427595,0.03879608148134868,0.0012283301815796232,0.05099781181831468,0.02745567655527752,0.0020987524400635435
TLN1,0.03868555172703646,0.006845148229118186,0.039079755757295234,0.1312380383783207,0.023153007873256297,0.037603157772312074,-0.0603042445879644,0.005779778053306432,0.04621807335708834,0.04761242296321638,0.055548532536939324,-0.07315161924902042,0.0029309211092957968
COL2A1,0.011091603494629447,,-0.022912902132534493,0.05141570663532427,,,,,,-0.03909139202111899,,0.07045607010852048,-0.03533118685129266
SHH,,0.07532826540301078,-0.05125156183021662,0.14697661851082644,0.004876750632421044,0.018196940177178957,-0.0012645243656514114,,,0.05955904334181424,-0.05995985437881409,0.04601908494026437,-0.06431136594173306
PON2,0.06513217724811535,0.001091541728610101,0.00958002428219039,0.1188089718827157,-0.013016062703796872,0.012097911347566126,0.060463092046227594,0.009401689419029937,0.02092015050915886,-0.029804099460990528,0.015176864268714783,0.11032005170197086,0.08153142697285845
ICAM5,-0.06882659093903297,-0.05144128526100324,0.019909496211347973,-0.02266700977850377,-0.04454029325858782,-0.010590812019869406,,,,-0.002482669070299077,,0.009661114414690461,-0.05981063306931038
HPX,0.005166556013784526,-0.005488858536542361,-0.02826992605167672,0.01613269717916142,0.01724509197471141,-0.0016413625923322856,-0.0328442643416048,0.00017942318006563865,0.019188710570694024,0.06031597503455314,0.11141757706970945,-0.006472706190088576,0.011058859027494435
SFRP2,0.027286822652545416,-0.033236407020477275,,-0.023221342099909937,-0.007102189841231536,-0.04709302026610358,-0.03700521185464806,,0.0716078480665874,-0.008149871990713584,-0.009181911069847684,0.05060480394304578,0.1059224365451724
CFC1,,,,,0.020959989635721002,,,,,,,,-0.01962268092492971
CD70,,-0.013108241010117861,,,-0.012524231886836521,,,0.01986247485262366,,0.0909740007956703,,0.02728415559506738,0.05232175059926617
HP,-0.013974766658830871,0.008541471105659719,0.1085669805203377,0.021431441630739966,0.05430698149668768,-0.013547485489319364,-0.016086616579887993,0.03585549717732772,0.12527198113491442,0.002368331343504252,-0.0349422697294636,-0.00237707448293685,0.013385542279315602
CXCL2,-0.016518018165390527,-0.049081269788140314,-0.0028377900737809607,-0.04707671212176463,0.05808083966121839,-0.03766423797585444,0.12253688550927908,-0.0009163124778543009,,0.030444765949586856,0.039464088603416096,0.012644223046405435,0.09693335660818007
NPPB,,-0.02173217992588943,,,0.022417708063110404,,,,,-0.0333873778024352,,0.026145491295613523,
CCK,-0.09310512062094321,-0.0009166338072876014,-0.02776329559321833,-0.14801647231406384,-0.01909381701239506,-0.07297973046023787,,,0.003391521222481169,-0.03776422733509934,-0.046266027166709696,-0.046359278383440485,-0.05272668358926947
SEMA6A,0.04852715573387744,0.03842712884635902,-0.005049944249382742,0.11264400732910038,0.12966996707549008,0.030413580351031488,0.008511820190626934,0.026473306108295833,0.0022476766928740447,-0.018404301112006985,-0.036538520552486506,0.08384697232973304,0.030016860620216124
IRAK4,0.006079278468718608,0.003911392702847778,0.06010906971272184,0.06410007163337826,-0.006164765837346545,0.036985297569063526,-0.031116572240765278,0.030974893035419445,0.04939174272523649,-0.018279172004059593,-0.004414457041141817,0.0786905216131543,-0.03714530858974227
GSTP1,0.06489613063786286,-0.05159177451099166,0.02723440404097163,0.11230332121411601,-0.04364573722257795,0.025874390411594374,-0.1253327885078492,-0.05245260754918733,-0.018810321654415808,0.08742837929696015,-0.07885243866322934,0.12471231535181093,0.10532950114122351
VCAM1,0.0728539926448664,-0.008630648798907027,0.05231671905830462,0.13748230478259224,0.06874173115807425,0.023149007111901668,-0.033341416022121026,-0.006236949268824207,0.022685170920869264,0.019445781094593856,-0.056979846746793676,0.12417972272059363,-0.006977422283838098
NXPH3,-0.021181322310129716,-0.01675019636281966,0.012715885001163897,-0.010512718303254974,-0.023895922848695395,0.025653813429077583,-0.06575440784883071,0.07017361830633614,0.01861262890876843,0.10406430445504855,0.004253223292366943,0.1173586247617751,0.022302722800669125
MTMR4,0.02253877760102402,-0.009905405122796291,-0.03735405283503669,0.08398993419456563,-0.015539689570307217,-0.026069548451413363,-0.06975792385967286,-0.03599963620758319,0.03001570814601548,0.03037483867994802,0.013688379215422757,0.033053742625375256,-0.03541521208287942
LAMC2,-0.026351919874165068,-0.03105510751430658,,,0.025185916336532527,,,-0.0177635633740897,,-0.019697598202226666,-0.026378271048791008,0.09905391491114461,-0.03776320281051028
IL10,-0.02703081199547958,-0.03161532407500604,0.073276455227514,-0.02723597668929145,0.049645693711190285,,0.008210282238745172,-0.037734974714495995,0.06958779584213183,0.042380701074889816,-0.02544437565749087,-0.008646721856687653,0.07840750492367028
SEMA4D,-0.05966304440532759,0.007696348881291148,-0.047631065354821624,-0.041931324227136406,-0.024101880209527894,-0.01385534526828425,0.015118022953350924,-0.012838439924474454,-0.028935614247257834,0.010950488828615122,0.032742324738882216,0.040914069566753156,0.0031223481095445428
TRH,0.008765268168680106,0.005905685081369861,-0.022548032872713352,0.10737178324497697,0.04415144381656464,,-0.011822378661059747,,,0.029404302268482833,0.012292539285899604,0.06799308508132298,-0.08203756710665316
SEMA6D,0.05582829324934764,0.034571877463412934,-0.031865653933931204,0.06241636711101112,0.0517980899652614,-0.045339166421190125,0.014035227054946612,-0.024874050014333342,0.0392896496515035,0.03977161876036004,0.039896333819906184,0.04557529467317175,0.08199012677652814
CEL,,,-0.04448492010482477,,,,0.02593346877312541,-0.0029342110654569475,-0.03995239749848164,-0.02448748665186025,-0.05141955177115785,-0.009819604811735452,-0.0403448301901889
PDCD1LG2,-0.007925227989337591,0.06345144515279734,-0.027248479409953223,0.04386206915475927,0.027133316758717364,0.0522752935537815,0.09489651637899002,-0.05325473186828252,0.009257989237461354,0.0031216785855844474,0.05331309227530234,-0.00216602398431675,0.03671807316389977
SPINT1,-0.04080080928272035,0.017133835243669078,-0.033650944360857235,0.0475354889594925,-0.020239029345926307,-0.007353449030617321,-0.04248407324056886,0.046515272705459805,0.10606077407303133,-0.0412481430617746,0.06258744050683956,0.03564818898161115,0.03304897242780305
CTHRC1,-0.07683628744177237,-0.01680078433927821,0.00170875052416306,0.0701027351680324,-0.0044384719278028175,-0.01053065808744338,0.06593569387890807,0.038816351320289565,0.05408730872981794,0.007349828249031511,-0.011619511292782802,-0.035648105123669456,-0.005553564623195131
PODXL,-0.030768343015275864,0.019067711738093292,0.02334188662086753,0.13585456458305795,0.026931204925652368,0.010750616471790873,-0.030702701824086128,0.1365108776987195,0.05103616439860496,-0.0008042822498906308,0.03195335391293058,-0.039643555671700345,-0.031989949623436285
JAM3,0.07158623140874427,0.010745566305473712,0.058621199102936616,0.12902890332967978,-0.0064811295472863495,-0.025981190462948063,0.06688117166580981,0.028173276176396124,-0.09659559361948568,0.04634858398129348,0.026724464452429392,-0.028930278399995298,-0.024783168052039062
