,MGH258,UKF243,UKF248,UKF260,UKF269,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH916T1
QDPR,-0.06571690742676892,-0.011785099624754467,-0.022366794768652668,0.0265873775724376,-0.04011843373261927,0.000533986695616469,-0.0287305044699899,0.012645846633243817,0.04041246491858049,0.07308327659417244
POMC,0.008605290012844454,0.08461873556996866,0.011428079690614917,0.015168790095837232,0.03730171873308654,-0.008890794245070182,-0.04573605200405364,-0.011022617257214111,0.00416915508971202,0.05403605374077063
CCL18,,-0.03999927764481041,-0.03719995794975843,,,,,-0.019820350261399743,0.025288618263278467,
CCL17,,,,,,-0.013513116753440529,-0.019501037543550495,-0.01579757677299616,0.044151141965480235,-0.02235955405026039
VEGFD,,-0.017236713120733226,0.06306126023334777,-0.015506870825061324,-0.007794038003539009,-0.00991203455851994,-0.02089986594762608,,0.10514350491680834,
TNFSF13,,,0.019531661259109424,,,,,0.09852947885587152,0.12825682880556202,-0.012767364082127367
WNT5A,0.04352764218106478,0.04421931029084332,0.034942428793986416,-0.015687862500446386,0.004503095837538716,-0.0375162594500992,0.05779859311749077,0.04198459380460715,-0.029426869923366916,-0.05197622659828293
CXCL8,,-0.10160042795531207,0.0752932366482478,0.05722708012462498,-0.018751342103841936,-0.00923051757048474,0.01773039566354539,0.0014190692929257824,-0.058965513754818906,0.044656791620949446
GRN,-0.08743343961331981,0.00978338875798145,-0.03134338791747844,-0.018262879307688856,0.030031314451671343,-0.007476794113546437,-0.00714148396268384,0.042467485147709295,-0.04569088611662615,-0.0781937085041927
MIA,0.01252481233606635,-0.020949000171981206,0.06373563720339066,0.032732240094608844,0.025596539119644404,-0.01127285185527527,0.008295169674656475,0.10291076146561054,0.14834451912644037,0.08410977553482406
COL4A4,0.02043930089481083,0.00768220668579464,-0.02117197673860818,0.012907143583419238,-0.018561432601056395,-0.003122035020367335,0.022400152227928037,0.0480255305389461,-0.03588079804277059,-0.04022565650889085
TAC1,-0.019083059544530552,-0.04682324142939916,0.07025870610668127,-0.051790874810831077,0.03852505806155886,0.017660836142835232,-0.049206607128158185,,,-0.029393907414219763
RARRES2,0.07399690174766864,0.036849432702226396,0.007538596318798053,-0.00809513455532681,-0.004307614643286006,0.01882429738067455,0.008888140225152899,0.05662444523950713,-0.011462547368701245,-0.011904180961222343
FGF7,0.009750885560152005,-0.03505407446077881,,0.020340898534871407,-0.006824998774511066,0.0769595600979264,0.006615715267437177,-0.0015924554843001976,0.06750186492028261,0.05335373889521238
EFNA2,,,,,,,,,-0.02129854282900597,
HBEGF,0.030243130749986514,0.01219810183009019,-0.007765377346275225,0.03779476344576861,-0.01733350455031544,-0.02545505513799598,-0.014343010847452467,-0.015772114961156936,0.0427839343898813,-0.10475719919521814
CSF3,,0.06262409139165863,,0.0595226535721543,-0.019637638428704043,,,0.05271211997430703,-0.06132938854028455,0.011889251628185191
PI3,,-0.05374547258353597,0.020317381155181877,0.03797527575109217,-0.022112240059493266,,,0.009995709191143693,-0.08733088572575,0.039230391781442504
PCSK1N,-0.016929057553459338,0.04734950241987186,0.03919179103609791,-0.028580738005973348,0.023551334306251406,0.019048942373252824,-0.006405924643088075,-0.016130198913215564,-0.02489255738209951,0.09319676747206769
NTS,,,,0.0008602848729208387,-0.024137019867205227,-0.006630128242291002,,-0.03685410214426345,-0.025948232752734002,0.07737927047266036
SFRP1,-0.02776633367131031,0.08605897967376377,-0.02638795383556112,-0.017690654180694442,-0.04594170309081874,-0.013513116889528715,-0.04963604904283014,0.03175025287390756,0.025164735460135385,-0.0340511622913072
CXCL13,,,,-0.017531664213042256,,,,-0.03548459638920742,-0.032566283968351824,
MICA,-0.05991066281416072,0.10603988819054021,0.008686415139197306,-0.03560558196757478,-0.0003471990575092708,-0.027007279488252024,0.07778826771253416,0.029276605905308273,0.05112971965133945,0.02046412901844848
TG,-0.02210051525453249,-0.036165746718454975,0.0014737155267457174,0.006707354589989698,0.026126302525296432,-0.009779383912118585,0.016897546863664882,0.02001285440252503,0.08537784528111558,2.295082005029374e-05
ADA,-0.022058483602064013,-0.04134009071547461,0.03887136183014941,-0.036517949082725674,0.04577900985044902,-0.01588250593185825,0.0188397315049478,0.033791763476097185,0.01490988700662297,-0.01600645207251311
LAMC3,0.046396785441674734,0.008251485595555023,0.0007446159335983917,-0.02964908905043807,0.05728234513291621,-0.016887905153157096,-0.014546961981394624,0.01973231770053575,0.028251373240347714,-0.0480231156381614
CCL7,,,-0.023662315825360387,-0.023243749926047143,,,,0.06848362222864929,,-0.02466885482166869
NGF,,-0.026137945829282618,-0.032429062545899,-0.024810283805728226,,,,-0.027344954316065075,0.11502377523060026,-0.05021913460641371
TNFSF15,,-0.014267308753027442,,0.06750132210953876,,,,0.049987851063649794,,-0.0233523279571417
HMGB1,-0.01179893413204265,0.05615761583156468,-0.03252732983115094,-0.01485406456274892,0.00463515808448568,0.0298178561376455,-0.03387927275930283,-0.04156238256255627,-0.05282213675639752,0.02607255390246701
ITGB3BP,-0.008738237254127021,0.0024627166463014015,0.007609075269674846,0.022808069761768187,0.008417883477489084,-0.015339522359805222,-0.006276185176712999,0.03311835232631984,-0.02780730517442104,0.02841740689478844
AANAT,,0.007760999043484876,0.015729223046313873,0.030899900473198474,-0.017713681294902292,-0.011272852482300071,0.12002087803752548,0.0006177278410519517,0.04239967259832218,-0.026100677146305144
RELN,-0.01832191307823419,0.09789325986097482,0.020834682696893824,-0.04668298727987685,-0.013531033783647142,-0.0002754249090979314,-0.005490431262531335,,,
IL15,-0.011044600997087105,0.042770719172494975,0.05136905762400974,-0.03542795844313317,-0.028761151304159936,0.013359186286431408,-0.024261056229953316,-0.014665540903740129,0.04719076293860443,0.04389186684657068
UTS2,,,,,0.04244721903254335,,,0.03214875725551547,,
BSG,0.07165969389104393,0.02729276192209666,0.02392591387442867,-0.020806445671968054,0.07782684949693394,0.03727929386476386,0.02472038183439792,0.08984747672864558,0.027116746629639456,0.02224134266684049
ADAMTS3,-0.014539842560527037,0.05711490463380534,0.018387823999850977,-0.017194897181960152,0.021894604558833984,-0.010512419665250974,-0.005565467633916709,0.031312397872083855,-0.022142253372722152,0.07075364450647902
CD34,0.027035186047898497,0.07723069938721061,-0.0015070923667390805,0.0291619057082243,0.029712895691282406,-0.02109120091285008,-0.012474519251309404,0.026084560511511822,0.03107686333537718,-0.011688034586568266
CCL23,,,,,0.05648619504312496,,,,,
PLAT,0.04364618772358219,0.09551220631391581,0.009072182890501518,0.017982771893536375,0.0364232440386895,0.003386047079504006,0.10692877412560597,0.012770968622136655,0.10156578469532183,0.03500678176480574
NTF3,,,,,,-0.002850877230448983,,-0.058997527454340934,0.07069113243930808,
LTA,,,,,,,0.01699428542189826,,,0.012175908833931645
CKLF,-0.023149481538501753,0.05089199343033111,-0.016869754431275183,-0.04137672690784553,0.022227299926086647,-0.0075623287156888165,0.02679231739661069,0.03964880798370645,0.08656102436941356,0.08377915073095499
CD24,0.031159230519860286,0.048521608421570245,0.0323607521501929,0.044464368537814714,0.003944641705052358,-0.005457473345210241,0.040539664187424454,0.04642723326146791,0.06787439439517313,0.022114377834044577
HSP90AA1,-0.020471892906894246,-0.016501033295766472,0.03462770291080818,0.02666777434972518,0.013821973557020625,0.03146282303329326,-0.03145915905063388,-0.04514924908118494,-0.10539376148670232,-0.014959917080356211
BMP4,0.01995107573029276,-0.0245343758474575,-0.012849887608217139,-0.030093592087834825,-0.00308023732433884,0.010453543152734616,-0.020672928249049836,0.01487877412881189,-0.027081217718114923,0.014065163758387312
SCGB3A1,,,0.24190998647034614,-0.018466771471846156,,-0.009508761325089638,-0.016929046287940255,0.07823503601433555,0.043388269288861234,0.033363274930753334
IGFBP4,-0.06797285846853444,0.021190338462382885,0.004476654935586637,0.07329519734905686,0.038740327052210866,-0.0044585860381435565,0.013739206805527608,0.027609838948690776,-0.038396416299938986,-0.08066327423414343
RSPO4,,0.08165779111603601,,-0.021313656147556686,,0.10838387247690921,0.008062315087637125,,,0.002406613828821437
LEFTY2,-0.02188200130835157,-0.04205637190740969,0.00044427965920425494,0.04710792454203224,0.047417746686772094,-0.01042647156255943,-0.006621642538469723,-0.020099029170340243,0.025839243887703096,0.0015106916816352233
PF4,,,-0.024545851856973566,,,,,,-0.019521589069597424,0.02589363389564712
ANGPTL2,-0.011910055982763087,0.027820844421231068,-0.0033739020123557005,-0.018862476564881835,0.05980262451669207,-0.013766645057075802,0.044635830166744724,0.02977061617364644,0.1002889303850928,-0.04749419987273787
LRIG2,0.03509424306645923,-0.032945072768846714,-0.0669228015945639,0.011826004458053332,0.03840071452603631,-0.012889600811061115,0.05071710422192989,0.05029518767962419,0.011476993200038386,0.06400737918960679
ICOSLG,0.02764456213892233,0.0182065538205472,0.014937978418200734,0.004937902680762884,0.021243330662487892,-0.018045850671230153,0.04688119227579591,0.07727589922834288,0.050874804606699006,0.05102056017299081
WIF1,,-0.03469681224347207,-0.010204464788594351,0.011564253538223955,0.0502173876794188,-0.017893517452500503,-0.07115726755976659,,,
NPPC,-0.01963372624210225,-0.0004367954441831424,0.05256827939650889,0.03386281446934092,-0.029591609233391918,0.008277912141257084,0.02861120140895868,-0.035345381117148,0.018733809562146056,
LYZ,-0.020067183553199437,0.026778866298851327,0.009260724387226239,-0.011395684977896534,-0.006853529735295722,0.033481174527041864,0.06834246316358929,0.06701296912342083,0.0018148822497202181,-0.017363003108122846
EREG,,,,0.10883978868493865,,,,0.11468260831010836,-0.026891711042285407,0.019909703180453563
SPTAN1,0.07487108689361037,-0.028924949613978297,0.006918623826844825,-0.013605904389217034,0.049178079299651074,0.04176148437818783,0.0335552297850192,0.0032444727430579255,0.040008685223561526,0.08152390309313846
LIPC,-0.02829527529344129,-0.06696823584900513,0.0766904873699094,0.015710446164062163,-0.04632988529671554,,-0.0381118552781403,,,-0.01397675810268638
COL8A1,-0.037700723785522465,0.0700925213142352,-0.015581150640232282,-0.030804750318437307,-0.04198863973619722,0.06186745587321769,0.047370485426842364,0.04752744596171374,0.05077451871780458,-0.07670334433552739
GSTM2,0.05434326498214029,-0.022608994671674723,0.04030812619551755,-0.02432744354204184,-0.010004795160977974,0.014211516288132069,-0.027051099939961867,0.023446088791729675,0.0011986521323065563,0.0012658437870992545
SPX,-0.020196955358424914,0.025294809622312554,0.0491549789993138,-0.04138569114570149,0.06662326494205259,0.07324800295520174,0.017419535065932402,-0.02387216769005244,0.04401096502019547,0.19308480228550076
MFGE8,-0.011919975295713732,0.09087086649799352,-0.016304623352579605,-0.006139234036068795,-0.05767118304156385,-0.014615503255133612,0.05569907645092199,0.0250227319369309,0.040292303187124394,-0.06776160374331397
TGFA,-0.0026887868440013995,0.0497400796450294,0.04865859772313572,0.011344728014732295,-0.0003810004288726771,-0.031730911075140644,0.0026050478191180517,0.05208995085309601,0.0808266342493697,0.12480378137426337
SLIT2,-0.022744635008246025,0.006774862166601826,-0.013323063394033993,-0.04184348074072127,-0.008639192176200256,-0.0011945301492876873,-0.05457244563095534,-0.0033611080817459553,0.0488814936833794,-0.06915126024004611
PLTP,0.003385467277474113,0.0006904941890870151,0.027733207406956714,0.005708444388265053,-0.009494512617781144,0.054653274493126916,-0.01855634604776192,-0.020346194345967846,0.004883574648691358,0.06583780886059087
APOD,-0.024239572248958164,0.03918658474328782,-0.04061650177862583,0.007057436599914591,-0.071185437197653,0.025133798262778343,0.0010252915437755428,0.07829784976602919,0.08049040050058781,-0.049083945747068085
B2M,-0.011260356517545178,0.04268934717268541,0.009463662031508424,0.010895622859572268,0.030467414652650234,0.012427390346263027,0.019010500538030883,0.07990621336245325,0.03088094501436738,-0.09653081202304707
OMG,-0.0283423621293047,0.018616408601556465,0.021009606210109416,-0.06424685372832456,-0.030343494721879933,-0.0023745119432936174,-0.002119064769187225,-0.006146457177027756,0.10511026276732735,0.16925384472490992
CXCL3,-0.01779761502934894,0.005804935039921761,-0.0066046313807244655,0.07549321543028646,-0.006520420411442433,-0.010172363199432734,-0.017472355989433957,0.05497549149350273,-0.03010169989049906,0.061705821903151103
CXCL10,-0.05918964293599461,0.04289879595555866,0.01499181423809563,-0.042256671278405496,0.057297912730794605,-0.015452564232501416,0.11020275682896709,0.04727419418900548,0.04040081414297379,-0.0009592225179367885
RSPO3,,,-0.03214224629943826,-0.02063511445537865,0.08138087722209066,-0.0014187812123783875,-0.018258275262283404,0.06678226826517643,0.10809273543677672,0.04070363756986818
CORT,-0.022100519879224186,-0.019625002505030686,0.03792549689374282,-0.0105227739139298,0.016350447387788278,0.006970097210746008,-0.003625263488906658,-0.026997961700627106,-0.0009616035453497429,
NCAN,0.004829486646008134,0.06479778217701183,0.020406381673348906,-0.04278106626265705,-0.023287748520911682,0.038572689859540446,0.11145849989997261,0.04234992625969903,0.07410036986230412,0.16839727046314729
PRG4,,0.011746408414107921,-0.016333703437760624,-0.014774667866184978,0.05151763888735353,,-0.021346941985848928,-0.02593278629492558,0.08337148041080426,0.0028319945353265166
ZG16B,,,-0.032812487025744096,,-0.01246261550965496,,,,,0.04935720383800232
TGM2,0.03895076394087716,0.018916186565624996,-0.05939990425760961,0.05112341828603239,0.0048199696878998425,0.03932945780977807,0.02259139438961361,0.01051543497416783,0.029330108315269256,-0.03947293956939968
VEGFC,-0.022100521302206827,0.03198440430665662,-0.029892652680008975,-0.02274310969773429,-0.009008032468951805,-0.04304936608042659,-0.021785405182748855,-0.030470843878611355,-0.04093096963091803,-0.007098035210549995
WNT6,,0.008042197179607781,0.055568103918698056,-0.02035806989514443,0.03901530949504845,,-0.019013201547501146,-0.02336195766778003,0.05074404319600668,0.018558492421867773
NRG4,,0.03728412539658651,0.04264159485118039,-0.021044582254580266,0.06739940259318287,-0.03267593873129395,0.02925922501497984,,,0.009267674016402062
PMCH,,,0.002248799472406626,,,,,-0.024065965701222936,-0.013851560657681108,0.018186547859810224
COL9A1,-0.013086638592708668,0.04188372818899375,-0.01386025637256359,-0.018170994010211942,-0.0063948073293439555,-0.00565806700493548,-0.0289600346279219,0.0012443219418048477,0.06795315252368553,0.05798766037978262
GDF11,-0.010094953600367142,0.05778748511714895,0.02947841486962883,-0.020367122078935516,0.04302875992899714,0.010901817682965635,0.10772967105863827,-0.03730618635417474,-0.02165686574357645,0.021098009633586094
RAET1E,,,,,,,,,,0.048626637138306186
IL24,,,,,,,,-0.017943004110933577,-0.01921032725702351,
SORBS1,-0.05863554510428447,0.06192232585260447,0.03142718893415363,-0.021799273333972247,0.00945119503920424,-0.010680974938935934,-0.009899909880244957,0.020250018392898198,-0.021895940271631845,0.07789095911640434
DLL1,0.0159657372307009,-0.0012345291732462156,0.048467495974366434,0.04208494440974201,0.01966280194662695,0.021748445856398103,0.08513241694122285,-0.03240240498922509,0.1188448592949558,0.05310291662708218
TLN1,0.05501338408446163,0.02784781005883038,0.04593422337448618,0.019735045203064412,-0.03664899738563436,0.033500798261882625,0.06234717669269581,-0.027195965704438736,-0.03170859454764788,-0.08276890118609774
COL2A1,-0.020758040174249634,-3.734175752077577e-05,-0.0069029656284953,-0.01319601974812852,-0.023257224695184153,,-0.017738028456662936,0.029478075005380848,-0.050067989414815814,0.009229091158424749
SHH,,,,-0.033452802879079264,0.06621424512955154,-0.010917753816670536,-0.016929044808236222,0.04508709726286296,-0.0009242926701466104,0.10311024031787028
PON2,0.011313726093031619,0.06743004168133393,0.002349805381381822,-0.012576682349339435,-0.0344495682188237,-0.07756063143132,0.048087875470059875,0.026015360299222814,0.08086858028100412,0.15002949399671625
ICAM5,,-0.045985789913806155,0.004386122781253371,0.011868880194262188,-0.04544688981718444,0.009626009518351136,-0.021861641923678322,-0.03217132815368184,0.05629482140494023,-0.005870817580908173
HPX,0.07960556537889872,-0.012117659019802952,0.015002139797699805,-0.027460253410965058,-0.022515496929841356,-0.009508760355694321,0.012444944229873257,-0.045441651636623226,-0.017624706186076165,-0.012878485184401555
SFRP2,,-0.004747163059900989,-0.00991912486919486,,-0.01856142713538889,0.01867027005401194,-0.0020922835513806125,0.01881150124177828,-0.050765317821813837,0.019942732013164797
CD70,,,0.05749679843945975,,,,,0.06688716485177419,0.04447262981359444,0.006238174977228249
HP,0.030203803787962915,-0.007888142141341287,-0.005839634582211498,0.09894798944714646,-0.005283495550776751,0.07354298142880569,0.02620430776058814,0.016004048556623393,-0.005357213721416069,-0.037448225685807655
CXCL2,-0.04885735345496322,-0.020908306232281102,-0.03274368454260068,0.03469636950336037,0.06932414382755979,-0.013214848278820959,-0.03350664847816088,0.09467018613273019,0.01746836173869444,0.02426388648594891
NPPB,,,-0.030526674510130226,,,,0.009125748610392132,0.018766370380389474,0.040482605176088385,-0.025394272608016195
CCK,0.08698251713092338,0.0022383213134855432,0.0018658419406674428,-0.018774842762010018,-0.008261865407682053,-0.027559489210001207,-0.03300204723341641,-0.02763334948579431,0.08821282202907466,0.02047432897574467
SEMA6A,0.028361817155358463,0.08020534763797452,0.046308947416773286,-0.007871016837884848,-0.043216848520699666,-0.04863918165107935,0.11201502973288918,-0.011813594891968312,0.040169558840973736,0.08784827469503656
IRAK4,0.02732716390787667,-0.02457089674542261,0.03184662304486178,-0.014189898949118086,0.0015078306524198167,0.0221088234663736,0.0191969629421645,-0.007068821755339388,-0.006092547365187103,0.01268438206373672
GSTP1,0.07009043800895044,0.04250533661725513,0.030035358119416853,0.024679147593102968,-0.028065597684881833,0.025236378009575042,0.08874669662673776,0.05468398920054297,0.11028687183301672,0.05379247160974584
VCAM1,-0.0875291360033765,-0.013302640903011467,-0.00837485362354551,0.05538922433401669,0.025327708558586088,0.005702221251044879,0.006450269314890349,0.06901843405463606,0.016059451794058453,0.0948567073437432
NXPH3,0.02338900661409797,0.029230046511422903,0.023117855245030444,-0.013812774677874451,0.01602248418812295,0.028996129581406623,0.04740392489003486,0.06180799591778639,0.05593538923813373,0.09519563818191563
MTMR4,-0.020396491638770848,-0.03675587242545519,0.06406294685118664,-0.0016498373699461435,0.10275945016254079,-0.005266476344678193,-0.011397585223254333,0.021946743386690296,0.07474565143337746,0.03626313563097383
LAMC2,,-0.030257673329125906,-0.023960247524766286,,,,,-0.022059286748271796,-0.02522855000286452,-0.012978137781774054
IL10,-0.022955712204113275,-0.011429353689986077,0.03632775997414704,-0.023209311275851,-0.004752599844096895,,-0.019501036302248486,0.09867601567101657,0.02673181538919028,0.002714852852919071
SEMA4D,-0.02629273541259478,0.018860192918916174,0.025451253136311726,0.03226831324112782,0.008743337061269011,0.022286328319688912,0.023023686368150525,0.0054980472489225786,0.04986415676557854,0.018765200457294826
TRH,-0.02029251952497215,0.002883468816023037,0.022035446229758754,0.10023773859478159,-0.02163796674705825,,0.06517403643279052,0.008258141874939354,0.015262020349719584,0.030412382422536837
SEMA6D,0.010281234693755012,0.08925897839656642,-0.04272787674322936,-0.005576647602237609,-0.0018535032993833428,0.011769370753538977,0.059225601100797796,-0.006603487800199252,0.04417654228012725,0.08910622272504991
CEL,,,,-0.025619796252857034,,,,0.07299529681947593,0.03409490674925229,-0.059426181007089754
PDCD1LG2,0.05169753511597481,0.04447958068718474,-0.04082083284209255,-0.0030121101449506428,0.06029862665865197,0.043455198525144116,0.05053082466053381,-0.04940592596294431,0.014766010763610726,0.009920835639680875
SPINT1,-0.043232728138297996,-0.04684810688312838,0.0292376502423841,0.008559737775732237,-0.00011810344620048877,0.002454176000752798,0.018647623655209573,0.07812026695689184,-0.0361254198596259,0.07501540723143775
CTHRC1,0.023615626122554082,0.09590052450980653,-0.007915052606551301,-0.008155617306291047,0.03435321386553268,-0.02470158324270468,0.018119753939665792,-0.007430951403313773,0.08558275864215807,-0.03562388938282904
PODXL,0.03795863881043069,0.07310738361432084,0.001948962563212101,0.041091892275400776,0.017484722648509497,0.043196331847422643,0.07248227013475557,0.059010915340895906,0.01743236384972725,-0.02997220061855458
JAM3,-0.03417518949486915,0.058789942591094574,0.04754443818380229,0.009750177230675783,-0.007635919712858466,0.034392511802491574,0.07640044029434719,0.04391710247068318,-0.014160603115615403,-0.06113760202236654
TGFB2,-0.006819681548664016,0.02559755670574416,0.05574411795204059,-0.018370139880625254,0.04728599744101007,-0.008981683811442381,0.05769942387122393,-0.006533146774110036,-0.0054111348351829885,-0.024510594387914364
COL18A1,0.041766145706420725,0.03862546742579874,0.002477670684766741,0.02682798134833397,0.03943122735909843,0.005437251912518478,0.022448204199817648,0.013269908739275957,-0.03935521129943397,-0.12380881247813295
NODAL,-0.032103808392208895,,-0.04923159891673148,-0.03127643423302884,-0.011156322858878623,,-0.01787835509537664,-0.01047852383845172,-0.023729279397600906,-0.02796252898376997
INHBB,-0.04866227136414976,0.02137560383007334,0.057458872456222956,-0.03558410769942073,0.045926448903565585,-0.015762715795457363,0.05335304657881626,0.02762333194900568,-0.0017831257764992243,0.10157300029029698
LCN1,,,-0.023960252915919536,,-0.020409563707799974,,,0.002289937034965004,0.05147763024695691,-2.4482837372920204e-05
ARF4,-0.05096902336994426,0.04924007295976054,-0.0003519062561306178,0.004332945413825244,0.011887969237986112,0.05243129755973426,0.03600174075213296,0.09952798405382539,0.09806915847949625,-0.05840384957499648
CXCL14,-0.006974837224594934,-0.015906395068294985,0.010895537657097875,0.01797108320329355,0.06330530736546267,-0.02997159806301176,-0.04160365212588986,-0.028631165091696664,-0.061579244788827196,0.00711175495224561
LIF,0.12884430119684165,0.08948532893689512,0.007467364519084907,0.08565560768697048,0.07266157584402089,-0.011272852482300071,0.0017196379075490949,0.0074530084026299065,-0.0002817217440629529,-0.0490017942495504
IL17B,,-0.005188771743115889,,,-0.022283601281350682,,,0.06260350773126201,0.02116617828948402,-0.004507388242712127
MMP1,,,0.0855217949967828,0.014504874107121441,,,,-0.03922576290259213,-0.03693615285249818,-0.06998644573820459
MATN1,,-0.028495250979268055,-0.03145911308965889,,0.034963956326357674,,0.020578699310236575,-0.0235027306057443,0.002496238551291071,0.027162298530987228
ADAM28,-0.004128511484142869,-0.025532650167414562,0.02392426416112604,-0.036999510296802395,-0.05031973756454125,0.022246547669576715,0.012930716359127315,0.019570167689906635,0.02722784570872337,-0.03585207119982624
TCN2,0.011710598005337287,0.06471932603607804,0.027516821932725335,-0.030022306066924277,0.002666231213737196,-0.015280505951410811,-0.029426806379836815,0.022700919520552677,0.08110898741953806,-0.024620147520633868
THPO,,,-0.04099252693068119,,0.05477280841264119,-0.011730473508165898,0.038775018382766174,,,0.14477387396027128
CUBN,-0.050387431102914396,0.09977256166698485,-0.01834895449292447,-0.03261427729394148,0.010712530354145754,0.004987261939203494,0.019012901627747443,0.01942769023223471,0.029045692545420655,-0.02229426891655984
TIMP3,-0.032132068338430776,0.06812129596001774,0.032968653164700705,-0.009337469816351437,-0.04030582232890483,-0.005119489628018314,0.008217244591734327,0.011635256026603542,0.04583688369163195,-0.04821481319818677
PIGF,0.0020406028363893153,0.043783910296068394,-0.018627400196761592,0.009022372071917239,-0.030657869220706013,0.0030359710369132435,0.005313700185166689,0.05376928131375353,0.10223165134215466,0.08045239837089256
CRH,,,-0.028072288962950737,-0.013196022169385962,0.020144188186394393,-0.021223848534965194,0.03125356651768184,-0.012403836017139794,-0.004022606739265276,-0.00021962908511712995
BDNF,,-0.03983126463666369,0.06703764903586355,-0.02876941453646198,0.02529596122875817,-0.019082610948619533,0.06599724366530084,0.040652883713088166,-0.00862098297532245,0.031936328003631324
CCL5,-0.046013325299927826,0.020105948782581793,-0.0026456789254124275,0.05091755445330592,0.03443683564883494,0.023669368567923368,-0.02406376846816392,-0.006827505758491964,0.022348741659422595,0.0355585066112755
GAD1,0.02979120323171868,-0.04543397112173153,0.04810334119888143,-0.04257226370252287,0.045040511569553535,-0.006108828814076252,-0.04033289257216784,0.07029709106490985,0.09235944871810799,0.001896410807308685
COL14A1,-0.015567333176524615,-0.014181889884957399,-0.04362217562792412,0.05941576972557274,-0.015423655029068369,0.057503379973658696,0.028371860805539342,0.07415639246240305,0.005252670129433935,-0.016682016323257765
HLA-A,-0.01211190812379485,0.06902851185655404,-0.040340562536447126,0.04748506024456536,0.018172394667082366,-0.025113041372742066,0.05883689696211733,0.024222672668283558,-0.0829955167541358,-0.049827293255235244
CD5L,-0.03879844250908457,,-0.028072285715200727,,,,,,,
FGF18,,,-0.025400344674385417,-0.018004786723328576,,,,0.2138742002527412,0.013221463610668116,-0.02844329058031491
ADM,-0.029126821799722806,-0.010471105391946903,-0.011227936138689906,0.023588475370847035,0.016561121327136875,0.029671201163269274,0.008307355552469649,0.01522862685566677,-0.06348639806927069,-0.01816920957024095
CCL15,,,-0.009704600151862215,,,-0.0247278952837553,,,,-0.024668863712162103
GNAI2,-0.010536935665108372,0.09538639309161118,0.0055797528702352436,-0.005452587002828024,-0.028189563965082383,0.04212694309149392,0.07971519149894679,0.029914516294023377,-0.006270770727908089,-0.08178844605985193
HDC,,,,,-0.01317628770225002,-0.014280342696275296,,,,0.1904801740525791
COL11A1,-0.025556959625557388,,-0.026963256889396735,-0.04482115187361024,-0.026089493689549836,-0.033780030217003494,0.0780724877160098,0.03337525142079263,0.04495217937958175,-0.00011732777015735276
NUCB2,0.02254795944897637,-0.05131340274289068,0.03751603848436954,-0.02627384729349117,0.043474795829776466,0.0348191965157196,0.041239599477240874,-0.008836516090765212,-0.016599393582736936,-0.01694608621984245
CXCL1,,0.038715190044639004,-0.028083260055620694,0.022710577087809575,0.12054264579965565,0.09580872314326515,0.005290083809771951,0.08941360925690808,-0.03134922006049224,-0.013136330773238109
VCAN,-0.001994176032790464,0.08391552050234877,-0.053353154002468574,0.020328550482745483,-0.05002452662214757,0.0017520690659031499,0.039880655424654,0.00720328555835868,0.0069945087838115105,-0.08789024086546354
MMP7,,-0.0455293028414763,-0.02450446022195191,,-0.014897298341649115,-0.020621402834233533,-0.02741592983860726,0.055266289398646355,-0.027647527158410932,-0.11839909808250071
