,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.039991724681055704,,-0.040187265185513514,-0.028049020305819,-0.0022467576121885198,-0.007620174555090334,-0.02012694382041715,-0.014767025856768812,,0.01348836389321362,,,-0.033081777057051356,-0.029622862922388072,,,
TNFSF13,,-0.030179038771241885,,-0.02488108482600684,,,,,,,,,-0.04308616093259064,-0.018291200340458426,-0.013573253367834786,-0.0235803179050918,-0.012425907925712933,-0.01389561540587705
WNT5A,0.008778817037971658,-0.014784685225564084,0.043588713193097914,0.03690546025251401,0.048141520281352546,0.16488467658991962,0.0503220981157873,0.0031100685261473485,-0.02616539403313997,0.030632526087957627,0.09508118873236424,0.02132385763108459,-0.052963680515063456,0.01340317820561797,2.4780201918918125e-06,0.03441293820472798,0.07315349693155475,0.07834086956838163
CXCL8,,-0.08177716283753116,-0.07178147443998825,-0.01801660885911935,-0.06419413359990256,-0.038490018821688565,0.034731625797615066,0.12084039856033532,-0.013203541681776728,,-0.07110913568100584,0.1214121337991026,0.00865256696928455,-0.18588480512645725,0.014067388358453285,0.02119212191295176,0.01883067965200372,0.04866804208808041
GRN,-0.11575793965469267,-0.003133982580162492,0.014313320212913535,0.04112150327173703,0.007453468811377413,0.08891445280998407,0.02658528490417923,0.10089894296636814,0.050116478417723646,0.057500796142897236,-0.023521260356628732,-0.00831671284175953,0.044623607375268416,-0.006239192616553172,0.020332166280848846,-0.007476851283664359,0.0027970678826768633,0.012269474439159319
MIA,0.016974572381095808,-0.02543936101949004,0.10406822826201832,-0.012281007510569793,0.018301425955504366,0.06524115072534845,0.052453536848283334,,0.04628545808518638,-0.011733720196733003,-0.0103125804376948,0.1125812123872435,0.09879668574942825,0.18088112601204084,0.0012503384539365836,0.022074127808423487,0.15533903763301393,0.11342671235508335
COL4A4,-0.020234182637512983,0.023260738699640203,0.04821757426318685,-0.01804875727558392,0.021959130600447827,0.0462115669165866,0.04146885859642967,,-0.019618145384751626,,,-0.023723405134213962,0.08770322010707957,-0.0025477445905941793,-0.043265383505397007,0.0336010539219811,-0.013453552699612088,-0.00625241568690099
TAC1,0.03606021409852447,0.03424102604226637,0.048581886426523314,-0.01611383228747949,0.05959601841793082,-0.07493345695370073,-0.05571625440012484,-0.07454839246099113,-0.034767459351475495,,,,,,,0.033932948043374586,0.007671786943198859,-0.03932673240709009
RARRES2,0.0719808444396674,0.0093400750569228,-0.03368678621610992,0.04686029269671492,-0.03089433947691307,0.13300221566006692,-0.04267200472518501,0.13034211511788804,0.0471981587144,-0.024397277364594006,0.038125764082527096,0.024907661098785477,0.0027442764707379273,-0.03474960021132514,-0.038585210371573975,-0.017782500474514917,-0.01137581379192231,0.03328269746629637
FGF7,0.013180870371346963,,0.03503552342354595,0.006034172969579529,0.010611230580089689,0.07876017132351397,-0.012517992013474394,0.08088924621394848,-0.009167109633182405,-0.0629981758624481,0.010760463955074085,-0.014117494153193542,0.06807115104948194,0.08249816992842862,0.05001936952862412,0.01363695932419361,0.03083064351066685,0.059236937547011176
EFNA2,,,,,,,,,,,,,,0.02372935871452041,,,,
HBEGF,-0.011301683033060077,0.008570428171118619,0.003972337290649761,-0.04852481683940801,-0.0482193916834911,0.07676789857722426,0.07026855878987143,0.10150653754958841,0.022997289749639015,-0.04634808036113464,0.04660619893838099,-0.06397892597174241,0.015508936550134753,0.025678095572341447,-0.008663623438020882,-0.012917341838458586,-0.019987250310298077,0.07434766905186611
CSF3,,,-0.01416226901001797,-0.042993687855014166,0.057801806751123605,0.050330938241057256,,,,,,,-0.008915302282726209,-0.05771977844517401,,0.03433983755126121,0.04039338346961471,0.01897883099608705
PI3,,-0.04207296712559909,0.02634726855917911,-0.030464350793832373,-0.01477662048988972,-0.02819254585543869,,,,,0.02016172489563143,,0.007033872277525492,-0.13756868821873108,-0.0032781437794374996,0.014216062175727191,-0.05548985589115982,0.04378944837950154
PCSK1N,0.035753110928385665,0.03777799196389602,0.06409995232559469,0.031676535181731864,0.0057332004480510285,-0.035427630578356,0.06534172946791002,-0.0928854102010827,-0.06156638028224051,0.12437423235192983,-0.12788976773127508,-0.028246185264823077,-0.04581118006689451,0.00020900806392529388,-0.036742155676163825,0.0024919665692443222,0.03629219805960038,-0.040467537412273845
NTS,,,,,-0.031998812918681035,0.15556141882482435,0.002958283589894324,0.09980570870041836,,,,,-0.02757544440823542,-0.01558786560203226,,0.05458695646147229,0.04114155691577144,
SFRP1,-0.025421531290038726,0.03720122145391478,,-0.0314734889119112,-0.031999074728576514,0.039159663903016464,-0.049105641399161036,0.05593177407511193,0.014620009157814983,0.015424987790272297,0.03319413102079917,0.041202117349654135,-0.03640407119359536,0.025062309734613857,-0.029456780834814535,0.012088068212619213,-0.017208679338234802,0.003395644251544607
CXCL13,,,-0.029729613748742157,,0.06680644680075497,,,,,,,,-0.03240213120939478,-0.006674920294754004,,0.02012246201694775,,0.2126879597244895
MICA,-0.016748400555173997,-0.009450530148601784,-0.03331915842635617,0.021298743483495128,0.021170865845477074,-0.001093065371310522,0.025864940163182252,0.022246493502111626,0.013784770593318096,0.062101506245690434,0.0023141489721595692,0.01254739048963454,0.039669282399559344,0.054507359515813536,0.04919572055763976,0.01385737868732736,0.10921585406683586,0.015687214235723102
TG,-0.02023417807766202,0.01814640140295234,,0.017579366554929157,-0.01902503942089886,0.15081234601051702,-0.004582981410863563,,-0.020697504373275444,0.01611675551508606,0.025596189659505462,0.042860573456820386,-0.015387619060446958,0.07683124326288257,,0.033782712091948386,0.040421792936162035,0.014299861945116286
ADA,-0.03525735520965369,-0.004200589754230062,0.06042782854950476,0.017568953405201714,0.03450480069614375,0.05213006317717345,0.02715060961615695,0.08108377248638532,0.01928714003723595,0.06327464079235,0.08016250423745279,-0.05187091366466264,-0.023290162211442655,0.04381483183844879,0.018355772227740014,0.02600498713987948,0.014033726340512429,0.02275735640296061
LAMC3,-0.01723443071972056,0.008208987372012498,0.08214224197242484,0.024996794105975752,0.011533935287265809,0.008606874522861598,0.023639972412209803,0.08855427048140448,0.001254106414869449,0.06699440389421624,0.0282420621669572,-0.04759365643903411,-0.020633452714124177,0.0910090594789956,0.00883571465906272,-0.03678830846301217,0.044962081474437,0.10456571159438316
CCL7,,-0.025438107230889448,,-0.024556554706696487,0.012378957465805989,,,,,,,,0.020035530605594258,,,,-0.03289618036039633,-0.009430707857970948
NGF,,0.04001785687070175,,-0.05626533887159504,-0.04487714911091684,,,-0.01812072668939972,,,,-0.027884307964518632,0.01968032901427133,0.03594768934551845,,-0.002961970386644133,-0.06320119427272099,0.036154762857236365
TNFSF15,,,,-0.0043819041702502625,-0.019685641245795527,,,,,0.16614120895077952,,0.02175363293581383,-0.03280849133989338,,,-0.018694527497786696,0.1342311421911671,0.06081629561617233
HMGB1,-0.03763133743389674,0.05350530191408633,0.01115498726249354,0.06970386486773762,0.00287851237734957,0.08736274529778326,-0.02335902188452299,-0.014930090041401176,0.06869689944411113,-0.05550882245718051,-0.013156924053626973,-0.022533791382241767,0.024132391235509296,-0.03689219719690954,-0.001002933475218332,-0.009835692705181184,0.02646192582701777,0.002098796551702625
ITGB3BP,-0.013045054130569196,-0.012004085738107228,0.027590573983710495,0.02809620897662799,0.04079186501709803,0.053518922576604074,0.025213462669985275,0.10268769227713859,0.05727979445858578,-0.09982816365381944,0.021063518834274216,0.09336316313193953,0.03928803093791744,0.0006039835728829308,0.014648373846153683,0.000943255386754772,0.039406881130372856,-0.005007328792087472
AANAT,,0.03863957795517342,,-0.024881087481517666,-0.015347905869977006,-0.022584494869426798,0.058724078609638256,-0.01703614803438859,0.017941131213557865,,-0.03383927155747704,-0.019543365901659553,-0.029523712346282607,0.008142914248678117,0.12610158833600066,,0.0383819902650855,0.0239797898574733
RELN,-0.01677467007799306,0.029701729528781706,0.10672402772061762,0.0056385048017010605,-0.017996237120530795,-0.06626999405905179,-0.05273254268970358,-0.022036341768460477,0.04596508846587499,,,,,,0.022125261086806392,-0.02258096324786119,,-0.0418657659688499
IL15,0.06473693830299777,0.05029235117252673,,0.005217700455869026,-0.0078307138412183,-0.0024727798024484736,-0.013446648794555992,0.0893605304474582,0.0023198998215984688,0.0037002660483483646,-0.015166578946350527,-0.03303684851537373,0.017669733673143017,0.016252823556226283,-0.03183644544747169,-0.01235678418220124,-0.02411035066200404,0.08855184634006909
UTS2,,,,,,0.0791756173071323,,,,0.03253940356723011,-0.004568000393331113,,0.008699492666495423,,,,,
BSG,0.024127101466116258,0.12610018110276852,0.002473134352147681,0.011487129804245372,-0.00632061135129004,-0.022243153337899113,0.021414045781758775,-0.0521350369261058,-0.010080525336007541,-0.028537886336372956,0.012036141491930476,-0.0019845107882920958,0.0401449999725261,-0.021874615705181406,0.026269196860836595,0.03188277078205501,0.09225409907315389,0.13099315634815173
ADAMTS3,0.07384985806764188,0.025859365644522524,,-0.012931659978446594,0.018308201959499195,0.05778300706352175,0.02182524535676051,0.05160728477040887,-0.028484323874095385,0.015608510717659712,0.11732150570925183,-0.023401191070116015,0.00304711896141283,0.07726830078551099,0.011314947594140487,-0.018501716715982764,0.04912381414882616,-0.03839490378372258
CD34,0.08287440394290566,0.031086013039967518,0.009842355445705973,0.03857200878395228,0.009882992558594369,0.03725217459241604,-0.014710543901632659,0.021653530152654518,-0.010908175035585816,-0.03510321472362945,0.029346064891205448,0.0304631570955546,0.0055363452908175495,0.11739239515359938,-0.002096931564134076,0.017766388229818162,0.002702230623512797,0.04085238056555552
CCL23,,,,,,-0.025697570108812268,,,,-0.03554797754194062,,,,,,,,
PLAT,0.07275591589875854,0.06850376575682868,0.09077162197438107,0.03767110399435827,0.026136278071896692,0.059861794233320324,0.0761343302471494,0.011599531170553175,-0.002131029556829436,0.05032743487079331,0.17660283476806682,0.023975506064687905,0.009076227118111003,0.08009610136359488,0.004816184928346824,0.007746475834432844,0.07560997104349496,0.09253501009862221
NTF3,,,,,,,,,,,,,-0.05031282646211163,0.2152206464005113,,0.007698354766499541,,
LTA,,,,0.033238010983170904,,,-0.023067384367378027,,-0.017141913243953984,,,,,,,,-0.04684299895394701,
CKLF,0.006227004004192212,0.0274357642675967,0.03628085343897724,0.01440303946745014,0.0667283003905587,0.11545257375079415,0.05139158179151469,0.07079018893844076,0.03535755268438538,-0.020505061229892096,0.02018348176315477,0.12269731273478872,0.012044281489658566,0.07179979324814145,0.028317269572755707,0.04720724734457532,0.10607613446752698,0.06862101606141818
CD24,-0.007389378850516974,0.03760325241687211,-0.0011880526020830013,-0.04653113586393375,0.09817627410679697,0.06310110539255377,-0.03667126417309401,0.019675863934692176,0.001429279624833316,0.04372006307463874,0.07057523007110357,0.09764973446170545,0.023864147975844626,0.019614016961730478,-0.061839854372482225,0.011634637847954868,0.011398508049110485,0.0014605322078956344
HSP90AA1,-0.0987884506657114,-0.07535176251967364,-0.11982646594109485,0.03917149399682957,0.032718843924935466,-0.13516131716764224,0.02083771623652133,-0.15959222370044202,-0.05376247648846555,0.02021926040126544,-0.09000898862899612,0.012925099686877486,-0.0521960581141374,-0.16214891420031663,0.04616274752263297,-0.0023809995757160707,-0.06113147963987659,-0.0662861564390828
BMP4,0.001461266082138727,0.011692435198930023,0.020121308206625898,0.02275055061308971,0.07590394452902909,-0.022736019436814605,-0.011119680853951503,-0.027173025780105785,-0.014606680576509656,-0.06829589855005111,0.0922136257522254,0.02552996269210564,0.034957138186794905,0.10375478294619511,-0.01977237240316329,0.012165272944733326,0.07402266360473504,0.0054816974891909245
SCGB3A1,,-0.025438104687112714,-0.006623173074742471,,-0.02270292152512139,,,-0.029988388072472744,-0.01196140036930932,-0.04386906007663621,-0.042232865432317794,,0.06651694318575345,0.041659570518788464,,-0.029053292819859054,0.014357122253324098,0.0018005306680783444
IGFBP4,0.05446513667207849,0.02799214179523757,0.031189308337671612,-0.02178402285086601,-0.03953159846124927,0.06131337932252091,0.10382789213537712,0.10860687522322524,0.016233168448116758,-0.006257141122110168,0.05547662582864014,-0.016750106085699146,-0.029187854485773934,-0.05752745098162332,-0.017473265187127853,0.004377905221886892,0.05203758327215044,0.0963609809443001
RSPO4,,,,-0.022029662437797533,-6.41016644317655e-05,,-0.026828772325876424,,0.03376820332709026,,,,,,,-0.02614539224732916,0.0436212580435704,0.04258876302605238
LEFTY2,-0.02003411712665905,-0.002913545343011116,0.08147968524554652,-0.004533007457391543,0.01895149328188391,0.12179648149721914,0.03775259477075752,-0.01812072668939972,0.044066314004424616,0.08886736867545342,0.0304974805371731,-0.024974765325325894,-0.012350760604489029,0.045016208461806755,-0.00338265962639534,-0.03555600613884081,0.025594893257417612,0.010735984934736152
PF4,,-0.0263879501997861,,0.006061157233462561,,,,,,,,,,-0.028818783724799252,,,0.036639345992595745,-0.02202893191198843
ANGPTL2,-0.07939813870452517,-0.015063774652063155,0.041556137213759024,0.057394895042787504,0.013125276423057785,0.12785454391070813,0.03689984960969018,0.11992702560990062,0.044573600116488206,0.0428419228179502,0.02668261225615315,0.02164562619590102,0.052291467870267457,0.09469746731212293,-0.03549935017108715,0.00025595186443287644,0.057330045263408784,0.057269559541530124
LRIG2,-0.05388667845694577,0.0375814742599694,-0.010540060407677217,-0.035798073459019406,-0.02135009010965576,0.04000118908305265,0.0017109128788333945,0.022876593186903445,-0.0104733850753449,-0.04316515656742766,-0.038770363622845215,0.07900258862744974,0.03450879253498038,0.020108531072137642,0.05574437951681506,-0.06229552945040439,0.13745890910368802,-0.017769763512829616
ICOSLG,0.01596844276391429,0.027768021727670313,0.05594492288476516,-0.011335694366883647,-3.5638600616602433e-06,0.05467862400324684,0.04435635012157041,0.049076630899467684,-0.017699081385071532,0.07286503405647407,0.014850379994713338,-0.004699159532158981,-0.01605919727850132,0.12135102181599852,0.04856210332497001,-0.05473154412149467,0.07114112903180156,0.05586734899977133
WIF1,,-0.04748083326894604,0.002188244865079397,,0.03208592387611213,-0.06512801647885474,-0.020703128146093708,-0.04150944509173143,-0.0454675772424274,,,,,,,0.03962842781452994,,-0.0015101944184353225
NPPC,0.15431676838005887,0.005120180334931774,-0.017624961574682695,0.06777084899181228,-0.03973838073012464,0.03926684629828967,-0.010796311211660699,-0.04498862494347293,0.027382395222401407,-0.031407858183470694,-0.09029575932457345,-0.023401146126727262,-0.033162752919335826,-7.757309683653992e-05,0.15303208158681472,0.02767394493646654,,0.09330315166479544
LYZ,-0.02209136126883886,-0.0655614113679336,0.044021940320763675,0.0004739864281438506,-0.04155312008234237,0.08586783370328938,0.02267000762111968,0.07826978074710082,-0.0035407998687347762,0.08662773810000668,-0.039004518858950954,-0.019942459954022176,0.03373573792089065,0.0893347157746212,-0.008136508175031068,0.012921462741307359,-0.04231572387227639,-0.007362241353615926
EREG,,,-0.03632432979877809,,0.013024797462741143,,,-0.018640932191894718,,,,,0.02779365613292118,0.00732987013384828,,-0.032564526857204484,0.013640730783237794,-0.025361826322659733
SPTAN1,0.05602423667530888,0.06771865978603235,0.10568226810088288,0.04052237850825215,0.026945752345293804,-0.10042043867508793,0.020547782601236877,-0.07591243032441718,-0.00781969471289172,-0.009277923274421184,0.010609419778506579,0.009294203572910033,-0.01297263479264061,0.08947802749575008,0.05752380226425701,-0.0010559327730905168,0.030619553011482205,-0.05158082252317726
PTH2,,,,,,,,,,,,,,,,-0.0026942427424585845,,
LIPC,-0.007759604971122383,-0.03230578697981577,,-0.02276436298149841,-0.007988036072142662,0.01984515955282932,-0.009419851384797335,-0.033385569802993266,0.08833008306197314,-0.010063970348386592,0.13999532518969923,-0.03327535343240636,,,-0.04045725956137481,,-0.02247667504972921,0.022796894784737533
COL8A1,-0.021340510967817587,-0.00549779324424085,-0.008113640456606607,0.010429121430683001,-0.007716209770765821,0.0388192548581439,-0.0026302310517856502,0.04578441406785741,0.03912475240270307,0.04022334446968778,0.08537816957579203,0.026144368750493682,-0.008251489754913152,0.08674077129699913,0.0055766793709846095,-0.003922406099598417,0.00020987961953197642,0.03623431155373603
GSTM2,0.018275114724951726,-0.036519810766805647,0.0028396497985128007,-0.026599258339403544,-0.0005133549539230194,0.12529029084932874,0.018410504243031423,0.10205231300781716,0.1022744348940983,0.06373844995632172,0.013695756168478766,0.026778497923291376,0.046712045674553344,0.07111361196496742,0.009661514698359961,0.019237046894842062,0.028147847071296576,0.01730227556917583
IL4,,,,,,,,,,,-0.0427103441657441,,,,,,,
SPX,0.02683172397962523,0.06821067198187487,,-0.02342215269926872,0.006188205412777849,-0.04617106557691247,-0.023538614719161015,-0.008600347341155773,-0.04667670396682151,-0.0034333328015458994,,-0.05524424378123177,-0.020920909424678245,0.05432184706630288,-0.020070985942034335,-0.0412612752881359,0.06164259124422363,-0.013178157279542094
MFGE8,0.01045788987289893,-0.03307999234768534,-0.035398014792971146,-0.007432364241400717,0.03471881318625625,-0.00716555788071428,0.027589228800797283,0.03672864592726053,-0.016778387804177827,-0.022921607273135386,0.12212924127418234,0.021115556555898952,0.06012215164766038,0.0014242534691918337,0.005935038075771104,-0.02116014126164183,0.0694708473914629,0.07279621967959542
TGFA,-0.022596295885825676,0.06171939506386543,0.053917250170968344,0.018195219902358794,0.04239063815999188,0.07550319844101235,0.06817388488874254,0.05919334458668971,0.009272260142616565,-0.05624138916563619,-0.028431980175063362,-0.004663627879899751,-0.014325014169275091,0.03629149572903666,0.013798995508081018,0.019937829075075963,0.08378849588572179,0.058524341929034815
SLIT2,-0.020823903414373637,-0.007661560668848864,0.00024598295734209053,0.016339261477804713,0.043473157729153174,-0.0543703826715547,-0.02421524523881873,-0.05205062140656397,-0.002899602148905139,0.003768660791928871,0.10722360948297019,-0.026464626734483025,-0.04650636391837839,0.010427160765051367,-0.0018778837402041273,0.032530977632309936,0.033974119297772463,0.03900312370307924
PLTP,-0.0018529825004843159,-0.010059589717397687,0.09334081997223305,0.0007483712814185015,-0.02534125037123773,0.11730521201982967,0.0027538368215423727,0.13889995342289796,0.014240467080025587,0.09576173886817166,-0.0004314575478702757,0.052488503101224264,0.006089018006279052,0.005230693752890221,0.021143299123837177,0.008723351209810232,0.0125234884743649,0.06992834132271067
APOD,-0.07529394086566792,0.08363480343734357,0.047170843683390445,-0.020675323274415274,-0.0010431778663757376,0.12252465688824996,0.02745976962795517,0.06993397110025755,-0.01896986578667778,0.08490682266289261,0.004843200611998004,-0.08047227723154911,0.0654085946379139,0.1512432582744879,-0.01622044284261099,-0.028864980379671043,-0.10512189096957446,0.013375917525853771
B2M,0.05887586984932291,0.05991553843519051,0.09164723481074465,0.02794521856776466,-0.009859961684454339,0.13780012353617876,-0.009413343711154109,0.1547547643177501,0.0702256416250879,0.14137726378310128,0.12215983192705879,0.08819677493740158,0.01767947590101922,0.1442946627758692,-0.04641598429381055,0.018945128564438966,-0.017140951291612506,-0.014217292952940106
OMG,-0.07286108180565938,0.08817597864630533,0.029795787797145794,-0.005647764091684123,0.05399416619636671,-0.006431473006440379,-0.02912715125868765,0.046499690865554714,-0.026231138861963578,0.03245754101826997,0.09842433763846618,-0.022626672517764533,0.018800267610600968,0.1353845906958765,-0.03026275136665261,-0.04241034498887897,0.07562853128661987,-0.07711612756053393
CXCL3,-0.016294647781465863,-0.053881019776970074,-0.018868290535915124,-0.04464246758832402,-0.0415891147386196,-0.02965236216637855,0.07981768852463474,0.01521944199316803,-0.012345281702821037,-0.009399606059690532,0.06857461329830884,,0.0022052427892072413,-0.019468102559936924,0.05585415678113859,-0.0241414621544393,0.07308221475572897,0.05940258974423769
CXCL10,0.04127131143690699,0.026529291100979673,,-0.029550952314035928,-0.018700564717896724,0.10619606285044908,0.007235541200273037,0.003112030804687158,-0.019618146624135347,-0.01138149269098904,-0.0823180714350429,0.014271666716607578,0.0160178449861343,0.05937046175152966,-0.03296042184204536,0.00909050191775034,0.029961539913834344,-0.01051989594296941
RSPO3,,0.07507304689427104,-0.0160691099287964,-0.024881085643087004,0.05996950122307058,-0.03708493810434583,-0.025506566439363006,-0.040035155550945806,-0.012900581447450212,,,,-0.04149902451784567,-0.012767893050928332,,-0.03226346990782832,0.05572003242859476,0.002035702802574719
CORT,-0.02023418231180924,-0.025491664420235656,0.04748386976415935,-0.03249854999910787,0.04602021927644455,-0.03125848152347232,-0.04610327167694718,-0.018650295284755244,0.06674280936294794,,,,0.02885353726931068,0.014537227740666077,,0.055023037497714596,,
NCAN,-0.10975872551222281,0.11456677364111983,0.06690976894617004,0.010092058949747747,0.05139797367170541,0.07174214293784231,0.036833204265904244,-0.04280349888777709,0.04810039950177532,0.04541606678493605,0.05643780855085616,-0.006988862051212294,0.0145458872787484,0.12062634675834781,-0.04899818758334507,-0.029129969899208512,0.11182866349585638,-0.07028448310275262
PRG4,,-0.00153712754618756,0.01703216553456317,0.010918651191223113,0.05537663207976133,0.0032798236068053758,-0.01734470912969261,,-0.015082912256850173,,,,-0.013873572569913657,0.04233900789277816,,0.014022155988223026,0.014323990581986754,0.1319477376151666
ZG16B,,-0.016070961289696754,,-0.02850088943884341,,0.055872491767835555,-0.018329130902021287,,,,,-0.021725679933015104,,,,,0.031264296081730175,0.03466264461085978
TGM2,0.0020426283956779707,-0.06359877863910829,0.0058444064251109,0.02434918135730187,-0.030516444036203048,0.05855926270743769,0.0034357689890122554,0.05818998170000363,0.02648716283195843,-0.004147023816147733,-0.09909814061859343,-0.016013089451701313,0.0358770227470227,-0.0271364768880706,-0.004827615601143317,-0.008431315085360188,0.021308447786253175,0.03760671820966704
VEGFC,-0.020234183614624306,-0.02723849406659442,0.0616310498305763,-0.029132982263157716,-0.04113801894178708,-0.0036235760416204466,-0.042943739696929537,0.028250189922194496,-0.015392713160936744,-0.02574275911049,-0.03641630539626659,-0.028160795979339116,0.03030753834392942,-0.0333017267323099,-0.03227056871448503,-0.04462277802154055,0.05315028509512327,-0.00320827622218644
WNT6,,0.002885411028852383,-0.0007782073614027632,0.027340167966804666,0.005231442767272471,-0.00673237720748894,-0.03376963551067992,,-0.013433982762162046,,-0.07891114133665139,0.1124668690527149,-0.05023877849415976,0.05061458671107895,,0.032301711337975,0.02655644381472361,-0.01941874345308073
NRG4,,-0.023429389828898393,0.03594965813352153,0.029443364269709053,-0.02870855123752578,-0.030466469883925387,-0.03521322821332129,-0.023466734260485764,-0.017957395296061208,,,,,,-0.025912800561873905,-0.034525668822806804,-0.03338319427306577,-0.01154500658778685
PMCH,,0.07565950104073099,,-0.0028892685069345173,,,0.02660674034818856,,,,,,-0.03420657859036113,-0.0019157484702559586,,-0.01987845462485836,0.038850428588508006,0.14044179087313022
COL9A1,0.02698977132232472,0.017819001949998633,0.06655150712219263,-0.0213355516130359,0.004890097398149273,0.05810966964896275,0.05353999384545088,-0.018382517195092818,-0.0042335313234107145,-0.04124977934826001,0.001389131369258324,0.037948510893626906,-0.0040175397446636065,0.10057978058746303,0.00965314654511051,0.042665716989930526,0.0750427452144624,0.09847828194689419
GDF11,0.01235991587463749,-0.014491057483973196,0.11654277541661201,-0.028915635396388195,-0.02466524326328599,0.05846256225160646,0.05754645847193368,0.01335724096395125,0.05298886184243406,0.004651561794669739,0.02634857244781359,-0.07280443246750389,0.014901892070475656,-0.01893899112630672,0.01948498057994947,-0.0060396591709106166,0.059909886887136346,0.05310579977757723
RAET1E,,,,,,,,,,,,,,,,,0.02264374464183918,
