,UKF260,UKF304,ZH1019T1,ZH8812bulk,ZH916bulk,ZH916inf
SPX,-0.023438229255918458,-0.027447909093473034,,0.028757682906978246,0.07999240116353733,0.0617643166739043
MFGE8,0.02978878694866304,-0.03843554149192542,0.0008997484569180938,0.03992956739544749,-0.04173961667630912,0.00022855078841399807
TGFA,0.05966200143067696,0.013910767777855592,0.06970109567214741,-0.023714780273414702,0.02706092146962101,0.014048616756818497
SLIT2,0.054704696538742575,-0.03042494470343056,-0.03546676002832258,0.067822278144666,-0.0038113400638631867,0.07980325213038364
PLTP,-0.031174382643398887,0.13246240751198715,-0.022769726606176988,-0.011525842621097987,0.04242806014276904,-0.05604233059720511
APOD,0.07204553579259149,-0.0152320556741753,-0.06301844994758583,0.010749794394134557,0.0717730041022438,0.0557003602617072
B2M,-0.030504339620640746,0.07557090128396461,0.11262170167813647,-0.07015109961450242,0.04846007970724098,-0.08233950481408055
OMG,0.02661064419563088,-0.08088681206957231,-0.042661411213203396,-0.008677519655306892,0.062256558437563427,-0.030240093973637663
CXCL3,0.04381296617219336,0.020564228952358907,,-0.01792769973371735,-0.07506724738831139,
CXCL10,-0.04520282508011804,0.0679828289705457,-0.018908037808129986,0.081149309044423,-0.04215245529794547,
RSPO3,-0.019114062413832174,-0.0369264668467527,,,0.04668820428344233,0.011482862787886341
CORT,-0.037816685662143315,-0.04207206787623406,,,,-0.03095323471990587
NCAN,0.029126689247160133,-0.0637294789437503,0.06572186031104374,-0.002524019611982776,0.05150167348788921,-0.06912448446102173
PRG4,-0.022310047530428208,,,,0.056595340314417666,
ZG16B,,,,,-0.015525223294196495,
TGM2,0.008647932703467436,0.02263091042583663,0.028452771531523417,0.015410947486540216,-0.014409821358117888,0.12084633093005655
VEGFC,-0.013181503929785588,-0.01942856087677094,0.03950071580437627,-0.02364693136408607,-0.03072529109567758,
WNT6,-0.006470102044539601,,,,0.11176336467060105,
NRG4,0.07466644844751867,-0.02164456645032098,-0.03399154898154731,0.08858196174661377,-0.003027262336033353,
PMCH,,,,,0.0007449068052396541,
COL9A1,-0.05579752225300581,-0.01695513361751932,-0.011018891751708473,0.013022020554523393,-0.0049591857973299664,-0.02012250149390303
GDF11,0.056630106999403254,0.06793406830855571,0.049593870201095167,-0.08040450531145767,0.017585706726798767,0.04108391245305994
IL24,,,,,-0.02697097948799833,
SORBS1,-0.020050047765017495,0.028947252784940574,0.05008527666069921,0.005708388506333103,0.10119175347847552,-0.054396704098447914
DLL1,-0.037485974445949866,0.064607230105829,-0.0008158362525110688,-0.054659348966411406,-0.036249370418303194,-0.01735359177419732
TLN1,0.026928128098285643,0.08499079180095158,-0.008011196921715806,0.025140688167409095,0.0039057993158591693,-0.008736649344337316
COL2A1,0.016839460511509415,,,,-0.021735355929355337,
SHH,0.010322430267317086,,,-0.002362914679137813,0.010561886607421649,
PON2,0.020149962757484076,0.046440147271408154,-0.0889500131520321,0.002699126990614968,0.019202259002959285,0.010728263529113364
ICAM5,-0.015421337619705438,-0.05797624242529636,,,-0.03899478056061201,0.07877629298565902
HPX,-0.01196280168412736,,0.04175778425184631,-0.02545822228338961,0.05585738780378331,
SFRP2,,0.14275029572634074,,0.09179058509391254,0.091205979426777,-0.03877264163127987
CFC1,,0.012442264358640882,,,-0.02134685447606642,
CD70,,,-0.0368906996050043,,-0.042380849936609,
HP,-0.0037735600003121804,-0.0118872381301382,0.04998340725477127,-0.024318923925949722,-0.01905315591856974,
CXCL2,-0.03415128210403119,0.05098285582499652,-0.03348713516451515,-0.01267037000725533,-0.0218930122267053,0.04185798013539598
CCK,-0.0008305835608081477,-0.10777909321437823,,-0.011768920923855453,0.03954812703646996,0.06584638052288175
SEMA6A,0.003829126083035613,0.009446520214763277,0.04758639478948101,-0.059149543760282475,0.06403975325737592,0.11512223905543764
IRAK4,0.017880846303609508,0.08851836209230976,-0.004748646897190714,0.01774624759744259,-0.03618804282647076,0.07875311570293679
GSTP1,0.0407545817614627,0.0967105044358661,0.11218444914487974,0.039447515844791205,0.019704426943920633,0.036341567774697076
VCAM1,-0.04080249514115932,-0.007392379900498758,0.05793123326591782,0.03987655320783917,-0.07530892504359699,-0.04855998724966159
NXPH3,-0.0324982009470896,-0.01659163467943227,-0.00456158846874479,0.044600207048337906,-0.008694974275981357,0.08488508612168257
MTMR4,0.004193411965620483,-0.007304475424711515,0.050550844556690525,-0.02859177175281001,0.08199001633459872,0.053361770675439825
LAMC2,,,0.02569837956611485,-0.018358600397177977,-0.023231505286634386,
IL10,-0.008937613240017657,0.021912760929360682,-0.025855479887119497,-0.017708633146863016,-0.04041300268805539,
SEMA4D,-0.028175581828484213,-0.0020476934689193566,-0.050419529295670715,-0.06653989632864514,-0.019433870881901533,0.04087079795430749
TRH,-0.019608947545750873,-0.00803597426452713,,-0.013583102957084784,-0.06076054455655352,
SEMA6D,-0.02294657850131155,-0.06345538520365948,-0.05698628751459322,-0.030986543726793568,0.02885957696944148,-0.017546893636933555
CEL,0.0007013329242721045,,-0.024005443008571554,-0.006531911123742451,-0.024819693937371167,
PDCD1LG2,-0.02512780460891801,-0.024779161291433947,0.023684752448434723,0.014754863836957328,-0.0562303841301314,
SPINT1,-0.04464917885188505,0.05107773511664195,-0.04627107830719821,0.009312254311606392,0.017394177771530638,
CTHRC1,-0.009408730999609656,0.1407982680880891,0.09648132767306646,-0.0018542084341199622,0.055269421211471166,-0.03167534330922804
PODXL,-0.049070817994862036,-0.001008731071791118,0.03653727414378387,-0.04218178813785984,0.027160164486326615,-0.023463719717988614
JAM3,0.03317339662031445,-0.07441116050350682,0.0903722609399937,0.029025863142673455,0.04646082784811907,0.09662135723569898
TGFB2,0.0053575569191784255,0.01424724413784571,-0.028532219133440905,-0.0025715776713193463,-0.03838964611887268,-0.015272176531237053
COL18A1,-0.04052036967910286,0.08967125186828251,0.020075219876617888,-0.0314557375121525,0.04682138127955442,-0.0029934623078574606
NODAL,0.021488773612558344,,-0.05588155147611291,-0.027617228169986,0.020582052260735943,
INHBB,-0.014760017030947908,-0.003707365588969339,-0.055910878614719,-0.03352344179377262,-0.00037247062782214666,-0.0563770531496906
LCN1,,,,,-0.016294918893925096,
ARF4,-0.012306383399271485,0.008466231808368233,0.0532694023983803,0.04925388347023616,-0.036822521476670186,0.045481705929169725
CXCL14,-0.007703774049012872,-0.08886827951039333,0.04649465448753718,0.021270825156543677,-0.04420596118031431,0.048823790002072855
LIF,0.01833032564482627,0.1586862221021174,0.08154142003136297,0.039926702336666335,-0.0550515255402513,
IL17B,,,-0.03245773282201757,,-0.018423646002769804,
MMP1,-0.019608943268115527,,,,-0.04123070725868846,
MATN1,,,-0.0354668299376436,-0.018570611507974538,-0.016789653604257528,
ADAM28,0.006743842154880213,-0.041212421116063956,-0.007841081642196318,0.02494382669819469,-0.018491767664205735,-0.011015010094977335
TCN2,0.02726130294405156,0.06506556751638966,0.04569119933991207,-0.07968170372431589,0.02535888830394935,-0.03870361210313806
THPO,,-0.023853024582393207,0.076234654366499,,0.05861064410181293,
CUBN,-0.00259797952268895,-0.018342212800883925,-0.05061786027059814,0.045364188461911,0.04440461229355381,
TIMP3,-0.026842260866497297,-0.021505026616798338,0.08487836794877754,0.04436561011476828,0.04835964305428786,0.057603634798130875
PIGF,-0.004558675773561513,0.07988479859293995,0.020845155307203975,0.007132445366834765,0.006935645605669308,0.023785475323197885
CRH,-0.019926260575061194,-0.02046248279480356,,-0.014216851999478449,-0.006216194982298241,0.011549466886097209
BDNF,-0.04344239826873297,-0.023675837209482232,,0.01768290519072421,0.029045857882820783,0.038139456956533785
CCL5,0.026390637722637913,-0.00019929678656592747,-0.049852647698357615,-0.05091965061513203,0.009054769333397522,
GAD1,0.027831819630753128,-0.06167506367967585,-0.012649025812561684,-0.02538505601890238,9.543005288355184e-06,0.05024530745638249
COL14A1,0.015415032754398891,-0.01227395697566343,0.042977115416747896,0.04015195211238179,-0.005444467351547637,
HLA-A,0.0028500293461274843,0.08694102708035834,-0.020486811092337222,-0.017224106173579355,0.007260322357642285,-0.12321272602511534
CD5L,,-0.02489328650281681,,,,
FGF18,0.026356492996835946,,,,-0.023049163528412155,
ADM,-0.019421672877468137,0.06566752818446207,-0.03960686561340821,-0.02413649925302523,-0.04965799589567207,-0.025199647455857475
GNAI2,-0.017121289099738198,0.06756133025169364,0.058208343132619085,-0.007786863322470635,-0.02005580093470279,-0.03688818817733308
HDC,,,-0.040477282002233335,,0.012691090402330222,
COL11A1,0.013169653363355795,0.04754333581852414,,-0.000388159179157912,0.002963759134172795,-0.04979688645218241
NUCB2,0.009540837444642179,0.015866621370483808,0.09386113426598727,-0.004775228793896696,-0.022584679539300337,-0.04846782437697965
FGF16,,,,,0.10470493343015824,
CXCL1,0.023830482303695104,0.01824152928848324,0.027560929050015635,0.008704471898574137,-0.008187842364138446,-0.03341430169397325
VCAN,0.036096725578712276,0.09662032833485903,-0.059655335908366205,0.046790288702728326,-0.07135599609495218,-0.07747449642680147
MMP7,,-0.014649342228250544,,,-0.06250526864279302,
PTPN6,0.009316055368216884,0.005652856678239947,0.01880605973205945,0.005282129021213004,0.01520171574844095,-0.02693909016869483
PTGS2,0.0018022397403572939,-0.012000160958267364,0.06934431719981059,-0.02295800553466542,0.00889312751959384,0.06675799666288473
XCL1,0.013383198095694788,-0.019215768804299628,,,0.09871437524473296,
CD58,0.05390264206448585,0.017589608444533358,0.12055292086839542,-0.005056468696932213,0.007930097905022832,0.0020526496512288414
TNFSF14,-0.03241306411100967,0.12749416251519508,,0.015065837933870488,-0.03522376485392283,0.09352286758232586
CNTN4,-0.017244353926780753,-0.06343614880434069,,-0.023304681000618624,-0.031372143998704624,0.024415845096939538
BTLA,0.044778676691330434,,,,,
MFNG,0.02391168033694235,0.0633781861451922,0.05246082737127624,-0.014716379601145668,-0.07856045289718731,-0.01446205455594663
ICAM1,-0.018317524665363894,0.08490343932898328,0.052375787452686215,0.03514512041769849,-0.04222667178617838,0.01802613723051567
PROS1,-0.002841053748196189,-0.01097404637791751,0.12281510506076891,0.05528823366448799,-0.02748567416652442,-0.04928128132170018
CLCF1,-0.036207446203035634,0.08733192653367972,0.04481753298483725,0.01859027087760102,0.024611511503686113,
PSAP,-0.06038168503972235,0.015084262676308415,-0.024413889943332687,-0.025382668949391948,-0.04575642515189079,-0.04745588217466001
EFEMP1,-0.044333092263985914,0.09392645408647755,0.08011723088901453,-0.018152043351437906,-0.06350974857935267,-0.08901913463564608
C1QTNF1,-0.0021927888923097575,0.11182654192955,0.03128306595845631,0.029486539225173254,-0.02909009450272484,0.01750504649433208
ALB,0.07196065880364923,-0.0075777383371130845,-0.024931212334680028,-0.04140345833945955,-0.023771124572103165,0.003902238439854713
EFNA3,0.005012855751889869,-0.06358990900106659,-0.10355953863501136,-0.021586828482837207,-0.035249164102088434,-0.030264106247991064
DRAXIN,0.1013553565180543,-0.020054669647505935,-0.0718512043063447,0.025348514369269347,0.05398885022947126,-0.02267249484223034
NPTX2,0.049762150498911244,-0.02018690243691905,,-0.03555716233765779,0.03529616058981681,0.019729350068732183
FGF11,-0.038449853679743816,0.051076745715755045,-0.006067618355074582,-0.0007024682439763488,0.006836172655537228,-0.006573382781739749
CD59,-0.029151633306969134,-0.0023198840876529495,-0.039976061993880666,0.018271247267660377,0.05004359834953345,0.056906191144807716
COL9A2,0.007152100043956059,-0.05583477278495934,-0.12813114178133367,0.005752486761139882,0.09133240036524326,0.012194444648314633
DLL3,-0.057573520153609,-0.02574729596726063,0.024590222787957264,0.004547440394944675,0.02760099351348709,0.01942608618623997
FGF5,,-0.014089040617794462,,,-0.028379529322534378,
LIN7C,0.007618622528943889,-0.04829719724482361,-0.03918221884602469,0.00758712855441757,-0.011294254183505851,0.07579923225026183
GDF7,,-0.02589784806427617,,0.08500675765083665,-0.02566521210176076,
PSPN,-0.06765873817215516,-0.03961420353580815,-0.041941653829355406,-0.03060203669786197,0.009727873144460874,0.0778184746239734
ANGPT1,-0.03161021784228666,0.0379726968052463,-0.005643291015692691,0.006289403420059273,-0.006311825212736854,0.10453322684994613
PNOC,-0.03430126167950575,-0.04663481493491785,,,-0.004328886499470333,0.02881893572905998
L1CAM,0.011747553711580946,-0.08125879688508811,-0.024931993031222465,-0.012250622070013342,0.03815108449124858,-0.006578133517074146
APOA1,0.02192814410543487,0.01917847489382515,0.10507917882073624,-0.02561746229851373,0.019604867052912145,-0.03031061034337011
PSEN1,-0.055091291226141884,-0.060792397439650966,0.09394986337305147,-0.07413376063824735,-0.0658186286763216,0.11359109582559389
CALM2,0.011163780984512007,-0.06780059966041528,0.11735111743075786,0.08889686157053389,0.005501695446421821,-0.04552458916648838
CLEC2B,-0.0075916677158237265,0.032072012608211166,-0.05612322073730185,0.006090649361057422,-0.0397546767238317,-0.05677047906569238
NTNG1,0.04570638353036748,0.013519016005111581,0.0314550896696655,0.12434151733755733,0.0367702621928454,-0.009668152495932492
LRIG1,0.041982944112559935,0.047446358836979896,0.06687111959214473,-0.057843826333317,-0.021263699608905492,0.05088474319104886
CPAMD8,0.0015790394365339346,0.004479575452037157,0.00751427759759608,0.1105842710777719,-0.018198558978504076,-0.08634123030002035
GHRL,-0.010824259678554035,-0.015713308776286097,-0.02905654571943397,0.08152794828311444,-0.016042219096359004,
NPY,0.007155806049953192,-0.06538376436600725,,0.009783003252222386,0.0373947378417307,-0.1347352658278313
MMP2,-0.04143251005696676,0.10317757818180165,0.032192847555583305,-0.02124052459015817,0.00851723283226302,-0.06961462332907926
PPY,,,,,0.035911194282046935,
ALKAL2,,0.10029360030861156,,-0.0327598280557304,0.014299215240416422,0.01687333521796178
CSF1,-0.011014446869954083,-0.0451593106814349,0.05725753462029701,0.027270324264030452,-0.028310536630930496,0.05058582020120796
SEMA4C,0.02178961864521365,0.005989465596196157,-0.0643199092164572,0.023162607299013604,-0.06051139826851463,0.055916778772314366
ICAM2,0.026180435648455347,0.009499434280143841,-0.04921878772384062,-0.04278317603281335,0.010490606286591134,-0.011763304922431888
SYTL3,-0.0280547933349785,-0.0400898254550693,-0.027413776650863555,0.061402819971643464,-0.05764597900531839,
IL1A,0.07690613922429256,-0.0009496163063550616,0.04019481280674234,-0.03590872768143536,0.022128638798244723,-0.05832622893194161
HLA-G,,,0.07311778099082805,,,
PGF,-0.0534148072614094,-0.0025680498245977306,0.029993089291747266,-0.0860571323902817,0.05318289532472192,-0.0523331172591292
LGALS8,-0.006713976290657026,0.038796594988535583,0.04759713431998279,0.021978718305530266,-0.03773384109200822,0.043131617749563464
DKK3,-0.00881442171795078,-0.11549266704328794,0.09560350979671342,-0.012323112764911002,0.025012155212554798,-0.024541987291339353
COL16A1,0.04389812127035497,0.006424155811301459,0.10468754545787007,-0.056305090948552704,0.04904774029105786,0.008389648610963425
TPH1,0.030396610664762694,,0.16171936503268147,-0.036030503259704035,-0.011890027534042344,0.011666853749136957
TNC,-0.040650938826488424,0.016434166599482262,-0.020080687187262157,0.029505827022798747,-0.0396417104069372,-0.12250632084768875
TNFSF9,0.003767067780961483,0.03990406570270982,-0.03448937564525041,0.028402905040524486,-0.04550190154793051,-0.04374735075236132
C4A,,-0.016955138089011727,,0.014549916834616405,,
CNTN2,0.02853508264372253,-0.028808005919414414,-0.03386802580627651,0.030694958352228456,-0.034073612346092325,0.07310782756449079
F7,,,,,-0.022494447311879134,
LUM,0.04799439225725758,0.14384088044650287,-0.005054167121930513,-0.00015845578454875542,0.04099647078949494,
BTC,-0.008989668290956881,-0.020663676871018697,0.08674351541993953,-0.021706763509983924,-0.04582855599976566,
APOC1,0.015799405961130497,0.07845024127178503,0.0024247526270386906,0.025050821620475852,0.056000678033244516,-0.020439522271393933
PKM,-0.028173894492433398,-0.08815529534797838,-0.005802683391636519,0.05704957625153993,-0.02906383810811955,0.034207766291447866
TNF,-0.056142609809729946,0.0655833148514941,0.010800396614891532,,-0.017507241818322184,0.10804369559489997
GNAS,-0.018115515435230836,-0.03808931266207164,0.09505609597574419,0.054095069810716566,0.02593245037338631,0.07869460323216725
BMP8B,0.03603229564306241,-0.07087861781379524,-0.013602838513644886,-0.010037588084177181,-0.041923265889687485,-0.059862550523747234
LIPH,,,,,-0.027916551927792736,
CCL28,,-0.021060914004747626,,0.010943509216153051,-0.02648768438987549,
PTPN11,-0.048347371903994955,0.04530895923817156,-0.016847789133216915,0.010096053131815082,-0.046727042344517154,-0.015302570309547724
ADAM12,-0.04015210240397313,-0.003987447383079342,0.01574873450400742,-0.02202037038577521,0.06398296545262086,
EPO,-0.0014382363761613246,,-0.02980221308718914,,,
EDN3,-0.028567192811672623,-0.02523188252874776,,-0.018113349813639292,-0.010411451181825118,-0.047608489080745865
CCL22,,,,-0.021706764470641206,,
CCL2,-0.05100936825995959,0.07191734208156932,0.11213198659916915,0.013326523751975527,-0.05300808069590975,-0.08000937987204984
DSCAM,0.04441359062757975,-0.02715713919436185,0.17620969011599338,-0.03793363767002521,0.004433348242444359,0.08060093892032119
ANG,0.02368801120128126,0.02351279786592418,-0.14083488439553535,0.03961753991212712,-0.02111001067927297,
FBLN2,0.02527399984063824,0.05242604933443252,,0.05751101245881026,0.008529412312927169,-0.02965544524583337
VTN,-0.015048100183754123,,-0.03218154325974272,,-0.028379539174285956,
VEGFA,-0.06449004322282592,0.007445453873883822,-0.1164678224461245,-0.040070528768911304,-0.020501760679830665,-0.034324894275560396
F10,-0.026231032050288292,0.19170175957080512,-0.03193206341228664,-0.018780439191768028,-0.023049171825247725,
SERPINA1,0.026392440658056366,0.02720873654666095,-0.024698371797029987,0.01904501605222978,-0.006488202257316624,-0.024713830918299002
VWF,-0.012778363061357883,0.021029895820525887,-0.028072965952884128,-0.03548391694858721,0.0639486478813156,-0.0006961311677574825
GDNF,,,0.07593320958728904,,,0.022670730611356077
VASP,0.011648934065744077,0.0494432079688983,-0.041425030440249665,0.029467688780723936,0.015568738888747588,0.11054467046476653
ADAM15,0.02256494691058032,0.039510151174682095,0.03232296152772595,0.041546408617573874,-0.025515757748819336,-0.01767471814084821
WNT2,-0.02259123482093138,-0.000788395588673563,,,0.13618864111531398,
CALCB,0.06365370527838571,0.016814219437122118,,,-0.026970992709031694,
OLFM2,-0.019020085540227126,-0.06728693635185967,0.040187500608358954,-0.013492712131280915,-0.011613145986268067,-0.012387096608728968
MFAP2,0.10793042449758566,0.1869238960977751,-0.015601440939207506,0.05808305844412862,0.018860911215813313,
HLA-C,0.028237543561887936,0.07884359056246491,0.009536701266589261,-0.03675393816399753,0.01295918255355747,-0.10380348277606788
THBS1,-0.005954386585553821,0.024705631650498,0.03910499615714422,-0.005067156060293249,-0.000667206378714449,0.053701413866399456
HSPA4,0.030552050319200417,-0.019546373211235764,0.014338829256118615,0.03189238756429986,0.0815452503491596,0.008298702088570491
LMAN1,-0.028035072046355778,0.0031959020655858376,0.05053068905276144,-0.0015739333043122284,-0.0068546237672823486,-0.04878641168928248
LYPD3,-0.028114210663042143,-0.01921576083094586,-0.06331218181964486,,-0.025498028621476574,
APOE,-0.001330703166723273,0.0791024653495193,-0.14915284985050448,0.008016825552803648,-0.0010404453861946514,-0.07317765853804205
SOSTDC1,-0.03509852837169193,-0.04013213104819315,,,0.060150580897827766,0.007551409123970116
ANXA1,-0.049755028196355355,0.03849371503023126,0.0883731005627406,0.03465272222084079,-0.0015566927473043694,0.0016311505799592246
WNT2B,0.008652931104249459,-0.03622941048636712,-0.0861685371906496,0.025472136757743992,-0.03868446018917848,-0.026517272952357413
AMH,0.04482689283805758,,-0.0002807776527261323,0.0109592621044586,-0.01623159419033736,
GDF10,-0.019545280856469994,-0.03426193433438875,-0.030856680868966382,0.047096939778143235,-0.028225910558513763,-0.0012275287456916043
EFNB3,0.008007869637791603,-0.05836827453842362,-0.05488881281011687,-0.04835552521568785,0.0316890595146502,0.01670609062937559
LTB,-0.04004481961269973,-0.03488347980582803,0.041177993952436875,0.023061951184251972,-0.0478644576467579,-0.0035055995521647136
ANGPT2,-0.012365406117290924,-0.039336663547403235,0.09389150998575176,-0.04454073026153336,0.03263179358362683,0.16072466222398132
NRTN,,,,-0.022070627111123356,,0.012803878347407824
ADAM17,0.06632776754502234,-8.558487293090804e-05,-0.009687188510907387,0.012334122091379011,-0.10010949635352236,-0.04636156987448601
LRPAP1,0.00744099703445156,-0.0719778904258727,0.03260542528323884,0.024625117930414858,0.02962494929650652,-0.054695146154951434
NID1,0.027097128016561767,0.024838531414659634,0.0317746465031508,-0.008815514845533815,0.06074829183589116,-0.07932484006775238
MST1,-0.02120974746274609,0.09481569032561507,-0.02096571426571298,-0.03381893399706806,-0.06620793144088477,0.005353932122240894
DCN,-0.04961631968342471,0.04707403886855894,0.011625555705341704,-0.03099735636818113,0.04930467575931942,-0.04807361047085723
IGFL2,,,,,,0.10160909105499832
