,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916T1,ZH916bulk
WNT5A,-0.02602369271748416,0.05226660073396402,0.01963526408515436,-0.01201862180108806,-0.01712456378886086,0.0290905577690184,0.054631990985364226,0.014615842195840922,-0.03862765422401477,0.10638491227374255,-0.02673809258251521,-0.0472978419346205,-0.025275758417311382
CXCL8,-0.07311237055327217,0.007715502399174343,-0.016168402997313557,-0.04407742869649789,0.027651204350628924,-0.018335241470311653,0.05886393728189745,0.06672490111465959,-0.012807163237843457,0.07714590804163161,-0.009393368919474501,-0.007789996765790565,-0.03999371263330165
GRN,-0.027374257901809678,-0.020220567679140062,0.04519282008510776,-0.012555196314142666,-0.03635785229672016,0.048469439109322124,0.0597334153314712,0.0016892535149399825,-0.010244668200845443,0.014509140244780372,0.02150568666059724,-0.06571454006466691,0.09213877171680179
MIA,0.024550423008028947,-0.015382961867866096,-0.015356639407073987,0.009754185843394263,0.007131648459353375,-0.023307672724920073,0.0438619569484072,0.00884902386809063,-0.015640862255458018,0.043776466556855166,-0.03059361643641233,0.06138109647423893,-0.0068205462269038016
COL4A4,0.03328571890927344,0.0800318302264876,-0.025825293560869298,-0.014727115573222265,0.0028836736001250523,0.017233667863913275,-0.013593901543737004,-0.01591783767534176,-0.026275404712657293,0.0045440097918653995,-0.015176255467448127,-0.0311825400786352,-0.027689308360958412
TAC1,0.06108113682677311,0.03452924118832696,0.0008882984991259126,-0.01123114218196958,-0.029613482815696607,0.028848025191100156,-0.03809816718524567,0.031227953123079653,0.02596910530017327,-0.04238134439955579,,-0.018354457515680822,-0.029835587132262472
RARRES2,-0.032911641358673506,0.008371543842918334,-0.02389326557423653,-0.007334523833369571,0.050452107773986885,0.0273485967647264,0.07743500165113687,0.0018392648635071215,-0.03818735625561737,0.07400672332108679,0.001808818829891691,-0.00754464035986324,-0.040600372368613954
FGF7,0.025525314618501504,,-0.0194897347734448,-0.007988266971621133,0.0018115996760114167,0.14076985930608282,-0.0177714282832982,0.04636473872721705,0.02362940167633821,0.04178041309004244,-0.032813054743397345,0.0975193650855774,0.04157230018911333
HBEGF,0.01749159276064879,-0.006368965968403477,0.008233817289451991,0.010939966131563944,0.012333947962770375,0.019644716663917983,0.056868502888697395,-0.03469052897840015,0.022179645143180018,0.005908877772824039,-0.05839059584257614,-0.060480711044812945,0.013512296026940573
CSF3,-0.014437769084643828,,,-0.022606979163002576,-0.019721862509076087,,-0.014382086183160009,,,,,-0.01469982313717013,0.11211998194665514
PI3,-0.02312555873307374,0.020271526975439654,,-0.007821959675948122,0.07188432134268795,,-0.01619441886522924,,,,-0.022082785862537185,-0.03193783213958687,0.08169445680580509
PCSK1N,0.09223933768762035,0.041855855559101075,0.012248257705514076,-0.02853064482564015,0.0134747179354443,0.033356702550960085,0.02651464098393102,-0.045161506684730984,0.011160363627137859,-0.06783065529812397,0.01580607316027333,0.0597664218999037,0.0560236466884215
NTS,,,,,0.07121654427704076,-0.014971924525339072,-0.01767731395987924,-0.018184279213987235,0.02751086419741409,,,-0.021768433580369145,
SFRP1,0.10350728647819427,0.03310087910743177,0.047973476375828474,-0.016549417914973948,0.05653758542208282,0.05064678153125373,0.08374877615338217,-0.03376439156610746,0.011808979746913683,-0.04796036778342397,0.032883272093327726,0.01667197468390183,0.07755896240136517
CXCL13,,,-0.01733280518444775,,0.056347585683316444,,,,,,,,0.026282649308023327
MICA,0.003562129385993134,-0.005195876338661761,0.028770252608289137,-0.049526989785049075,-0.0323130019208301,-0.03177840089280177,0.01665765700421002,-0.016723802865927496,0.022520444605666746,0.08054553734653488,0.04464785981512846,-0.014294327263787562,-0.05418823888642621
TG,0.0010805984684436926,-0.02465070946606371,0.06332049684793598,-0.017859443924765513,-0.04057822479069413,0.06980408931239729,-0.017357891286941728,-0.015360291038624744,-0.013568704590144186,-0.025230145584908027,,-0.028667458996725112,-0.037540524560832914
ADA,-0.010597820297714687,-0.028403535792044448,0.01566692084958744,0.008282103004647906,-0.04845710720188677,0.0002955227411581536,0.11696914498390341,0.02867598944020162,0.03184955786308524,0.01785665001362977,0.008623151391780543,0.010414544402089639,0.07739729526803006
LAMC3,0.06922605061605339,-0.041612027000573835,0.03268684121733175,0.010927616883458058,-0.018224030911608412,0.030850968930079777,0.050666193984761666,0.0038587282879730973,0.00814115724972905,0.024557612335235936,0.021744233645567282,-0.034141322622250725,-0.009498498216212396
CCL7,,-0.01690916437333322,,-0.012912349423048518,-0.010323679974553631,,,,,,,-0.015403989724951467,0.03354247791910816
NGF,0.025700972999342143,-0.004975615609648004,,-0.01936647418547814,-0.026831692749295293,-0.01649123171137295,,,,,,0.006365655422918166,0.031992173637455934
TNFSF15,-0.00935791829285599,,,-0.014378532617484948,-0.018611739011515048,-0.0014819862006415876,,,,,,0.025383118164372373,0.020549267199000656
HMGB1,0.024096293483340823,-0.030688134572801826,0.009139100900450796,0.048408617585389155,-0.01946931130468876,-0.02733786841956286,0.022277989521402235,-0.0583835064801516,-0.024601605990065015,0.03195065842293466,0.02795900484561368,-0.014715264577032507,0.0009212960180205631
ITGB3BP,-0.026077396346491817,0.018813925380862184,-0.01854797028574926,0.001844984026657605,0.039182041243404644,0.019167276193146246,0.09004608525944352,0.014779790055428744,-0.01773864211688579,0.06627175962394997,-0.0039671281698741845,0.00027721661426137776,-0.03992670998592928
AANAT,0.04136572711280294,-0.024532624955956928,,-0.013082995535167003,-0.01677028993848625,,0.10267317515612943,-0.01381359949685547,0.0585994607457983,0.007591393649454467,0.03454975105390188,-0.016298063508923093,0.05224804400841318
RELN,0.028095419456039866,0.05094579555500911,0.045769406353966584,0.0023485046399733776,0.025856317008235062,0.0004524816463116837,0.0020414495055129794,-0.03041308704737097,-0.009290298147113157,-0.02494308797637603,-0.04020412839467249,,0.024004496400570265
IL15,0.058113562526001916,-0.0144635543822562,-0.020885178211528136,-0.024236623119199597,-0.056104844431889074,-0.01424824557912355,0.012442579883930086,0.005726416259179987,-0.033617340673897524,0.07773651194952712,0.048865454902728825,0.006521148898443866,-0.05095081947961262
UTS2,,,,,,,0.12569933788910978,,,,,,
BSG,-0.02560941904456126,0.0545472601101806,-0.035033182994602785,-0.04237440908475755,0.019938445489934186,0.018857028300718573,0.016591560374214758,0.02778122543493506,0.0015729890899898345,0.030010215793057862,0.08554472927496293,0.017941587048111357,0.002705351850174112
ADAMTS3,-0.03553737915162974,0.010116492155224508,0.007156051112899192,0.007154275162544548,0.0250311572199237,-0.022949801789928715,0.07700758963976075,0.01678362778447146,-0.03148015076039994,-0.01351820660996808,0.04324108765296069,0.03530734508408305,0.015897815615144997
CD34,0.10228149068300496,-0.025233054803922277,-0.041069861275833675,-0.015414766612374372,0.033239346668187085,0.023283974346894415,0.07558050790246208,-0.01579635215456138,0.03986043340627563,-0.020402426076395315,0.010649569843045038,-0.0034892037226422943,-0.03790361218401057
CCL23,,,,,,,0.011526921464367804,,,,,,
PLAT,-0.010171718736615728,-0.0533003142303163,0.012087418351916521,0.023027845128567793,-0.021580274790782474,0.023194816999665763,0.07608756757850067,0.003854566520206473,0.029927889977997738,0.0706210305743268,0.09017357494846086,-0.003379420994902136,-0.0006339232876263176
NTF3,,,,,,,,,-0.02524808428310186,,,,
LTA,,,-0.012055894935926063,-0.016549417140766163,,,,-0.013303935917681727,,-0.02089589928084545,,-0.02193473730589124,
CKLF,-0.0022745135472038687,-0.0030350529140087865,-0.055043598159071026,-0.011686477361872206,0.06282522603589183,0.024728942492291427,0.05074854753649424,-0.015674402322310748,0.005201264030540024,-0.005843749518169233,-0.04817839116428497,0.06654777641480214,-0.05678570015125911
CD24,-0.05063221691765111,-0.003774255271189885,0.020099868712884682,-0.0577975031830885,-0.0851593164826554,0.0071366288798112585,-0.012489672655822376,-0.03210897091951029,-0.004930522190818556,0.032963339803463707,-0.029810684737534805,-0.011991248484005252,0.07879409499838949
HSP90AA1,0.0004566828218542351,0.0015361884585480825,-0.009118316769379261,0.028808446912186973,0.0048755382388214795,-0.02956803874480649,-0.09430810061204167,-0.0075042297001856615,0.053072946985605836,-0.054129984728709064,0.017166292233996547,-0.06429045700279518,0.035158110708988805
BMP4,0.07613379368326471,0.04193021880695915,-0.012779955348711406,0.020826586954842994,0.015648613076089554,0.029566520626359415,-0.0202614410504858,0.037052726215610385,-0.01930341433270517,-0.017805464408232233,0.2073557489529885,-0.035420701652555946,0.09798167082900813
SCGB3A1,,-0.016909162682439374,,,-0.019971345031112756,-0.0181881374806908,,,-0.01319322102473614,-0.014580882181463114,,-0.03229804808024798,0.010386130687131026
IGFBP4,-0.02529241643298408,-0.010253387643241829,-0.008368315464542109,-0.05765329064524474,0.006580607559101702,0.06211674839995184,0.078519996545538,0.02287386400831671,-0.02345180785273478,-0.017021173858600573,0.06262529089521134,-0.026732328134800074,0.023968338987943875
RSPO4,-0.02947000104484469,,-0.01948973107331989,-0.025331782398482276,0.04037932386930546,,,0.020054954303160906,-0.013193219094929112,0.1373055227264289,,0.03211530227126997,0.015578861962847914
LEFTY2,-0.023951956250492176,-0.02084443096873975,-0.012203959668462112,-0.0032215308246736525,0.04195046083839299,-0.01042262819230423,0.05899497078848989,0.027167162677833864,-0.014466526094204575,-0.025795754304441403,0.09911546456014923,0.012404398615660573,0.1838800376450994
PF4,,-0.01754054196539028,-0.0109664750117254,-0.011265770483157592,,,,,,,,-0.021934732230030327,-0.02533027931777754
ANGPTL2,0.044015350650670394,-0.03811260276587321,-0.0049033386059616785,0.0349115842576544,-0.0027436714166556783,0.019053536722072693,0.03328915221970264,0.01711662339251451,0.04069551347224719,0.048749075828000095,-0.010550865625184154,0.009640067996487279,0.016234294859866636
LRIG2,0.08191717523377878,-0.018684740096566576,0.024328981571305558,0.010018043225944897,-0.023066670287094145,0.02740110931194325,0.049246177121603334,-0.0021962132587348064,0.000396539896584382,0.05022269587920647,0.007711360630435283,0.03461340498488237,0.020471125788757757
ICOSLG,0.02037175279414958,-0.03371672795993526,-0.031245415314714548,0.03961772204816036,-0.004786083143528261,0.0016137438769516304,0.050598083649059704,-0.018588312377416663,-0.013433039346153757,0.03295349127939932,0.031284660352129914,0.037823244125559985,0.10422164317048936
WIF1,0.07570244791824254,0.02415141665738413,,,-0.023703069498200214,-0.01156547202333514,-0.048233616122666224,0.0333892693562666,-0.02482690674314378,0.006847850156896821,,,0.08928697917975814
NPPC,-0.008892225391520424,0.058654400217399934,,0.015821786449261528,0.08001106846332821,0.0016104525083795785,-0.01208779650399813,-0.023291866780904218,-0.018335345881035147,0.04602141561100821,-0.0304998897459331,,-0.051973596157064844
LYZ,-0.03335253934204593,-0.07021542106742479,0.01006400891482862,0.07873097362699381,0.039343716312931265,0.08979122345536932,0.06438829699625702,-0.023712269769947003,-0.06632394095761575,5.120799282643888e-05,0.07473872523420598,-0.03849925054960968,0.08215139468391908
EREG,,,,,0.08397253684843847,,,,,,,-0.03312652655049851,0.00716951573218835
SPTAN1,0.05993152564441044,0.04154161198847671,0.004702525379486471,0.06424150099585968,-0.029412564744120368,0.0012841448370696927,0.00031364695968169365,-0.02559843764068567,0.04087684261739922,0.0483053462327829,0.03308551259920893,-0.002573899482344499,0.048051059674627694
LIPC,-0.04198046641281951,0.04384835225840294,-0.016505130991225747,-0.020245428602995937,-0.0050945173233179685,0.04487389531408995,0.09598413348660778,-0.019036238939368472,,0.03148414809627985,0.09423176036023442,-0.027733803784964848,0.011712238922186159
COL8A1,-0.018156756199569305,0.0007683227579966725,-0.029512284710441317,0.058172717467454685,0.016481931065228744,0.02897099560332293,0.0035885835356534025,-0.03270375810248516,-0.03411495324828902,0.05045346167652035,0.1025292193745318,0.017016179479712967,0.007968997937428926
GSTM2,-0.032954988458181345,0.007548545016275077,0.002983218219340449,0.005772493981662278,0.09298526487346899,-0.012048810200622805,-0.0017117044981176186,-0.03678840496091766,0.03993678104143324,-0.025936849303951237,-0.03095100825041649,0.06765498006916089,0.0434956667428416
SPX,-0.004253871915161486,-0.02472437779609697,-0.015131928489960108,0.06548817844518964,-0.028856031599561627,-0.04837192166193612,0.006963787679099246,0.03429460767816844,0.017199516102133532,0.01458830938713057,-0.03279824482061997,0.06437838601745731,-0.007720631029328844
MFGE8,-0.02341114194908112,-0.05525766433304967,-0.002538253791943842,0.020593589842284394,-0.027676582443598212,-0.006429011150212175,0.01191281784049675,0.04060235769725615,0.009610224788955162,0.013410020702773933,0.06464733889541469,0.008839440042877568,-0.013299264991641479
TGFA,0.0028079557835951133,0.0661874035233934,0.00972396080141738,0.02019003006953182,-0.033056799789742415,0.025836759992631016,0.011475272083035103,0.04787496694335707,0.005086402082830397,0.009869355290053273,-0.0567073937979029,0.020121484116022628,0.001788145168629331
SLIT2,0.09079895937217841,-0.016142461866426847,-0.028594742030065123,0.01580960936213939,-0.03780766954878933,0.07492279297203217,-0.04310739454038082,0.021351116352428052,-0.032124734209841306,-0.018961855241403463,0.10095505842249691,-0.03316520967583699,-0.012116520798547342
PLTP,-0.017342087219652316,0.019231968345073906,-0.00926294447373273,0.001975709225155206,0.060716803689861265,-0.05474290543686943,0.0424751262765956,-0.0037146620900811323,0.019155041040076978,0.0017642162469572436,0.07373686869839945,0.037748812963637315,0.02311677678024733
APOD,0.043966771988267525,-0.05589136558190763,-0.043936325312370406,0.03682376301246188,-0.030185315963326603,-0.08327082394189718,0.017420376732992477,-0.032348074447364615,0.008576942639014219,-0.01347713157674467,-0.05575209046065091,-0.07134921323208165,-0.05946343384259282
B2M,0.0205842461839119,0.009210505744756028,-0.010907039982447143,0.052896892892568215,-0.010007269198206754,-0.005193253892196226,0.0852557811597715,-0.03107369152313322,0.005752614944095068,0.01721343935784054,0.08979951842850765,-0.04543391324049566,0.10232053756381296
OMG,0.034794980075752144,0.04728878911100332,-0.0055575379830152,-0.005950934363239769,-0.014793606602120264,0.01826500595930116,0.013098736889179294,-0.028777803567989216,-0.0008596702234323074,0.0315854863413645,-0.13028405510672142,0.04919693187217383,0.006408457492687956
CXCL3,0.07284608541161496,-0.043315840295016936,-0.022546028964277532,-0.02503387952404513,0.04469449055812225,,0.07197852829502584,0.058288651324384676,-0.014113955692619407,-0.015048831445159611,-0.022639240804208188,-0.023572960827620285,-0.004626184032746038
CXCL10,-0.03985813775140683,-0.024298814518794752,-0.03677850225665339,-0.007990865552147208,-0.00996958892616064,-0.019475737551678342,0.0632045326879384,-0.059507109563873346,-0.007737483124721039,0.0055454588392057635,-0.030499886429572225,0.05536015012315741,0.01012034146209337
RSPO3,,0.006674370444645356,,-0.013082994568481759,0.05872375289383901,-0.03795658039461002,-0.021302404697056455,-0.023370061607013264,0.012257242316175181,-0.015725738822376854,,-0.01563203746760979,-0.00406691714637688
CORT,-0.03304106344479492,0.05800576166220301,0.08089957903282592,-0.008948205583887718,-0.027084263778868838,-0.032780875716505765,-0.002817718509165884,0.026871278515801813,-0.01990677048842747,-0.0417198967481596,,,
NCAN,0.06305336419968414,0.017240036855556713,0.0280378705521882,0.010357601588789215,-0.035066692712869496,0.02695165585296026,0.048784938463501966,0.02891972972475432,-0.02113331349564176,0.04190288759695128,0.07045062707989239,0.04759104140740256,0.031837808983724986
PRG4,-0.045093293883586294,-0.025429363831817278,,-0.012912351435246501,-0.01597842861301061,,-0.018453670051567797,-0.019774247025010423,,-0.018385988243881272,,-0.03541077775371108,-0.00674491607465878
ZG16B,,0.0061405277487438445,-0.01319637031045725,-0.014986363017840747,,,-0.019923702311520464,0.015236650750478517,,,,-0.019491468404094353,-0.02160932612674107
TGM2,0.009871807924189875,-0.005869147685346857,0.0028456081575284433,-0.04172338198150696,0.02750207901309662,0.012222411973632986,0.019031812651532615,0.042847169358408606,-0.04886754359049936,-0.032402364327584976,0.04865079656436444,-0.01840680802335197,0.0030383628613802104
VEGFC,0.0028735075188026974,-0.03228763636390051,-0.0169446476645751,0.0023253675401984065,-0.010013016226190132,-0.004299943037178856,0.038832081731697346,0.053766754010050564,-0.014177712020929097,-0.01876363386585939,0.020687447358242322,0.014684916241455313,0.03179944117972862
WNT6,0.08051561430324058,0.026424960784236295,-0.012203959988748972,0.015158931637692928,0.09204277714048324,-0.014614309768198263,0.0864998083995523,-0.02352579471818551,,-0.016375952132283798,,0.04543587319866553,-0.0223289171545857
NRG4,0.10435301678027002,-0.015573934026926113,,-0.01571492238348528,-0.022759182019586575,-0.017890616780420858,0.06359391144812906,-0.020308957623615398,0.013788070898122323,-0.021889967479865182,-0.023978378614108932,0.08993481938193898,0.029847529324649482
PMCH,,-0.017949797091728066,,-0.02177455596544333,,,,-0.015473286648513907,,,,0.08224868306083384,0.045001807967470844
COL9A1,-0.04764119316503027,-0.047037712205718056,0.035132205006316,-0.016413089464522513,0.0065488066808602665,0.04033452274806675,0.05665264486364874,0.010920849273302972,-0.027947373563624235,-0.02494309754363591,0.05886991332387942,0.018302509800692115,0.02295566801187412
GDF11,0.05446003866189873,0.008127302374033491,-0.02759716975591352,-0.02331413774555571,-0.006281225274799383,0.05274429905097293,0.06191990918300144,0.0035419901357898356,0.03847691638388471,0.0555862513145722,0.012064306835553729,0.04349545049629026,-0.04070574780684544
RAET1E,,,,,,,,,,,,-0.017148235955253614,
IL24,,,,,,,,,,,,,-0.03754050300401581
SORBS1,-0.014513235489094488,0.03793998892943925,-0.00887711336133998,0.07130257752506633,0.04018723327010774,-0.022466798341259767,-0.009594718410253725,0.05226727526153703,-0.006075130314218618,0.008689494584795017,-0.046145930230772944,0.04672718231840478,0.034810844288744855
DLL1,0.062441285244383964,-0.018475293049648362,0.00733100375497766,0.07989539146665225,0.0019574013005554712,0.03739665502886428,0.028687800488298876,0.024792228878403016,-0.019195260802962646,0.051192148035140474,0.06628408284586787,0.051466334634937834,-0.015562147403669834
TLN1,0.038860781508394296,0.007075196622978472,0.021612245952905115,0.04415229023255793,0.012754719699465717,0.029444128226661682,0.08372911713314354,-0.015344325212615953,-0.009720520128871653,0.028227695943352955,0.004229348670175365,-0.03321402130575615,0.03359160770767224
COL2A1,0.08160498401998395,-0.01036209327862313,,,0.010851438931606922,0.07646405100340929,-0.017032975281709058,,,-0.015277653487325323,,-0.004334064548580252,0.14084990122900778
SHH,,,,-0.013418053169405359,0.059843831921129784,0.06938184327677795,-0.013389988186150678,-0.013064855845224802,-0.015148170647309115,-0.014580880907003239,-0.017539995222621955,0.017038665140011858,0.04764941176863272
PON2,0.04848715691669768,0.03056743117645592,-0.03359219342222786,0.0224576184091378,0.0038955659161025525,0.003950912994752041,0.05672706583854764,0.002594387634967533,-0.014900725902348104,0.06434107240587218,-0.010202183198313992,0.0923376491128442,0.025145110379435665
ICAM5,0.07108194950244301,-0.013656511320116199,0.0683386618143847,-0.020912988226673243,0.0013140416164710476,0.02209262783853465,-0.03328409821172466,0.008826870849519327,-0.0331497454503091,-0.005203505496901727,,-0.03370861359706469,-0.01916316023139542
HPX,-0.04984568235923383,0.0489575723353951,,-0.022988835077851495,0.02063531097277575,-0.014614310754036597,0.05300389875842902,-0.007538054064933199,-0.01319321967971903,0.022039406626615753,0.11044194630366558,-0.0004426416400750853,0.0008721681251303391
SFRP2,0.0629918191403263,-0.02248077684820769,,-0.015281708447405094,,-0.002593469385715937,-0.013593897540826906,-0.017289846779501756,-0.009489694091563425,-0.003517592809197252,-0.044371110449899956,-0.03617985795548034,0.03855242371890104
CFC1,,,,,,0.02373666660103489,,-0.013303936721707299,,,,,-0.02971236750751518
CD70,,0.05559459399769721,,-0.025974556287897466,,,,-0.01293353102680662,,,,-0.023849500323990986,0.03215919077977836
HP,0.06036250650898942,-0.023742691949424712,,0.025220949831939513,0.09766726248890233,,0.025724172915167997,-0.05142110389592722,-0.05486834353157167,-0.043006596695184314,0.03412038294444086,-0.023383820929342367,0.12239205432921318
CXCL2,-0.04218243742290191,-0.019239310278849394,-0.030978979513992616,0.0365974669123777,0.03395511159430626,0.009722519744124325,0.05510421112679716,-0.0293511676132741,-0.0026542878959297874,-0.017316354392587482,-0.02703840796879424,-0.0259942819200177,0.030090199971469615
NPPB,,-0.021814456407086336,,-0.03365861390234618,,,,-0.01164946804717781,,-0.01876363523059229,,-0.015856962844618887,
CCK,0.06487513125329708,-0.025693448260921438,-0.0305754914369117,0.04957871744762339,-0.012900801062753209,-0.012155688171530779,-0.09269580481506769,-0.012113364187462453,-0.00758353175278005,-0.02946855839549673,0.010424410602427232,-0.020570761482332018,0.0008173040523165279
SEMA6A,-0.0302229597687152,0.04888464750606585,-0.024761687090876647,0.011664049684909436,0.04866946392348756,0.0010960977343462091,0.009238552594228884,0.0062777303058295444,0.01780646670733711,0.08631186188307866,-0.0637417376952725,0.05269340670346373,0.004669925838544391
IRAK4,0.00039902023616119063,0.012320540547598766,0.05020468495818667,0.03550715342579852,-0.0029987997317537187,0.044483195126456807,-0.015009787874959978,-0.0018305854062702922,0.0028096426361479154,0.11893929424213653,0.024612056408963436,0.08431291913221843,0.045059011508516565
GSTP1,-0.037309783011624,-0.012470454204221703,0.031534237344467475,0.0168376120978903,-0.03405180083908473,0.007156463293217142,0.054090159632532796,-0.015169507796164694,-0.03361689092968938,0.025485847806627923,-0.057662731483711475,0.04435749511633022,0.046471830670577675
VCAM1,-0.032622599384986815,0.03352905317626226,-0.017366961805405708,0.04054340859532278,0.013764951946054692,-0.0035745076414601036,0.06682429446441937,-0.023286278431902653,-0.009106907496135682,0.0005689287488906177,-0.0008737389257033949,0.04963150451678311,-0.01573386725555789
NXPH3,-0.017754776648643462,0.02050022168497295,-0.035677231165809176,-0.02797225961126523,0.0022447187075287983,0.04504545204607918,0.04257080133137486,-0.005516977277617069,-0.0222546964091261,-0.01737484697042947,0.03550063853793959,0.10321648607782218,0.05494310706760111
MTMR4,0.042146111490545715,-0.017741770804759235,-0.002407692652130493,-0.020917652885874286,-0.04942059735220589,-0.054041402057779374,0.013900779210426614,0.062286536701728144,0.012908347840569016,0.04247285810926887,0.047773895511650545,0.0218428344709899,0.06207647206219492
LAMC2,-0.02792635832650425,-0.017122067290970787,,-0.02999170458952703,,0.016090209405799895,,0.0230648131221233,,,-0.023183385564979207,-0.015595600502816664,-0.0008514785963014516
IL10,0.07862527178258907,0.014226824011712463,-0.017479996559938354,0.004278402594721289,0.05041910090585256,,0.04583534226913152,-0.04585361584502091,,-0.016796121169689118,0.0006106628770873368,0.034870974328028125,0.10193527500491954
SEMA4D,0.004866209322942475,-0.03400754473658571,0.07596142301173887,0.0030798595001710577,0.022937258554178285,-0.06021843091379144,-0.0575043918872863,-0.000420310734837755,0.013323935549455422,-0.0029156370712777008,-0.057365966292754554,0.03875817354620424,0.06066534661446417
TRH,0.009952248996837776,0.013854309762598669,,0.007553941544337109,0.13872613546094964,0.026746748724521006,-0.0017034972057091864,0.01569490434737122,,0.033947627509748717,0.059965979678506746,0.005301334246915267,0.032773531802434516
SEMA6D,-0.012303228533656143,0.005852811344329664,0.010894465543669803,0.01876842912409714,-0.0055087812443301585,0.037050691450140644,0.0799402359999363,0.012904626216066285,-0.029571766784391596,0.07579924576694735,-0.043460440397906586,0.047346978690374394,0.025112395531884022
CEL,,,,,-0.027707159931701142,,,,,,0.010317024473065256,0.004438263779674263,-0.03454616081812109
PDCD1LG2,0.026439462280368472,-0.04775854924216798,-0.011237870544209154,0.0035157337133220772,0.06908855452025725,-0.014061845425937242,-0.003333704269555799,-0.008555081262165408,-0.030409258213183854,0.043829631185501434,-0.012228155827952293,0.04513972369047496,0.023008717804525253
SPINT1,-0.029464668107746766,0.05119658301768218,0.01489989222464212,0.07966636475922961,0.0336777060953353,0.02182078396966757,0.07552322575964678,-0.014474825548552846,-0.02156062353414409,-0.024653089982746595,-0.03499851593119,-0.044465208150711866,0.03962947254085203
CTHRC1,0.048744112204641525,-0.03461425789574698,-0.018307317168357113,-0.04586593063052171,-0.015842438582019534,0.035625380037344445,-0.007101923618812593,-0.013307515812419894,0.03794718508557681,-0.024648116794053817,-0.012345204261005742,-0.006064629740713476,0.03669176390140178
