,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MIA,0.013292307583799122,0.02093901299865535,0.015476829104417032,-0.030069172922862108,0.018256771361276104,-0.08197950153172229,-0.03893410143160016,-0.013241533176461174,,-0.03449990662285762,0.14868537571993218,0.18606444710670042,-0.07674785826691186,,0.008491095645456472,-0.03490776703010296,
COL4A4,-0.04252639272739268,-0.011394629137287424,0.10110549216532687,-0.021461953757900578,-0.037252991351542745,-0.03525539373779522,0.04764036052593236,-0.0003234036451766681,,-0.037246274790032285,0.05660285023407606,0.1006482685544242,0.03284511613341583,,-0.01941415024075119,-0.0799070337992366,
TAC1,0.13387521412292908,0.025535982723051645,-0.03859729273500006,0.10699092469810617,0.08883879686231858,0.3736012359729129,0.054584696020758564,0.0691727169029669,0.31096863981698175,0.269018929195433,,,0.05254180895951142,0.009022889448946254,-0.02086250504848913,0.1761145660262695,0.1765807923951774
RARRES2,-0.00033078662635788343,0.029491056749673332,0.013156738589914504,-0.0250452523739548,-0.0219179555239049,-0.28155592858800405,0.10051148614601141,0.007805087032525695,-0.07460225112007841,-0.1314148576078027,-0.12023869419753644,-0.03538938749031647,0.020582171281603175,0.05027568317243921,0.034853953948093735,-0.06259395426224108,0.0738981009383264
FGF7,-0.0051724010708198214,,-0.03736148568721654,0.021269897332538184,0.043284428035002716,-0.03685665900012964,-0.008493036262988841,-0.03062888851851239,0.0062836543675514915,-0.059693603255152695,0.04885854835251289,0.040836750389322725,0.03582745067152504,0.0791017003848423,-0.02786406610164373,0.030173224678618056,0.015393222667971912
EFNA2,,,,,,,,,,,,0.03851744731373179,,,,,
HBEGF,0.021796313360800706,-0.11980889254903808,0.039449825117646255,-0.01762234080083466,-0.0002707436813880294,-0.09447610856094417,-0.10368309151609627,-0.035471640486472715,-0.1452347289309107,-0.0789065343386015,-0.02463329454251211,0.018092882818765383,0.028141809948281655,0.022607954452151656,-0.030125761574989533,-0.025603479164427522,-0.015060375872946584
CSF3,-0.04252635905912052,,,-0.030574195414470606,,-0.03729952799252231,,,,,-0.14817096619973272,-0.138481623056274,-0.05670044673465146,-0.014358654024753897,-0.016708482620589923,-0.035651680835769105,
PI3,-0.037895775270450106,-0.026854552397782543,,-0.018885241340683895,,-0.04199976082006274,,,,,-0.18318408325207297,-0.21425735949153202,-0.07608223704614703,,-0.03630198188536405,-0.007715890002295442,
PCSK1N,0.22745134145728627,0.11369638026627521,-0.038679428102913395,0.026930069296596436,0.030412953269115278,0.08243036821262602,0.0005672217906835298,0.04874070870464815,0.40191418115617206,0.3298887061724335,0.11810281746851012,0.03431563493926538,0.18560928442200228,0.02363289919761176,0.04245569428405404,0.18877572483692,0.14568452612553018
NTS,,,,-0.04573459362854089,0.009445370324475679,-0.04584560671393839,-0.023625421926028314,0.0014322824785695221,-0.04667003125184482,,-0.013240927979056101,0.03055623321451088,0.08000981461420395,,0.09395100027790863,,
SFRP1,0.04852019560098909,0.06946559517831241,-0.0020757930962740645,0.05126412222656088,0.05904887075400802,-0.02917901577084186,-0.04386745206878128,0.03113411819871364,-0.07914807149394394,-0.0038167912598998615,0.09876204056850511,0.0369349794412502,0.08503861564105537,-0.05720736990678532,-0.0060065484352694355,0.01949967981762482,-0.06682382314078804
CXCL13,,,0.1309832153735815,0.015862088602411728,,,,,,,-0.006096875129531431,-0.0876232750334774,0.09597695643479313,,,-0.053549484697766665,
MICA,-0.06813674021786738,-0.06364485833847354,0.013248647566070103,0.0019547462250832357,0.04743392896475182,-0.1273784554427112,-0.0070261942398183765,0.05603990368556095,-0.015415282303658379,-0.11244343346619845,0.01669568871928255,0.029931972732186014,0.033772041122808315,-0.06508698378704565,0.013692198347834018,-0.02924271335648045,0.09095724839878551
TG,0.03326758754067913,0.03669808326943175,-0.03142622252985118,0.0022358872042262715,0.017084490871163743,0.0006132960812740324,0.03528723717028442,0.03225955738169351,,-0.029043469635622605,0.00110419463364057,0.04183832668503662,-0.03338639948472732,,0.018173941041891108,-0.03484551262122901,
ADA,0.11009228911644305,-0.06236430029022956,-0.02322441575801634,0.03477417933410322,0.017995872311718276,-0.17913696830930953,-0.04370312050585353,-0.02640738699092483,-0.1632517215074445,-0.09053995403893436,0.029639518227266088,0.018464960152172288,-0.018358012634224322,-0.07009628370395184,-0.027671950337294214,-0.030460311908590554,0.030688154694790897
LAMC3,0.0274051777325476,-0.11477208730879121,0.007854198409787894,0.014431761502488262,0.024384844137247164,-0.15484821163610815,0.01467909992637509,0.042517155087223424,0.0032373484787218756,0.021626947514399458,0.013665862153312227,0.05624179446699417,-0.01288977659396224,0.12068428395706106,-0.043801967693535365,0.10768469885765901,-0.0879421455693675
CCL7,,-0.038897611378675825,,-0.0264124823401122,,,,,,,-0.02724449238401317,,,,-0.017508870154790527,-0.05352995843939762,
NGF,0.14260601036509019,-0.028771279810398617,,0.026240874223203252,-0.006809909026191843,,,,0.0817790048706324,,-0.022894252545922596,-0.02687845431136759,-0.030260440761432385,,0.011979854550216013,0.01668731792006521,
TNFSF15,0.14246311309777482,,,-0.01955571229590486,-0.014003649385280731,,,,,,-0.0041320139828174215,,-0.018550252767891823,,-0.03695711204261596,-0.0218547443215571,
HMGB1,0.038747115787233374,0.07070256107114811,0.00014420639350113355,0.05064896923569392,0.051061620413232194,-0.21050573243551776,-0.0026803160021996353,0.018900416083470352,-0.09703310512916727,-0.00879178185804419,-0.019791516410386574,-6.148788806637458e-05,-0.028201763345242097,-0.05950965079710922,0.009524790303602884,0.008044721275887604,-0.1012055832614739
ITGB3BP,-0.08900793574904738,0.00464830964017691,-0.0024429371713319214,-0.024567289681137645,0.009657435336313766,-0.17520161249904784,-0.005046493126740073,0.008916136339809498,0.01313066780228339,-0.19137150949929518,0.05192827040053055,0.016823144824173724,-0.03395005149936247,-0.027252057324075832,0.014784548821448478,-0.03437212398642902,0.08997230413297375
AANAT,-0.002955320662045491,0.048878969906716516,,-0.017620866322756838,,0.03932120429903152,-0.017946937164237713,-0.02493483361416395,-0.043876721850614135,0.02202431204772986,-0.03692824341984987,0.10356548822848481,,,-0.01852511478179159,-0.00889453176360844,
RELN,-0.04224440945790643,-0.023996135806128492,0.09360339324154006,0.008587725763699738,0.014813025781228423,0.12422495193017634,-0.0027653538992365146,0.06909481816425106,0.07585761583645491,0.08887047752957444,,,-0.050014528888127824,-0.03952053111863015,,0.071725157006052,0.052890022380989596
IL15,-0.04308564614773509,0.013173084209455262,0.027430348927728485,-0.005737535416384435,0.0014290090762772876,-0.07363493190019853,0.050698464216135254,0.00926779245140384,-0.07719906626797454,0.003421177111261734,-0.013272406731612021,0.004365846590092506,0.07951910283115957,-0.016356714821699977,0.049650329029587874,-0.03103932610202483,
UTS2,,,,,,-0.11098349275052666,,,,,0.0017384980632180324,,,,,,
BSG,-0.04147709288956622,0.054675419546802335,-0.011082396322482693,-0.05987979053566631,0.08532163827099182,0.14606931658046388,-0.050230149975996084,-0.03426269205200436,0.2467315690423438,-0.18572661980691957,-0.008937133171061457,-0.03725668082215755,-0.06588386154430907,-0.005684762097947666,-0.03096997770289642,0.12081135375105645,0.23350132889643632
ADAMTS3,-0.024427330531607346,-0.04664355247075588,-0.049282334827863955,-0.05635298660380967,0.0670305015735517,-0.2329597383451642,-0.030117407488112178,0.11077904348735322,-0.03502459087627357,0.009462404988973947,0.13057016372823144,0.04362850983105537,0.11115667108042941,-0.023736151372080155,0.0015893252217998902,0.015512108659567208,
CD34,0.09072792622621854,-0.08609429720878188,0.03711007452495899,0.029528663062912512,0.09438924621895683,-0.15278022918036657,0.009526347553093091,-0.006333384776933003,-0.029423259567309554,-0.015986392109066716,0.04613176482808957,0.0946299784487262,0.016685354411920914,0.01595384747905878,0.023594589670911218,0.04959605648758854,0.015341706757151134
CCL23,,,,,,-0.03828287816790764,,,,,,,,,,,
PLAT,0.005336258525741069,-0.03544748256401508,0.099785900520909,-0.07867448379672841,0.018785286898638492,-0.2397540626360153,-0.09013139481165747,0.009836467747669853,0.056232068820836804,-0.11595205010017487,0.17001436393384003,0.13152121835373476,0.03676596329906641,-0.10290889037265456,-0.0018156192798083133,0.03232247194006527,-0.010324066605421808
NTF3,,,,,,,,0.003645039135989647,,,0.07055894002642481,0.12965474643431868,0.0838858826526253,,,,
LTA,,,-0.00880821383332909,,,,-0.017284770852523387,,,-0.045689975311324973,,,,,0.009736853834967285,,
CKLF,0.089368224590966,-0.03495767530765383,-0.0019927262289531986,-0.023879014331402628,0.012494740357477668,-0.28335707745812844,0.046387537006456994,-0.0483294276706888,-0.1596139573443246,-0.1924196917057893,0.1331192715058753,0.12824990828461721,0.042695902256384484,0.1205996198370409,0.00962279713879932,0.011713012058289713,-0.05261828628855762
CD24,-0.03846258147372117,-0.0538002818801516,0.06092135188594483,0.013220575604117725,0.09440340983746902,-0.013167013611673377,0.0397104532856286,-0.04613427246247679,0.004281205342231559,0.04326616037481531,0.13049483945131976,0.13249434014844616,0.19880492085108395,0.06272498831527204,-0.033105455187133995,0.03899939837436094,0.20695693552976852
HSP90AA1,0.050162734145741066,-0.057661753271633816,0.05424771945443422,0.07795712582444053,0.012218675615504675,0.31630567638307366,-0.060665895607012785,-0.005795316631686732,0.3623144561976721,0.31366727683538137,-0.19080194970808503,-0.22306587016672136,0.03887249014993093,0.00803331686665339,-0.04828347099252022,0.06940015263888318,0.16998491203483387
BMP4,-0.030017384959833093,-0.011402115626405864,0.03191955004418232,-0.034196137546625635,0.04898927864359332,0.05125204617441098,-0.025979530726657842,-0.006474553752768075,0.08262797394594439,0.014829053118317696,-0.007298302082766805,-0.014572090915632068,-0.016013515947215964,,0.06997663664615805,-0.04661632299331197,
SCGB3A1,,0.013840749974209508,,0.013724141032015445,-0.0072145837892968415,,,-0.021032776033411762,0.008622511037856342,0.10951051527738394,0.01823425907140092,-0.0034833565465255314,0.01757880967993168,,0.042749587212677374,0.04701421261763515,
IGFBP4,0.06057458284073565,-0.09430383671219635,-0.044294867111213436,-0.01036420267742434,0.040550713692722166,-0.13321533183474882,-0.03296823817875037,0.037226475750867995,-0.09765697921728238,-0.11611949545501109,-0.041984297464218966,-0.09096525363379741,-0.10323712962266987,-0.0984369282005172,-0.010073546086939458,0.12190075201853978,0.14374823774170298
RSPO4,-0.02993004894695747,,0.02514722059718867,-0.024219266185174452,,,-0.020103240771550256,0.1309977461669329,,-0.041028426822369846,,,0.021923568946570385,,0.047092094863939817,0.0027256389516968535,
LEFTY2,-0.05013302559384848,-0.06370923067586919,-0.023394780369298214,-0.037592044938632774,0.03374012345405757,-0.16889842682441444,0.01993844570767936,-0.023062692783697773,-0.01236780122850895,0.007404351227112051,0.00012239516050648391,-0.018249466702457466,-0.014027873319613781,-0.0640737891743739,0.049109612190198305,0.032919530717155296,
PF4,,-0.04035002379047844,0.026745634394639218,,,,,,,,,-0.006322385306942103,,,-0.02493200692503772,-0.0506956130637274,
ANGPTL2,-0.01844850965533603,-0.004240846390664816,0.011028793284605647,-0.0559026751461904,0.006547824094924092,-0.19876227279776093,-0.00768898733411225,-0.0025461877068477692,-0.19739650983130413,-0.25047675104445083,0.14733682574858784,0.17968918288848593,-0.001182806527982899,0.029557063551033685,-0.04277071087522901,0.053109533498080855,-0.049166766116185964
LRIG2,-0.03513831967813541,0.039771361256345804,-0.03382005143818132,-0.034993617095366976,0.0783987120459715,-0.15612429642279485,-0.06145291645824529,-0.009865659776892445,-0.012498106573962912,-0.08023240002887043,0.08166535937119195,0.02687504546298166,-0.012216871507188233,-0.040998505036613446,0.03543405868163917,0.05860678555574456,0.007380797935921499
ICOSLG,-0.03777287112590166,0.035513579114839135,0.004035502411453971,0.013192788997004688,0.018339733139955697,-0.11689219337533639,-0.006820629223028653,0.0035563532764190785,-0.15696358438984723,-0.10080501829142746,0.05544348258526119,0.09002691590066247,-0.012603138958774305,0.05783402963455107,-0.022458072733337515,-0.06908788292866537,-0.01074245374538059
WIF1,0.18423322962748764,0.01719850689790627,,0.047350337327957175,0.014627454950638405,0.31830820846591434,0.056123856964642754,-0.024311214172550177,0.35313549006273653,0.3363155680074191,,,0.03741589972339657,-0.01580551033467365,,0.0357655216796226,0.33794963069570966
NPPC,0.04093473158703224,0.049810369521703195,,-0.022597646400007425,0.06529421037201556,0.06623830908710482,-0.030261313834228462,0.0005317811442989336,0.16925264020687503,-0.17633913387841482,0.004646290031410005,0.056873994899998885,0.03178942285299412,0.05702480264507672,,0.12359840859913869,0.17365103259760556
LYZ,-0.0044992950853464456,-0.047972667084136174,-0.01166642559684011,-0.05432736692881602,-0.03682205432927308,-0.17077047227870237,0.022853042121654735,-0.008242005587155975,-0.31222973405496685,-0.06140159120411256,-0.01239241582082962,0.06072261630242499,0.03662956126643738,-0.03307121468625069,-0.033995254906564944,0.05449685229989957,-0.07573224188932684
EREG,,,,-0.023028273870188614,,,,,-0.04800985499591413,,-0.067797433597932,-0.06887174369989653,-0.022942238648080766,,-0.0376531056179815,-0.040471656576377815,
SPTAN1,0.12560482482665197,0.0724542078685206,-0.02273442487399717,0.03721677899068997,0.08786817329485574,0.25015649349254315,0.04074634524269058,0.04818440318150514,0.386769008630875,0.28017843416045934,0.12219858960569209,0.09272794225843578,0.10233461259151631,0.07088798900490938,0.03653914123258411,0.12351471908887986,0.17043302368633845
PTH2,,,,,,,,,,,,,-0.014226828497945253,,,,
LIPC,0.018380522050722256,-0.04939903491314991,0.05324361083440754,-0.023448235930413702,-0.02837790784003322,-0.04987733147245761,0.010631661277221842,,-0.06524338175164757,-0.027063186337651243,,,,,-0.0033324058362268283,-0.027417266708809583,
COL8A1,-0.09419249782057591,-0.07508636656905417,-0.008808378839981194,-0.03551200244093248,-0.0290489962779727,-0.08460223392446904,-0.0425677882862269,-0.017946295235700068,-0.1386407524424925,-0.18785231960302248,0.06742730270343057,0.021542150334079628,-0.07224996197937936,0.022065677559351116,-0.05206545788301735,-0.07345295205084089,
GSTM2,-0.01226588885186288,0.008894518402782142,0.031841880675301096,-0.008646164326316328,-0.03659843602798996,-0.07479645871667734,-0.035813873661068765,-0.018486605220178795,-0.06855209391486113,-0.07246702106270564,0.05181019604541852,0.026047178767148474,0.03148031720604238,0.0754179589952242,0.002750012304189775,-0.04380493017693686,
SPX,0.06039636614692184,0.06195399183992244,-0.03241897187175953,0.0510123178639767,-0.05437023077495973,0.09915730317894783,0.11652341427290487,0.029588893476185697,-0.016850541660945458,0.29118237675377423,0.07281576578128537,0.052411303850730284,0.06136767444478777,-0.0910136636215916,0.05534530836201051,-0.030857849062798235,-0.09615390597388984
MFGE8,-0.10304467088291874,-0.05843568475450812,-0.04624808110309171,0.03503590375073553,-0.0014534751741445864,0.027620769857722372,-0.04883538093105157,-0.024313583030926633,0.1429651371425632,-0.10085593681616196,-0.0447843210478834,-0.030401121763025268,-0.036077128233741235,0.06428166054340476,0.04098484045656538,0.04944645459612645,0.06551497324762784
TGFA,-0.12067622080422548,0.04703343254172123,-0.003554584231102211,-0.023937179003528816,-0.006637141072635509,-0.20945260331560794,-0.004011288874104577,-0.053034076158813934,-0.1118722623399286,-0.09830926375822273,0.07254171443395198,0.14077437949979316,0.018588955942130538,0.010568207144921316,0.06432452376647663,0.11808698486190587,-0.11818142018791102
SLIT2,0.1202567241070285,-0.0038257424245707224,-0.004334780997602693,0.00800830702734721,0.015209918842519972,0.1786829059519265,0.00668748245905242,0.060872390804939766,0.23870849040761544,0.3446409000006459,0.038305882004497874,0.0512617784828778,0.08647913794706777,0.11037960152661566,-0.013701770037053453,0.05396343131215211,0.16746399196789735
PLTP,-0.006300927553006985,0.00047368158920915395,-0.10831939423849177,-0.12162316221538208,-0.05082907016334047,-0.2782308746132368,0.06808412369777249,-0.05929872226405511,-0.3340701989605605,-0.007678721277074575,-0.018598094534998194,-0.03774215273458935,-0.11108226907079174,-0.07436519053027767,-0.029281056881600723,-0.003617929169479015,-0.05454011988708627
APOD,0.13606765640148452,0.022050534971723323,0.006490722690794045,0.018248303350354177,-0.029577967041639435,-0.27769063205834266,0.052005633871852114,-0.017506963104502043,-0.2611837200698847,0.15087980237601895,0.15711940462853902,0.2294830376073848,-0.06467097026232865,-0.04850232487832008,-0.01707428906566562,0.0722281974098464,-0.14944350130912867
B2M,0.010490811410916187,-0.1033979477376421,-0.0765397746187862,-0.08164475060871217,-0.08580674943717892,-0.3487298791154109,0.04355654077727508,-0.030474760289979076,-0.4298046065094386,-0.3041017957368787,0.02480520385017144,0.08579269412299942,-0.08401769643002406,-0.04709100270573268,-0.05949950053900339,0.051830589398283576,-0.16626478139529222
OMG,0.12182711700754331,0.15470669356147868,0.06138126730693508,0.03573101664568096,-0.02780145770746182,0.014741413237884398,0.02426115397147319,-0.007795402008819419,-0.0984484944708378,0.20930655296926148,0.16067336099132945,0.22061576690642773,0.06132180822072435,-0.05357024024738448,0.06263418194759351,0.11532355711902315,-0.14655855115243258
CXCL3,0.026504380454094974,-0.011354979234165289,-0.011733365925753107,-0.07367431812310002,,-0.04417451780068755,-0.04871096965939754,-0.01001785904154666,-0.035406658549011295,-0.032905056056808,-0.11211569991652098,-0.05136020806831828,-0.11666785792062662,0.09161437401122417,-0.004600692293805847,-0.0937060539377332,
CXCL10,-0.006827078976861538,-0.0694526194800607,-0.02396861874715627,0.022663652143526856,0.07575128885838442,-0.21587440379865155,0.07574031074091961,-0.000923606158856393,-0.1119769097638423,-0.05229011617048315,-0.017986172111386034,-0.04948428261569829,-0.022901654660606483,,-0.0068039999766363515,-0.04353533275115006,
RSPO3,,0.08002012489361479,,0.02280656295831307,0.07200550684811388,0.06964902549380732,0.017257931574463217,0.020515848745990547,0.11546473187290061,0.11676453733283554,0.11537774916818547,0.09926426288231213,0.054028376724480805,0.06790490351937287,-0.01776807951461177,0.0971379638252634,0.2092430651715455
CORT,0.10384532023472275,0.028741887516247063,-0.03754493164049006,-0.02845795709247058,0.017823967112474387,0.12423540342834866,-0.008685984729763858,0.0433915388056556,0.014282042851872876,0.05616369646134752,0.09128431800238444,0.06029144505325531,0.04259119852199564,-0.039692220491794765,,,0.21415469644917534
NCAN,0.09775308811918038,0.105245020502927,0.07432162748834993,0.06539899694841442,0.02776828447418898,-0.09770694483430681,-0.06571855019237065,-0.03717000489458487,0.24215319078136213,-0.24878311144787676,0.2000539546591359,0.2244790011873789,0.06402657932556637,-0.0585370140607108,0.03405177009634528,0.10193686026655947,-0.09084298902013149
PRG4,-0.045797232618401094,-0.035100130053162634,,0.07011215961049354,,-0.04785906396939616,-0.02569114363774361,,,-0.006746290827604588,-0.028370701373351296,0.04209864816878928,-0.060716269669409705,,0.0265539208144057,-0.035483997864732185,
ZG16B,,-0.04139869536324962,-0.025297214467440085,,,0.028091958324412223,-0.013734319527591686,,,,,,,,-0.0221548829561145,-0.04324855727588867,
TGM2,0.03586852461505604,-0.12897904322304035,0.024049590941660662,-0.01744893493280274,0.023415518265883152,-0.0932683036132129,-0.01528426610190903,0.012200696841469866,0.045069673477404926,0.11404044554190591,-0.03445151717982951,-0.0917372123333558,-0.02853699512162831,-0.04712892081274989,0.0022584078962305893,0.022339509089390655,-0.06489328434531273
VEGFC,0.004030096372328529,-0.05168228314477364,-0.022320837757000462,0.03340374899211461,0.014254075327408074,-0.02854672783043219,0.001587018423236741,0.04206651094677003,0.005822732813046863,-0.006990850364137979,-0.0015728613942054828,-0.0588176000421995,0.0035724964083804255,,-0.014022208161737253,-0.06214509590424191,
WNT6,-0.012817037779683522,-0.03772531330205779,-0.0233947809832826,-0.02313340847733493,-0.03540566478422209,-0.04706312254065107,-0.030565238238023637,,,0.0031212466712965863,-0.00828381491977994,-0.033904974327959365,0.03994040511158589,,-0.011411757478271032,-0.04468873516947149,
NRG4,0.12289377414033677,0.024622644692146527,,-0.008694380407172813,0.07125175181107993,-0.05183213438034826,0.026318297916838915,-0.01916119436462141,0.0476155197878675,-0.03955189033964943,,,0.017534136211474826,,0.07537780398960815,0.0005719508785781037,
PMCH,,-0.02412989730594397,,,,,-0.006518052531780804,,,,0.0624466775743544,-0.0010221609558833263,0.021511666123458915,,-0.017089722221648937,0.04894895289084292,
COL9A1,-0.02308855700151544,-0.027433151225028662,0.031435670867654676,-0.04317713653121105,0.0947418505373765,-0.04131290507331423,0.1046273066120525,0.00842388474065228,0.1500210153489391,0.04592896180416975,0.17943501679956067,0.1514671041196831,0.025341346108034377,,0.06610896066187269,-0.00922583845819534,-0.01918795072293494
GDF11,-0.008106879779989381,0.047516771004232634,0.03147122635632069,0.03604620242828846,-0.004196566197530584,-0.1412140493004092,0.021839914418315575,-0.012453377212344827,0.0904779239051483,-0.1072519479596721,0.08004515510936473,0.049684708169552186,-0.016968209258603772,0.005139464756784748,-0.04868331971252193,0.004363364397268253,0.1125703830127732
RAET1E,,,,,,,,,,,,,,,0.022146644808360733,,
IL24,,,,,,,,,,,-0.053507355689133305,-0.047012030070028896,,,,-0.006306553596548201,
SORBS1,0.014401317558720752,0.010450502967956282,-0.07909863722870389,-0.02650596339911333,-0.02107249278313833,-0.017412643701839144,0.048681401869042,-0.023595663373335574,-0.09702051462622056,0.028832107177680845,0.0980203558093575,0.03532677305349721,-0.0003938154717498527,-0.0250406027433769,0.034865555138880434,0.04930778523587795,-0.05130895127918734
DLL1,0.1449058674912868,0.038262221903971994,0.008440459884725998,0.025193161560036,0.018590943562191223,-0.1597520583667574,-0.008746772834935253,0.044722950426705696,-0.10878768746897963,-0.10059055038951545,0.13471165209971997,0.20330459372668552,0.1127393687187734,-0.006206782244833258,0.02240514638629558,0.0024726970758337627,0.021478466217583078
TLN1,-0.06826112620918853,-0.08711998977276814,-0.026736070409597176,-0.0565047534312755,-0.01927445273842775,-0.2991578513104185,-0.03373904717444508,0.060192513338915725,-0.2865854395823049,-0.2583573034046105,-0.09223349485054069,-0.061960848817945086,-0.14004951354316283,-0.022807278098778177,0.00744856256151699,-0.01860113299465018,-0.0642192666185613
COL2A1,-0.013309400045690903,0.003984061349140831,,-0.014994983153154643,0.015107416737347203,-0.02440298122011791,,,,-0.023114753904357542,-0.01440299682320597,-0.014103637826116703,0.02420539149390163,,-0.02585856113881343,-0.005772236154324834,
