,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
CCL17,,,0.09964268923970307,,0.005260743252581607,-0.014316633420121325,0.05388002741830544,,,0.01226255416980629,-0.01979091125640054,
VEGFD,0.03971940828950009,-0.019830447008709364,0.00032730879199761544,-0.0079574228168112,-0.009871940876967848,-0.010501423750799287,-0.01997602324149583,-0.04390126269739745,0.07228247567452606,-0.01678139862634716,,
TNFSF13,,,-0.021245066704512535,,,,,,,-0.01680128800860331,0.02205742756811697,0.07319173857075374
WNT5A,0.013882579418080899,0.04743226429876407,-0.027940971235586348,0.07152587482170983,-0.03205438546807031,-0.021138695510288526,0.007399647655083248,-0.038534469426546335,-0.08596162509188114,-0.03010964817470732,0.0027902941579629934,0.020896625806562125
CXCL8,-0.08384656231824555,-0.0011005440393361975,-0.038994065101077405,0.0427137557150735,-0.006628743825576628,-0.00977938241382934,-0.007647588773955828,-0.01861259634225786,-0.039497769530719824,-0.047099407274901244,0.021425063642736525,-0.022267205140058314
GRN,0.009459039271030948,0.029103636791853942,0.07035989454662502,0.10971603985920601,-0.041927536727108375,0.018228425542661242,0.03015608829028521,-0.05189811964423551,0.004191243471174011,-0.09313616304057905,0.011767103481490964,0.009829300140999255
MIA,-0.04426175704844827,-0.017635812770395966,-0.02434085798176074,-0.025668992348310188,-0.014921634476964044,-0.011943157937284885,0.03637727371713265,-0.02808168656009846,-0.00027622691201351264,-0.039200575827360626,0.05600585416759137,0.007957044050460955
COL4A4,-0.01431872056722345,-0.007147070040180236,-0.01186645903925809,-0.018965714995045187,-0.022012486815474505,-0.005128666753915689,0.15272752107557913,,-0.004555379087758743,0.0004666419057369754,0.02235844101153094,0.003593201059052239
TAC1,-0.04155316919261761,0.042364722880098474,-0.0251933005659534,-0.07444149188087476,0.03238370438998205,-0.013571165670943547,-0.047031513507812296,,,,-0.009782831275248115,-0.045410822367506126
RARRES2,-0.0339665470615549,0.07548343331407033,0.05613427285631554,0.07259294603065439,-0.0622717298989058,-0.01604244189409058,0.06825040565538007,-0.08328744571474192,-0.005701177133090646,-0.0011977393528987985,0.013116762638421448,-0.0062387094032520275
FGF7,0.03358878969635315,0.005959632081016553,0.002908300290956251,-0.030206653457623786,-0.024786686995744392,-0.003612469585346092,-0.014364517983555173,0.051918965329201476,0.03129078585844177,-0.05966130987825235,-0.0014498272876881323,0.017822770732566662
HBEGF,0.04380966411618354,0.009925131398933864,0.013413834360639625,0.03995765753255218,0.02635209807364458,-0.026968663095941783,0.012907867710678604,0.03202562346418233,0.09709091599423601,0.08030880667504832,-0.05846684093362121,0.04911872654228433
CSF3,0.0033668184482625253,,-0.03671076935512214,-0.020065361420074382,,,,,,,-0.02083677644457377,-0.03952765305755683
PI3,-0.03930455138247846,,-0.06335170458077033,-0.0225938617931087,,,,0.00481770552024785,,0.02845894406963547,-0.04527139287371093,-0.081398647734903
PCSK1N,0.051088817526769865,-0.01524554435863302,0.002225553170538967,-0.050553176396624655,0.017930711198670315,0.0060237885159946875,-0.013944285070990136,-0.0003296170364291291,0.022682584240661705,0.012462792266063472,0.05005130515623292,-0.06235761471723861
NTS,,,,-0.024662742874981762,0.0612510800995608,-0.02417146541633053,,,,,0.024986771224087368,
SFRP1,0.04814118493524869,-0.005875636705679517,0.061735814937171785,-0.009220583049517698,0.011997800705105149,0.10591055670050017,0.05008485079502248,0.09976026137177775,0.05161738488406196,0.03086728116939276,0.02760309827979752,0.04433114803225459
CXCL13,,-0.01411441742890472,,,,,,,,,,-0.032062296023485766
MICA,-0.005401509465766168,0.05889064260272397,-0.037016684624276715,0.009068699951981816,-0.02798421637958308,0.03457253170908478,0.05752313132354084,-0.009343674030696483,-0.07920389167174453,0.00923210592417716,0.0688875095269679,-0.020349489631489016
TG,-0.026448338471148938,-0.018826659398777555,0.002252629558788926,-0.024217096026768456,-0.021241465760978046,-0.010360885434427022,-0.015366177724004485,-0.07772832325136211,0.1400556866393637,,-0.0002411779623943128,0.08573956929351452
ADA,-0.00875768435345382,-0.00446605533565115,0.01622307839717323,0.062439487509446556,0.011335481206043422,-0.016826911168470703,0.04331470978228052,0.0015986923900687172,0.05714486976379927,0.0005153348713475805,0.07060582177127028,-0.023388087325915408
LAMC3,-0.03897199465392955,0.07725172640405054,-0.00913663287137327,0.02780261922230287,-0.025752025928759657,-0.018040008594963703,0.01840950759747653,0.07001081262697999,-0.019001352423759776,-0.09862027737420292,0.07585598470971014,-0.046936362046929976
CCL7,,,-0.020967962065362503,,,,,,,,-0.021834921907442427,-0.042410022085049466
NGF,-0.019114916764062198,,-0.041677906802822,,,,,,-0.06362884953915,,0.025135451156121858,-0.04479696290347858
TNFSF15,-0.02364753764386858,,-0.010397184173042645,,,,,,-0.046816221483956325,,0.021486612217667837,0.035314670047735905
HMGB1,0.002310215868463676,-0.02475439049836618,0.04094135567193335,0.07688202979922501,0.015581256416024293,0.034329450714826855,0.0043590943640902,0.13028981528770492,-0.08219455598017175,-0.008543544866561092,-0.03394340230650967,0.034941086420082514
ITGB3BP,-0.011874549022410575,-0.015641224919126884,-0.01241268501833482,0.060519210698043294,-0.004879224825066021,0.011726216056766745,0.04598243119952244,0.016887921665502993,0.021804402595307477,-0.0742763040729206,0.03704522632908343,0.04107602930857741
AANAT,-0.03426046585591671,,0.035663500699691,-0.01809949900812395,-0.019102574294359853,-0.011943158601593824,0.04168397944183009,0.14114402439467444,,-0.0392256462808739,-0.023102257941878375,-0.024135536272763287
RELN,-0.03295825039036008,-0.029366661015493865,-0.036876682007463614,-0.04591412667785695,0.014123288015707119,-0.00586550061792577,0.008958346499225951,,-0.027406002657268964,0.09066955811955961,,-0.025313973740088015
IL15,0.09266532547480272,0.02982906075943042,0.020454161930051246,-0.020572392372873897,0.007192267015756184,0.03043429821255173,0.006078459097860229,-0.03471729999362336,-0.005835691187826611,-0.06176736829882361,0.017860693495246008,0.04457912485182362
UTS2,,,,0.03168340703251744,,,,0.024929714901406295,,,,
BSG,-0.013241205260534985,-0.01641888354394757,-0.01215839386675143,-0.058097472257682206,-0.01301540236470175,0.0032437056366846472,0.014667617267612114,-0.064831007968246,-0.004348839061284079,-0.04923979958463815,-0.024422399616928443,-0.048252914583090355
ADAMTS3,-0.008559656960442964,0.010233002819519053,-0.04248881530221016,0.08768838480072007,0.08821969626918813,-0.024959362069636615,0.08418075277825854,-0.029915724202129793,,-0.028956048476589016,0.0006234784389200106,0.021233099465212277
CD34,0.042145739704936847,-0.0024900387960284398,0.03412823155062283,0.04785885906811597,-0.04893832967994116,-0.022345325461834934,0.017126476130116548,0.022631546565968563,-0.05807647572860341,0.060253817779837855,0.054287246698279217,0.0024181838882847495
CCL23,,,,0.10998728135208512,,,,,,,,
PLAT,-0.006205610677297103,0.04421887041182973,0.06867096838277365,0.11999165571657457,-0.00019130514406902384,0.06052820137951315,0.015054786860531228,0.025503420860539118,-0.037589582972053434,-0.054599641190208756,0.004491250568975717,-0.012682788184458697
NTF3,,,,,,0.040114711773050364,,,,,,
LTA,,-0.013845184498609522,0.03769832122082041,,0.01234745068753323,,0.03380394303450659,,,,-0.01668356331635565,
CKLF,-0.01938073750396674,-0.03304408345599407,0.08315199608407126,0.08305922863713379,0.034371664480731486,-0.028877529261241233,0.057022293507568746,-0.06433995179982614,0.02717530207639003,-0.18664687798108467,0.03135408551953524,0.001472764225620143
CD24,0.0014109267033020074,-0.013920690806810751,-0.02798710929270289,0.014170713338074183,0.029783533113523178,-0.05754032813593077,0.011857106731467903,0.06971361366714367,0.07706089086562799,-0.028702651355973424,0.021358000473589944,0.02787038871915224
HSP90AA1,-0.040062634954182004,0.06111977399074881,0.032389301728704384,-0.1155960895430919,0.0038754536249017784,0.0005938559885059314,0.0034496151754485798,-0.03894237338431285,0.02753436322115259,0.06044409566486671,-0.10285709833876719,-0.04726321720112983
BMP4,-0.04136935563261782,-0.014676707173320223,-0.027200104638153765,-0.040725011828714026,-0.029635430909293943,-0.04391886748036971,-0.019759116934417554,0.059422342070212485,0.11236880908504793,0.03218799169302782,0.04846004372431263,-0.014691017553278625
SCGB3A1,,,,,,0.04550235266566928,0.004321201679065738,0.02551064801923221,-0.04464149748880065,,0.038469264962197186,-0.013879884622861483
IGFBP4,0.009389804986238974,0.00014768997886912421,-0.011372769201571997,0.079822164100376,0.004990244413373165,0.004755615734105222,-0.009535158032699421,0.07880459663757308,0.04994118445236404,-0.023543062898607015,0.04440090929908401,-0.08154501579074337
RSPO4,0.14598250833115578,-0.02238232200699495,0.0022715912572848413,,-0.02139772635751879,-0.0100741696191945,0.11544435800894855,,-0.016892312720301946,,0.05386264630811607,-0.0304339552095721
LEFTY2,0.06459860100277523,0.07692893125544553,0.0759943504615876,0.07019956551180671,-0.012593806454565976,-0.011046450197248337,-0.028626118029098178,-0.03859999846665085,,-0.057161203772381965,-0.009079154032745416,0.059375009810473466
PF4,,-0.012594077058872966,-0.01829413380854427,,,,,,,,0.010767432072015037,-0.02384063921154682
ANGPTL2,0.0810293389797264,0.03211144652684266,0.008486353411552927,0.01654004885754707,0.003737310111795706,0.010294715452332858,0.0476512432197685,-0.03123075470768927,0.048332385645556926,-0.04155613424813567,0.0015187964697966777,-0.006261715604813395
LRIG2,0.044991082713003505,0.04339425712144835,-0.04596162324229905,0.004366986711313703,-0.02663129446550503,-0.02787821283507952,0.02629833869564335,0.004325136544581432,0.02237688623359067,0.05732114391683812,-0.008678086500645728,0.012593624118045784
ICOSLG,0.04454910683303793,0.03839847553376634,-0.03733702753102622,0.07856069976651119,-0.00034317413084477676,0.08841330479362727,0.040592474195745916,0.054645956970949934,0.06762995248279854,-0.019373217267058904,0.004410144654605977,0.009796323901715845
WIF1,-0.054341114729348175,,,-0.09528531403861493,-0.016512118610342963,-0.018957501414229184,-0.03751540227755351,,,,,0.005111142132229021
NPPC,0.021075783797217036,,-0.008257329240147885,-0.024617477548057064,-0.014649527892464993,0.026286685151373588,0.019245155971059125,0.0186852008410201,0.0651776908770259,-0.0025010344640288397,,-0.04786772924136975
LYZ,-0.04772980293865917,0.01978358736044471,0.013226033659112462,0.09436495845959413,0.006726960762551227,0.05752347970789139,-0.00719872147135056,0.0006210096614010477,-0.027851809397424262,-0.07736983155732644,0.008499738652487645,0.07319639580077981
EREG,,,,,,,,,,,-0.029668305646805598,-0.027447638111559453
SPTAN1,0.08048695288743242,0.009767872499241843,0.015469641211261518,-0.033585449670019675,-0.04659718333730288,-0.03773712022126422,0.015615626599669225,-0.03731451699820467,0.029830191068045214,-0.05868022736448472,0.12335888931338523,-0.015741471847308865
LIPC,0.06619349613859822,0.04768718584529261,-0.032875920952610105,0.031017488278366593,0.02652223225030723,,0.00028315205245961706,-0.057477091857585386,-0.03399466775138408,-0.040789755803324626,0.00315930128431094,-0.03717804977440341
COL8A1,0.013727084350827383,-0.03846410109635703,0.027842123807147182,0.06372107387280895,0.012331868063353082,-0.023770807123741945,0.07199853068504652,0.01277401828689592,0.034001444978395905,0.038682176184277224,-0.0014562149185590788,0.05929072920259617
GSTM2,0.022362523355427634,-0.027596875639415926,-0.022104608143013092,0.007402181152498981,0.043778808799157805,0.03221181067151831,0.024307682319917184,0.07183522601144218,0.0002098182088314412,0.0019530264121425845,0.00971008281589142,0.08524862913727702
IL4,,,,,,,,-0.03462051353331383,,,,
SPX,0.08695216735075036,0.011560188028032999,0.052464973019986955,0.003975975539160268,-0.02836443878458046,-0.01765264283041293,-0.02109969380917611,,,0.09048058084635037,0.1359457924742833,0.03935643197808499
MFGE8,0.0011264337211680277,0.035360456725196866,-0.03993085767332395,0.055070020675563894,0.024319429118084435,0.022585839868433155,0.00038171537507262517,-0.10190445653799533,-0.08618245005403351,-0.0651971815608064,0.02825941987173348,-0.09299372755526614
TGFA,-0.01027028133012072,0.03283604036810418,-0.017769370160740552,0.04761970808638807,-0.009735594188694211,-0.01618893748515726,0.05912556600050389,-0.015904155116921767,-0.06097517252681873,0.04451876477795474,0.026504978717312534,-0.020893055760272367
SLIT2,-0.04732203549327761,0.0063505523441218115,0.017305249147727353,-0.03391344242156146,0.008308097610851033,-0.015478908141845202,-0.006578198701101653,0.1333661547760809,-0.03399154733037962,-0.009900630290458977,-0.039974447509239563,-0.047363460098797314
PLTP,0.0925118902152582,0.03771263506555795,0.08303205262169752,0.12736555272837308,0.0364471600406221,-0.043708290757657156,0.04529502094701457,-0.04069546922006168,0.04763168568290006,0.0015978892517337128,0.04713714655901442,0.017787559947091414
APOD,-0.027058937005944698,0.015286811021452884,0.05289074288219114,0.11364763495074347,-0.010288720209538957,0.024792381723245462,-0.004335202849372685,-0.04897443154845091,0.12275680585771229,0.11148368718554218,-0.0072354902752241115,-0.036797366677159306
B2M,0.01742602621239735,0.003849479007859557,0.03027866880435997,0.09066547020175987,0.04828215685451743,0.07016820536729723,0.051344803709978376,0.060388479747685554,-0.031043388197495993,-0.05573477603577143,-0.05845606815027213,0.02909544525804347
OMG,0.143187681271553,0.05610634252364595,0.032278755290578054,0.003313017767943744,0.006286417307185827,-0.009618839997508849,0.0010714445820416126,0.013983311467871046,0.0062980796900230914,0.05896974368593179,0.15041999883884596,0.04902813524077031
CXCL3,-0.026203183901283386,-0.013317070155030742,-0.023811723930649658,-0.023763776994872508,0.0015812324547316936,-0.010777232047930883,0.0037265472127306076,0.03736295775633599,,-0.019932286551126086,-0.026676261051316385,-0.04989331343255769
CXCL10,0.016377726374589955,-0.025613747328145302,0.03537298229684021,0.09146199409007565,-0.00681033507996816,-0.016371404284749844,-0.026538353539833984,-0.06509955766040355,-0.04023062492865893,0.047665347644031276,0.07792118002332676,-0.05522098662558346
RSPO3,,,-0.021245067402188005,-0.029720337085979785,-0.03231803109778612,0.04430694232684709,-0.017451199538934335,,,,-0.022158176125409566,-0.04129359309179474
CORT,-0.026180395204994867,-0.022492224112346738,-0.02229919560114189,0.0012010895981996899,-0.00516925188469887,0.01641095280537565,0.014093411906579185,,,,,
NCAN,0.10231875879347231,0.006705491635463597,0.006662344608947948,0.06171090390762591,-0.026455181051623672,0.025394102791002376,0.039157973596586744,0.025296715786158854,-0.04610021382288828,-0.03557087433781702,0.07691385385667852,0.04719520799699621
PRG4,-0.035730092554065326,,0.007730432577747719,-0.025745886542181268,-0.027345444827488633,,0.0443710558101773,,,,-0.008610851805053608,0.02673730192526103
ZG16B,,-0.015154924842269225,-0.024335888145570948,-0.027796821866825385,-0.014618698263517386,,,,,,-0.012915137657547293,-0.02033851033891749
TGM2,0.0022822586097673192,0.06040999920576287,-0.06189156654836426,0.013144848855306398,-0.015610750066378838,-0.011916909301543982,-0.021868807155282142,-0.05125463492863471,0.06521641409489268,-0.01938491767400733,0.0034321833988153953,-0.04500990653569631
VEGFC,-0.025637054782631685,-0.019459507106425727,-0.02897221141510283,0.023440975106731966,0.005034354994016891,-0.0012920950763231113,-0.020822418734481193,-0.04187950780792995,-0.014502744724437048,-0.023057656922996734,0.04097807506711696,0.013544864708106142
WNT6,-0.03251461539732149,0.031860409932129366,0.013138040298019078,0.005536180256893182,-0.005574505979999081,,0.01958099428755574,-0.0696709706917143,,,-0.033367527993019154,-0.021015783173515476
NRG4,-4.4643542728921686e-05,,-0.025518973008030667,0.016215090652079264,-0.01786603510575236,-0.009914599442228458,-0.024291780164143215,,-0.032577696556338895,0.018731069801866406,-0.022158178608812456,-0.03160451451465375
PMCH,,,-0.026341265103210686,,-0.02139772532484738,,,,,,0.008889282183125341,0.011311117372434782
COL9A1,0.025841180887757526,-0.025483960204412872,0.017587778376833667,0.1498794822420817,-0.0011196348029168545,-0.021340249082891137,-0.014786274938206617,0.03638678804714679,0.04667943916240204,0.017444978460128543,0.08473869255993338,0.10051507575454421
GDF11,0.11132228063079214,0.07470423821782368,-0.018704641320916114,0.07227742311985745,0.010122774982380938,0.07122665563058012,0.0690639942642813,0.04176954607909789,0.012443760677862419,0.04756996454730394,0.003288988567633648,0.06395261241035315
RAET1E,,,,,,,,,,,0.04693818199987392,
IL24,,,,,,,,,,,,-0.020756499987666974
SORBS1,0.07398811757508549,-0.0038866035956249337,-0.004512142808506282,0.01973427453073993,-0.015127821140714027,-0.017243239521430136,0.0752752816059984,-0.04277403653417984,0.04776892928939478,0.02993929215948166,0.031411997876208,0.0267387270515848
DLL1,0.026249079102517763,0.05755382307884615,0.03985817523733884,0.07201173815645626,0.009875016443043904,-0.03165499209771396,0.02145907526623308,-0.1539340081789893,-0.014552983431329575,0.028209845152934912,0.09732402258423624,-0.012759974849752437
TLN1,-0.012947617286630547,-0.010234949790217912,-0.00019981463025535635,0.11081459668518653,-0.0025353123415077167,-0.04078599444681345,0.057475595315658004,0.030817329726277532,0.03749429066880132,0.009589392443253632,-0.02389403000467315,-0.014233507387415594
COL2A1,-0.02480207001619734,,,0.10999912642699262,,,-0.016953949350515356,,,,-0.0322476355192076,-0.028473971221688908
SHH,,,-0.02178915862863042,-0.018681222525298948,0.01673140758191691,-0.011566945066511482,-0.016180725435899882,0.06157163337194013,,-0.027569514031206648,-0.031028399647000247,-0.047347547723502935
PON2,0.10663625980897559,0.013279037196320814,0.04222446751591993,0.08181823641228063,0.009191598418106618,0.03185262649893796,0.025334927035262546,0.006913806910476392,0.07307319410001174,0.052381994707306895,0.10530037569443233,0.0545283508165301
ICAM5,-0.0577936981216936,-0.018040741905828953,0.0011660638475497111,-0.04643675831545921,-0.01493861867306726,0.00883598116038571,-0.03160008274249784,,,,-0.012593169482253355,-0.05753793194781061
HPX,0.056333120605408286,,0.027389925903475953,0.11144724021034844,-0.00991106067827124,-0.010074170065732437,-0.0065978125368753035,-0.0824490309532351,-0.020241569129338655,0.024909471536903902,0.03716888502556907,-0.050437143176453286
SFRP2,-0.032290860041885944,,0.0339818811340388,-0.0189657094103312,0.021504861790268004,0.03148465682905549,0.013751738368455467,-0.03305985233448219,,0.014626318388939161,0.090533458750401,0.035282444879189453
CFC1,,,,,0.043350100037535595,,,,,,,-0.027965022611116917
CD70,,,-0.042179272963066464,,-0.03431828448742802,,,,-0.03535625923182552,,-0.03380630514589017,0.08244773572701894
HP,0.05658262569443571,,0.005750561054296886,0.025879135247752594,0.02616333202839353,-0.04670658027965718,0.01787445553966613,0.10529169445615132,-0.029568282355503194,-0.024122518440094356,-0.03314621166377187,-0.04143840525135357
CXCL2,0.0753994084278487,-0.03557676051669458,-0.031311938006320636,-0.022229519071294113,-0.04743538447487897,-0.014000629311682026,0.06290416186913377,-0.062129425967996796,-0.03209426344539067,0.06492894925253816,-0.03130303132296105,-0.021329824139552617
NPPB,,,-0.055974916696788564,,-0.01610983646309155,,-0.020822420248955423,,,,-0.022477004437404642,
CCK,-0.08953949799125814,-0.014986810028648696,0.00012268223912587247,-0.10884656115083166,0.013992901535395567,0.0053677304377471105,-0.04369116237850982,,,0.0123997952256029,-0.02915874254419885,-0.010501005213196567
SEMA6A,0.10027960272221279,0.04117588731958138,0.05130555281908616,0.08824160553530994,0.02604647310944443,0.01781047630251139,0.05706916692076957,0.06770448835747792,-0.013562604522451126,0.022685514808986288,0.017343539541332387,0.04155349087077934
IRAK4,0.009962469692110603,-0.012499484738193007,0.0059405702482935255,0.07583798174739736,0.010481017553578168,-0.04201515098301088,0.041276217418351684,-0.016746605266112925,-0.13194365843234002,0.025958076668042437,0.07996030914699233,0.09023901804815114
GSTP1,-0.012768421307943105,-0.029343033853320672,0.06492511241300386,0.14674072467423813,-0.02478378446124565,0.01586860251712961,0.033712969715006307,0.031009935652370414,0.06301465635555954,0.036329294076307535,0.012978181838411798,0.02566549692321936
VCAM1,0.05727008850720213,-0.029459751973945406,0.010853858817628648,0.14141072765072124,0.039993385872527834,-0.0021359335993999685,-0.01880459293181206,-0.09128025836601651,-0.0206639427840693,0.020652722020017715,0.08918707020866001,-0.06581376223286169
NXPH3,-0.026822884464388207,0.02001821125566885,0.04305414926835074,0.04609130845982784,0.01421873638225521,-0.011740533584105779,0.062233493984517066,-0.0741609179670886,-0.053226536996475685,0.009306493985280427,0.12797540773719135,0.06761879116777234
MTMR4,-0.022245238471661443,-0.003337460301669948,-0.0556684230606794,0.03627139646337138,-0.014822454538970563,0.0016266229904465536,0.0517340822845089,-0.1343525556464036,0.02678174703146431,0.08324885377019016,0.012289613962361046,-0.026138558597884932
LAMC2,-0.022127710836115862,,-0.04870259497363342,,-0.020280486826252997,,,,-0.032577716086824096,-0.03576761584981495,-0.022747819779700137,0.0714615386324903
IL10,0.0367458141939413,0.04368963505385582,0.0689211406230712,-0.0053795211858932565,-0.016852222613854346,,0.14154015493787903,0.047536410226195654,-0.056737599788229405,-0.002296696538297009,0.04498747596254008,0.0017343426978595202
SEMA4D,-0.04817002551256533,-0.009519620857509615,0.01125028969598877,0.01387789882914487,0.02649377201195336,0.0684687250459755,0.03599328954747456,0.011633959980208613,-0.0066879241137078336,0.005607045727454566,0.04686970858519872,0.10160311254877183
TRH,-0.043181401803489186,,-0.03951204008098162,-0.024909284979253918,-0.0031587457459426537,,0.050774135593545815,0.0938688135491831,,-0.03432645870075303,-0.02517575231094348,-0.004072068176967905
SEMA6D,0.14903127518779297,-0.047507262797597996,0.07180060937871346,0.012169532173225075,0.049280403749279104,-0.07660973591859888,0.011517902257360817,0.0342548502628915,-0.006970649983443066,0.03721108077641888,-0.007444995196215128,0.024602426093937316
CEL,,,,,,,,-0.0703754396120064,0.17305164450953334,-0.06972233970598839,0.05721088320595477,0.029950578791162086
PDCD1LG2,0.07099989781536171,0.05027108052134697,0.033235168356458865,0.01123059876131154,0.026905208610936253,0.011425957255599318,-0.010325723550352096,0.009428908875011036,0.018660963130377944,0.0703018453829868,0.05878451338253557,0.07619806385940181
SPINT1,-0.0015246178463369224,-0.03063127107992912,-0.028654982973421193,-0.04624070097169846,-0.02698372857012701,0.01819968183778746,0.05823703765080857,-0.02022776966192791,-0.03861532904353068,-0.02264988866752932,0.021561755130381933,0.017432478184288846
CTHRC1,-0.06451944140506723,0.04102609315253821,-0.07232544497800815,0.011669048821385792,0.023219512965998505,-0.026170388270520546,0.026492214321989862,-0.10727177025189244,0.05637050757149785,-0.09587523740656644,0.06025240287739579,0.0038423871223121054
PODXL,0.10063917810807656,0.020978205543487276,0.03222853254501127,0.06948395953853698,-0.00953635589258575,-0.03299085998899184,0.04115396760817056,-0.11048707715185248,0.005847401128539959,0.019815435600247202,0.005369619871688822,-0.04351415024215161
JAM3,-0.029794769027908258,-0.021786122031796796,0.016953143447125285,0.08259785197018225,0.0437730036447627,-0.018703617518908908,0.040184433082129406,-0.02157327084319942,-0.06636451767701769,0.06282302772469282,-0.02652108755590831,-0.021061462675575862
TGFB2,0.03914571107546508,0.0003740804713155168,-0.013005969984878837,0.06689072681146253,-0.058139295087716265,-0.002595535930131777,-0.017672224829176145,-0.03236607995665736,0.0493568739160947,0.046297596028829845,0.021166102447813077,-0.003492431018690486
COL18A1,-0.007724596524237173,0.00035152265237596195,0.0410139019199136,0.05242643020202692,-0.006481631740150846,0.0064099346542129025,0.010242856407340746,-0.0292439445099406,0.041122647200527496,-0.03963255808494228,0.03063515073309087,-0.014057539215111393
NODAL,,-0.01349901127719726,0.013064151426533305,0.07259772321014696,,,0.02005695783355883,-0.0663840200781588,0.03679624809581656,-0.013945313761538809,-0.009561818446396303,-0.03841917212673075
INHBB,0.09666566774167275,0.05150122514136954,-0.01188036080727421,0.037764360605934445,0.031163045379911762,0.0055798335470717275,0.05883587622023999,-0.07886881132525246,-0.01185290100501844,0.015505505144955242,0.04517364878364325,-0.00292547671278604
LCN1,,,,-0.02085409983027505,,,,,,,-0.025459091024558865,-0.02134683476789696
ARF4,0.06008599691543346,0.03915765503716633,-0.06186157248214672,0.0684709188796803,0.024012450716878145,-0.011257971474760221,0.020211503544179207,0.03264565636402127,0.005201536938354236,0.02227634027395419,0.02101955307379369,0.010070988168151919
CXCL14,-0.08663185015543078,0.025592435414571863,-0.04713005646108318,-0.03861994634328269,-0.04830124016452923,0.01403357454874859,-0.02383284246318361,-0.009788971378780573,0.032959729010541526,-0.040036851194390814,-0.034116405398255494,0.058676195184009274
LIF,0.019291966210499802,0.07783456059403479,-0.013407198734760768,-0.04203168786169813,0.0019360438720749998,-0.011943158601593824,0.09522017281872631,0.06720137422367126,-0.055236628925228404,-0.0600120291068039,-0.04079411177061265,0.011416439568391794
IL17B,0.01655527857590619,,,-0.034440855679561434,,,,-0.07245612688978521,0.029970042097848457,,0.08759081773333764,-0.02413553142568715
MMP1,,,,,,,,-0.0024577297624854876,,,0.03162845994966931,-0.014856068941914668
MATN1,-0.020838835392701552,,,-0.021864105906474245,0.0529655115850044,,0.1604647207610814,,0.08339729894713085,0.024768324887664315,-0.030619094549106888,-0.02199495214633614
