,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CNTN4,,0.035960440027546406,-0.009993155061419724,0.03731909209737057,0.03726960599474039,-0.049643491620793005,-0.1302021306516479,0.057288342717499205,-0.0029990416846529776,,0.018470538380198836,,-0.012790825578527312,-0.013512184221723919,0.0055365139669490875,0.10548846204358994,0.09258284337192332
NTF4,,,,,0.03669188964612964,,,,,,,,,,,,
INSL3,,,0.09236400465758987,,-0.013747576583168114,,,0.03736745604273652,,,,,,-0.01786091845619249,,-0.020989371313066222,-0.022334250327351004
BTLA,,,,,-0.026534344509600426,-0.021975308758228448,,,0.052941777768741115,,,,0.05376221143341526,,,,-0.002235416483648507
MFNG,0.0150234660952327,-0.0563684040800623,0.05205649304526777,0.010025432662965865,-0.07135850203014213,0.05743247261138474,0.17277703505339295,0.05809413273121729,-0.0037038228314883,0.053777336115141315,0.0023287543149718886,0.011855503105637709,0.10221591563959503,0.10699963414522806,0.011611697032536363,0.02516102473772973,-0.004094362515203398
ICAM1,-0.047134923522877854,0.07199279659715156,-0.02494796282533654,0.007303173665686017,0.016769757150841436,-0.008164373061841791,0.12373436076401781,0.0018760046843184087,0.0028154218476235593,-0.017218336477901903,0.12241926723666816,-0.020534968593066676,-0.0010848972420950725,-0.013090035755136252,-0.041348586845358595,0.021586740687323434,-0.01396153232393214
PROS1,0.047678866815278255,-0.03023409556557018,0.06396068277396119,0.01957595596075121,-0.057828889325327246,0.06163516960157812,0.19833010383587854,-0.05226722585860419,-0.018357552930476872,0.0010649083789883607,0.07827169609738459,-0.11818175425510774,0.06658547330947068,-0.004357252413029627,0.016809721668646124,-0.013622377731249509,-0.034974534024036046
CLCF1,0.01811107645461006,0.02943080251974008,0.06306746142807829,0.014545782860085583,0.06154655248957687,0.00208954064292035,-0.023297042467505056,-0.03497229859037604,-0.019530048825810907,0.1430292106755172,0.06771159489328313,0.03958909639262671,0.016461327094080457,0.03246350813668763,0.034568445307532225,-0.026650664863035054,-0.029243361656883616
PSAP,-0.16086513466353886,-0.06988952400996766,0.11187757124505573,-0.03801982771108804,-0.018782690388094197,0.0703011594987579,-0.08484949363639628,0.14758333746066954,-0.043438342208630576,-0.17790468276259422,0.03035806519838282,0.08289186233979039,-0.0034839477793194356,-0.05070987680613965,0.01985621884577135,-0.005036193408566746,-0.006347310481121816
EFEMP1,-0.10173391928958461,-0.035935553611250205,0.09734128882006743,0.03359764082994767,-0.09112320551127807,0.13292806552955694,0.17705427606645996,0.14509125757268856,0.04007742393395589,0.014719755843299554,0.14711858576500306,-0.06990536631792678,0.04689732676637784,0.051527177683756024,-0.004764186841251664,0.004708968116633459,-0.07972573476453725
C1QTNF1,0.07910435093272707,-0.05226183107353063,0.0036684145834008715,-0.020103548763887143,-0.005084843958517454,-0.005361026456430682,0.10514575257466062,-0.017325716219649717,-0.027875059979669596,0.14556515395695602,-0.007533706811615491,0.06612534591851066,0.1028888811286125,-0.031150884538734977,0.10743390130497982,-0.03611491595576155,-0.0070152987926492254
ALB,-0.03976482773455102,0.008657507540499702,0.0035013831698322132,0.1323363544391687,0.01087765860012442,0.00816463431069089,-0.04819899660314506,0.018302398850808543,-0.018094631493017196,0.06834241053256411,-0.014723385541849345,0.0030903835041853896,0.010867931750343363,0.03164246262654386,-0.059030225059545194,-0.03513568685730487,-0.025254688930551054
CCL13,,,,,,,,,,-0.007791641321401597,,,,,,-0.023543941437024884,
EFNA3,0.059357026934706715,0.04269945180382897,-0.011051487753773532,0.0583731027529137,0.10205021332089155,0.035402685876259755,-0.15753089507698306,0.0022538839174115087,-0.014274064007455019,-0.07212533688275288,0.03292112936576866,-0.05091430864309477,-0.022054640003140145,0.01834476952945344,-0.0034508530502910632,0.025987768878490542,0.061030042423394104
DRAXIN,0.05762689711655672,0.09103219729923392,0.04983933180335907,-0.0007337542551033742,0.034961401330465436,-0.03777572523437234,0.19206367276495634,-0.059542544647599435,-0.018202559289136673,0.04718732124753066,0.08881743121255982,0.02306393231640796,0.11386189072504893,-0.02092856712696324,0.025213802052076698,-0.04505368110768262,0.0006146133117725007
RAET1L,,,-0.020237251166972524,,,,,,-0.008921725384707271,,,,,-0.01808100971981515,,0.017623459570355077,
NPTX2,-0.030516365843851055,0.05565067034973125,0.010172345100487997,-0.055054161491272305,0.10518380113368299,-0.05057984673298604,-0.21723599733509816,0.06829069517356075,-0.026294472566598667,-0.004893069443851231,0.03099700345774737,,0.012318210888994336,0.043066119399700245,0.07989622110124235,-0.021841368004700167,-0.012480101541409617
FGF11,0.09577429372078351,0.057992588621697524,-0.029273703140435144,-0.033578960326415795,-0.021885726999241364,0.06036870040051461,0.1775138538658958,-0.021536964498463197,0.001565573487383734,0.03669892581568588,0.02584388943825066,0.029933718911040214,0.09042657981156563,0.008086891178168312,0.07315108482742692,0.009253537226956822,0.08251681411966477
CD59,-0.04476233814313689,0.006781139318928873,0.08184019669130652,-0.028820050900093482,-0.031222155743906337,0.010692418714763204,-0.11677227481171643,0.032122158066166064,-0.05253849747932643,0.15581879999557632,0.026519180898669264,-0.01237958223367419,-0.04125411714465127,0.020975196557914265,0.025061683219722523,-0.02371881835602391,-0.09425911403825972
COL9A2,-0.0192924923496289,0.06864738092301373,0.028657772031604023,-0.013479773726002786,-0.022657691102286923,-0.050004857752355386,0.09688955231034366,0.03276240407585037,0.05322735226920677,0.11195515619036499,0.019990042422504458,-0.029074657145046597,0.07317351308096966,0.0951381506816888,-0.03774273135753915,-0.022248619476465465,0.013878942565889445
DLL3,-0.03218324822174758,0.05025177369903663,-0.04111255201634287,-0.03238164084163185,-0.033641659143873764,0.002872428018719192,0.14264724932553235,0.0860591614628969,-0.0027452797218608807,0.07331209727458796,-0.04690898896568733,0.012821999110012312,0.03896103157373201,0.10078004682130866,-0.03202135597254643,-0.000998432967677105,0.10616050831772483
FGF5,,,,,,,-0.004847160443520556,,,-0.05792078381191696,,,,,,,0.07253442607155279
LIN7C,0.006521091593058676,0.02539107952064372,0.00405815589808592,0.008220402488532601,-0.005995742747873767,0.009204014141169971,0.07810003478117396,0.01707165237424409,-0.020580116766445347,0.004087912451730906,-0.037486642207118774,-0.001895404116404416,0.010229815888668222,-0.022185459696032656,0.03202206298786874,-0.014159504622592523,0.0012803738342154747
GDF7,-0.027359171222755888,0.061819116117960184,-0.003623954633315221,-0.0192795454033027,0.006853368112344026,,0.06797608058709902,0.06593618570999402,0.007470102590762173,,,,0.02810459020993575,0.1675189696569958,-0.04594638175160969,0.06967384676911367,-0.03185873978748505
PSPN,0.05692779027487851,-0.02623727810550777,0.035386668504245565,-0.03473663902438902,0.013907895258578233,0.012027639097184337,-0.07068153434624228,0.056892526914879955,-0.018813855187033896,0.009292939706703454,-0.014779312333222527,0.1012213114385205,-0.01697485897010694,0.05334626998969397,0.09133853278590724,-0.06638438670928058,0.06309900836582208
ANGPT1,-0.06040281304902468,0.06506502246956133,0.05831176893168101,0.008739507618993572,0.009701565341976923,-0.02313002449698252,0.2096982871016641,0.10753567553238073,-0.014555610943802193,0.21836733428513652,0.027338838332368064,0.05968381192985358,0.029077348636343876,-0.03447840682575672,0.06257663773479347,0.013811585288216502,0.04849915842756169
PNOC,0.010640347408748007,-0.04016698102451929,-0.01687067306090132,0.029105715806384935,0.07149799172368229,-0.003496977286833279,-0.20366004630832382,0.0558064673171734,-0.03481559189666396,-0.033326041708947124,-0.020441219576309583,,,0.008624900117691339,,-0.020229041960503943,-0.023051019713515326
L1CAM,-0.017770814337206467,0.011661839832253006,-0.0002911084967293355,-0.008069269337350384,-0.01093928840688769,0.011503156299727034,-0.1925986835291287,0.0846064892736419,-0.020192245240283676,-0.030649573259762624,-0.06837530715909036,-0.025754010504028098,0.05941183910951314,-0.06569550358461174,-0.04372159042271018,-0.035051079203159745,-0.028054191596123546
APOA1,0.09364659713598218,-0.04530844688480371,-0.004831663647059537,-0.014726466859208889,0.00897259203650376,-0.054147855579098514,0.08556522260670861,-0.012353793351157485,0.07640532045118374,0.0083682110976508,-0.0075613695169919354,-0.03862203936750132,-0.06292379072243645,0.02544506118264885,-0.03463784705011894,0.023162484298520237,0.006281878450942843
PSEN1,-0.028171690626568702,0.03658938548927945,0.044231146530261715,0.06905497374429291,0.006738602848982976,0.0518021265223294,0.052267913474729685,0.004112111973340621,0.04028238090995612,0.059980504439523234,-0.05376653181295689,0.01921485178513816,-0.08113553120031727,0.022763359644899683,-0.014872272627221057,0.07884428949419103,0.0027796092859904034
CALM2,-0.039035238535616586,-0.008660869918140274,0.017858956816815093,0.017112219779623745,-0.06649735389477453,-0.023238763820211145,-0.2655174350471484,0.10083672377943813,-0.04850561267972635,0.18377793007950602,-0.08582157524581126,0.06872880503841851,-0.037056124608458106,0.035105917208878956,-0.08074772744815714,0.012512045603358729,0.043049382373729364
CLEC2B,0.009420007329282056,-0.05600722125891068,0.04333743686667952,0.024665047945008955,-0.016513497078801318,0.03702672581830224,0.1662305126603954,-0.0028371247941806313,-0.0008548733846084879,-0.04524056052262561,0.03388673639033265,-0.10859197548571885,-0.0425174446471114,-0.00467449626566203,0.05034874341198614,0.024749400005633995,0.05320771527812455
NTNG1,0.06287029049235718,0.030189409280468305,0.028206989052312344,0.02862339328371926,-0.018281886101772445,-0.02183096461648131,0.05795561634030172,0.01659079019960089,-0.017899717293928613,0.19319412609144823,0.035976639612478226,-0.012110579832285308,-0.010471576536062326,0.021812979444754882,-0.044799530034657885,0.0802740863464372,0.01790785554740441
LRIG1,0.03456057524572694,0.08686911828424179,0.0548105459685363,0.03523962846436775,-0.02121586617499171,0.03620466531624595,0.1506373789523905,-0.12044282767592669,0.015042899694113746,-0.08792311205673048,0.05404368934775069,-0.021148852551285572,0.07922358988910462,0.0999348034117266,0.0957835604499145,0.04094094833575972,-0.0055092365964033545
CPAMD8,0.056096110216798965,,-0.040658730136497526,,0.006730934337900049,0.03069417202676829,0.0639486185719059,-0.0130490341158971,-0.005007083196003301,,0.026745604182166437,-0.005818885578451316,-0.005556555259338734,-0.017412910711535723,0.01963188557594636,,-0.023402003510363763
GHRL,0.027615210458366197,,0.02000624250334696,0.030808333064694514,0.018740614007183774,0.026425278359204548,-0.05252061865400413,-0.02349617758077948,-0.02878693481553901,,-0.02059347435391297,0.025662913881052036,-0.02024748025177087,,0.04607265996649725,0.0424180113405231,-0.032125703482368206
NPY,0.01957639818990159,-0.06129372410599288,-0.0020141097329719184,-0.02937357721749787,0.059132734195014296,0.05653094915813513,-0.08325135212991992,0.08407400223173911,-0.03460820143905159,,-0.010746163705458632,,0.01841445187794023,-0.017953611140758777,-0.05554062662662837,0.04358299624795054,-0.028202695712637355
MMP2,0.056944754847184746,0.0017831458754570524,0.05477834541153888,-0.012185284439154051,-0.04291343222055402,-0.01185537986779099,0.22760028072534982,-0.02030257358934408,-0.038493917237003517,-0.2882191153763704,0.04562972539531193,-0.04251654495173896,-0.02933351344713558,0.06759977392266647,0.07404229344244137,-0.0271551529627295,-0.054480248655622544
LHB,,,,,0.00675004018174121,,,,,,,,,,,,
PPY,,,0.09007467788192476,,-0.03144828778412264,,,-0.022432879047402085,,0.022251183199192767,,,,-0.05411453074450697,,-0.026575759606454065,0.015324328812354775
ALKAL2,-0.03605059783453466,-0.007138555246584978,0.007620624999295797,0.006081182252628078,-0.020321059343641007,,-0.041759148716175296,0.0067317081081849865,0.030233888062815743,-0.07858926003742736,0.021995012679354244,,-0.04090799324725688,0.02125902432274748,0.03450893024745326,0.03671107997772078,-0.03146340099949658
CSF1,0.004981598725290559,-0.02684439366889554,0.04648032762755366,0.0012965060752532888,-0.012462508031676825,0.024952076466380254,0.10053034565691835,0.036253276698454205,1.1085961025867192e-05,0.19034919082816365,0.09652296311016008,0.03940126798973014,0.042792063388248654,0.019385300310750114,0.01990620223892983,-0.076276054874043,0.0047927400567191365
SEMA4C,-0.07700919424942225,0.05829260449106736,0.028994338881216233,0.03687344981079125,-0.039833294856056876,-0.007296491317380174,0.04512406758189681,-0.004803264422421054,0.003935083094098376,-0.0017202143980593828,0.006154442854760415,0.07020259568212917,0.017862973975737995,0.06761003884043001,0.10394617068028728,0.022108091167238476,0.030099037821034794
BMP8A,,,,,,,,,,,,,,,,,0.063146689455802
ICAM2,-0.03482879797298027,0.004945046913448199,-0.018616230780655284,0.026147265830443262,0.10410563504870753,0.03879481215194077,0.147837623726283,0.00888208642832159,-0.01563809309396034,0.09928771939731434,0.04332373696846606,-0.07053063682910533,0.014086358279382517,0.10261143453880459,0.09994843104770706,-0.038360865872233446,-0.031248081037535274
SYTL3,-0.05044676096227933,-0.05152665419602671,0.011837395598276864,0.015318068925730243,0.0028017069710833536,-0.007053141929024848,0.09015275679311155,0.024169987661518278,0.04741429643517919,-0.03881972976125682,0.0018884689432888627,-0.0388479311295712,0.09706248013850158,0.008786454387911395,0.04445555846953033,0.050585291682973724,0.017548624952297913
IL1A,0.039406451752740886,0.07159338939248953,-0.030974483905502042,-0.03087825051514716,0.02803672214499772,-0.01810685868873031,0.16147564320085622,-0.012821370028221724,0.028062925890672337,,0.025707761960395623,-0.03039286161785808,-0.0005071803044519109,0.05168243242560357,0.0273233629849211,0.02714397955561033,0.020745758039292073
HLA-G,,-0.03335764139653714,-0.031140297255223045,,0.07722990015578325,,,,,,,0.044068527834858054,,0.07109830398246333,,-0.01819141801878348,
PGF,0.07513644367992608,0.03595745801330232,0.027318758192577664,-0.04141043457765172,-0.0027040665180707952,-0.035063695269011104,0.17735554745693705,-0.0604632367630465,0.009912162578856803,0.09822622626146238,0.047251900454905474,-0.12423764768276692,0.042508836872249454,0.06335879599973243,0.023418147260580748,-0.031995491985167344,-0.0009975329393168625
LGALS8,0.01985028605883403,-0.04377404987974865,0.05449250900709275,0.043461798166452535,-0.008945478451274403,-0.0222553300075177,0.10282822036569546,0.04858549455948279,-0.002199307840177666,0.050507059434541,0.025041820716946876,-0.030713626659148903,0.06049748453780917,-0.012454650023722938,0.02350989582769384,0.02108421928843198,-0.018533588994576848
DKK3,-0.004475504964339959,0.00272178961279462,0.04625413307113666,0.021321279425342798,-0.07183418125860358,0.00713345436785675,-0.20743720783292965,0.016869662914699955,-0.1206811873172611,0.2089579130481675,-0.047751394924489036,-0.03501494253840665,0.024464543063719337,0.02640559517175734,0.05912053222642488,0.006830617127463081,-0.014414191358264066
COL16A1,0.10109765411234396,0.04819519078739151,0.08963477349344111,0.004888043752053685,0.016191111969686124,0.03043054698473586,0.04942920981299368,-0.015159670736353768,-0.004808083098122395,0.12260295812891048,0.016500803807337427,-0.08007720867784587,-0.048283593848193446,0.03280456458154892,0.05399601986293817,0.006732670667305685,-0.009214161580304778
TPH1,-0.04484808598507618,0.12051611268924765,-0.022864886778765182,,0.00871797917291218,0.02834403709433244,-0.00993159785985453,-0.005577646276774117,,,-0.019418564112129492,0.04603739202352477,,0.009393972262579979,0.1494817089220864,-0.040475533710904905,0.020088915130564194
TNC,0.03513669823198481,0.06232182597004088,0.08215229659595626,0.004164645790205988,0.06076642683158219,-0.003573409766263661,0.2456845258514318,-0.10012781094180706,0.06251340630676433,-0.29128542871256047,0.10921558233301254,-0.004963586564757431,0.07698813373158922,0.01519753300955009,0.10005412061626186,-0.001809644283330796,-0.049542557557565016
TNFSF9,-0.024073711270548307,-0.039586717009203846,0.027337493307611507,-0.0258777177982608,0.007149421092787997,0.011341103666321009,-0.11080865871147572,0.026612189116946433,0.032027555702986175,0.01879233020420959,-0.03294593720625772,0.05341189933569803,-0.056325223037841654,0.01280135352301353,-0.029473634997984468,0.1600830693100364,-0.03172457357867624
C4A,,,,-0.015249912896349761,-0.02505233542641639,,,0.012025854339253066,,0.050967779971921,-0.01706965552519835,,,,0.049413686518374134,-0.017243092573199927,0.03458421068879307
CNTN2,-0.13378250254768692,0.022022157606685536,-0.031058708787288183,-0.022165086510706696,-0.027956114599670786,-0.039641485961709404,0.023300753420731506,0.046472454512911356,-0.0067492587118371285,-0.02905967484904742,0.010540485669612288,-0.09389998879738691,-0.04904181114109224,0.06186087157978806,-0.07569160938354319,0.025799452579385797,0.00020809331504669955
F7,,,-0.022306420301413308,,,,-0.044306680211483804,,,-0.008706182825294683,,,,,,-0.017063135388752294,
LUM,-0.04018650107637442,0.009675204481070582,0.03581809373088078,-0.022483679108671422,-0.035113783456510256,0.12615755800977693,0.18585438337957572,-0.007820742657175153,-0.002840013213320785,-0.059503044587718504,0.06661490204338165,0.022855722895958656,-0.054469112114759265,0.07271857527605477,0.037979707150932795,0.043338322703807025,-0.09680236591795942
IZUMO1,-0.023003193742925657,,,,,,,,,,,,,,,,
BTC,,,-0.020237242737507006,-0.023863405155879425,0.0054054733373746465,-0.0040190817170160905,,,0.03921899193607836,,,-0.09434467019997521,,-0.02641341858700942,0.06635277829658237,0.11984307130992793,-0.04334476548240683
APOC1,-0.08424691626306853,-0.11340936990683212,0.12542808048306733,0.013837777159887413,0.024123385352427192,0.0008543646715163624,0.26016061202738494,0.0029363773808930137,0.05098408776969621,0.2888348811825593,0.0672972423182787,-0.035317569341604904,-0.08196818032807303,0.10784682852915921,-0.0043632088485272445,0.08210051839419807,0.07239872672884468
PKM,-0.0003095574100189903,0.04484708710937019,-0.05227381658188672,-0.030447612990848392,-0.0029441847979075324,0.020666217690062806,0.039559635724418146,-0.12139644793877818,-0.051525327719305514,0.0844167093884963,0.03099097690477222,0.018289538424352988,0.12829801563399054,-0.057423841016417815,0.05831686135438845,0.0022164945166137837,-0.02761286340765148
TNF,,-0.03134156042294646,-0.052051264228762495,0.024287182302045827,-0.008419624425041228,-0.04942185258004898,0.09648239264397364,0.010172097798470682,0.032394549646916425,0.082021926808178,0.05676816472647905,0.009400159750547222,-0.00649688450222688,0.07296812039139981,,,0.004920205761457874
GNAS,0.0072453120786817905,-0.0504489684079525,-0.11581065659637867,0.0044370723060511074,-0.06225560674805402,-0.04465501765912839,-0.15292077264032417,-0.05405506186846325,-0.07266634818545908,-0.19189830192460197,0.014593466016409812,0.10594297354380584,-0.07866616595380652,-0.008101969480247183,0.09673695969409726,0.028146279260595028,0.04714764878833048
BMP8B,0.007707792164108933,-0.030737869923634052,0.0358349179899998,0.008678755090808968,-0.0005573017425157123,0.02495870091389335,-0.014186470315300627,-0.019691931854806704,0.04064672522772712,0.07197615556846179,0.061330687312338254,0.09097628868670636,0.0811376535324595,-0.01673616232806381,-0.046792042634909,0.009412144147173836,-0.003518458712330672
LIPH,,-0.028856773636331347,-0.022864881149608825,,0.0006998340488675611,,,-0.01213697790844801,,,,,,0.020256747276167025,,0.10161419377173955,-0.041556219537336465
CCL28,,-0.021091354325013953,0.010296493037989187,,,,,0.02990384800832458,-0.03305253755963308,,-0.0153997648862021,,,,0.06490544296495636,,0.01115299356448347
PTPN11,0.027357639490275577,-0.03288452900340388,0.0616916451611746,-0.0451575652128772,-0.012926851498263028,-0.018850987175608167,0.10658920710499532,0.04025256698496455,0.02065055477221087,0.03858708824558781,-0.03339703421701267,-0.0034649646371518825,0.004891130359091896,-0.007687218128376003,-0.021988222477772924,0.055976432529472514,0.04478481360874671
ADAM12,-0.034828657697407395,0.0717114589417503,0.04885708472265189,0.016931494450194862,0.010658649224433325,0.0197719887984794,0.14006783181155813,-0.06891444732385474,0.06142619602712367,-0.15782677016978194,0.041027606627039005,-0.05906821651091926,0.0545509771140357,0.09096422287967916,0.05024037032722446,-0.055058439465939864,-0.05546157032283641
EPO,,0.0031417885392739323,0.03555186477983962,,0.03935543202938561,-0.00024174441733767883,,-0.003853137420101037,,-0.030301327342266555,-0.019418566963811397,-0.0649478810710868,-0.052034083340605934,-0.020936425447994508,,-0.01632484887560567,0.0077835154481547516
EDN3,-0.03380868753438733,0.05070820639712124,0.005477553344513441,0.07991273851500154,0.05650090010002446,-0.0034856633085468118,-0.0008005888816346963,-0.03728379651764755,-0.03597257174945149,,-0.0196189376756634,,-0.03987332746290782,-0.01258540697601667,0.019451786646653323,-0.005314796921792856,-0.030076776928461668
CCL22,,,,-0.019279544936440823,,,,-0.00027719059183474264,,,,,,-0.019146040502856194,-0.03965562376990227,-0.014324344223803775,0.008056777540060109
CCL2,-0.039573817109617625,0.01987192569360544,0.09174641117395314,0.016337364445973702,-0.06098191298003137,0.05836171650905766,0.033028976749074714,0.000948787512533772,-0.00803043218583445,0.33325046037029754,0.08375181914424226,-0.05511351787994196,-0.0008158034685535788,0.08426438313381875,0.03426885449231724,-0.03159729635300826,-0.0828424650559719
DSCAM,0.0011852608121855548,0.046132610596456375,0.005113664817772593,0.03302177973490807,0.015601391614990993,-0.012045212117506804,0.06295602315366883,0.0568786582910774,-0.030703219283831625,0.2346955776749879,-0.03219978544116583,-0.036964739171393035,0.0660236454261253,0.003997215862804545,0.043898459972464304,0.024923983500221174,0.021052960703321053
GPHA2,,,0.0023792328047788124,,,,,,,,,,,,,,
ANG,0.023038690556489834,-0.00048052591097305153,-0.023013014314943073,0.009228898787939283,0.06179850743196604,-0.05208742746761592,0.07863892214206746,-0.00495012697663184,-0.024182008862990535,0.07729792169251179,0.08618866950373007,0.10394656477167387,0.1147099635445646,-0.0417430202786178,-0.027593119566151226,-0.05210856684112736,0.082593138889999
FBLN2,-0.03169980400656166,-0.03483881037909192,0.03131274700617549,-0.025893549834003347,0.004179151569012426,-0.00400546881474621,0.07946920779150818,0.028561376947499367,0.02917576832422292,0.018794953192824995,0.05340824793706597,,-0.01878374238067842,-0.01313607844654019,0.05602689925675095,-0.028572716967578446,0.0031771594739263666
VTN,,-0.02730402574185444,0.08023610299314561,,0.009474429102303467,-0.028421935308863614,0.07341983956840799,-0.006074852195864379,0.006991925054838927,,-0.016135660023416327,0.06674665601003658,,-0.014722072310400364,,-0.021138475929302646,0.053612270292585036
VEGFA,0.041753784472611945,-0.018409983096166756,-0.05784344070687742,-0.03479851937714401,0.048053310210936756,0.010516511722401036,0.042703308957311586,-0.08774820467613369,0.017132470883756284,-0.085063336997592,0.034925202980050876,-0.012508341101846754,0.11038620876449426,-0.12809744284913785,-0.006990363641960405,-0.014538275045554681,-0.020402573554692462
F10,,,,-0.022006381130295925,,-0.012856330469510778,0.0020829463681781646,0.06004044726833068,0.030918649382941258,0.14648598426033674,,-0.010994322329492826,,-0.02514395460007154,0.024516205095318024,-0.02827358575036414,-0.014276978775890143
SERPINA1,-0.09037535092980413,0.048224834872804635,0.04323879652080876,0.0024244553888619048,-0.005596517943788395,0.04184989804004247,0.13616173905195697,0.07971443352963127,0.019075051589081356,0.06799998324559943,0.07093535814703732,0.03076350105279195,0.07171134552413451,0.04867729998362638,0.0408954180764963,0.015822879369692764,-0.020895396662307254
VWF,0.010725105359126472,-0.005163290026059295,0.015830695577250663,0.007353440870941902,-0.004884310477048512,0.016733931387390395,0.21613942629388846,-0.03752680028751504,0.029135545605226975,0.034036100064301425,0.008762833129217664,-0.03205728224961072,0.007359953079786289,0.06444823006803976,0.06562109002034129,-0.043924733977916686,-0.05229444707831005
GDNF,,,-0.035808060137179756,,0.016428441834576084,,,,,-0.01793569257696076,0.11827378175833675,-0.054626541060014674,0.05636385183539688,-0.017849739787621537,,0.010891596030101631,
VASP,0.004242907142792633,-0.03711919418302113,0.03503434029841377,0.017353318333898485,-0.0332699024916072,0.005568048635938743,0.1738495628099489,-0.04372445156087483,0.05815198287598706,0.15944554619242185,0.06719864332962942,0.01055919928987815,-0.00020007846404840118,-0.01333663146653394,0.012303580963135972,-0.04165665784609754,0.034420723058297915
ADAM15,-0.002864353736754074,0.061694471339491186,-0.0034407489701296823,-0.024688229897807053,0.022486497183598166,-0.0014510610204332417,0.0807963121585174,-0.014484959861374677,0.03450424099392874,0.06288706003690918,-0.02335586381247979,-0.03913918651225373,0.11505386593803353,0.043280227165718665,-0.09217293869521659,0.03527269143859701,-0.05365067440065831
WNT2,,-0.02452464232103785,0.04331294822402923,,,0.041868968393474267,-0.11022945252139832,,0.05157656486232122,,0.05499318315031108,,,-0.02150275766617401,,-0.019601630679984813,0.005660230683814356
CALCB,,0.08565587795107485,,-0.027892490748450766,,-0.01213707711715557,-0.04897746187206612,,,,,,,0.024170882160955278,,0.04800967143251851,
OLFM2,0.028524820836550332,0.09154369289119098,-0.002604263497827772,0.04009338161943159,-0.037555184961376636,0.04871889046256041,-0.0966378113489939,-0.040647422852872026,-0.03262847271884386,-0.0046760209966099165,0.004202306049260797,-0.024184705815031463,0.030947010723267023,0.03540607011354253,-0.03936268287188347,-0.00821069927818153,0.07378830974483583
MFAP2,0.008220980168743104,0.019578347751530674,0.06328459866245066,0.017275389973957788,-0.018832452995591924,0.0037328695781871945,0.12721760356064576,-0.013366913328622589,0.018767543358824162,0.05309908193355914,0.07427999158730877,-0.04391659900852062,0.11403913288374491,0.030378624622661672,-0.003979780516521522,-0.03476720647451287,-0.04275475614299382
HLA-C,0.09882173175166556,0.12246237100095902,0.0395659829827826,0.06561877427969104,0.014761188894664268,0.029737247763588753,0.26312975757275736,0.14080027219075017,0.019755563355015267,0.16381698275947867,0.12655268191706923,-0.07030451915757775,-0.01670504219305556,0.007898450511745205,0.05684819396503157,-0.03212459518691296,0.02531403022102654
THBS1,-0.05225411970151413,-0.01458102892804544,0.0643379384759786,0.012671151381892655,-0.03939055784138903,-0.007509716157900824,0.020143692996998197,-0.030408822097994608,0.038555024426737465,0.10002171477951131,0.025171307590920615,-0.07509283404460919,-0.020548439212734703,0.015255104187108934,0.05063197524903913,0.037779791123456655,-0.08013756075668423
HSPA4,-0.03494064224036754,0.020787807040427302,-0.0005783218911769942,-0.05018909828694255,0.05277045199545383,-0.03183345181506134,0.07213760308151289,0.05527835186274254,0.027452569072349706,0.07425643588388535,-0.021472817834747287,0.050381220377789804,0.01196321994335248,0.0567131212501027,0.012783788568288327,-0.0009622243132079622,-0.027597311554163943
LMAN1,0.022465558037543725,-0.03581550454545953,-0.005087600912185159,-0.013773275043091802,0.02803347930865793,0.07982147006146739,0.22279364292568002,-0.006037006439884643,0.03634084333602747,-0.07594684673773659,0.04542579124184154,-0.06804455459202392,0.04339420368902835,0.008202346283137901,0.06478467758441817,-0.011948605710328956,-0.0025908955432962996
LYPD3,,,-0.01564934818018642,0.03792697889457828,-0.006387767653481431,0.010325783312951352,0.037322754616526975,0.0453073303906552,-0.023927887195002412,-0.0035361014551948612,,-0.022522314099245617,0.024316443505455552,-0.04006437217776078,,-0.02600030952955729,-0.034327390057625876
APOE,0.0018623528127996083,-0.0038841991334366754,0.029010529682437166,0.0024581784222790504,-0.05352483114026357,-0.0376418075052175,0.14537241417281044,0.020835682321126706,-0.02524042903106734,0.1062156408287882,-0.028403591643037986,0.1356698346870688,0.08476599649922416,0.028843596436386922,0.07799106981890667,0.05294906781227117,0.05802731171264652
SOSTDC1,-0.024073720696816025,-0.03105824836454381,0.027267762164908994,,,0.007582510246743317,-0.017820550944559026,0.02306625688451404,-0.04489144241397375,,-0.029527634898395223,,,0.02766768048665405,,0.030545435707891398,0.06395113639572352
ANXA1,-0.11696285924185966,0.022867628945422224,0.06954357870494897,-0.010934022510545956,-0.032483070375631695,0.014655638940583044,0.22252528763312177,0.011192897933875212,0.09045436634884402,0.19676247851146567,0.12170379106730041,0.04160293463240472,0.09081052271794152,0.02405208897748039,0.053822374714651074,0.06807412760967486,-0.027598362216598754
WNT2B,-0.05367653489187819,0.043763446012081424,0.039813563517577866,-0.025032141993450004,-0.0022497075257155016,0.0071088943893354,0.08599321342125972,-0.0034145185084381957,-0.0124236858661646,-0.05210488924847293,-0.03179780974337437,0.04794690670138548,-0.03218032209861933,0.040736466597715223,0.08364975180939226,0.020632023877933045,0.062045278366231076
