,UKF259,UKF266,UKF269,UKF296,UKF304,ZH916inf
NTS,,0.09913169595237656,-0.016708524336786875,0.009362583842719228,-0.02206613635432863,
SFRP1,-0.012898952793807655,-0.017672539740705113,-0.02994412232687128,-0.023744100294917227,0.0022572230202617173,0.062221548980750524
MICA,-0.005776812430980433,0.0026619349827143434,-0.01875021634245389,0.016401249713531418,-0.007900235762220969,-0.05532917496174583
TG,-0.013920013700346994,-0.025413024282618487,0.007367796308257717,0.015451761227555011,,
ADA,0.02847306131909741,-0.01754693500776494,-0.08432602538908768,-0.006546116922005823,-0.03473411677890789,0.09939137060685194
LAMC3,-0.03178152480783256,0.010002376763598456,-0.05795052417621162,-0.025902065191544588,0.012919073144254146,0.027950282092211738
CCL7,-0.010064147664937047,,,,,
NGF,-0.023059532804373287,-0.024250841371355636,,,0.17190348080104742,
TNFSF15,-0.011206920656064295,0.05924781058250964,,,,
HMGB1,0.02722667264880089,-0.009202067295809312,-0.12506859281994465,0.02254602226811972,-0.09091507158976582,0.03113265260826851
ITGB3BP,0.06928920003493973,-0.04928496868179224,-0.10679436729559187,0.012418339588785923,0.028662672947715635,-0.09394268301830562
AANAT,-0.010197152714176363,,-0.012262055408592208,-0.019807698115669497,-0.020745427015293253,
RELN,-0.01769997351002097,0.03301174717086552,0.11027013805679517,-0.011945728801557863,0.01522507125764336,-0.005152775007708085
IL15,0.00011673223038337928,-0.003677354379272446,-0.03198443724177677,0.011310374987991359,-0.04251201377178577,
UTS2,,,-0.040448158995352604,,,
BSG,0.02926819343159995,0.07674904332705347,0.0612906820904,0.008859786189086147,-0.0016159402679423302,0.0879824482213156
ADAMTS3,-0.01711065888323394,-0.010732947649649972,-0.09225063414938096,-0.00645378122267569,0.050591906400861184,
CD34,-0.0070466658052232,-0.005708805545440842,-0.024903384413309623,0.10875690467151014,0.013985716082375414,-0.05738920055970103
CCL23,,,-0.013952272581797017,,,
PLAT,0.09423426223494889,-0.07067005307557851,-0.09855766899728068,-0.06399680350279385,-0.04116484063817144,-0.032438955733368774
NTF3,,,,-0.03197434997466011,,
LTA,-0.01289895219037437,,,,,
CKLF,-0.016310635733438973,-0.01972608135042592,-0.1333830625760315,0.008243664200210476,-0.07018652526235143,0.027463849193765676
CD24,-0.010342177664385202,0.021222327824943012,-0.039096083912721756,0.028707483313513648,0.0013586912903104315,0.11556710107223774
HSP90AA1,-0.02929233593574519,0.07741527992917974,0.10112039227245483,0.04876234354681811,0.10285820815325089,0.020960347155706716
BMP4,0.013139519807511272,-0.030088671997048767,0.019824642545124026,0.023347266440850174,-0.033089406241831695,
SCGB3A1,,0.04231684559327928,,-0.016707987093511525,0.028028048220425303,
IGFBP4,-0.0299914615386853,-0.045787327234655804,-0.06254460492700359,-0.0059186101405912074,-0.023524891273818235,-0.05761983116720327
RSPO4,-0.019744106228980016,,,-0.016707984649590453,,
LEFTY2,0.022398848053995637,-0.053108319162278685,-0.0771582474489477,0.043897771679680786,0.0721309062476213,
PF4,-0.008780770562125855,,,,,
ANGPTL2,0.047073760790592785,-0.06051754114743935,-0.06624372551856686,0.01554776485348565,-0.0647070454827877,-0.00568976316109793
LRIG2,0.04154922992925407,0.007769960756061351,-0.023549989901900072,-0.020534489771118377,0.044050501296028256,-0.032186502531749164
ICOSLG,0.0732946811820092,-0.05776410762020569,-0.04173236433606059,0.05030561647263847,0.031256177146538215,0.08241668456196058
WIF1,,0.11212896485916375,0.11098573942935985,0.022812338984067544,0.045245917514886644,-0.06660863248607472
NPPC,-0.013621140536298574,-0.020632912862288095,-0.02024755949044709,0.07914399103386299,0.07470088945552339,0.03293396244994
LYZ,0.023739443818328643,0.07647021084699598,-0.07530390027987671,0.015528504453572924,-0.07465372737824806,0.04893352032569163
EREG,,,,,-0.022699620683230413,
SPTAN1,0.05186864127437168,0.08488044928919822,0.07972148874777463,0.02184795789227085,0.06984919625551887,0.07011710374070693
LIPC,-0.01577969866868632,0.013780570273491957,-0.032071234156478653,,0.017476026795730192,
COL8A1,0.029112466026681594,-0.06604024992664949,-0.043004167357310316,-0.02154613879094858,-0.06345095699848886,
GSTM2,0.005735572285855396,-0.017718129852445648,-0.03487514309088425,-0.0016319414923340735,-0.036104026357987276,
SPX,-0.013795468335972215,-0.02201531513002987,0.056908337180086095,0.0283686963348472,0.05157076436565632,-0.045945328491771326
MFGE8,0.015629008136634617,0.03215133579879654,0.009089622628444717,0.05434595850376815,-0.0014418961092004586,0.02209974224046346
TGFA,-0.04092393328193865,-0.028430192974388018,-0.048974551947333224,-0.04480356674715616,-0.0469895439728282,-0.03350911908951116
SLIT2,-0.0192120176872142,0.03876055089881469,0.06470178511629862,0.015584610562978704,0.07015319565108362,0.09446673712701024
PLTP,-0.024063971992320167,-0.08049636359439714,-0.0925506724164054,-0.034583289930365906,-0.11432378852347981,-0.10633833548313149
APOD,-0.00289974518739313,0.018474844139816735,-0.13979910040311075,-0.03116123006756309,-0.08861274765630023,0.022625404708935603
B2M,-0.054878814783288224,-0.10730795232795398,-0.13961734643802187,-0.0488470592910163,-0.12921826183810373,-0.0055825669019772
OMG,-0.04111517888072274,0.0577583923954545,-0.05887157521509357,-0.015326971178779882,0.034292608023996224,0.012075782894284008
CXCL3,0.02976100086639048,,-0.016099492593566488,-0.01787401189660543,-0.0319552729197493,
CXCL10,-0.06814201394909422,-0.015881834669262303,-0.09645128540308927,0.014102447085909822,-0.015316653558921926,
RSPO3,-0.01019715196072223,0.017496304599103098,0.15484666530723748,0.061848314775704745,0.03134619740459975,-0.028448134351149082
CORT,0.0037651353516055717,-0.03210917066207425,0.034774112150525095,-0.028726004842887044,0.05231482061777021,-0.03037799977328306
NCAN,0.004646364486957734,-0.039688067710886815,-0.05750284013858775,-0.00774506045026556,0.03845692232960005,0.029106236455397387
PRG4,-0.010064149233285065,,-0.017442332916610258,,,
ZG16B,-0.011680676028072675,,-0.01883180135321932,,,
TGM2,0.008024443109494423,0.04919505989149524,-0.08447866670399475,0.06260890987969941,-0.01655257276505288,0.03637752478122439
VEGFC,-0.017937008707654075,0.035181919921349794,0.08181139903010756,0.000762772216036485,0.015701346823352374,
WNT6,-0.013920014278313346,-0.021490772438544768,-0.01715225044882167,,,
NRG4,-0.012248530010201698,-0.026308678282562253,-0.021725532158916046,0.0028825659849652215,-0.008895945580904946,
PMCH,0.0002561150873039739,,,,,
COL9A1,-0.012792695627793685,-0.07598978892704578,-0.034368839295820464,-0.01862795997581882,0.0960626218952803,0.06122500925234068
GDF11,-0.05984414391018721,-0.04559396784847886,-0.08153353090481262,-0.03025112419832986,0.049261083987966754,-0.06010482425957044
SORBS1,0.022638087997193215,-0.06478877750273722,-0.013095118538683014,0.01999658191601654,0.04224976574490168,-0.0909527832273416
DLL1,-0.0184416343109796,-0.07151188609498658,-0.02627672710284529,0.008616808772417552,-0.02901065137903279,-0.022177974246820404
TLN1,0.026244338563630423,-0.0680171498312375,-0.12766346537201093,0.02912557039759687,-0.08192096513126493,-0.0969278468325099
COL2A1,,-0.023282577351550735,-0.016099498072402244,,,
SHH,-0.010458303446452872,-0.010329086314801842,-0.01265616167622311,-0.019183748926135547,,
PON2,0.02043251482451289,-0.004981528711749464,-0.0985846078283235,0.04440724391055596,-0.009017611007305026,0.01045574908456022
ICAM5,-0.016300008211723147,0.07913508719826239,0.0734371506870063,-0.04014104084388614,0.016442345224936046,0.1317699339451833
HPX,-0.0008559870734681379,-0.004240440367196229,-0.006167038595976576,-0.016707985390172483,,
SFRP2,-0.011910874260626245,-0.04370157658738988,-0.012848895958300062,-0.011425298973834215,-0.03770215258570668,0.0989912518843739
CFC1,,0.07840293599569198,,,0.04487680087680246,
CD70,-0.02024509726680721,,,,,
HP,-0.015503945312183668,,-0.03942765204475555,-0.034896306145603365,-0.03291953981433514,
CXCL2,-0.0049920920505633105,-0.033214921392722176,0.02488092618035178,0.039066948888078094,-0.03906169387334603,0.016497887613674492
NPPB,-0.028276470521732364,,,,,
CCK,0.0710063617975887,0.10672821184271303,0.137743965310678,-0.019917468729450164,0.10932609510869501,-0.015584921865413858
SEMA6A,0.04535625825405826,-0.05127783500293194,-0.12152993477982733,0.05097445147065428,0.01751086809767916,0.05844349189534371
IRAK4,0.057741651455319315,-0.04334217715112016,-0.04990552088300166,-0.02666854863066908,-0.08499605319109549,0.11806992899504112
GSTP1,-0.0064112102529943395,-0.07721897848049639,-0.10943988040564452,0.05266091974435385,-0.13338165587901601,0.04299094852673345
VCAM1,0.03952095957867181,-0.0630758842427436,-0.07686594806169482,-0.018292480260315828,-0.038992182003384175,-0.03261513992049799
NXPH3,-0.03784670985795254,-0.0387805290244065,-0.06917328669179615,-0.026500706644615853,0.03418033415271374,0.07855653456713353
MTMR4,0.031466591896144924,0.05788219622022998,0.010117873031256145,0.008378999130761164,0.003863571417330349,0.036297593408351425
LAMC2,-0.023376144326870886,-0.029445835116890532,,,,
IL10,-0.026262314018471587,,-0.021126136099521953,,-0.06966424186278854,
SEMA4D,-0.02586754009055852,-0.016189341248187876,0.002581322757112542,0.08551882173502227,-0.04570294249142925,0.038393511049596644
TRH,-0.02479131301725147,-0.03063456793739781,0.031983672355321124,,0.05211421313052691,
SEMA6D,0.008349216469931163,-0.057085173965020164,-0.04518652886071937,0.02609177595092084,-0.02753897388328507,-0.07455923017031026
PDCD1LG2,-0.03670612789872097,-0.020678357370829556,-0.02703316776484019,-0.030055636872219595,-0.040882933974942665,
SPINT1,-0.029143479310626885,-0.026746199397092982,-0.040150086854410745,-0.027304523971904342,-0.03526463326220162,
CTHRC1,0.028816687643558332,-0.09217696752728886,-0.07290632199093043,-0.015371067045381747,0.016971897545500953,0.04033705395494067
PODXL,0.04352275017913129,-0.03246140821851809,-0.09865024610901804,-0.025536860424636997,-0.04815548458609852,-0.005329002958653152
JAM3,0.0034361844897749065,-0.046632343083516874,-0.12910517949086975,-0.004267496866669677,-0.12130743145342615,0.017190227969267377
TGFB2,0.06350428125266869,0.00023903499938970885,-0.09220880702467274,0.02824760429798592,0.02168575520216659,0.014154579028325932
COL18A1,-0.04950733022885223,-0.0884340368798906,-0.06871890129818112,-0.02861717885936879,-0.10075195509083314,0.07835284659880784
NODAL,-0.02059666873787719,-0.04481653479808958,-0.04242770101120289,,,
INHBB,-0.047335265770925714,0.02387090177482006,-0.01849837029056693,0.0006443479134050787,-0.06466713918333011,-0.03299113694777567
LCN1,,,-0.014128243411619784,,,
ARF4,0.025685356131486158,-0.03188358654398257,-0.004418019602335543,-0.015721850233170586,-0.004443598209092137,-0.07483309345348452
CXCL14,0.02924212040699806,0.050199185934869134,0.036233031336945144,-0.00784586653438912,0.0067083163657541914,-0.034488659216554536
LIF,0.000790350351895499,-0.026087411841805172,-0.04194264228117905,0.03796302781859553,-0.031724290154498916,
IL17B,,,-0.02333300388439226,,,
MATN1,,-0.009969382126229468,-0.014812502708731289,,,
ADAM28,0.07280735090925178,-0.028027108149556345,-0.040156187264098205,-0.019208554699772198,-0.026432909552974174,-0.05040136735457797
TCN2,-0.0032572723667875737,-0.055154540793183604,-0.09622053501533645,-0.03026903275356108,-0.030939859435492417,-0.007281449101600862
THPO,-0.02121721964328146,-0.035813523637428575,0.0005354078999753768,0.006517367564546449,0.03606824463833802,
CUBN,-0.02223950869591391,0.026946365346060035,-0.03606072028153403,-0.0008612117499489428,-0.02421622623842265,
TIMP3,0.006255783279695221,-0.06502360083491641,-0.05098795623276953,0.00857670008724385,0.022055910415827603,-0.05024138530872275
PIGF,0.027583421180371562,0.005967628683194582,-0.1281730354223934,0.029226960575122893,-0.015117640586467756,0.02002234460162314
CRH,0.012572477818110635,0.04699547116635008,0.19366772179972042,-0.020696132071293352,-0.027015503425787013,0.12587922308300395
BDNF,-0.0113413114758158,0.08795908119160349,0.09015716392156932,0.027734073692662887,-0.031257920539514046,0.0673445069530583
CCL5,0.012420848402190609,-0.031001910252865635,-0.03207123239059047,0.0049234633589409086,-0.03813016503223143,
GAD1,0.02471941963763855,0.11567366037938137,0.11666130346694115,0.011003211633137255,0.0712307384754437,0.006941970885893436
COL14A1,-0.03506263820646963,-0.03285514253289188,-0.025062686998948626,0.015195430986766087,-0.04544421936375014,
HLA-A,-0.010069059099374791,-0.09401837410390965,-0.12162107492554552,-0.0368931655527337,-0.10148698989515119,-0.058393746830385576
CD5L,,,,,-0.0012535333245701603,
FGF18,-0.009372075612373684,-0.029445830827514122,,,,
ADM,-0.02008148505984723,-0.046434772304015694,-0.05106520229594504,-0.042375916662092936,-0.045745807547034285,-0.10088093631059217
CCL15,,,,0.011668946830830706,,
GNAI2,0.051193370384762064,-0.07747382984918876,-0.12529218091643907,0.021630392485346737,-0.11431562360659256,-0.03086184882314207
HDC,,,-0.0462418060520293,0.008608707806537321,,
COL11A1,0.007962167695726278,-0.08425298520778533,-0.009667640847207832,0.02759182420816954,0.06792727570711354,-0.04887146106192806
NUCB2,-0.029547931773047775,0.03686237601013967,-0.04992193588808928,0.01175197136492747,-0.05797208939388499,-0.012870431046753533
CXCL1,-0.02114191856243486,,-0.03614058624723929,-0.018756852755916747,-0.04483841101373937,-0.03279333027611331
VCAN,0.029966254834294548,-0.11984003765415642,-0.0802235635439825,-0.03735472217932044,0.00814525915420879,-0.037336701306885316
MMP7,-0.018632323832658032,-0.02608740451919796,-0.010312452542329533,0.012858697925254027,-0.01934073001411793,
PTPN6,-0.015361953367925897,-0.024442453553736677,-0.00992134171743095,-0.03259624911965279,-0.10628869910855442,0.07217064156016925
PTGS2,-0.008454450868152717,0.06914656673715273,0.11160449525534147,-0.01577152672800595,-0.01074152429030696,-0.019338180207380592
XCL1,-0.010197153676923554,,,,-0.02536953473180288,
CD58,0.05759756114490112,0.0011546633954580296,-0.06886781895113404,0.02985100624411272,-0.01045658466163563,-0.06192028293690267
TNFSF14,0.02373006289839309,,-0.021487510404287452,-0.018320509511417955,-0.055089373820014935,-0.03561006055139563
CNTN4,0.04733823607017154,0.050598352230201864,0.13476684881872844,-0.019196746928450636,0.030722459872181317,0.1015028860862751
NTF4,-0.012898952844093765,,,,,
INSL3,-0.009372073774095753,,,,,
BTLA,-0.014876329294492324,,,-0.023395917254047383,,
MFNG,0.006692919574223263,-0.06432597545995787,-0.05615861950039014,0.06448851016326694,-0.024303428471314323,-0.07167840792313335
ICAM1,-0.021630966786032588,-0.04107384011141206,-0.04957644111108307,0.015307159328153623,-0.005081107436124425,-0.021116027367564207
PROS1,-0.028557504835130063,-0.044099155509774356,-0.08587598286762807,-0.01827786267929032,-0.06216208165065791,0.005600333038285407
CLCF1,-0.053520945053361885,0.005883136204162624,-0.04389864356644719,-0.01994417706883166,-0.031983703322696025,
PSAP,-0.04826719849703407,0.07278571336777918,0.045623695793143064,0.013468816813772568,-0.06517702608452992,0.033780987625920605
EFEMP1,0.05304227075032341,-0.028221112836956268,-0.1100502514675542,-0.014758685824149548,-0.10670381347071145,-0.032574516920793294
C1QTNF1,-0.024648081717436102,0.026907074486693876,-0.06898252545232927,0.013115669843371036,0.010206042894782621,0.07208410678661845
ALB,-0.01663877895591201,0.09435659494723152,-0.017297841675325637,-0.020808229379266907,0.008699553400891881,-0.03328420849268276
EFNA3,-0.0024237976626350294,0.06097700331247715,0.15571253648927613,0.01860925140715341,-0.05144639508781789,0.12083179411129046
DRAXIN,-0.015969390266949227,-0.03166423931416226,-0.03899860152063794,-0.016707987093511525,-0.026477089901466414,0.0033551785831748377
RAET1L,,,,0.03688642158867528,,
NPTX2,0.08561510007398178,0.11127013439524262,0.09250603247719956,-0.01798351791825078,-0.05799021691668678,0.07210326308919245
FGF11,-0.043637638000692675,-0.06717264442227872,-0.08588034766594108,-0.030510638514274636,0.07244122954064058,0.04757248412297245
CD59,-0.0009208137262938826,0.015684739247381493,0.09276055929535851,0.012474821273552254,0.005626927875126548,0.05762796290990781
COL9A2,-0.022330480154748006,-0.009506924268881322,0.04100282011163811,0.05790240035667232,-0.0470150702347062,-0.03596044370422031
DLL3,0.024764651572065203,-0.05611439937692543,0.0100777183131193,-0.010281430200993704,0.054573990051552744,-0.015813140174324728
FGF5,,,0.12648740431841177,,-0.018600994263156454,
LIN7C,-0.0009452077381162865,0.01990514536725193,-0.06854861022362017,0.04157799804394343,0.08136662959890692,-0.08267789022079106
GDF7,-0.01672251579727189,-0.03564533179961542,-0.02463974626841736,-0.018320508799482924,0.06133288727516608,
PSPN,0.08128765961068002,-0.01890479443171849,-0.041919681959475485,0.005599561208448022,-0.010343311025540666,-0.057995711534784576
ANGPT1,0.01724014765323982,-0.005555881474755508,-0.07960781577279555,-0.02709721401104205,-0.0377355097030112,0.01598442222403694
PNOC,0.07512302355697642,0.10044945265929857,0.1134505800087991,0.03412883667115841,0.04407920172955825,0.13817727922759532
L1CAM,0.012365355170923721,0.038916570060769644,0.13158948239662616,0.00942307357480904,0.06022928521239144,0.021344573329958743
APOA1,-0.014595456425121566,0.008114787771292228,-0.029478815562765732,0.008942905396575536,-0.049573600597222614,-0.0297473179288374
PSEN1,0.05493433792628647,-0.0032591779806299356,-0.03476249216178042,-0.07206079009993535,-0.08243396077156004,-0.025837099482560376
CALM2,0.06517193808085373,0.1016539735458868,0.12388357929127981,0.019606418325998614,0.10068455049076047,0.03316920188767745
CLEC2B,0.0061322034924761685,0.03583081377872514,-0.0778424650811642,0.05262059378616566,-0.08162195032669882,-0.03250126847963531
NTNG1,0.01051863636097706,0.052480480098592415,-0.01684049064412013,-0.05752939930639727,0.013821281420226773,-0.05494140772080266
LRIG1,0.057944598477539244,0.012702428697085235,-0.08993751956139426,-0.00033546609006076134,0.03415666340652911,0.0005340944966659567
CPAMD8,-0.01108549095992457,-0.04964683709600302,-0.01246059401776438,-0.007967263273544061,-0.041961423285797605,0.04042129256345662
GHRL,0.03326218543474909,0.031360002643114324,0.020936830076485245,-0.016707987093511525,-0.020745427196352167,
NPY,0.08863868050600165,0.011431110617257748,0.11023363410643369,-0.027948164938465955,-0.014046678538061186,-0.02948280620232561
MMP2,-0.011402370506867906,-0.024181503928163112,-0.06288063813374818,-0.007685552827651448,-0.05932113706336998,-0.0683209050958402
LHB,-0.00965462544690965,,,,,
PPY,-0.016805887100806247,,,,,
ALKAL2,0.020971527067699895,0.04819731471740393,0.041079992444829946,-0.017913519490037572,-0.057949993863510546,0.13597772938417116
CSF1,-0.010340602952686316,-0.08072492743399465,-0.07311660176908985,-0.0013424868711982001,-0.06983298200430546,0.059413275613389424
SEMA4C,0.040389982744036955,0.03634995777092662,0.06538825520740661,-0.0006089656651555824,-0.04944172016204752,0.018631229272446977
ICAM2,-0.026802319814648028,-0.03264555527342285,-0.0358318719462762,0.021349622400964496,-0.022845898689383554,-0.034660527525895775
SYTL3,-0.0011893955837052905,-0.012223518005670004,-0.016787923689840535,0.0071290210165879655,-0.03314429411537639,
IL1A,-0.03893225328518726,0.08563037381681224,-0.03427223764811211,0.012789922053393863,-0.020894395809219608,-0.05724229423206356
HLA-G,-0.010197152756034932,0.09471579649288701,,,,
PGF,-0.01006408632509507,-0.01938848004214459,-0.043321727888614346,-0.020031653087533435,-0.0031477619094297526,0.10023163909649364
LGALS8,0.01669227920211037,0.009425477902886694,-0.11258790633130218,0.06967514388522536,0.08459833745118907,0.058322986231320276
DKK3,0.01481807262177687,0.07168555321645087,0.13200362180424466,-0.03586761376837835,0.0679860373862376,0.0302489463103405
COL16A1,-0.012361070983462702,0.013706993606893616,-0.1163580716389495,-0.013593706071401618,-0.03360937096756181,0.14752058634212437
TPH1,-0.01855618462256444,-0.02040076874598472,-0.014812502568907501,,,-0.0284482266010574
TNC,-0.03425429677916206,-0.053548037120080015,-0.12104167673657935,-0.03637871648047015,-0.04971613752614586,0.012196473833925423
TNFSF9,-0.016722516922125938,-0.005187899020874491,-0.033437813856125605,-0.027907384237617953,-0.01610994499860803,-0.023500471080950085
C4A,-0.011446118703164983,,,,-0.022384946915860578,
CNTN2,-0.012357976262269118,0.01953191806985034,-0.06088690048875831,-0.0044775624072294394,-0.11344315290598975,0.025579795559968473
F7,,0.00391978227305062,-0.012460586775250311,,,
LUM,-0.04988691867135368,0.007451837981437066,-0.08893405841437778,0.05667021829317462,-0.03649289231315544,
BTC,-0.026204673142531405,,,-0.02743788971491044,-0.027281129025072473,
APOC1,0.020349599841102635,-0.11061938179036646,-0.11242862533430283,-0.05935614134689671,-0.07337455315397941,0.04745834248703392
PKM,-0.03236079858408027,0.1274450430129572,0.0087115497122696,-0.02750401781597752,0.052160340103420647,0.054319300832549586
TNF,-0.025269078608398627,-0.01565210338546904,-0.018287457249784284,-0.024426707875291997,-0.062235559774517765,-0.021172425058141233
GNAS,0.0464530744063101,0.1045649010272369,0.1200771944120548,0.03740226633506484,0.0780879760925154,0.12048928855948018
BMP8B,-0.014783244840373853,-0.01775201103270631,0.02848234591219411,-0.01621908295422172,0.022428269499716363,-0.07528119237686227
LIPH,0.06619522864563039,,,,,
CCL28,,0.08349733516529453,,-0.01918375035386046,0.06994492377941842,
PTPN11,0.015095931387247954,-0.005003461576000062,-0.016183102769771772,0.01355438199609151,-0.027008373224961205,0.010397358194410717
ADAM12,0.044079733702430506,-0.04091669102153517,-0.04677806911548283,0.17004978484445396,-0.014430788873505174,
EPO,-0.014783245254320277,,,,,
EDN3,0.08047356607513721,-0.025413021920231767,0.050037613651808074,-0.016892982885801853,-0.001458817232547228,-0.046723732869546265
CCL2,-0.02962389438494071,-0.07002955746289538,-0.00025073913103745084,-0.01919075581313675,-0.08629197135789371,0.0522563169320576
DSCAM,-0.010662015502843845,-0.04647571668389227,-0.03935437655545576,-0.023856461796366104,-0.035460919017149706,0.0013720102593692582
ANG,0.011324828685857638,-0.03231740991013086,-0.05735112839219919,-0.0007354873738582383,-0.03954095705348036,
FBLN2,0.06770661470169338,0.06891204039383243,0.00041221835426011034,0.005604317526614019,-0.038524217670218915,0.13528423590007166
VTN,0.028305611240405214,-0.020400762074914945,-0.021004484001951124,0.00899061071947209,,
VEGFA,-0.03797214495987427,-0.06920346062605472,-0.0841620958991049,0.0023206629525679397,-0.03364048798059612,-0.020195719732731234
F10,,0.062290518085017024,-0.02026117982607967,-0.00624155927162263,0.07819775708176067,
SERPINA1,-0.0431263966644332,-0.04111285261088993,-0.08306719019850875,0.021318842528937943,-0.05852354704441136,-0.06287986315727855
VWF,-0.04799956221175199,0.02837992592972251,-0.06227237061742945,-0.01538876544786504,-0.08371287458373822,-0.08255071568579649
GDNF,-0.012024415449682722,-0.03175457717662319,,,,-0.040254916408025025
VASP,0.021334993220244215,-0.02541901498022819,-0.018296893569700975,0.012299187663144041,-0.03842418258357403,-0.04639210035076998
ADAM15,0.05256569957763641,-0.002514633205844048,-0.10519908077643847,0.01724673488009322,-0.0815420088897322,-0.1037711265083872
WNT2,,-0.03357135710478752,0.10974014509638953,-0.021765403521564503,0.003022579107162429,
CALCB,,0.03480399926004956,0.2666005974683786,,-0.021082851860833897,
OLFM2,0.03730985772852638,0.06176784312620336,0.06503812736026206,0.05383455763801881,0.020008818904317043,-0.10353824045673027
MFAP2,0.006239409220567542,-0.029611749550571824,-0.04594990596651192,-0.007788604416652592,-0.02450919018000242,
HLA-C,-0.053320819120048324,-0.06373633471949665,-0.13032460788004183,0.003359406881430184,-0.1295632814180093,0.0706365164851349
THBS1,-0.016173343123956376,0.0044698294780406685,-0.0253551408225366,0.01951940220242941,-0.08479518082145114,-0.02453534288693568
HSPA4,0.005142901743498995,-0.06723840377350786,-0.0354844352184223,-0.050951832168299134,-0.018039177555713246,0.04686358040894708
LMAN1,-0.05099426770861053,-0.008347598037131676,-0.10823791245947673,0.03677054990702916,0.002146738325300149,-0.04398618375157953
LYPD3,0.015667462460332075,0.004734855694001718,-0.02136764903105333,-0.013999873936022905,-0.0037066517445458404,
APOE,0.03592949386017027,-0.0649689709043908,-0.07247073125141225,-0.02261293202841691,-0.09159802400031468,-0.0069904264466250764
SOSTDC1,,-0.00027128117018894384,-0.038178554254586564,-0.0317573354961995,0.029996486628838123,-0.03037805776357727
ANXA1,0.022276859142119448,-0.02109333607882365,-0.1383955752394532,-0.03839231464643155,-0.09410686383788419,-0.0714084939956677
WNT2B,0.03912042156248576,-0.022306391972443655,-0.051426827713464233,0.03267737172277659,0.03163635320951679,-0.0016233294441712139
AMH,0.004318961716705378,-0.026127022813189595,-0.02825925463062016,-0.021577158647608678,,
GDF10,,0.08435351434314685,0.029829059728386186,-0.03111449615670256,0.028410546318189508,-0.05054071926270386
EFNB3,0.009999182343349606,0.06640325700558664,0.11136059444856217,-0.05336756775911144,0.08673965469690026,0.06891857299557262
LTB,0.02151786262824422,0.05060043821306949,0.029531197368525067,-0.01448791765164915,0.004705879349224737,-0.03560998058863914
ANGPT2,-0.016360554450127737,-0.029464957416966673,-0.06422481878944877,0.0026630792315495227,-0.004259255528542141,-0.0015865627279696786
NRTN,,,,,,-0.014860420447070227
