,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.020432760065722342,,,,,,,,,,,0.02653948524800842,,0.024983374910532492,
BMP1,0.005665155392191587,0.04662906928782164,0.004145625568064784,0.005144714530599835,0.10162151181931556,0.15055820780467266,0.02423575301193467,0.0027506633774490065,0.09627631831679989,0.03425690855420249,-0.019472790648654696,0.012535316956866155,-0.056508317385213065,0.13393056069971615,0.023338990103552452,0.02511777183372339,0.02587968673234182,0.05042899532295349,0.15886047112264118,0.0400073805045555
NDP,0.0027294012309822704,-0.018376383187378147,-0.04290338174736235,-0.041206912193791884,-0.03175436897561315,-0.01951343805677248,0.052643381625031044,-0.03625414217200115,0.12054714274007503,0.013352723027264734,0.15954214806144223,0.035671961184695185,-0.0484371232004175,-0.05046062871773547,0.010471141376794207,0.10696043347840307,0.08222964034356367,-0.009837347985891564,0.08192901966652144,0.055661519903786844
TNFSF18,0.04533703513974399,-0.037088171683983734,-0.007671716476667163,,0.021565311987162182,0.06166636766538378,0.0082281708785817,,,,-0.04441182291607454,,-0.010291091674195837,,,,-0.037633842963970134,,0.047301676148659905,0.10384768073520827
IL36G,,,,,,,,,,-0.003113549471041302,,,,,,,,,,
RTN4,0.006625751764173019,-0.03399231958533273,0.08584106571006916,0.008960474873389945,-0.10299472596802524,-0.128739273132741,0.011219926476865169,-0.10385882183670216,-0.12141739972150704,0.011819787055893182,0.0681108939842581,-0.0661609860490138,-0.06738440783177752,-0.002476654919552574,-0.003625181070764719,-0.04020614003690382,-0.06061929627692444,-0.022414853436859755,-0.02537600669721079,-0.09655846093648093
HEBP1,0.007113077404509385,0.12112592247033858,0.02068275541278031,0.05522647805175054,0.002507435605191772,0.05632942155264521,0.01689930982158979,0.0992921194196117,0.028452186589042684,0.06655390343770232,0.07281302245159031,0.027957783859128338,0.027693032989747016,0.0014015664068463137,-0.014248636646945178,0.05512110733770921,0.00433929736859028,0.03587759694795347,0.096871550705378,0.031105770356987545
WNT7B,0.045367523141392356,-0.028602124984884895,-0.040365577568992124,-0.10317971639081187,-0.001859286604289671,-0.061722932859660865,-0.02519561571728559,,-0.004155575147539109,-0.021813081387018925,0.014230746637676326,0.02459541315003292,,-0.03598858482883561,-0.03890366510358152,0.032670844235312115,-0.004389752125228288,-0.019706210873085456,-0.07919898961519505,0.06073556012267539
PTMA,0.0697831708991394,0.025777370801842957,-0.027159059080380597,-0.06361247544635336,0.14138762079617534,-0.15077449590399605,-0.007582587350828076,0.1875194483695985,0.23794742975620875,-0.021493711427199656,0.0069630650171978855,-0.10946514388986042,0.025571489329328345,0.003815269294921787,0.003805212211612489,-0.09302827491904907,-0.11050220377701768,0.04941414005839681,-0.0014246220699861624,-0.06602499960055762
FASLG,0.06550788322154803,,,,,,,,,,,,,,,,,,0.04463266484461016,
CEACAM1,-0.038880889720556346,0.0049714786117041965,-0.030978152958192538,0.0624180023984443,,0.08861414914445687,0.007588135984815705,,,,,0.04271983873136161,0.0717405861027947,-0.041921432526154295,0.05736686760882314,0.026870280839975398,0.05146046653241504,0.06428859449702701,-0.0036880847434663244,
PDAP1,-0.03715751887777398,0.03637077682018932,-0.06543894781098208,0.015595355030340584,0.030530153139127717,0.10986247289459726,-0.00815269164624378,0.05288346458481963,0.13803507030673834,0.03265701421386493,0.06316014411615073,-0.0578483152522081,0.05623047824499293,0.02182692274758449,-0.030070992677968394,-0.02251475507365576,-0.029951671012955924,0.011810436460444202,-0.017025916019454336,-0.04698855295188507
QDPR,0.10433493211162244,0.04125748793924737,0.011747571291339794,-0.01583210968505497,-0.04240237756700365,-0.08983690659268462,-0.05899706554403625,0.1013589055675598,0.09380847974508492,-0.011045526612802843,0.08623216624404033,0.04418311781054983,0.05742148733186028,-0.05976079422873778,0.011501457943356741,0.04579080757469221,-0.12520994987975367,0.030469951743057746,0.07462042044435865,0.0066514469634308074
POMC,0.061128345964667506,-0.009617085249685764,0.002530328338857948,-0.056388957146973645,-0.018760847720122244,-0.021815697126540665,0.026379251304554437,0.014677208710102292,0.03556796962149477,0.005569740486375763,0.028275700674083616,-0.021400159610795697,-0.03061626889192852,0.06104364547822508,0.1279152188299854,0.03605304079026102,0.022992623793686436,-0.030407527650038232,0.02785039970589091,0.06971451972373645
