,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.018877366538243918,,,,,,,,,,,-0.018439184577878843,,0.036165271102771714,
BMP1,0.05289751247211302,0.05666034353257313,0.02752332736008338,-0.031899693424442585,0.09251506059918699,0.010939053257091156,0.07701587483717054,0.059638839709246785,0.28466895512077056,0.01550030215796106,-0.0280196715795227,0.03567815330320262,0.11755648217506612,0.0386471049941527,0.003666271507362767,-0.04299188433985926,0.05549916313729479,-0.030458824989728583,-0.0335181604163993,0.06258188820746535,-0.030135166738726592,0.09175191232417265,0.029584504303025623
NDP,0.008975780475359333,0.08060949753151139,0.0470525799685189,0.009190629348817937,0.05232813533686764,-0.01193830786208234,-0.005161073776564355,0.026717499518838297,0.014818745056017489,-0.03512925269769994,0.030071694931753067,-0.0184059111665561,0.06442965803963417,0.03586379254997088,0.09644363471273472,-0.004322742064047784,0.09448206859363,0.01408396195079315,0.07167928822266968,0.07527679354315017,0.06027670497119168,0.02411427866704614,0.027121254567675928
TNFSF18,0.09925479196574406,0.012141510329856952,-0.014305048066223867,-0.02787670039675141,,,,-0.022397547235610424,0.1017052383628775,-0.03485952905761516,,,,,,0.07166389629611106,,,,-0.01901600558444537,,-0.007741051593104878,0.16098472466772698
IL36G,,,,,,,,,,,,,,-0.01853672698302405,,,,,,,,,
RTN4,-0.013081315904939677,0.02597586327375508,-0.020535649093413027,0.054987244366024826,0.08161775508132518,-0.01731699801634628,0.0012638092227344366,-0.08608087326490166,-0.31435650397744536,-0.056814196054098015,0.001298103328272911,0.027864317802851916,-0.05939000808636844,-0.02330147440261565,-0.09650126174658837,0.051183451137055094,-0.13381754584557773,0.01936612350756874,-0.05833229703995464,-0.14632707808764275,0.04428903712096854,0.007287291231179623,0.0015024273781991187
HEBP1,0.05162418444158813,0.027144697779961754,0.019867041766851168,-0.04734457050823473,-0.023440451877519135,-0.0056090518665030415,0.001885690449556356,-0.00794674331993857,0.12828653874865587,-0.0031723052090541796,0.01547613584834264,0.020608156761906974,-0.02464596784781126,-0.0036022382751596804,0.056854297073270575,-0.03196412777419562,0.01853454025262326,-0.024870668867626903,0.03845210278926363,0.023134204779439844,0.006901510401163744,0.06114102060428367,0.047779120221212466
WNT7B,-0.02560575017841382,0.00832242810195168,0.024735619780125995,0.005807082328938549,0.05695194246531985,-0.023989234793149725,-0.03150365921855395,0.009954549685468671,-0.1387347302990875,0.009521652639120484,-0.006125025467686381,,0.05696356781987788,-0.02037399915270283,-0.05402473690492465,,0.05040410031687422,-0.025742282908939273,0.04131861066271985,0.010309099260061202,-0.02392993694125496,0.024644913429995037,0.13719373158656917
PTMA,0.03303953242643848,-0.14252938635454215,0.04639549453841442,-0.011008883124640935,0.06816500849697357,-0.06875982971060368,0.02666871391031668,0.13932287775841437,-0.15014456780473487,-0.04396228859953258,0.0008736154616378789,-0.026536494501454122,0.16199600411496146,0.05283735754742294,-0.041389638588733034,-0.04045198468433434,-0.16365449776166063,-0.010280268522146342,-0.09053071550651451,-0.0698919319155037,0.02010027381296297,-0.017286395086107832,-0.050118239190262745
FASLG,-0.007738323263489358,,,,,,,,,,,,,,,,,,,,,-0.031000561037491985,
CEACAM1,-0.03555381826721437,,0.0005412423731892056,0.05184903919519216,,0.05195550352983269,0.061185097734008494,,0.07247029125142229,0.0065202443210673365,,,,,0.013073537958038162,0.13887904238518647,0.09393092159761439,0.10162305343946983,-0.026137822975173804,-0.008254519209451243,0.08255744458820041,0.11160737769719657,
PDAP1,0.013308725632232338,0.0008589185087151065,0.019928865845199848,-0.0017653940100481014,-0.014207329220378363,0.008250947045617777,-0.03003147478494681,0.08890933067879535,0.2825507559535238,-0.003457743232722261,-0.05041281443951454,-0.08428236888743836,0.12315495681421579,0.04330027361679265,-0.062368043514965416,0.0035632034124992943,0.13448524116611815,-0.02313961735801491,-0.050251592919193344,0.025567132232268648,0.08472444983608542,0.02283551814191587,0.007872093237965394
QDPR,0.04484085852055287,0.04618840810825345,0.01143834334260134,0.07663412375259243,0.11309756818395834,-0.02277607703474733,-0.03806624784208296,-0.05030188226987254,-0.26981521984719975,-0.011079023232532728,0.05487402866966454,0.0030190083492300335,0.06972025982365257,0.031175992310651674,-0.00832669838801001,0.10014529269436523,-0.18417396998727154,0.05032383574717881,0.10589149820406951,-0.08808298389344496,0.010610322848882458,0.02935995962358153,-0.030986168384991762
POMC,-0.03536259781046702,-0.06853191796901313,0.010309002675685615,-0.03168141391653786,,-0.008407994757904293,-0.06220509754566944,-0.04617980772533692,0.0031167290188676864,-0.04148314798874426,0.026310305874800037,-0.005045730618552107,0.0068531949335117305,-0.004607098296031463,-0.03474724840820257,0.047555317430077876,0.03896070547389206,0.020786440497685636,0.048648278809304814,-0.05909626399843772,-0.03778508771054654,0.02259108677482483,-0.027676302040471043
CCL18,,0.0858301181951448,-0.00034761436437906983,,,,,,,,,-0.01829805649035038,0.07317857271804845,,-0.053694919465579166,,-0.06568945176903601,0.020600684534711193,0.02906404671636232,,-0.030832789383413325,,
