,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.026686854226383255,,,,,,,,,,,-0.03771670458902546,,0.003368402600358295,
BMP1,-0.008463266617704733,0.06588450531684825,0.09604996167964218,0.04114261956866366,-0.013234060004315313,0.15924926058886277,0.1478150435676631,-0.03894810125306013,0.04744977780102732,-0.0016776450868033071,-0.019383765253403545,0.10354344610682831,0.045763174092177984,0.06189358589484984,0.10747032127853975,0.06021968475843393,0.0828414958795881,0.011088686031398277,0.02738874761382682,0.07491305020669133,0.12838553012479784
NDP,-0.0073633243739738945,0.033690926031514974,-0.029807192745196807,-0.033995681915659756,0.0743945284522976,0.008575709907804333,0.047711685063396736,0.00202411092106673,0.06023062030048601,0.011992690794541917,-0.0064901705070355975,0.1143929048182262,0.14322765872830542,-0.01671469123163606,0.11011379786678341,0.07377275317668525,0.03519257860608826,0.0420546193789251,-0.011046048421523794,0.035063352643749365,0.08804019770695791
TNFSF18,-0.044519711602333076,-0.004922440750885163,0.008267375379477552,-0.026751194606359704,,0.07346990714390739,-0.01988999503049347,0.007573304997539888,,,,0.032579812857728416,,0.004464112753561664,,,,-0.0002833802209986194,,0.025582668085665037,-0.024209991210903094
IL36G,,,,,,,,,,,-0.029220588975203587,,,,,,,,,,
RTN4,-0.06778059788844913,-0.01423592021112406,-0.018341614172337026,-0.044829609725816615,0.10835041616475938,-0.20357695624313313,-0.14738824601472802,0.004124432865999264,-0.06277411740608095,-0.016333826334554873,-0.044775310502507125,0.02211643830300542,-0.024537378002912925,0.008375961270625237,-0.1701748566950058,-0.013273875526287598,-0.06322424254107407,-0.02090308911902646,0.02474597993373076,0.01877046069047454,-0.03262860845548787
HEBP1,0.027658997189902904,0.030232139936760036,0.06839623084552929,-0.04511674562967489,-0.06801638924123983,0.0758098715923308,0.04903810840707172,0.008752628143836934,0.0346483210586782,-0.04503085581299936,-0.03151016001885395,-0.01785473567107681,0.10386413841020259,0.07181928343436912,0.005355766116356007,0.08702039493789379,0.07711693584969045,0.05785810955199964,-0.02742605936878305,0.02366566385680464,0.01913747686345292
WNT7B,-0.01395863151721469,0.024167381513679677,-0.016526809031303446,0.04905216802269058,0.017412261432981826,0.048540898080559836,-0.04706947584711538,-0.0548702293596437,-0.042506160025287655,,-0.010396977474293223,0.07055124934957407,0.000678399153251502,,-0.016509788355748574,-0.04402732745068432,0.042439190654330286,-0.005121944541547026,-0.021851985216920368,-0.005666686629070476,0.004902759295668867
PTMA,0.00540462985029573,-0.038170583240663906,0.03970191907992715,0.008310937786721767,-0.07413873268017579,0.29074184854595775,-0.03369079984028557,-0.02921688482835405,-0.019546328827134342,-0.04227514617779807,0.02797619820095164,0.04055393604560745,-0.03705058303240598,-0.11907237581133831,-0.24982253451499295,-0.0552723384523444,-0.06534257728873998,-0.03697943731416915,-0.08201242823094788,0.0021818063338260854,-0.017846439380410792
FASLG,-0.039220482613039606,,,,,,,,,,,,,,,,,,,0.004429643054948542,
CEACAM1,0.0785669402197003,,0.0030302485644192233,0.020839686629478285,-0.021029417066251253,,0.032853049043109636,-0.03409218971634205,,,,,0.057391820333756824,-0.0895166073041974,0.07803656568624412,0.037409117972061805,0.033116173787171785,0.05350388220076279,-0.04031068682103248,0.06935690883723179,
PDAP1,0.09449401564597414,-0.021189311199412864,-0.017535516758301152,-0.0007064516625944782,0.004245536341759771,0.09931214345329324,0.1602444846480741,0.0583692447703984,0.04202594471359581,-0.041145782580923836,0.01974324904865623,0.08630912810419614,-0.06667256800679855,0.00023738423778695456,0.10701867141165726,-0.04478088519125792,-0.01790609580411584,-0.018304743641464765,0.0539780039122306,-0.022429822638319594,0.021726394675324598
QDPR,-0.14546745106924824,0.03755236322318803,-0.003168061654334213,0.0007119518741791566,0.10924458656817558,-0.09719808770186922,-0.17387603076174182,0.061068284817140446,-0.0003896927905712987,-0.02930286292282196,-0.033355047198711844,-0.09448665009022715,0.02976923246249775,-0.0503093858074277,-0.14525376430702513,0.04753840307706133,0.063420055713279,-0.08275729939812697,-0.02394532204635709,0.09562595194314023,-0.04040193887137761
POMC,0.05158580440595959,-0.01782788784837135,-0.018914735028190688,0.00693975974768853,0.00034554980951831963,-0.032334905048303074,0.030300903856859435,-0.020094172053409597,0.00021350014426814215,0.021646067368379686,0.018980945797488574,-0.0459353726313428,-0.09061533028083014,0.02629260731780109,0.048487297298717716,0.04292083965475043,0.014933257180148537,0.014811799603144049,-0.006568960015271953,0.07397220917738537,-0.03701540521450673
CCL18,,-0.014357965739928445,-0.030424335179177357,,,,,,,0.014665954524969336,,,0.04362540196751353,,-0.06568947791193365,0.003901288883984165,0.050474669704334056,,0.01075877961727855,,
CCL17,,,,,,,,-0.0019658599101514,0.03057841167312919,,-0.0001872888852903617,,,,,0.03719695345727804,-0.015824013444262708,0.032441675980254554,,-0.03095157364890799,
VEGFD,,-0.004710353521832135,-0.030424344840328767,0.038540392490045906,0.01655147046518316,,0.0016421908287800279,-0.004489687858526554,0.00642280483877668,0.0862004253769766,0.042767419198245976,,0.031885940477593654,-0.04761428416622701,,,-0.03424970291131816,0.03368739442421754,,,
TNFSF13,,,-0.022959186928011147,,,0.0675503215021421,,,,,,,,,,0.003743840051673605,0.03687540669009802,0.06254975457520122,-0.045266199575591005,0.020534225457221174,-0.04068570009228809
WNT5A,0.06621124786279181,-0.032404114879799426,-0.022178057306190664,0.023512959056628247,0.017602290336303776,0.2333091599054714,0.07323493118519987,0.12170670959404113,0.016114145010334136,-0.05161980823538865,0.0580489843503539,0.01583350906357424,-0.001175300223661746,-0.008575695406324402,0.1666063473696045,0.03844808555972089,0.07790610171042552,0.02180244901048417,0.055980755463441396,0.04614419570249408,0.0020841845644758287
CXCL8,,-0.029859725889177062,-0.025799453270831385,-0.0007250960800414259,-0.05424049612177825,-0.009031764969661358,0.09520046266648462,-0.03121008611662691,0.03895940817157508,-0.05527255497307289,0.01946407774230222,,-0.11456621127455165,-0.05053605843589175,0.045661350500342,-0.026581462227700258,-0.0630784116481322,-0.023343113503522604,0.03458217426716104,-0.05459641694472542,0.057956887338225356
GRN,-0.10480929660428925,-0.018444372905566487,0.07119499040138821,0.012061162108155235,-0.03951734411692012,0.053770771399131306,0.10274620827219372,0.023696667384898548,-0.000926252090742709,-0.006529979382085197,0.018099441656422802,0.06100180258504792,-0.0521361176292999,0.0709328838447396,-0.009989517586372218,0.06860277231043933,0.06481708121901475,0.04516154390001202,-0.00029552449244401707,0.05618503268960908,0.01843276291028072
MIA,0.013450943534028988,0.08346952586098492,0.0027052750621417,0.04593204144510548,-0.010854923684111915,0.08577841288209788,0.09155969825977879,0.016403994469251913,0.04783569624260779,,-0.001388126601626985,-0.06953179240520442,0.10779083144261464,0.06958940735260456,0.01606664139461109,0.07386245000683922,0.06378177762948714,0.03890646246822892,0.03891603100615093,0.025779678795874804,-0.0017330100585400987
COL4A4,-0.02318660311978772,0.06323699045672096,-0.017441358879943535,0.0909753535220788,-0.02954969113643041,0.08461163628784496,-0.011789198637560838,0.01023709517037379,0.02793815902315444,,-0.02015044476238744,,,-0.09302177244908132,-0.0732328661595538,0.0395545398017685,0.017494989928343772,-0.03878141248254007,-0.007155954799757439,-0.009388290631554682,-0.023198963132497825
TAC1,0.03470864170523372,-0.04976921924962177,0.00923369984864691,-0.0910080537900747,0.08739004706093037,-0.1626003029597783,-0.0762685265648355,-0.026342122655354922,0.0041616782569678734,0.04636580084169157,-0.028329039086042816,,,,,,,,-0.02578516473454384,-0.007814915913227026,0.03699136411484959
RARRES2,0.11951664591048085,0.03425542817856746,0.03386239562389438,-0.028381648421067412,-0.0663129968207845,0.14733366202209752,0.137519907276836,0.06025328114268129,0.042708774951447676,-0.07126414336302837,0.08330874516722837,0.029682602183585444,-0.0159627243880865,-0.11272198128275927,0.09731849240678761,0.05700285514580277,0.032928970888497604,-0.005366722286001459,0.015463125664488543,-0.03627806682870611,0.04398128654424471
FGF7,-0.04200752947456848,0.03427958398797753,,-0.008547767003894903,0.06147128458612248,0.07579805177786184,0.04233873529721421,0.0109304695285578,-2.965897732213826e-05,0.03592414997887474,0.06153369152193229,0.05184948186029956,-0.043895275169761334,0.01797997435900848,0.14690957105102506,-0.02032904685283681,0.11460774316524268,0.004825284660716346,-0.03752889862147481,0.10426089908707994,0.008945350119786701
EFNA2,,,,,,,,,,,,,,,,,-0.0027282743382802408,,,,
HBEGF,0.011167382926055092,-0.0029342143238224394,0.0317118634197518,-0.0024963028706226267,-0.01704871079127108,0.14359244327799198,0.07115038404083443,0.03802725089500087,0.03989493821517943,-0.07019112217498488,0.0424295355455292,0.14930188324219457,0.039496104140250565,0.016068258316699953,0.14144748024454196,0.10372240149991238,0.034718097453486925,0.06291005253618218,0.03832147529980116,0.03448995298050882,0.040763510494728324
CSF3,,0.017561778151368168,,,-0.021944507709828344,,-0.027822686844121345,,,,,,,,,0.056685719482958606,-0.02952492471868054,,-0.021159112220803824,-0.03258723220849573,0.016160223783817828
PI3,,0.03883151879709078,0.033689925593102174,,-0.028869752517744478,,-0.006447709757209846,,,,,,-0.038936402960386425,,,-0.05674832243963895,-0.043958610134855206,-0.01723975649122368,0.06297683088743738,-0.04096445490257661,-0.024820008761532054
PCSK1N,0.0625639032745544,-0.06000935829357582,0.025677653422677183,-0.0020011075791833265,0.023679364427664183,-0.06473291743112103,0.0005757809740562326,0.04451894233068211,-0.0771697630247348,0.08826222418662641,-0.019188971119970945,-0.030686102636101702,0.01337704614962542,0.056016006047411346,0.08042605014432753,0.02303773841452162,-0.013681128246090598,0.03593138826114021,0.09286612124956706,0.03818089395964138,-0.05682822260826467
NTS,,,,,-0.030539528727152175,0.004780112863862184,-0.03419742896039791,0.05885165979896438,0.03412340233809528,-0.02183868219578393,,,,,,0.003692112599518037,-0.007763033578464002,,0.04067975764988467,-0.020119600420799053,
