,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,-0.0031685402169475472,,-0.04176390627348849,-0.03751843315102915,,0.015888731736144215,0.025215068230950495,,-0.0694886834440227,-0.024327333162932594,,,,,0.0831238234312268,0.028429621995692045,0.0012147515949067949,-0.017811554613872665,-0.01514548479006768,-0.019323612931571407,,,
PDAP1,-0.07416464683491585,-0.04511157080043595,0.033790396597300196,0.053094176907601515,0.06471391252251686,0.009008451651260229,-0.022181735370096083,0.019685408603318237,-0.28664627448196606,-0.01234991081750836,-0.027220763866284147,-0.025108209199592023,-0.03905653204238979,0.06867788571064024,0.019338019834332497,-0.061616084719505394,-0.060251950343474324,-0.060212171378528995,-0.0478417354020231,-0.0429018001434138,-0.07205976636097904,-0.11923645239623223,0.09012511654486757
QDPR,0.2967810227598492,0.17648366595489015,0.03916893027296875,0.0017737846925101842,0.02493508198349064,0.019268130437692668,0.18269490378231204,0.04854736141963292,0.40146988143790047,0.08706058152519924,0.04796544402687509,0.3239521709546889,0.16634122442312307,-0.07619523078343828,-0.07652874731111428,0.22305364827051286,0.04496941065229484,0.07740748979289074,0.24116674015788664,0.0877178997226743,0.22038388406128798,0.2006824461605949,0.12150385083286609
POMC,0.036844960231626124,0.046067530101710115,-0.03596362873545122,0.011832761568128592,,0.04369270341556781,0.10701171078855962,0.012888971759221072,-0.015858403594319212,0.00962354176009522,0.03251746365767808,0.07774138775080684,0.048156285766945243,-0.038221651419702976,-0.006325488793412104,0.06297028093309733,0.024333068025388784,0.02523191777193504,-0.028448629843070505,0.04371151319492901,,-0.016024182804633202,-0.02948963084457569
CCL18,,-0.02104868759707878,-0.05211740900725864,,,,,,,,,0.04296493184205021,,,,0.01836060801782189,0.02602533006468322,0.0015780617294957396,,-0.07571212557693449,,,
CCL17,,,,,,0.031150909224977687,,,,0.03339232430005215,0.09762810431267258,,-0.050332821583141896,,,,-0.032871849281117575,-0.007953767678341146,-0.034241816443503915,,,,
VEGFD,,0.0025485866689459067,-0.017634129032063968,-0.011867092255458733,,-0.03279272062058534,-0.016484171466615696,,-0.03204565994310586,0.022333332474532758,0.04268638601570117,0.010391203874254795,0.022258052808151987,,0.042513574164232036,,,0.0863053368149461,-0.0961587538393803,,,,
TNFSF13,,,0.005460609680724591,,,-0.024881087688554092,,0.025669445003193507,,,,,,,,,0.053679975404275555,0.07418384256332936,-0.09617170043246806,0.005655767691804974,,0.0064974682505371945,
WNT5A,-0.0930347245467458,-0.040457018529887354,0.08567785681978975,0.028797792885557373,0.032844940606553276,0.013951172727089501,-0.050113694965932105,0.06573995338662014,-0.21999414711952983,0.01845929749818255,0.03848560361775676,-0.023395041824764564,-0.0041319263899802635,0.005212168466088584,-0.0859553323612461,-0.0714921092426414,0.022687600114865487,-0.03727867862139508,-0.05530168519300738,0.010637360771600473,0.06674509849539483,-0.12445063237424257,-0.04357130568237299
CXCL8,,-0.14230103708917302,-0.08205895962685002,-0.04817196581104561,-0.011459385575396623,-0.06283565192871246,-0.12003486126518864,-0.033586355344478465,-0.1194036770473668,0.012316937472149833,-0.008988971545791041,-0.060180068974518344,-0.03914618572320273,,0.04840581286415212,-0.14151226703119013,-0.06841427271974247,-0.13577042727704627,-0.04480035247828089,-0.039116475675716224,-0.075213852009418,-0.1429359689873372,0.037901623743080565
GRN,0.16597606835394238,-0.07051446255433877,-0.03251182094850685,0.025605898102582427,0.03015083222493816,0.03871445163310156,-0.08237159938581083,0.05607298966414719,-0.17406271852627417,-0.03666986202160489,-0.0265736311839764,0.0687605667469049,0.03087733012519865,-0.09132382454288401,-0.08970257299975828,0.033999558481625204,0.03878146991040215,-0.028520956211147735,-0.20043128410929897,0.01965613982130644,0.05892790728572838,0.09437826241164439,-0.01420936290397672
MIA,0.004365854795792499,0.04078983397190181,-0.0013816073399483346,0.024911164306136945,0.09899445436887844,0.025006618704409074,-0.07356454754126293,0.09539932086629406,-0.12074100579116241,0.015095531885274694,0.035872320274046576,,0.054065123842991995,-0.028920773236644836,0.09868905178339327,0.02314726741569643,0.06918021037262409,0.20138881680520015,-0.06746289698805089,-0.08665999109777958,,-0.03779272260173672,
COL4A4,-0.021054609955735618,0.0009196836488277271,0.011128405080605544,-0.017266877407368313,0.003700153980135853,0.0027942355016796565,-0.039030707227031704,0.03741582014028039,-0.027582669338050515,0.035465048932547136,-0.010242425660034169,,0.06165402818937111,,0.0674304916138393,0.0264288767371615,0.0194249600282721,0.10693276626124566,0.021094356499158074,0.0023042583148367643,,-0.08584178086084493,
TAC1,-0.0032848979298883804,0.15971286917759484,0.05281436996295794,-0.005733751081437136,0.004869293758048161,0.12009601684697026,0.21254352817392602,0.027510406304798746,0.13895930726166433,0.04608830188942807,0.055959834604874296,-0.11556927181008558,0.023283548059989907,,,,,,,0.06350189327299784,-0.04388849439524603,0.16261128035954348,-0.02915586690089789
RARRES2,-0.16863738201529677,0.002913982895291588,-0.00434997731707641,0.09234052411215339,-0.09522736663159818,0.02782806420449914,-0.1927994671234514,-0.0062676793290689465,-0.25716341635175716,0.06453732911065069,0.019866906068681797,-0.011626214497438255,0.08549831785678284,-0.018786397710187964,0.10602344221835358,0.007035303124816081,0.015855054081221183,-0.01895302726106013,-0.028646246605510687,-0.07467346357055475,0.09260412971742957,-0.20443858407347465,0.1388288548677
FGF7,0.014502467632472704,0.06950557192064015,,-0.03047246871827399,-0.026615635531139797,0.019814787000964843,0.07818829885627195,0.03144202644395461,-0.09234431076064736,0.03305135201672435,0.0462676239903962,0.029635650407402504,0.038948833971533675,-0.04616328171688482,0.10290311122197757,-0.00968306507944801,-0.015635064369430615,0.04888787691151535,-0.02919416855394383,0.0482337999713578,0.07208579723778082,0.012295637341101708,-0.021445488301414718
EFNA2,,,,,,,,,,,,,,,,,,-0.013150805033732867,,,,,
HBEGF,0.07414344270405201,-0.0475008425876813,7.754814660941685e-05,0.06729920390827425,-0.04278915151470042,-0.040585963409691256,-0.10102541942079435,0.06670670439279677,-0.1618460978455138,-0.07647992089345598,-0.03696514206966336,0.04710469115374478,0.03306925963949447,-0.04679182302327067,0.07011483511394376,-0.019872080352071112,0.019176709021540856,0.03691217634461666,0.035211888279063235,-0.010114046684327747,-0.03293104035091091,-0.07296775034125219,0.07693551307281299
CSF3,,-0.027950497536561897,,,-0.0023624205742035836,-0.03623447150562841,-0.06163597590025077,,-0.07395057111430665,,,,,,,,-0.08927334872554804,-0.07584630695230725,,-0.044968849479166,-0.06103244763151751,-0.08023708403499598,
PI3,,0.01191564752214735,-0.029264378844668322,,-0.04931688612522258,-0.04352306882361881,-0.06647642920974044,,-0.06507190094049423,,,,,,,,-0.037700123134000445,-0.19782252547702261,-0.09760424618387328,-0.10219825640258574,,-0.14013639696422164,
PCSK1N,-0.10882644110642803,0.13838416947571416,0.03293850177337791,0.017350746645944045,0.05206811364320055,0.059391215008489776,0.02053955059893459,0.005088370086230065,0.08896562642549179,-0.03856603174252506,-0.06585524766193743,-0.12475125208302247,0.04236183761344488,-0.02068939272877583,-0.058989383330417096,0.026728824836342154,0.03364777823266164,0.008300985687209385,-0.1731868995124286,0.04100071340587811,-0.07927675629149905,0.2708501623155036,-0.09716856855273641
NTS,,,,,,,-0.07181694255364099,-0.03668897314601054,-0.012801336632062255,0.027498562569951798,0.023342898477760027,-0.022908638375713497,,,,,-0.004939996388724593,0.03400017831689254,,0.09621168358066615,,,
SFRP1,0.08360153639959224,-0.004996260470313442,0.06276235634618531,0.03895074950004851,,-0.031473492532908834,0.13116391743610978,0.07242286355384685,0.004415969060667521,-0.022574530251675717,-0.009037253487448854,0.0041952230157121205,0.09500203260508401,-0.05894040486977759,0.01079464695612366,-0.02867066600980567,0.06510881547626375,0.09793352853938962,0.07168793344375485,-0.037162741973315996,0.06104535093915987,0.01691367674185515,-0.07188831799259675
CXCL13,,,,-0.0464324147239188,0.037987166500810673,,0.014518537492203271,,,,,,,,,,-0.0065240463716029285,-0.04124247182942972,,-0.010897601303820687,,-0.024618178748919032,
MICA,-0.0688054286751123,-0.014173096966688914,-0.03747253735034347,0.03345511584044226,0.014655510646472122,-0.023797262193311183,-0.048286180720600834,0.03520081296580153,-0.177857386144698,0.00956626420695157,0.05461745484794936,0.044315670651935514,-0.02449619034724448,-0.021854699662994085,-0.04120500340011832,-0.026402471325577527,0.049123238083832725,0.03470825517737532,-0.039269752489199755,0.03575561377944574,0.004736069711993339,-0.07439684483360005,-0.10842054119953656
TG,-0.008541658635645134,0.030005216552085167,0.000540532365159315,-0.013551917343441616,,0.0010594582506699922,0.024822083505534064,0.00460375404290178,-0.08925172312709308,0.012886634534245916,0.011022703909841981,,-0.03882735191613958,-0.025797809565918307,0.0008882766575414107,-0.024791975471320886,-0.004610048869101171,0.02334145197068564,,-0.004676073869804168,,-0.039959956591313524,
ADA,0.03010355731965942,-0.01824953434664797,-0.02474371456850555,0.015074763394394052,-0.0003039757602026497,0.033011358367290716,0.08695415107069654,0.005333802915620013,-0.19197044365059376,-0.01011853876278173,-0.01190146967935588,0.07173295099940478,0.08127278053746431,0.013778672144309527,0.048041048166339896,-0.042860355112046875,0.016432367817863273,0.018503324965760033,-0.03871344050871263,0.009382472374494634,0.10679480746376507,-0.015430694178244527,0.06852630656527509
LAMC3,-0.1015859823780877,0.041544252016166586,0.021631060075214984,-0.04024882531444527,0.0027808859938184016,-0.018541406241752833,0.06007824948262629,0.05391348950775804,-0.2727259958691331,-0.010705829226987228,-0.02373455903964318,0.02912691472513221,-0.014797511128204184,0.009508055145440246,-0.05471627070350888,-0.005754526603143891,0.05502618236075045,0.06479833253472556,-0.13859698926879024,0.02163442093267442,-0.010716778414958472,0.034498243963770485,0.0006273062801843449
CCL7,,,-0.0331510748908587,,,-0.02455655753190683,-0.0565310458240478,,,,,,,,,,-0.013188555882857583,,,,,-0.08138861631197435,
NGF,,-0.028728160284640165,-0.056918749335517625,,,-0.0046834154729151626,0.0032634283945942684,-0.06082578793767486,,,,-0.001313342901009729,,,0.051379501211265215,0.0022127033724276277,0.0011187137333227594,0.011174758056545853,,-0.038314357040084644,,-0.008437515922920986,
TNFSF15,,-0.02341937456718295,,,,0.027030193125820237,-0.019423585113608484,0.04354942846609478,,,,,,0.011070361504166754,0.05103379788569427,-0.02014444393705979,0.00863646987070658,,,-0.006115829889610823,,-0.012074339003459424,
HMGB1,0.0076344854523158175,-0.02256562637483007,0.06247083022342247,0.026347081248438174,0.005964522291638151,0.010011978933911566,0.06634928573838896,0.03533255732115722,-0.15506816223379752,0.011677369805337214,0.008981418761274255,-0.011492440071470114,0.0768564177736126,0.09852721192475475,-0.08156436188797776,0.06339378824513213,-0.047802719245080956,-0.14985245966387112,0.1501940803180426,-0.07584494216944927,-0.020415899447952583,0.012949217906301446,0.02913617845660771
ITGB3BP,0.05012185390799214,-0.06720957329800334,0.026836988271494288,0.014743156989531324,0.10105348675016826,0.0007840111705564352,-0.009960845500693823,0.057517093120640496,-0.17671091283447216,-0.02723310808547401,0.04492390453254014,0.09239117449097735,0.03333203380085688,-0.006322128385034222,0.040776867287067184,-0.03130776540528577,-0.050853819745990236,-0.05395809883035503,-0.07800690156381919,-0.01322239018010552,0.03907409432766735,-0.02955534333151479,0.008510395127307906
AANAT,,0.023457015309681833,0.02056177366067049,,,0.022446277290962994,-0.005954855020851743,,-0.009312580598591939,-0.007692074742460549,-0.02811753492005725,-0.025674254907593175,0.0276484331060846,,,0.05943754046839583,-0.0020782285785635223,0.009529417090392546,-0.02441698656549988,,,0.027284479075764097,
RELN,-0.0009483286828099297,0.04920583844052762,-0.002006663154081209,-0.016851214430297023,-0.047467892604636304,0.04694351795723188,0.04836343478099959,-0.010058794631348655,0.033807311997576715,-0.005276822839016079,-0.008171886176475674,0.07637475971007565,-0.048995397864201644,,-0.06186208486424103,,,,0.00596370068553792,0.025175368266511736,0.03849367217181094,0.038571914046248955,0.006846014750856765
IL15,-0.03243410796737128,-0.0685071947951107,0.004386087388967038,-0.0115686627824409,,-0.038340293312572896,0.005810076203414836,0.025959259257975036,-0.07302195058808054,0.0038604424367494287,0.008642559767412692,-0.030901056389353643,0.04833961730989586,0.11296970337270296,0.03612458718350135,-0.10850577044206221,0.011936052906059142,0.05133941586184046,-0.06072098238938364,-0.053154567100959484,0.0415510827530671,-0.05322477375186726,
UTS2,,,,,,,,,-0.14240662628317619,,,,,-0.014301427472045386,,,-0.03680613905784965,,,,,,
BSG,-0.14670945319545609,-0.02648898711760344,0.08162607574907152,-0.033263990641052565,0.07755712250690469,0.0020508948923445205,-0.03931127953835209,0.07730181125362966,-0.09397613389684041,-0.08015946624657103,0.050694255680756126,-0.0825483550678971,0.009783789726723996,-0.13331071287776802,0.028694992594484388,-0.14307802598658692,0.025295065351010802,0.025599854983473638,-0.23034374881961242,-0.07747151126732517,0.08547996409733602,-0.11353703162709526,0.05356291412755158
ADAMTS3,-0.051384892720479296,-0.08348133625515525,0.06256472803236579,0.022698219757231915,,-0.05777245961115548,0.038358951794051716,0.0028597567395418763,-0.31399300061363816,-0.028375831878751083,0.1008440649390813,0.035610271059624124,0.04674874878450709,0.12444396045977121,,0.07256556751834586,0.016367879285953582,0.12980464477766201,-0.10572180267342249,0.01479428475398042,0.07744439065207727,-0.05785504580802432,
CD34,0.014556809043424577,0.12380283285114924,0.02208418885178989,0.022641613291558137,0.006689139898514451,0.004933613368002507,0.08819715991079304,0.0137050984589915,-0.19799537900293643,0.03260923231533599,0.0038426217406916196,-0.03007159100556584,0.014861475290558547,0.005253637757861863,-0.07151906500311711,0.035571740724103906,0.02626219029940969,0.10048629365936698,-0.09188692683345645,-0.03368274103951307,-0.01995017221134465,0.026770197439703658,0.004599688561932526
CCL23,,,,,,,,,-0.07590017506344182,,,,,-0.017384638635196778,,,,,,,,,
PLAT,-0.16906851098973052,0.029543136300189267,0.08401044286158003,0.0643689302004989,0.0110043067903564,0.044620243130666586,-0.040194824365383026,0.06821370280274394,-0.2423503361321334,-0.12113976315040766,0.03457388450484736,-0.03312817728536825,0.01623697067270193,-0.03481932195673652,-0.052913949611624406,0.019038895963502986,0.06264242721350943,0.12549700315733076,-0.16427186398646218,-0.17437987752386858,0.07325260579120081,-0.038755397969865955,-0.007457934540547993
NTF3,,,,,,,,,,,-0.011564591629499268,,,,,,-0.02741335105193913,0.16798652645644718,,0.08882366340384015,,,
LTA,,,,-0.01542315965519007,,0.045270942356123084,,,,0.017731222116590024,,,-0.023707240260941703,,,,,,,,,,
CKLF,0.06892039791830498,-0.0024496291494449807,0.07408961611590026,0.023662408433903312,0.03678459414599493,-0.003924040859894442,-0.01975958424896756,0.04121425207606103,-0.173735584037419,-0.05322040528814286,0.041222083989042674,0.08763842316234083,0.012805573481432356,-0.03434469482879232,-0.05606038366908898,-0.010946483819445763,0.050576609210790685,0.0691959111407838,-0.007540157091778384,0.028580418250678214,0.035563209128521955,-0.0420587192280229,0.05150194117219797
CD24,0.050281098267276114,-0.05128828603549633,0.01932116568999457,0.06351300142954079,-0.00041703262398698856,-0.0761123491272238,0.09045635747422621,0.09410267511679282,-0.05195119587063414,0.05784212104821946,-0.03265222339018691,-0.06815752875387912,0.0676343195606941,-0.045319832344812745,0.0542945276828125,-0.22973563584740633,0.043270958208254794,0.04374312619188145,-0.07567660133788824,0.09054488413751455,0.07827416138521028,-0.009951129413707129,0.01625764231128203
HSP90AA1,0.18370789676242613,0.07235512904304926,0.013603106138113823,0.027576874253827013,-0.05215913300914992,0.01675767282327046,0.157702224832447,0.03944746086084328,0.28722942628821574,0.11749484182903158,-0.054087877531498144,-0.09779659033728613,0.01610561884645741,0.03153570690684136,-0.05062545256160835,0.14926582585661993,-0.08035347366141447,-0.1690560394497979,0.08831200454458477,-0.009598121874341385,0.068638616061899,0.11142130910382862,0.009032554437168992
BMP4,-0.025273823676419737,0.05536144705798653,0.03103877868790001,-0.017470024514824347,0.01818911225881469,-0.008474790757232354,-0.005779307726176428,0.06080380355664387,-0.0017742228245271692,0.026762986451075353,0.03451314913528558,-0.026618607755082117,-0.026412862304095626,-0.00102473540680634,0.029451318157500017,-0.05445030882095198,-0.03809160649719693,0.11677495023973447,-0.08962242644294414,-0.01743583806379199,,-0.008571292679291343,
SCGB3A1,,,-0.013119820113222158,,-0.0450547060842517,,0.001438187036043151,-0.003970972065581519,,,-0.0012301834080689089,0.0557519827893724,0.03472402382562301,-0.005252527328387313,-0.030716638912030733,,0.01887064903847,0.05744997783740758,,0.03428833716690575,,0.04915911505572826,
IGFBP4,-0.07393712814700161,-0.05735077530167957,0.007998111355041488,-0.0070745367928260645,0.0174832596420267,-0.08019469104511132,0.014290220849555514,0.06619221327212597,-0.2889939251052055,-0.02668118112639005,0.004609442986739731,-0.04912329962182318,0.013780049168282038,-0.008188167830764988,-0.04961321994465084,-0.025982774549401278,-0.003316157519308299,-0.09332816381627045,-0.22439678042149552,-0.081363707721487,-0.001967041565471068,0.04724214820696572,-0.05643433578974615
RSPO4,,0.012256310211603675,,-0.04866660818101645,,0.003168379857133052,-0.06684080763488452,,,-0.016938022268036524,0.003919333369333838,,0.01445925518018558,,-0.025005731340539867,,,,,0.02621140766173125,,-0.07400471293404061,
LEFTY2,0.07201720294218483,0.020017579591269968,0.000760941114549327,0.0013334217831331967,-0.023276146594041976,-0.0294398425295467,-0.012257012387383349,0.09895463123504186,-0.2585921219479987,-0.04825124063226433,-0.0398643535967469,0.03931374708578089,0.045783814492073575,0.002626459561524444,,-0.039761577056111955,0.06261946348855632,0.022178263552608782,-0.2702495530513652,-0.004023264641305262,-0.07638412839454146,0.13788328991475848,
PF4,,,0.04474603831867935,-0.012612897880640584,,0.02093045906007346,,,,,,,,,,,,0.01557076025216319,,,,-0.047234623848481136,
ANGPTL2,0.026232628752606815,0.0008747656233303555,0.07229305791343707,-0.009581186123493238,-0.019552865793637474,-0.0033361365232423904,-0.003320610540619421,0.08792465425119077,-0.17970049033272653,0.03881893924370633,0.028909238660196655,0.16246901705450048,-0.00867199546316686,-0.03283007389687788,-0.039591114218913315,-0.04381903401931485,0.05601195916116739,0.08941958351797677,0.04772970217949858,-0.10551295667659216,0.025977313778233257,-0.004484769576376103,-0.026506718624739068
LRIG2,-0.021233241967674944,-0.0298888352930876,0.02387164671045171,0.04654712485011042,-0.017463702936831492,0.011603305210232909,0.013331424063690787,0.04859759643335424,-0.029200149339499923,-0.02331473088290556,-0.016665899047451672,0.08782986748338754,0.06914715114492924,0.08231417196767246,0.011520456007703891,-0.05730561029223782,0.04048653576846471,0.10148783552858172,0.023880705893207288,0.020515808416575663,0.015621990280005256,-0.014706491618132346,0.07478698745076037
ICOSLG,0.03883633504144266,-0.06085623764801253,0.021551712210853165,-0.050873061260403536,-0.036027368084532635,-0.04740940381621895,-0.018918192575796793,0.06026705850057849,-0.06939063168540346,0.008335756134391387,0.04711173135423717,0.09480874268023799,0.04029904364763287,0.06334470378111602,0.05150027171671617,0.03722409944465651,0.027547223826783037,0.1077729633681726,0.008479047132675869,-0.034839377739359356,-0.0038362863512813854,0.04308341341171058,-0.005161858642951145
WIF1,,0.19189909778127495,0.05165613227580653,,-0.025792390965697676,,0.06107821409690818,-0.0652977940788252,0.12496893037216239,0.030738634632497555,0.014134969815013996,-0.062127299410739995,0.01117415411570942,,,,,,,-0.02847683681698132,-0.013530432103103757,-0.003079970755261924,-0.05610335931557433
NPPC,-0.11536170186004656,0.06991821573974494,0.06877091667968199,,-0.01737279834022977,0.06622476738252862,0.09299143299537939,0.06864154868025905,-0.011050078566988055,0.022215460024791123,0.039640108912090584,0.002778648205226679,-0.02678409883265739,0.07214032711066398,0.24660204153343637,-0.04586962340967365,0.06767229146299437,-0.004723217937987396,-0.09147462930981931,0.05153004105464867,0.06458289955357328,0.10410345318968264,0.057278136319682385
LYZ,0.17211915307978842,-0.007350677044967067,0.007272025542707973,0.06136631320180363,-0.028419692256714382,-0.030091816566443497,-0.06603686234276925,0.010986123319246012,-0.19826504346561463,0.05107702228879447,0.033175226958583694,-0.0015764555985512878,-0.03568578565572045,-0.13050557903196558,0.04461710832049738,-0.07560682912013753,-0.0026720363461192305,0.11701511977499274,-0.007442611135153127,-0.041898033793339944,0.013758301776791527,0.02389060289202279,-0.0315494318928141
EREG,,,,,-0.04664266274567592,,-0.016488638448192993,,,,,-0.0482311801756303,,,,,-0.017029662213365732,-0.022990466200575425,,-0.03669278361859136,,-0.06674303636106156,
SPTAN1,-0.1667872126208697,0.1262401448281756,0.08502830821318307,-0.012705138932169527,0.03344823773897869,0.04444162409549001,0.0896158171800335,0.029529645047537155,-0.0003696560805160321,0.08653394292878505,0.055008331150673016,-0.16548527907158955,0.011948071214860675,-0.028787329560002184,-0.1104808783837909,-0.1402291369512966,0.06934245428461382,0.04865278055591671,-0.061873912626920664,0.05371579704909961,-0.027381822311241814,0.2597495409825979,-0.10665336160048558
PTH2,,,,,,,,,,,,,,,,,,,,0.143077444275072,,,
LIPC,-0.024443187618347625,-0.0030645132878141025,-0.01781453662489633,0.03351377655529449,,-0.030829909691710428,0.008449114692138604,-0.0007716483652497057,-0.09960245875157839,0.0012380052126739279,,0.034042886249042295,0.10662673578437301,-0.04812179816583059,-0.04163795212094548,0.060563995224208245,,,-0.05109227362364065,,,-0.030918815164717672,
COL8A1,0.05540400213930459,-0.204350529759641,-0.10184266669512299,-0.0405295453040526,-0.05262565667490973,0.004524857812858808,-0.09900883521152137,0.07727680646605409,-0.10266983872780623,-0.07285097163483382,0.0034211919521681105,-0.04305759841354598,-0.003183836309553607,-0.05312665874143005,-0.058868375632179025,-0.05542681757823505,0.08788040776937572,0.0977845096039433,-0.11674638623021083,-0.03103095669929049,-0.045404751095258204,-0.15578725845949407,
GSTM2,-0.06677860765356751,-0.06212399406982341,0.07967602318462551,0.029486292397097446,0.025447514634773315,-0.03914658111188809,0.039587156215136,0.07512880958498441,-0.06068709131728119,-0.03846344217964833,0.04114567552178369,0.009148639941713594,0.05353687891132605,0.010463955463047259,-0.03471696855895994,0.025226575486595307,-0.011215841608981392,0.030014908003604627,-0.050859994283854446,0.018082771914897152,0.06656363165190331,-0.014619649684624748,
SPX,0.020218826435607608,0.10829067778380702,0.1119150968405529,0.09732376145946572,,0.01172144121512066,0.1386263612550815,-0.03296037449086161,0.10222104536680504,0.04497916085674369,0.007175854970811601,0.12249664274871445,0.013187334821692466,-0.04502506337045869,,0.08645998778346577,0.03735348035896287,0.02662636798263249,0.15313546453302515,0.029142399491279045,0.013332786111325746,0.13204165254778089,0.07694300495406867
MFGE8,-0.017589265112205554,-0.13505593638678445,-0.01970307669873526,0.030347005253103555,0.016387082547034575,-0.054239288608487035,0.08271398745282253,-0.014934932267460496,-0.11296896785345581,-0.03763415303567894,0.04915573437755864,-0.06436160893875516,0.0678555632225766,0.017090620820545428,-0.04448375228686001,-0.031852418235681454,-0.0019198763128686887,0.012618183651611808,-0.20341670019113559,-0.06960021912570705,-0.0371559609916671,-0.08697379843533316,0.09825788218614309
TGFA,0.08309059463474767,-0.13592831494666893,0.08958251234245478,0.017117840393079616,0.06636157538524967,0.0480085269230168,-0.05801712664037461,0.039093096557791515,-0.07111909334700971,-0.04793695360989436,0.025715176706760406,0.08215952462666183,0.10574779502313955,0.08034875294179869,0.023444543967243867,-0.006239508362185614,-0.0009273013670709035,0.04014574948674835,0.15621320753096168,0.07608609384921454,0.09625474765060528,0.004484075274053677,0.12512137679609314
SLIT2,0.07738887441903732,0.1869044863787874,-0.0017594090691525701,-0.016884021199580795,-0.03348781967836841,0.015566736702131696,0.09714199366235067,-0.009131553817600897,0.033742122688784446,0.08035816180424069,0.051515220699416636,-0.06373279614025394,0.04600811023455957,0.035486032041951575,-0.06392962533993497,-0.09471707918967033,0.058355957440922646,0.11737888253278123,0.0021120658306559457,0.03156568841240895,0.06942480587322022,-0.07238876004697399,-0.05899837811717438
