,UKF248,UKF255,UKF275,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ANGPTL2,-0.0024933394500421266,-0.1454887812114241,-0.07454530626748321,-0.021154244223894215,-0.15715276146059703,-0.1842513799167664,-0.04632621032826481,0.06017308040557145,0.017091810343826463,-0.055798318676700036
LRIG2,-0.014223155629433196,-0.022307762842797497,0.009034028007800444,-0.01993018873905383,0.023143875121309925,0.05219224762483765,-0.00707913286495351,0.061021632749821045,0.02898769597045195,0.00687275171542907
ICOSLG,0.06966239225276309,-0.0177851457415105,-0.04041601306962036,-0.0006430085393602558,0.07375732867684699,-0.005245357293136625,0.023686115159461285,-0.01680954509254222,-0.006232966099238653,-0.004562261701992032
WIF1,-0.03181615685494921,0.06455054270422712,-0.01631680352009127,,,,-0.02143797891955943,-0.0301107999922482,,0.10120731540819786
NPPC,-0.03966893611107584,0.08761097083855454,-0.013870735216378927,,0.03035321533790193,0.005056683781649788,0.07608362155874059,-0.051396639077015006,,-0.04165440130742592
LYZ,0.010654638182574321,0.0269710060749921,0.021820525368048373,0.0065086977996755,0.005323851970182327,-0.047436126763604376,-0.013463284968612857,0.08181416313468609,-0.023495085710103704,0.04797620126561308
EREG,,0.05139693175413407,,-0.019596540421229824,0.15655647814334814,0.2269645941088935,-0.0013849997305949277,,0.07136621247957572,-0.036094257223067534
SPTAN1,-0.10635046651232799,-0.05561093061272132,-0.1773013608506985,0.0011762317323218406,-0.13376057569157992,-0.15390963988859482,-0.08261700233648092,-0.021169348008464466,-0.11122110089040509,-0.14069603490390242
PTH2,,,,,,,-0.03667560613545306,,,
LIPC,0.06109008956899451,,-0.03248545545005567,0.02168641800295569,,,,,-0.05075475572875879,0.06310348181048873
COL8A1,0.08514990889385171,-0.028849794947992412,0.02272762895550876,-0.02346317232071267,-0.08511517424696698,-0.015503260146802393,-0.06306207233186036,-0.06381892617300504,-0.10726489138475084,0.04381333650943447
GSTM2,-0.02732727946854218,-0.024678614859257927,0.16080988462170073,0.020187255176059796,-0.004413690111172075,-0.06784733707678034,0.020477860679566598,0.2223144646026417,0.05717634134299486,-0.0065469396688935515
SPX,-0.014978815114775217,,-0.05090703820073553,,-0.0474709133222355,-0.00968417831745739,-0.0567533098080139,-0.0005039692882686631,-0.07524016273694017,-0.053552075292523066
MFGE8,0.029035958305294592,0.04018904641209022,0.05863042912525293,0.04305878361346968,0.1727633299736864,0.08909733879622596,-0.0230047226943731,-0.0016286798694564208,-0.09546061905260751,0.03396988732873776
TGFA,-0.01587633274447305,0.010558573682917785,0.1765586369020365,0.01818430730483916,-0.057418210149939614,-0.013645935750104003,0.044858889138685736,0.03719309920345353,0.12619975131407615,0.04690271435073252
SLIT2,0.031604906051369376,-0.01835828362094127,-0.026882922987741014,-0.02019549231024898,-0.02171564322623807,0.00612116539528286,-0.08447767433959619,0.10123760666463223,0.07071803350123283,0.12860620805329048
PLTP,-0.007958835012464839,-0.07839374372021227,-0.15001124997825666,-0.007682966927577395,-0.010618495031926798,-0.018635438331950187,0.03967872046731866,0.0827344310053732,-0.11694723031877445,-0.025540296040927397
APOD,-0.08608435316370756,-0.04288675689992628,-0.181039857407054,0.020771272766001856,-0.1949112517139778,-0.2155043656276466,-0.044427426820330566,0.16735732598636657,-0.18265131201329446,-0.20886079840603863
B2M,0.07710186446218074,-0.1126436835757516,-0.10163944100127559,0.04275970861828644,-0.019353103976968412,-0.03928002299893936,0.03580643762108166,-0.16084726200433783,-0.14328303776379125,-0.09891342287499917
OMG,-0.10353342306568243,-0.10829130218688321,-0.13312339240940474,-0.012410596719812962,-0.13029474648884662,-0.13952217812872963,-0.08593044143704086,0.044799204799129494,-0.04970693272667975,-0.1418012296408356
CXCL3,-0.010289822033855416,0.0336201603266387,0.1343145335526092,0.043710481524223674,0.3157865651261324,0.2064759389924336,0.03832981662499568,0.1364447085700836,-0.012675998487145639,0.07601687831713866
CXCL10,0.03910580166897527,,-0.11242950332137186,-0.016910709389258267,0.19389808027359426,-0.017474728648333614,-0.03151153646909325,,-0.08803189127532551,-0.07261683090086977
RSPO3,-0.023154380120936156,-0.023107227978622427,-0.03193575434035856,,-0.04115913186988435,-0.06557155394751288,-0.005174988621766558,-0.05173086549600199,-0.03617362404827708,-0.04046684774654056
CORT,-0.02246517337058128,-0.030666439697245765,-0.02510661395507455,,-0.0203932029425591,-0.00026631476337968935,-0.038354512151040326,0.016646642855409823,,
NCAN,-0.08677821941496913,-0.039298088260557695,-0.06210832406943293,,-0.27045044794823947,-0.23249333117767085,-0.1379574760482174,-0.016150513248826916,0.013470383904276979,-0.17819432333451798
PRG4,-0.025634658153295253,-0.025836865961506215,-0.02702198675705616,,0.0004629227940473278,-0.0592042109367275,-0.04819802185197953,,-0.028359786472705668,0.002012391351056342
ZG16B,0.03668996818502708,,-0.014445779667298445,-0.02210760701886553,,,,,-0.008035102338071032,-0.026745595403261376
TGM2,0.03373849981870677,0.05995916853323929,0.045202974338182766,-0.0008315770912088376,0.18504288734279034,0.21552949838035765,-0.03410071453280522,0.02286204995596875,-0.0469258407415135,-0.060506613707300407
VEGFC,-0.009900181461913418,0.09170052500591916,-0.031365332226299426,0.019527011670588144,0.0832900957462783,0.06930004284576989,-0.039359596079202135,,-0.05227319363145161,0.10988898413557886
WNT6,0.009939060988821644,-0.05276252564454363,-0.023483958557475777,0.07406909987597671,0.06875262798879243,0.04125685139070807,-0.017824463613975647,,0.05977437411113973,0.10075011491801346
NRG4,-0.01569966427483739,0.10450175049229977,-0.0067154405822680285,,,,-0.005826086179366652,,0.1447074970093728,-0.016123890141123965
PMCH,-0.01809470796873565,,-0.02114462039315281,,-0.03823327264187142,-0.019054572378554825,-0.017533824190315638,,0.0036356680509804506,-0.053224384078668856
COL9A1,-0.009016710476040727,-0.04959841021803851,0.011494489774378806,,-0.19742361784093349,-0.17295834266721385,0.01906457027990099,,0.001104193973777091,-0.020811932996374374
GDF11,-0.030615363189415185,-0.06565252138585245,0.008505943023517903,0.05358930957549748,-0.014511301873353135,-0.004712284519032199,-0.021997368928278072,-0.03550971633523509,-0.04395923096378177,0.02585151511984184
RAET1E,,,,,,,,,-0.0033272840474528253,
IL24,,,,-0.013940981303841688,0.09037822521047019,0.0671644376116264,,,,0.11235564505714644
SORBS1,-0.0022302105323364586,-0.08515261422501395,-0.16316647084224878,0.01160988017488349,-0.045523359721930064,-0.022500901296867826,0.011061432113232277,-0.03251349983321473,-0.08534962191389062,0.0023768044835877217
DLL1,-0.022800139017121728,0.0029333631234745397,-0.08841205944553675,0.005236758141613331,-0.12022263619197374,-0.1711512899800175,-0.037524822477258184,0.01821947260272709,-0.04624776211312221,-0.042862217793996724
TLN1,0.044238774040334196,0.019577151687803107,-0.043178755794186736,-0.016409956262836454,0.16173902805745935,0.17901610028530793,0.030668925271367546,0.025778410071674984,-0.07619609036495988,0.02244039605474546
COL2A1,0.022743094321147534,,,,8.295950416563909e-05,0.09889723923491443,-0.036937825414337794,,-0.019680603937213135,0.031746986282606506
SHH,,,0.02061475641340415,,0.037250660822952066,0.09381312053284929,0.0014094877234209638,,0.14850060332230808,-0.005364977592468004
PON2,-0.0433009419501485,-0.08499177417494609,-0.10762646296778557,0.05997044121658558,-0.12836567715407257,-0.12414322364653081,-0.04873579840709722,0.10222478357997031,-0.1407816943196577,-0.05028082113553208
ICAM5,-0.04594163531195556,-0.0246993426037475,0.006247288761099391,-0.013196851714680637,0.11679730096065406,-0.05686274756282719,-0.054941792485713965,0.007226964023494755,0.031421901738628716,-0.01721204727412959
HPX,-0.02637042596043927,-0.02310723405343524,-0.028348947278415536,-0.026203812478662068,-0.00037244790971389117,0.045646105680575,-0.040551838458780395,,-0.01154273228213896,0.13024749885048528
SFRP2,0.040033372812116406,,-0.023626993741724035,-0.013758517132432774,0.018541486182576943,-0.03709870740628202,-0.025367646888510367,0.03313273200520398,-0.060113444704177704,-0.07906978009878395
CFC1,,,-0.018180151257137348,,,,,,,0.022542353128121424
CD70,-0.00597374408307523,,0.08373375045178452,0.026819717472373158,0.10696165415247118,0.15353725537585958,-0.03491625627690724,,-0.03745949132484329,0.2525597889767505
HP,-0.030191317167407913,-0.0959236971547764,-0.03443381213226098,,0.04609083364653203,-0.01578516239917553,0.04142223180506485,,0.0003964345392085725,0.07571754608289612
CXCL2,-0.06737881356152149,0.06575335519780749,0.007534690273097671,0.05359656654834704,0.22847209704009844,0.21004441145166636,0.06697892320536644,0.11575064876920017,0.014959880920013106,0.09771776560305674
NPPB,0.04257144820485961,0.06841400520733278,0.0540054572408457,,0.0495519527594391,0.04831708685763926,-0.012124091202631379,,0.22742068900163734,
CCK,-0.06518789239794726,-0.02506781521956962,-0.15070849328785907,,-0.15595808543327877,-0.17020441683321264,-0.045970549053291794,-0.03222799994701452,-0.04760217558270967,-0.15432909655420832
SEMA6A,-0.05305115982332159,-0.10073763817310785,-0.08252298540747569,-0.018009645532853086,-0.1186205990324171,-0.08870394577356568,-0.005918342461518814,-0.05142464297763193,0.010362946270796295,0.0021933526771323077
IRAK4,0.04261686176407762,0.002963463956831263,-0.05788769867604412,-0.015109514893070624,-0.021336384617756974,-0.009376980937746705,-0.0023191327507105634,0.052367914575877486,-0.01615537511497402,0.031931321944476336
GSTP1,-0.05094385551544706,-0.03247361123575812,-0.08428660542590238,0.00028376293778114957,-0.08962728738033891,-0.11919587965810693,-0.029023498495282844,0.004410391255642522,-0.0646631837979446,0.005697145743066003
VCAM1,0.04983818253641613,-0.03763054728476804,-0.11092817395912544,0.03584137862739226,0.18637581278120613,0.20890609160630838,-0.045823698210156645,0.003902668542987132,-0.0513745426049867,0.01061189168008445
NXPH3,-0.04582611954815171,-0.001155484007428361,-0.04255989254629131,-0.026307113576212165,-0.09719714841666356,-0.020221406601414915,-0.039056811540767705,0.07920818002308512,-0.004858093095654192,0.0016144359901219226
MTMR4,-0.021668700568409523,-0.09380072779168905,-0.00697436137303902,0.014773694900143021,0.009635577769598171,-0.06198820836223797,-0.016229722274540535,-0.05563592302316099,0.038026555100544354,0.017933511131270105
LAMC2,-0.01726029580545694,,0.10477799468746274,-0.020249910025880665,0.0540402465293915,-0.032451908045324385,-0.017019311264278837,,0.11782911957373392,-0.04002135294487617
IL10,0.051877987315673335,-0.024113144427999018,-0.06266007492270832,-0.03289358945015109,0.0019068206331789039,-0.020725062438132994,-0.013698570197945167,,-0.041023859343592414,0.021740414348893344
SEMA4D,0.0031564759841689618,-0.11514290038124972,-0.1190179197760022,-0.038869693432386485,-0.13402846629579457,-0.142228624691226,0.03048671842152858,0.014077248180732405,-0.0489867799324337,-0.07276683149265627
TRH,0.09787848219445347,-0.017846236010159187,-0.01735885268105456,,-0.09798042204907216,-0.07991508693373592,-0.041900512057800994,-0.03112853870130953,-0.020910957338633566,0.05155173386586371
SEMA6D,-0.051793358664172486,-0.12186214576967787,-0.089257020981722,-0.018785911933018408,-0.030810575390414232,-0.03914689600382189,-0.029655906244264053,-0.08186701301181419,-0.06477146976877964,-0.009538371564207216
CEL,,0.007543207474651607,,,-0.05403265784985239,-0.012391110530272255,-0.004996761603078251,,-0.010533353056110384,0.006120965523667729
PDCD1LG2,0.008167809802943113,-0.02411313193278186,-0.05359258087720214,-0.02964657549847885,0.01969290076792533,-0.05247963867773064,-0.05364048928569821,,-0.06536330597601885,0.1177857931365036
SPINT1,0.05852114019385038,-0.023514154356453643,-0.03481615839183931,0.004336511557726358,-0.06840580367802782,-0.008203787211280037,-0.058827046412178764,,-0.015448917168575224,-0.04398652352395625
CTHRC1,-0.04283652948088943,-0.0209680062148365,-0.05019810295090784,0.009145044910614714,0.08379498348449656,-0.06026437811341058,-0.07831799409012602,,-0.11375023745725342,-0.07958883801559788
PODXL,0.004168037933999757,-0.09854909033898085,-0.07800814591960319,-0.02939592652952159,-0.017268945063023938,-0.02910638738823854,-0.060018482448304676,-0.047331076499947125,-0.12776349048572944,-0.050247230484590795
JAM3,0.06175591842557606,-0.04644423589774823,0.11238176833265671,0.011725394875602396,0.05491861078113624,0.07882268373869605,0.0008938029587927499,-0.004774181232010523,-0.006137266655396933,-0.047889929115558436
TGFB2,0.07287964552405304,-0.02722982082041532,-0.04869714285803629,-0.010320950038752181,-0.07582322300105912,-0.10808327595975266,-0.023643084924462505,-0.034052190233847174,-0.13087217748095564,0.038213786854050774
COL18A1,-0.002654137996255137,-0.15860609062868591,0.057362003434978444,-0.03026735077388139,0.15179978263700789,0.18419740261148942,0.01133085721426328,0.17506124611501295,-0.21518741870306943,-0.14254204681634988
NODAL,0.034701004895980464,,,,-0.013538934836902201,-0.04660651351640715,-0.019462858902639397,,0.07795159055398654,-0.020946104015947424
INHBB,0.03757010685501195,-0.0351824476111932,0.08338316889066219,-0.04306849346875411,0.07889755545083842,0.13895332235418806,0.04504470361302821,-0.0807069808744519,0.10162299181009986,-0.013275598607820833
LCN1,-0.01726029968909377,,,,-0.0567344166431415,-0.0440139570607166,,,-0.02136642325881092,-0.010431697831411912
ARF4,0.012957319204218694,0.09987090269244657,0.04171141173140226,0.004357401010536496,-0.15591380164040838,-0.15525458795789832,-0.04706665693918781,-0.08894938440949839,0.018600343775178454,0.05695724565722575
CXCL14,0.040983612418398936,0.18616878567060063,0.15107649642369736,0.0014303378595016529,0.0704477453044994,0.13772609648662962,0.05499978177173872,-0.017927924238058626,-0.00332614936641251,0.019594605672970774
LIF,0.0905899198062087,0.12426414357008735,0.07889393611079906,0.02501592092681249,0.2498150278097255,0.21927700655099044,0.10378783892582294,0.05165697609768507,0.15215506236601176,0.12483068640351042
IL17B,,-0.017846236010159187,,0.04145167236000821,-0.04937094529727994,0.025984777368067872,-0.024213605003125825,,-0.034521860697391785,0.07751243035556062
MMP1,0.004553804128007591,0.09766531186551873,,0.004314049802635716,0.19596400857518653,0.1092135748008467,-0.01753382280174405,,-0.02835045239324211,0.1255265127683748
MATN1,-0.0226622699595893,-0.02850931277537144,-0.01611921347484726,0.041806142102809626,-0.014576776368192117,-0.043243388933884935,-0.024954719408574157,,0.15086068108250023,0.007894571735057133
ADAM28,-0.005579099073187596,-0.04032271949552387,-0.035416397662735764,0.06857212716137273,-0.03426638682199427,-0.023140302148238506,0.037836707647117156,-0.06875943404793487,-0.03736311999796096,-0.06578933177608483
TCN2,0.008205276657243339,-0.05051351169792228,-0.0010371941317544378,-0.01611814781759862,0.023748767594316492,0.020411086472485854,0.004196156787129445,0.04182449141502155,-0.0804368353580365,0.003195684313936029
THPO,-0.005922857075129104,,-0.03309204632442208,,,,-0.021647063238675508,,-0.05411180764928593,0.015214106986177724
CUBN,-0.03266785882549526,-0.02799210599357824,-0.0017731021093092879,-0.006582419894023544,-0.0427151458142339,-0.052600284593998126,-0.04453647950444519,-0.03883893379787518,0.0029557265982001805,0.01347084805357471
TIMP3,0.020941852288013534,0.07020295567360207,0.06280517457092716,-0.007892578438304728,0.1527510554231038,0.09406221409626192,0.05793758420904937,-0.13535421289894983,-0.14123441097291395,-0.09709227092563386
PIGF,-0.02354796942862192,-0.11124814924775052,-0.03778942059720968,-0.0006398078481079274,-0.1740320684826155,-0.08623599402868763,0.012113860082432152,-0.13094486736322755,0.10732092582051826,0.06195354495622658
CRH,-0.02022249607129299,,-0.025375404662126882,,-0.0046171028524932345,-0.04535442552310928,0.04334715306484313,-0.03627729131763766,-0.0009585563264379853,0.025111459393779522
BDNF,-0.008639677165325743,-0.035089199441965674,-0.02149808691550777,0.10397509612950802,0.055189429114298375,0.00507095823537077,0.03829830746539233,0.08213843755629528,0.10475805103799646,0.015473427209120897
CCL5,0.001420051622796217,,-0.05003098907938946,-0.04089185497541714,0.12258821835920918,0.033541314275277664,0.0011882417674291663,0.05236971148625115,-0.10167496170925742,0.0241561192861968
GAD1,-0.032875260155477426,-0.008190337669717456,-0.1221612957619504,-0.0028835995053117015,-0.05787934387227559,-0.06964237671490885,0.06660299385249611,-0.0375667891972455,0.07518603045043917,-0.037431365447636554
COL14A1,0.009473068514426123,-0.02629281871678015,-0.026722729901083583,-0.03382331984390047,0.1909518523868164,0.1712739115296217,0.08349385742622804,,-0.020337716562780172,-0.007594725320324705
HLA-A,0.06656481798915263,-0.00885668862327918,0.036252746819445444,-0.0011036313513622872,0.32000873289012144,0.3102143171539692,0.05604702559246587,-0.05576570990602516,0.000606712480329328,-0.007426284726144439
CD5L,-0.020222493731704226,,,,,,,,,
FGF18,-0.018297701732308443,-0.017846216081060018,-0.017272372285683665,0.038065098305681576,0.06324695649737457,-0.02349247244029296,0.06157561250436863,,0.0028285224623487903,0.051640351381544665
ADM,0.041984641093351927,0.07172864418295284,0.24151781677534057,-0.025709104057933623,0.25755672164103866,0.2879226406782422,0.07009457288688231,0.13455042926627941,0.17678969236296477,0.20694060934065417
CCL15,0.05225742344514782,,,,,,,,0.02276782951848294,
GNAI2,0.04459729348713187,-0.03058673638518344,-0.07225819485575741,-0.023278417584631568,-0.059820867004920224,0.01056193838096341,0.01586449891182271,0.07999809590439591,-0.07614003302963154,0.003476974451243855
HDC,,,,,,,,,-0.026550665344349408,-0.01132835088605619
COL11A1,0.06593044051762968,-0.09662953077709859,-0.00033825871168315834,-0.011018537598273906,-0.012335011378621356,0.15778528689212495,0.06722691426027191,,-0.01562324634480265,0.06664101118447328
NUCB2,-0.06092285807221967,0.08472611930269859,-0.01540676985549721,0.024815072797335243,0.0717024447675953,0.06533413829140726,0.06654649889968296,0.14301561545713465,0.08397614194291285,0.059683310655846394
FGF16,,,,,,,,,,-0.02850068452131789
CXCL1,-0.004151270302794584,-0.017585002647370923,-0.03647354528199546,0.01574466881915324,0.19840788889321917,0.24911350848718797,-0.0009178052711178578,0.09278795529366715,0.017048568445039967,-0.03295202622025651
