,MGH258,UKF248,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF15,,,,-0.04523889955946332,,-0.028516440739675616,,-0.022033677378838174,-0.03710140628478173,0.017586330247289537
HMGB1,-0.018155507918914727,0.035505056262347214,0.07387379745195558,-0.11104906489008572,0.004656493694281452,-0.04584944867507288,-0.04661190099506719,0.024263782363354552,-0.045017975831445727,-0.05671763174528412
ITGB3BP,0.04875642827054642,0.04721190690787756,0.051349687177078225,0.06669980515446473,0.09849063763230942,0.050398024401739454,-0.014523440184506393,0.053216630223810145,0.05157058146395867,0.04029731965153943
AANAT,,-0.019960881367508374,0.06323895730711149,,0.00961291776713826,0.05837724534488419,0.0021348694369669485,,0.06900775877421575,-0.02031850479765631
RELN,-0.021656663682229956,0.038291059983878224,-0.06749406874102769,,,,-0.013125925006861576,0.01604439221608004,,-0.022223654728040505
IL15,0.11443983548254216,0.030975937464196652,0.0701324195426709,0.06948771888850125,-0.06984012376854384,-0.027470537326991694,0.03289796972920934,0.05646588642917751,0.04192733421132016,0.053406489383548604
UTS2,,,0.1212087869166165,0.033526765397648865,-0.01417035821567583,-0.021852543944184694,,,,
BSG,0.0202939718045573,0.04610882718566435,0.024664035157072113,-0.002499010708145558,-0.0849972332979813,0.011183642473935369,0.03679237079053153,-0.056484664997309364,-0.007830519948636218,0.09636704363362605
ADAMTS3,0.054096690324839575,0.06922834751355941,0.17854141315690886,0.08383676501961064,-0.015546395261461005,0.013032165515815554,0.19077973900518388,0.06477034908253405,0.020896611502611212,0.023041446969105497
CD34,0.07321117012705444,0.0659024186307629,0.12535781223924813,0.06972974015610241,0.05768105957466614,0.009673787680306403,0.08320209741102338,0.07138208104258295,0.09608802645278827,0.035886104048754724
CCL23,,,-0.02617223055514441,0.010524654416251942,,,,,,
PLAT,0.03942147097297196,0.11502330031657974,0.13134125491154017,0.12393581124943831,0.01223710697664217,-0.041884032189920706,0.04510966812788938,0.07073050961254196,-0.03993696138455973,0.01777434439808683
NTF3,,,,,,0.004872055980310042,,-0.01058306949377281,,
LTA,,,,,,,,,0.020901454446336665,
CKLF,-0.04696235491392473,0.03751769634494759,0.14771353038253487,0.09611152814058482,0.022623029632305974,0.07656745716836849,0.04467920699264414,0.0695901238309812,0.014013956085569655,0.0697319129590529
CD24,-0.043174816521376995,0.04207196232546063,0.0012597606494429028,0.06802464932581045,0.03027652130001641,0.04327049396569951,0.007519118397395477,0.08983791340902948,-0.02248436752294501,-0.018183956686262742
HSP90AA1,-0.02552451040873496,-0.009901507699184124,-0.1351552250913688,-0.002102075614017125,-0.047131583435789486,-0.1415133664226945,-0.09588199903426377,-0.030480894431879915,-0.00046753639993489787,-0.07642833338493518
BMP4,0.0799125731610677,0.05046150345698127,0.026490280477746826,0.0505022133390205,0.024859905817686927,-0.004078368835268209,0.03977942383810091,0.028773153461301177,-0.017434920783213372,0.03654182816887669
SCGB3A1,,0.13647140581839928,,0.11060492681956825,0.11466925208938154,0.10938170285159969,,0.029373605130852694,0.013973194214417497,-0.028156924619651715
IGFBP4,-0.006528204119556458,0.12415769890886544,0.173977582577892,0.0467486529759696,0.074749663357307,0.02575553689143094,0.0900888786549559,0.0015379014050103783,0.10300155445763816,0.0879372021900295
RSPO4,,,,,,,,0.06747583289701865,-0.026371731460680954,-0.006531894045467622
LEFTY2,-0.025864719530410415,0.08909777134485657,0.11894164489267801,0.05154891163083309,0.036690183263101625,0.07839421673374439,0.07391628298996065,-0.002658070390065761,-0.004235386213636645,0.0031844552888647304
PF4,,-0.014271798387719678,,,,,,,0.04420558271517862,-0.020070245662850872
ANGPTL2,0.043680071747232055,0.06731670753234813,0.1458590713168392,0.15187678518136713,0.005953662556204075,0.07333650084929126,0.05579618973292667,0.05747004297800379,0.06119985255875604,0.01711641662609709
LRIG2,0.06446955856734174,-0.01805792253682846,0.024025645557728775,0.005575512311610377,-0.08057389481359516,0.03245364662227888,-0.03193029822164591,-0.020448402372266528,0.022095047787787484,-0.026213105513426083
ICOSLG,-0.009419966250043058,0.009328131963306936,0.0801358711898497,0.0841475345268231,0.06327829571563869,0.07233559886407633,-0.004379221654014389,0.0244511793928527,-0.006549091372302979,-0.016090324531889647
WIF1,,-0.025679784695850447,-0.0869528347382392,,,,,-0.028645888947888196,,-0.009503589796610503
NPPC,0.14156477473951876,-0.042681245942546284,0.02730620727085472,-0.037716185862723586,-0.06262181859607366,0.047416541899441986,-0.029529682725691273,-0.00014140754519188065,,0.08836500244052616
LYZ,0.030640353039218405,0.07859683218823373,0.15406638634142475,0.13199840773538582,-0.037671772801258004,0.0017035515857363335,0.049876644483104714,-0.010538176789928378,0.06794678510662291,0.028446444328311907
EREG,,,,,,-0.03462066042343342,,-0.038381086596123055,-0.0024975226908183785,-0.0017195677032915372
SPTAN1,0.05788271059799624,0.041074860501550035,-0.05373320448376272,0.06341501187845201,-0.0448010859418581,0.01600013788275658,0.11480653015562163,0.055882904002289145,0.012670276249080457,-0.08149430133628273
PTH2,,,,,,,,0.0070175792933515405,,
LIPC,-0.03344526623445954,0.041433125426987474,0.09082340614386936,0.13960329574804736,-0.04514810963807628,,0.022916698425213693,,-0.025281644348568128,0.04723603570303606
COL8A1,-0.0034743584317491775,0.006683010657682705,-0.014080394390811924,0.07727602286209723,-0.03217188530809746,0.05066706929877225,0.010130992804647462,-0.031684742951092706,-0.02317298854352354,0.005042116260886684
GSTM2,0.00198990368744421,0.03251000506035169,0.05094278278068006,0.06487711192874124,0.012497051304050714,0.11258620633008368,-0.012698947177376086,-0.0040732096146986856,-0.02290600255872866,0.04244486479486546
IL4,,,,,0.034601540473830995,,,,,
SPX,0.07867520967674718,0.023620128390075577,-0.0024868157344747717,-0.0500000393564547,,0.04419618198048959,-0.10658027861689001,-0.04581416711216054,-0.026984824679463892,-0.029959611278247773
MFGE8,0.03425048826081299,0.048353982908822764,0.03971991042905481,0.011650297612193933,0.062098430080800425,-0.011441788720168435,0.06387240403681577,-0.04997823138385252,0.03519573606674372,0.030553405256787215
TGFA,0.011637488574541511,0.05201132524796463,0.036884806934438664,0.04666028325556696,0.01900006434859618,0.03591912838388966,-0.03697675198973951,-0.06588221383305648,-0.07099958499938146,0.03084575179832454
SLIT2,-0.0268843602109333,-0.032117616960629626,-0.043535737184856295,0.09875257775834138,0.06293143203932317,0.07372758769912409,0.019662943431641773,0.053885502893243446,0.05553591000975067,0.012628916375912175
PLTP,0.03387611435030335,0.0020498744704260147,0.15613165414348848,0.05556964745175293,-0.030971932517553747,0.010368155922562046,0.004452981379873054,-0.020371035228519456,0.03119970031091397,0.08302925850145003
APOD,-0.07865437128330982,0.04649443330364489,-0.014960242387319437,-0.06908000227643113,-0.10031363180826079,0.10739706012433081,-0.018596544472599105,0.051082088610715726,0.09502250244325176,0.0723292527821809
B2M,0.0356718283193625,0.061127151596278614,0.20774688172917155,0.1663804299580355,0.05670494144220132,0.026295581311406788,0.006184556865723191,-0.01812488032052445,0.05693537339149494,-0.025537014746021193
OMG,-0.03893225499934813,-0.021624766819551725,-0.09625465831760739,-0.006121332585046629,0.03092710215635351,0.12736385338509698,-0.03732250651035484,0.017629279504477402,-0.012302490405780188,-0.06477678525442833
CXCL3,-0.021036938740545453,0.03343049765067393,0.02404335461528288,0.1753563638245902,-0.04159400227582559,-0.04365389174713798,-0.021919082451369653,-0.006968874932012887,0.07475563291171002,0.049149403132594
CXCL10,0.034632649962263236,0.01165351151078956,0.16291309905552545,0.01838025178212021,0.0019201116447676529,0.05712875083077117,0.041547810642123276,0.1047980732880691,0.060026805961928234,0.07610753337798574
RSPO3,,-0.018688602114401074,-0.02692761952994317,,,0.06519678481063423,,-0.00923065272230615,-0.014249888502991845,-0.025401566921267917
CORT,-0.026123010418348948,0.03446260538849101,-0.0653693344826262,,,0.035545918011292095,,-0.01296093653542882,,
NCAN,-0.041801319663798346,0.08552689706384103,0.04649650886470543,-0.13865150015205965,-0.027802162143818126,0.11287798444978067,0.013323615456327539,0.02290097998771372,-0.0028758934361303667,-0.09771153323036286
PRG4,,0.013410968463962053,0.016711241249609782,,,0.1282772422903868,,-0.004846392515877708,0.03935444179012793,0.06639827169328649
ZG16B,,0.052144685811306615,0.07284869113750561,,,,,,-0.01776807739192314,0.041377988585892145
TGM2,0.0374537665549965,0.028875861989307333,0.14568950466789746,0.08354080756300016,-0.055967524844343815,0.04432850929922076,0.04156386552183374,0.045944409690665745,0.07135305584362968,0.0638357873012576
VEGFC,0.04520233194819423,-0.02627071828856923,0.0206355039444835,-0.0038557350961034953,0.04734443434655781,-0.025949818112798662,0.05736253586509952,0.02696782554076346,-0.008141454932436398,0.08031137331375579
WNT6,,0.0826671580197503,0.01947343511034845,,0.07557212814548338,-0.04366647447822123,,-0.02204543075980666,-0.02145860520423106,-0.01769214018747347
NRG4,,-0.01267167496731286,-0.030810094461686206,,,,0.15209811835298073,0.10484090360297822,-0.014249890100064368,-0.02660626524044788
PMCH,,-0.014604787337762284,,,,-0.015086261397834285,,-0.00780099978546893,-0.030728176448761586,-0.004483883106058631
COL9A1,0.03895129950261959,0.05795889259391097,0.04847632598625055,0.055478229171761345,-0.06634889821707565,0.048414093073161024,0.04820140632106008,0.02060591882768061,0.008562554561134698,0.038134314424410315
GDF11,0.017180555212672782,0.10071027107833205,0.10761323667395713,0.06668254385923765,-0.07103289039126638,0.007661108295934839,0.03845353050550639,-0.0252582934274341,0.05259682856437888,0.044034364207134656
RAET1E,,,,,,,,,0.16779132962233007,
IL24,,,,,,-0.022167185657628836,,,,-0.02974491943595731
SORBS1,-0.10082650359321126,0.09655708539913428,0.01478288724206161,-0.07460726914174319,-0.08012626676957907,0.001150502290074999,0.03458086969834858,0.0007072167560179759,-0.03279661718079224,-0.014974342436694283
DLL1,0.03420373403316664,-0.014122195004251723,0.07110014667271704,0.15659148350210045,0.03035554347011369,0.028629277607550727,-0.05870079839288377,0.05085823217268921,0.0043895843695521825,-0.00942957726436301
TLN1,0.03311057783053211,0.08593020603604046,0.08966460291637844,-0.010478986305366558,0.035400494686274514,-0.0497039791844684,0.03987695061233363,0.005297146457711984,0.0433753100445716,0.09241272071151066
COL2A1,-0.024536187505986615,0.0038083472167340475,-0.0170441461403275,,,0.05549278742941845,,0.027444699076935402,-0.020738404101178436,-0.023970816904080976
SHH,,,-0.00761270361374291,0.07168123207322288,-0.036592401558388415,0.02879234406097492,0.04688313668854065,-0.05970438311799335,-0.04964425672455495,0.1949352166649636
PON2,0.10013169708460477,0.06917619626591696,0.11107816213116413,0.09607569961695507,-0.017070328201305492,0.016437195078154367,0.016712997947747266,-0.053374529343397634,-0.03470386867417477,-0.004630511943811893
ICAM5,,0.013673996147506057,-0.052331396357668244,,,-0.013252839325231108,,-0.020534392669632504,0.11032025582330691,-0.020644029773052224
HPX,-0.010821474167045259,-0.03437919090040954,0.066983824674562,0.1707937826312052,0.10839957206514006,-0.022418886269816713,0.0010457420693894403,-0.038421948965659,-0.01987365518347222,0.09275599721518057
SFRP2,,-0.01829140259234844,-0.024102472584891246,0.0852555241800102,-0.043157309365737806,-0.00921347674702074,-0.04329118280022535,0.0006856845392271353,0.07765760580006556,0.003834709337357781
CFC1,,,,,,,,,,-0.023542358440643514
CD70,,0.01942483793495932,,,,-0.008316274884743425,,0.00014482627895651595,0.09387245047188716,0.00718109786751321
HP,0.014445773507400568,-0.007769109263460678,0.11213427711234747,-0.0028067804194395972,-0.0048078265550719115,-0.021409238530086545,-0.02973323441260857,-0.05284060078086735,-0.0213162770181107,0.06242719007069263
CXCL2,-0.02939816119615568,0.006388935756990407,0.09458127731750789,-0.011529374643971996,-0.06110514477911247,-0.019383067855892767,-0.01693432582487485,-0.03359421773005254,-0.010396726802287077,0.017593558105523207
NPPB,,-0.01774925338076398,,,,-0.025557534935858855,,0.04332694124925603,-0.014454926493114008,
CCK,0.03293662896416819,-0.0016390459260043988,-0.10921468640914966,0.08387728422075988,,0.08441018217874,0.07177194901215204,0.0258143428045988,0.13926752580452342,-0.11414042697190299
SEMA6A,-0.009644948375384292,0.021478395398008745,0.0998434449584558,0.009698430143032571,-0.0009027107831901645,0.010152394065009222,-0.0320242821594172,-0.025624100901179177,-0.02548670819492868,0.07199476553721026
IRAK4,-0.056862752370997485,0.047162202895852226,0.10817747211073273,0.019354510535330792,-0.017739367709516334,0.04012894769904848,-0.019750672164563714,-0.04520817780121984,0.006742233855854965,0.06000906627308185
GSTP1,0.06567112276807678,0.023668820745563236,0.11906491899386837,-0.07583953493313414,-0.021312932862880392,-0.004507783716777133,-0.01101354829443212,0.06194662965843119,-0.0005256108722883732,0.06337623128466785
VCAM1,-0.017257799703245022,-0.015862659417291636,0.14112541295285633,0.09386706956092244,-0.026058231884533083,0.029330618715007476,-0.06491321407724647,-0.0069612345489174126,0.002044579185417439,0.03923053625299751
NXPH3,0.01913245007143638,0.0357366953892582,0.063332640100613,0.004716621639783174,0.028944152730143346,0.10228673607039118,0.12144337934067484,-0.025184840782888164,-0.03477238443770702,-0.017052708507405687
MTMR4,-0.03682909203061306,0.033650806358772004,-0.017752649338337527,0.033985749809374466,-0.038734019784384,0.0005870298985071351,0.02763956112620781,-0.011387344660626731,0.0641062686393791,0.04592838045011905
LAMC2,,-0.013931307985800173,,,,-0.027252532619431596,0.20069571375230832,0.011092711626081025,-0.02754106775062219,-0.02562084381972294
IL10,-0.027133855327647702,0.07395380440895356,0.07025764056946306,0.03626222443724506,0.12646015045361983,0.06790954225609108,0.046739690418223935,-0.043126059284425984,-0.000874121816180768,0.12880149634384888
SEMA4D,-0.08117593485468468,0.06010590775670933,-0.08828513634267411,-0.048255857604514944,-0.0005911585892966659,0.07752421765686607,0.018265897215747867,0.02655739698905144,-0.04099864865533052,0.049123020632649825
TRH,-0.023985937971700132,0.02144313088829997,0.019580188659213883,0.02169362733863659,-0.0143916965724901,0.07576487583153257,0.0473850252100776,0.023027219525325708,-0.016190487040965915,-0.04525148638241522
SEMA6D,-0.04722620004984516,0.04462662570921605,0.06531378902153691,0.04043886429322576,-0.052623469792636816,0.02515285884205925,0.0088913457717866,0.08429551472483017,-0.06488329587022698,0.030112301616122283
CEL,,,,,-0.055279729031930194,-0.008471437647983068,0.07007139830542787,0.05907698431959538,-0.005300990064951294,-0.027372376183843743
PDCD1LG2,0.04640574712587187,0.06776917617812951,0.14767100935332542,0.03775117701528073,0.07511524118054802,0.08871893838710326,-0.010513372164027585,0.06889531671737927,0.037402817875099637,0.02511766623865845
SPINT1,-0.0077060194871318224,0.002605162648615453,0.090171293232811,0.13735463322925756,0.13364656634496028,0.07025536459380409,0.008613119277897343,-0.05472682060240506,0.027547507533463047,0.06837856652733229
CTHRC1,-0.022254876557215593,0.13045063676955465,0.13423845613355456,0.10861857544893307,-0.038664752663325024,0.03403136630566505,-0.024926999872068076,0.033731179176458445,0.0793656232362296,0.0855378742766595
PODXL,0.019870783831738938,0.12056902119382766,0.16637413579869317,0.08729112939971777,-0.045707008030025545,-0.0241566121966746,0.060571915221654345,0.037579495474995575,-0.0032234501112508454,0.07987709612814388
JAM3,-0.021561259692149844,0.05032201579764374,0.10760905636571719,-0.01582230863194713,-0.10373202622408335,0.0010705365381765881,-0.06675818268531195,0.050472910539074364,-0.04794940133820807,0.057732162945696275
TGFB2,-0.05705564646761061,0.027797571598567446,0.1656867723994559,-0.0014717309247983096,-0.04965074982518305,0.01042274772027925,0.047893570900103696,0.04149687894203804,0.004643470165733282,0.04452845130135264
COL18A1,0.0010458771342293106,0.10998255331482178,0.172672494740377,0.02584535076069379,0.0771613052132111,-0.047048084667271665,0.10971833279752097,-0.008085600738421671,0.0533578970190069,0.040522701279461476
NODAL,-0.013361410784308674,-0.02862493663445835,0.06133417462961242,0.08854868711016614,0.14484969465139805,0.04778761970280299,0.16054595997340124,-0.026006691061009918,0.11254374057533681,-0.03133945774662008
INHBB,-0.04946694246657136,0.007904402538648945,0.028310118026323806,-0.018781510365318294,0.021585065402497276,-0.04337031824719321,0.0024417274494335844,0.03121749345065422,-0.023496194905507722,0.025413811445850122
LCN1,,0.010170496832435401,0.0024669004813140864,0.021067894925360323,,-0.010135133412396627,,,-0.016372701725728276,-0.01797083602139628
ARF4,-0.015219283335417978,0.053140713652127566,0.10104833923667597,0.06638475821784251,0.06552006657884193,0.05541046324600982,0.09472139805145707,0.0757384213183091,-0.021116702762714802,-0.0351562703656665
CXCL14,-0.07235014601019492,-0.006433835213301746,0.026076381819093844,0.11126908441857544,-0.018016795351185628,-0.020884342210038365,0.015411225169510928,-0.12147402373791555,-0.017921111120395808,-0.04365302349200031
LIF,0.02724692166173029,0.04327433619649571,0.08986531806932807,0.12427753309234837,0.027010446754811766,-0.08461122629027452,-0.022279261846191865,-0.009495042531973056,-0.01974414083424301,0.09163419327458922
IL17B,,,0.04648164926543264,-0.036099628612398196,0.021235941347416003,0.17022200589810701,,-0.020064359332105552,0.03402713016621301,0.07664540628068897
MMP1,,-0.01920661288110878,,0.13640080435897717,0.042961374082369455,0.037436846440232645,,-0.006717868590306609,-0.015658175353940613,-0.03431954563751642
MATN1,,-0.018291405084991108,-0.027785884609035118,,,0.0579063533713407,0.07014588993537861,0.013588033939987995,-0.019691091943573658,0.035948372318281685
ADAM28,-0.06073218633828347,0.016159482499971047,0.07626598016115883,0.09378681620221717,0.09117465895528402,-0.019385884553343898,0.018051525266690092,0.03506711836001958,0.010791686161443053,0.07837872598036653
TCN2,-0.040695174271428755,0.1138108695855598,0.1476692195340116,-0.02556041372842169,0.04261760290520011,0.018914662376904146,0.03398410963943771,0.07060784029002161,0.04857810378775779,0.025640964948346733
THPO,,-0.009346268731331453,0.0313361856578863,,-0.03522731661893678,,,-0.003738190526634,-0.021316283507247655,-0.027748589441907123
CUBN,0.03257637797322257,0.022640307158538476,0.04666471697161506,0.05175336198428907,0.09663839403319265,0.11880928609568721,0.06768432151174356,0.04779444343431463,0.006887265334342114,0.0652706741335516
TIMP3,0.018157758902941586,-0.014019208726617114,0.03309730729977405,0.0828925299896555,0.0476609005539097,0.00874411412177378,0.014740130367363512,-0.06815766605532869,0.06411035359386845,0.08900965123594046
PIGF,-0.02987604250693633,-0.013287926908817659,0.07613029436343233,0.09141772904349284,-0.04227312751263948,0.05442362535857541,-0.04698612347728158,-0.012107850724582942,0.006051537774487861,0.010345819106535448
CRH,,-0.01632218961865923,-0.04075360465506229,,,-0.004654085418982852,-0.025085475321763275,0.027638001582353394,-0.024278621160934648,0.10546880006506579
BDNF,,-0.002929513759442875,-0.09864063506190969,0.03251636825529778,-0.0814557189928912,-0.003782025637241872,0.046664164110344235,0.047739529858542955,-0.04442605690627559,0.13148174376751576
CCL5,-0.03193453043560767,0.030791459110020524,0.037439054383366574,0.13821933508194945,0.11412990165239909,-0.0037660078268171313,0.00022061238636694727,-0.024683001198249354,0.04332059031855774,0.002881443176860143
GAD1,0.13485370312388226,0.05049798094887288,-0.10317838257920554,0.07700092308871659,0.011943217946182425,0.06491747019071731,0.000950713829865225,0.01797472923090313,0.09594313170194832,-0.05140789869694367
COL14A1,-0.04649875692427364,-0.02198344444536042,0.17194256551395604,-0.051248547874300464,0.07572310306683344,-0.0507457726372889,-0.02306301781220667,-0.06535745925745398,0.010295224537786092,0.028743903575335572
HLA-A,0.11391048515138236,0.0328646737547571,0.16709544114480268,-0.02475637802430261,0.0013703404726802787,-0.12131475723202399,0.04006559339078588,-0.042861734536275384,0.006687226902673126,0.06080290597327952
CD5L,-0.04586010299392595,-0.016322187730306213,,,,,,,,
FGF18,,-0.014768629758043121,,,,-0.023893875660522836,,0.11160531045393066,-0.016190488339915987,-0.005135342148312775
ADM,0.058120261531953744,-0.0712483615539124,0.07522465796632467,0.04670528570003692,-0.013135227066507299,-0.09976925521671233,0.0022370966301991117,-0.02106454733967429,-0.06687358349484425,0.1120471523342403
CCL15,,-0.027232124427101535,,0.0011796356533316523,,,,,-0.014042009280288946,
GNAI2,0.04283335676080527,0.07615087042856225,0.16811503793068225,0.055125384766816575,0.014798128404580438,0.027562866246249658,-0.013680065811428357,-0.01446495954678567,0.017752559310258056,0.029003964881520763
HDC,,,0.009877223967794566,,,,,,0.05800809811109631,0.03683775851604429
COL11A1,-0.030208552839852718,0.05102373988268448,-0.0315216185877371,0.10889545427263961,-0.12797208888143893,-0.037110906872244595,-0.035680977161399764,-0.07010381830824436,0.06623966351415445,0.09234703931310104
NUCB2,0.01242956655757304,-0.006375408891456557,0.05925817247243741,-0.034161435526962124,0.07814929029351514,-0.07080771163881554,-0.039545810483086766,-0.04177187751259443,0.08674702297678698,0.008235642694070757
FGF16,,,,,,,,,,0.16942912245409664
CXCL1,,0.02325227796972591,0.019761648078793975,-0.00445678151690192,0.10428656432550447,-0.02807357906537561,-0.019376328511251106,0.025147560940853464,0.18101733841694476,0.06223502549822097
VCAN,0.06384422700594994,-0.008346305490729096,0.06867264535173032,-0.1512650112697996,0.054117528632516024,0.11121418261793937,-0.00043794758225469417,0.016771713859695676,0.02774431615220232,0.024159633664445332
MMP7,,0.07041399258825175,0.1241835638942735,0.13270179828012713,-0.06346001369995992,0.025929629056383866,,0.009254225067170408,0.02157448191959205,0.013783068727069882
PTPN6,-0.006465574261876783,0.042080373843492155,0.08768111977055579,0.1309348550233219,-0.0060179428517221495,0.021628626663956516,-0.017688003701574005,0.007321514071471715,-0.013885658997468577,0.05176358888187558
