,UKF259,UKF260,UKF275,UKF296,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WIF1,,-0.0239205961302265,-0.012071085964961573,-0.01816513458713577,,,,-0.02109791819693154,,-0.03401079931954917,-0.006769933040263922
NPPC,-0.016635501694947617,-0.0338982057902474,0.03909361835176806,0.07282960733960774,,-0.011285225239796973,-0.02980206493643141,0.05817322629133829,,0.023174352590000395,0.17622809450271393
LYZ,0.016307480109671025,0.0015185411602357168,0.03444361579796388,-0.005760284156284453,0.05158366145541498,0.031421745453958545,0.08107852412866409,-0.02393346767712316,0.012774811523913705,0.06384400871779648,-0.020541475557008953
EREG,,0.03888749735080901,,,0.14808320072201742,0.140441495296677,0.07894054367530585,0.05127568783857969,0.0254826246632823,0.03005175555638629,
SPTAN1,-0.00153435048241481,-0.048234233708763195,0.009781365258339154,-0.0226757721139438,-0.006093724508620466,-0.025024370681025032,0.004659205910829737,-0.038723749469536925,0.04698198182223574,0.1289853446241788,0.024969439798223952
PTH2,,,,,,,,0.048062868644692315,,,
LIPC,-0.01927174917909091,0.0009354490621815732,-0.008464072525157492,,-0.031116096541666517,,,,-0.03298393894777781,-0.04527657709794538,
COL8A1,-0.001507361216432668,0.016758603198062987,0.0013700501721419598,-0.019539265425332297,0.06693144052891158,0.00545368507541057,0.008785169005017432,0.012674088775678117,0.05463515407186717,0.04726842092602716,
GSTM2,-0.01857828408467641,0.005423429672028389,-0.0038423996371087024,-0.006680197230842991,-0.010712031954817874,0.009241389142213093,-0.031444848793957404,-0.03184018258276403,-0.007441070409809544,-0.02581610120842326,
SPX,0.008172149482810098,-0.03773263874062953,0.04161340456732967,0.02248955636984471,,-0.024364767192801538,-0.019556956542249787,-0.05585305836093234,0.022623830467548792,-0.02658174967489061,0.0474392009097831
MFGE8,-0.03208454884610663,-0.001712775009869704,0.03718761814946742,0.00018682708156372857,0.052160785494674136,0.02716358273202772,0.06341576486074949,-0.015421234112884059,-0.005532357582517459,0.03619433974587884,-0.02717009363950212
TGFA,0.016605168866369414,0.012625253990021765,-0.03370773358312298,-0.032212574849100964,0.0019936916172107466,-0.009620922967499583,0.01563757354969394,0.022963898150770497,0.050978409654405255,0.0190950184042642,0.021582842362404365
SLIT2,0.025812418834902276,0.001297646730123345,-0.04025436346051515,-0.02651483065638573,-0.04121688908174211,0.026424908058325057,0.005766733727050524,-0.012982085019213498,0.002079474052834861,0.019739672082287794,0.0027212569392783266
PLTP,-0.014848581415602314,-0.014264085237545224,-0.041986301511695204,0.026208924490333282,0.028739232454068536,0.005572472556153674,0.038948079245612395,-0.0041285926847576745,-0.03942271821659564,0.006366889320438474,-0.0776658340769296
APOD,0.013066060575432971,0.084117115242729,-0.06190023738000198,-0.010565630288008658,0.007853495701349382,-0.09533224087426019,0.028130466491723984,0.013334157991008642,0.0109892098277827,-0.005176823184948209,-0.031520282156862846
B2M,-0.017168993859519588,0.030777857828018763,0.009828209368145241,0.04785921828458703,0.052436694671502755,-0.03536102753800639,0.09224143822644212,-0.023947908558011904,0.01585747299379143,-0.005711875412320872,0.06725934528449884
OMG,-0.02289867200773249,-0.012773115922429992,0.04121120362675323,-0.02194096026377192,-0.015760111505823234,-0.0159041176385305,0.03670476521847573,-0.021544599321542218,0.08371279290719104,0.05919862079956841,0.01333537371537357
CXCL3,0.03989299770081464,-0.004997854492061732,-0.0018543310662346262,-0.010326776000159799,0.010056160690369381,0.08958028593998052,0.045360108188616584,-0.009598960106386887,0.013258256210457649,-0.06298618834928779,
CXCL10,0.01428185380332146,-0.03852673877346177,-0.012694124581870067,-0.015687128578541324,0.014720151935218414,0.09689823472250549,-0.021126740093529092,0.017976259436741616,0.07091081957542263,0.026010300528574812,
RSPO3,-0.012453783754317674,-0.018813684091324303,0.03796299416708366,0.03135284146125931,,-0.007026093825821239,-0.009973233406271284,-0.06500191522088816,0.1408791684695422,-0.06122491548507632,-0.03253887175119148
CORT,-0.016750937404777688,-0.0228332462327249,0.003939030473175739,0.060012361986170354,,0.020221402799353517,0.0568583883632618,-0.027850954687079783,,,-0.03474624474418847
NCAN,-0.014279904619696072,-0.01177793547528673,0.007331843731847854,0.014435614737884652,,-0.10179810774834933,-4.1724080301773656e-05,-0.03318130110932566,0.0015365763264156794,0.12487768505477428,0.11338925556234557
PRG4,-0.012291347496368687,-0.013470530264792953,-0.019990724573403063,,,-0.02646790643146442,-0.02432121130630654,0.032894688633901104,-0.04211419899620579,0.06184453674347071,
ZG16B,-0.014265611998152112,,-0.010686912297506058,,-0.0007375451892054568,,,,0.049316827175560546,-0.024768865957335812,
TGM2,0.01798359310502719,0.0013240030784107558,0.008023922482371215,0.005694213978918611,0.006285367775326425,0.027222844588604536,0.07366536276025702,0.030333637546530942,0.02043228791914733,-0.02814902332506719,0.06780728814581578
VEGFC,-0.02190647236648766,-0.02073560977976439,0.03321420015494366,0.030141388335640677,0.0076567695102307464,-0.016964563136734417,0.0556159774529741,-0.00013765050999353177,-0.0326846680974093,0.029103483936201227,
WNT6,0.016321895508720548,-0.01856109383568325,-0.023783342141262598,,0.019378417645489986,0.03866764820120908,-0.016454268624512717,-0.00507114985095204,0.08802880367682338,0.03245692751016027,
NRG4,-0.014959132181503593,-0.019187008786780063,0.007526068942808111,-0.04012599577280316,,,,-0.02997035545272865,0.02497430545055455,-0.038488953744180536,
PMCH,0.00737494573487262,,-0.01564267965523675,,,-0.024562564204195888,0.12031139435638268,-0.017255693264496465,0.13721763622893585,0.0068090666695931465,
COL9A1,-0.015623721760449651,0.1053711705577602,-0.028642320735829792,0.02135010626006201,,-0.02887825200523146,0.031869958483920637,0.0013854454677457095,0.034892401190389444,-0.039408884699410084,-0.05294070766252462
GDF11,0.031507021901739665,0.005670481039977719,-0.05690519436637906,0.0008559085020831497,-0.053969199804799285,0.03318819535692116,-0.021383865729819797,-0.04181549717606356,-0.052899626732400146,0.019868393907033047,-0.023965215214639242
RAET1E,,,,,,,,,0.16121962762852018,,
IL24,,,,,-0.017703533908114383,0.028856679940460414,-0.015499919158710455,,,-0.04302936988519872,
SORBS1,-0.01602076075722041,0.031210915279821273,0.00780461820348416,-0.016485468872054307,0.02029232211120364,0.026884667646621306,-0.0495532168612259,-0.013945261172877801,-0.011012341827746524,0.06994826700987598,0.05764255399500369
DLL1,-0.0387934004183659,-0.07946645143914563,0.03487298384204315,-0.030331908158429316,-0.05703757917767126,-0.03653732415795445,0.03793274936383093,0.037080522301718905,-0.07474510128773972,0.003487975615028944,0.055338475019058135
TLN1,0.0009880960954298755,-0.033650842324184915,-0.0043949575612381745,0.02787805989134023,-0.019717755970603552,0.03165774979465422,0.03924912199037242,-0.028578231465736535,-0.066021106622309,-0.02743752700888717,0.01679552594355426
COL2A1,,-0.012031227030071312,,,,-0.04003517831975659,0.07228336386527083,0.015430599457421958,-0.027056557133569355,0.008449926734825176,
SHH,-0.012772728116717648,-0.01770810440399242,0.04701843950298294,-0.011083481377850686,,0.015927641375094947,-0.013462458625825124,-0.036806073205762506,0.01971163891207428,-0.0027628556746130263,
PON2,0.005096376788934896,0.0028828903873408434,0.010779244325249357,0.01776476403035122,-0.0067546796545445075,-0.007235570422137957,0.013221977695037211,-0.0861008623349232,-0.005912324652209368,0.0062741507665175006,-0.07952363525838031
ICAM5,-0.019907203329352446,0.04883263863697363,-0.010574105126049916,0.01206594829729878,-0.016758570054665013,-0.014648285447273724,0.01100948083686094,-0.03818203197602374,0.02264705047417683,-0.028961133883195017,-0.09247923461353641
HPX,0.02613475626185171,-0.012138883416554468,-0.02097240303179205,-0.00965309990484128,-0.0214006027688317,-0.0038431022315755163,-0.004967271140254544,-0.005136542093828628,-0.042903783825726904,0.022484696428250343,
SFRP2,-0.014546753146179607,,-0.017479126484472408,0.010358480794296281,0.02681426411985978,-0.01443496478425825,0.025864737775393155,-0.01215740670209861,-0.0019520467604002766,0.011934280771424931,0.18025077232326706
CFC1,,,-0.013449580882106594,,,,,,,-0.01810577304577754,
CD70,0.02219047246311875,,-0.013481053173367674,,0.017193827612873854,0.11496838384978639,0.008892356424500316,0.0003291894553407161,0.029098656463411605,-0.06761420247206569,
HP,-0.04889011673985578,0.024235434479462862,-0.005738823579484404,-0.03615110585138394,,0.04173905568262359,0.052450237759616825,-0.030016341142498577,-0.027810484558102068,-0.019761420519954182,
CXCL2,0.02484249291339801,0.029865493431129098,-0.015986683884415178,-0.013415444904591237,0.05260019732716886,0.0859522154850341,0.027661522098670482,0.02646277560910478,0.0008456219702167582,-0.028671879621259576,-0.05874598844358351
NPPB,0.004275256644660546,,-0.011776999997180343,,,-0.029435809004980336,0.014340630865474435,-0.025790417040043097,-0.018858758013123138,,
CCK,-0.0005920753583049204,-0.024515994954042317,0.03282694412910621,-0.013390036210273706,,-0.0846810169445078,0.004130626731334242,-0.050578951516124016,0.04332027478189436,0.010998405174674063,-0.04040238915593117
SEMA6A,-0.04311268014584045,-0.02306986594910201,-0.008056418259738343,0.01579338655093746,0.03957037842610206,0.0011085977071088099,-0.02262637688267355,0.025806628004965585,0.06414664261419116,0.06818061310947046,0.0517901603444078
IRAK4,-0.02355932023100511,-0.027247437095890756,0.0413174183753474,-0.04025904340602445,-0.03725873680270449,0.009665761924202498,0.01964446465454176,-0.009680951017183262,0.06522795029502661,-0.033015691849333575,0.07076612255042554
GSTP1,0.01672109865803234,0.08750816126375377,0.0068130092886552855,0.01579031054285522,0.020358518706947357,0.007019738258686686,0.04799166193325392,0.033137756667516415,-0.02314111921363555,-0.04185428051617592,0.061818553759483925
VCAM1,0.01063688080539219,0.0018624966004917032,-0.04529878949973216,-0.043000380677849316,-0.04093760156161817,0.13884054960093756,0.014068717557085393,-0.038305564736582635,0.10418036504903071,0.03729695032815039,0.18503486457745155
NXPH3,-0.03264906932511552,0.028061087800841263,-0.008696784024934203,0.039983755458786664,-0.021284076974560934,-0.01716446546537769,0.04275986333050505,-0.041864474587533854,0.011198442802594409,0.019791560425341886,-0.08536085020069292
MTMR4,0.013489007291156601,-0.005756100439049419,0.01117530971908195,0.07010275072539097,0.049038058895851555,0.10732510563671928,0.06494481794848829,0.005878682999711674,0.047537881869056976,0.07752780244496033,-0.01189752418615436
LAMC2,0.05724561264673846,,0.05961750569125299,,-0.02571518897888874,-0.022514477656122474,0.06199747615253155,-0.016749341818517362,-0.03593171728541399,0.1096953159730755,
IL10,0.006319569317464705,0.0015110573448931916,-0.03922400075692223,,-0.03197564988418676,0.03126129766243,0.026736687041993945,0.034292425845042926,-0.04652091033847627,-0.06447470851437449,
SEMA4D,0.00018581120071796317,-0.05627215599166804,-0.005056535495679496,-0.019662440774505466,-0.03207080484020478,-0.024656590876618853,0.07413811574392139,0.04523519222950035,0.04304417302923349,-0.017251071185736978,0.03026505174203953
TRH,-0.030277635607637174,-0.011839639562197957,2.4918875936635207e-05,,,-0.09074749423338985,0.052765891383599293,0.039957045344946075,-0.02112307367080943,0.047613424451854056,
SEMA6D,-0.005165717910172107,-0.04483466544143642,0.05608348924767228,-0.05690116614500197,-0.02385607021862905,0.010018623150109691,-0.005085252495052083,0.03323749769426303,-0.02071613666902779,0.03434437795020533,-0.04892181122300323
CEL,,0.05759011073480305,,,,-0.027732626932697024,0.20032755931865362,-0.008229910373385822,-0.0034637402046312515,0.0821682957121424,
PDCD1LG2,-0.015334927702100027,-0.026324412358523227,0.02497319101267792,0.019892867461060143,0.016597926568515275,-0.017989354077384685,0.0921676531513336,-0.0005731874781348243,0.07820361598990118,0.010007073776933969,
SPINT1,-0.026913349922014863,-0.018421676413248333,0.030236316747619084,-0.015775288977087458,-0.027757232272331258,-0.030491031243912056,0.06112581827070152,-0.026068154073011194,0.04640686064264671,-0.012959690118652821,
CTHRC1,-0.02551349477835434,-0.01713368246199236,-0.0015615318668106566,-0.025076544358044267,-0.06833802582055311,-0.0262762906526474,0.0620443030129607,0.010153810795129689,0.010121145942302217,0.0968019294749662,-0.015330766160474487
PODXL,-0.04174407065468262,0.05426397200320967,0.00819454162952713,0.019333181259086004,-0.01780515928716599,0.051114126470508364,0.08140063065793293,0.028353545828156402,-0.00707098338352164,0.05785495859212361,0.15837396915611146
JAM3,-0.06623234762017279,-0.0009515889196010495,-0.055659477290678085,0.05678108721469374,-0.05299193836771827,0.023892300695183343,0.027046135642433373,0.001995876650445879,-0.03257960359346938,0.056576190335451436,-0.06944556898205553
TGFB2,-0.0006520315040021193,0.0006820923732754443,-0.0033135402372411232,-0.024125017347112476,-0.020652535091883608,-0.027126999509955146,-0.012272313297647814,0.0414242223544522,0.017299932129794367,-0.014284830068054572,-0.04769894190718191
COL18A1,-0.03938034466790049,-0.004416669235174926,-0.022165784886203303,-0.01651306823510514,0.012512209004947894,0.04754569248659292,0.037226625448230834,-0.050739477692353985,0.00579127386516592,0.07122699006077038,-0.06113371922684706
NODAL,-0.025154715699918836,0.08657077637867983,,,,-0.02737649067459283,-0.019146051362701023,-0.019154128593328493,0.0440390940075752,0.13149387228031725,
INHBB,-0.04239819245472267,-0.023017420566767737,0.007594875021047293,0.03623089270752408,-0.029000998663298302,0.0244087989317528,0.014710328139440808,-0.010664242556113795,0.018384889564826038,0.061944404273584816,0.0646217106662075
LCN1,,,,,,-0.029119322898766835,0.004412953668127694,,0.0560589425669591,-0.006835947589099801,
ARF4,0.021221798546543113,0.006402229901512053,0.03647625606984509,0.010264889182208326,-0.0017232607093099843,-0.025805753283425725,0.09812619055669472,-0.015318423348083534,0.00032057303843054005,-0.023097158675179863,-0.061493830989998007
CXCL14,-0.01790298881929057,-0.03907169909385933,-0.012692718194489546,0.0061421473076943576,-0.006718789517900539,0.03798863391659753,-0.01793061416714119,-0.03463046504130324,-0.01061089078514742,0.049293372473776326,-0.05914211105701803
LIF,0.058897549558608715,0.013050618177805909,-0.03119479600050197,-0.011443970313019294,-0.03422760204458995,0.10706495943099907,-0.0012291892960318595,-0.00601048772846408,0.03166360409756386,-0.04796777804691112,
IL17B,,,,,0.03830978950001044,-0.025339971449281528,-0.014877544462765388,0.08312210957711451,-0.036081383095203194,-0.02939299549131725,
MMP1,,-0.011839636979414737,,,-0.05813283521305383,0.05060165487512128,-0.015307359788585216,-0.017255691897951144,0.07758180549693997,-0.008717665996535477,
MATN1,,,-0.011924909882187503,,0.07163598171329628,-0.03664051945508227,0.008018674031722111,-0.024558874261655324,0.04045127081971344,-0.026786131942424834,
ADAM28,-0.006635012541321659,0.01419231997318977,-0.02734635863679838,0.011113366471557577,0.0062047799236033185,-0.031935766046161565,0.027087380387334273,0.0252639868655219,0.04368872746866507,-0.015683104567176,0.022160078904697286
TCN2,-0.04103369078699336,0.03674199773655982,0.017970919946779036,0.040914045608322326,0.06889098804357754,-0.02051764343584323,0.00884524833747478,-0.028958268865725733,0.02965440939174478,-0.05914412795744743,0.06518288589483281
THPO,-0.02591259464633629,,0.03377066555809059,0.012105342559249908,,,,0.049259531543084364,0.06428578803908078,-0.027821790586445898,
CUBN,-0.02319254820989209,0.0071565334318392255,0.014683229541307328,-5.4195030000865025e-05,-0.039563595354477864,0.08320105914088372,0.11452448290406689,-0.022149509781589093,0.04243256819530676,-0.025990639483319165,
TIMP3,-0.023519393208385135,-0.05651345016438112,0.06549593410194841,-0.035915472347002174,0.014718180256929312,0.02177878468012421,0.03511493676200114,-0.07526271432877807,0.004460488840833655,0.0828410000869673,-0.06653267979757808
PIGF,-0.03895565238275218,0.03814749527357473,0.017174944770707693,0.012028064411572456,-0.06664010191089573,-0.003600939470935047,0.01609264753335045,-0.03583208757890512,0.08575154996001974,0.07750015361367765,0.05263925916562479
CRH,-0.014406828924607979,-0.012031229237608018,-0.01877259174537801,-0.021546018893046165,,-0.03186690339582309,0.02212845731354795,-0.0012033746282457793,0.020494994743106024,0.023647681271899628,-0.041448785248680446
BDNF,-0.021751444683964522,-0.026229981798829655,-0.02157525304124174,0.010412752322555594,0.04437096553905268,-0.006583429536657649,0.014862403733616485,0.047324669392543865,0.05812757959939294,-0.03503181073169097,0.026959903704400066
