,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
BMP4,0.015077228344734572,0.04794677381447779,-0.04820354616793879,0.04359574718366667,-0.0019454199675226437,-0.010304127054788321
SCGB3A1,0.053104977358046715,-0.02952203507950296,0.014088341987167775,,0.08108930479260329,-0.012436983224546755
IGFBP4,0.042667408099280935,-0.021559605142161934,0.025714894692000414,0.06033356446510387,0.02485185334182884,0.015107475452722252
RSPO4,,,,,-0.020977849439026024,-0.01697358083842831
LEFTY2,0.003458122003578601,-0.00434020026003645,-0.001125591975211286,0.1021925257438497,-0.015484339049926132,0.018244403738207352
PF4,-0.020075054193048655,,-0.02309122727652384,,,0.015520912453071292
ANGPTL2,0.04218886303413167,-0.018690056102190086,-0.027828282980811383,-0.040660967781930964,-0.04003299743825774,-0.0104008334261969
LRIG2,-0.054744876760645024,0.02441915647472166,0.012769229289930578,-0.027873906590941577,0.03832682828538165,0.08972546484529326
ICOSLG,-0.003435858191808283,0.025565730960947056,0.07403551058037468,-0.006514750251869312,-0.0043353666944160275,0.07360674558282729
WIF1,0.0033249012264357954,,,,-0.019500943008056743,
NPPC,-0.026785849235020445,0.0481926714599982,-0.01357200844030869,0.13146701904863012,-0.02628845797511102,
LYZ,0.03978589923308011,0.031473921345274915,0.012176998918762933,0.06273508105869614,-0.011870517597727575,0.012350956869069592
EREG,,0.06699122655371083,0.04382081989012055,,0.031175268650502082,0.004280074934930467
SPTAN1,0.05959410512837284,0.02399515700125444,-0.019239933732799155,0.06946534473217496,-0.03239212708634742,-0.007781888416025208
PTH2,,,,,0.025440809628492246,
LIPC,-0.024577142955732278,,,0.016205791106634917,,0.008128625087213865
COL8A1,0.012608717197863701,0.0034883416648627077,0.02223104085484094,0.04514941637842758,0.055342774544544546,0.04157304842061919
GSTM2,-0.03008660760216495,-0.03145512881167052,-0.016599069348614538,0.03760481623640237,-0.03594212011264473,0.03638033581288054
SPX,-0.0030412437202817504,-0.02714874618394237,-0.02867071015184903,-0.04661615157795494,-0.019626577803542655,0.0031504541809316286
MFGE8,0.006191711832321083,0.03368013773081737,0.009714390106451228,0.03656729339568666,-0.021108737861777017,0.06486871369838419
TGFA,0.018424147691035467,-0.01095278931027289,0.06464357428888019,-0.049076682078125336,-0.044771367103535506,0.0024231094012224868
SLIT2,0.025779106101722966,0.07713132745919048,0.00514637436142527,-0.03819265230375972,-0.026059991631225677,0.031250968340948336
PLTP,-0.0010571501415733737,-0.01718297550186986,-0.028108957342987916,0.07425538121094448,0.0186702454618363,0.06773981072833213
APOD,-0.007323615968134778,0.03859031351252517,-0.012469432592994734,-0.07970991942775492,-0.04195802810176533,-0.03607406132535581
B2M,0.05170357870445793,0.024998194243290438,0.0019856888662307917,0.05280761131948259,-0.0443067859242764,0.008471403593628378
OMG,-0.007010547651095725,0.040474741287371066,0.0015264561851528937,-0.11344103977184795,-0.11218730571688332,0.09573907717457833
CXCL3,-0.0495747419353218,-0.01798892861565993,0.08649703719035706,-0.019067956995940938,-0.019922208339413248,-0.03935840133277593
CXCL10,0.013909977807194274,-0.027805279159491037,-0.0050475801501074094,-0.025688605366663324,-0.028664300822659725,-0.03656929837749719
RSPO3,-0.026287836336151466,0.006865053310831741,0.023650360410416037,,0.009503595841324925,-0.0207384102543984
CORT,0.01632056587009768,-0.03070357159059116,-0.007629141039149978,,-0.034888977098342454,
NCAN,0.06380388289605872,0.039112962291362775,-0.016549626314772536,-0.012085879441924647,-0.05317704082037301,0.03940237350803545
PRG4,0.05213023758543826,-0.02949219535085325,0.13784901868289098,,-0.024078655058174858,0.016888706409880556
ZG16B,-0.026835998974033406,,,,,-0.025858565721987116
TGM2,0.028152308078593914,0.04148720972663709,0.07243282176282531,0.016452931776821837,-0.0018416074336860158,0.02404774480535237
VEGFC,-0.036953022948189675,-0.009114545132627695,0.0766766660536544,0.013989388809160485,0.010770905109516952,-0.006940441977329316
WNT6,0.01428933091247803,0.09844276667415552,-0.015382314695820676,,-0.027841029769911367,-0.0045275373048700015
NRG4,-0.017824282180470795,,,-0.02019584915414792,0.08269069994621289,-0.02073841257867941
PMCH,-0.020543444443260124,-0.027369143974563328,-0.02128267309843099,,-0.01594954951358161,0.003887551541616285
COL9A1,0.010057634824988488,0.03502283741313742,0.0041303383259831735,0.03130052550684073,-0.008080117155944023,0.06652454989500575
GDF11,0.03389829554970183,0.031523943592747974,0.03830167334035908,0.013825157985462933,-0.003501991517199209,0.03785443229239815
RAET1E,,,,,,-0.0050528644181066515
IL24,,-0.020405774235079534,-0.022723049397611276,,,
SORBS1,-0.0035800990326411743,-0.052285683077594555,-0.018150332726607734,-0.0248931707494926,-0.0013890292555771863,-0.03835217901725159
DLL1,0.05525603564451842,0.060660795727173575,0.0328021906946156,-0.007951783138639102,-0.0286675691156854,0.0801858528792278
TLN1,0.0558640770129781,-0.026453425969314773,0.034633747673129975,0.056760590136172906,-0.0034551757754874967,-0.033307967642742915
COL2A1,0.04652447268194916,0.07354618130486223,-0.04549278338841442,,-0.03360029557587393,-0.0020022840391475745
SHH,,0.06926392708665476,0.004233157164945243,0.0498163341731988,0.015819354960253853,-0.014258519225991528
PON2,0.03754748679837202,0.07496872891071922,-0.008643849539054331,0.07332982920706684,-0.004074003834228023,0.029767603873766077
ICAM5,0.04094376516357431,0.012579975642850943,-0.005900407230204102,,-0.06897528998161774,0.03135169488255898
HPX,-0.024743948354862565,0.044377555248287126,0.008808408579734186,0.009347622758205916,-0.014376260843133178,-0.029066900579934746
SFRP2,0.00024399537436741041,0.061383023111526845,0.017177414131223,0.005852619167326076,-0.03672302025677309,0.021423723999730315
CD70,-0.016007752765773348,-0.022480247144541818,0.05259591191284638,,0.08108181922776644,-0.018813243248009554
HP,0.011118077403858185,0.010929351649890012,0.08233771072813074,0.015197309508040527,0.04581200192143178,0.04046067228606438
CXCL2,-0.038312595835958696,0.01639601704850689,0.04637637619947353,-0.02866226400944841,-0.006447238022284354,-0.018522502662647822
NPPB,0.03133502280729318,0.10206100129456168,-0.03775157928016601,,-0.023838250208261903,-0.02103680991949038
CCK,0.008783256950384566,0.011529013099982952,0.024690926883506627,0.02268621496077237,-0.03921201643941243,-0.027290421466166552
SEMA6A,-0.040922437264274074,0.05349615972594061,0.009807835611745067,0.013306441757345012,-0.014357537662884745,-0.017200663401167916
IRAK4,0.007145017625053631,0.014489532539454168,-0.023461281193548844,-0.009415186663955126,-0.03308416821585946,-0.010909088349060991
GSTP1,-0.023415339541921834,0.05651576590522844,0.005555653013320642,-0.01514472569695198,0.03885157041767272,0.07354646155080738
VCAM1,0.03353463723490067,0.015549541470683433,0.07632466548663808,-0.010750766099388045,0.00030933538476099254,0.06685224916015395
NXPH3,-0.02278999166366911,0.008922933966083417,0.05482171037172709,0.029200697859617274,0.008884604880253492,0.0889095596691758
MTMR4,-0.02406059657499576,0.038643836378202547,0.0240313327950767,0.01356087758206143,-0.010527436918672996,0.0044387152079787984
LAMC2,-0.0024974541758821666,-0.025087037955802787,0.02706621040215988,-0.019526264276988087,-0.015481525578806773,0.004740993526411131
IL10,-0.023919337116951874,0.0899514424131674,0.049015834877744774,0.13986339367821451,-0.03855216591008084,0.05339640435452747
SEMA4D,0.02161125313358323,0.02157001285987706,0.0038073264652002284,-0.03126626975328487,0.018171293703081945,0.014164622372716132
TRH,-0.018061530337302463,0.03514636051342195,-0.06484414883547023,0.11388028436837505,-0.02313124552494229,-0.023562637869312182
SEMA6D,-0.05331874261811191,0.046454643968386666,-0.026738666947414412,0.007905732966876113,-0.005082391596057379,0.07249431344776232
CEL,,-0.003505195173912337,-0.014761708367297658,-0.022913853251458997,0.04868500677625696,-0.0064831469559048106
PDCD1LG2,-0.035277147733684885,-0.001763910726698592,0.07709762812038894,0.0005656652806216815,0.04500732963733865,0.03367144242181426
SPINT1,-0.03353131391354738,0.028880592790197775,-0.09135710257367126,0.06627273970672058,0.01111415738323423,0.0029857885409554515
CTHRC1,0.054223240612510784,0.03980085207400927,0.011694806988406631,0.09408563416205808,0.04149586447692762,0.00026728179016899574
PODXL,0.028488362355158153,0.004515172748459039,0.006401487631933905,0.03299993621516839,-0.08715137412043497,0.04790453967683962
JAM3,0.0555282081050483,0.033049158532608015,0.059825064370044714,-0.06125042165197217,0.04834998550841807,-0.029853857738946693
TGFB2,0.023237462031390568,-0.021175679934004096,-0.02017736771370659,-0.022666113061755186,-0.06924932723944231,0.022835666019859223
COL18A1,0.025446940994330952,-0.029309006060557863,0.0720182869380428,0.08148209400305365,0.042389015819119615,0.051902350477839955
NODAL,-0.004681521742261883,0.04309992444125354,0.00026001589062009216,-0.02937376946926304,-0.017704285635244045,-0.032247612698363605
INHBB,0.0024890662785892847,0.04964391501424676,0.057701800947725645,0.019341042964681584,0.054537576185706205,0.03918195026913243
LCN1,-0.019596116629766992,0.02317612090591811,-0.026506976839494843,,,0.012479677931050925
ARF4,0.06433051425176967,0.03166622960158183,0.039519426388843294,0.03271867836361778,-0.04986941379829649,-0.04468933682643233
CXCL14,0.017155163163120452,-0.07090210099530568,0.060284598889798514,0.04476373352649184,0.020733772123847256,0.06431050590518181
LIF,0.05344801153509572,-0.04129584551289356,0.06289806740360272,0.0020976855178206906,0.0363612250563802,-0.06674263616552463
IL17B,,0.07979988271954853,0.025140473982296383,,-0.022025776448298614,0.0023508377531121193
MMP1,-0.001447035292456311,0.06049306050931873,-0.005144636938408896,,-0.015949548250474885,-0.000733316468222889
MATN1,-0.025729129460248277,0.04385568035644646,0.021416354204904522,-0.01975175995146814,-0.02269992720837385,0.0014891354376055912
ADAM28,-0.04014724013529933,-0.007683848076060498,-0.02870386955143274,0.05937400786150557,-0.03952161430670526,0.040610545368650754
TCN2,0.04503865894933596,-0.001611801809278041,0.010143651980748973,0.06739831291855822,0.02424348746820859,-0.007333461689702233
THPO,0.017625794131269707,,,,-0.019691135442066507,-0.03102240641248204
CUBN,-0.04535215786120427,0.023979009599786896,-0.028353565810010636,0.035198587533089715,-0.06265437355078136,0.05955362684853095
TIMP3,-0.021324574158419634,-0.0008282876150306376,0.07822828703242635,0.051495572859615944,0.0152217025539826,-0.039947450094262614
PIGF,0.022564731912107266,0.003444867457765374,0.04193048560484552,-0.010632666186005545,-0.03945324302102416,0.05188388315632759
CRH,-0.007578513668414527,-0.006138738400442428,-0.054001235711464486,-0.0025596828762709423,-0.033415096089495784,-0.03533361022023916
BDNF,-0.0008909438648617138,0.08338611546033206,0.059996373749462435,0.12146105244866669,-0.01497545026850201,0.030926327884239223
CCL5,0.019787252553063316,0.045092777971605075,0.02139029285172186,0.028944318692535248,0.058711898592281285,-0.022376647658392243
GAD1,0.0268129557576836,0.047232511615647885,-0.056421578462003484,0.01883343160250452,0.05826424348033934,0.018838248052505707
COL14A1,0.028145011642407024,-0.03343365830312753,0.05194227301587098,0.06557149243389387,0.05675773600718529,0.019663298552403802
HLA-A,0.012485379051666677,-0.008935879831682427,0.03902193771531747,0.07761085527588633,0.04547851488382073,-0.011063479439272059
CD5L,0.0508899231979698,,,,,
FGF18,-0.020773909124507883,-0.007801045995705228,-0.03031272203887138,,-0.02756195431158121,-0.02356263975972413
ADM,-0.022787567153330145,0.024932510256289127,0.054086772670298,0.028509484459686724,0.04805859519822875,-0.0036870365670503592
CCL15,-0.03830535990028486,,,,,-0.0204358756343645
GNAI2,0.03740558321767775,0.01740196255813491,0.00024055650077378938,0.0157949742407409,-0.006347576215584577,-0.04353938126011356
HDC,,,,,,0.002031502270561789
COL11A1,0.005188352338406367,0.03261295174168837,0.008742297265761317,-0.004273276575956821,-0.007847963954223047,-0.032545046426779405
NUCB2,-0.06857139027624161,-0.08964749650069218,0.01282365363264594,0.030844599184083214,0.03601167486048509,-0.018850276271789868
CXCL1,0.011029901213946461,0.021552533738736505,0.040511974445609465,-0.029689779506820606,0.014320191490377353,-0.0005124553129550459
VCAN,-0.0292727425511472,0.08225357224656318,-0.07076780088806904,-0.08528599274874561,-0.03219791894133791,-0.03443389194670252
MMP7,0.04195680822920812,-0.01821496190782715,0.02540945857483099,,0.06795503264132752,-0.024156065986244642
PTPN6,0.00490379401985494,0.012154579150722425,-0.001341594367576773,0.08084459376527353,-0.09735284855276546,0.059081202081369126
PTGS2,-0.01865400771779523,0.012384359618841555,0.06926262448381357,-0.02441820583508865,0.004802886761141755,-0.04540370704419516
XCL1,0.016206912483935815,,,,,
CD58,-0.028732947039117378,0.00942844185040731,0.034440432498575174,0.017140474908139525,0.01854094529243107,0.08457959637420674
TNFSF14,-0.02535044330026331,-0.026703029938201662,-0.02728993550707179,0.02649371916561925,0.009053406161299241,0.14181814438984522
CNTN4,-0.028849655606010976,-0.014436194047356006,-0.02681879386407848,0.01775285019419064,0.007886771454495244,0.014238790851907908
INSL3,0.007536023061985917,-0.029697099653000332,-0.026184303250470026,,-0.023030308398068924,0.07632051390060982
BTLA,,,,,,-0.027056565518353892
MFNG,-0.029239420274997017,0.01146469760174605,-0.023631209518694407,-0.02196061165532873,-0.0208696927092904,0.07338678425366334
ICAM1,-0.008114078980490737,0.02251618241194418,0.07181752593434454,0.008814516302883414,0.07144981919964197,0.07206204111034428
PROS1,0.03575819255101357,0.012412129682030846,0.024223585085675313,0.08092109127983346,0.05111712955163292,0.045163210952214476
CLCF1,0.10010365367363444,-0.0008360186781753284,0.04154554997723173,0.0007302371971175208,0.011356591889053753,-0.013073080867304876
PSAP,0.026705972170562458,0.007982325182082922,0.04099577301136828,0.04551057689685993,0.02634703997529984,0.05087112368341805
EFEMP1,0.02182454549598676,0.03535163503220228,-0.010363248016552893,0.03768727901347337,-0.007386803192013911,0.02115616814325669
C1QTNF1,0.008790104216871009,0.04550087775493192,0.014237613089462097,-0.014680220347539262,0.03541812943512133,-0.035355468735102424
ALB,0.026446502281177415,-0.03336511392435002,-0.018746600216761968,0.035549806142481745,-0.027862887593732073,-0.018085035288348428
CCL13,,-0.019822486740401424,,,-0.025833276476614327,
EFNA3,0.0278852456883852,-0.02131504048512083,0.0697013397524623,0.039558868231550054,-0.008126439428950444,0.02755188592304135
DRAXIN,-0.03697677495213161,0.02346179337841576,0.06316887761024695,-0.027252671457770532,0.037292346978940565,0.04730850726634426
RAET1L,-0.01755729003017625,,-0.02650695946793217,,0.025939666910737742,
NPTX2,0.004950045139578673,-0.04683671429700245,-0.0019959886040659108,0.016548176283896102,0.0008496825614939469,0.04866010411974745
FGF11,-0.041814475527476476,0.03654986469465926,0.011457093779876712,-0.022971897069704844,0.053504955146051865,-0.002053099729721104
CD59,0.043580230055059226,-0.05888222562824721,0.06659939399675817,0.04323652526080883,-0.017004578641972957,0.02843100476349137
COL9A2,0.0583984391592724,0.031745469179837546,-0.02117456676643893,-0.009942727834803065,-0.05711476363094181,0.0740751620503583
DLL3,0.01568209784443498,0.03862779867395336,-0.013466212918312091,-0.05570876810761972,-0.045886838837314814,0.02094694487106999
FGF5,,,,,,0.049281867658363426
LIN7C,0.04351581059511603,-0.06526710813858906,0.05395058729715138,0.003086892000178028,-0.00741288174079582,0.04112380115910612
GDF7,0.027424973860031756,,0.05008361979369445,0.0020773382160292238,-0.018722296460455434,0.012353560049643525
PSPN,-0.008704734376507357,0.005033679607852154,0.0031971375716347557,-0.012441785235497604,0.0187254788784167,0.06319243545200337
ANGPT1,-0.05315407178145572,0.0984776280775879,0.13525069242643079,0.011165195648909783,-0.049019639304700276,0.027692768379818065
PNOC,-0.04945788538430342,,-0.024163798336711704,,-0.022196047132572484,0.1616343812535424
L1CAM,-0.0022284995470742866,0.0014943119522058976,0.026586479752366762,-0.03153147425845974,0.045224998843298336,-0.023070915359969614
APOA1,-0.005789847781016773,0.010669472909418783,0.00619601238106558,-0.027246812290954867,-0.009001936220917186,0.04111062439917807
PSEN1,0.02728027432623726,-0.005872840341933029,0.07404908125958769,-0.05080426006474032,0.030806012703181118,-0.00919106501860286
CALM2,-0.03260367793674353,-0.03381136345323684,-0.023332903949301268,-0.00904883903943267,-0.01564267202419429,0.04647319023966962
CLEC2B,-0.03461343761147941,0.01478102438623908,-0.0016489824641434175,0.030533213256034624,-0.005801925355286398,0.019097782527448776
NTNG1,-0.02352830646884729,0.03128015387275631,0.07114276670739146,0.011622983278741145,0.01022390709758533,0.04889850987723033
LRIG1,-0.013342917898536264,0.02652379875558179,-0.037593014238695106,0.016482362764105522,-0.04391863513652588,0.03163019098034661
CPAMD8,0.04386526299655755,,0.0061510351887312945,0.06243130565401927,,0.13100089811958188
GHRL,0.023144417336347388,,,0.029870028250456086,-0.020251798579986616,0.06670496646572426
NPY,0.03229365945299088,0.0028442079470891043,0.02621852255088029,-0.02714451498145593,-0.016722142224944454,0.0013275926691764266
MMP2,0.06607519391219772,-0.06121243645164435,0.004316500231638197,0.07072244398676703,-0.014548581554135675,0.00905249537919391
PPY,0.0047472106997455705,0.00839021163033844,0.017930156445373456,,-0.030878683298621413,0.056817083232279554
ALKAL2,-0.012119591117558419,-0.02290304359281822,0.006044392048705125,-0.03484345464500712,0.014897335311844066,0.00040187010182021884
CSF1,0.018307035161199338,0.05000570198961726,0.06774466607168445,0.04853040160460967,0.01907901087810191,0.03142565618341278
SEMA4C,0.04631529288975056,0.06489419286303079,-0.00476604708968636,0.0037932798837219395,-0.007948085526376483,0.0389523034885558
BMP8A,,,,,,-0.02511476705384583
ICAM2,0.035810702192379036,0.049217149283023016,0.03704112255994995,0.0030445161798170425,-0.0018850959783808384,0.0888680927990217
SYTL3,-0.017274739930998612,-0.01851483542355967,-0.014652320583693857,0.015520039041752209,0.05169161157901151,-0.0041170565845181474
IL1A,0.01965704001376662,0.0730265509454375,-0.008336498022044506,-0.00959192483492844,0.009208678633952121,0.09553882812714115
HLA-G,0.025762649201650334,-0.0014126807972402616,-0.007528117037304386,,0.04847083020698068,
PGF,-0.0015426920390261478,-0.0015371087741088744,-0.03223612905373369,0.05683531421539481,0.03435481498736496,0.06824332711873601
LGALS8,-0.020620317723734512,0.010389390272934635,0.09098103405032647,0.028784196686302922,-0.03874265508344297,0.04252214481109429
DKK3,-0.014530444011325454,0.0500616319064907,0.06632302498866359,0.001887937433735857,-0.007266567235505928,0.03803890735852788
COL16A1,0.03297770450046593,-0.012426371007023493,0.04532979953672505,-0.025322360261666583,-0.00719935542893975,0.020137715823470837
TPH1,-0.019836955393284204,-0.008896467449269812,0.020258703952858836,-0.0252546821702102,-0.04427810484340755,0.0356646155051424
TNC,0.03333668808058302,-0.003931015147011753,0.02495394597009598,0.02549706719278362,0.07282648026879965,-0.012599425844911081
TNFSF9,0.006242524303640201,-0.021599545759387127,-0.019108360839786835,-0.024004190953392793,0.022662336689375454,0.09699255550507065
C4A,,-0.022068688512422448,,-0.02690718586178417,-0.01891975389706106,-0.009204724156245734
CNTN2,-0.05257551019508523,0.03811139111042865,0.0036939494989561925,-0.06746393497356644,-0.03364237940139003,-0.042928126702465846
F7,-0.019352445029989417,-0.027805273362085957,,,0.060494032492045276,
LUM,0.01121775244117942,-0.033976146337789254,0.03450866556499327,0.08167388733615288,-0.022402002447307726,0.04836526194785776
BTC,-0.017557282717000675,-0.020116137747072438,0.01646622386836359,-0.023087380939953394,0.08736078437209245,0.08946950038607311
APOC1,0.016240402097543218,-0.03650502769041975,-0.06670899705834209,0.03620588774406143,-0.05784343948304583,0.08973547598626612
PKM,-0.015425758042159853,0.002189227013400764,0.08081744525984388,0.046397943372824144,0.1517152734895705,-0.038656547836342564
TNF,0.020698268824250764,-0.019524697103597714,-0.026506966697711333,,,0.08010959782116966
GNAS,-0.05772246218906148,0.0445394977836485,-0.02390143898593398,0.043972844096977104,0.008925884923588614,0.03139186874412465
BMP8B,0.05459143938991694,0.015922644313768507,0.008787980835316562,0.014863031896859938,0.07198556499287594,0.016434949166109464
LIPH,-0.01983695050958088,-0.019822494030629845,0.02425625613262205,,-0.0297318377412144,0.05935932795802206
CCL28,0.021559973098415706,,,-0.018599281434347494,,-0.01950167092345547
PTPN11,0.013545079763268363,0.03912371163913755,-0.015213292864721562,0.0582616120024443,0.04193855422071031,-0.014730086104696345
ADAM12,0.02155976856328385,0.0035720325879248613,-0.0003606993542064454,0.08096325415172963,0.00936654495087992,0.01138965398157937
EPO,0.02710100556728916,-0.021527734758560277,-0.030693030386748095,,-0.017912223217615972,0.06104812111010232
EDN3,0.0364755238776812,0.057057950185977195,0.029009352586322958,-0.022935583445854085,0.07303691362785979,-0.025442852308023456
CCL22,,-0.006627699785486679,0.10993243311177156,0.0632064391410789,-0.01571719610624706,-0.03204627222531973
CCL2,0.01650183511757769,-0.014860783804657784,0.025048807001422778,0.014464828847190747,-0.011032740783576089,-0.04576184736319454
DSCAM,0.09260833990835186,0.07936221129314708,0.025867884000641293,-0.053389981138589386,-0.0042847110142180045,0.051008439227213626
GPHA2,0.008259065905719733,,,,,
ANG,-0.05924347038860003,0.03261759921947833,0.05255091985886051,-0.0023489762472001558,0.03577818892781726,0.08828902094643983
FBLN2,0.007276872851761057,0.009730607227808155,0.10000033741554573,0.08955470988100962,-0.004901851941557522,0.03096647221594397
VTN,-0.01942926010793769,-0.024607674043860505,-0.02158272021656424,,0.04325136622921564,0.041679301090775056
VEGFA,-0.07496099504824898,-0.009419204986168233,0.05142831493279281,0.021614911641112892,0.05634728570603681,-0.11333540383885868
F10,,,0.04505447819450093,-0.019974933326221137,0.06929470227337513,-0.03661354707950708
SERPINA1,0.0012288258670909984,-0.05465722136998341,-0.012597875327833493,0.03557057876255468,0.01737074999876492,0.01605420126600828
VWF,0.03229317854814135,-0.024951361375727933,0.019040345176414678,0.07749478162629056,-0.026087480710989725,0.04951984719579003
GDNF,-0.019509742816325504,0.016259425222220496,0.13376631899461455,,-0.025082548803911347,
VASP,0.013623349615793237,0.011561452371525803,0.05275981797053604,0.03873792496401746,0.028308305491700776,-0.023215745459725195
