,UKF248,UKF255,UKF259,UKF269,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
POMC,-0.009792843214351143,,0.0023586100473623043,-0.04949512444306598,-0.03152612397679286,-0.04710741593958507,0.08940997329354679,0.07295942923924008,0.01172089380375739,0.01092939244645751,-0.04027831224064353
CCL18,-0.03438974281817061,,,,,-0.03981540423329093,0.016202517253672884,-0.03972747828371896,0.037257285455280946,,
CCL17,,,0.10285398167143081,,0.08446826641829003,,-0.013117682129812984,-0.023485120453345068,,0.028127391368981337,
VEGFD,0.056198560487595854,,0.06558054340488066,0.06404583536474975,0.009011209887584637,0.008502519936436727,,-0.01626885978769485,,,
TNFSF13,0.025302355183942252,,-0.014488369875019155,,,,-0.025170861701026965,-0.009299708352324718,0.034067401520541864,-0.02990895195759438,-0.01172988402009896
WNT5A,-0.01829820763189588,0.031095021236097944,0.009947093965292773,0.12346153208414529,-0.01796065138509553,-0.03947057615540269,-0.03300014037723659,0.0053704555956446435,0.07560036198360748,0.04401517240566018,0.019679078987654336
CXCL8,-0.02525318248616601,-0.043352303178384934,-0.009147402617529546,0.09912078541651545,0.026589183268507247,-0.12169052333207776,-0.057354757653995926,-0.09140067698534975,0.020023756705267227,0.037579642343550726,-0.04119417143120002
GRN,0.0603671181071085,0.021953187173088425,0.05523155250738807,0.08040307780759866,0.019307633361605972,-0.08054287986689718,0.030172079737628567,0.006756675152925184,0.004062452058694214,0.008545262211716068,-0.023345371059288043
MIA,0.009380090377351885,-0.043383093826068454,-0.016057383060950513,0.02069267646341484,-0.0020332708141077654,-0.04639462556216935,0.0013758897136038417,0.07646572193801976,-0.02226301154629806,0.07904204176765885,0.12819237505713904
COL4A4,-0.04130180171600952,0.0016524025333455143,-0.032070646185059476,-0.019362435115061295,0.01608865046097966,,0.04589287511942829,0.0208286826335393,0.0014860575211494166,0.04912993686285112,0.0056105042395656925
TAC1,-0.024341569865732188,0.03619607596649382,0.03797294097844667,-0.04209160385208345,-0.03391839760594468,,,,-0.023321807337079642,0.030628236720820916,-0.021104748787769294
RARRES2,-0.001305020375201635,-0.051587595618518625,-0.03305544203034286,0.13083300752043742,0.06136644694712017,0.11866796259445234,0.002626751192002862,-0.01177335207677124,0.0674706402418054,0.0050856115823408096,-0.04667006406407477
FGF7,,-0.024178139522694257,0.04867358452126788,0.09398416959866178,-0.0138794982016454,-0.0210294532366097,-0.015428425876228164,-0.0051939895454908265,-0.00895297654120634,0.09570633920093506,0.05308187387036552
EFNA2,,,,,,,,-0.015462462466044796,,,
HBEGF,0.08038239482548368,0.0038489843190686944,-0.03537990848141449,0.14398556451525094,-0.05622609062122857,-0.06169504996507896,-0.038337085255991436,-0.018052329003524725,0.04370521651516925,-0.013353631951986786,0.05822963038031566
CSF3,,-0.023107241087550346,-0.025035421738664382,-0.020485083671137314,,,-0.030114731621099906,-0.07307041913700046,-0.01937940619822232,-0.026114062392304745,0.001407968429540476
PI3,-0.03617945937659926,-0.054744285868539015,0.030558927534964173,-0.02306647458753966,,-0.04435796521266219,0.005647931635556571,-0.08950611826437765,0.12864142691089722,-0.04907041783686958,-0.02062015109771253
PCSK1N,0.025703761709125833,0.033099921495736956,-0.015826665923174228,-0.028035635867826734,0.006979576592762694,-0.06588863238673498,0.0030608392181626803,0.019024166950569067,0.05157485831961928,0.04903472377232985,-0.040702473184950946
NTS,,,,-0.025178632010500523,,,-0.03060218690846837,-0.018838076305057218,-0.008053902076013641,-0.03867136545766201,
SFRP1,0.011493828526167356,,0.04331717717509916,0.00521861588410425,-0.011373038001207487,-0.04968945086130417,0.011170436822015854,0.03156094373556816,-0.01411318561745983,-0.014399592838943511,0.04007345072318508
CXCL13,,-0.016778591142848045,,,,,-0.029465003565230387,-0.03972747396025691,0.00858493722125599,,0.13479734102601773
MICA,0.06288987303750708,-0.0313739912905818,-0.012255546244831552,0.11924333798128617,0.005117401669701461,0.015383741828566503,-0.05821313528699059,0.09419904804614374,-0.05503478540347503,0.0522106859022064,0.06415557225782105
TG,-0.013969491742372164,,-0.01977790608159907,-0.0247236632321014,0.012698859589413915,-0.0629117230842866,-0.01743011994202866,-0.005389460761595043,0.07597274162716422,0.04866801387230245,-0.03993118640912856
ADA,0.08760206217631945,0.03343668210197192,0.04691759976478249,0.091259107130417,0.06264693402887576,0.05830230058402568,0.004914609285573451,0.07307640537113401,-0.01122715545137904,0.041160871063960755,0.1065312082324982
LAMC3,0.0979377028539013,0.08563866000028787,0.020233075155067788,0.059691149194886384,-0.022217230868387287,-0.06562571309288713,-0.02066760690885171,0.04797663514315191,-0.045958899422764654,0.026907254650484727,0.06024148800159287
CCL7,-0.02187478160097642,,-0.014299394497255967,,,,-0.019660381878701366,,,-0.02736500602858568,-0.04871006656125722
NGF,0.03870366551394157,,-0.023920156172859103,,,,-0.004122213679044308,-0.01525462095667878,-0.03327020548266191,0.05942066093545094,-0.007824644722870212
TNFSF15,,,-0.015923075147120512,,,,-0.019166664661254218,,-0.012034278545742414,0.057709383607401354,0.11717948349622143
HMGB1,-0.016266143179979764,0.05551098399736312,0.02459253620304994,0.054641542134168844,0.042889271995774754,-0.016489893811027896,0.05633518500470857,-0.03603395025158245,0.06599277148114172,-0.010319695953148605,-0.028408657818512824
ITGB3BP,-0.028532438392794554,0.01613852422087267,0.018261598066387576,0.0578268618618546,0.042645395624897955,0.04922058528312337,0.001872533729044139,0.005942208567839041,0.031520859268623906,-0.013386203983568865,-0.022623196431129845
AANAT,-0.010137074353254066,,-0.014488371421335295,-0.018478099837072937,0.018631150016043298,-0.011165579571993595,0.11182385262678667,-0.0012076290930455407,,-0.028953317558601397,0.028938147397884594
RELN,0.018762478361184737,-0.026022284079521472,-0.02514856818849681,-0.0037615027462726196,-0.01996231095282687,,,,-0.014536104300475455,,-0.062427986065192946
IL15,0.009743674830406156,,0.06769052357841682,-0.00017532002471204032,-0.016723285745032408,0.07213810859148792,0.05368169841487062,0.11440205064487233,-0.029355309173863732,0.02589569461582319,0.12942966303607767
UTS2,,,,0.12648856932066335,,-0.03673212270637932,0.10399459411438623,,,,
BSG,0.017921842077234133,0.03443169138585598,-0.037752359887344676,0.0035559615853441363,0.04290254713726043,-0.05522861130382696,0.002398485473296056,0.0290794054083693,-0.012316165407558104,0.07125247820031445,0.12787349416256535
ADAMTS3,0.026988673864578604,,0.01285300836918651,0.1055269485897472,0.04896087040144479,0.07952615284084057,0.07486544301270368,0.03119208559648888,-0.05072355744511465,0.09471967593061956,0.049278482333061244
CD34,0.10755170851844191,0.019676580256103506,0.00456753997713367,0.10890177314002855,0.0171311525232009,-0.01351640906809326,0.04544015260973134,0.0588506140987969,-0.03811033274392914,0.029289560028983024,0.055047386205391555
CCL23,,,,0.01609651424828944,,,,,,,
PLAT,0.13402435231044066,0.0021392328634279394,0.009800756345206888,0.09391980835461498,0.022905708054494756,0.08477033495412058,0.02821717193628379,0.03959624339002433,0.03307960026947612,0.03402754659198664,0.06985412447707676
NTF3,,,,,,,0.030228812497673976,0.05570250153402864,-0.026229812218790536,,
LTA,,,0.07595759327636298,,-0.016723287809362608,,,,,0.00470055971071338,
CKLF,0.017604102099473027,0.02126486284240984,0.022417798329358096,0.09418901814644827,0.06043849580305336,-0.007223805154006346,0.05653049508616326,0.07812499506497553,0.006452236767125323,0.06584458570932432,0.1299485209204749
CD24,0.041668429727774875,0.06520195285688568,0.0429206762547102,-0.002623471290641512,-0.062054711892860215,0.11132460054550421,0.004049572049049546,0.030123477184217488,-0.010134033915717943,0.029506969140037715,0.03955912312063178
HSP90AA1,-0.058935236937003886,-0.07244486031126433,-0.013966686268607224,-0.1274934761095091,-0.0534386969653149,-0.13239248129156744,-0.04584493166773822,-0.11648669207645201,0.020483603900337186,-0.08287115881476242,-0.09547390176042644
BMP4,0.0004407378152494319,-0.032273233867409205,0.01076531065907488,-0.019204051456847688,0.05578467234567549,0.12265062974444747,-0.04398452759868226,-0.02614567254472467,0.022730351492601466,0.030959690369635095,0.018185514317237552
SCGB3A1,-0.021874779413527487,-0.024699355638325274,,,0.016657986294111127,0.1271587010168651,0.026441348736724518,0.09563575789235568,-0.02499139919480453,0.002782526029694616,0.003956447467576473
IGFBP4,0.08815446258811473,-0.005915615609318102,0.011712733872878054,0.08510395310080461,0.055990050812384846,-0.14089739900786222,0.024893961817889016,-0.009700299378783403,-0.0006634056035898275,0.031182537284597803,0.03635846420788471
RSPO4,,,0.034029245765077286,,-0.02319783296937285,,,,-0.016830643782214057,-0.03457514280986062,0.12902305969799932
LEFTY2,0.10619263846829745,0.03237254257565348,-0.04095043655640441,0.14497425641155892,-0.004463310794148429,0.14827842459647586,-0.016689437852585153,0.027429643559331036,-0.022888563613046486,0.09206856982607503,0.0833960879398479
PF4,0.037841919629726835,,0.08094481981389459,,,,,-0.014172417366277086,,-0.016226667840415196,-0.026943366323888867
ANGPTL2,0.04144311042582222,0.04967406475516792,0.003500229476543193,0.09814367418704091,-0.01519984149457829,0.1394051996135889,0.03662709395405721,0.08097307142950308,-0.002950116350479844,0.03320715952477505,0.06400636195267079
LRIG2,0.01133344074874072,0.03210966574605439,-0.018801302244799367,0.023996612169544844,0.023015318719904778,0.04370645874422174,0.025869551656003426,0.042235534670766774,-0.03092242743762433,0.007716408826313276,0.09769017338704304
ICOSLG,0.0243786030249994,0.11204700796542001,-0.043239934307631,0.06524750604878884,0.06726952520092368,-0.07440224609872025,0.03177705770934759,0.022920294431751673,-0.03252808242541175,0.045629240788910556,0.041310069276224236
WIF1,-0.02291468490628642,-0.04005282484223544,,-0.0829470083964325,-0.05584679766078443,,,,0.031208155619325696,,-0.028662884211615603
NPPC,0.0024366368700980312,0.08756776707919697,-0.0193532595621267,-0.026753925096113504,0.047153373740335416,-0.0560383294601481,0.029166208623269185,-0.026815163775935447,0.05591662995275044,,0.03065995457023974
LYZ,0.003130846650779201,-0.004054946231236786,-0.02964941006213256,0.07358781609424879,0.04459264392420136,-0.11309464140579051,0.040603098359445776,0.027979326217717537,0.006394175551559905,-0.028016844864968946,-0.03061568644809037
EREG,,-0.031146859343443106,,,,,0.027677922010019087,-0.04503346424701301,-0.020962850596588,0.011746737817227602,-0.03101979614737426
SPTAN1,-0.0202402170455951,-0.04875180099380185,0.007026071120114052,-0.039812441649210294,-0.005900275639687087,0.09109900800697346,0.009205214355359204,0.014708160665998638,-0.0016681395981136375,0.019450713289100755,-0.013105401723688133
PTH2,,,,,,,,,-0.026766330607068085,,
LIPC,-0.01561694842380543,,0.0038243999081806856,0.018526335576179602,0.027488774432288737,-0.0105774750479208,,,,0.08663725488908967,-0.01879704484051367
COL8A1,0.022745976933454554,0.007055855377969157,0.03198357548953935,0.076140790505589,0.052025145830234654,0.08787840025001478,0.06213469229619655,0.01294857605444656,0.02358021841539611,0.0241582944120902,0.13224548968623698
GSTM2,0.025964642992691828,-0.03845006323095752,0.013544221817285674,0.07600081260795667,0.03869770414434153,0.08826061746121024,-0.00555790400892326,-0.0224556496874923,-0.013151295203173088,0.044475034235997704,0.023661677384127423
IL4,,,,,,0.07305746614545325,,,,,
SPX,0.001456805578253606,,-0.02076883353821539,-0.0013950093583350164,-0.03753781282712092,,-0.01982250265388698,-0.01759686765859642,-0.04141929782308953,0.03480855602631262,-0.049444829210915496
MFGE8,0.036801111940730394,0.018373225369863893,0.03225522645567288,0.023939485641535932,0.012748778714011009,0.06111905113411054,-0.0032566814827840857,0.005232533075011401,-0.057058124432637386,0.04851149252437652,0.07777163134729156
TGFA,-0.026291941939402506,-0.007465893606279937,-0.042089712814422926,0.0542254003089074,0.011267691922267927,-0.05584619804245157,0.035314387985050336,0.005708593313201777,-0.055968979747809136,0.02826279977738189,-0.00388159748320798
SLIT2,0.056174589965453624,-0.018358294608368134,0.03278806559646707,-0.02342971580981568,-0.0023869599825957232,-0.04077207902422268,0.08359183647149432,-0.01576141800053132,0.012599481856658145,0.016894786508023982,0.06003123973601857
PLTP,0.011371956763301135,0.03776582104319272,-0.019236010722807787,0.12003134597299508,0.011748341196396556,0.0785955085704525,0.05763364120799446,0.02614489503748941,0.027307557493283764,0.03543742592226796,0.1258517363262776
APOD,0.006207737714076565,0.040901363967013514,0.020326520835155838,-0.001425681544742348,-0.002427024511791359,0.09291109901435285,0.07991455786845028,0.07468936260464382,0.017330903436411988,-0.04620243620150886,-0.0030326828539708546
B2M,0.11280822837248426,0.033289150039755196,0.016053813614152618,0.12961034143644976,0.024475691440539352,0.039583024004391454,0.09297533070847817,0.09666700193641727,-0.04293829820627456,-0.014581374575815827,0.09343592921998162
OMG,0.011485638286152533,0.04020353634835496,0.012939617294210408,-0.07550522245688798,-0.003148408635337432,0.18349899669739603,0.06200009950238319,0.055515326656590334,0.021248335452622818,0.07788198903304894,-0.0721266995884614
CXCL3,-0.005109987881450754,-0.01854809152609887,0.018877533723780794,-0.008053996435775687,-0.012043795582546852,-0.0018873614476444258,0.08452503545497068,-0.056107892163161525,-0.01798219311521525,0.03855329064208429,0.0038639816330115154
CXCL10,0.024693439154731715,,-0.010701922641203555,0.08230455301290696,-0.019139048693844363,0.049579008513197374,-0.02030186647282737,-0.019009320222206076,0.01097028889741702,0.040449950450587635,-0.012924172953216767
RSPO3,0.04244397635238486,-0.00034292344897088567,0.005006937814229965,-0.030342019722186715,-0.012585534262339467,,0.016594157192542255,0.06551858923912184,0.035505265333650206,-0.027770130153184507,0.008492505368217723
CORT,0.00142813065366898,-0.030666458051100094,-0.02370760206021183,-0.05251366308046523,0.04553843617718452,,-0.022418038211218867,0.03975524738675834,0.025659695239272338,,
NCAN,0.025766161279479362,0.019082136213526227,-0.0024466397580123257,0.06890146125906109,0.04245212898146443,0.12159155323048063,-0.03986331142629089,0.06557857145721965,-0.036742905945597745,0.03772161373266342,-0.007742311945935851
PRG4,0.008680031788669487,0.09895652152498301,-0.014299396725604334,0.01938196122064383,-0.014714570018234861,,-0.021533558737862446,0.052633780175062345,0.02132043495721282,0.08284977027038595,0.25058885695531213
ZG16B,0.014272056155597653,,-0.016596198712580883,0.07988814292210916,,,,,,0.07920410211238764,-0.022985454780853624
TGM2,0.03330616285136038,-0.006498642288734932,0.09041402967465058,0.05895381205512333,-0.007199034062447,-0.06808818623813044,-0.017944617050584682,-0.028991094203750695,-0.0441529829342131,0.004628421683098462,0.06950381990539096
VEGFC,0.03163035403441401,-0.004150638972067949,-0.025485353767716747,-0.0005461261935416427,-0.015016805224358533,-0.043778610525909506,0.043772416665124686,0.03843823517179222,-0.00256572884128415,0.006096259165498045,0.03559727997948559
WNT6,-0.015238577442860012,-0.019712911809671704,-0.01977790690278822,0.23371204261584497,-0.013105909297311986,0.10963384019689476,0.01726327673149345,-0.02756354567321307,0.02749220657052766,0.03188639241824843,-0.023750870922672255
NRG4,0.04655904584502,-0.017320119875130633,-0.017403019953448617,0.1266712610918236,0.020392550134219815,,,,-0.022225301797058148,-0.02777013326555355,-0.03571766698455608
PMCH,-0.023221010955610716,,-0.024113579609042347,,,,0.02319316164871725,-0.020808285800938655,-0.012796411144532505,0.05313924313811983,-0.045741612965918416
COL9A1,-0.02521408883585999,0.048402124473400615,-0.01817618416932158,-0.002382023049924596,-0.0032498634419518267,-0.049741627529128245,0.07576074968157775,0.05702475159579029,0.018214728334107838,0.08552117730234784,0.09075806767236207
GDF11,-0.009397533222112269,0.08332500402253762,-0.012809857603820212,0.055588432473484585,-0.016469101476919774,-0.0828156601783724,-0.020125572608513,-0.022518217958366674,-0.05764070677285518,0.09745093311991383,0.05758448637342938
RAET1E,,,,,,,,,,-0.016282845118400165,
IL24,,,,,,,-0.014899160027092812,-0.01394644537689372,,,0.04885481326651643
SORBS1,0.07883935503180142,0.042468352965965205,0.038320122378899486,0.02131480281158827,-0.01792304973670874,0.10436790469544499,0.04951311232840978,0.01833597855592245,0.02901926626429786,0.03858376154407906,0.007163081347331149
DLL1,0.042877950879582245,0.04173295035731687,-0.033344179535016234,0.06991287451109936,0.0204424493093897,0.10977726282061688,-0.024524360050477548,0.08872207486625061,-0.057557438998599775,0.11630197530352686,0.03701337339288564
TLN1,0.08258832496320317,0.022048870130430036,-0.051389297264281895,0.03140663399110767,0.07585657717241667,0.028550040010311507,-0.003111555877862736,-0.04330885041694463,-0.033159035842663415,-0.04042631727972152,0.017564544191492896
COL2A1,0.03299066432092956,,,-0.024260870041425322,-0.012226925143846521,,0.10480831554175528,-0.0363487029742987,-0.026957701620385598,-0.029004624628296657,0.030749016251997167
SHH,,,0.08128930777345106,0.0014373285184224019,-0.011669288057172789,-0.07709757979568861,0.0045003940983320955,-0.025608997472487148,0.029074449131930902,0.06899320314433664,0.14066057489020684
PON2,0.016775541329700723,0.07188156182191201,0.0006703142038103099,0.07098344934673506,0.03988506442803454,0.13332159718672648,0.0439162474996108,0.06470257626843014,-0.07376408896255658,0.044509038810583317,0.08977723689544577
ICAM5,-0.03222939320754398,-0.0038570929961027007,-0.02315946223046589,0.03234079708581047,-0.022789489236036478,,-0.02136232240204719,0.019078226751684413,0.06542491517712455,-0.002613248943874866,-0.03861612257345693
HPX,0.011132675734201014,-0.023107247883107414,-0.019876616997502677,0.08879159026831801,0.05561419073588279,0.012847239298286205,0.024597264927236795,0.051345678493781424,-0.024841555666682464,0.09345969447206628,0.0398168330369759
SFRP2,0.033180889386969795,,-0.016923270159606908,-0.019362429413527647,-0.022892156839604057,-0.03862014191012949,0.059862838753064425,-0.006182479538495872,-0.004304007897683198,-0.013080827708856201,0.03504397336010361
CFC1,,,,,,,,,,,0.03560390827140997
CD70,-0.006384008035166638,,-0.028764744128503966,,,,0.025875465380252094,0.008223926055769463,0.01521455268446324,-0.00201275203754325,0.019934431255321537
HP,0.034139647330555294,-6.555658043981097e-05,-0.015269552395371208,0.05898982210185818,0.036477222786387355,0.11425700997735044,0.08175813464017725,0.026752145483882602,0.054716176904459714,0.012800904963493157,0.06077438409063856
CXCL2,-0.0013833992051793152,0.009531464291004578,0.002213287335461487,0.06955871746389315,0.02046095041318758,-0.010560209038243132,0.046078110273096114,-0.013010931464114995,-0.0406228582167748,0.0420647418301555,-0.028100894694967096
NPPB,-0.0037011088872528105,-0.014439758839875024,-0.01758735639072248,,-0.015016806316573839,,-0.039253725098833556,-0.009845222225801005,-0.01912555902418441,-0.012991100648701258,
CCK,-0.010758455207337002,0.04535504351606783,0.04699694795332534,-0.06712454551940607,-0.07093956941121793,,-0.03899210703016715,0.017979502083504163,-0.0524950153113123,0.05532548780315716,-0.09597936259855692
SEMA6A,-0.009526451620983041,-0.01821559620332972,-0.017556151488270052,0.060514504246238256,-0.010384264579454579,0.04193401382773951,0.05607554753743634,0.02727145468428281,-0.0350208881046196,-0.010668401613743217,0.057489841738733255
IRAK4,0.026730914232604076,-0.05607012166679697,-0.007235929074951157,0.08502962436171686,-0.019921203569600514,-0.015287436315034594,0.06647199548355294,0.0703812169998971,0.05305354690088704,0.018430203705430876,0.07336145165807169
GSTP1,0.012186270945849379,0.08491933903013396,-0.01267520613698169,0.0784227829956751,0.03501655810668604,-0.012065127338283684,0.049651387634004035,0.07224844227177302,0.0061152749232765025,0.0004072498845522516,0.10347464046821131
VCAM1,-0.01944642641929932,0.09477205407609945,0.028415283656232217,0.06720508900304746,-0.03169713283122733,0.04261518101800909,0.008450933497142914,-0.05805039304359512,-0.02572387264236944,0.07054634766899896,-0.04534267764297035
NXPH3,0.0010008707486591811,-0.023724154767435487,-0.00901502022084821,0.10579523383677326,0.010109393132160529,0.14308490983621036,0.028928781713968267,0.01357737930337449,-0.03073111812972399,0.09858833397217068,0.038638466741896166
MTMR4,0.025866322405743918,0.055018168057705,-0.0027846696119591483,0.01502088279584215,0.021617224567084592,0.01386200795782757,0.05702992596308903,0.05060594725632231,-0.01132979554362465,0.021052485869376802,0.11607301902318515
LAMC2,-0.022150206496181598,,0.004905757054134361,,,,-0.018317158114329213,0.04851525539137522,-0.012420912972012909,0.06283200043948528,0.08285367589039287
IL10,-0.024831942579059525,0.06128177992547702,0.019863261602712474,0.004178094129471047,-0.013442176602522104,-0.05285143485292252,0.07088435865723765,0.008332376318700744,-0.030930614377386464,0.043686580186541604,0.09422663680573622
SEMA4D,0.011968672059404923,0.04497163648052698,0.028436931554742837,-0.023629835989860813,0.05947366573576056,0.062252375669427776,0.044026962897933536,0.06378102948306662,-0.042408744350214835,0.04190857184536855,0.03196431237849831
TRH,-0.02668127580782681,0.23775226599562743,0.014938596939166453,0.020207179712209252,0.025535198197843684,-0.07535151771037768,0.04091529554912255,0.05637580209928527,-0.006669154071145149,0.00808215546101771,0.10471448103124954
SEMA6D,0.008882897610571521,0.024632984126861112,0.02053590680353703,0.10605906081417264,-0.0015316614718218883,-0.020740583673730644,0.026765244895903456,0.005989044574478276,0.01274151742184581,0.049952369660711385,0.08087936667527017
CEL,,-0.019584110891109657,,,,0.02397072512044602,0.01493959430922352,-0.005263411775988162,0.00448085508115106,0.01605645545041134,0.0877964196429296
PDCD1LG2,-0.02484624003576834,0.04105434682112637,-0.034705559389746295,0.09973830399685293,-0.0229944397357889,0.03641404204779867,-0.013833707920334226,0.027301542726762735,0.03771960532205143,0.012844215480699356,-0.0380716898372226
SPINT1,-0.05603616925381619,0.022720534391094647,-0.04140778946806897,0.04937431462688076,0.11662747647084275,0.038499108768699775,0.02560472577339002,0.05040716634687791,0.020236754487112672,0.018045692824602336,0.022044417695877002
CTHRC1,0.061779908817797345,0.003420040385227374,-0.013524844992215472,0.09124344484498222,0.038330436663795486,0.05405097174061222,-0.007163014986507007,0.09538148217918464,-0.029756165595728665,0.06227961870691771,0.03805589375743799
PODXL,0.06802163288141777,0.03970806230564334,-0.013912659778843458,0.10525597966517684,0.01968582377588136,-0.028280310481386687,0.04884808330179163,0.016216566939240104,0.02453789979102111,-0.016505013686606958,0.14108068985312078
JAM3,-0.025840126726013688,-0.003408239668094178,-0.051532787418226644,0.0786598605386258,0.07567345193880233,-0.0865319640035978,0.032961866716369165,-0.015215868006271633,0.02904916973519178,-0.0170550044096089,0.002457728724770883
TGFB2,0.05478321647683987,-0.00042426855450690355,-0.03765813587998793,0.1146135607988659,-0.0023090887600257016,0.05100810635213485,0.03875375282071496,0.01401366728036522,0.022159709386174273,-0.006500448574252136,0.09255188270941948
COL18A1,0.1056416557213484,0.076389896008607,0.060366849795287815,0.08973211078131263,0.05032137012052485,0.005010899359194937,-0.01594359793730172,-0.030121495309919963,-0.042899152327837926,0.012131818418896547,0.05143760498687508
NODAL,0.01534907255687156,,0.04333152221183873,0.07305136164795308,-0.020644709731757287,-0.06150553112431256,0.03524590891135686,-0.0172271453017905,-0.014204245569187212,-0.003444794273603575,-0.035934032585553784
INHBB,-0.0025998307963912815,-0.028697649098077576,-0.032942336935575044,0.042977917485895224,0.03295735053253141,-0.044654956913879724,-0.02286270869665686,0.0029179811673888693,-0.006715862493147479,0.08730131309260591,0.06311068526462071
LCN1,-0.022150211480068245,,,0.05200958462089755,,,-0.02369067805461051,0.033213655735890066,,-0.004692630448709394,0.10181692239156376
ARF4,0.056738801625689166,-0.0770600404296872,-0.06211366073909113,0.09321375884137728,-0.0461494019710525,0.02669071103411668,0.06380067381799102,0.07407956751222952,-0.002152909421891422,-0.03022473554598718,0.005843806814591717
CXCL14,-0.0005183671946297672,-0.04375640816494291,-0.04058560831741704,-0.009048152582906668,0.012163424674242664,0.06960196991321126,-0.03581842143428062,-0.049441375155595005,0.021078600466819,0.026675475255338792,0.01045477696133831
LIF,0.02096580495147015,-0.012814547927237286,-0.03187733147011297,0.08237593133135286,0.0031390357734076726,-0.16224616811829576,-0.0023090452735947823,-0.05072787018438377,-0.019998402985702657,-0.01407672984147581,0.03758793017116692
IL17B,,-0.01784624669112572,,0.020067527847790048,,-0.05093067177104945,0.0887717528011901,-0.026048989839463167,-0.01767140137531683,0.02727764211536935,-0.008843996309087927
MMP1,-0.01915447138859001,-0.04691396314400572,,,,0.0793232781216203,-0.01915809486209114,-0.026815162037472657,-0.012796410131135041,-0.008121667129473932,-0.02762073154133194
MATN1,-0.005757129130822464,-0.028509329838185996,,-0.02232145384835397,-0.012226923622264194,,0.029852363025215503,0.031471361799977955,-0.01821227623149856,0.03146071997832425,-0.02485747331254926
ADAM28,0.005052493918539405,0.012052464681897971,-0.019512471288336882,-0.018881536362870262,-0.0017375559280279212,-0.061862846604287515,0.01016584523696813,0.01855637022553185,0.006206207043380579,0.056794754528113056,0.038580047526470124
TCN2,0.1322841355627011,0.10301110224124432,0.009683359223132182,0.10199481746677648,-0.005302457218764347,0.125709283666012,0.015798141809887097,0.04201174095629884,-0.04989258709528703,0.04005428381570075,0.07152232001338286
THPO,-0.009039634805388025,,-0.030145960086736055,0.011311236569191894,-0.012226925026801708,-0.04897303586381702,,,0.03170784457802759,-0.000435212634287722,0.07300542512707762
CUBN,-0.001685904633149298,-0.027992122746844705,-0.008198562248797505,-0.01617668100820086,-0.025949635255050965,0.022761839239224677,0.017599473898933397,0.05248825720512531,-0.017653541799451316,0.08796049332684115,0.0021313430560494654
TIMP3,0.014718069509614273,-0.018434721562663216,0.029385217875047654,0.03381796145099126,-0.022572936638619846,-0.05034984420816545,-0.06776845126177547,-0.02404730595612259,-0.045570520095606894,-0.005170000295399549,0.030026807091300164
PIGF,0.04879648992062342,0.08546129496098441,0.04832158862157563,0.04788615875331804,-0.010689758705026134,-0.015373077935312857,0.05428716235186457,0.07184627244480452,-0.0064411802507549475,0.10055806588322576,-0.014605613033943884
