,UKF248,UKF259,UKF334,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
FGF7,,-0.025800939092600658,0.0034410681708521938,0.06133395080325523,-0.004380755897209332,0.015412727640295913,0.009403417366831854
HBEGF,0.04088450449406813,0.006494044633876441,-0.004245066177632482,-0.16301616470914962,-0.00846835506508747,0.01816553102206288,0.01672266532327719
CSF3,,-0.0173488632209195,,,-0.00598405043222586,-0.012600986493360911,0.07500655905988474
PI3,-0.02727901259114601,-0.02993890013450597,,0.04659538989499262,0.022424538620218332,-0.02737775738270805,0.08618306665553056
PCSK1N,-0.006809640501746552,-0.038408913641173825,0.00022009369412938565,-0.062630535694197,-0.05450800397785279,-0.003170497675246582,-0.05973212814638076
NTS,,,,,-0.034069880147518716,-0.01866034271080775,
SFRP1,0.05524642303466053,-0.012700219066092347,0.10168495090824814,-0.09614489525493648,0.03771259905371346,-0.018226723621102257,-0.02540401079964936
CXCL13,,,,,-0.03280383663481958,,-0.03056001963238204
MICA,0.014500990310224754,0.0034345529979891913,-0.011123995429684974,-0.003019469106411505,0.025047222878480466,-0.03044764409348651,-0.026655469094756808
TG,-0.04083279976977255,-0.013705548521914355,-0.02069750624944528,0.014017397719477286,-0.01940521764532658,0.05936375629295725,-0.017834365463958606
ADA,-0.011974224305186366,-0.0037403629895381217,0.05122452675919458,-0.06420405217004083,0.04666979926134326,0.03778436535194459,-0.04400422942608089
LAMC3,0.019063434389315403,0.010366233750666408,-0.047310362958015634,-0.011295555516045188,0.06266588019802584,0.01870851358271571,-0.004276298355451087
CCL7,0.06696226480181841,-0.00990908968358755,,,-0.02188820218193122,-0.013204612372319402,0.09072998115458275
NGF,-0.028318355749793904,0.02881293873294245,,,-0.025279121237056824,-0.03953421146202398,0.005531147323610021
TNFSF15,,-0.01103425601004291,,,0.12285807257792432,0.024942908047768542,-0.017028299716518907
HMGB1,-0.05058111953786021,-0.01792899871129078,0.012537441273016392,-0.1319810429068638,0.01662795960839871,-0.01747092144688757,0.00279223590615784
ITGB3BP,-0.03551586763470557,0.037449587413175264,0.030133342799337246,-0.011263785609382602,0.01959909304070801,-0.03240853707974882,-0.019180504781445503
AANAT,-0.023929420016921662,-0.010040045528549372,0.05271764284480572,0.00425653940359523,0.026804818899519828,-0.013971030551012089,-0.0014678467470772376
RELN,0.017411208285232536,-0.017427270619147738,0.09599115261047643,,,,-0.056690326677069774
IL15,0.04620845926962569,0.010007651227641922,0.023576531440530162,0.10400711797112502,0.09425210571589247,0.048482649487997485,0.0210765066372426
UTS2,,,,0.00935722560084146,-0.016352018538685734,,
BSG,-0.007830184964901092,-0.006023115015560506,0.07140358521240818,0.009022774796074308,-0.0015792483814871389,0.03888993951696037,0.007159391823352267
ADAMTS3,-0.058602453239213155,-0.011242791445101877,-0.02848432645611824,-0.1084550049519691,-0.017973099329372296,0.11751887941644829,-0.005431636689586669
CD34,0.027042165836228454,-0.025972905354578735,-0.005689205783096228,-0.07643177482387525,0.06231550547580047,0.05128495439376655,-0.025037239239800595
PLAT,-0.0011653068430601734,-0.03753379937345968,0.03828312539862459,-0.08412793671539726,0.056030362798436414,0.039647090401563743,0.006873483890712334
NTF3,,,,,0.034193202375618154,,
LTA,,-0.012700218471956137,0.04079648733700085,,,-0.018802901636826425,
CKLF,-0.0007696972628294929,-0.03350658647933452,-0.042492257361266654,0.13060417426349702,0.053228825768743285,0.013982621131478558,0.10818468008244578
CD24,-0.02483299338895412,-0.029364510569220875,0.003152540730073768,-0.06929303126117559,-0.038382386960253284,0.014383995456095743,0.04213000635422138
HSP90AA1,0.012318305677364227,0.005161808277598996,-0.007376969265939184,0.06321937259189114,-0.08144241707369315,-0.02831883816068952,-0.02382120377950956
BMP4,-0.019245421075814666,-0.02963113429330848,-0.014606681900563662,-0.034342399844352084,-0.022981241900114305,-0.0017986336227649718,0.02377896901777576
SCGB3A1,-0.016493402425911196,,-0.011961401453576204,-0.03759030334749246,-0.03331476904212254,0.05291356628562869,-0.04622801290029824
IGFBP4,0.004710028246127134,-0.03173346909196101,-0.00010222966709772813,0.049077715533262664,0.08369475528173836,0.060635124960601666,-0.077667949715299
RSPO4,,0.04324872157511897,-0.02377853450757518,,,-0.02479905902877244,-0.029007974600892106
LEFTY2,0.04410660642012823,0.024555012631647468,-0.02116150238327201,0.005364502892034872,0.00452110851993784,0.1767478600640558,0.06435108365238817
PF4,-0.01710925743852559,-0.008645485528222804,,,,0.08994410161731586,-0.02272358791209859
ANGPTL2,0.04401822478989241,0.06441535639349352,0.07800817146878443,-0.10020740559083022,0.08321653995859485,0.013935405678726864,-0.009358677941863645
LRIG2,0.002271924837248952,-0.05026621751345229,0.0013068147957030422,-0.05392549824159761,0.029206100285789734,0.04284346278157842,-0.04773836678726116
ICOSLG,0.01985700244673991,-0.019042021766763142,-0.021951938263167763,-0.008518554524000013,0.04621271356027698,-0.006809328035451709,0.019084093552945578
WIF1,0.03818364268006451,,-0.037255175560613335,,,,-0.028894458023296165
NPPC,-0.03655410582433676,-0.013411280086556305,0.0150923088294181,0.00233832437930296,0.02068610442520234,,-0.01435078512371215
LYZ,0.008026015187325451,-0.009902948154292506,0.04548610836916432,0.13421168936120717,0.0017832535097848583,-0.01473674784500799,-0.010525084564101181
EREG,,,,,0.03238921379689377,0.015511798065829639,-0.026161581158671537
SPTAN1,-0.01296371745949829,-0.0013450911518012834,0.0367021441856436,-0.057361949746992026,-0.03689907933482791,0.023680325297047927,-0.02678755947079312
LIPC,-0.020946228183965444,0.05818259494630548,-0.013663113076421986,-0.03385711200077957,,-0.023773979022930002,0.02290190907553202
COL8A1,0.01206434158472167,-0.013348206757386672,0.04916243707710463,-0.06900357277333712,0.0681802241118836,-0.007040432126284068,0.03079777178742421
GSTM2,-0.0004317469306999874,0.02362303049588444,0.009815094341127302,0.009478026496196161,0.08871750868730223,-0.010335637834175218,-0.0054014339010076025
IL4,,,,-0.03236416781418477,,,
SPX,0.028656527173128582,0.020469096770164487,-0.03190158674849026,,-0.02206869370681856,-0.003754758315435417,0.012709993771845745
MFGE8,0.019988751605318277,0.02784289454914642,-0.015758712291810476,-0.05016967359604973,0.04666154877808311,0.042946434037894894,-0.053289224124193416
TGFA,0.03946053960016449,-0.01616975830543832,0.001010548232358008,-0.08637413378887664,0.0010869610903818832,0.054209307240703185,-0.025280096843899407
SLIT2,0.021349993496500037,0.05035690119616863,-0.020676078012863093,0.09631821603094391,-0.012252234053403562,0.01884056597499413,0.02359241754835152
PLTP,-0.05420572388294321,-0.03544622893604263,0.0034517204487069866,0.12150101603039602,0.0652085412389335,-5.6786531756501296e-06,0.05610628048990805
APOD,0.003912085816059653,0.04075788362107424,0.028001830868830308,0.005306750749358484,0.08774475226396934,-0.03564092547860867,-0.0823175741192658
B2M,0.028386518626446467,0.007491079278765062,-0.011561839726845699,0.08658524651107195,0.14853402833825433,-0.0027405092681415653,0.019497742811393274
OMG,0.00436493856329569,-0.008541460841225652,0.00041805840985272436,-0.06798848245631786,0.03275865086043978,0.07382901102940286,-0.054387688650280964
CXCL3,0.0011852074482148612,0.022126482102537,-0.012345282821885673,-0.04546642678337964,0.025319803830432887,-0.020704028249223027,-0.015417782725351197
CXCL10,0.07207641628231413,0.03540668167324789,0.014845175359887554,-0.0074145658690569554,0.05252752996521139,-0.041696932125188,-0.010834046759308326
RSPO3,0.02302740191145531,-0.01004004478670368,-0.012900582616851187,,0.024756324144423386,0.10975731285854477,0.02766838886732666
CORT,-0.02124976549499477,-0.02251557136041247,-0.014071578366738701,,-0.024958342921151334,,
NCAN,0.006852828399084612,-0.01614331163367595,0.027923409688445644,-0.02831464476343931,0.06584220832595049,0.0325427125211636,0.020957499253837455
PRG4,0.03244559940763275,-0.009909091227772084,0.007756112735769327,,-0.02397363847044246,-0.016714219340920766,0.11042270785929975
ZG16B,-0.007814416694275607,-0.011500712249120935,,,,-0.016708481986746324,-0.019385551015917237
TGM2,-0.031189401803415735,-0.010783767862427483,-0.044746499290945034,0.09415579748385736,0.013263401435440966,0.019717927343395746,0.04893075911839726
VEGFC,0.055026756330683574,0.015770784529857747,-0.015392714556242365,0.02193934392398566,0.017400034087898267,0.02190508111802257,0.009330097029744005
WNT6,0.025305504887503164,0.1796197693312329,-0.013433983979914332,0.20852906114228123,0.03577763768097594,-0.02017892598096055,-0.020031090284428527
NRG4,-0.01519100419605328,0.15395387584762352,-0.01795739692384796,,,-0.013400101023775987,-0.030123687440607616
PMCH,0.02161752886408486,-0.01671005181262616,,,0.05885447056097403,-0.013947798159495548,0.0028574216721880814
COL9A1,0.07371578658660168,0.009867985184598782,-0.020462026885756057,-0.01834252111118087,0.024076290392501663,0.07572620854269883,0.07330774868959705
GDF11,-0.03691881000533592,-0.009669755894867795,-0.021059644481785024,-0.05046600234403422,0.011942768959676888,0.010256299769373083,-0.010230099040103382
RAET1E,,,,,,-0.01469981561279623,
IL24,,,,,-0.016587461475875278,,-0.033677280442677766
SORBS1,0.007276122053426223,0.02368760633414036,-0.0031780272864921576,-0.07900835483693384,-0.000904024485904629,0.009350542818997604,0.04791691377219477
DLL1,0.01847461823382136,0.00699608530909258,0.0468430168642249,0.007169655318831511,0.05358736817810484,0.040883074357742175,-0.011823906058354068
TLN1,-0.011272108974809084,0.010403857728344044,0.05995194488091789,-0.031372201088473016,0.016650941163212776,0.017821094107753926,-0.03258774372798067
COL2A1,-0.01224117229651365,,-0.012532996588015056,,0.03003951553637073,-0.019501673913009755,0.02737175656587177
SHH,,-0.010297172720360966,-0.011961400408075255,-0.12322411861668657,0.025601998929034506,0.02553334780995258,0.03884802177224269
PON2,0.032580323194418156,0.008256537405228215,0.050586679435904246,-0.059077403237661384,0.051658445838985656,-0.017950016260388345,0.08617705195594369
ICAM5,0.0398173802841935,0.0018720531524515898,-0.023359968878323926,,-0.036746725202394546,0.0011109847651830146,-0.011198682709851446
HPX,0.037669937363554076,0.0006596001813648205,-0.007795742748610233,-0.03956824534250843,0.12024838809997075,0.035291422329098085,-0.0026597483655403857
SFRP2,-0.021928022479177328,-0.011727363825321841,-0.02346520651657509,0.1020993578960174,0.056530104837784735,0.046427694706127384,0.04683154285986635
CFC1,,,,,,,-0.026654723647668094
CD70,-0.021518227300986778,0.008592530055917485,,,0.033177846815854554,-0.020444275325741897,-0.042845075834043116
HP,-0.045211668930278566,-0.05094365875237589,-0.041780555077983256,0.09314697102667233,0.12436506079925677,0.00010596288702084111,-0.019407603887669114
CXCL2,-0.017955933947682988,0.05869171714690139,-0.023674486264276373,0.0015249091033441796,0.057607052306594415,0.08866503290271258,-0.007003692490359402
NPPB,0.04398779786852699,-0.002435292327740039,0.11460689099447204,,-0.0337739156985793,-0.013592910116416178,
CCK,4.240086595988011e-06,-0.007469766372802574,-0.006520432539360492,,-0.038400420637250535,-0.01763367390057699,-0.08771638203097593
SEMA6A,-0.011542434108021788,0.044082901307873186,0.05616479206035623,-0.10721445802387741,0.013066678191919085,0.012999131929073069,0.0769386569137866
IRAK4,0.07070940015638921,0.0030072831955151925,0.010885015191858421,-0.08509605332932305,0.0454519094925859,0.04071740164622077,0.013110492760349578
GSTP1,-0.06524993120348271,0.02577950559433993,0.023960272533800297,0.052445477025065905,0.05593205113317289,0.04105422748515543,0.08866362870773276
VCAM1,-0.011923562660378188,-0.007775317521372027,-0.0010061257300062914,-0.019807283860308642,0.06642796749294903,0.053273910324162795,-0.056648735556213144
NXPH3,0.022230279872555637,0.04929774327517228,0.013582312574879523,-0.07063401482630315,0.04835840971295103,0.057732799692205974,0.014040130887825323
MTMR4,-0.04299588197438602,0.007889966472559289,0.009842507863743287,0.05645093893314992,-0.019924674656901713,0.020358956091667213,-0.056777136188192676
LAMC2,0.025466576790897474,-0.009889827270770745,,,0.0648808117172168,0.16710352565708014,-0.02900799056970407
IL10,0.015563624530681443,0.008798406312645574,-0.013778668922308081,0.09240235673392634,0.07364885480285126,0.05370327660581634,-0.050461646217259404
SEMA4D,-0.01840527404711901,-0.05554691934648926,0.011774147531599066,-0.010318702632488803,-0.011166199691260422,-0.04420397740673338,0.032209302792551436
TRH,0.01969200807581615,0.06347277626635744,0.009783736335276488,0.04212519719319608,0.07489950065072022,0.011772918077156528,0.0028747413244264
SEMA6D,-0.001441421721931139,0.00202390614665217,0.003214324948567241,-0.10219651711282246,0.02289720651710499,0.02877665579921254,0.06151426631215502
CEL,,,,-0.041454935593324534,-0.025119174938965847,0.05088056911302834,0.05299518248217308
PDCD1LG2,-0.015304759316504475,0.001596128264386958,-0.023570049817226362,-0.0027336035931365293,0.10231808219500467,0.017984069874274897,0.005014926299380053
SPINT1,0.01158590628468674,-0.01885334408618429,-0.020224119685272702,0.15999162704523898,0.07836542180780076,0.05363551231372109,-0.01810243982204999
CTHRC1,-0.045692267892975154,-0.04037949225760815,-0.05289934425982818,-0.023534373292733432,0.05504067787139241,0.028688495597302226,-0.05813658458472006
PODXL,-0.03684860395634844,0.040884756953181764,-0.017368170930478113,-0.13561348312353913,0.06492906220761033,0.09757538016478555,0.0395269991200852
JAM3,0.028155238631257594,0.07702072559295661,0.026120563686307947,-0.037043115674622595,0.02893518913585983,0.0017936264527819224,0.07138782353106529
TGFB2,-0.0067548862523391295,0.02021648217607042,0.08522421782752346,-0.09708019399107867,0.08706140297605844,-0.025917682209699953,0.019104971767176165
COL18A1,-0.007003189764637708,-0.010380117642649666,0.011114404792689143,-0.062197589087085094,0.02815476030105569,0.051608812147720166,-0.05564891949916024
NODAL,-0.0041086194881219526,0.03756471002622773,-0.004719285834944988,-0.01723124139269953,-0.006972752274349452,-0.00033898474642433875,-0.05125139209328959
INHBB,0.07316110378264443,0.045636528387436995,0.02814958561908825,0.10539611328063685,0.009783478387714907,0.03194139391641574,0.029937711759484353
LCN1,-0.01670107592188473,,,,0.05863764601377184,0.11721005128088584,-0.020346630482055636
ARF4,0.036124868995072175,0.09508119621447744,0.046721407688157204,-0.04738325544131588,0.07088905100135684,0.015951167327003368,0.0062180394967369735
CXCL14,-0.045660125399856324,0.00285590855967109,0.0017614456591016616,-0.06565897878940542,0.04675045742416481,0.01391027115167178,0.07468069349644074
LIF,0.018781696288629964,-0.013109903208230324,-0.011619337311086482,0.06961007956565915,-0.03806017663733521,0.06406916291801128,0.02815528268211094
IL17B,,,,-0.04268057279808957,-0.022951997202704248,0.03914054474353883,-0.023004662974438598
MMP1,0.051979761527488254,,,-0.051386109366029685,-0.03626236871963303,0.02775083861252518,0.0077714980757251405
MATN1,-0.02192802546739675,,-0.012532995028343598,,-0.019548496693655947,-0.018516817986628305,-0.02096438037104303
ADAM28,0.05818726085149371,-0.007552482615474769,-0.031475921280195496,0.04175115056573424,0.05257795053783971,0.00568408727728975,0.02692646978479571
TCN2,0.003944346773068698,0.01768702455798883,-0.04475523338635519,-0.06649862240929302,0.06642707074879273,0.033857921818638954,0.001985203351426978
THPO,-0.02857312512107667,-0.006669192575381522,0.013720555208753501,-0.04104004816047263,,-0.020045091607217253,-0.014793355780742087
CUBN,0.0006886641955191414,0.009148650397484089,0.037671907154034116,-0.09675336223329797,0.06746056363837218,0.015600961167777412,0.05411786318416252
TIMP3,0.01442334706796204,0.03399916062952821,-0.019787743362235998,-0.020430690824240934,-0.024456125478529028,0.053658524788573095,-0.05369463866945555
PIGF,0.016884214818739432,0.025746489389411584,-0.012621034411760903,-0.06815520498500667,0.03222170057853064,0.03510693903985855,0.011807875264725253
CRH,-0.019567298847660522,-0.011614559116404622,-0.017141911102260866,,-0.025496099836224154,0.031724265920095494,-0.045915301984437884
BDNF,0.0767082114682624,-0.031149570084961192,-0.014115372960352852,-0.07191880867429182,0.0014737044636903333,-0.0028827137392063713,0.015630791377304092
CCL5,0.06333627427501955,-0.029508457061505754,-0.017002516871766318,-0.02933105416409614,0.09266456278239633,0.030342323254228466,0.03979398760649735
GAD1,0.026172161072542187,0.01621870087588572,-0.04524253029454713,-0.03959449321412263,-0.026308707617375936,0.005699463417035518,-0.042123921163611584
COL14A1,-0.02245291615245212,0.04805368871338342,0.07144570937746435,-0.05787411942712485,0.03714890493697677,0.03517355683254528,-0.010089637951534
HLA-A,-0.001605318976234081,-0.02175618150634156,0.02153900786311063,-0.021760454173726452,-0.01931102753698339,0.020760900901227005,-0.023024579318914534
CD5L,0.01509552370474346,,,,,,
FGF18,-0.017704866736489997,-0.009227680361638993,,,-0.010838681743367932,-0.015224972112462916,-0.011677407970478578
ADM,0.018022507760915078,0.024834985904139423,0.034322326017600185,0.07310169261311565,-0.061116072706079494,0.02449494410779577,0.01899916606612681
CCL15,-0.021725244046166586,,,,,-0.01320461713117506,
GNAI2,0.05144560890189968,-0.00033048896078345256,0.06813167958838526,0.045322329223202465,-0.0070118954284522856,0.03578342693084279,0.008879820702243867
HDC,,,,,,0.041568401246665776,0.07259338221372458
COL11A1,-0.04081509429467389,0.008648794323786839,0.02839575392952178,-0.01797359460533643,-0.003625966069618527,0.029222370331123303,0.010426174923083368
NUCB2,0.055764393047455556,-0.00515760426684646,-0.02763552462809122,0.108238590138841,-0.01498270090711559,0.025889004608754113,-0.07066993864863419
FGF16,,,,,,,0.07688704869879014
CXCL1,-0.04113259178556396,-0.030548190372744793,-0.017002519754398794,0.21970767026503565,-0.017923199618582297,-0.008541650754220646,-0.025405382128366343
VCAN,-0.03816003667574069,0.01894751787066945,0.11370553496930737,-0.07075748487067074,0.003317310571823304,0.018112920297021617,0.024433276008259813
MMP7,-0.02417054063292491,-0.01834525625202152,-0.019371022882504002,0.037592774417831286,0.031201381967427062,0.06905446539769007,0.020530295499188632
PTPN6,-0.02757052866161083,-0.04473410918357167,-0.03300873002407403,0.0822610702101815,0.016177813603684976,0.01098178778337033,0.08294017181920504
PTGS2,-0.056817287906781345,0.025318173351648498,0.044617945765044874,-0.022842529233733876,-0.015310159881016427,0.03505167352689526,0.04764913198201966
XCL1,-0.02144225724652676,-0.010040046476463548,,,,,0.08783893466045374
CD58,-0.006924058649154694,-0.003988435366762612,-0.01651267153776258,0.10084836945507038,0.03786097214009445,-0.022236534545267733,0.030035312998707556
TNFSF14,0.0422081739778366,-0.024422758142578504,,-0.01304867439643885,-0.021706379541709064,0.026327806108949792,0.05870235111613297
CNTN4,0.12633680459262966,0.014623831898356076,-0.02252317511004419,,-0.0038455528991968445,0.05197285322939429,-0.061509372066061975
NTF4,,0.24005699547468448,,,,,
INSL3,0.016290581484670916,-0.00922767855168335,,,0.04619895752450206,-0.018080115999199665,
BTLA,,-0.01464713019417201,,,,-0.01748256815350924,
MFNG,0.017508741802355173,0.0013675648706822764,-0.02380791400816768,0.024511940632262412,0.04772823242543161,-0.01940505412316058,0.05105721918946364
ICAM1,-0.0044352670588477545,0.014751570911316868,-0.04549823577609776,0.09850607293341541,0.0010022582334141125,-0.0010287660963220115,0.005395707973265299
PROS1,0.019184524438183796,0.0019085514541490036,0.04189793984851025,-0.06864230635121982,-0.0031227142014926667,0.020050048702888186,0.030716289056822492
CLCF1,0.026006162360335556,-0.005274739651385263,-0.016669726691535693,0.0980485466745242,0.0166620362199617,0.03925481140460665,0.016619068778731944
PSAP,0.05808204978046754,-0.007846505591873545,-0.08454895805334674,0.13236576616187504,0.017669419415154815,-0.007552575891731311,-0.0842312357439072
EFEMP1,0.029770054695888202,0.0378513599977977,0.007457361751032396,0.03898117891040793,0.11598718999492287,0.00495435922735138,0.02828080129593145
C1QTNF1,0.05250872775374909,-0.034207414768893184,0.01896187208317419,0.06821506232682209,0.02132976858028936,-0.03727834748063151,0.061697503634345216
ALB,0.04279398866501028,-0.01638242585350149,-0.0020492524961406786,-0.04582355615936497,0.02491964197594037,-0.020444281706151344,0.07522224946960145
CCL13,,,,,-0.016113318287977987,,
EFNA3,0.036643202307766416,0.022595144099447007,0.005929324127646604,-0.029819737496267013,-0.023773092790149983,0.011517854283782148,-0.03065024371895123
DRAXIN,0.03591365345592652,-0.007185707403882463,0.07779227424993565,-0.12597042693742583,0.014611494856810838,0.03507187979262557,-0.03427583245981315
RAET1L,-0.014963456245769956,,,,,,
NPTX2,0.029420343932749216,0.00997672431206108,0.002910488538387378,0.08986700603369432,0.04819799291843289,0.026020389655080366,-0.011045925369599575
FGF11,0.04099037221850346,0.04661493839864656,0.03629698983312933,-0.04248003595558006,-0.027005648401501034,0.004173277515268407,0.04431138717578116
CD59,-0.023362817563309577,-0.003408347379299911,-0.04797728456193079,-0.04292639979875738,0.06104052958296515,0.039189354869070936,-0.07098784897100595
COL9A2,-0.00045509056499722957,0.01788827524279109,0.06463098470268626,-0.024893463843210215,-0.0503055896427918,0.03560173587960342,0.02985726592981768
DLL3,0.0035528441188358824,-0.02990310269885647,0.08076454642214877,0.07332272032330422,-0.006092160402444731,0.06643746440664927,-0.01824595605043319
FGF5,,,,,,-0.04631844426207983,-0.03543606446519598
LIN7C,-0.01329488552866781,0.05584423618467897,-0.0008140097140069627,-0.0023015910046638595,-0.018321479258739837,0.0333183143320159,0.011323570748371278
GDF7,0.013855242382399836,0.0010543267576504304,,,,0.08677953901887153,-0.015702805937930185
PSPN,0.02840721590033867,-0.022556820345364114,-0.03274868921285844,0.08405967687874427,-0.029642196836441585,0.015631694334783862,0.054703356647593786
ANGPT1,0.009462027325637496,-0.009545981859395048,-0.019862516453122866,0.029218728257739694,0.015816959037325377,0.02647808554340489,0.03688025712657811
PNOC,0.025531271180470962,0.021102052135900433,-0.024798602327965696,,,-0.01866035815895803,-0.08506801586650911
L1CAM,0.07763182671022142,-0.021945618530700192,-0.042963497080013104,-0.035296007200976254,-0.01947817830089309,-0.02271054684564585,-0.024941322800107905
APOA1,0.027017034785974427,0.025444872494374507,-0.038773989635345445,0.042136072203896965,-0.03077564502794939,0.05790314128420177,0.010812416888350385
PSEN1,0.04692741521067123,-0.020777315464745958,0.0605390978862201,0.08607839099652116,0.04302214017671205,-0.014553658118806682,0.08931913360735443
CALM2,0.041511407218373424,0.014470529455319838,-0.024257266342591014,-0.07578329896261286,0.08416474588337193,-0.027247616313416417,-0.023197596284033083
CLEC2B,0.05730312057563735,-0.01494906100353857,0.015567823548083575,0.07655009613524089,0.042513255335781444,0.021416676789975192,-0.014782333023699456
NTNG1,0.07605983316043516,-0.022424106868708136,0.0019258033961904741,-0.05202558457500313,0.09971828700936912,0.033444673532634306,-0.028728874773079498
LRIG1,0.018362722073493164,-0.0003764081328595016,0.060697702136576534,-0.09316773286055562,0.06743683590755213,0.04222890840689054,-0.001391359197653641
CPAMD8,-0.030063130826728006,-0.010914697177108511,-0.023148275882013583,,,0.0030644477331700126,0.06646639517990169
GHRL,0.048570809563667036,0.03568364125203771,0.06819891911446901,-0.022294984359627113,,-0.02600653422451368,-0.02003109718990256
NPY,0.03332315882728741,0.017231758764369106,-0.05156162761121613,-0.04505339429094481,-0.03012273190187929,0.04839679348705906,-0.04901728670007484
MMP2,-0.008114123426660852,-0.05044188398083372,0.030175835981314587,-0.12259953087812972,0.03671964895252136,0.0803239217019386,-0.0016361567765730744
LHB,,-0.009505876960468134,,,,,
PPY,0.12900010445330498,0.017913020510503794,,,-0.01702637714395036,-0.024434066015548036,0.010449403681188902
ALKAL2,-0.003311025138994929,-0.009367771394855305,0.04326613114178616,0.009744920839613007,0.05247857302303646,0.028744552526406942,0.031908794505201024
CSF1,-0.008787116442647347,0.023392174028408947,0.013989160833428554,-0.0782690536564963,0.06614764148701095,0.01600502648824302,-0.008088415472646873
SEMA4C,0.06051905107519574,0.02074279723033363,0.03317666980305518,0.00724125323463971,0.033495609806677686,0.06349921684636078,0.014191717199866807
BMP8A,,,,,,-0.01622787734757109,
ICAM2,0.006977063011898756,0.00011144123202294509,-0.023405030281718163,-0.08373123176540453,0.007116123754801175,0.04789861699399391,-0.04019571850533796
SYTL3,-0.0023924187701369936,0.002959554172118923,-0.03913099828745821,0.0024922200359722858,-0.006439296028989695,0.07559485099158803,0.04638902079092775
IL1A,-0.0380855025124409,0.024538509795016296,-0.009320096472941894,0.0536891516383639,-0.040708251663025004,0.008427057154899527,-0.036006526664106746
HLA-G,0.007848392902958735,-0.010040045569763026,,0.021495932627261134,0.062477416197122375,,
PGF,-2.6182636670037326e-05,-0.01844034952918069,-0.012973791712906394,-0.06033102350522475,0.0450401100926408,0.07238046828898607,-0.03667852505504743
LGALS8,0.02796990147974518,0.03186732148795113,0.0047886803480136075,0.0706973924500718,0.0027263955622915583,0.015129674621014973,-0.026154351797895832
DKK3,0.02853300078620401,-0.01032692943735148,-0.020892969375444725,-0.11753829615807775,0.04564305025720905,0.030337070270202736,-0.05653631637950365
COL16A1,0.020723107480336424,0.06122276834562748,0.06593601324370882,-0.13801799140702775,0.022154134807917794,0.04782122386209236,0.03605945063346515
