,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.03330679839620687,,,,,,,,,0.09016629891177576,,,,
BMP1,0.03165803189090286,-0.020195534503377067,-0.06384789356910714,-0.04807464563537085,-0.00428692604722236,-0.0016425425422629117,0.055773109306375065,-0.1387986367305816,-0.2928956149191176,-0.059229059275542464,-0.022591689146248962,-0.05232951302695716,-0.12189296891795866,0.07877704000393503,0.005162155464392619,0.022531015175291606,0.028279438287485126,-0.06268585919545101,-0.09103845525505978,-0.03364069768147976,-0.05530863316885396,0.026536532763310708
NDP,0.0627496353499404,-0.06526896701890632,0.09729609186421129,0.03643304841915204,0.0994804828014751,-0.02541596471025858,-0.042880642298504995,0.07889618361566648,-0.0631463799638354,0.04035094622403307,0.00833550071008596,-0.01771305626121328,-0.007457449988315003,-0.012402145606085867,0.005356066243423783,-0.0030090168924947927,0.09495835981343011,-0.02783441939973773,0.045340221814900425,0.0060819019666204475,0.09763645378833122,-0.0010018317280021463
TNFSF18,0.02267150062452618,-0.041415359744461686,-0.005990273475488578,0.05369187486289346,,,,-0.023955767763400537,-0.047430596831913495,-0.004782872852192641,,,,-0.03451443617768574,,,,-0.057021465244425334,,0.055060049027703235,-0.08127926939136665,
IL36G,,,,,,,,,,,,,0.03141258245694441,,,,,,,,,
RTN4,0.02904233152591426,0.23367591240331062,0.08545111379053437,0.09945156676553867,0.009578517733614974,0.07621130784868838,-0.010185698053100014,0.3359050864296434,0.359160401837129,0.14715401658983823,0.12487838824350606,0.20772690850755027,0.2786048651310012,0.04740781360884502,-0.061487813159414824,0.04323140215449935,-0.012846682710822127,0.06981649629053623,0.029971084468342492,0.03541339609148419,0.2772184833468616,0.045053142502260154
HEBP1,0.010785335042901476,-0.09228112313351912,-0.0018382290349532957,0.10719172582218493,0.04804601679555216,-0.051902281442985705,0.0379879337761811,-0.13916903315616647,-0.07644237249969722,0.05878441941628449,-0.05274974003760851,0.0059350517609796745,0.03708094473812122,-0.0005655203592367655,-0.02636708232631488,-0.0027711957294716955,0.07206734740682777,-0.01497587112854173,-0.008882609636535048,0.011328993387216813,0.03084770940817391,0.026903365651478026
WNT7B,-0.018635833518544146,0.2992797737465398,0.035418246063940666,-0.021246438283636027,-0.02708170801646602,-0.022306497091797942,0.008866291387422573,0.08842249735348574,0.16943271316499608,-0.021879766226379656,0.02748481038758348,,0.0673177612253307,-0.03799702543594266,-0.0503919864851209,-0.011103356561368408,0.025363245848232324,0.05230742701851193,0.004647459940537256,-0.058797073853775916,0.12688321764559357,0.0732543478080441
PTMA,0.016275872356780054,-0.013433674844378013,0.02414082400704808,-0.03305110253413481,0.08663563215659344,-0.006581377252851868,-0.03927724001425574,-0.3868380046746858,0.1809690283872774,0.04644438268426452,-0.1494068319954762,-0.16428833682321134,-0.2253454290005508,0.021650077501701722,-0.10808717713330707,-0.0535056506381956,-0.023670171949565447,0.13933172655369933,-0.12556078998913153,-0.08641847744107307,-0.1387032631378642,-0.009413182537666633
FASLG,-0.01863583878684654,,,,,,,,,,,,,,,,,,,,,
CEACAM1,0.09725348411881155,,0.024242055251393526,0.007269554331065427,,-0.029655396459675604,0.00484841228146075,,-0.08831232491426538,0.01335793106015927,,,,,0.020367724368300283,0.10916620388391884,0.009071160116525903,0.006121401023338549,-0.008603242855849602,,,
PDAP1,0.05168761547788099,-0.05256209493239813,0.03625567088138549,-0.09685245754715002,-0.01424662153025506,-0.0073818261355326625,-0.032466447080683525,-0.13211568222729764,-0.1942603117265292,0.0006359532445879835,-0.007621794241540098,0.06275677822817807,-0.08165904692347006,0.009480218423582596,-0.06140828896382969,0.03678133785328824,0.010770015972069474,0.016959245508991586,-0.04282624218720911,-0.06074958860085484,-0.05221711697255558,0.1015560259811195
QDPR,0.03463409654026096,0.1894292687061558,0.0820249542817995,0.04036964145302605,0.0941106415780484,0.05626867538953043,0.03766895657137167,0.17014666328995592,0.1795963305827378,0.11419875154286731,0.028887891110746636,-0.12923507597718234,0.07330562110258286,-0.05001955211623869,0.03973216606355227,0.08693410212262154,0.07326993707947334,0.11907264130819345,0.059199807183378486,-0.04384878613837599,0.27101758624552696,0.07498920260498303
POMC,0.004855521312772528,0.1470902101885233,0.039583529534875594,-0.011719247938270236,,0.03758728201829529,-0.021582108674116317,0.08887524239932854,-0.015312185415083295,0.0013532270664529784,-0.011567842796962706,-0.022453625460890754,0.028371175854013216,0.015224456593098852,0.0542851616440703,0.021210959449433606,0.05499011759870763,-0.003528521826327295,-0.01735130133938531,,0.05674380240029804,0.010178193839475809
CCL18,,-0.019492036357611268,-0.056248143751883646,,,,,,,,,-0.05016335465756948,,,-0.03204211253708529,-0.03990756198033344,0.07139534829512595,,-0.05460311554667765,,,
CCL17,,,,,,-0.017983999766323713,,,,0.022861282763153,-0.03761803245094142,,0.004472496969380109,,,-0.008611099177600341,-0.01798141194533127,0.03547646376598955,,,,
VEGFD,,0.021071508563236942,-0.029937074332732027,0.02281672714580013,,0.04567719931857276,0.029808470131671268,,-0.0813088562989205,0.015572303183838912,0.022017100520377468,0.033194549136421635,0.03875649106268509,,,,-0.042504347655039056,0.006232246388561384,,,,
TNFSF13,,,0.015811055957677095,,,-0.01588836738136948,,0.010377273668245457,,,,,,,,0.026508258488330726,0.056410615861031764,0.07489598921178187,0.017722249010305745,,0.06985231165520364,
WNT5A,-0.042619211128582454,-0.06887496212084962,0.00379886028267436,-0.012951427703370518,0.02934699286921772,0.0936646000107815,0.011590869778177373,-0.2455584805871344,-0.22168974753484558,-0.032906868571307,-0.02525747477245988,0.039732584398301206,-0.021031550215094685,0.025405344269241726,0.08676859621150577,0.0955576158476583,0.04857323757016051,-0.025195945623493372,0.013637946256684559,-0.027246639134498596,-0.1440602127210643,0.02481766843396228
CXCL8,,-0.17817222605776273,-0.09602140652762951,-0.020612296944070848,-0.08557230834552386,-0.013599338028669772,-0.05614429267805958,-0.0034504118090428935,-0.12091622015223764,-0.10285750095566941,-0.0038832638709248046,-0.05508877781534633,-0.016870730246843147,,0.05139135357963193,-0.0590353398972846,-0.08811378476510952,-0.03160758998036761,-0.0010953176264138615,0.03256556278938719,-0.13229522052377474,-0.010204456961798348
GRN,0.0017849622134057245,-0.12297837724332791,-0.06221612534169463,-0.034548143623423025,0.09852992846032699,-0.0027823960891360786,-0.0015000675188088064,-0.25844948551147173,-0.2522001572109456,0.004072169960442066,-0.0025794760669361257,-0.023487640390091928,0.005833847963065037,-0.07602166569105055,-0.05515573742353954,-0.0033595031559226596,0.04216389001542449,-0.04897588073313147,0.053046141869397476,3.593598650591291e-05,0.006699727312572883,-0.018808559913139653
MIA,-0.00535125803455115,-0.006867794031751898,-0.02128828846987152,0.06359662688419865,-0.021925877659081876,0.020637932924691613,0.04678237229480357,-0.03295856111977411,-0.09936999136123219,-0.034603601661128906,-0.018789227689929813,,0.029362372804193945,-0.05255860602019553,0.03133324078031282,0.07182947369619129,0.060728239054772724,0.0012549207530642187,0.02776185240429763,,-0.036535446221193105,
COL4A4,-0.021582572080028964,-0.04236079489233408,0.09431948674688528,-0.02465524654726115,-0.0408084398687557,-0.03870137612466998,0.021950406512973565,-0.009792407938835554,-0.021350670139708882,0.02493276146169879,0.04358890009429762,,0.04125051575177664,,-0.04051124190976318,0.06702910759943312,0.019467168353212994,0.002825657641373818,0.032570631055961564,,-0.055915876321275565,
TAC1,-0.018635828647853448,0.32136529152105603,0.14637918029696495,0.05090481210611937,0.1930993527545537,0.19449519491986322,0.00446960152672883,0.37868367299171835,0.276215509478681,0.22423945718665572,0.1139180848442359,0.09459404643055844,0.2048590469311721,,,,,,0.04956255131757911,-0.001949766592462889,0.17885582273311604,0.10014817953461902
RARRES2,-0.08109044402965308,0.12215209315655279,0.009048362558643422,-0.12500764496078504,-0.05969444548254253,0.04888847441054045,-0.004734858894220723,-0.17785522093926587,-0.2898003893637892,0.19432538437707234,0.010993854667550937,-0.061232202380868364,-0.07161434809198697,0.07235832474868226,0.07941896458922891,0.037499215492530574,0.01612495663390892,0.0017916742420489198,0.0003280463926266894,-0.021210201506066655,-0.0222421145016394,-0.0283798018718146
FGF7,0.05207622637701597,-0.09315364177906746,,-0.02619604744671764,0.05120286017840747,-0.004497759366169247,-0.045954487439251755,0.04347053756724564,-0.03141692449686277,-0.023766643480064135,0.0048699354915147505,-0.04831523364837606,0.028172696906132298,-0.0068526973095826916,0.019116629961726545,-2.035694145686999e-05,0.003548419491824307,-0.00016205942307327809,0.005209209867496426,0.01018141170088327,-0.004465826077642556,0.06734682095795955
EFNA2,,,,,,,,,,,,,,,,,0.03916676254997651,,,,,
HBEGF,0.06859346271418329,-0.10094917054388755,-0.04572589703301457,-0.043006133307668726,-0.022522089923334713,0.02685587954634692,-0.053098754816943455,-0.14377045331352725,-0.16135902413113085,-0.1551716105476428,0.017123027168226328,-0.06853697936938309,-0.01618456053429152,-0.018510218846615707,0.041128759507490495,0.01237730706123221,0.029976536286098966,0.08657238389566996,-0.028117196404469132,-0.03079331227756693,-0.15854090010949604,-0.04006570878206114
CSF3,,-0.06299656149454673,,,-0.028564356674551587,-0.02928065298989164,-0.07886947733561905,,0.040923790542997995,,,,,,,-0.01007815915687777,-0.05791277953667565,,0.059789761302404695,-0.03310060896425011,-0.016400188487155444,
PI3,,-0.07462882119948651,-0.005137555928586563,,-0.01882691285172685,-0.026281505501823104,-0.015992690937575712,,-0.05660503472393506,,,,,,,-0.042443582947984296,-0.020492694198352156,-0.027759712140449186,-0.015159850140403589,,0.005299834150988379,
PCSK1N,0.011447165615005677,0.282566521924781,0.07947435299520705,0.08055332023040924,0.07222219239057716,0.0586153985787804,0.09538266993927236,0.21893558546409267,0.0962256376123452,-0.04872544398906036,0.14532449372990977,0.17816742532576807,0.2563792899014102,-0.008692653742388388,0.07340573441445827,0.11453157103445166,-0.010255248903200849,-0.0030351958566630964,0.07854830002402166,0.14039373593903104,0.16668560915982203,0.15861047389649055
NTS,,,,,,,0.011115073775951204,-0.04899334075083926,0.016629331871806027,0.011288015119792518,-0.03592707162907195,-0.0010565882313192789,,,,-0.009848487518757549,0.004771689626959364,,0.03990172921493886,,,
SFRP1,0.09624000047986435,0.06706257832264327,0.029324948762351755,-0.00912113101251158,,-0.0019087910602749074,0.024881415551705293,-0.07239944284383443,-0.01917017233793982,-0.05638593285836967,0.07341872087755787,-0.06017211899677904,0.038312984458548756,-0.03438119965324605,-0.08551995550677681,0.11217024687977062,-0.003747478163180397,-0.002021950972466082,0.00046820790579695556,-0.012975249679810875,0.09651755514258496,-0.02405633435985111
CXCL13,,,,-0.02501106802111675,-0.02074110276016479,,0.02177855906548716,,,,,,,,,0.0007969826053474627,-0.01190325884152849,,-0.007956249892187623,,-0.023787118916657243,
