,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,0.0822679552681177,0.022375386828913317,0.06377741857337343,0.14876463823661412,0.18993696534200796,0.23724822207768903,0.16914358763861564,0.0699928284506938,0.0783077649027683,-0.009471283678487756,0.10504911369375758,,-0.007133025367484681,0.060542775720176904,0.07430783367956884,0.0398205874919175,0.0077857009122807444,0.0501594777515192,0.006906160755457165,0.12028769467219222
GRN,0.016390777580407676,0.024611149090392963,-0.03906423511901546,-0.08063426498630748,-0.055706217888397185,0.057416904080554075,0.20880111619482994,0.021021295599037006,0.077132656253489,-0.10276570202386154,0.05900538585339425,0.07304889657706128,0.06522078457770822,0.08267918214294818,0.012767574314307485,0.10031217391878001,0.00041309422350698454,-0.009633193811934702,0.015554968117863744,-0.013036588257167619
MIA,-0.04409351662250038,0.08355611250821576,-0.0361583739779224,0.012480973812755272,0.03977511754444756,0.09016608037099141,0.09252331507637704,0.02603087336118413,,-0.006108666578170479,0.03170019991104767,-0.010829910539024113,-0.009565057501684439,0.044601076681578866,0.04511843575056747,0.13776882025236925,0.0808361586833328,0.03431339839223562,0.01305863302716279,0.035058947578192126
COL4A4,0.022355426275380376,0.07222206712882416,-0.03788676663355379,0.06272562090879434,0.022657923529777985,-0.06273190985539938,0.010695757757234466,0.026191825068707816,,,0.018641590508567472,,,-0.035801192427549935,0.19455085254052099,0.08470817025654989,0.001777414328689627,0.03448153254701544,0.03009451585619954,0.07000523965582985
TAC1,-0.06777877799545004,0.00465768559710269,-0.019806117256901807,-0.10634560263887076,0.021335987825202293,-0.12132785894716304,-0.21995459153356914,-0.16712573807562656,-0.025515830221511465,,0.01251854271106601,,,,,,,0.056220317259839454,0.0527966372302803,-0.09599408024757825
RARRES2,0.0019551561050693495,0.030742743185547254,-0.04965591733194522,0.11059145719556739,0.0732484000517292,0.1839052594091881,0.31145470892248495,-0.208017575221271,0.030922170642382812,-0.19116123357791526,-0.008677235213668479,0.056417164578396566,0.046904807127801866,-0.06366174710733515,-0.031861546158718744,0.03932751899413525,0.07430090009325807,-0.012565742476997111,0.0652412611336799,0.13654620625899952
FGF7,0.07618092802099923,,-0.031218185752324434,-0.01905142428815425,0.02328122936417741,-0.0075901462343122275,0.03186844768385382,0.020188907235581175,-0.027345324589943473,0.12815099080392353,0.03226110715207747,0.059673965225889386,0.013697383381976631,-0.004437593289710103,-0.048954043994116056,-0.01765748986408789,0.04248425639244627,0.03495603589777591,0.05840508914587794,-0.006643832118072912
EFNA2,,,,,,,,,,,,,,,,,-0.03427359845943849,,,
HBEGF,0.0054679102258083,0.062361884090461624,0.07822997790331983,0.054663480944480355,0.041324667794607105,0.22378463132318863,0.24446835931039299,0.15477829683145491,0.06302341362371716,0.11774959921985606,-0.034861674855940744,0.02124111564568317,0.036586347474138727,-0.004526100962759849,0.03584603934168607,-0.0014384115990025137,0.02908147548006443,0.017505439214578426,0.040232462151111634,0.09245864272084542
CSF3,0.017377358821985812,,,0.04382857432009956,0.09063679771003151,0.17591053365635997,0.14319071385378287,,,-0.03851094686784589,,,,,,0.03487825284145461,0.019799448279744048,-0.0034394681498189418,0.02375533724902621,0.09847215861603253
PI3,-0.0007487458432178819,0.034057171888745526,,0.12207806778082804,0.13320084363676787,0.21335713111688628,0.19517628313286983,,,,,,-0.0005409846920746254,,,0.009016653937659842,-0.0011190235526125697,0.005801214315959814,-0.04759997030764591,0.09735295632703805
PCSK1N,-0.05862026411310445,-0.030148378024211882,0.008578771132976845,-0.11677842714208586,-0.15728035300072626,-0.1273604128843185,-0.10536995352975138,0.06381751695388609,-0.07345480749787663,0.09615385809892477,0.013037346594897529,0.05566685557072773,0.016245007730161916,0.02543050759097076,-0.058882370804011035,0.022043387332526185,-0.061275585807484385,0.024792089175191902,0.11306477542316731,-0.1296561103466947
NTS,,,,,,0.10217800703517252,0.0042644741128576484,-0.0032845877385812594,0.1408161785348799,,,,,,,-0.045055093275544286,-0.02043385961814585,0.03403704027598438,-0.010879338608026923,
SFRP1,-0.0533540295593708,0.06011018235314016,-0.026316115759667375,,-0.019149229248650403,0.03521903369248805,-0.04561960420858985,-0.017766801956686985,0.024840499128304622,0.10952983732466483,0.02455179871127485,0.08122488098114776,-0.04860618089545285,0.0025998989440885975,-0.0428163061657276,0.09040582016161765,-0.018910477165026262,-0.057241189897847586,-0.06348023865427446,0.001106787868566013
CXCL13,,,-0.025775105055041925,-0.018400151052287924,,-0.04964123365356175,,,,0.10758809936017982,,,,,,0.08442958755013058,0.08393780410945736,0.001057335072667998,,0.09293214432500894
MICA,0.1315792460775841,-0.008905371568008469,0.03260227026894875,0.06651145392773672,0.0832270971093635,0.038819771507632723,0.17642015864781627,0.007414237710856488,0.011322519596641111,0.002173798700931122,0.04598338458575262,0.006054047147754878,-0.037019377540478876,0.11531327888099335,0.08030308654441923,0.11989470230098348,0.013136777002713445,0.01989184990028891,0.10516450344531138,0.0767200482548739
TG,0.02230088236115484,0.015372477455471215,-0.0038001801577851177,,0.07468430790385694,-0.023850715814654998,-0.05005169997781639,0.04169310387079226,,0.0667841642044435,0.08308646221665188,0.07272709140801527,0.048638038304944085,0.002335492126300254,-0.04064050895087757,0.04604837003765993,0.062059242627709496,-0.0012516322892900172,0.02994397248726205,-0.02099889377862132
ADA,0.010886715720624223,0.03271026982157631,0.07753621967644832,-0.007502506691070869,0.11067570569704241,0.010026681006122508,0.20445823002268937,0.08475441629206103,0.0521432423601153,0.06282092912433647,0.012227683890051555,-0.030010290714278482,-0.005758114640906448,-0.009151347719505777,0.06437341285770685,0.0503616065720688,0.023235823891514868,-0.016816719796780396,0.11054789149950339,0.014420443263129492
LAMC3,0.04331781572889736,0.0004397959115128925,0.03479945351123665,-0.02087561406887629,-0.07271150654323762,-0.01070564790891504,0.3121898243615499,0.05567005387068073,-0.028266406447094224,-0.005160717565733826,0.019432157593399352,-0.03614208194776484,0.01859265161705686,0.005157096348441829,0.010572584385732576,0.03146740901909568,0.05807947212891443,-0.01905492050811703,0.013344628450218238,0.02608102379708207
CCL7,,0.007596002215909262,,,0.09352242699891271,0.10818286054932628,,,,,,,,,,0.010576026364261283,,,0.02485971691424022,0.05214623064998331
NGF,-0.03627199253909461,0.03322657479459637,,,0.1080928246137607,0.047369983837590814,,,-0.0196853289622389,0.062476332672767594,,,,-0.02178344638917141,-0.018738058211805346,-0.006807246653292906,-0.021514005816757394,0.07754934568661892,-0.025753882916779935,0.11395886792308273
TNFSF15,-0.062067977948661444,,,,0.0024470936081266536,0.05237173921948418,,,,0.022869347157180805,,-0.036590757736678275,,-0.05144853327240932,0.001977747915530914,-0.0074682350830584,,-0.021932811013473746,0.12619124110253474,0.011868882724956828
HMGB1,-0.019833585848741446,-0.07217708686709554,-0.021224010175683185,-0.14087037437946728,-0.11330767276943891,-0.05493571274086747,0.07406295024921476,-0.12606478245410024,0.07935700768948256,0.09383874186653098,-0.021559884185115136,0.052645614984899315,-0.0593929502895004,0.003002996215388415,-0.06145851026454396,-0.019636753701670468,-0.09372725273713378,-0.04702895334175732,-0.0855380079549121,-0.07687402468175066
ITGB3BP,0.036506089407573744,-0.03993519285330262,0.02175776465930911,-0.0023231160757328484,0.09195205275530384,0.023272146472536386,0.15374328641671964,0.05200540022439924,-0.003132270857531218,0.11523429686541656,-0.0013855285543798615,-0.013975049216698461,0.031179870495353746,0.07398058771042268,-0.0008050536138393743,0.027454638132215554,-0.049259774658114985,0.010389353527374008,0.07269055924113998,0.040400004084986584
AANAT,0.011016005581331359,0.03444963793992987,,,0.04574986523228183,-0.04390799974256129,0.005828237681909874,-0.018929947510723962,-0.018507104270962794,,-0.022344269003988497,,0.06994610277529013,,0.11475972287329023,0.01498276360862558,0.024817611990776926,,0.0050883651849720265,-0.058113996495628435
RELN,-0.023767164382332208,0.010210929294728565,-0.011757221694059067,-0.012958781470192693,0.04803398118078169,0.0403734472635339,-0.10460442014423492,-0.040821719300909685,0.07427163464763098,,0.15391711201424324,,,0.11060520244920445,,,,0.015291733592671634,,0.048898685618668176
IL15,-0.042213288215408706,0.04530451426829734,0.014290313865127321,,-0.008582878293004475,-0.029695591909370628,0.12089456891586767,-0.020781046183725543,-0.03792519050405885,-0.041268160143070796,-0.020723276765885593,0.010393237692502982,-0.05123402069655107,-0.05222644292978403,-0.04394590118945215,-0.030289249225955595,-0.016610300016416182,-0.0017924032772850126,0.03525516307041688,0.07929253888342694
UTS2,,,,,,,0.24504302308419104,,,,,-0.022100294901031103,-0.032941623046819433,,,0.054157192778013265,,,,
BSG,-0.0016431155207088438,-0.0755347570844625,-0.038145528487562405,-0.02318868788079308,0.13389956604218559,0.0030428934281772867,0.02185834101411894,0.24487814244753361,0.032934278326167354,-0.21010792486082133,0.05268898262509564,0.08557405024530967,0.10728086122455065,0.0466556502887202,-0.002798893388673683,0.13533293706962463,0.06651665620960855,-0.008229198587098623,0.13498842293723348,0.13694960151552016
ADAMTS3,-0.05155466224012796,0.019617672291973948,0.010325060007089078,,0.032759655969403986,-0.022442416564267965,0.36858963608149903,0.055326825839371964,-0.029718060767290933,0.054082804900812735,0.026292596724346595,0.09684381234863869,-0.0051997807909262665,,0.036789997978351696,0.05316748531602431,0.018696395848118958,0.06942060018226373,0.049265765700469234,0.05352403399499066
CD34,0.009685940809390725,-0.0530242416204244,-0.0022060851792087303,-0.013070090508929056,0.022083448137355834,-0.04446604990487582,0.2785256584108505,-0.041042897611848636,0.0653854040261853,0.0067537331284358544,-0.026172802734904264,-0.04852296946796679,-0.03984527563968802,-0.0059915371878048185,0.09760110659486942,0.06160418510437115,0.02773717188813808,-0.05806453156511488,0.014849378928926965,0.007821584060280766
CCL23,,,,,,,0.02168381629011242,,,,,0.07389809397959152,,,,,,,,
PLAT,-0.04509088037768149,-0.017820357693004267,0.010393279236616332,-0.054174055001310145,-0.06964465472553964,0.08470011175234624,0.22974983171373914,0.2175365030928591,0.024147397736358107,0.032957448351273747,0.03442676161118885,0.028826207816417593,0.09705596192537586,0.004430818642914071,0.01287076683336281,0.05753155072420007,-0.0048764470253710975,-0.016823487962265123,0.051118783967177416,-0.008804480175655022
NTF3,,,,,,,,,,0.10840695478450452,,,,,,0.1476631450437081,-0.0236488934107811,0.02317140330406947,,
LTA,,,-0.01646836208076603,,0.012985393141954802,,,-0.0035342599072594235,,,0.09263954238842619,,,,,,,,0.0468383137164006,
CKLF,-0.014472368408641292,-0.08317612773296502,0.004056589739973181,0.016356200063713036,-0.04692527569590085,0.021950548237011692,0.19917428463198197,-0.08687882620971973,0.018872492441227167,0.18649046775530845,0.07908580814375402,0.010791669509043233,-0.014023683661356524,0.13626408618343183,0.12337036042157024,0.05369606459239618,0.03986737390060067,-0.02787044788540897,0.08141694604026636,0.08304857583135912
APELA,,,,,,,,,,-0.08408907654812024,,,,,,,,,,
CD24,0.05966040732321838,0.022781400439302175,0.06445883708071522,0.027665768698235976,0.0955648986475041,-0.12711787889857692,0.04036564599849819,-0.20035775023748906,0.07640273745332782,0.2187648267013333,0.017480040871167137,-0.027508489639990016,0.018155592958634184,-0.11998004745252866,0.14187388682207194,0.002838534112913204,-0.03725948564533794,0.03183048552306898,0.10493271310299601,0.06827955447850487
HSP90AA1,-0.10572799594158873,0.03077966162400608,0.05884086691206843,0.04978203327251375,-0.10208313123136141,-0.055257462274516264,-0.36848615683844194,-0.15930701843511183,-0.0807957022211164,0.15302944686918374,-0.034584162867276086,0.019324358077135773,-0.12152776209118836,-0.09213592650984397,-0.16019159450097617,-0.12085146213881887,-0.07282011703875635,0.02031978462312991,-0.16148578450312984,-0.10447925642750165
BMP4,-0.04412094653010942,-0.028353103671692567,-0.01932707217161043,0.04596209518212498,0.06869508212008209,0.021315131595073544,0.062073217757609836,-0.01670660167271703,-0.02951923289553795,-0.022739155317604662,0.11491291140302878,-0.023888393119561552,-0.0477686542699473,-0.03486469213930617,0.02198043494365977,0.04212868623651696,0.028689793615184776,-0.02143698775953504,0.03306413718826072,0.07271362130492363
SCGB3A1,,0.1026886324468381,,0.13012534715087076,,0.04090291310945079,,,-0.014758977757482868,0.00685667197239334,-0.01446043025836345,0.07897454791647922,-0.0718495606283514,-0.04905862746035193,,0.0413728034738694,0.026267280980043203,0.08020678831940976,0.01622498217048457,-0.02625008727301357
IGFBP4,0.03398317820960576,0.005145336509282809,0.02282909256146563,0.0606647240165482,-0.023480976178561947,0.09441027762791243,0.35175530767607266,0.04689507797089924,0.03933766795109943,-0.013516210603001521,0.02246280240488781,-0.11326241323128078,0.004378367580107681,0.023742319402176165,0.0699940903633546,0.09145478515654513,0.04808329401672968,0.015369532191006006,0.018777839892426693,-0.02717383708598589
RSPO4,-0.009766001201100341,,-0.03175478249612923,,-0.06353990922676962,0.02355663430461757,,0.043442384995597806,,,-0.016600726039908136,,,0.02175069819094517,,,,-0.0306743215147697,0.10276316568394382,0.10925006416895533
LEFTY2,-0.00478645605753951,0.09186561285953965,-0.0044524468752622,0.002767340928887458,0.021315172443793204,-0.0022685955093611748,0.2716031748215247,0.008727358886410725,-0.0196853289622389,-0.07320447141074372,0.06866308424083517,-0.01975380213317708,0.05001302780852497,,0.0716239588881792,0.05958408885170828,0.06948453501958979,-0.005055562751972485,0.008385477857266975,-0.03235897424373065
PF4,,0.033706515071152986,0.027265147688669736,,0.061543509137630154,,,,,,,,,,,,-0.031414125859838084,,-0.01723328326640192,-0.0015358773147677797
ANGPTL2,0.03149095812718399,-0.015447778773036132,0.03638677904534776,-0.006432665105246124,0.02018713273783113,-0.0035652217102209852,0.26232824004860444,-0.0643894207052535,0.062182415540834445,0.07131203329910042,0.06703010578511763,0.019267472240114235,0.018604846882315586,0.05965006290783053,0.05016206123812346,0.0734546144707089,0.0002786241674305699,-0.013353556280039326,0.06306875338320228,0.02469691695576178
LRIG2,0.008011764804758884,-0.07252603501985458,-0.046781577954373765,-0.024982136372739487,0.01293033652441681,-0.036927802336117935,0.12896251090571434,0.03192978692416356,0.010234821120505841,0.12153080577054652,0.05656804481586742,0.043517812018553,0.07000105470596951,-0.017344064004608875,0.08226847858580659,0.05755594890908027,0.016245175602817553,0.003921479111094285,0.07109950865860627,0.018680081023964377
ICOSLG,0.018741082440254343,0.003531202259927656,0.03757392348101809,-0.03128897547603252,0.03690290723574952,0.09688899604755603,0.21627010767862298,0.009104921349033868,0.0495788180970087,0.029575677555658274,-0.00866294271815599,0.055783056867857936,0.013624065675213997,0.01940327505225342,-0.040711058590888215,0.03614757252028036,0.09945397772591143,0.02754336056227087,0.1207336480990979,0.05571747611401709
WIF1,-0.07548271961309204,-0.02325667050130234,,0.05899185227184853,,-0.08466582671598831,-0.15871847193966834,0.005194802921585875,-0.04509350511581469,,-0.02503311684593696,,,,,,,-0.028514753021227964,,-0.01961200119488834
NPPC,-0.020002213926880386,-0.0214481723771958,,0.14113252250784855,0.022211355526537552,0.07520017546027805,-0.08079818371541471,-0.055587245389851776,-0.03668018444026796,,0.00489604138786064,0.07019975900692078,-0.08976030120132208,-0.07817168188081358,0.08823078392071212,0.05893880496263684,0.04982347724550974,0.019174933312052903,,-0.01319257838860931
LYZ,-0.0674594267337868,0.040632691056526477,0.04768528707441395,-0.034490723377597864,0.010911292092167624,0.157085346035341,0.29579203591659786,0.026250498164498724,0.07740025261173385,0.10949455623238019,0.0491960142261571,0.008875567351172285,0.07433800961323442,0.027572337079317628,0.0581668148204354,0.0978165648808912,-0.017897942747153776,0.027070123720752515,0.02388422982514155,0.013298294428463866
EREG,,,,0.0030133745466804835,,0.20372963019847393,,,-0.02025045069383984,0.06190011350448475,,,,,,0.07564046794575417,0.038604833798185884,-0.006753669922030026,-0.04725215255227848,0.03346981098370384
SPTAN1,-0.0557622013091564,-0.05336301505997787,-0.03943728123703675,-0.12800939423944196,-0.14514213450662222,-0.045873172447301616,-0.04792342902528341,-0.0921666232737326,-0.06239930232792236,0.03642163231524885,-0.03128454544292835,0.029369303189491745,0.1797505149506082,0.0478904707943163,0.017065188517003168,0.08043341679467625,-0.08643617229159678,0.02529927746892545,-0.06103942020620534,-0.09713781830066667
PTH2,,,,,,,,,,,,,,,,,,0.059539901985047335,,
LIPC,-0.08022362682205236,0.09688403984960005,-0.03886258465250048,,0.011000504535476227,-0.05842874682423916,0.09099817965774797,-0.010189662069441585,0.06918942140122698,0.011916402149634542,-0.032554333888199345,-0.032348629740657775,-0.011121178186490055,0.13055175205254635,0.02634569280887207,,,,0.12661352394355477,-0.011231174784866772
COL8A1,0.07481408000743786,0.08046396984826602,0.031619312644041116,-0.05077452297185478,-0.003220098371678554,0.07657631487023182,0.11435796163583149,0.09113725789634361,0.0008347842247561804,-0.16665389681702183,0.05419592042983208,0.02386598804244118,-0.004218798588060941,0.002085540516145271,0.062360266814975904,0.09214899445681707,0.008629272455849381,-0.031030804529577113,0.12818875785401543,0.07054742031503607
GSTM2,-0.028862521398519594,0.025279415640111786,-0.014986855969274923,0.021403691194827636,0.04388227751463227,0.05701718563921364,0.12200630682901653,-0.007404034076523692,-0.03220859131587339,0.03834186769413765,0.17259956095727108,-0.051965723300758555,0.10569197296584507,0.035823858465942354,0.09941375023170144,0.09877983556643263,0.01461213893204402,0.029759444977495435,0.11067024587135318,0.045165662900204843
IL4,,,,,,,,,,,,,-0.06186040096711603,,,,,,,
SPX,-0.09652922112425699,-0.012875116826490039,0.026808407794660583,,-0.049080097262218146,-0.10547611315601972,-0.07874324764400566,-0.07647635450042357,0.024514369676316258,,-0.03053697064784116,-0.04044172923595574,,,-0.0734863701471482,-0.028931011495210577,0.036761303716528825,-0.0404318742016952,0.019876882471042023,-0.0503322961396857
MFGE8,0.0873874352472898,0.03322328852280569,-0.006631158555506935,0.052284624909905014,0.034621352080763584,0.018967211981748916,0.08948413997049726,0.04421658544274605,-0.051459885226674267,-0.16102006419293802,0.0382055657140501,-0.04548580128766417,0.05426291030250949,-0.00479114217178528,0.08790327768031957,0.05447615736174406,0.02942577181278951,0.020794837782378974,0.034903960759762466,0.09121057216965778
TGFA,0.13136042251116328,0.02234140052663853,0.013438170032050455,-0.017322315325306453,0.014674861063729403,-0.06075651279987658,0.08585023671052196,0.2695816044711478,0.08371413690468167,0.012216027275357004,-0.03170215099952638,-0.0226244660677988,-0.005853344130684905,-0.05253070864055175,-0.04941152326556596,0.05077795322734807,-0.011072655385367027,0.06396173563801945,0.1497852184142308,0.08327237131952257
SLIT2,-0.06112289895082267,-0.0008178094703551769,-0.035079445640008325,-0.028890828987224924,0.01020295073922098,0.11992351381854469,-0.056542902368559064,-0.04991339659057749,-0.05270040488482088,-0.002868414294077389,0.017662320157819593,0.06967470229428259,-0.0007200047175852044,0.038282333000999653,0.024824092799867956,0.12755011495988827,0.03812520451850472,0.0013960144281656576,0.0885772685690735,0.08507349635726019
PLTP,0.021452225869585485,0.010054914049623918,-0.00521477407425243,-0.12097306088928643,-0.10515585370981838,0.16818636572106976,0.44832900623569794,-0.06092418817292188,0.02100537123688189,-0.05674961805525911,-0.004411493973907748,-0.011459979183261434,0.12484458934301991,-0.01118776935479146,0.14343431464854806,0.11361627478230187,-0.02807873269830532,-0.0034280971217210032,-0.024400446823920112,0.0613757197388442
APOD,-0.13134677839502554,-0.08344656111110108,-0.04401058949086745,-0.18743929578517657,-0.07510738032095812,-0.2257671852484963,-0.08725125130647,-0.15502331236869882,0.11211066098261505,0.0076138286090248,-0.0416132851560312,-0.0698325796981607,-0.01671166999431186,0.055474958200110655,-0.16322726144523164,0.1035544817887874,0.005233670840060294,-0.06085136879687594,-0.07113485076942642,-0.07220651860197605
B2M,-0.017141596702378612,0.10902759583575253,0.10318168121571217,-0.07720072799751654,0.024726778622049618,0.19645872526862265,0.44023317542441115,-0.17956885654494434,0.07136544099203287,0.03685111824843858,0.06131985202266356,0.04066315323143673,0.14523996777232492,0.08359829266767811,0.12747627314994514,0.1903057746007088,0.0907539026655641,-0.01547399557629155,-0.07525606837027396,-0.00168993549837163
OMG,-0.06781147881926348,-0.12260731391262232,0.028253236823788847,-0.09858605788135325,-0.12594831971102333,-0.21110172287381862,-0.26128841917890894,-0.18406664190429772,-0.025887242651168582,0.15849445564524464,0.03849033819161017,-0.07001888964192841,0.0688745510057632,0.04738912147262391,-0.10407651915589956,0.04144304298044484,0.03152474196456091,-0.014536814712685411,0.04114690773242751,-0.08648113087434649
CXCL3,0.06802870224354575,0.008672399816239218,-0.00157757641028519,0.06231217414152918,0.10770719239451419,0.1941675627796001,0.10778184983021309,0.06018025722830378,-0.028507466609238846,0.1077517596332758,-0.014924513817089298,-0.006243011799056899,0.04262050354245934,,,0.11776492528330558,0.014131216367925317,-0.024702926215412306,0.015223210740129623,0.10779699942189995
CXCL10,0.036852300158160864,0.00873860362025414,-0.01860406290028049,,0.07300085301568986,0.08794130967645572,0.3364171407824679,-0.15617402436956562,-0.04715262127854186,-0.005376545958962294,-0.023716858586603627,-0.060435539451019586,0.05979696531905061,-0.10109144475003057,0.010450630977569474,0.01497873477760655,0.034033171980054525,-0.041913637619813364,0.060201652393969886,0.028544041952541333
RSPO3,,-0.04481384700241548,,-0.07994069969225225,-0.01061386215162066,-0.008683965527273126,-0.08304803536303185,0.008464401124094032,-0.043491920637807505,,-0.015595829297030956,,,,,0.008149322852712889,0.031860528589237894,0.03153578395539721,0.0527526558061263,-0.005477812763415063
CORT,0.02027664816393694,-0.008756916166953224,-0.04611538246848927,-0.06038114819345052,0.0038501111757187345,-0.04864989939706531,-0.12383669799372345,-0.010722444190923774,-0.049552399495337414,,0.027545379293048428,,,,,-0.0383900189035466,-0.03287328605469418,-0.014415748537047194,,
NCAN,-0.17275663910032857,-0.06872391136474772,-0.02484235758416886,-0.00023727811986050978,-0.19350692035389516,-0.2138415514707612,0.007809146724990818,0.0869168157967698,-0.003447689334657772,,0.002096360676601668,-0.0021850205851713695,0.057232417722261265,0.1020359490771523,-0.07907069580803575,0.010734705141569562,-0.009090135595493903,-0.039745929974962006,0.010483323051132106,-0.11663045011818977
