,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,-0.04290826989162342,,,,,,,-0.021872567373796212,,,-0.022889436647815852,,
BMP1,-0.028283287923208503,0.015826376976023033,0.0003495162491009312,-0.008978632841371405,-0.11009081899670004,-0.007801129726224532,-0.30234537069834133,-0.032427217827051116,-0.02729488714563684,-0.17133639828986408,-0.14918569806063975,0.07626745874238162,0.05665536472619685,0.06549864571756338,-0.05278928761193177,0.11117780657521431,0.03770111718418221,-0.028799622725315374,-0.0706706083674206
NDP,-0.04581133499427984,0.002510672445159001,-0.020930416963245324,0.009188376127086433,0.14460440154092402,0.04864874719242035,-0.09985896731643557,0.029767948308478166,-0.00814336776738188,-0.10970275537018641,0.005626970605629604,0.049460659755826336,0.09760846877627741,0.003182132884854291,0.04068445400481343,-0.04534992043699546,-0.019982827703709672,-0.00452311398107965,-0.00528588306872155
TNFSF18,-0.03457192179808233,0.029620405676677265,-0.024170220837291624,,,-0.02106898169443635,-0.06371749264749964,-0.018525823135762787,,,,,,-0.022556792659109707,,-0.038627779249644716,0.031605250231653996,-0.007905736638343592,
IL36G,,,,,,,,,,,0.00036592260313128355,,,,,,,,
RTN4,0.24603637774885118,0.0363019684709685,0.017745200101880153,0.025585813521517415,0.16946852435844736,0.26310303722706946,0.3736909994699747,0.19712337670488753,0.08290524418207691,0.3518545312913317,0.21319480911357902,-0.06362646493844752,-0.07495317513334612,-0.0008948312125765495,-0.030717974290587854,-0.03274729582436848,-0.006646788968680403,0.15175348142609546,-0.01963182914547306
HEBP1,-0.0448021467840167,0.04966698068005945,-0.03266604009024394,0.003057604396799058,-0.005960607059707911,-0.11551509014458054,-0.14913675429110992,0.012040590984526017,-0.02690442055978279,-0.12953989256046008,0.05297447025551743,0.045790571750803005,0.09692126334273517,0.04423880713131313,-0.01362640533371279,0.017237187687890024,-0.018791366446024565,-0.0032828660829822475,-0.027821065472884772
WNT7B,0.22366236101958115,0.0021460692659761777,0.05110414498518378,0.05609083064476958,0.06730722465788358,0.15653537722133262,0.2735435756065863,0.021054775432337774,0.013913885456958503,,0.019044785571476475,-0.013656276545262457,-0.0001330044673638005,-0.04716807824724267,-0.02678753186098787,0.09378148698729866,-0.012714152754155427,0.11116951230702572,0.07330584927032553
PTMA,-0.05977327544745048,0.0230989332724678,0.007052130833108543,0.01298211446536055,-0.15458136957504617,-0.28819150771922786,0.030035536568373288,0.041320049760274966,-0.11425924979995446,-0.43907589143773734,-0.18826103120555204,-0.03469264565109252,-0.06071811849307977,0.037070565561840574,-0.038439520849910536,-0.00946139075653131,0.009502924977822699,-0.09344817163401213,-0.13243510717474535
FASLG,,,,,,,,,,,,,,,,,0.06415865765703375,,
CEACAM1,,-0.014115954298640281,-0.011522182293126224,0.03188464676031397,-0.03273795419981803,,-0.07931147845888377,-0.03101298806776544,,,,-0.000653255720737706,-0.016893068243137372,0.014391592127533636,-0.017779274485976753,,0.07759542744927705,,
PDAP1,-0.03463436207224164,0.03883209272954625,-0.06248576493669853,-0.005182284876492546,-0.06913528224903939,-0.003373186444934567,-0.2377743744079398,-0.03102189890390834,0.014256078397678246,0.002487257503920956,-0.0827079257882778,-0.05710189817322408,0.014892357112812381,0.01802677873514138,-0.04719328960420343,0.009837516941976028,-0.018331815694173047,0.008726140736601093,-0.023267299673981688
QDPR,0.10245961887233124,0.01725428303511201,0.005078116270627491,-0.00034799285298668393,0.1839430321369983,0.022193040099916905,0.09565786595343682,0.04798426076445387,-0.07332713696082029,-0.3687457497923823,0.02148659546477892,-0.0005472957047306196,0.03950245182752773,0.010851867442273878,0.0382523224844251,0.009513352850964968,0.019161444771628452,0.07854273481883735,-0.08530055557619375
POMC,0.21343984581562025,0.03487542729939211,-0.02047307965599252,-0.004400547830053165,0.06596291606717317,0.014901692736074229,-0.041644570946345404,-0.015895297635263844,-0.013060130955656531,-0.032315440439505905,-0.029443290281338227,0.02858823280527727,0.018200016368556303,0.027627944817602786,-0.029084557473437,,0.012289114454650854,-0.005195576585389697,0.025415726913823666
CCL18,0.09395818160624923,-0.04319997998751471,,,,,,,,-0.09975434458007543,,0.029374372620635695,0.024758469156815656,,-0.061227300234409546,,,,
CCL17,,,,0.028574419352427542,,,,0.004114588714028995,0.023499784793936707,,-0.02419898175798263,-0.014954093643500609,-0.0073397242890144545,0.008366891344760796,,,-0.01799360877095687,,
VEGFD,-0.028669574268800933,-0.0180937082840393,-0.01650321444677357,-0.0021500291318897443,0.029619997715254823,,-0.07188286194431988,-0.00633933018830132,0.05596618465058592,-0.05269916099381343,-0.012665166126587215,,-0.016893068243137372,0.06865551487996698,,,,,
TNFSF13,,0.032705577686464246,,-0.01567362934097698,,0.01153318198504489,,,,,,0.06056578608369914,-0.02650697060394383,0.14635393788152354,-0.01996493363570091,,-0.02931908362677396,-0.0340341170913798,
