,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ADM,0.060445915615362174,-0.054131617332005534,-0.07364172079734789,-0.057874129743675666,-0.10889867226839034,0.03499990437644052,-0.010540535254112315,-0.04944245416176339,-0.006581754198073119,-0.0949810552814962,0.030720342380677293
CCL15,,,,,,,,,0.04917880986556411,,
GNAI2,-0.061780586593080264,0.008955802979153665,-0.038883513113082975,0.063215005758369,-0.039134165535476426,0.05725147116888494,0.009836206216111748,0.06598146927635486,0.07820588318807534,-0.07718694988930351,0.052887132347124645
HDC,,,-0.0590657930399963,,,,,,-0.025023039591122082,-0.03853121723113173,
COL11A1,-0.032246488517026585,0.019231165782172464,,0.06978586535592893,0.022762967408384602,-0.02398427455452973,-0.004927370101697466,,0.01787351703068972,0.014365809488802072,-0.05070746655069115
NUCB2,0.028890657902067806,0.058488370576719066,-0.004135236491225396,-0.0557994941120167,-0.13129859432625626,0.04540319900434352,0.01008243011821359,0.03606368564662842,0.030730457426266962,0.011153247824207776,-0.03561104027947098
FGF16,,,,,,,,,,-0.03796750555434778,
CXCL1,0.12407756263437085,0.01179463282657273,-0.07820378103374787,0.05138549743226911,-0.09327913921935017,-0.0033014665762629747,-0.005381470379578328,-0.07205066884116576,0.043416441936220455,-0.047841977473615876,-0.034025311744919226
VCAN,-0.04739921005993213,-0.0425255332393519,-0.06644998579075488,0.06082554320244335,0.12542221506146128,-0.05896257419896799,0.05325676201172384,0.008279447793194191,-0.07797917022685771,-0.0011035390403504371,-0.08671258925129792
MMP7,0.025482097620438772,-0.02623260595622982,,-0.023000087716732998,-0.12978339611139686,,-0.03804645634691847,,0.0005383268432711927,0.03659154592523037,
PTPN6,-0.0467956039283235,0.1202796469630618,-0.05605130129183491,0.0756374558969126,0.0166265437159916,0.022908452133299867,0.03203394939097236,0.08209223011663759,0.07839876160123291,0.03309823330936135,0.08832723090708507
PTGS2,0.09335025291102997,-0.06755004406655496,0.012307515300105305,-0.013209111164054245,-0.07146534105992733,0.03747869221800885,0.019874636759732802,0.025457288595233087,-0.002795136318923905,-0.0784655607382427,0.09699813520197298
XCL1,-0.017072890591542326,,,,,,,,,-0.022670306505866974,
CD58,-0.04313770922598227,0.12264912156746852,0.020175510261242965,0.09515603671936063,0.027685282313853966,0.029466889030914014,0.005404919832161062,0.05070968528114547,0.0880664320063875,-0.023742089527448815,-0.08470305623988282
TNFSF14,-0.0024124204662970975,0.11710726334404672,,-0.018910322530488608,0.016210151212024095,0.05630947226994413,-0.036668357304457104,-0.04866721836364978,-0.018093729634021984,-0.020565477182537588,0.02818202393722488
CNTN4,-0.0013885382732954485,,,-0.005318054505013186,0.10122576821557609,-0.02672926445995872,0.012124357460751998,-0.009853189591058133,0.009253277502198034,0.01324214522432419,0.0501606806725444
NTF4,-0.021596458936482064,,,,,,,,,,
INSL3,-0.015691475801046663,,,0.029706183267172625,0.06624030141820304,,0.019343178956866585,,0.007353364199695169,,
BTLA,0.10540470016261227,,,,,,,,0.021867039014841768,,
MFNG,0.023856617042564497,-0.02431564356330607,0.019716095138387225,-0.020321401851453088,0.023343034559788835,0.002476419607295234,0.04287548798256942,-0.08378282650405006,0.023691521378168275,0.10770390970913372,-0.008202611389240656
ICAM1,0.027913505768896577,0.16717540844426837,0.0006468270924537823,0.05254706647932075,-0.07443425923223541,-0.01329463086400795,-0.034983601803351014,0.058553783909600116,0.04925608360622284,-0.06713935182425648,-0.07234452231328992
PROS1,-0.07960464312727644,0.08135432927148238,0.0301952756356664,0.030327829450411525,-0.024331783939600077,-0.012058075968993326,-0.017602705379971603,-0.010439339485797136,0.08686211918187492,0.02147146952025509,-0.036663979492543845
CLCF1,0.055399833741929985,0.03750496014855389,-0.027559986497346093,0.09406947843109681,0.006866777152430463,0.0023088573013642826,0.049395871080892745,0.0026184815499778586,0.005127327453278754,-0.032069870297810166,
PSAP,-0.05472318024067177,0.101052143385229,-0.010448200512367792,0.02708223598556682,-0.12669310255426025,0.046334476858335714,0.007576828448894714,0.00849020974884354,0.0156462929743686,0.07370249727947727,0.007417777460980851
EFEMP1,-0.08777792596599589,0.10539603454776515,-0.007958441351412689,-0.003852612122264085,0.01839577087139524,0.059026166499375,-0.004304525859309124,0.028428980677333984,-0.006131546938529064,-0.012740183175525046,-0.03582482770633593
C1QTNF1,-0.00292741884493669,0.044117949692973335,0.029399765640129007,-0.04216780759118347,-0.2129171638274705,-0.003134425422017029,0.04625088135203246,0.13890492022896736,0.019100767774017573,-0.10283170432170698,-0.026264445620166055
ALB,0.0031442255237481287,-0.031510152537180196,-0.06626603127050353,0.07605786889067921,0.002023132622009862,0.027690033137632734,-0.008161413451715924,-0.04976240193830787,-0.010254686097666254,-0.04518423424776925,-0.037980695434939114
CCL13,,,,0.04768548759769781,,,-0.022177315446915247,,,,
EFNA3,0.0442197208341138,-0.01538326114356316,-0.006333208503322725,0.0655549479934753,0.06523900405819229,0.005468319216784574,0.0005815007908765361,0.011150719405877854,0.007685315491483791,0.01612528424303766,-0.028095954458395158
DRAXIN,0.042037609957390455,0.0005528316182855516,-0.07002176803851272,-0.02243148089844902,-0.08216266605542467,0.08538463448712054,0.05475924769363664,0.043099112136123725,0.0390269523116032,0.07210221808403207,0.10337979779814932
RAET1L,,,,,0.000992718550135436,,-0.010967047301494797,,,,
NPTX2,0.03656442639644284,0.12533438003505346,,-0.029799892065826922,0.008977227111535625,-0.009048824179660481,-0.05529727699120028,-0.01946154794596322,0.04186400223845777,-0.0015442892507600134,0.08798479829019298
FGF11,0.024706663136406157,-0.04473844119407091,0.08474426002813003,0.04713104093306281,0.009816381499656282,0.0182753505347994,0.04630819031309313,-0.10390651734735278,0.05981350670636331,-0.03708285504011252,0.04684971238267843
CD59,-0.09144604573822382,0.14493671801983143,0.018218047435790537,0.01848201951590287,-0.10541795328636028,0.05609573495435209,-0.01886532268468196,0.05158098609108964,0.02141357487222261,0.10562139484882517,0.051672616840529116
COL9A2,-0.07244697317248501,0.1095138572516083,-0.014627039881318832,0.09062725166725709,0.13558973839745966,0.02031182769883928,-0.0018430728422102105,-0.02358062726247984,0.04878658993929335,0.04669561913927031,0.025069711077122685
DLL3,-0.043182940566760836,0.07666029083474989,0.03209540924655274,0.134273287591299,0.22297102124588034,0.04459856929194656,0.030726153500776315,-0.004705805706761418,0.07175933553928023,0.05885235197612339,0.20765740943314442
FGF5,,,,,,,,,0.0014105022757438638,0.050914063943893306,
LIN7C,-0.03432489704396383,0.08059644343725932,-0.007135879389932519,-0.04587936361473469,0.033448885562186,-0.04414260225541994,-0.012092058350903224,0.026157372664112406,0.013890215730452975,-0.01367484165012475,0.03582939676415144
GDF7,-0.01791870284490426,,,,0.018783494662054173,-0.027490473400774304,-0.029809231295445025,,0.056574437685486374,-0.022327446435621557,
PSPN,0.006557164882278373,0.005930248897332838,0.007904857455106612,0.05094544210930915,0.05325981620904123,-0.009073798449743197,-0.0015207364466024197,0.08300929469161665,0.04824787597610543,0.0031680321594275934,0.03556933429960189
ANGPT1,-0.016223644985844273,-0.0720734232451975,-0.028154875203945655,0.00040073756375302817,-0.03671836017533928,-0.05146768863647711,-0.007753402172887651,-0.0672657412251548,0.06128633773745228,0.05065443432441486,-0.07402667976472778
PNOC,-0.06474319153941431,,,,-0.02359888246446753,,-0.03534006120547017,-0.04345692130958261,-0.02752175808215883,0.09135100018443175,-0.05820716446685816
L1CAM,0.02483325865006032,-0.03912748484746327,0.07467597585778152,-0.061715834459579524,-0.11302911995527205,0.0462222857355979,0.04462681237677038,0.012220762566626985,-0.046871164695014275,0.07373636912532033,0.014838670230148657
APOA1,-0.024436880974309568,0.07403237525009501,0.008638144884268987,0.043848411545255504,0.06265031938992696,0.1711712912735025,-0.0007544430317906103,,0.07223571859100622,0.027068795912609783,-0.030864866653728572
PSEN1,-0.04457894677036999,0.061213528743625095,0.026948217382146537,-0.026516526766929522,0.002630242365936841,-0.01521268500020239,0.05575238819395527,-0.11546249697138618,0.0481381047771364,-0.008676153525157878,0.06487269533730819
CALM2,-0.1166340342026983,0.10076068234152873,0.0472760618184898,0.00894308052699931,0.14467824582766176,-0.09910141265754159,-0.025839682495886827,-0.05439233773696522,0.09334903868336711,0.11193825585334509,0.03369109413424527
CLEC2B,0.04451255023791483,0.035826931834306554,-0.017216757393587964,-0.04511428711785078,-0.05198848613575462,0.06160197485838308,0.0108417627404792,0.04191039214085741,0.05574308955015492,-0.01144461286160658,-0.01720245187436384
NTNG1,0.006032544871311521,-0.08611764314251115,-2.2246221301545777e-05,0.009692774522754187,0.1273475217246153,0.04710992527525435,0.04629216377694312,0.010514461515234264,0.15077615103813605,0.05477852978349385,-0.010401109041670957
LRIG1,-0.0811135346166504,0.17287418295865692,0.07009404725856869,0.14068915010312602,0.21190054600406574,0.045058958907944334,-0.04135983191750485,0.07324159631721809,0.06337441824654289,0.02955728590010177,0.01736233620155738
CPAMD8,0.043746747488305336,,0.026500971154895983,,-0.004438304507796578,-0.0015296682099006597,,-0.0039534636507631655,-0.03909858378806845,0.010727945455409045,0.07201240487616568
GHRL,0.006950104192317609,0.07084190761374795,-0.05742918320087404,,,-0.019264799345182944,0.04894226797312482,,0.019887822518408795,-0.03681591790899841,
NPY,-0.009732976864716794,0.003811603936329756,,0.036299885162078785,-0.05814187623449356,0.005357157878212692,0.05872814859492185,-0.005954473748896943,0.0336699684734711,0.05947100721568141,0.055839834020082225
MMP2,-0.08732309272948205,0.15837589606963276,-0.0592259675378299,0.06805357917085406,-0.006708034206256243,0.08537198518204515,0.030343393631662167,0.05302352570968529,0.03787249712950554,-0.006157287657629257,0.07747101930803912
LHB,0.056431268960258636,,,,,,,,,,
PPY,0.015385372425385985,,,0.07052254983267049,-0.06255261838028003,,-0.03927311284956716,,-0.025850505876557617,0.00439320004710678,
ALKAL2,0.0027351118775535525,-0.012890975471178545,,0.024030328471255587,0.049615566358816886,0.05936980332003648,0.0027800627640647505,,0.009178940802279783,-0.037740532255315734,-0.05619465858853024
CSF1,-0.0330056113024985,-0.01538689755262822,0.0063823009363338555,0.06521749870309039,-0.030483421115425912,0.03497670922811811,0.007992203879460012,0.011305579286712162,0.010441287854432928,-0.011300952879021187,0.0911382639742099
SEMA4C,0.004592212899199082,0.0471141651285398,-0.07179382612128869,0.12704311506441868,-0.0047810436858161795,0.04312405895914622,0.05004279089224096,0.06141584323316808,0.044781588513058294,0.05812572089177903,-0.013429468237010661
BMP8A,,,,,,,,,0.043513885323760854,,
ICAM2,-0.007995568427934066,-0.04364544185639807,-0.0557409024955712,0.09906515480452942,0.13334311863648168,0.08208916771872873,-0.0024096354697764506,0.024849065045565014,0.033250702799547865,0.026177124868525078,-0.05381155361103366
SYTL3,0.021729408642880737,0.0628299696126387,0.13865430547240773,0.018377795460303388,0.09649998748856402,0.05559751269404408,-0.043856439086217336,-0.06027792971571865,0.05151361208595606,-0.01199531356082451,
IL1A,0.024703284906485865,0.07686694189223181,-0.01729196519001109,0.019539167205112472,-0.04235632939399586,-0.06419521098094723,-0.04754725110790977,-0.000577464417342309,0.020125457991078753,-0.05802613450411633,0.04959376739291554
HLA-G,0.11818175327736,0.038835930831316166,0.23762042294285646,0.029714629535951984,0.046476613406231417,,0.07700753072416956,,,,
PGF,-0.04124337700916784,-0.014281518998972675,-0.030079912557313838,0.0708078310872246,0.12793967541123805,0.11514362354755836,0.019012551165216107,-0.018918742267651736,0.052129746111902686,0.03850008889878829,-0.031198244138881604
LGALS8,-0.04351456690937639,0.017783820965479157,-0.004083783691777538,0.03820963933266288,-0.012564291110823533,0.018568160534451494,-0.061806277408103336,-0.0021155871085815395,0.020189138669216938,0.044183997297656506,0.021028657261439557
DKK3,-0.06508028736127318,0.03190472802281175,0.07877234063662687,0.10104771239967351,0.11554250923714357,0.012348533017022784,-0.037351894608429415,-0.018088425877559294,0.0470022924240222,0.09180621633913474,0.014225028397195123
COL16A1,-0.049546048855147344,0.11528790357913395,-0.022874460344162118,0.08955673990233219,0.0647144936669817,0.02297619432884375,0.019301671864884407,-0.008722121792291336,0.03924967035052602,0.11835635617632398,0.020744238220833645
TPH1,-0.0127466253392928,-0.06362773870568221,0.12822341891955646,0.014446157258201238,0.05644363383015447,0.00431351185166989,-0.03310654701784608,,0.04060692844619443,-0.038014025784070836,-0.029516970998097882
TNC,-0.027273450921425572,-0.052499970157086275,-0.05287244058912828,-0.0943179658364257,-0.17314352188294507,0.03659197235662728,0.035822254939507074,-0.004696553381696772,0.06934385703306223,-0.016910830169492477,0.02088297870899728
TNFSF9,-0.027998175851048485,,0.08509838669380221,0.018392518433661617,-0.029098813401663072,0.053227710168104785,-0.04606856430963539,0.045084936805198664,-0.03640250906473947,-0.027084844541039738,0.022593098855726863
C4A,-0.019164007772009876,-0.0032144382243285675,,-0.012833465304599235,,0.1500376841800511,0.020943142917874358,0.04422372610737411,-0.0052801735889632375,,
CNTN2,0.030141440394008893,0.06858501715758493,0.005532490896633603,0.1576783946553017,0.15838703867834217,-0.07504178327955582,-0.0014607838748637364,0.10544976866310582,0.05418335492171765,0.10499863225211635,0.07091785795331691
F7,,,,0.004441458333407778,,,0.02443616577045358,,,-0.03007589342064929,
LUM,-0.01790240588382092,-0.004249575810821493,0.1071614809498479,0.013101834701244146,0.04978144520671578,0.06657155992036762,0.020156371286388836,-0.018910530589810085,-0.0373871789863774,0.015412703147956962,
BTC,-0.023280416205245253,,0.09864504522147667,-0.03481984870657783,0.09336682425357132,-0.01262939899562103,-0.0155936981251401,,0.08242297256746488,0.07438188938553306,
APOC1,-0.035932580387161774,-0.12183904730449636,0.03524034493055104,-0.024267539672851012,0.03727306143754242,0.06897739164238041,0.013950419742446058,-0.036961531817850606,-0.0511474100232196,0.024050982901763728,-0.02137008275680415
PKM,-0.001513522041273952,-0.008361956583560282,-0.07184299036319622,-0.06649173425282426,-0.1574463247235618,0.04020898966676832,-0.030446214651060784,-0.1000133412518037,0.0024400262458048327,-0.04762749176822946,-0.03523853204083589
TNF,0.06460711260064005,0.04596432335948529,-0.029346108985887333,0.010760167261310972,0.06717825948880607,,,,0.04355621264140924,0.07592573289849631,0.043271182614191016
GNAS,-0.08608722376578132,-0.13930913331596817,-0.017179351715169718,-0.05660229150925359,-0.0666702574301654,-0.021462329461858668,0.03811102547871834,-0.057195533830858895,0.03929041003671689,0.08585048931543607,0.006037584584436504
BMP8B,-0.02475129136465377,-0.007724031599133381,0.05314490628607173,0.08013283238686043,-0.022722138566348055,0.022601468123117432,-0.005212972634972787,0.0029747342301794555,0.03103512449198833,0.0275376626390429,0.0014343199409297186
LIPH,0.022459136234649388,0.07587905289445712,,-0.044915939563547926,0.015504776957577718,,0.03935981557923736,,0.008943578798971957,-0.03238491777234922,
CCL28,,0.0072304290976327595,,,,0.03497357241680779,,,-0.02600653782736824,-0.06078762596618831,
PTPN11,-0.01622359676194423,-0.037949668991415754,0.0004502538264673058,-0.08250646591467382,-0.08284473273748262,-0.02645547778859453,-0.01614938960672235,-0.05197799072153077,-0.012495585043274561,0.09290470209508644,-0.083754556932869
ADAM12,0.014609938747189254,-0.06720271465693553,0.01643956676838389,-0.036129969705057774,-0.00881180571832089,0.07457722784511919,-0.006982187386752359,0.12547384774830359,-0.006978061720784765,0.03037426846587891,
EPO,0.02129730435331027,,-0.07073708819887611,0.009532098160045363,0.07777040751839204,,-0.0029711792701326394,,-0.027655791630094975,,
EDN3,-0.011875154791975448,,,0.10747017264095968,0.05324231101799002,0.025282602604885858,-0.042231546524896836,,0.019253902782130048,0.019771755967853567,0.03577826524606171
CCL22,,,,0.12457174749285845,-0.05232742367105508,-0.005229441543391457,0.005710009921232942,-0.01362248043630565,0.10759980220059494,,
CCL2,0.03454141764095372,0.1852565302350749,0.09319867110019642,0.011781855296597024,-0.13341584737432913,0.006695941271556402,0.010264086860828458,0.03540169658756828,-0.022855371817105497,-0.01418714056733969,0.025818540907655806
DSCAM,-0.04146223885710088,-0.003873427672448408,0.0499589959505676,0.11627893056319646,0.08938442342115442,-0.022091041365859605,0.0003214359442276117,0.06671607314241564,0.013076634657933418,0.020256992416334878,0.011358359674527786
ANG,0.09562267465988053,0.08194302234058595,-0.04547493440415714,0.06917738072428571,0.058952418240690765,-0.021458552812003977,0.04314036380704035,-0.040544052852279924,0.016090865097509708,0.027048657071534355,
FBLN2,-0.03753008713401118,0.058154690391404966,,0.10097133429848011,0.08642022046259855,0.027865945388676806,0.026634222090463202,-0.06569525519369498,0.03388888305516323,0.016256318273146064,-0.03019772128309529
VTN,-0.03182654777966204,-0.04984334444774727,-0.032601007318502254,-0.03855053746484098,-0.04023641937805917,,0.04870188893629536,,0.002591084340838254,-0.02567592502047437,
VEGFA,0.060554791971466605,-0.1135245929790522,-0.07105837770362507,-0.11159861649526617,-0.1584759723954784,0.019811196903004237,0.007590316863857105,-0.08461605072779661,-0.02475130239252057,-0.07020424317006811,0.05578633671481104
F10,,,-0.04659632652079,,-0.005764865675116345,-0.044644220060340245,0.01492827904712485,-0.04096128203654662,-0.031071215952174398,-0.031785563151786815,
SERPINA1,0.014619858452302698,-0.06937225717773104,-0.11436590985805155,-0.12149742116881558,-0.1357476761512403,0.05348493327032652,0.007459258047089553,-0.04845702274451733,-0.01532764564575777,-0.015028966794565054,-0.02830779892573579
VWF,-0.07310925255479854,0.06583545666892687,-0.01021425353519286,0.10459233475392933,0.08057358815907022,0.09615012329902294,-0.004038758114103099,-0.01224328044754218,-0.01663363868873989,0.10340095048269274,0.12935603710608976
GDNF,0.03673665877494087,,0.03731028401448818,-0.03874532233743914,-0.05396585661667359,,0.03775439045578476,,,,-0.041767215117105565
VASP,-0.009502665689673713,0.005522877537042476,-0.07153903209505788,-0.007834383226822013,-0.002729369125781382,0.06579993945572321,-0.05463201727092642,0.04136447688917884,0.06610339312013995,0.008033504553646174,-0.06384822678812957
ADAM15,-0.044899619024052304,0.0742718455068277,-0.015694550496640383,0.03625218214056984,-0.028864445815217528,0.04761718404258837,-0.02907471086090084,0.08948249841175297,0.026949667654696755,0.0023667490498763106,-0.0894337211625076
WNT2,,0.08090039798915942,,-0.006909852927302438,-0.005802544044703535,,-0.01245887595561178,,-0.04009098798946258,0.020967532805683704,
CALCB,,,,-0.007780739166451851,0.046671779726014925,,0.009615154036624846,,,-0.027633338077593644,
OLFM2,-0.08192063113192037,0.056761179417606104,-0.006313674710388007,0.04657775126634965,0.0698352330504723,0.00244657429283518,0.041583785814030466,-0.026001925167225652,0.056360209106464214,0.027783243794812347,-0.010663347903725333
MFAP2,-0.02760733470164042,0.09891216171119617,-0.05136129100634141,0.06654121410753347,0.09252541806261703,0.08611879577658448,1.302396740857268e-05,,0.054038707775886236,0.039258917249745104,
HLA-C,-0.05706821946021453,0.09990759660025342,-0.0551625935760136,-0.028552261350813218,-0.12378322244273295,0.10036034728544789,0.03646686061923599,-0.04320544744420829,0.048237394068694706,0.04192868747760894,-0.03229039845949283
THBS1,0.009219188163834359,-0.06840753513245176,-0.08468995498442228,0.022253354429700088,-0.04152943721063555,0.008508482243493914,-0.004910204315199584,-0.02201563217247218,-0.059548733896187325,-0.014450368811367211,0.12425407864344733
HSPA4,0.0308616588308971,-0.02537531451261569,0.047962381987054374,0.005355950443510079,0.01605098550979971,-0.034979300200092475,-0.02045271439952321,0.03621808092146293,0.012546202595351042,0.0030682402160762835,0.07114050768263756
LMAN1,0.02329559161797478,-0.07227782054917972,-0.05101401696141841,-0.06114121517008762,-0.1577868823160782,0.0779249672482043,0.05559970974568667,-0.03920410114153356,0.022092641352081423,-0.043056559478598086,0.03716927955258166
LYPD3,-0.018147120136527074,-0.02936827363466575,-0.027738478744293936,-0.007990686433106391,0.11371132844770804,,-0.027927407472094528,,-0.027777540432944097,-0.01941883856357291,
APOE,-0.09562514549735267,-0.05359643495256166,0.009672890278263449,0.09505204001179231,-0.02921870343201485,0.015245761168368985,-0.019159432717926583,0.005365916348163426,-0.02531629155939804,0.07813793286099083,-0.040979547887364395
SOSTDC1,,,,0.017762632306584026,0.09642994262494395,,0.10218083483099287,,0.06720157066268481,-0.01638179307544657,-0.03151930215406552
ANXA1,-0.0756535249352003,0.044432225906529496,0.019015176157986216,-0.0766048370194877,-0.05101932225365344,0.04124326588202887,-0.03331635537582616,0.05381245659385969,0.005501818262684097,-0.060266392266212394,0.053457265925351174
WNT2B,0.03151327686858234,0.11650851820969907,-0.022514232626624293,0.05105424378359554,0.035140165634719306,-0.015664093000819713,0.013493206851957736,-0.040316421359070494,0.006937797437651111,0.021799126218737926,0.04305884145547975
AMH,0.03172178218844821,,0.042275111754352994,0.0633941796018576,0.08433551242008967,0.043098620165952804,0.031683817963421804,,0.040619151556009696,-0.05322980936652177,
GDF10,,0.06212907166382768,0.04106910794610929,-0.04038946711341777,0.03140147092453518,-0.011635045436458068,0.08674133543830376,-0.04811198668620318,0.014156344473610978,0.04892550066469372,0.11063331599465207
EFNB3,-0.013395226133190188,0.018789770041868374,-0.08350149491575035,0.03327355506184124,0.005752316893764444,0.010857924014867156,-0.01743076990803709,-0.09576880043910858,0.09475398817456951,0.041834649809298984,0.006049425973093525
LTB,0.1783562645260292,0.09981164038020246,-0.004874040382748795,0.1341375126148633,0.1309687745363186,0.03610578411872223,-0.036230477036727236,,0.09049948675576862,-0.0048781612625956915,0.05914598054759836
ANGPT2,-0.022184416700280946,-0.03128311575532167,0.0187738299193571,-0.0063417752637088005,-0.01885987653732178,0.10154860826449294,-0.015362438561058704,0.11252390450056497,0.00027654235356463136,0.09410127243562574,0.035409758396056396
NRTN,,,,,,-0.02101079848346222,0.11122019537964496,,,,-0.04376754252699712
ADAM17,-0.030102208372081413,0.0017147266861148181,-0.06289367003772511,-0.020458647535374453,-0.08818010575988401,-0.016093624194355272,0.013330854730506594,0.06702718210988487,0.0025867000466246086,-0.037677369531797934,-0.0239677914536544
LRPAP1,-0.08749899785425838,0.08248084680745837,-0.017146069012794307,0.07383528196008397,0.14879226594395192,0.051559387275647184,0.07928584692013554,-0.04171973284208108,0.01857218889320087,0.05369586947927193,-0.062193307490210244
NID1,-0.0715188927405394,-0.05532016115842329,-0.03406469807117907,0.05102206691404965,-0.11391246492439,0.07725562518485964,0.00981925040841942,-0.019622788293925175,0.010986436812581542,0.032773679808168324,0.0035897710538798124
MST1,-0.03364262538029071,0.027137679690647842,-0.03963580125091832,0.12295861803475248,0.116065855680068,0.002103407288494306,0.028986593290233717,-0.044061692322666136,0.066106657443966,0.07226407615070683,0.028495884505850704
IL13,,0.03155329247880491,,,,,,,,,
DCN,-0.06350848228340956,0.036509065493703106,-0.06369321852431745,0.0303214950560783,-0.018372577069513875,0.07668224585273375,0.030201922320035806,-0.024932921645184125,-0.038868276407918165,0.04876491430427781,-0.03876783278080059
IGFL2,,,,,0.036348810527315,,,,-0.012928012117071931,,-0.036379645837672954
COL7A1,-0.051413788582613855,0.07924143456123958,-0.03475867518665535,-0.022876674302018344,0.014451966407375458,0.06311785510178616,-0.044886720327577054,-0.0030807370817834286,0.049559956404261626,-0.014118286517413217,-0.05860415570422129
CALR,-0.00953365777859058,0.03649610921208979,-0.0979082420571766,-0.023044049280209304,-0.21277426720949047,0.05444359021837044,0.06543574451091522,-0.05020241401692303,0.03257456747468394,-0.015529641964287539,-0.036743817318645004
PIGA,-0.02035698693176351,0.09743732956159117,0.03815108644367841,0.03231017753729099,0.052024335992986996,-0.02286383065062489,-0.022055007132287606,-0.02167148746800033,0.1000030704203011,0.039798006685090134,0.024992524243327076
CD200,-0.041350449257803956,0.06958095083764328,0.08566745281716612,0.04766931613274531,0.10547911493944631,0.08130811962328863,-0.01552072787625488,-0.02681888607897449,0.03564589009219937,0.04995443705455334,-0.02939286394942881
GRP,,,,,0.046454457953501616,0.10422674128078652,-0.027853642301036447,,0.01667560011839949,-0.032895548278955605,
CDH1,-0.003907759206574167,0.04905758469610803,0.044337878569228516,-0.011300159275364022,0.09779522412197732,0.015977661703951176,0.025474056133978826,0.05550955199353275,0.07078267589378893,0.015314657504750598,-0.008325803183778478
LPL,-0.0532715516724838,-0.003263211147509836,0.057002251118086704,0.22446944756552376,0.23292121248464406,0.05025808039981558,0.03697439259189686,0.014538740589012998,0.08373419701409512,-0.03639119037239706,-0.0018633891368983692
SEMA5A,-0.03619812192736208,0.00017544044348828775,0.08253467613257713,0.1018492053555765,0.1093701748569489,0.04751632954207336,0.03435296127549537,-0.08687611858436835,0.003639478779259421,0.058343589464406376,-0.03601102403894061
SEMA7A,0.024993892358144233,-0.033810395387956625,0.0366298725842109,-0.0043908564196519844,-0.002849494601070028,0.006753239960901555,0.010544139908387623,-0.05741786665965405,0.030671077976981646,0.03523379571672315,-0.030664293579964693
SEMA4G,0.021952161039547377,-0.02303663913233467,-0.06462329177569119,0.024168125075011135,0.11018622525141303,-0.018118264562002946,0.045559456604027486,-0.029998118058017317,-0.04064120929694145,0.02335640843184075,0.023817173478597752
SEMA3B,-0.04729835330803892,0.04213591015147935,0.06514346856033162,0.12260051384998076,0.08022585340643167,-0.06605694130865757,-0.02868392350535791,0.053613431166043675,0.027918392698277804,-0.0024284263086576433,0.1436805037164629
RPH3A,-0.043030657556427154,0.08279012192422605,,0.07580463027452092,0.09992391921311922,-0.024287673796178823,0.056884437811101904,0.019188437200305043,0.05580062022147101,0.044788423858470004,0.0770806010420261
JAG2,-0.04382679639437632,0.02661980376427948,0.0062774664572639305,0.041325883929298854,0.036425374357902746,0.06777493148465454,0.03278700903446577,0.10591384701384991,0.05960322758321001,0.05067916275515312,0.13797475943747334
CGN,-0.02221643736760981,0.0026271325071965715,0.029418968044117914,0.04312061696470794,0.05060096368401105,-0.02225893444935003,0.012048419402909594,-0.011850838094861657,0.054994510068666215,-0.026265466442527183,-0.033414441652302056
GDF15,0.07731566727458919,0.02338714054399025,0.02308236156036429,0.07736498759082985,-0.056614214731114235,0.011609506337959274,0.003314860730336163,-0.06351315678475856,0.09322657103757273,-0.042205836932225835,
SEMA4F,-0.017113083636378524,0.024424374478669852,0.05527101789615602,0.039177466303203214,0.11562157284227835,0.01457538071374349,0.03096320775491168,0.015825510297006077,0.005660699938584744,-0.0971788128437412,-0.03993506916021145
NXPH1,-0.05524648213122066,0.15741544873103344,-0.0017523414797090695,0.11926259382439998,0.16928170607419304,-0.021986197418381224,0.06971087016605451,-0.007795024538372679,0.06150174108226188,0.007084055233546659,-0.072677152354402
ARF1,0.045296325554780324,0.045339349222077455,0.0726593447250692,0.009630805594960705,0.016312956875190954,0.011774718466884139,0.0284927920594918,-0.024151041246206418,0.003449736917275678,0.035268527050661705,0.06065168627718656
DSC3,,,,,,,,,-0.027655800024720734,,
EBI3,0.03643455280114476,0.0540944160084543,-0.019685332874337602,-0.014773091453151881,-0.005054169975756731,0.06253431106742123,0.027829995333155128,0.03286314058026731,0.03962154249234814,-0.00802122766440409,0.0026718298155828813
TIMP1,0.056675024242655574,0.017399754513542153,0.021634219936081812,-0.07205934505425496,-0.25357920415091717,0.13325918090133435,-0.022465994205554212,0.05211061841095104,-0.022370338920483217,-0.04176401284276167,0.10647894484995715
SEMA3C,-0.03785608018423969,0.05397535578188307,0.04373025567343686,-0.015541329944552824,-0.0656242613448727,0.0004732569275979838,0.0442258436507978,-0.0311169830976826,0.048201083500900514,0.032020789432374554,-0.08742176418658935
GNRH2,,,,,,,,,-0.029968828487735272,,
GAS6,-0.04411222650625935,-0.12171974419820479,-0.11412336851006132,0.023763784005024245,0.010048922814371673,0.10001562218131455,0.013035419023399955,0.06450734052220158,-0.011181562844728484,0.04627596512191343,0.03995515995784483
MEPE,-0.034981810274421606,,,-0.011082036234090781,0.054156508454478995,,0.0027274356885858314,,-0.026029687803625752,0.06633503840697008,-0.03341419877096762
