,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF14,-0.021788216153019173,-0.02822846842930741,-0.050340639805549675,0.03322265469584597,-0.045310000589166836,,0.01846492843386565,-0.00807716535174783,0.010176404806826467,-0.04523940921851866,,,,0.16653606273443258,-0.02348023505724174,-0.043457784881444445,0.036793043105994884,0.022468076879098017,-0.00699342158244,0.01670486566853219,0.05761748848445438
CNTN4,-0.02023609768333333,-0.02936183258376689,-0.021960368511027263,0.001754360039251967,-0.027601682315059942,-0.00948377804946891,-0.09624881713527401,0.050706503492103754,-0.02903712789046507,-0.0048615002801209615,,-0.004182307565482537,,0.11326704474436616,-0.0479480100276098,0.06791549272380813,-0.03789197958287093,-0.05706422023032025,0.08132912499657399,0.041680113354573355,-0.0061386732716454985
NTF4,,,,-0.023285756367093482,,,,,,,,,,,,,,,,,
INSL3,-0.019370941439401816,,,-0.028388438520819747,,,,-0.018134455410441792,,,,,,,-0.02611294980324393,-0.025225240383152683,,-0.004636814038259409,,0.13295883559319863,
BTLA,,,,-0.013093472944195403,-0.03275171887744088,,,,-0.016091989520491536,,,,,0.022331891223653408,,,,,,0.18020675617431184,
MFNG,-0.0012651754758505635,-0.02709560050020794,0.05807230423389733,-0.03297659374700762,0.046414991262208084,0.07211688478534521,0.11642832231494271,-0.028383054662925896,0.00010304536222400153,-0.02067769276105244,0.05630539143475935,-0.021525620879668375,0.06217400953690865,-0.010108535699503561,0.020976614245952048,-0.013545186827383057,-0.003977758630077239,-0.005532654959805311,0.057062708048210765,0.08346873881336123,0.032275120369163426
ICAM1,-0.048500563819597435,0.0008887029773428007,-0.029858048361603468,0.029496247144730522,-0.03924174171824297,0.022228853268444187,0.13241777512555683,-0.04247318390336866,-0.0010727330445273247,0.033024594358971746,0.00422987588249442,0.05378948157394498,0.015760885808244172,0.039708090431449024,-0.005268688226984171,-0.012692196259895963,0.06660631432599846,-0.0066787302031664445,0.012793518832998141,0.04646573845795966,0.13218289910496175
PROS1,-0.023137972760721815,0.08686172375350422,0.005616590603271552,0.02551838295266069,-0.027585013662103593,0.08018199744600013,0.12792961767295286,0.041614932824140256,-0.05103868026458839,0.021909723445373758,0.020661130652989343,0.004777426889096016,0.05542279955613734,0.04357485819752221,-0.013306882829354985,-0.032454974641939895,0.12377945046042826,-0.004668308488666066,0.043454054197174456,0.05353656305150382,0.08273234314393443
CLCF1,-0.06025845594912063,0.022491415438071705,0.01106466964154501,0.09228107640186058,-0.06263424890071607,0.017776104266596215,0.07057131236510633,0.04537073925061806,-0.008058105630262094,-0.03653226361897723,0.0173225825110961,0.019951030444007742,-0.07934435711697152,0.07002747329670378,-0.02231748753495268,0.00013327291325620987,0.052070868629410114,-0.019453228051156467,0.08887674422239858,0.009023911612559412,0.1516156729872788
PSAP,-0.00826612139883361,-0.006107230621414936,0.07326552262414811,-0.030364722388829767,-0.022036264640103942,-0.0675622752766569,-0.08172602324464864,-0.0011433566773090369,0.014597249146416044,-0.0012152262147750244,0.009951588621951698,-0.10777401302622942,-0.035468146346251686,0.022357751943452457,-0.01991975743525649,-0.07973158139619577,0.06875948749209114,-0.04395589432141785,-0.11748331942989781,0.07167936301360017,-0.01406112612016712
EFEMP1,-0.050467638265942964,0.06400339338875964,-0.07231592068912003,0.08780664857104954,-0.009912388244214455,0.05283300286225901,0.15872124405653115,0.04830179957480701,-0.010116677050323286,-0.01796995473926322,0.05345759465603886,0.10648112395693589,-0.04212764579131027,0.06798201368789507,-0.03475420277121462,-0.009598158549003701,0.11204831636445954,0.045523880701413846,-0.06850121977011725,0.005446292690606554,0.09107933144709887
C1QTNF1,-0.006746550247722151,-0.006919937029326722,-0.05604706185599671,-0.04037495385947883,0.05924137023607593,-0.005760465983495757,0.0682633608079769,0.03891871758048106,0.01579944607006967,-0.03485527581599745,-0.004509401139556379,0.11714848392178456,-0.06882737963760398,0.06588574668898724,-0.026583132741422984,-0.06611681072317568,0.06786101741933676,-0.0232179426940159,-0.05974672974159908,0.0146581108415142,0.11793106844976191
ALB,0.039273470491029784,-0.0014972743005284988,,-0.044416762908978905,-0.013672693243794838,-0.020210490377606947,0.0688644097788057,-0.019798068925419417,-0.014312147092810408,0.012450784914497193,-0.0026531793289138643,-0.004435402609548053,0.07982563412772428,-0.02402228273793785,-0.027327408943109307,-0.05000523617126765,0.04539760824455542,-0.009644524559115186,0.14638610235570393,0.06389026427520729,0.0609404184596548
CCL13,,,,,,,,,,,-0.012998093107100721,,,,-0.01743010621494395,,,-0.03356992663146433,,,
EFNA3,0.02678760583697262,0.04366326456559116,0.04289648321246338,-0.005273852324864164,-0.01564457305693653,-0.05409389132455033,-0.10879975341776356,0.004922857899968974,0.03028875246517266,-0.021363997055971404,-0.019738435482381432,0.07999432639874902,-0.07946870473670044,0.013617891845641748,0.04246699616974287,0.028182327532503285,0.07874607708454283,0.04058582318773675,0.0018427859988396748,0.11070471652494611,-0.02018775457436374
DRAXIN,-0.035293708498999946,0.06666976510925242,-0.036054454994044687,-0.008285627369787203,-0.023085723425095243,0.046062584409325855,0.13632566545269115,0.07559543212383713,-0.011491951792177888,-0.02174299364667606,0.003564738553555409,0.10881830912551539,-0.04242533059473776,-0.016159934147605467,-0.023876447994603655,-0.04334104927955368,0.024270416855407883,0.040892807898147386,0.1291613050405413,0.09003831208308641,-0.001698929383508474
RAET1L,0.008212821772882576,,,,,,,,0.007453162825901576,,,,,,,0.058147734330201074,,-0.03635913999775036,,,
NPTX2,0.013023240767824499,0.022305443017516573,0.043856989066026995,-0.043345943478990394,-0.044244694729500156,-0.08041673645001716,-0.1577747064355458,0.0003982964794761734,-0.0008932971426775724,0.04772270861093914,0.11662038679470584,0.14333978733198072,,0.13734235309021595,-0.010286452801111812,0.02489503220046569,0.06244478211824985,-0.016718972061942262,0.03586417300129037,0.03408093954996628,-0.002008756892634669
FGF11,-0.0058868730471059805,0.07948372165003685,-0.05923821038409227,0.05014301837177567,-0.0365521433516803,0.02726891330728088,0.11078332574625563,-0.03581209247415715,0.01898357712330328,-0.0009940699257459606,0.009038851448221443,0.1751529644291024,-0.12370852108173419,0.05517739554364752,-0.024360763191443795,-0.007785722751544909,0.017050929130794167,-0.007366630382685339,0.11230012492556316,0.061572186570128445,0.02085725792103316
CD59,-0.013197234310867265,-0.034008661666837005,0.059847850589477294,-0.0703893379783861,-0.036179053395332735,0.022830725040889507,-0.1355310878050456,-0.01776952654933144,-0.052913972099307906,-0.00885043599382086,0.03694762388364713,-0.10908274629665098,0.0018002937123519876,0.03570392576900224,-0.0011875532284613972,-0.0041222845897882525,0.05636867242793465,-0.014647937580553765,-0.06783372149058477,-0.013312612459443847,0.026553511015138104
COL9A2,0.03730201063866701,-0.02510686567095176,-0.02392654375205023,-0.03653006117880757,0.09266762585022816,0.08491071322091785,0.06312611894723441,0.029153071808398774,-0.009649796752954019,0.053738177441674556,0.02256103158755438,0.09620294245365729,0.0414021936825344,0.03213678655702372,0.08735301946006296,0.07192337039375521,-0.017526627566255285,0.014770571838772652,0.11042154567690798,0.09451209154907649,-0.009370725657161828
DLL3,0.04068182951858841,-0.04596024085909039,0.05917827599075219,-0.0783264956265399,0.022007983084955426,0.09013580031514111,0.07913835408336321,0.007142228997162543,0.03657483532046144,-0.05476469615110852,0.01748943642550666,-0.006547589982136344,0.010180504628232933,0.0470862743232489,0.0465987845928718,0.14986131673786582,0.009669659905345055,0.008655257246780197,0.029804693339432982,0.041573848365519105,-0.11055446512942396
FGF5,,,,,,,0.058419658949159896,,,-0.015275141701402348,0.004051344508875105,,,,,,,,,0.022431849675947392,0.1452596133690446
LIN7C,0.022054055860848746,0.012652229668918198,0.05192448226338718,-0.026313501993213598,0.0114728181002838,0.059956989543141485,0.0595156290908778,0.0074308315017549776,0.0046352636882922675,-0.015209694061070601,-0.005753131526642743,0.029549864171629733,0.009887005015328913,-0.021667171272155034,-0.033140872558065734,-0.001009000014776009,0.05467025314496475,0.020556219900725578,0.05460174721487053,0.0202813727206886,-0.029088635137666855
GDF7,-0.03558631566900061,0.0243661285801541,,-0.008837416744856086,,-0.028869330971873747,0.053994885411255834,-0.017422963250649043,-0.012601063356913305,0.06911407464750832,,,,-0.031850218857058944,,-0.021890770184320056,0.011507184194806569,0.005962944897271158,,0.07039658119322753,-0.03513416342088055
PSPN,-0.007757539657979901,0.01818806123386562,-0.0014191794082877695,0.06733956756160928,-0.00811224525299709,-0.02456818921709922,0.09269979197986096,0.027004951314104818,-0.00804378757560257,-0.03078734180999566,0.046080340039387616,0.015484632568242828,-0.027545351794212053,0.10613029772509182,0.025913685341558777,-0.017000581463369677,0.052352055365615255,0.03256252485630902,0.01734679376312074,0.06469747428145377,0.006704316909210728
ANGPT1,-0.005226325096642083,0.04375248501566247,0.06745727572027242,0.02338964260573261,-0.011484454830847689,0.010413348888658608,0.10490205315769806,-0.02501447200612004,-0.006612408712357998,-0.011809876309823561,0.0804531327582997,0.01611583019407951,0.05139815902526281,-0.008636921722404682,-0.0006716971081937416,0.07998208112561195,0.008523041559075033,0.055480196739634016,-0.07439101662510307,0.051231261371667426,-0.03572151965967869
PNOC,-0.002552226616603896,-0.02941080346623654,0.07056862570136851,-0.006767554400382591,0.0010578004766802422,-0.028770900661409384,-0.12394433117001832,-0.023222832218529874,-0.023468175745075846,0.05765780805752652,0.015687015003755373,-0.06593018999302712,,,,-0.004872780137164791,,0.012856518408522321,-0.02300659292123375,0.07976898368806411,0.019510220972422703
L1CAM,0.00754842063856465,-0.010232388237348681,0.03701056156381116,0.03561814363654905,-0.05203693973724395,0.0004239945908266843,-0.09623833343519775,-0.007194942366792498,0.004283938096795258,0.055534976226789795,0.011720777341876215,-0.10109013929305835,-0.07548294047261184,0.024331036395850127,-0.04759979251204811,-0.06056823165524398,-0.04820241690874333,0.0008613181680091579,-0.02034287191148499,0.022057360366441514,-0.07164031031098293
APOA1,0.06301027832816598,0.08716930110690053,0.08076752454202991,0.04953856289169131,-0.0005276192294105263,0.059045040658896805,-0.02668452078256671,-0.023614215575437532,0.03663132405278086,-0.02738620266472751,0.07867563133558518,-0.00024888629368331245,0.12025775103957767,0.0010841617316488864,0.08056903600103586,0.053797762628416804,0.11740043194648449,0.08917238199446197,,0.14886663320576166,0.03323182091236854
PSEN1,-0.04772481858626648,0.08449154925325139,-0.01775093028745852,0.03110836616672092,-0.0014946589020958408,0.007298978294450832,0.019999673455587133,0.05147971656631736,0.012190067544130727,-0.015225102098117439,-0.016442858027048438,0.0976101506128521,0.10212725532191574,-0.05064900419897318,0.01001931031503636,0.08429383386635322,0.02101995386712955,-0.052542125054959636,0.08556857069807766,-0.06525232666394726,0.02904597758156803
CALM2,0.036361830785228956,0.008617848996240705,0.03935412154667036,-0.0709903897222826,0.052222316944295834,-0.09763780093942677,-0.18177381121593936,-0.022427292056318184,0.0003677681333359647,0.03544400372903163,0.10642916479437567,-0.08094568503528601,0.05524475848907979,-0.017533750973935135,0.030591657620877483,0.05685027545319601,-0.027051212929191087,0.020217786953292467,-0.020110261193936104,0.020654977241978827,-0.1482943992614959
CLEC2B,-0.005518481974291224,-0.004930540375625992,-0.06316647795415839,0.02666058773569651,-0.03580545705358854,0.08873473284958565,0.2073129244446628,0.011167424362943304,-0.008839657165070654,-0.01416409408680556,-0.05788693887392438,0.0065335851144067555,-0.07139133707826331,0.04221841720966236,0.04113434294917076,-0.05819525837800246,0.07940062902293608,0.007380178252132722,0.025798305278138596,0.092298227142198,0.007103072648394777
NTNG1,-0.028232964917887706,-0.045293740596403495,,0.05364391133041966,0.04291661925181187,-0.001251919005275292,0.025788715755849498,-0.006166972559731305,0.018639473062727032,0.04870957615754627,0.022888908854631126,-0.04441296780647635,-0.014077857219689675,0.08510993137282569,0.0019960812974657853,0.055157575180464005,0.01034806764108711,-0.02386320980024742,0.03462419867617894,0.06975348810218661,0.09489372120216776
LRIG1,0.049181633312320214,-0.04032867808696371,0.06844720841388054,-0.0089780520120114,0.11470039564288138,-0.01180805644337938,0.13200149864969257,0.03279253555541558,0.04396316542510053,0.0034859210285775166,-0.0023165340725673452,0.06242195783772181,0.003540102415220109,0.02538482681464821,0.04593846142314112,0.06361625536383816,0.09092459160066417,0.06138540429976936,-0.025040271400729508,0.035037655243109624,0.04001917784280219
CPAMD8,-0.030317674712294015,,,0.05637298830888978,-0.004162201526706343,-0.04020921953787716,-0.032752674774632604,0.03498621353677007,-0.023323526334672683,-0.034458732561015004,,-0.025616585231762152,-0.028165036165331083,0.006857157209824863,,-0.02459251239213703,0.02210087045995684,,0.033947398637885304,0.09054006459953895,0.0988265130812052
GHRL,-0.040205120593326836,-0.022958854087247044,,0.024043097767652854,0.013556401290604606,0.09688115179192006,0.016973765745344295,-0.0007817171575824468,0.0884091285605884,-0.017036150627070385,,-0.003317655556223494,-0.045504268421337396,-0.0643196699244663,,,-0.060730889992911756,-0.02631688601717952,,0.02136791363518884,-0.021960852890297367
NPY,-0.05751354388471212,0.008378987393963474,-0.01766320499934026,-0.0024365643744654122,-0.036098086687328015,-0.07876132376034796,-0.1224498185392942,-0.011079135709110921,0.011170538430999452,-0.05308078748258532,,-0.01133154100015521,,0.14993684532469614,0.02381326199796696,-0.00048245095408539087,0.0049928788837980175,-0.059562290232942516,-0.024019019124461805,0.03225969186758668,-0.09551998187094837
MMP2,0.034602431562723954,0.017357100362749456,0.0692644143701343,-0.026295720570218922,-0.0032989814096652725,0.08046618020166192,0.1553435734347836,0.04663069221714476,0.00039625001022859803,0.0410823419004666,-0.05815848150174844,0.0835455628165386,0.05377098005662261,0.014778107045220524,0.08492935544786194,0.06093615884683614,0.11377387259692931,-0.0058080395441668315,0.014461002637169778,0.027424720215104535,0.008385813031326161
LHB,,,,0.058522598865823484,,,,,,,,,,,,,,,,,
PPY,-0.02544497750595564,,,0.04123658471788804,,,,-0.01470101033484952,,,0.053730948868238176,,,,-0.00952279228346063,-0.02510878353285884,,-0.04658363198441716,,0.04668602644105117,0.10197362495966031
ALKAL2,-0.004382688801164605,0.03927875696298484,,0.03680043574691671,,0.02274733353381674,0.006172581852075897,0.0057322905283243835,0.007865451883677292,0.012209843861021847,-0.03936631008524154,0.09577892105434169,,-0.05928052220491868,0.013194443947494531,0.09255919536577961,0.03256332012788538,-0.02658863589645814,,-0.0296471117931065,0.039311666032663034
CSF1,0.016379672159497764,0.051034582870933404,-0.02795856166893122,0.02727403096662421,-6.253826625507447e-05,0.03852426313227794,0.12341253292911714,0.06053314238737335,-0.032737783078364335,0.06037431572917373,0.0950855545074543,0.09768864037441799,0.05484574706133863,0.04288842928691145,-0.06035261871903629,0.00650053261772768,0.03165271196343438,-0.0274614663883746,0.06611141484200822,0.0451850965936032,0.11586983284377377
SEMA4C,-0.021596982231487555,-0.014314158868148956,0.0730564028964656,-0.011259385637065649,0.025013794391666296,0.05658738062235102,0.06157185022662369,0.08952275174637908,0.014229520086239915,-0.0121776689120584,0.1018395159780648,0.07713639518864523,0.031244596996318826,0.025453395576799338,0.0004741569053371982,0.04368498325745573,0.009428999426078423,0.03289183340461139,-0.0456944539061226,0.1376297512744515,0.047495480998508956
BMP8A,,,,,,,,,,,,,,,,,,,,0.03667353622005311,
ICAM2,0.011803715631724233,0.02924034833760804,0.03488014388581937,0.02089365502199915,-0.00013729255374919302,0.0015062067884746282,0.0121878888451993,0.004754437413915826,-0.034640788475131926,0.025270264539009643,0.053888531167234376,0.013419430844628084,0.04152821363054037,0.04125238277296205,0.03820206750148427,0.055913362148704515,0.04114953637145396,0.07023280890688907,-0.010093908519830087,0.10636749223668476,-0.043844766175445485
SYTL3,-0.0605064505695116,0.043399537839443246,-0.03795866122452036,0.12161652366046276,-0.07778618461106238,-4.2793748001791564e-05,0.11978789505414386,0.019888072070187755,0.02162526986585092,0.008464283305526954,0.008390348915960667,0.10683170839563771,0.15409450590015464,0.03350087365673721,0.033826838543310485,0.0011182945291493822,0.07493701037410605,0.0030317045404919998,-0.011446124278134746,0.0475051137704645,0.14850309005152462
IL1A,-0.029066301858952086,-0.015433482014346798,-0.051224743446053295,-0.009393435059899955,-0.02625289384187411,-0.016348665190311765,0.016419932789347034,0.04898500518325531,0.013478373425314608,0.06611681045400544,,0.042674191617415626,0.04429570245107576,0.06506654267997501,-0.04403494907939497,-0.05026788314047443,0.03522184905070145,-0.019280463021133187,0.017411367544910464,0.01729276626439999,-0.02683577360338734
HLA-G,-0.023220139917269986,,,0.01674933411289555,,-0.015592741243689734,,,,,,,0.11109137026542144,,-0.015105982462154876,0.029648601438256986,,-0.04412472697738567,,,
PGF,0.04307806576277621,0.011355463176419951,0.05293693904732026,0.011818734043053836,0.02848510066983926,0.03691843120087917,0.09050962339684615,0.0031462721017815505,-0.020779467287860443,0.16181200000656618,0.12463801138645696,0.010908540673830939,-0.002073509881456377,0.1958477236589079,-0.0076064581303899505,0.13548052605985914,0.05311929227388432,-0.012351406120087935,0.006815119611050639,0.10559612910865669,-0.03607398807621754
LGALS8,-0.008964498101022518,0.061140341424877315,-0.009691740516669243,0.04310935799021638,0.0030085319866321844,-0.013822794025726502,0.04159198674917746,0.012709752450104037,-0.040457027683714515,0.014934954542130643,-0.0597721377662379,0.04424113431139439,-0.009937617250550219,-0.0026452594675290208,0.01641364200345722,0.0048610168269421,-0.0106107496371343,-0.03198088393868361,-0.027678894249198647,-0.000670791051760066,0.007667723924866898
DKK3,0.012712290038633048,-0.11605756705514252,0.0615908913725948,-0.05800007378488133,-0.0018199303283063235,-0.07112149556146369,-0.19003742953824088,-0.03567201468282749,0.05223423567702665,0.033973298550453626,-0.04496694111009771,-0.12987699077996637,0.042364814671424375,0.0341616229942383,0.025383166535875797,0.004301986826325161,0.0625519425369139,0.0415110330129656,-0.010690503959518241,0.12894724822740194,-0.1632256091408198
COL16A1,0.012679083948537083,0.01688813609842075,0.10216129248593067,0.009571226274046165,0.08098146115691474,0.03687831918048361,0.08779837556219257,-0.0027458942638349405,-0.0023494962923051284,0.043169000874978485,0.13343672635640444,0.12311549494354432,-0.05960255604007009,0.02121991773070141,0.03346686830594769,0.0819004306302952,0.11544421767969709,0.04201628264035456,0.014960806779013933,0.11841332392702134,0.09497546092844164
TPH1,-0.017049479837782024,,0.07234477744722666,-0.006292193160285381,0.0005718449572612242,0.14421959924771627,0.06582268741194307,-0.0007166237918568834,,,,-0.016294724163434745,0.06188187451528377,,-0.011227868333145105,0.017517443784187705,0.12954491747667046,0.033395703443335,,-0.004281240414835273,0.05739799700161961
TNC,-0.053650140642596184,0.038717841843635935,0.03489982101840117,0.06780592874572534,-0.0762980374840825,0.07254509940638922,0.2289450362517478,0.036665392131057205,-0.04791331624849344,-0.048896864972293015,-0.06342681792416163,0.13966573431644072,-0.0421143902501066,0.05531212669307551,-0.07162084576716098,-0.09227029968763531,0.12444262197652858,-0.058631323737464734,-0.049779344042201745,-0.01565971641209769,0.07805703545383662
TNFSF9,-0.030317671564822398,0.022599705710511377,0.11420176129354231,-0.01596856919995244,0.010768987533405343,-0.027299771720659182,-0.056554954388371576,-0.03943232321103836,-0.019195030048176,0.06193412074886249,0.02412968409123676,-0.05010313009573579,0.02178037336865155,0.007444398910745241,0.0122024467830791,-0.0019032228326220785,0.014630814626996131,-0.03759966012141958,0.07425810631567696,0.02459662127915495,-0.002132974844060047
C4A,,-0.024921963418380787,,-0.017587529562724663,,,,-0.017427310368311483,,-0.01838252468016816,0.0560792498357346,-0.021062824937182725,,,-0.019405213373760947,,0.049575043697430814,-0.009415252152823135,0.0822956755987403,0.018751671721398352,
CNTN2,0.012756997184106236,-0.0035697195648945078,-0.01004244164860354,-0.014215418474632575,-0.0035741927882056903,0.015142984841765956,-0.01617328546072488,0.05023134976899635,0.033600532072403336,0.00530742676805965,0.03239588441192374,0.07607523897248374,0.02848455687396698,-0.1034632325105269,-0.003998391503566753,0.10992832396024357,-0.07566807604145867,0.03481243004443904,0.0842397323414317,0.015627181707042158,-0.05658571915448818
F7,-0.016633052543047692,,,,,0.011470660077860136,0.018517381647568474,,,,-0.04337292938431403,,,,0.011057320810495982,,,-0.02432932500428185,,,-0.030793573214371695
LUM,0.046399210490347155,0.024517046381199427,0.156181209664407,-0.05667133518965933,-0.04706750562597694,0.0303712545352877,0.1250310577698187,0.014406796981761508,-0.047139382389082496,-0.008466705403909293,-0.025273426471559758,-0.013546162161756728,0.17614431331923794,-0.04106742704444212,0.008782314674943543,0.08476070242704149,0.05921192379518869,-0.037762976274300586,0.0025340849613966483,0.016319237683801523,0.05003547224196129
BTC,-0.015090145224154918,-0.029667976090399065,,-0.029072640323560515,0.024707156999600376,,,,0.029300737092059548,-0.02240327080029472,,,-0.01046580712260241,,-0.017688316413464043,-0.02653515541666661,0.0086126018787617,-0.02354395738470871,,0.14759459492312435,0.01744973633176453
APOC1,0.0021330539714627017,0.065108164422644,0.04309785714070479,0.08493086675630383,0.04693766694678573,0.07719735309201299,0.16413818588675957,-0.03199262128148321,-0.03034232643882165,-0.02946746340368157,0.07918510523843013,-0.0159712510617781,0.036255627860805655,-0.03389598690101809,0.020866035647517527,0.055151201344338395,0.047231193575430465,0.014460457272275774,-0.00012121623226234972,0.08952657533562963,0.0016397513790294667
PKM,-0.043734944788601016,-0.015587604143286518,-0.09903585038902127,0.0667778323632587,-0.039261623542319615,-0.053045172642428966,0.10435573716974524,0.01324342860889757,-0.029894861082811214,0.0068056293199836105,-0.0313698497618272,0.12353940769302257,-0.09114375322658973,0.08868186359571022,-0.03258750443587096,-0.04782238064131953,0.12293499621809627,0.026096689960205772,0.0009396687156727415,-0.008691514754099525,0.08053241629700951
TNF,-0.002502529430650292,-0.04330652635782352,,0.0941961974775995,0.002219499466894127,0.09775856457901565,0.012124076318097938,-0.01851470758808887,-0.01680097954190306,0.013164554061500824,0.06474155238452226,0.09141422972181872,-0.012458695258408432,0.016048220447297524,-0.017168256878522442,-0.025536085508251535,,,,0.17477517915836963,0.06255832853805154
GNAS,0.04104036980326031,-0.021115907780971763,-0.04411281941350655,-0.02790734846279488,0.05980203173940087,-0.05577845459696167,-0.15071333929577682,-0.027182860794591528,0.01794340589939172,0.009064108629199671,-0.06298012127791579,0.19711457236670935,-0.021088784049698207,-0.048259982693811154,0.014751547433975686,-0.026314550710034097,0.12810980665884647,0.02251463620818337,-0.12883162893642922,-0.010254283937754828,-0.1667120868433901
BMP8B,0.056497495886137346,0.0450917116445809,-0.002237796482391457,-0.018822388997042545,0.03104562982326219,0.059394559532932815,0.0012057625397403557,-0.0015304040059976683,0.03906064399025374,-0.04091626258188714,-0.0280983233997597,0.05370822836903987,-0.004260069120112252,0.01905430143434406,0.07236761326506282,-0.01135954736132324,0.06705862916143412,-0.02223047803938346,0.014719629867601225,0.12312458316120754,-0.04015244281474225
LIPH,-0.01704947564033339,,-0.01882287469494802,0.0315038977831241,,,,0.024656025059828203,,,,,,,0.03320970065121376,0.0003989513531106585,,-0.038636044192640426,,0.07957425909595811,0.1128061228862491
CCL28,0.08998625275544968,,,,,-0.030859241868325896,,0.02863340265573235,-0.013194811141873222,0.047018381816413705,,-0.01578368293500157,,,,,-0.028432870298188893,,,-0.03348548237216939,-0.03626007953118559
PTPN11,0.08958208386243526,-0.015462282962258248,0.010002693168669528,0.007398906585023282,0.02143773333035612,-0.0046121452367419435,0.0004912952656528834,-0.026329221298918848,0.008966139040784986,-0.0009023186503416111,0.06676517906183879,0.01839186803392114,0.003903702863086608,-0.02170347809149921,0.01322075261106452,0.017774997105951876,0.008880572987103905,0.04559988388111908,0.017998847191763354,-0.03233487062895887,-0.12704357818372014
ADAM12,-0.0016242678331941924,-0.029677241922263807,0.018052764367164912,-0.005698200718747601,-0.03188405120079161,0.09373953907543527,0.0621919395571647,0.01032377614603629,0.07748862391464181,-0.011252591970714088,0.1315917737413483,0.045907036334920694,0.04842238872246097,0.005774301751388805,-0.051619405693353416,0.02566406323790168,0.10715515502019123,-0.05070153494936313,-0.006399372333776176,0.01304606686259338,0.10158143828491889
EPO,-0.02290895186433104,,,0.05446883530912175,-0.04201463237682609,,,0.022291894441208073,,,-0.028113169826458385,0.0641860981740424,-0.029337536452515633,0.06961515494858796,0.027157230422306534,-0.02956882458116324,,-0.023276645522147376,,0.015664541323746915,
EDN3,0.017117917481041734,0.014652691135812792,-0.022203388942391402,-0.03402870172859158,-0.008537922277874957,0.01638086825786177,0.06040822170658589,-0.010728336273198247,0.0006240156123765872,0.048849150657519984,,-0.01880302200925921,,0.052269068389157576,0.007831700867489324,0.02137006968469776,0.13222718238034514,0.027137182536821722,,-0.016418805118029085,0.19238963146307309
CCL22,,-7.42662683420389e-05,,,,,,0.07635402371000413,,,,,,,0.06091289377388427,0.0350614815320392,-0.03529386547320219,-0.0017765997616024656,0.0421509848035438,-0.022638849835999248,
CCL2,-0.08398524027138365,0.06644856136463213,0.04090430794976073,0.04683291472497332,-0.05625486287803839,0.051243643496553436,0.01570832034335422,0.05807315899328307,0.04762834750851444,0.0030721668816902394,0.022228501467441424,0.10387212489950184,0.11014302064265448,0.1030457554811479,-0.02440366652660262,-0.03666600179383927,0.0528408641406759,0.002555674928367372,0.024749163443062668,-0.023641303808574373,0.1572262754447806
DSCAM,-0.02625299001487443,0.006449140947107733,0.09398809603568914,-0.0298473216287261,0.04545199189494733,0.04161905878640341,0.059896317002983056,0.020630959115092946,0.010527762750279421,-0.045738384465833476,0.12376771951383356,0.051236296496209456,0.06978970483886926,0.011049481943785203,0.005106567057590131,0.07693486704373051,-0.014274864869804373,-0.014420124502059053,0.013244280550029687,-0.0012526284333984382,0.045143903531100885
GPHA2,-0.019002506929814752,,,,,,,,,,,,,,,,,,,,
ANG,-0.03804812319980945,0.024660888706667314,-0.03313388087768411,0.053671204872698934,-0.02886453906623803,0.020729152022515036,0.11843416130551968,0.050505015107936146,0.031809811938837945,0.044622027738923015,0.06518029255289663,0.08138077172608148,0.014060158912488081,0.019858067666148612,0.020780776187159743,-0.02257815434784617,0.03796852666368527,-0.015244101455194838,0.0712065786568121,0.12204123716358797,0.0575370548774183
FBLN2,0.015075936048831558,-0.010690430172495555,0.15775312617726328,0.025163145536754878,0.0059254279261097414,-0.02149012797210024,-0.04822940077013686,0.02855897426829577,-0.006439679177055021,0.022413646331102603,0.08188140176025324,-0.027726976290364146,,0.04527815504873389,0.004653626741558461,0.037494589618250716,0.03160764805769065,-0.003460087571983185,-0.0077837686835102345,0.04997184406096273,0.1386312181819353
VTN,0.030665529770664925,,-0.021960372190034237,0.0022392911280415813,-0.0029036961235279243,-0.016522678361645206,-0.04782708747892894,-0.024152110080362717,-0.017594850607478365,,,-0.002345725828308486,0.053096507620909,,0.06050076893485606,-0.02079220135732996,,-0.017665559392358754,,0.036415313924185316,-0.024531913945341374
VEGFA,-0.04381729013950454,0.0062992735561305056,-0.09967475701478848,0.09048331966907984,-0.052458062576261226,0.03705784358598254,0.15618919939081186,0.0518220954116601,0.02187504929469095,0.04954097825481631,-0.10732442856055954,0.179222871416068,-0.08245706427360479,0.04706467653477231,-0.06410810084663161,-0.08591865952361497,0.07149445328832083,0.016945570796015844,0.1638330837740015,-0.12165586985528466,0.14816556962039729
F10,,-0.008194070359831261,,,-0.030420617343636644,0.07336293244954264,-0.01576186210611007,-0.01611934079608017,0.03815278815807569,0.04057862985029567,0.04179051257146698,,-0.03894121895585308,,,-0.02347991544340538,-0.030535840348680725,0.01818924509603115,0.15366449406472707,0.05544628210499503,-0.00040172167882596686
