,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.009475443669381616,,,,,,,,,,,-0.05164700655757033,,,0.07429636810743721,,
BMP1,0.02860828117997826,0.05578119145722138,0.09426480885476585,-0.0030575903632269943,-0.021411759096494842,0.016889083231530717,0.025709248071632957,0.05049945714294492,-0.0503814720317687,-0.018388385326750828,-0.04704582657080245,0.09031783141592344,-0.024867330391362862,0.0937487764228998,0.1377625831321239,0.06785798053295036,0.00447811248335627,-0.0001198150438592524,0.15054191970379302,-0.022569758827503165,-0.038703545926712817,0.03412564484958151,0.11851921486405492,0.06135263319352159
NDP,0.0522469600245431,0.12956162479541242,0.020721225259767207,0.006773611665375313,0.05143608378295643,0.06284823293984841,0.01266935916505662,0.06819854780839844,-0.015546797181028754,0.06698977940940722,-0.008633150016430537,0.11605683162474212,0.02334670334921768,0.04084040067011593,-0.019070340031978095,0.041823122037850956,0.07837431254875343,0.0865553361426738,0.10615169049324406,0.07221926808857013,0.0016592398127390595,0.2539284583025174,0.06253021939667512,0.11642999776134665
TNFSF18,0.10504526632963603,0.0846411324864664,0.13752122990622462,-0.024197787960763696,,,-0.005720914024118754,0.02222204670528327,-0.02955032749540472,,,,,-0.0186372483527499,-0.010634210286262475,,,,-0.03320966911016451,,-0.0089708990100858,0.06397645034767008,0.015672869066244755,
IL36G,,,,,,,,,,,,,-0.01515359614343192,,,,,,,,,,,
RTN4,0.04684491211716168,-0.08750293292151098,0.005538006973940721,-0.026801044650464307,-0.005860276074493286,-0.024157865059652405,0.0791528829837474,-0.07054404242507321,0.022752081234933906,-0.009426655589529584,0.15137225152724043,-0.08169049140303368,0.09941698505828248,0.06470468119820509,-0.03197230721726116,-0.11258657132302013,-0.012200885911109566,-0.06643568903479094,-0.13814837506405434,0.03312815634940597,-0.06348185854974271,-0.043261921968978594,-0.20738406295695974,0.006176750679316466
HEBP1,0.011523708462892525,0.04489493388925791,-0.008191608380953612,0.01502759119019981,0.016531074671803852,0.07691154220408258,0.014657576464933288,0.045527153268384864,0.0725188935339014,0.016909632099792633,-0.014010731523071827,0.057457743111440515,-0.048452221864285626,0.04078681994197537,0.007775082642896378,-0.0340740568343913,0.015223030809213918,0.03664115473436177,0.023105105075403063,-0.016624601528900836,0.08783046006388173,0.17862027817958337,0.05146428445844416,0.011006474837303964
WNT7B,0.05380366732989045,-0.041257300531859574,-0.027388393563230983,-0.03170718878797423,-0.003382476744030595,0.04180634060356098,0.07462535368196509,-0.03448619315099165,0.02246811249217431,-0.007448315817888134,,0.03917928640518719,0.04891288795185931,0.03458454220298009,,0.011036343744808155,0.022649125914552464,0.053137319946706965,-0.031070118321846883,0.0335617953729998,0.07984679114282554,0.029299249187800695,0.08233674300356694,0.0835930230737756
PTMA,0.016054313304998406,-0.11193286122059332,0.03212015289975575,0.043142852685429826,0.0035174598184745396,-0.014337327749870793,-0.0611691760562389,-0.09850788274185061,0.024762815483358146,0.003656292246241146,-0.10495073466302444,0.14720467315442842,-0.10008458786335252,0.11823451330522826,0.07448074355169573,-0.19091576706391997,-0.09401785990779644,-0.056001205892626985,-0.06538940900920075,-0.1048067158257725,-0.00376063504213009,-0.1730062759937797,0.0059830589953017215,-0.06469109312521386
FASLG,0.0031221234046568142,,,,,,,,,,,,,,,,,,,,,-0.009319707851240271,,
CEACAM1,0.03685199961300456,,0.021364681724637423,-0.024333360335779732,0.013662731111155598,0.009270397435416602,,0.00695676306913294,-0.004748746281032431,,,,,,0.15067565491089058,0.028166729006345884,-0.03704856686972278,0.08744451286345656,0.046043251574289235,-0.00972685921162246,,0.053551869675759596,,
PDAP1,-0.03361690578126252,-0.010996920967373806,0.0573378236778907,-0.03912409388378367,-0.020362289930236983,0.049566668881729004,0.017900324165616953,0.018592541095635025,0.01977867911198849,-0.025997204234289337,-0.018927250560982517,0.07106584861683203,-0.06279526570282261,-0.057387463678120115,0.05182899708001608,0.040034022172822856,-0.010752754065610852,0.02063721249731807,0.05484622706119987,0.013105608813453632,-0.03592267966810351,0.06250248068377533,0.025722272788056652,0.0318972403213767
QDPR,0.050043790959742644,0.08771298299685025,-0.02282271507799543,0.01690163228038645,-0.015120913522069455,-0.026229211195763394,0.009661660520361675,-0.08773174542226779,0.07695298664956254,-0.027454627093508016,-0.09220614182242806,0.10708045038995673,-0.004425194137072978,-0.035027182391937854,0.0675126627326876,-0.1800550887506529,0.044256353223991414,0.11797128425668238,-0.021676792764132227,0.08741036067284946,0.004408067122060883,0.18685803308586726,-0.1462334153040371,0.03035065133551369
POMC,0.05342467407007315,0.017650564458780143,0.007144859459743418,-0.006521072712752281,0.025804864077817995,0.030176229954675882,0.045287263448594024,-0.030343621617113056,-0.03428786324081387,-0.0006502578064175204,-0.028883283861531314,-0.02636236534118147,0.004194658475645618,0.05935565796186936,0.10114258717181422,0.09563930048177498,-0.0020229147473212294,0.11249677070703773,-0.008144034301187382,0.034889624680410423,,0.13156474949010624,0.034320191793767996,-0.07923873995710747
CCL18,,-0.0016737522488841532,-0.006385972596995732,,,,,,,,-0.0053335052054790145,0.06868124756646225,,,,-0.046855695291411426,-0.0006319580438041944,-0.019122900066343835,,-0.014936977504086063,,,,
CCL17,,,,,0.03678636498300539,,,,-0.012883509206615398,0.05112707810389104,,,0.05640105765329507,,,,-0.02628416499302621,-0.045575925630945154,-0.04645399737725054,,,0.0057907298769772336,,
VEGFD,,-0.008575053660095533,0.06924735778387459,0.030495260313711147,-0.02081822558868469,0.03306460392910689,,-0.02940431744861888,0.0551852588853309,0.02221811127909133,0.02613611103307119,0.08213376041768834,-0.0007760449088641741,,0.016505937134046345,,,-0.018292268127493287,0.03365855683023178,,,,,
TNFSF13,,,0.013578911953555681,,0.02759800852272925,,-0.0298998269994164,,,,,,,,,,0.018536111702966703,0.0029109926400819187,0.03415737472174327,-0.03749876319656687,,0.02124187468798116,0.06853092568968258,
WNT5A,-0.01354272893936001,0.15674091708048507,0.023070415759635313,0.004826238997195476,0.07447704338525703,0.015472456254033986,-0.013182664712513403,0.08331300626880701,-0.016954281562751257,0.014708918461693473,-0.023906632770826535,-0.015402371717783622,-0.08036529051515526,0.015874335658892277,0.05514621137490274,0.07132508035404336,0.00013861302249302087,0.008302621833319396,0.10241594216642312,-0.015787517466723983,-0.03762686379836666,0.03155388443806733,0.11182575451054286,-0.0957646660822912
CXCL8,,-0.018918478335456068,-0.035225218338722726,-0.03263396194574065,-0.05412819416585727,-0.12706129808464314,-0.04253056462913825,-0.023529990125054096,0.11255654762943751,0.06017997942378701,-0.08174771103855427,0.061544613802628954,-0.011692190065608388,,0.0979149218724999,-0.0044191590800154905,-0.053193227020206076,-0.10875820719259967,0.009416449459906297,-0.09020158907592002,0.033187408074018196,0.00886612065034411,0.040904962185217796,-0.0004320363011016964
GRN,0.04496856665759211,0.09792270611145645,0.07223685092611463,0.014691346309158833,0.023598329491378325,0.004656824547797318,-0.058829489334207535,0.06280253324261019,-0.020425378068507326,0.011271127470654457,-0.07898899132678479,0.023959167815188046,0.05359770057756524,-0.06207867031671934,0.11646997620140395,0.03676678232661459,-0.008844183227695986,0.010452887780214042,0.04646263424247751,0.00918807961384854,0.04975809257063505,-0.0893436050467785,0.019734928561855394,-0.02817871297781209
MIA,0.08094801860559937,0.11676065672011735,0.024613974458815528,0.04126678831937105,-0.024920988541896786,0.006849286210111981,-0.004915590518114208,-0.02222125283043033,0.030741640668454886,0.04383892085645174,,0.0434364328302503,0.03732995696162375,0.09307597780331457,-0.021278798008807297,0.02976412885550917,0.10302324205280734,0.06410279112660654,0.09092769271003191,-0.07352040036959823,,0.23421286021788346,0.13707488137421683,
COL4A4,0.025266912041107356,0.10886698261314667,0.0023886146765207043,-0.0053928134052447325,0.012867621863946063,0.04436081815704583,0.022374498665284816,-0.023109225292633165,-0.03847777241690193,0.06042354503348934,,,-0.016595222768157267,,-0.04524236813141109,0.03809327853722451,-0.010422410946356521,-0.033408095038373394,0.04593078405462221,-0.020102102052104064,,-0.0175104252637131,0.039595884887610504,
TAC1,-0.03610148164804328,-0.05331708933428221,-0.014558406705117329,-0.04431642772052112,-0.023617172848742818,-0.03042203840378552,0.051277098022082385,-0.048954490871646814,0.003650894997969271,-0.004539532838162771,0.10936672964393233,,-0.005504155247586119,,,,,,,-0.014968988023571543,-0.013055131735251394,0.00108191697333925,-0.12919669953622778,0.005434995560921368
