,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.016589961098678378,,,,,,,,,,,,,0.054139695464999256,
BMP1,-0.008725191014646758,0.03075444373266211,0.07322999034277877,0.014740988351936074,0.13708250099109887,-0.012444493382475585,-0.028757160958441764,0.1045163615492473,0.18793848924183845,-0.03178098124999803,-0.0026947229950701297,-0.05627412114575011,0.03902057770812882,0.09617016528037639,0.11686863100709112,0.10150060328860296,0.02178791388962161,0.10852907454457443,-0.00984047234839189,0.05673908742381991,0.01743953279273436,0.1533851344340388,0.05459136554949362
NDP,-0.030366009040494996,0.024343360576863354,-0.021945082043597193,-0.04295396009864766,0.07561005777652807,-0.04164472914776751,-0.030433886746501302,0.026626050509436547,0.02372113051389304,0.010961969073255825,0.06459293376596754,0.06889676832007899,0.07060350447281644,0.052183687457442784,0.027937642988660562,0.1186279369544698,0.05516001879814818,0.05100431105682086,0.03324792828848628,0.03565302266975395,0.03009633904556445,0.06313525651319389,-0.04788196920390738
TNFSF18,-0.02382261009598667,-0.03002762182941316,-0.02501974566142454,-0.04302465778753236,,,,0.061879454626799196,0.01242887660129932,0.04951666809123643,,,,,0.13047494753472455,,-0.014368247064115498,,,,,0.06696493311095432,0.06688889987997067
IL36G,,,,,,,,,,,,,,0.05535952907921654,,,,,,,,,
RTN4,-0.017049482937302303,-0.04749730109374957,0.04982945913649535,-0.016670691561133752,0.04839627162928403,0.017624472863496186,-0.03280018946627865,-0.18600171061074486,-0.26434024663436745,0.007823742480569074,0.0072530664589935765,0.028423585816280975,0.024199450488249622,-0.0010908522129463307,-0.02641207667723219,-0.06280977279875252,-0.024665381118701,-0.07355524552806349,-0.009828734245199559,-0.0536294073663626,0.030159353389387626,-0.12833356343386693,-0.17729331785169444
HEBP1,0.02268900413107926,0.025548676533747167,0.05059418808720377,-0.01431475132787131,-0.060411641680123127,0.01027431205117648,-0.0275071970897481,0.053731400817603706,0.08392770945911557,0.0016420907801335519,0.02928550066884153,-0.008316414147519796,-0.05958821249270532,0.011967303829094883,0.016636435929555334,0.05369555512794006,-0.028481842045602834,0.023604100277428104,0.0033372342232378407,-0.024818849489462134,0.014545009208472808,0.11120614505913218,-0.001973903301987605
WNT7B,-0.020986973349667308,-0.05090106056645146,0.06315584163032846,0.02177628131652698,0.015801475142866967,0.0037485201246237674,-0.05787291084859706,-0.030988106148586776,-0.03355079457818569,-0.009202941666684908,-0.015630376926950698,,-0.03051895492916962,-0.02826194685875793,-0.030537155141377493,-0.00816645223992429,,0.01879337175378642,0.014461498097974134,0.000599952205451069,0.035312375340399785,0.010352618216704166,0.03511281576445499
PTMA,-0.01914807323443691,-0.08386615988485466,-0.060499664597797376,-0.02090810750933361,0.024510066875720715,-0.01743298990401751,0.018692708470824156,0.21559775648174545,-0.14324451278154804,-0.005412571785572228,-9.056141662727077e-05,-0.022741941785265583,0.017159671726269577,0.09569958106401083,0.047475090257824135,-0.12172400633538566,-0.11266708863434752,-0.13843657606536638,-0.0026200786446095386,-0.0690735150417588,-0.0188353388869361,0.002893162157694921,0.09615879380149843
FASLG,0.023606544185833026,,,,,,,,,,,,,,,,,,,,,-0.010834784679773144,
CEACAM1,-0.029140604405411132,,0.0837877131827956,-0.023869435495744957,,0.03881964961333107,0.010095859835568996,,0.13468542072258566,0.07821906689499036,,,,,,0.040820686275660954,-0.0976809300792085,0.09827575791799273,-0.0336364875038667,-0.011664886455277511,-0.02176843123102364,0.02408390826676646,
PDAP1,0.04746202692582147,0.003344837059259687,0.024846952417594756,0.014808881195135223,-0.0010404515679546251,-0.021529596730330197,0.0634672661770208,0.0782509578272794,0.1802410098611899,0.008104741359969315,-0.029039294493316534,-0.034769886536711855,0.07843185791432515,0.054842767668036606,0.058677524615678656,0.014461062990902178,0.0297268831874385,0.02370947716853751,0.0385140893300256,-0.047500214414714186,-0.11279481112610742,0.008464495625827528,-0.021088656748813453
QDPR,-0.08860114260336915,0.017303399333198827,-0.052574420915409495,-0.0037313640921477266,0.09465190678760335,0.015007559377998822,-0.058134696589295765,-0.060299987404199513,-0.22082746738532277,0.023468167417782758,-0.012203739427739108,0.016979487685136067,0.04319904259569846,-0.07147764513080802,-0.03553649434621147,0.12494204867508987,0.04030943731750832,-0.14773108157504136,0.013269484368430924,0.0673969181261941,-0.011348075053697034,0.03064471033562912,-0.1391309173071923
