,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT5A,0.038907147150134117,0.033335970417940376,0.011326655910651488,0.026525127015460056,0.017530418248269387,0.01709973089439543,-0.024421098260314914,0.08762215577900384,0.039298612705338846,0.05762895498771008,0.009591910541237897,0.021649638160384697,0.043239714476406635,-0.02506442858229686,0.025808119379467313,0.026565724321892047,0.035250948457194405,0.04061934407090618,-0.03744082238983753
CXCL8,,0.07025249062765544,0.053665555570099235,-0.020143434162083227,0.039839565260570295,0.05994502760675256,0.08960040641984586,0.022900075291434046,-0.03550049230633221,0.061125153506759726,0.021364668563420067,-0.026779604645057253,0.05312729879564875,0.07532928312219249,0.020739765371708917,-0.05890246106257392,-0.01942226105912704,-0.03474176526994083,0.011583436673445505
GRN,-0.029733718406556395,-0.01824441148497997,-0.015338825044686246,-0.006161463777919474,-0.04964041851352909,0.006159866917810831,-0.024949577249612963,0.12975975579791107,0.036741433163489004,-0.033329452680192016,0.011868070987897257,0.008662711753849627,0.02020652522659703,0.06765632279773083,0.03752147531171256,-0.035275407214718536,0.04547262217952324,-0.02577079399408714,-0.047587429207710925
MIA,-0.02773439963533903,0.01968730868740855,0.010780192761301759,-0.01913209702273286,0.018448508486616822,-0.016214961854379963,0.024245678076704306,0.08855825587830216,-0.01835143540302405,-0.01822354954786667,-0.02413617951724266,-0.019478833402678145,0.04561732911197032,0.036241447418352474,0.02025464051024957,0.04935963412363615,-0.011351142242698162,0.03815357996455473,0.007747917477927411
COL4A4,0.05185077155479888,0.10939981988244658,-0.025019230893340058,-0.03217448876344049,0.047245997899920546,-0.01116760544802882,-0.051289566758466076,-0.016558208516614954,-0.015201826028453276,0.03498486515101642,,0.05247901159645331,0.03800610575404272,0.03292024705576367,-0.0015212717459981422,0.018708056553090047,0.01388718794953298,-0.00021947079817691897,0.17719502139152157
TAC1,-0.021188855714764154,-0.04052895400403757,-0.01653887855609293,-0.01707293059305018,-0.04308681494319353,0.057797851052204155,0.029608994839545908,-0.0397878821860096,0.08142123785797463,0.012830554844107687,,-0.03348623296480404,,,,,-0.0415266846082798,-0.007936831584743263,-0.012015268225943994
RARRES2,0.04491387250011213,-0.08762167234275317,-0.04809501816576641,0.05409681973187193,0.0473148784627934,-0.018344971009486694,-0.024013267345782317,0.04443167171158694,0.07643922402955974,0.03692331055159497,-0.06506279072245504,0.053191660328722704,0.00873281611077464,0.041162789749484514,0.0007087375453910836,-0.04972428177660133,-0.002953353808218638,0.04033801382198836,0.018124134178349873
FGF7,0.0815636463850377,0.03311845054983682,,0.029900136513158183,0.10223747075562199,0.004124535729524908,-0.019320871071279746,0.07486752089106313,0.0012796088100064302,-0.04372890040377868,-0.038776675220701974,0.043724842021904346,0.10086943689777783,0.0032234201262062493,0.015089804565735599,0.05053575517424565,0.07308132341974942,0.05258945267105634,0.052729450017396116
EFNA2,,,,,,,,,,,,,,,,-0.01876029796574643,,,
HBEGF,0.05699834443422492,0.008055111719471339,-0.020816535439854993,0.05656776674699444,0.029347632736904102,0.024591967282501376,-0.0029068934657463606,0.07411138810886013,-0.03943018313488395,0.02914162100289887,-0.015205963349048977,0.024020673726544275,-0.002968725868658698,0.08172642910370541,0.048961699515725626,-0.038030570359817835,0.06943152465106357,-0.03820830216859854,-0.010204653197634661
CSF3,,-0.032360434944418925,,,-0.02409539682848619,-0.020816654945291814,0.09084562761369214,0.004215778135853713,,,-0.026737177280208635,,,,-0.0019418384268758665,-0.03670783676795282,-0.04566144411715848,0.05421993379312197,-0.03652384076857043
PI3,,0.06923328563532923,-0.006097570230826866,,0.06766306611611528,0.04621383977504825,0.052427015664496084,-0.019725798624708392,,,,,,,0.016039602260892332,-0.06724781844231371,-0.04073415211559431,-0.056356308033808734,-0.027140754476242913
PCSK1N,0.06073317034445273,-0.10740818247291652,-0.11011261231207159,-0.05017259717711243,-0.04337158819008805,0.018542432290904257,-0.0013884580098624992,-0.01138837085070479,-0.018698736838425153,-0.030914196876783786,0.025226314485157764,0.012546900892816494,-0.06943002539602111,-0.06455936387126052,0.030779328083990806,0.021339955019484994,0.0030979624574545795,0.05223667100082515,-0.07451025226494917
NTS,,,,,,,0.040806286696956,-0.021532056092917935,-0.017366319138439,-0.019033477826790202,,,,,0.08508543380561039,-0.022855863052888014,0.04537132148413766,0.07681707692752478,
SFRP1,-0.030830320290962814,-0.03794776861444888,-0.056173298674341045,0.000594402631779535,,-0.00556538439926987,-0.023780062556644676,0.002036118660885024,0.006556404166964963,-0.021845133631131816,0.02393735727003428,-0.000974690278372351,0.004972507798101236,-0.02980909982589915,0.04313668390503821,-0.007609555448881373,0.002866645963113194,-0.028512558905246285,-0.045566432101197984
CXCL13,,,,0.017743714770612106,-0.017496109132113906,,-0.023566345678906267,,,,-0.017217030306749398,,,,-0.03471279203845036,0.07251699128005003,0.0729333715372045,,0.03886263414173626
MICA,-0.015977726852712062,0.016031149938926438,0.020175573992704976,-0.027171540415537796,-0.0355179278503294,-0.015894449609260744,-0.0178851030094423,0.08730907695289625,-0.015842992996798783,0.016984499564053783,0.002548840845412689,-0.003406389655583199,-0.041082930257046915,0.005222407197394769,0.050420213345017194,-0.01799276019077623,0.04492307037149874,0.05920358680808209,0.031340987584393167
TG,-0.02453928458680775,-0.025796431757384507,-0.032805566633646366,-0.020423979258613466,,-0.008830065547753396,0.04254802620139194,-0.003094886120036076,-0.014669358795969116,-0.015809228184499317,0.0039007054355351648,-0.019934774244702993,0.01765807984022994,-0.03818792567501795,-0.026470061961758894,-0.028149493870895683,-0.01676272239493025,0.0472891508180483,0.05923385489880584
ADA,0.03914132986157879,-0.03814870830662032,0.01916471742526795,0.0700370761431622,0.09286843795429683,0.03782043212336229,-0.02830186751145325,0.04927660811541921,-0.040217483378378355,-0.0256754579506037,0.012464501945260881,-0.06074711196428412,-0.018070870334942233,0.03194194862769163,0.007630618171701564,0.060840885692168625,0.00010645773850296476,0.08505667291573198,0.004761202492338522
LAMC3,-0.00958543414238267,-0.0055434027597411825,0.012630658261172972,0.008235872440157633,-0.004981826572572577,-0.038204780036269786,0.020455632724743853,0.08864316339937307,0.0031353832037068464,-0.01342333099524847,0.007243150034196202,-0.037958412192146414,-0.007427883035698867,0.14600408528847386,-0.023789142683942742,0.07259813516192393,0.046150528536528755,0.0006582287025174656,-0.03749357051755732
CCL7,,,0.01239302727871656,,,-0.007298753962815259,-0.019661877830281102,,,,,,,,-0.02985702498043149,,,0.0037003987995535823,-0.02420964796871839
NGF,,-0.01864376646533422,-0.02275131050878566,,,0.0022864251862429767,-0.033350383480570955,,,,-0.010594929388740654,,0.04800531705648297,-0.048766027350544174,0.015303181820317664,-0.01850812799903386,0.015417867845301941,-0.003550929324249351,-0.017327559349036164
TNFSF15,,-0.02306466592317991,,,,0.001651843228505631,-0.023133413127303784,,,,-0.01702676002851396,,0.05717409094847129,0.04372379944068438,0.05006362901608681,,-0.0283549728864831,-0.02531781039223074,-0.015513833597369686
HMGB1,0.0043429684062156184,-0.048286573392449225,-0.0624695750172923,-0.018093750306568106,-0.07744949521091025,-0.03963542692503561,-0.06521649830630416,0.0595137059353716,0.030921814654415167,0.04122311052281424,0.021749740476344533,0.044485454350818236,-0.025761021973831077,0.05483017592658188,-0.04933822681446786,0.018948668115975027,-0.009790274280095483,-0.01665455905229929,-0.004859247973406288
ITGB3BP,-0.025667034863134732,0.0603650590410045,-0.03038529904190154,0.05819193727824265,-0.007719803513728912,0.01182813945062156,0.020531150576881468,0.07019631201347327,-0.061951560632293505,0.04613546943800598,0.07467972278122198,0.04814076723904115,0.024664465031949783,0.03799148622086348,0.055542251066008075,-0.0007549434964421674,0.02254948284177375,0.10847549072557669,-0.016230219088674665
AANAT,,0.0018646658857609437,-0.001003378460640215,,,-0.02116549190981086,0.04757546315396074,-0.01580194992390625,-0.013192240093214668,-0.018223550561507026,,-0.01780165179902315,,-0.03417880469885546,0.04263900030130376,0.0071023094971433285,,0.07651123291362434,0.02492752026681482
RELN,0.07233323674325401,-0.03214588538199321,-0.010718865566850885,-0.021534364853048115,-0.027135098426678505,0.010933226121210005,-0.01824572344598685,-0.02746250108991909,0.04254657680143538,0.02764188459046693,,-0.0027803596517604495,-0.024762445170267825,,,,0.0659945294232172,,0.03377426576035871
IL15,0.07389980879050972,0.0025749726601513633,0.061827587176976666,0.02476014585866001,,0.059065534347414815,0.0341855743888798,0.01580862256406751,-0.03741892407813945,0.013118315203874496,0.06649218512521594,0.024222972472909853,-0.008286956177525921,-0.04471054568119148,0.03203082888722937,0.03597077481259175,0.050214597772606326,0.10527253905294409,-0.02894558062858079
UTS2,,,,,,,,0.008306966763626078,,,,,,,0.01572882734743948,,,,
BSG,0.04736836295166118,0.023678736375025215,0.0032049075595469334,0.013764016304723178,0.039831738265195454,0.05165508190877896,0.047351119296762265,0.0769415494532526,-0.07316633267388992,0.013607188625951528,-0.04313438832183851,-0.018258800263197206,-0.02877515309898016,0.06677977910305163,0.0838448282025386,-0.045402195543610274,0.024013695349062426,0.08162911361232215,0.030660641049892644
ADAMTS3,0.008096411455654715,-0.06115152237160283,0.06452976155699794,0.09594901285049835,,-0.01674322790409193,0.0324386663239258,0.04866765663480807,0.013144411959957383,-0.05207898072412489,0.06064923844153731,-0.001958511653588946,,0.033465772201283994,0.00034007254331224363,0.08716529568619036,-0.006777845028256164,0.053910798364669964,0.019878831848620084
CD34,0.009930100140122744,-0.07354356513892965,-0.028123242606995065,0.002095511264420892,-0.039952819428816136,0.06045046123394035,-0.022722694450274233,0.06316617253802785,0.034818469441587355,0.05930502214206953,0.041185974403058115,0.019049284048478506,-0.0928958344779719,0.061835141348549935,-0.021722339216865158,0.003976442866467907,-0.00980672861125214,-0.014646525252782202,0.027598357651928345
CCL23,,,,,,,,0.08742853348186327,,,,,,,,,,,
PLAT,0.044543280893823776,-0.008798442075428736,-0.07695047005363538,0.04942388438674026,0.06402895272984133,0.037460801345928295,-0.011558486248063464,0.10399198267029346,-0.08998861742884913,-0.018425495141517846,-0.008249873585941668,-0.044544281487695674,0.0810119682733606,0.050250288025796015,0.08506762377472553,0.0252529020801212,0.019248775572349077,0.032964202252882914,0.009408865732654334
NTF3,,,,,,,,,,0.060636981774437264,0.0489758460401369,,,,0.020774870643054194,0.040689170948547904,0.02282598086653711,,
LTA,,,,0.07037982145145491,,-0.0043156884810397166,,,-0.012705502056198489,,,0.06784992676243694,,,,,,0.010022179401587776,
CKLF,-0.009535917263910669,0.08040853324353422,-0.07157702853835239,0.07455245973113943,-0.0050729665363739174,-0.028974624022078024,0.0676947508844058,0.11607500799682609,-0.04232589686643133,-0.010260262830699281,0.007983272090439069,-0.0318727852742263,0.13156111485308167,-0.0031988974633597542,-0.005374185067341789,0.041736032098389636,-0.0001448156318696067,0.09324980544859852,0.0994508204982473
APELA,,,,,,,,,,,-0.03138791957534149,,,,,,,,
CD24,-0.019003269088846517,0.012633657268971215,-0.010840994425232786,0.058466868621432765,-0.035594863846611265,-0.0009044508366458714,-0.05561973859697737,-0.01964161280661557,0.032245972599935585,0.04274388446235237,0.10964555471579084,0.06945944700905013,-0.14690807694622313,0.06156040768114362,-0.025201819631294746,0.00034133985488616063,-0.008581316057944871,0.01544114536541737,-0.043308076148558826
HSP90AA1,-0.0589917797279672,-0.07501521410171161,0.025794330609109257,-0.011337967657318338,-0.03631027065297974,-0.019302407868934075,-0.002054691671259331,-0.042677119673459434,0.02899858071898951,-0.006477970596929352,0.02699404355783751,0.027073848611529155,-0.05552900828357178,-0.06549880928144287,0.005989836846915477,-0.0695516613007978,0.007171884175642433,-0.0740402879030277,-0.09915944058947015
BMP4,-0.007227930216503256,-0.04034967113673046,-0.01570284276486718,-0.01592193052114702,-0.03696855809402333,0.005541526746576482,0.006591460900353434,0.015707289210370883,-0.004051179457086636,0.025237208795572837,-0.052949675745898754,-0.014068405277555106,0.017385383622351962,0.027255585632000975,0.024488677775224968,-0.010506752844283065,0.07980865700287984,0.0187872354357774,0.04251801312297383
SCGB3A1,,,-0.013250999572635685,,-0.02575559640627126,,0.0055176778244375455,,,-0.01537174313752019,0.07674270743011001,-0.011520607108583169,0.06372070269409888,,-0.04544365422250485,-0.011249671363530443,0.020423186232503932,-0.002912760260910151,0.011040158134764584
IGFBP4,0.018157059598430624,-0.004964165813306868,0.02605931160377612,0.010834167938402143,-0.050657840380179925,-0.05730815573015551,0.029917624001183384,0.14919910762983946,-0.028156905255901366,-0.02289355226129631,-0.0010228114924415986,-0.014452502299869415,0.05338768034673734,0.03003055929197579,-0.04145847336973762,-0.021620290142209123,0.005020585957934108,-0.024368486495761257,-0.05239150018241877
RSPO4,,-0.022775272166723835,,0.07058039278673209,,-0.01236215949971249,-0.028650160210175815,,-0.01477727238263597,-0.015371740889055022,,-0.02290226230955216,0.026457899096003455,,,,0.08315443172367402,0.05230762115800249,0.11430814988286167
LEFTY2,-0.004649360452660517,-0.0381487282050469,-0.04949068620226199,-0.015204325259534364,-0.0702145027418842,-0.059822881981163305,0.008817576094498689,0.16667390662430634,-0.03639125978482754,0.050431801910838826,-0.01925198492063514,0.012200796324790495,,0.15945677653877152,0.008485061001545221,-0.0027767656521873276,-0.031917374032182935,0.1216067736626428,-0.0524640279201751
PF4,,,-0.013745784960042374,-0.013662602758325934,,-0.018225609981912624,,,,,,,,,,0.07813063883652051,,-0.00786780275911218,0.0012380250884352919
ANGPTL2,-0.012003076165788221,0.05587755119525648,-0.001071530038699484,0.028780974635615186,-0.031039984805633216,0.006111430486452197,0.02987733023259441,0.13899636169795726,0.03549887597739103,-0.03233491616733702,-0.006732264754185945,0.017625496481849776,0.011860673563938577,0.04865264862777645,-0.003606562227400005,0.028211123695960356,-0.019782981004777277,-0.012777613140183578,-0.006920941654165542
LRIG2,0.007375740786205581,0.07870210152706729,0.04285390680706055,0.03255528758912821,-0.005988864651114786,-0.010143347687600569,0.0074624163852561485,0.0095285723613699,0.04941152212468023,-0.007796124001141584,0.01299746570728094,0.05844895081618912,0.05974467573030039,-0.015457698860337262,0.011905160007829126,0.03175978221617485,-0.002666618743022373,0.059402907091762255,-0.00888041180045967
ICOSLG,-0.0034839707534985572,0.07714022503405865,0.03380624512827413,0.00027174014288392645,-0.04614329328866935,-0.011913990023379105,0.00469525153000136,0.0004652951746510647,0.012285024960340124,-0.02917269365929544,-0.044311244610180954,0.11486397968561803,0.006642361802234045,-0.035413455694891065,-0.007182636440269785,0.005347445297493047,0.03312958898090281,0.09570846251433415,-0.016196145278622127
WIF1,,-0.03101760342287734,0.03088568275424782,,0.0812046933806423,,0.00573406493642879,-0.024290600021579314,-0.011403271087897229,-0.028926433707071667,,0.01322534467513134,,,,,-0.036864177979055314,,0.04953710646277229
NPPC,-0.04397043849026431,0.016986920809532208,-0.023144151382103354,,-0.03231252764593856,0.013246906141990653,0.10424572313711622,-0.015576735042259933,0.015164515721138453,-0.021362958044318668,,0.04796214347108249,-0.02493342177699284,0.016476509426934686,0.017516983728171436,0.06770785183015164,-0.0349330398088181,,-0.009048391729438422
LYZ,-0.05994705330967463,0.06360294046123115,0.016109952864958157,-0.007723392048453434,0.06354815616876086,-0.014286864333848105,0.09261433725323673,-0.02324722978727755,-0.05375588792207429,0.030683748130930086,0.009136594470300435,-0.01844353866451265,0.03587550673843478,-0.021674647595083234,-0.00549057650979006,0.03719999762261068,0.0600323458989732,0.011123460278651777,-0.019883495946594262
EREG,,,,,0.03182940574171005,,0.02687150376895201,,,,0.04948105189955987,,,,-0.01754370800328193,-0.007594091547336118,-0.03194542319939671,-0.022348147113162384,-0.025361818532463755
SPTAN1,0.013069035757035285,-0.04813057410009875,-0.04149475581480659,-0.025890425200997855,-0.020722998996852662,0.023530907153181933,-0.012455314487955126,-0.0665922290082966,0.04613037882411464,-0.03346160305399673,0.07215000667012854,0.007986895524303936,-0.044963542532848455,-0.01191638946708244,0.02467688943166014,0.07418890898085369,0.044316967576873235,0.012405444920129825,-0.028507964554215764
PTH2,,,,,,,,,,,,,,,,,-0.007064418257805429,,
LIPC,-0.03141763008196951,0.06975508420028927,-0.01682845379907849,-0.020562947343256872,,-0.014502939483821382,0.03915792727842312,-0.012272587247785492,-0.007088009741979169,,-0.0001780115577195449,0.02844095855530461,-0.01919124982817131,-0.002799036148529778,,,,-0.024882185390149233,-0.0034810079338195733
COL8A1,0.03534042387794314,-0.008089561869295162,-0.022138477768454175,-0.015107751317020553,-0.03008354269139788,-0.03679942891198164,0.026436830036153325,0.08355939647173471,-0.021403449603239397,0.021997791949107948,-0.11329964683294312,-0.02338957333448332,-0.045575706267728326,0.028961144335428863,-0.05042531801945857,0.005151970778612318,-0.02272466615891165,0.057816932351414205,0.027450144172044447
GSTM2,0.00901480673620714,0.024618907534861473,0.04344557095272872,0.035550757736637975,0.06880930960937524,-0.0005363970347984798,0.020905536702143485,0.014032572944365088,-0.035133599392491006,-0.007438195156443594,-0.01264330554259102,0.01707485434078195,-0.0550424995824741,-0.0492610347304182,0.06757083354591288,0.0025842389067000406,0.050003153652246286,0.010223466538059533,-0.002791299781441244
SPX,-0.055618439128075736,-0.04757650324007341,-0.014869858503977715,-0.0018916637806723937,,-0.024121645386442566,0.012224283060874266,-0.024669527072530756,-0.022644309813176836,-0.025934796070547658,,0.006021861693696903,,-0.056289620535096646,0.12958735588931264,-0.02134992930550466,-0.05992829700249433,0.09296826947946812,0.06638751040048928
MFGE8,0.001503117575606509,0.009422642944031893,-0.004282903116573541,0.020895204446938057,0.04323146991072559,0.05534301137913895,0.007319769252340862,0.07403606467343633,0.018336872204942255,0.005442499357937185,-0.035240534098416404,-0.040457075827010525,-0.007495942272651088,0.0581052544634375,0.061760577293748925,-0.02221681398845696,-0.048799189190187914,0.022253380841918743,-0.06947275714310558
TGFA,0.022352966837750888,0.032673042937616234,-0.052832412918859775,0.054397249752291064,-0.08363610374701208,-0.02328503249490608,0.0096455001160505,0.04405656753581162,-0.007463860074386076,0.014325836183777727,0.046795079062336396,0.041805565644717976,-0.014644445360003444,0.09373293770569513,0.044642205138003696,0.029216597453233534,0.04243068816674304,0.12558884067119117,-0.012973280367125918
SLIT2,-0.006626262826847458,-0.04615562752853084,0.04626360090319236,-0.026187751006732228,-0.019143366878238744,3.01890640758386e-05,-0.003461486343813437,-0.0525074589595265,-0.030049542405931925,0.03969714063850781,-0.01603618018339722,-0.017652220899441056,-0.007148441689060679,0.0153988727467819,0.015742806921497918,0.025364708171876325,0.04559989076776751,0.008324579121813669,0.041439732099546205
PLTP,-0.03312286864747511,-0.06429579558657288,-0.006667010013548002,-0.04490124618752336,-0.0482085296803261,-0.004272350395754431,0.05065043761405415,0.06711703913000172,0.027755432409011464,0.057584973198037556,0.013573971902751367,-0.015382424329961421,-0.06561557845503271,0.07820918482642145,-0.013002975926787381,-0.0015012111590878088,0.022176848499438025,-0.01907940243510484,-0.04968558519041325
APOD,-0.011819745317010948,-0.09790747839906226,0.004105909573711611,0.010659811908159376,-0.03875225183619719,0.07478491435136761,-0.0439836223652619,0.038947231984739296,0.07751617287107544,0.013657822439027644,0.046760211252202026,0.03220966070778367,-0.030387973291413586,-0.05542107664281707,0.017625731342562116,0.08126552728109913,-0.007298331809630706,-0.11971881152593859,-0.05388819776500399
B2M,0.08613960338090973,-0.04846630895457178,0.01645376433869142,-0.027602784421995392,-0.025918351052754324,-0.024373596838504066,0.050780028562688054,0.10047883350043728,0.011216089279478893,0.034196929202704215,0.04546138661452465,-0.031054597074573767,0.13823130217732846,0.02943411597389813,-0.004192933122974541,0.014005694686817352,0.03276016746072549,-0.058907694881851096,-0.0846361907291999
OMG,-0.02902882489741839,-0.05194737339409206,-0.06159101408544868,0.039525521304805564,0.003254145796947316,-0.02073597301987562,-0.02881285492320416,-0.00010832517342206981,0.052148439518103405,-0.0032030710626089792,-0.014257094581257544,0.04282520242219387,-0.04687774589993808,-0.06747701830824068,0.009068819269755906,0.0987595238702843,0.017934970737289706,0.14841612285955152,-0.04451272559014838
CXCL3,-0.019761563707528098,0.041478139176329934,0.029218171845116523,0.01697643345883583,-0.020073260961357257,-0.010402797877047,0.051399313628015544,-0.020747204876074274,-0.023776369503881817,-0.016444513523612817,0.0023736414944852736,-0.011890341912465739,,,0.05289647240793532,-0.0342605553424168,-0.036769036120478014,0.020988159205459715,0.02145703434231669
CXCL10,0.04212162710585645,0.06854940068662206,0.039703253774196076,0.028468475023434265,,0.050048926549210025,-0.007026243183796605,0.05410918677346532,-0.02347782658242738,-0.02498041964428047,-0.019426751883244546,-0.001086882083925502,0.006047478721262945,0.08995273601438221,-0.0013930096478775216,-0.023063629889353357,0.0073709916263468055,0.012475057366268257,-0.0009565188106422282
RSPO3,,,0.0947848911180379,,-0.024095397580048486,0.005663073842828791,-0.014806527885376135,0.004668475555193434,-0.022318836142825735,0.012479704362518003,,0.014654486084168566,,,0.03517346821093412,0.0046883347299215145,-0.00785193571281607,-0.007048945291621074,0.029507815908586907
CORT,-0.02453928972182946,-0.0028023058259418233,-0.0027498760133122012,-0.02440054334761502,-0.03197787538831261,-0.0223573587903265,0.02107294496169101,-0.026587303057083834,-0.020184461994556264,-0.042721311850605445,,-0.03296361173929833,,,-0.034044909758835326,-0.01799381066534744,0.004634812855089584,,
NCAN,0.04034398267528965,-0.049814832702720656,-0.06576496720159539,0.021128589572529607,-0.05146638619153975,-0.04619375059870585,-0.024465887254499302,0.034430357635555395,0.003108789488111603,-0.013343225398226334,,0.024454764664061178,0.1255830964638434,-0.0062532149342814074,0.028646740446259516,0.026131899820059982,-0.030163225117412387,0.037987000785708304,-0.00258042151791528
PRG4,,-0.03484940633459531,-0.002336389747314009,,0.012326691666982371,-0.006347802571064268,-0.01986034674144169,-0.022477705581989447,-0.01888476746961262,,,0.008635135145630076,,,0.008242929264716327,0.035702375604575634,-0.06607909823272369,-0.02084858330108447,0.03324393658869781
ZG16B,,,-0.018375137000263386,0.0032371669335606993,,0.048343314392332505,,0.03948599086203544,0.09707134283196363,,0.005832417490706487,,,-0.03799538805735152,,,,-0.042239671427415595,-0.018792932431553274
TGM2,0.0593610625361058,0.04131914675081876,0.043720487154914806,-0.003912756338047586,-0.029349100758932874,0.01634016948764526,0.0374468936899589,0.0917005368188331,0.034051788370738585,0.024211022697460567,0.0101348159744204,-0.0055202798680959,-0.10494302737925212,0.0697429269423049,0.042206757259361086,0.04454163398213143,-0.003585815454221337,-0.0014808018003690533,-0.0025457322780020677
