,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,0.04179917548133083,,,,,,,,,0.18242308422221645,
BMP1,0.039747924381530256,0.06479704911967372,0.005477891847537112,0.004069510697186309,0.000113065017059976,0.03400393836297601,0.03348466667659026,-0.05706612690492798,0.0643015143380966,0.02207795840867238,0.02504080547107147,0.035995223962409034,-0.0033916801072004254,0.04634886131844771,0.000149967021370876
NDP,-0.008025766218909613,0.025101721441726985,0.0645730371260463,-0.04745029793245894,0.029504549161656842,0.05044709205433043,-0.02596083806977368,-0.022243855161667565,0.028814004516505873,-0.1365780050362734,-0.02760210373179642,0.005345646627705287,0.030813291592718294,0.039080027073961715,0.027702892725743996
TNFSF18,-0.01898585845939241,0.00046574425479422145,,,-0.001086127916470563,-0.014682540553415968,,,,,,,,-0.03137894774214915,-0.026674492887896424
IL36G,,,,,,,,,-0.015620005022756421,,,,,,
RTN4,0.032368581485718,0.06679383368382512,-0.07974405575106826,0.012131609936284895,0.05844673990038911,-0.0061038117909201816,0.02077170122272506,0.14665817024135147,-0.03773036959591858,0.18684147194631776,-0.05929551319152416,0.004807064568039496,0.11031247694429412,0.07184285029408176,0.05593024819625389
HEBP1,-0.002777210265551383,0.023101862019036617,-0.01817813077431392,-0.005368978632149569,0.03769640360468956,0.0021142237184956793,0.023538156837159395,0.029808437756499915,0.0356378283544623,-0.014473961510268713,0.01779854245082451,0.006644875415300275,0.08505015928521857,0.029613919701548044,-0.005955395946227488
WNT7B,0.009416184496480875,0.006427177690433524,-0.02583705991902604,-0.03371545121680485,-0.029964372705627736,0.027058238473532756,0.10083139194348463,,-0.017168185591248095,-0.002485274736523037,0.02364628644503167,0.00497474887910665,0.07551350095499353,0.022481645535909273,-0.009532198401416732
PTMA,0.019766915967708146,0.0368746878521614,-0.03539008138011547,0.02225841411178282,-0.059047863806044654,-0.026870361130042448,-0.01452375067961934,-0.19076629587223337,0.09858589476390935,-0.08551883676029733,-0.04520353278375705,0.0290914466019821,0.008423038601149072,-0.05815779643318716,-0.04294073876404901
FASLG,,,,,,,,,,,,,,0.03480638478804432,
CEACAM1,,-0.016475533404749065,-0.029834396835175112,-0.014777319648623886,-0.026595149331554987,-0.011324614772734918,,,,0.0341250495416052,-0.020334239355810923,0.02599773643957621,-0.013120997210917182,0.05012120160769253,
PDAP1,-0.01838592378927145,0.04588228053916315,0.04501552210578226,0.08011332126528263,-0.050114633354321335,0.047584363878648055,0.01292256745721032,0.026259324608684857,0.028153908601898554,-0.12339329332185235,-0.0299261413677037,0.030508686569591985,0.032893789116176984,0.00021471913028543773,0.048177395328826506
QDPR,0.02288476254382608,-0.009149227968835171,-0.016818788401303676,-0.010533446773994423,0.030244102480836494,-0.003178907333989504,0.011717464882068703,-0.17554772734013696,0.027922207804820222,-0.003602453489247808,-0.003808999659202192,0.026457603988839066,-0.02583737366875479,0.06077466147449487,-0.04019574596467197
POMC,-0.01874270652191384,-0.01311610126636064,0.025627681287988233,-0.029735461557353644,-0.010951185156934511,0.04739768714321088,0.03717525934525275,0.02702102511415791,0.0203463261131622,0.03966119344744206,-0.011450593384032683,-0.042804846113911624,-0.021464227788975606,0.02706205181378468,-0.02603590161115856
CCL18,-0.025461597291572765,-0.020559909014381008,,,,,,-0.05982369211331739,,-0.044987866490714574,-0.037211408589272424,-0.003165090006464047,-0.027915429052769836,,
CCL17,,,-0.017292385410060843,,,-0.01831198667295051,0.0549612178867716,,-0.014269318040080232,,-0.014426158618097727,-0.026376824597422067,,-0.01462353908204866,
VEGFD,0.05638186755960492,0.1148594867945274,0.010883593913955648,-0.014138102775176672,-0.022799851725060646,0.008290264231981996,-0.009123953628240424,0.0831739906594018,-0.01529287011194698,-0.050683860406962294,,-0.01827203151342403,,,
TNFSF13,,-0.015515172032654366,0.035374368492990596,,,,,,,,0.004725792226018264,0.05644590037266426,-0.014734000465361888,0.010048184683207494,-0.02901804342073641
WNT5A,-0.00794547494694455,0.0551739465892467,0.004214188549409092,-0.014378758220849852,0.006928429814328929,0.01026855851015737,-0.0048864571753442455,0.040918680891518566,-0.0406621463023613,0.0533919308724962,0.038971898238406896,-0.030702652509062022,-0.03625602149164772,-0.0073983272654254365,0.039010297773669704
CXCL8,-0.04134427486666438,0.008602197881664912,-0.006796601928850199,0.03406988959531381,0.015279693281401687,0.02417530200966497,-0.008496622341310394,-0.05584823191597545,0.029086227828612813,0.00538438241041658,-0.0013315567210218204,-0.05023257130965005,-0.06600163770564221,0.01274870673672424,0.05123663671533451
GRN,-0.07198821385184688,-0.0012727711413193263,-0.021761386711544293,-0.002051096383228865,-0.014430812609008565,0.02476320793062242,-0.022913605087636915,-0.0832510946578058,-0.012955286418004695,0.023157927216818214,0.054981097970809904,-0.015107661726396538,-0.06898568481536249,-0.038031922550040516,0.08211612699513035
MIA,0.012555245575600551,-0.03278393246365493,0.023940566903936207,0.019621567389658565,-0.019120889231139998,-0.01914692688865205,-0.01037657576538086,,0.09040901824241832,-0.008000610344507386,0.036392135566621235,0.0815988161822632,-0.04497207296559791,0.01797768855932944,-0.029608792807869495
COL4A4,-0.028879255287309568,-0.024692283681821754,0.03670355851672925,0.004065213839898454,-0.01341132182017214,-0.019118280635100474,-0.01743182206414422,,-0.003874159321118552,,0.03170350502389375,-0.029256379447971655,0.02950273883195131,-0.04294473718062769,-0.0324320573723403
TAC1,0.07228299356982573,0.050208097351291815,0.022749016290908718,-0.040290937524212346,0.031327902911327594,-0.07322768907600975,0.02784534158116222,0.1012666601140704,-0.03600550612842576,,,,0.04418855022799617,-0.01922412910739411,0.045440407640392505
RARRES2,0.04032353170335963,-0.015473702486957761,0.0438269970134489,0.054317161178283224,-0.018765497344717285,0.005055487566305112,-0.012616238614235794,-0.012252419037341495,0.05312048913567845,0.011629768367586496,0.03075963852471449,-0.023919750893854192,-0.03912628146356554,0.0282664012556145,0.02460453960141524
FGF7,-0.036807948886433225,,-0.021240823356560957,0.02752977224947828,-0.028227239317166343,-0.031019554787329984,-0.036184880404905015,0.02485371102868514,0.0262024326815766,-0.06917092403481995,0.010996443803032217,-0.05157920802381644,-0.02756221709389854,0.07640912546396655,-0.015130446822842642
EFNA2,,,,,,,,,,,,-0.017366343132934378,,,
HBEGF,0.05323180936777152,0.02160378878739933,0.03939721644904986,0.03590850073840295,0.07654660112329338,0.129237526996962,0.028107762629857782,-0.03409731134095597,0.02786796619882215,0.005093512377873932,0.0664657296166663,0.08051315577998147,0.014651607877327498,-0.038454579215488255,-0.02136220815623804
CSF3,0.05456055352286733,,-0.02061101563318554,0.03855973473147052,0.14729760536310715,,,,,,0.03234919502206307,-0.024531887152997433,-0.018810741812563894,-0.015396330706227116,-0.03411481361313684
PI3,0.12630410087035635,-0.006029507507344871,0.0443789742300311,0.021665541863914107,0.10418994759617317,,,,,0.1974260243493101,-0.03731360204124734,-0.04387428623152583,0.004864673484882075,-0.033451111695192194,0.0798722640286017
PCSK1N,0.0037212813929154392,0.03186922879189876,-0.013442307177761384,0.014192617097210295,0.039842628290564695,0.041020385936699426,0.04813261423242904,0.17022309946494824,-0.047588161808588894,0.14599239870739217,-0.020972405804391487,0.012202932995310388,0.05799207722575314,0.10047032583224662,0.01214207202656375
NTS,,,,0.004741083182532082,-0.01743988991456158,0.002802475481611798,0.035732616988188644,-0.022066137319029348,,,-0.03365472634825406,0.05536243989563767,0.05076985778365219,-0.022799866313522436,
SFRP1,0.04749383335095791,0.02271734603868093,-0.015088274683062302,-0.0161291268746851,-0.0217058842724073,-0.020094853573533956,-0.012438722962994038,0.03323120860341488,-0.023705303595002506,0.01745291563493936,0.033563817792766175,0.010907195559844254,-0.013474715777052854,-0.022270055182532306,-0.0031540018823694375
CXCL13,,,,-0.015984170711172353,,,,,,,0.04082838192243921,0.011399993809417095,-0.006102898399113455,,-0.027671747959782413
MICA,0.03873284332763127,-0.006233901973384304,0.035942966063291504,0.040062136994308446,0.042160322485241875,-0.006437713018713911,-0.032130970446851925,-0.012477273103964905,-0.05360492843754573,0.1284606272886789,0.0722302671451908,-0.01587099076922345,-0.058847745657500235,0.05389954400073613,-0.07506407814441478
TG,-0.023021357707288272,0.0002609366022345906,0.0014318506044741146,-0.022258326942893696,-0.017124757408294587,-0.018448633583451956,-0.009001849701001612,,0.010638742095530205,-0.053873955302500574,0.1360322861923828,0.022545409701152805,-0.015481529568524412,0.054478310215443186,-0.030494409451288767
ADA,-0.03404482713956367,0.029781697425913717,0.09233926911181621,-0.0010962101960515036,0.01120848757397395,0.002945066043958833,0.06409081150316327,-0.08049689796517974,0.04130292009425935,-0.06528215890929576,0.05913774795974556,0.03894948132302866,0.058376373303907436,0.03550851043442024,-0.0880894541375537
LAMC3,0.01216140061917356,0.009481237435206714,0.0030550095397847503,-0.012157434715579455,0.020933615976379594,0.05173175417823331,-0.018874953000599527,-0.05167521132720686,0.00581598318610476,-0.08351221047830676,0.03096243354332176,0.0301944707338612,-0.06317062881295521,0.02174602437103804,-0.10119850167078519
CCL7,,-0.013077838988313066,0.20711760189634565,0.030420992975468818,,,,,,,-0.0017521739674190271,,,0.15900683530076717,0.03337323493620237
NGF,-0.01663814673464442,-0.02245400010939946,-0.0049187665992832365,0.0419712747090445,,,,0.21788959600769978,,,0.04783190981376672,0.14627574869646076,0.013605057838584162,-0.048304296984996546,-0.038662554482085824
TNFSF15,-0.020583464008142455,,-0.013109056208900825,0.07982191215311026,,,,,,,-0.02107852148320686,,0.14664674716677592,0.016267093844194603,0.048761239241157446
HMGB1,-0.027033498399004752,0.04161292702252538,-0.0378952619713186,0.01032537120632668,-0.08016938433751121,-0.05046352079725685,0.012046638837867607,-0.06802157305211404,0.002691012083795935,-0.09285719234564949,-0.030860389267704024,0.036348005451305905,-0.03356955566569738,-0.016251426021374773,-0.07528215364330744
ITGB3BP,-0.065890972109012,0.04288047938623649,0.04605726773011221,0.007657071125344339,-0.038940223601133736,0.049195579326595476,0.0004189754441937595,-0.0011658549655038347,-0.03194064457095675,0.011166161653602976,0.022837055241281903,0.0078409078854382,0.011900012321155545,0.03860886541339996,0.0055425554360558045
AANAT,0.049826635316630875,-0.018973954717753524,-0.011927901713888661,-0.014138104793470519,-0.012798790135001625,-0.01659096399574859,-0.010376576342552497,-0.0207454279222544,-0.0011590110661603918,0.07465152742617175,0.07063846764089851,-0.023370394258709026,,0.07955309390330431,-0.020830463174716884
RELN,-0.008661455504978868,-0.01516980435432518,0.007526288810795505,0.05405284067544705,-0.03755566600507879,-0.02085632009406259,0.04132638009830774,-0.055852109205573236,-0.021190656401279314,,,,-0.01410956053864157,,-0.05272607337163302
IL15,-0.029259038787873597,0.04565582229876402,-0.020317821892451793,0.006569583986600998,-0.010719419173245379,-0.04112478720702349,0.015470606895467327,-0.04251201563035174,-0.017752323514087464,0.034973040901536974,0.05045374883115726,0.036604116464106995,-0.028493914418708653,0.07182926899540738,-0.01321740491528525
UTS2,,,,,8.926456758335398e-05,,,,,-0.06331725400644374,0.010468341362211198,,,,
BSG,0.028580065210710014,-0.046064376933060945,0.006732251658044676,-0.014559632946425276,0.04282531153956187,0.0011701133369228312,0.026042754247608636,0.09576391148430498,0.08805960803820898,0.1348008058520229,0.06500614149526869,-0.005782841838384673,0.027332966805211946,0.08184084310852219,-0.07949972113130167
ADAMTS3,-0.04162281960824819,0.06074548654277422,0.042483127419363144,0.051619811123016474,-0.021138470371779808,0.0006471721557773705,0.03815460269289195,0.06321886009250671,0.05405516990209314,-0.007141964014011673,-0.009552401678719942,0.05281950153062055,0.08116038170982061,0.037796620520116404,-0.0872873971463118
CD34,0.02950198727873999,0.056540602072492875,0.020865227514344,-0.015604688957738201,0.01473081807344588,-0.02884113252954236,-0.01941429259115502,-0.020858864463679468,-0.006876975073447552,0.0007186174395069786,-0.02887204652520492,-0.03667365776734163,-0.02649518603272589,0.032459994011312096,-0.011469301490436864
CCL23,,,,,0.01167804026639606,,,,,,,,,,
PLAT,-0.013184607875134731,0.08394614701912329,-0.01541360839994897,0.011370358322254422,-0.021372894408068447,0.056372316304511734,-0.008741690120765143,0.04529597107688536,-0.0008295947623237306,0.031764856321655745,0.018413364329869533,0.08105710388933822,0.013236428513051334,0.05193672175445104,-0.03336661762836196
NTF3,,,,,,,-0.016750269596096264,,,,-0.027698095655663307,0.06051682891499381,0.05842363288680837,,
LTA,,,-0.0150882739772091,,,-0.01597882737676374,,,0.0008674078422979697,,,,,-0.005001128355638621,
CKLF,-0.055481402560217497,-0.0012104325806170915,0.017098456020688917,-0.01882202427160978,-0.06361266907025072,-0.018755091042574987,-0.03830820778974017,-0.10231589132976447,-0.018675037867748573,-0.09117052310549394,0.04843032258833932,0.0041901823611515615,-0.03910501840040225,0.020143898821321667,-0.007277143321946397
CD24,0.03194582412787366,0.0150605087186518,0.033412146215884723,0.025339363525862028,0.00371574646305978,0.011676444690038262,-0.04865177174323557,0.04635474535871593,0.03137147128511108,-0.006377026614983678,-0.02698410289819016,0.03364273739359939,0.03176968080788341,0.026395227179438954,0.08054328497839718
HSP90AA1,0.004309041468259812,0.017473877725822855,-0.03313632474710436,-0.014742354281891063,0.059056313862402246,0.01984389958423023,-0.008684919387374401,0.19636998376271386,-0.001965397157988502,0.02513990388216834,-0.06636181731258206,-0.03194417922291532,0.003764265132127216,-0.056650500568230684,0.08032564692166244
BMP4,0.01737296407349354,-0.04550832405884833,-0.03520275446128236,0.028235849244864743,-0.005206813134455295,-0.026148200130173913,-0.02949762924328384,-0.033089407688454406,0.0730934100319026,0.03375823376212172,-0.004714544728264627,0.050873307511627205,-0.00342611467831855,0.01662801346741622,0.0057885976431635905
SCGB3A1,,-0.013077837680546642,,0.11187565325443598,,,-0.00875274363501396,-0.008089625502217092,-0.012387338112568856,-0.050683811137675706,0.0202931147667703,-0.0332436435325063,0.08503792132425042,-0.00801197002131168,-0.02878202321592753
IGFBP4,-0.02624922058222193,0.03144181760785238,0.0009874849340603133,-0.016207576999685936,0.04000433231975817,0.06515245870712949,-0.0095112262126714,-0.07076596884240555,-0.001966080981694283,-0.021432181037181034,0.03395053511630321,-0.05046673850795036,-0.07047820163695717,0.007994959381672988,0.00205104619654989
RSPO4,0.008097836414366961,,-0.023095246793788226,-0.019432331933914904,,-0.01858434900542663,0.12132636054313821,,0.003933609523781279,,,,0.029140423161828573,-0.03030036689678183,-0.02626638894986497
LEFTY2,-0.03404484489739934,0.08566854509642882,0.06441001747816887,-0.030161983015378292,-0.0004570929421103165,0.0618698344173835,-0.009597489040349409,0.0016322380994064683,-0.021915047831886733,-0.06368537230215061,0.07390163344333749,-0.01996817444141818,-0.02221692740126148,0.07419620062230092,0.005088716422563831
PF4,,-0.013566157293549545,-0.010271118926329011,,,,,,,,,0.009471493044104705,,0.12223248612047068,-0.02057594873987775
ANGPTL2,0.012453397251435105,0.062399007189679286,0.03348125326690596,0.06317454925254896,-0.061473134833726635,0.017980132344444403,-0.03168975332027487,-0.0841183475961852,0.0688365585438359,0.0903425247207396,0.02666687218227484,0.0370162702142561,0.05417978216024939,-0.03730971781659525,-0.04875560984581239
LRIG2,0.018705436174420727,0.007298903659861656,0.016408017113478404,0.06444845557661516,-0.006380069052901425,-0.0011026015088791384,-0.05734032363215364,0.007654939820358703,-0.020561573081980325,-0.02948628804721879,0.03176239715326675,-0.012654363669118823,0.016376409148457824,0.051370545646830766,-0.008099668178327649
ICOSLG,-0.015621741909249885,0.036673994999836444,0.030682999861462456,0.0027813939646018663,-0.031114468552450873,0.0012511112037440681,-0.01661107048551701,-0.029431137012958398,0.05543867967811522,0.015315931703770954,0.07046587910166249,0.04047576054344792,0.05006460895260603,0.03245054220459872,-0.03527420837904021
WIF1,0.05434707769964174,-0.0244100980818337,,0.0005866309302927288,0.03364034709449908,-0.014341101944496365,0.06819799786530273,0.10631415908526261,-0.04762726450177851,,,,-0.015186609786523024,,0.019771523586573532
NPPC,-0.010443574163307857,-0.022725062205479474,-0.015933038378660495,-0.0338982057902474,0.09868718458518075,-0.0279749331985282,-0.012164169891121752,-0.013611434055439776,0.06211608056821786,0.0681024987991886,0.04870573938549388,0.0231155451144512,-0.04212243436048446,,-0.04944875760225181
LYZ,-0.02769770001346309,0.034305522334597445,0.024250689666718804,0.014050945349609658,-0.04214419922009133,0.01841067230459135,-0.03263353583598551,-0.12816761978027522,-0.04052442482969162,-0.0025813269682754816,0.017560285819090214,-0.046344314790455914,-0.006105977871606744,-0.002962103482505403,0.04866671986329505
