,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk
TNFSF15,,,-0.020222489528741467,-0.017209594094260608,,,,,,-0.034724362209883106,0.057537421597439756,-0.02673620085677301,
HMGB1,0.0029288775561600207,0.019557138786421662,0.02070927359028359,0.010995697463264599,0.16514384340631236,0.08040629450285537,-0.015320499827682563,0.040334354172387066,0.06624065253010356,-0.1036268895066195,0.12071780191487454,0.03196478684085988,0.008640838165627612
ITGB3BP,-0.008478441947055293,0.01870712420732078,-0.030844300640639685,-0.009906212449160099,0.11964043064797765,-0.053664570674052774,0.006065664181236264,0.07828072970236676,-0.010438639474242402,0.01268019757733758,0.004436058352527451,0.031950759205064315,-0.010469841670062537
AANAT,0.06424706622159494,,-0.003659844881813046,-0.015506873511704024,-0.026325472851311604,-0.008497775556725472,0.03726571500055851,-0.01897400634804581,-0.016106572694227377,,,-0.01855470999980618,0.006345086345925436
RELN,-0.029264572948753266,0.06381375884299986,0.01472417965496086,0.027957391445715456,-0.051128404614888365,0.041311988204863245,0.009159459557041259,-0.0368190245985664,-0.01783136618781569,,-0.008736499527454693,,0.023695267074022305
IL15,0.07692396494970972,-0.0058034945549885605,0.04118992923268551,0.05789696675554925,0.007973614587258447,-0.02120072973355145,-0.019216102013523115,0.0062952519880659094,0.07481056012468468,-0.005234801040525572,-0.055374106659545494,-0.007544307294623014,0.055391187102147924
UTS2,,,,,0.033131270682361914,,,,,0.20898588592241946,,,
BSG,0.09135888215917115,-0.0467284428015728,-0.09087967905968615,-0.036349455074860273,-0.03504288186953974,-0.05233480708148493,-0.047062285504713204,0.03520939857949352,0.024692734623062363,-0.049711114681255025,0.01183013391060139,-0.06632235060863188,-0.020503779847283653
ADAMTS3,-0.04823382505455422,-0.029502614711532645,-0.00029950171115195176,0.06341563261647942,0.17192755961750242,-0.01620409155078796,0.0027629597501470865,-0.03046779579314788,-0.01125971142314254,0.025236274503133725,,0.009822401914089236,0.025913121159117397
CD34,0.021708303512200017,0.006954057776205915,-0.021170969127757882,0.07743462410653312,0.11282227134979571,0.024545262938019865,0.021790327369385857,0.02480207276549262,-0.034594250250585545,0.09108571257099028,-0.02732261956420622,0.02315862600223106,-0.0861590085283448
CCL23,,,,,0.1259834882856313,,,,,0.059524005440514165,,,
PLAT,-0.01932561172861527,0.021837342918090814,0.022174399296397005,0.017101266371597965,0.14795827342833562,-0.04944867014019758,0.0711371640788615,0.038934507029262,0.026630326104876558,0.13856811184857212,0.014560981890993729,0.015902821967938838,-0.045564984341927746
NTF3,,,,,,,-0.026496849912821516,,,,,,
LTA,,-0.002951551787621129,0.031210632255721363,,,0.007941494817458325,,,-0.014938103584182004,,,,
CKLF,0.026480860638028045,-0.019924483025936857,0.03976260891800811,0.008746075465765295,0.18900539588518725,0.02622024136823742,0.043519513440849894,0.028614017102871425,0.011653635825197411,0.062152457021386165,-0.013422493970472927,0.01893671379996464,0.07932958646261266
CD24,0.009813098961059056,0.0545058102389009,-0.02605255275783124,0.08129516078770485,0.032741267880950026,0.05162417757160712,0.030929185493843495,0.03127085734957714,0.017324094179468626,0.003722305774483711,0.018119711098397277,-0.07709914481762214,0.14458097027433942
HSP90AA1,-0.0388823808511776,0.02928041278340176,0.04422650065353719,0.006174910723848212,-0.14255632433612475,0.013807566935354388,-0.05410366936492826,0.021178099535465143,-0.04934864351534756,-0.0598775612363584,-0.055804652916818895,-0.010854605074399913,0.0013692868029776708
BMP4,0.06595344134018545,-0.034943516029498106,-0.04308125611094336,0.017542937767728185,-0.013059507122069125,0.08041254773793817,0.049463770695899634,-0.030263951839735424,-0.012728807127169376,0.06515855249082698,0.027223398866690465,-0.07216260382745607,-0.0045506903917691905
SCGB3A1,-0.01835965624350039,,,-0.018466772035070626,,,-0.011284995584957144,-0.0012245254405127317,-0.010423611132884298,-0.04043617067743229,-0.05201536840662774,,
IGFBP4,0.0505142539627377,-0.022309454686750683,-0.0892137563520425,0.04974058726519731,0.13218798375581506,-0.011955981296741823,0.009855658202324891,-0.029425346802149796,0.008590035391818617,0.09752284829343233,-0.08838624447326725,0.0726716911541531,0.008706751121709565
RSPO4,,-0.011504302047478506,-0.005370786851228764,-0.021313656797609278,,0.033578500452539274,-0.023772517675946254,,-0.020721501404229663,,0.1212883889898009,,
LEFTY2,0.03337330724795777,-0.032187253770312306,-0.032884703848272044,-0.008927011359248038,0.13887151625359664,0.017720146060973396,0.054591796853262375,-0.020181955600634863,-0.01844092205139417,0.03913787377375825,,0.06965863669731051,-0.009474015099440044
PF4,0.017887950077026756,0.030577400793733157,-0.0034645366221308298,,,,,,,,,,
ANGPTL2,0.05738026456962778,0.01084901221041908,0.09946375532876066,0.005304508115626957,0.09257568925730288,0.06274253763108181,0.04160158503412633,0.07718971563539566,0.03755988142088148,0.025620551793140815,-0.009804914780586461,0.029495107563388377,0.013136584560441488
LRIG2,0.011657718251344595,-0.041034116221659256,-0.010136837126220842,0.010126598540122527,0.06723819167168046,0.019653118710573087,-0.012665886803169693,8.841700657794983e-05,-0.022692879690461975,0.09803263789727973,-0.003918929064574132,-0.08711422318839793,0.00011355390899878668
ICOSLG,0.028302621762370993,-0.01219400977391397,0.0029518143809183694,0.005315629104237158,9.322380163451141e-05,-0.016313103051177166,-0.03153099983129274,-0.037166803983533316,-0.016160725104714307,0.11844349061446113,0.03426997182881035,-0.0324464666690546,0.07352962012289171
WIF1,-0.034268739267137194,,,0.024088279214967596,-0.1212112821497205,0.006473502775786667,-0.011053273919606529,-0.04623113588145323,0.04333242873222494,,,,
NPPC,0.05803646517857774,,0.03492241139368898,0.004430999319168309,-0.043259119093111455,-0.04077213531378039,0.0013902567172670432,0.0472872381684462,0.03444284848379225,-0.028950096307073462,0.019069923962604415,-0.02221733360718796,-0.04077684267472519
LYZ,0.03816575918661386,-0.06523325204793881,-0.0057246077631216115,0.03293999754940999,-0.0036281694489817148,0.032154850551819256,0.014824880545298498,-0.031528644806623374,-0.0341002111971018,0.06347678602339599,0.07429431436402203,0.03710344958722742,-0.026921424256898543
EREG,,,,-0.02999337219479141,,,,-0.02076133437139363,,,,,
SPTAN1,0.012029544576923078,-0.019533199719668787,0.10013620205805973,0.026249647999319704,-0.10406695916053915,0.0037140191224061887,0.011281703545602914,-0.04497007649900149,-0.026008221124051153,0.03414890654240827,-0.057869849754487813,-0.009390613257738588,-0.001479742120123078
LIPC,-0.023316326075411283,-0.04191742358593274,-0.03466307047014404,-0.020635127807304712,0.03894720070396379,0.035328873991567394,,-0.03718317145967762,0.034391615759104203,-0.030698613682493534,-0.060766898791684135,-0.045649389880708026,0.0034124612103681915
COL8A1,-0.024638915158360204,0.02575211259595228,-0.02318105761023545,-0.03667911436555451,0.09208471140162952,-0.011174475690336834,0.028865733614909485,-0.001835409790748815,0.026282781687244038,0.0926362389939502,-0.03787785933759957,-0.041628116713123386,-0.04433797412594193
GSTM2,-0.010292077028573288,-0.01019519705914259,0.035051932492558946,-0.004953588235541149,0.06053399695630201,-0.013111152392614414,-0.018675913100347843,-0.033021158099154235,0.036180591015811225,-0.06027474468189844,-0.04453904941836769,-0.05589653427845914,-0.02636425069592502
SPX,-0.002114639976616842,0.07164816633202964,0.03392719197670162,0.08025195652360308,-0.058124014312024894,0.022486735502267704,-0.006993906094613317,-0.04052911338340426,0.03960009709169053,0.04339294755532006,,0.008327085783416541,0.025052978060972557
MFGE8,-0.05211619700003165,-0.0035574020508827475,-0.08624288000683061,-0.037369615664233455,0.06036573427283129,0.010412967431524084,0.0078038699554510964,0.038299282814936955,0.055342497555509955,0.08983524031842435,-0.15795794472917063,-0.0230110538652718,-0.017045247771170575
TGFA,-0.023003037226116695,0.02560523890765548,0.06858225313012274,0.0027527518850498445,-0.0112220333070037,-0.03649343879768971,0.021652390143395796,0.045024709425778714,0.037994150062467084,-0.071208070297762,0.05972422228605121,0.016391287884921016,-0.006763498035439227
SLIT2,0.03118103271611936,0.039068994930345706,-0.03343637531277883,0.05119050721387593,-0.07216882050490828,0.01187680764529356,-0.01054801425188506,-0.008576007291381178,-0.03360153561826901,0.1304763762580468,-0.039606262257321986,-0.025125839468100656,-0.008556473422185868
PLTP,0.01930938177000506,0.020169713493196434,0.003327541578067785,-0.06378282897793817,0.06395636451486669,0.04146787222091845,0.055972359670867375,0.06115024540430868,-0.03122696558424338,0.011722807326929164,-0.011873552459011009,-0.0006615617416205299,-0.011425104064048975
APOD,0.01976467874386968,-0.03174769588244185,0.03815174521741884,0.01316205268794049,0.09117979351519225,0.027554269714558894,-0.039758601268328496,0.02072533977598801,-0.052545197531756974,-0.02958136370712954,-0.014061658140381208,0.034684539530712565,0.01329349348361377
B2M,0.04015397641388582,-0.020277211126847657,0.06284372865717068,-0.03790600942964848,0.14127359019097252,0.013154195424409817,0.005634613891329106,0.02471204112392005,0.05234793351883505,0.11535917235820442,-0.09789347084010061,0.0975980769718433,-0.025708990044192227
OMG,0.0121863063300019,-0.03456212747931751,0.036073606874485006,0.029520779226483974,-0.014167170909686718,0.04498977216976779,-0.01619467022485836,0.0746189901484975,-0.04309311130963269,0.028504205906090863,0.03896265498018752,0.02444275975587588,0.005385535013542568
CXCL3,-0.003537706689690018,0.010746942590842107,-0.007032565512022002,0.028026060903696012,-0.012672836837453969,-0.04054595756340076,-0.014171876835146811,-0.02922666044839129,-0.010758139667851333,-0.029835977437620325,,,-0.03026754418584452
CXCL10,0.011419804971092776,-0.04177233534197669,0.014443443179729901,0.028527458356596206,0.10036651961271312,-0.023488940789974284,-0.031008254780520394,0.02489668411901602,0.002768931553099077,0.18735205408271985,0.015189936292722772,0.043055761877254566,0.02610750331750046
RSPO3,-0.011236685274394972,,-0.028227050307671128,0.051236795980364305,-0.04322782231362368,0.031854741369390455,-0.01690565393190289,-0.017987475827891185,-0.011242048610073179,,,,
CORT,0.04243541556321483,-0.005373638912699476,0.07132908334346305,0.01935598807447022,-0.05386061290882495,-0.023852519344228103,-0.04864868389322363,-0.05080252041701615,-0.029824805851580014,,,,
NCAN,0.019363005620200855,0.0350195810056011,0.02051361720748268,0.04016584767759908,0.1115476870303057,-0.030249953399970872,-0.014131845765428645,-0.06902485102345039,-0.016177187039799274,-0.04767887101508738,-0.01769094422159844,0.06182131743369667,0.03440304817219368
PRG4,-0.014726958905907384,,-0.028672755844601862,0.033792589383029085,-0.02644689585763357,-0.05741470155898301,,,0.08838712910561776,,,,
ZG16B,0.09660026302460119,0.004752001768602636,-0.03041450690530515,,-0.03081975561355875,0.04303549468136743,,,,,,-0.020626625563586916,
TGM2,-0.050306993935580656,-0.023982499692507233,-0.03669961061258426,0.027917743552218533,0.1100106219443856,-0.03174110295161119,-0.028224603205237647,-0.05030889488410333,-0.03750551043541808,0.04365520196616158,-0.05931899891319167,0.06551326542500478,-0.05059841375332907
VEGFC,0.012825853231585591,-0.03307352837714493,0.04322870139012372,0.02535115930780942,0.049263119048293336,0.021658359360943846,0.028595020160412744,0.1394460623657207,-0.013413785285652098,0.05787635144258035,-0.06129247489111186,-0.026736203241017713,0.02466683289529672
WNT6,0.055720304224470475,-0.041107179776403796,0.06777762158262624,-0.020358070516052266,0.07016122086805981,0.019967677827661116,,,-0.011706874442388868,,,-0.019615923332613153,
NRG4,-0.01690988965351108,,-0.026711340239407973,-0.02104458289642628,0.015031486379449805,0.03141825966024142,0.03986539495955707,-0.026136070426693782,-0.015648745108967205,,0.06585202252250809,,-0.03205790514285028
PMCH,-0.0018793277956906792,,0.009034316444123938,,,0.05026954282147283,,,,,,,
COL9A1,0.06189161388080954,-0.002720777327318824,0.0023358065917192215,0.05446301060956549,0.055889735717186556,-0.012319568967575101,0.03640980802840168,-0.020473524722178792,-0.01783137302727817,0.08729020994646045,2.0948210361282897e-05,0.009503755408846749,0.022605438777835014
GDF11,-0.013697947746760974,-0.01609065377033039,-0.0025978823726658376,0.03216207809100088,0.12488155782193272,-0.02808883022173673,0.019188407622064845,-0.002031937968507722,-0.003067479958678808,-0.05852571401495319,0.04215747490650944,0.030068381621890492,0.02762450396216468
SORBS1,0.007099900296058386,-0.023825200092833038,0.10931658335513084,0.025457387228488004,-0.01764795869144143,0.015221473017375779,0.005991409351414966,0.026417468064723785,-0.0049892636887766545,-0.01674552016269091,-0.00826523948114364,-0.024039065572158638,-0.032554707785811696
DLL1,0.0655584314341798,0.051134982395456,0.05582850736982804,-0.023504248778919833,0.07663042260005819,0.03396407116577682,0.011752935704553342,0.029367490187328784,0.0023938850774786113,0.1738690549709306,0.02715186525527168,0.045710988156389146,0.005362123918046332
TLN1,-0.006908896986351958,0.025531691949296744,0.02695772060475731,-0.008805293918934434,0.1633108781884525,-0.0024764411730271653,0.02082228737958361,0.04971390506592742,0.04634226170562611,0.01149024100621796,-0.005509884586748746,0.012837280591685995,-0.022446153854901927
COL2A1,0.057623151607498216,,,-0.013196020150598503,-0.034564099190726776,,,,-0.01092172044139329,,,,
SHH,,,0.01354405227818989,-0.01030551283614069,0.046633041766482926,-0.056684479784193324,-0.027295093932747348,,-0.010423610221795795,-9.4655596394085e-05,,,-0.07372095744897977
PON2,0.03224593284647188,0.07029500641016537,0.12125588338413387,0.00508762081471989,0.1762857073471959,-0.003117538800265435,0.018974703261174525,0.01601407802675022,0.003893454058362444,0.060525314168308086,0.007324742574378148,0.06636120956157038,0.04168527765164577
ICAM5,0.011233950628524515,-0.04047423625906686,-0.04480770718897641,0.018174076492875516,-0.06754162752172505,-0.02824532115793657,0.012897479571218996,-0.005152162290573829,-0.020356747711291645,,,,
HPX,-0.007265511067829668,,0.024718238001368704,-0.017416774172376356,0.05279916259379715,-0.018735532143331214,-0.02377251872966397,,-0.026494736822557024,0.06785332527403441,-0.049380930840913086,-0.033803912988728244,-0.005847900665498225
SFRP2,-0.02440921190311667,,-0.029443694564894155,,-0.02758536399065173,-0.03571254453878941,-0.036225634725504705,0.00733771916861266,0.04976521251119874,0.0016383231344775215,,0.012777838543692655,0.026489686826799683
CFC1,,,,,,-0.005930995884834834,,0.004122986071045242,,,,,
CD70,-0.004317485417646211,,0.014236316854413648,,,0.016713670946751222,,,,,-0.04119639691488866,,
HP,0.07497267758872225,,-0.04789947755472296,-0.004207993604258801,-0.009910739181634817,0.02349741663624894,-0.0020345269578066535,0.06022913351151625,-0.036409133222323656,-0.05458840242130488,-0.021689290497075443,-0.004196338972958638,0.011247343493302673
CXCL2,-0.008840080208865708,0.10460391693155109,0.027239502368892717,0.014934918115131137,0.09500748513947611,-0.020073021430667297,-0.03303797934394361,-0.006642355651579606,0.09467322583821294,0.0815237131682849,-0.03739558551480419,,0.032519943207012084
NPPB,-0.023685733486310707,,-0.0939203817793744,,,0.022241838433648443,,,-0.013413786261275167,,,,
CCK,0.046297251250861794,0.01682839458517585,0.10729138889463481,0.05868758404340822,-0.17420992657235998,0.0680550128775164,-0.04742772721093349,-0.017425606808043042,-0.0029951613566230532,-0.030698638460477323,,-0.025672384982734515,0.04657586142155378
SEMA6A,0.03490559972089533,0.01989065979126344,-0.004127367154402596,-0.042339174202183756,0.10527715558761347,0.0039023481269188443,-0.028741490283584446,0.07255758384429106,-0.0020586952071010665,-0.024153876697884935,0.059403355837520766,-0.007783817131142689,0.07637881817209478
IRAK4,-0.023653246957477597,-0.005778151277623169,-0.04422516943668734,-0.0534785175030447,0.028071349140323325,0.04330773259499007,0.03646021094815398,-0.0629039881138494,0.05830639769874639,0.0048772271284488215,-0.06557896100120228,0.001339544271316476,0.08614356586787036
GSTP1,0.04035959233529546,0.02006796683388249,-0.04273711145582045,-0.002027360225229001,0.15399666535189951,-0.0044897692945032605,0.04591259546240671,0.03400637526374074,0.02007018526986907,-0.10995316167571952,-0.0710985684075928,0.011117552625889482,0.0038426840680868784
VCAM1,-0.03749358768148144,0.0745415876256222,0.05101780832686324,-0.046270021964697663,0.10344325432549663,0.03357907642293991,-0.0002979130462632673,0.0853325263607175,0.06511919035420453,0.008566564196766508,0.015383978234167721,-0.02017489246186459,-0.053228897773070515
NXPH3,-0.034103957527784425,0.02287559728512693,0.020974700306600248,-0.025136949556729862,0.022937019589873715,0.03525695097659657,0.07302186250576405,-0.0657066595045627,-0.021114303208924552,0.03319995092463782,-0.048313437041868905,-0.02470168009822628,-0.017603769007020736
MTMR4,0.00034594355593893587,-0.025602493854205613,0.06788763743588482,7.936942658878142e-05,0.09070272152812241,-0.04268336537092955,0.040720844565175725,-0.045498549520269015,0.016666890846059407,-0.013393404052277732,0.03849888572866704,0.040546833597820076,0.01955525485630643
LAMC2,-0.01859082413150901,,-0.07434299095767116,,,-0.019770618432911124,,,,,-0.0379588947375207,,-0.030995038792778123
IL10,-0.03031693729821696,-0.003965484201098419,0.016827747273147137,-0.03111806268547107,-0.002178842979616941,0.005734350318351792,,-0.019084396148214933,0.015777633916205097,0.03698317527955446,-0.033417621928845696,-0.03549312783944758,-0.029897691516749154
SEMA4D,-0.019864657311951486,0.028530154785539132,0.01259598239226527,-0.0010749965907351122,-0.025795831969743204,0.017239251276171774,-0.005437112263109731,0.05943757540555463,0.009173389123916208,-0.01963479094280625,0.06935628554922214,-0.06986547938432208,0.038419952524466644
TRH,-0.023209945676418344,,-0.006616252143558146,-0.012985884303245624,0.019911848359772503,-0.037975846536157806,,-0.03321079199942194,-0.0046970617937041464,0.04196267742808915,,,-0.06850821107518183
SEMA6D,0.012395085559760748,0.00016366973288678692,0.019744363174945274,0.05222170979121893,0.13837040393069588,-0.05317509397184095,-0.00011604952894100249,0.054652105240141365,-0.013434747682834713,-0.04168965885968176,0.03653536136791194,0.004503379854814183,-0.019729549278661045
CEL,,,,0.030370889938055718,,,,,,,-0.018726229785392446,-0.028515238996301408,-0.014905069234070435
PDCD1LG2,0.04402082662481037,-0.008660379488762127,-0.010216364065823337,-0.0021597729656867115,0.03700838344657052,-0.020099166424801484,-0.02686516837107102,0.04819621607965268,-0.020539820073008547,-0.03742622188191934,-0.038060993953782714,-0.03489217075481505,-0.031879793604767434
SPINT1,-0.03887759678168533,0.030982540889260446,0.0026121658243658317,-0.002773342522182054,0.08330506080595457,0.03416626889336788,-0.02308460731146173,0.035186643614183805,-0.017624051823891068,-0.06345547208693726,-0.02075728939803426,-0.017191220054707475,-0.017061391260818844
CTHRC1,0.015616851432563302,0.0005792586387261308,-0.05580417974659222,-0.06101801448331029,0.037291539197641194,0.0031045859334997397,0.044377582979751654,-0.03602870487359123,0.021570191177464934,0.0718100964520238,-0.0772133065878683,0.03825858526727483,0.07598772958536586
PODXL,0.021886075204778022,0.019528140540439585,0.039243215104579926,-0.034300571162683945,0.15128098342593096,0.003629015436027684,-0.006402512584256258,0.06398029679461807,-0.0014720005694648292,0.06513237775927459,-0.23817216147342754,0.01691112457266905,-0.043974025038184816
JAM3,-0.024990571236424237,0.03327420600427618,-0.0015586469541221141,0.008418625267362582,0.13559958730713165,-0.00453321770943004,0.04562227603402326,0.06542283949358688,-0.013790739859597697,0.014689188900535255,0.009707593353508567,-0.022961760706419438,-0.020689059661496305
TGFB2,-0.008735391757938402,0.02432794945829325,-0.020532681230554267,0.00018761823602675683,0.11979361354410374,0.03303411320968469,0.08349327672201097,-0.019280006607871013,0.0054426383234553125,-0.0062550868871345845,0.01596810540765982,-0.06070762689737299,0.03080353290537971
COL18A1,0.03792810040861988,0.007757513118405864,-0.05411353770335255,0.04792512769998846,0.15316403487869115,-0.013822916070570452,0.012966774632070029,0.050914958040920236,0.004462733971515532,0.10579988648654083,-0.11611581174442517,0.00316665011909227,0.004446204770514181
NODAL,0.05386884868039324,-0.02102316536934838,0.014088643529400473,0.006430699539087054,0.1767820224368356,,,,-0.018440919988574587,0.06806649574600158,-0.06370990526124697,0.06443048990401697,0.06979823818083998
INHBB,-0.05666480827024237,0.061909441407013516,-0.018318155143697407,0.02383633066771495,0.015474514034777344,0.02888241192355708,0.06633584858133537,0.003907725789823831,0.0530970200064815,-0.06938064507662599,-0.04686150757378437,-0.029557231756028444,0.0007624442847753572
LCN1,-0.018590828314520136,,,,-0.03033200193408846,,,,,-0.039418752703238656,,,
