,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,-0.02228613827665921,,,
BMP1,0.09590360805121739,0.1002705793994759,0.034012573963999336,0.08690532471191768,-0.04088013088371001
NDP,-0.010435737379223275,-0.0015619793128087802,0.05674637532127317,0.05726654992738133,-0.0006417932239353153
TNFSF18,-0.014453487489528453,-0.021447719745714786,,,
RTN4,-0.04056669603377969,-0.0688174746281489,-0.026660763182667854,0.0076602713294006185,0.08550155052038391
HEBP1,0.01656888348851434,0.027480261900757884,-0.04135831185617404,0.04734815959208748,-0.05272869151382662
WNT7B,-0.04038670241440605,-0.022296074973051735,-0.020420511638554347,0.029612464219719723,0.08149852534206171
PTMA,0.06070414710037211,0.018963441060940188,-0.0306441080132318,-0.04483298059893307,0.006250968984283908
CEACAM1,,-0.024378212509629366,-0.019300580800804625,-0.0182720348451614,-0.014464089260997789
PDAP1,0.0651693951051323,0.0642522502230011,0.002443296333558254,0.007571428370787665,-0.01339001261828652
QDPR,-0.012963676845356275,-0.1061705950717816,0.052426311085553505,-0.019893395053165123,0.017785903701963268
POMC,0.03044700027847037,0.046140198896221375,0.0980131328505502,-0.022892739359488247,0.055711843492726364
CCL18,,,0.13968420940234844,-0.016277694330417498,-0.049810645338701394
CCL17,,,-0.013692827903801143,-0.01124084600905942,
VEGFD,,0.03424792462812901,,0.0041104197292735675,
TNFSF13,0.037544565850041636,,-0.010140147625266036,0.06839451858212807,-0.016242202820168142
WNT5A,0.028759651940792944,0.05789293119383768,-0.015997460214775498,0.0772216727466777,0.027675313027375237
CXCL8,0.034708446550712285,0.08315774938637432,-0.01052155348893006,-0.007658926989231852,-0.05214533800285299
GRN,-0.021108881315867595,0.10026749227547056,0.06850686323248675,0.016953137082186855,0.03637135388404492
MIA,0.04671585981308991,0.046054435096709666,0.0841691634440653,0.07806989923749054,0.0009185182778704943
COL4A4,0.09663633872455865,-0.021961335079309356,-0.03618032421009209,0.02915730514610499,-0.029150139112866822
TAC1,-0.05878146861759992,-0.07065864384037722,,,-0.024954674541019788
RARRES2,0.01729942178703723,0.08475566189616925,0.01213198976417279,0.06548511339656225,-0.027052717040833358
FGF7,-0.038224452152701385,0.008381918048187149,-0.010736922494624757,0.06482386935773238,-0.02809769910255607
EFNA2,,,,0.029211276374930716,
HBEGF,0.045892250515773364,0.03296499513642135,0.02792232277318303,-0.019952144705132843,0.0505382642917559
CSF3,,-0.023234669810699122,-0.07320935226631023,0.06051562649244752,-0.02073624773093665
PI3,,0.003374292486393651,-0.053191824896107985,0.043135557679751135,-0.03056122156255428
PCSK1N,-0.07235334266706278,-0.02093358812731949,0.03083367584286313,0.04617513231739852,0.04359972933620786
NTS,0.005979460805943714,0.1381777408485714,-0.031943942128714146,0.055489673153092035,0.002957458082530614
SFRP1,0.0672826354614833,-0.013913735258947664,0.02073866509365773,0.005144241548061271,-0.03872773923849747
CXCL13,,,0.03936917993477631,0.05768374919161121,-0.009951431681559642
MICA,0.051635449897155385,0.10929086322120267,0.0639885446886307,0.015977206904916094,-0.028298508084286928
TG,-0.01879227882542806,-0.0006204274197698034,0.07794195137279193,-0.01062684464879209,-0.017066250527787506
ADA,-0.036712562623309616,0.0021507091803813667,-0.018072710963400313,0.026553435232083884,0.0036118600326245057
LAMC3,0.06692249598523585,0.1566039818759336,0.03625675919726172,-0.028515595775808922,-0.07332947759785347
CCL7,,,-0.02052239282245105,,
NGF,-0.017932874408554424,,-0.023701720768163684,-0.017132913388373226,0.02979949050634082
TNFSF15,0.06169569818422325,,0.0013317753376370794,,-0.012876853843463052
HMGB1,0.05526970430504675,0.09966131181773161,-0.0367194976361228,-0.0006792269149832475,0.008407914440229192
ITGB3BP,0.10142988929785506,0.08855724858242418,0.02655746770667785,-0.042112081424108536,0.038130577620462534
AANAT,,-0.02095830094403938,0.005779734458716738,-0.02337039852008608,
RELN,-0.0441575215825973,0.0018823691062987134,,,-0.015553843948275485
IL15,-0.015493809254796483,0.05046573099696591,-0.03298393595443059,0.07193611839151855,-0.01981186215808457
UTS2,,0.036427569638960565,-0.015331663382017507,,
BSG,0.028598176153321962,0.05050315767419116,0.028771042228474496,0.014874937091880718,-0.05824017351863096
ADAMTS3,0.05225945959550442,0.07828573400509822,-0.05417310529829236,0.03090466476126916,-0.018173185180272115
CD34,0.05266064042677327,0.036311415513465777,0.07729132952119944,-0.047636181476860454,-0.07391891823249788
CCL23,,0.00881155955397903,,,
PLAT,0.007768860840354675,0.10400042418991562,0.05590137757677338,0.01628139909400988,0.08704686709248327
NTF3,,,-0.009245413343953363,0.05236651266558322,0.0020921305224509247
CKLF,0.05676797585904942,0.10884199412611685,-0.04757455653889286,0.048090514905554674,0.020295429372944616
CD24,0.06755158061338663,0.02498742414853712,-0.01964084423671524,-0.029646815844666524,0.0046537670544802515
HSP90AA1,-0.03379283400673899,-0.11725930527900587,-0.0646762233624351,-0.03726071072228855,0.05915799826021421
BMP4,0.0899848853149767,0.02306515152505554,-0.03506734452863656,0.021929403625520073,-0.02786967841193026
SCGB3A1,0.10862103732859002,,-0.031235949457560547,0.0448234005965626,0.03144776542144179
IGFBP4,0.02813092896673483,0.054374734582742945,0.025743250716728054,-0.019146748234005615,-0.0013503180312701652
RSPO4,,,,,-0.018009034712898147
LEFTY2,-0.036180536533677754,0.09886786777923423,-0.017421187528797896,0.021481511671811192,-0.024491097427379985
PF4,,,,-0.015917458711682556,
ANGPTL2,0.04271475114011621,0.08718165508776075,0.03786217221819227,-0.03986786076762659,-0.04860311580462132
LRIG2,0.08248310979471754,0.03671240088168923,0.05991320916153835,0.014656921079461345,0.004453617404966814
ICOSLG,0.09201088653775985,0.01194174023554889,0.08256639548564204,0.04043232507303692,0.02330555340223929
WIF1,-0.06518729926208654,-0.0656649385947826,,,-0.01674114215506772
NPPC,0.02507470945594828,-0.0072318565358591,-0.030636231606018593,-0.030116898989024112,-0.027626949885883895
LYZ,0.0023693642686267407,0.03665325439466367,0.03524227718300613,0.06615838514742034,0.05170961335076768
EREG,,,-0.041656777546231566,-0.03360065730778286,-0.02243055636850918
SPTAN1,-0.044382037372483356,-0.02291665945907385,0.0055500627618259345,0.03356238839678627,-0.04650245260294535
