,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.014068315164433352,,,,,,,,,,0.011186233435646885,,0.08430513676550012,
BMP1,0.040732786830014515,0.1006683065093803,0.0564205303973973,0.004214700855062262,-0.021631887759697748,0.03465909081084155,-0.00927088816240866,-0.015774418059782632,0.13397347174969626,0.030892229058191587,-0.025502082301295272,-0.02092768845177117,0.005574237256718634,0.003251352710520149,-0.07752540373352997,0.09690646084039953,0.10762803045631444,0.06975056180864411,0.003933653808408416,0.015014718714865984,0.1401209890307766,0.035505308331735486
NDP,0.003984730312581454,0.015342014588588084,0.03381539782999951,-0.023348929353046183,0.01747767595291392,-0.0027806058932077164,-0.020027910764783104,0.012624533666502102,-0.003970299963416272,-0.0035055728943172463,0.036578612477153896,0.040301855402230274,-0.016123106375183285,0.02900331212860333,-0.07317927121313575,-0.025491729139543208,0.07377050166433989,0.02690903077166061,0.02659318678068579,-0.000486045877672253,0.0016970788016660175,-0.09467176319379306
TNFSF18,0.035585158056563516,0.10528662651976257,-0.023046851686590555,0.052814271665143984,,,,-0.010827026910806326,0.17769979906014932,0.0003787489068867767,,,,-0.028742992115056317,0.20342882614842095,,,,-0.028471740312809152,,-0.00803592828458056,0.018428908350704425
IL36G,,,,,,,,,,,,,-0.012286833128229457,,,,,,,,,
RTN4,-0.02083523809180017,-0.0649977749268005,-0.00015143075449678155,0.014654572037858433,0.0665794652240032,-0.0742811722770311,-0.09005998613008,-0.03545270937565294,-0.16048990518472886,0.012426411538599155,-0.00937128783347492,-0.03073551369637323,-0.02691716536860073,0.04912844620986439,0.03615004986573368,-0.03942794827789282,0.02868298824974851,-0.03169016811537923,-0.00641903165535725,-0.032114008510305776,-0.032663413422724615,-0.12273584218351721
HEBP1,-0.02632599969356351,0.014331777585285404,0.0631373447586237,0.028843318238134803,0.11884028623481259,0.02243943996943977,0.007212254145873123,0.06284165091031807,0.050339054080406495,-1.1313918481597228e-06,-0.018059513801380534,0.010452880307304364,0.04038059306450682,0.07851526384847962,-0.058786320829727776,0.04103152670504036,-0.0011218446971389192,0.08337914369152451,0.015099524094739036,-0.030827009554443775,0.049895689708340775,0.005948591783563773
WNT7B,-0.004929434289016301,-0.07012141640658273,-0.05953257399413628,-0.01907169919951104,-0.027776930610516715,0.008186530789020553,-0.04579220120817837,0.0327219229793609,-0.06707122898005403,-0.044733272319455515,0.043555337097863425,0.02210312969916469,-0.013504645559769112,0.06623992372461615,,-0.009265658913559894,0.02494290876488446,0.050692691038904905,-0.0411416676515886,0.0005901656009476856,0.07446212805430662,0.005782328232151589
PTMA,0.0020338832687458327,-0.007043547306055167,0.006424780682541531,0.0022393170079310623,-0.05572585042371935,-0.048156790380701524,0.08050398089235869,0.06039758458700006,-0.07673853222726924,0.027955276745814273,-0.01728703890278561,0.11978376386521064,0.0639097144328618,0.022199435581126182,0.013823769609175059,-0.07443312101338341,-0.036876535527041,-0.1000773029817205,-0.06245680724461363,-0.014090308797150758,0.028482824337860133,0.12067643265151791
FASLG,0.02168943532954754,,,,,,,,,,,,,,,,,,,,0.013183476384562702,
CEACAM1,0.022814947614324177,,0.019822525639093928,0.03925870976031256,,0.03434455780056418,0.019431756990638534,,0.10205890389894762,0.004150895146661172,,,,,0.10177669950061351,-0.03907915840584102,-0.038518895885879666,-0.0188659789415999,0.05722176642662637,-0.0226371908641889,0.0947577820374606,
PDAP1,-0.011877369889145539,-0.0346298321559313,0.03243451907863525,-0.0678452523177931,-0.0034436836583821924,0.02167966184083273,0.057493138968128764,-0.011042795861509818,0.11798628020669581,0.06605269979190323,-0.042162201467009504,0.05311291297432011,0.03542947352964834,-0.012406652396925092,0.0023199334093038987,0.01072739337707516,-0.013147169521672341,-0.027006884623256143,0.06728601603011826,0.01517928259588545,-0.043325061109257164,-0.038731901227011305
QDPR,-0.025078639530339578,-0.01898182187219932,0.005193049051125079,-0.045090019498216456,-0.05800310596598301,-0.006425216295551491,-0.0570961862896863,-0.03805567050160277,-0.17730816480241807,-0.0075921980196529066,-0.0675629786528423,0.0857179415931778,-0.019821430881177295,0.07948697355321462,0.021752192635344187,-0.02793179876058918,-0.03999645581142599,0.07061322568609349,-0.011715226021931426,-0.0032166951399295947,0.020553376894987496,-0.11226644961556148
POMC,0.04665298333116015,0.12681578842879837,0.004738332557737431,-0.03884509651581879,,-0.04920123888003373,-0.025153357597418605,0.0010090452282954382,-0.001380145068034181,-0.04342555412018569,0.06231743242430254,-0.006284976520846233,0.024472111176409593,-0.031588551774590454,0.13254927128927557,0.10916145451727854,0.08796803586679815,0.08718108507061029,0.0247961680444279,-0.015063252487884534,0.057324057741436174,0.0991782552117086
CCL18,,0.00552205243920557,-0.011391112305899133,,,,,,,,,0.05058726699813843,,,,0.08026519417972615,0.021911676528189667,0.06521836755380166,,0.07493535680064106,,
CCL17,,,,,,0.07471009751930524,,,,0.024985009001486844,0.2387033177272855,,-0.011224370885711848,,,,-0.027327292264064714,0.040390572019415205,0.024111037147328377,,0.10318072431189641,
VEGFD,,0.08884768300821179,-0.022089803008671496,-0.03214073395724336,,-0.0029744087830453746,0.0029589803667964287,,0.059813102687181555,-0.01802458070794344,-0.01954061779886117,0.11752204368074619,-0.012029505934436755,,-0.03880374529497163,,,-0.03180777107833861,-0.038390425045350056,,,
TNFSF13,,,0.041545735938588554,,,-0.022137363406661704,,0.0953563001298392,,,,,,,,,0.02941118398289881,0.043927721293778935,-0.03903394681806533,0.0033912672156120134,0.14544487366629655,-0.0436228849034873
