,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,-0.008056247444763708,,0.009430065289475981,-0.021335482959144964,,0.05119001369699101,0.0746779507251723,0.04494216139530754,0.027236646100387632,,,,0.22068947960578342,-0.01167974413742161,0.062202582325297774,-0.026982401295460284,0.048551243936292426,0.14250786925533326,,0.020266630084756355,,
PDAP1,0.006098737166577907,-0.03956510537890005,-0.011668628700558948,0.016655196587588364,0.030553298392796018,0.02625434057334758,0.005288098597386456,0.09851416320653172,0.027157417330129597,0.06503503617173324,-0.043242589907714374,-0.050989376793687036,0.04797960046460438,-0.00038655081473177417,-0.0023459968892987214,-0.072040264404642,-0.009151110917647651,0.0059758334528093714,0.02675082912707261,0.005517619113490104,-0.1156542393751332,0.05792000179758122
QDPR,0.09985473997252524,0.018416880021630187,-0.022401236424296103,0.06874244191103279,-0.005282694500680939,0.04977712107766884,0.04764488744013544,-0.06682596270399961,0.0029672221850632753,-0.010281176626366871,0.017484405273771972,0.11482968467401092,-0.020231990716064525,-0.07252249061319338,0.03684542881887448,0.058608448348277595,-0.0666951723272212,0.01129499758174338,-0.022600620804049763,-0.011178108216997523,0.07964429554034823,0.09739732962220665
POMC,0.050640648040933496,0.1485385859289995,0.006372753777450148,0.010303387745379224,,0.02122750988682524,-0.02086583239430174,0.09796925664735373,0.010965480678002184,0.02120067976268103,0.033962028315911975,0.11957204660674138,0.06898997425193466,0.14792172839121898,0.11041380079500972,-0.01451452419594638,0.02722359647022497,0.07138501507229962,,0.10194908285308425,0.08051244326015415,-0.09583661861776978
CCL18,,-0.05121816833686749,-0.02393650290833866,,,,,,,,0.011222448339303642,,,-0.023230413777165993,-0.045805935535625966,0.03928234078559359,,-0.07704627613380191,,,,
CCL17,,,,,,0.045886800240589734,,,-0.01885415468034541,-0.02979001569990703,,0.025252649907501368,,,-0.03774647373985732,-0.05493163133121173,-0.0194481503464475,,,-0.005503695163477677,,
VEGFD,,-0.03699192555344825,-0.0184484907279102,0.007931106200050851,,-0.018115456107568,0.015518414399607279,0.03824739160754779,0.018985740697416303,0.0038174175701354007,0.0034777749750427942,0.04725121608808287,-0.028925042649969465,,,0.006499295544172949,-0.015787236223487693,,,,,
TNFSF13,,,0.005796055651779763,,,0.0560283679966713,,,,,,,,,0.002603998353218272,-0.024178092972792834,0.005168899901030836,-0.019562276032821443,,0.10704650708090899,0.0889910734160067,
WNT5A,-0.043200455517162145,0.04767245954222008,-0.0032352340129527496,0.0005954588199335924,-0.022833818858416233,-0.017712318429353474,-0.12701062289587173,0.14034542341009315,0.036744575452890345,-0.05986919360504403,0.023262114977878896,-0.03648807540921622,-0.01159498556544232,0.02969495762654831,0.016805519582137718,-0.02605324215954421,0.005257211256795436,0.008017803418908944,-0.015692303201148998,0.17648716475604076,-0.017444026752041885,0.027539752288104083
CXCL8,,0.002467916728576856,0.010436315144724258,0.01084550361204377,0.079431612449769,-0.09920497156145318,0.057232584024825436,0.11878487007692812,0.03895934221717055,-0.02034891493651878,0.018570291664280807,-0.042671743645040776,0.07852616155412742,0.06657189470209939,-0.11508879029936865,-0.1693650984641192,0.03626485877587484,0.012200904489195395,-0.01524185423798821,0.07635539778985859,-0.06824646252724145,0.07569891091798894
GRN,0.04163033933482846,0.06608070379210175,0.07599974702890616,0.09911398441390473,-0.040898159517223046,0.03823103766580108,0.03733939669190853,0.15022907017548007,0.00425628205495672,0.03178593278113902,0.015708918445521813,0.01653630742348881,-0.03623321455136564,-0.03578036666784152,0.07006103772535797,-0.013987007423772268,0.17468038750871737,-0.04087728828781747,0.10653143160292015,0.15495235746843,0.10595214637636283,0.07275909446298173
MIA,0.12361124163601131,0.018688273012542025,-0.010173420320920808,0.03417610839790789,0.015827881417883532,-0.04379461141108541,0.0009619626235525762,0.05810306700267018,0.015679054337119417,-0.02485129373768452,,0.03374578357081363,-0.0706619305063873,-0.042712905639467065,0.04062730212966435,0.21458089889909965,0.018517745338046,-0.035591839043887935,,-0.024619860149814654,-0.01574365689774538,
COL4A4,-0.013541586223392575,0.01698146799221026,-0.043859324472060916,-0.06369232941241491,0.056240538846966,0.0038655321090890174,-0.046204294062309394,0.00919927400806374,0.06950997282357949,0.008066670905764297,,0.026446561377647452,0.07938242319155814,-0.029370501433120345,0.051771009871154905,0.055276737500913886,0.022065840009694512,0.04398100905443185,,0.1088497842412255,-0.008749752043938734,
TAC1,0.08744909325883897,0.07741530568935862,-0.06737911700503975,0.017413054658367094,-0.034615466132300085,0.07455378240520696,0.09059195765969788,-0.1459702511977952,-0.07205377869267032,-0.02524457906365057,0.09265493176336882,0.03834097265586064,,,,,,0.005828331290359199,-0.02672042573293903,0.062027413628247104,0.06970750285187587,0.0673611348982498
RARRES2,-0.0626011523714094,-0.035016878250878125,-0.022786974144207172,-0.07376921992216948,0.00457619163152434,0.06167882367301595,-0.03031808223417815,0.18500159412374106,-0.03501353771099036,0.04238295377052518,0.018763836522466458,-5.070092175632416e-05,0.05296724903831645,-0.027304714092264523,-0.05870264578376698,-0.05214113039460668,-0.055108928401169315,0.03710528857074957,0.09238073754537075,0.06319453318446515,-0.09749955226105564,0.11587207081339743
FGF7,0.012951062419221945,-0.04062587459829647,,0.01458150196150202,-0.04028041261154697,0.10772853064869921,0.13131468440293742,0.012741761339586067,-0.04750507898110752,0.0032895069948990405,-0.038435194999574415,0.04752456004436315,0.01514870503819233,0.10124020494901591,0.07058649678888906,0.06531789938359632,-0.01521617718560969,-0.014598241643942864,-0.007329675901558834,0.03071891321392778,-0.009187677791553255,-0.030003917548030015
EFNA2,,,,,,,,,,,,,,,,-0.03616665664307852,,,,,,
HBEGF,0.00317053988997671,0.05180049182507429,0.10544898817085763,-0.004400146993726009,0.07205242663563248,-0.02156072171479063,0.033875845098465765,0.11663255790334302,0.0583970331389877,0.0045042729796545364,-0.02775969833624173,0.03036780352830006,-0.004326495912824907,0.040841547895261995,0.022106344864459043,0.018277258684955458,0.04536107078209564,-0.07418531310248491,0.015389259433028372,-0.008390759250775719,-0.002815866396720969,0.02001032889553642
CSF3,,-0.001058952507309349,,,0.02410050724388862,-0.07361850170507694,0.07956116622545675,0.0012379989692438184,,,,,,,-0.15179300813589058,-0.14463618828461697,,-0.05006866552871397,-0.037702916737004655,0.04380486364145998,0.0038223966773068027,
PI3,,-0.03872224956135295,0.027252535311850276,,0.030789094975054134,-0.07172919149863227,-0.021257514186257105,-0.043338951867978086,,,,,,,-0.13028170464786176,-0.1771287668090696,-0.027867277420363754,-0.07688783989187144,,-0.05556710665856158,-0.05517978351802997,
PCSK1N,-0.0065799731704512966,0.10405055135461865,-0.01374132762316308,-0.05048042302323369,-0.05430383439155276,0.07556312346338846,-0.03141290968943899,-0.04313041504392759,-0.0023618288538044406,-0.011462969766951452,0.04780040346524842,0.055675435202409654,-0.1098924253770084,-0.08661065325705278,0.049951174682108586,0.042571138823920815,0.04510998834075353,-0.05293487269497778,-0.08356004153658639,-0.005520226591826318,0.08954239517744386,-0.018986976816398275
NTS,,,,,,,0.09062861219360413,0.14084376363891107,0.008970752141054862,-0.049112168026535834,-0.002939221322059923,,,,-0.04077587605399131,-0.04406220801099818,,-0.042788483842755055,,-0.0077777683023468195,,
SFRP1,0.02530790995844841,0.10601740762459683,-0.04666864894404949,-0.054227354572324866,,0.02285014055178726,0.013287294900327344,-0.020383764646533215,0.02251528590681718,-0.029790015999916958,0.020734410428220083,-0.0285924763282458,0.0038223829048365885,-0.07027447637276908,0.08075246899591536,0.038176852032945095,-0.08339216011240715,0.03157334405797136,0.024509537220081336,0.06891368180155137,0.003750847086503923,0.10462613802004835
CXCL13,,,,-0.02998693982634029,-0.025657175866095363,,-0.028507726227982616,,,,,,,,-0.010438523236809114,-0.0057157472626580795,,0.05610053280724307,,,0.14007178177452412,
MICA,0.05613160840801835,-0.027857899465708283,0.09028962240134815,-0.041198962254912784,0.05190780971598117,-0.05160958367029845,0.043852443259753564,0.0853154882221818,0.02486300422092541,0.0020286441691243053,0.09650998875088053,-0.057894702983488706,-0.06130125805514761,0.06666632251980374,-0.046471040800674504,0.03556306966172588,0.091414943391135,0.03810879579398509,-0.029560089575439298,0.10688434666995901,0.048922570895739544,0.0015587718868114804
TG,0.05111847364040176,-0.04630941888258491,-0.03384402683864441,0.023095495218937685,,-0.016094092795811147,0.05411956917644393,-0.003437487666280605,-0.05027118017471509,-0.007723804861271377,,-0.004960996185517102,-0.029351803261607474,-0.03782454485016696,0.002211976008099518,0.052405148161351695,,-0.029697609398054152,,0.03275544124435874,-0.00889544276423815,
ADA,0.05511970162185648,-0.03950144999049663,0.0953262354793004,-0.036272817783816365,-0.029674068936165254,-0.04916650710156051,0.036352258868163276,0.14643173850669708,0.06123808027440159,0.040316836701249796,0.02883629961530976,0.03134480028501733,0.03555525601481536,0.09527743846756292,0.030938900802808166,0.10769214227380701,0.07828113523623752,0.06287117865602761,-0.03963570737371597,0.19255558929088565,0.06200746350483217,0.08206157258892054
LAMC3,-0.006806680449699478,0.04141767040788442,0.132249376864167,0.03854545573894696,-0.025427611732669348,0.08125608573002477,0.06936530430473827,0.12248355249380752,-0.028335505689099847,0.0324062491214844,0.049312056360644424,0.01138920000247311,-0.02412139095518012,-0.06528192202801199,0.059331442557111744,0.11746905129690445,0.1675436940926939,0.10918120929554752,0.06456475485503493,0.22891936179304076,0.14177004893838377,0.004676689054559582
CCL7,,,-0.027198754280864976,,,-0.023163473512507936,0.0395502126720635,,,,,,,,-0.040769295542325217,,,,,0.013898690196483387,-0.06635617296747846,
NGF,,0.07848824860266304,0.04114652268389947,,,-0.054331204041569,-0.027823141421471857,,,,0.1215401026287711,,-0.012675658583732678,-0.034521861528737034,0.035073300998493394,0.026575818020851027,,0.0020632172133938395,,0.1448397040013517,0.03010883564398251,
TNFSF15,,0.032216439611303424,,,,-0.029047398119325586,0.04195671035082012,,,,,,-0.007139298820511448,0.006029349165890658,-0.004802968845614739,,,-0.03581721752353636,,0.092955244614952,0.0018583691213433376,
HMGB1,0.06106986803601217,0.14222917893669945,0.013038422493736629,0.01235836793733668,-0.06905915304732749,0.06258985356653134,-0.048139125680351606,0.1794024135343787,-0.04083542008968511,0.04105959078956229,0.009354867160502519,-0.012393818897913545,-0.013589090307565693,0.07934977140868336,0.03840530848696506,-0.02581977493413831,0.03612198727094932,-0.03383324679319777,-0.01678752570063411,-0.14039242366652033,-0.06019271514593178,-0.0032255699233420037
ITGB3BP,0.06335643995035467,-0.012734902159268004,-0.002087556576876502,-0.04182514652800533,0.08144372987994754,-0.07758663107298885,-0.010672883748958403,0.05790431806855003,0.009628504180676265,0.010844864938022194,-0.053120042628429225,-0.03854393033919335,0.07489626068515523,0.04334989927624724,-0.00884353953442649,-0.020504488949699296,-0.021446093579825225,-0.015827876890591657,0.2125157347355571,0.044575739269492314,-0.025391170752007183,0.01162005853496333
AANAT,,0.011711539681219529,-0.005819937524589122,,,-0.04252143390293306,-0.031277880154549985,0.052615392144586874,-0.038700486201968275,0.06919216172995014,0.033130546460970065,-0.02470797027564572,,0.03213572181294323,0.01451780803319231,0.051101486765918,0.054605122043582234,,,0.004928768367000979,-0.035727169938402,
RELN,-0.0054794534265998306,0.06662679223879887,-0.013890894696138608,-0.06957967761200982,0.015124467416800003,-0.0008692369914564001,0.04084963175308272,-0.050300620729077206,-0.01690900418483444,0.0115115582204184,0.06796422547553439,-0.03881263736867844,-0.03934593699886654,,,,0.039242319652121146,0.01471324513393474,0.06276804623074125,,0.02537781623158636,-0.04052416027731926
IL15,0.0249211792661262,-0.006710504148000057,-0.05506263643768374,0.023566898559775413,,0.016005558840591284,0.029980133990057348,0.06704259671421287,-0.03129229778647815,-0.0015702337327256068,-0.03126847452990937,-0.010880827668435955,-0.039201096343380426,-0.0044921838366068926,-0.024217121473840322,-0.00714202299775767,0.025117285464997904,0.012273160499819127,0.012826653676247904,0.16158625755885125,-0.026171733550688213,
UTS2,,,,,,,,0.021330413899461158,,,,,,,-0.042264186280834184,,,,,,,
BSG,-0.04847032180072163,-0.023225310266993662,0.009810477230035584,-0.054460956372345354,-0.016521437800128002,0.0278112359828333,-0.06444856244132688,-0.07923588231515181,0.06877469542959722,0.005571604031049423,0.07439590591083875,0.010346396774377136,0.039746390805740744,0.048996944562347745,-0.024302017253881668,0.0068605941686716385,0.16576769444437897,-0.10104585085976715,0.12026489821300233,0.033494607090854396,0.06533442481828491,0.0723121518839069
ADAMTS3,-0.07019505145117376,0.037680601797484545,-0.014063995866160197,-0.03192019999529398,,0.014170744958535346,0.002294730324037052,0.11319605191422741,0.010677770718848307,-0.004693266077734473,0.06648792558867325,0.006045469547157298,,-0.028971587846397837,0.10968159193084628,0.03325381903507809,0.06710449266107628,0.025703526814249863,0.04601573164948988,0.015834873669628033,0.03601379386423211,
CD34,-0.011330008779782089,0.08649245506419942,0.10658806119747824,0.04354901167026524,0.016406742874472382,0.013729120388472925,0.035822321373926776,0.05718163564691761,-0.014598570048527663,-0.0014212452446049576,0.05005064509209093,0.06437793558067431,-0.07191911114520812,0.009302290140580387,0.09879116894848387,0.14253783798949135,0.13845812705600255,0.04025892838753421,0.21533596520087278,0.11245200016273266,0.015239057089920955,0.1228196595583445
CCL23,,,,,,,,-0.029382879380670558,,,,,,,,,,,,,,
PLAT,-0.008664997284261062,0.04606776425662034,0.05702097389637858,-0.006184595668326266,-0.0533331932978783,0.10399955388279403,0.016140748996174535,0.16523464089832432,0.07152360964634115,0.05017950227990217,-0.05011458390657081,0.027381317711388943,-0.0019347018610502446,-0.028791924574198494,0.06540660819751018,0.08348150713577218,0.06064008350013061,-0.06579850761210079,0.009657414579296442,0.0063174635112884505,0.0882567977376681,-0.02506155255024835
NTF3,,,,,,,,,,0.012002968662733567,,,,,0.06018636913379613,0.08781611657248417,,-0.0047963108387872495,,,,
LTA,,,,0.021789967180287428,,-0.014798714763520763,,,-0.015438623364306944,,,-0.03251501827071359,,,,,,,,0.0790529023327655,,
CKLF,0.08217254182475438,0.14343306650878795,0.07158593509510297,0.024659164416339842,-0.06280851261911197,0.051531237733053216,0.010841877625625338,0.17297289630302373,-0.017958610300383836,0.041400092490071455,0.0213597207546766,-0.04807056595956237,0.07153293157132892,-0.018540465136004006,0.03436469115015958,0.11022088563383745,0.05004836713607106,0.08324024813677408,0.08995280491385733,0.04570202664099259,-0.0347859439312725,-0.015982066465271356
CD24,0.03243408949163339,-0.08896694240851662,0.0010124978719130717,-0.020994571239660052,0.003588552835247285,-0.03343938975570978,-0.03860781067156136,0.000969037874568423,-0.025603009598663445,-0.007405443917919082,-0.01030104746811753,0.08427371050859554,0.0011351383063127561,-0.05769290281476874,0.0728321514872728,0.059341451978413846,-0.002918093953436676,0.022795371779983982,-0.021388630719072096,0.021226930580581647,0.0041789248561485,0.01886158365535497
HSP90AA1,0.015569589177723912,-0.0018967927962991887,-0.024749348649763258,0.033093198763172904,0.020115154362973165,0.007069711368668052,0.0984658184768476,-0.11240595477731699,0.04287698195605997,-0.02619554657847848,0.03731725088588798,0.07009473599294994,-0.08254607935150271,0.025255061667390836,-0.1525739465728065,-0.1939268655019292,-0.07555592404827868,0.017450415016165566,-0.18452298198474223,-0.10820852499024364,-0.014346197751455897,0.12291069833784471
BMP4,-0.03011128165100203,0.03148117891781158,0.017382609133009513,0.01952177742359695,0.09539882636867637,-0.07014149650354609,-0.044806544507897,-0.03313965171496174,-0.004809593979897698,-0.05720807910191575,0.06583825955590727,0.04558967294474043,0.006368503769864255,0.12247784522134274,-0.002561822776648344,0.043094913566400744,0.10672239612775536,0.11493268031596793,,0.09649290286487947,0.0034867606694675775,
SCGB3A1,,,0.010075321724912873,,-0.03776930410881786,,0.01017451169480891,,,-0.02096231049650094,0.01890512147072509,-0.022688549756170785,-0.06512257799388362,,0.02048600074012078,0.10777485134684991,,0.03359353682906012,,0.0683345161335811,0.08087054490395226,
IGFBP4,0.02332957733772285,0.0420726656023875,0.09601423401577071,-0.02727836401807214,0.0032102980336680235,0.015456015043867235,0.06661200687046781,0.07800974009107854,0.12289103303646089,0.011203869438843448,0.05886233051269654,0.03348849590424887,-0.09834950433123515,0.09575515921440693,0.06819633811543661,-0.010510678742494041,0.1932630947676426,-0.0222800090320674,0.14611093175724674,0.23929130644124383,0.13923369800682917,-0.008671862576061087
RSPO4,,0.03533468265638999,,-0.030033391447704855,,0.03953390484322986,0.003925813211124947,,0.03253269444777927,0.034461033568142084,,-0.037707106687231214,0.004885141431586289,,,,,0.03751092310420254,,0.1227867235855434,-0.009662173415916745,
LEFTY2,0.002831499654572043,0.04779989113474405,0.0045821725427515475,-0.027717280039705892,0.0018641219415151964,0.0008627227071222796,-0.0489224197864601,0.0907023159582949,0.0431297834749898,-0.022985426471964554,0.05664607050992695,-0.0047456025898379404,,-0.030919734187797594,0.05274453259200586,0.06245116778693226,0.13146106639578065,0.0301106879120463,-0.026974668277854757,0.075951168228072,0.021093452355064577,
PF4,,,0.025492212356979873,0.011095562625429434,,0.02290397578132146,,,,,,,,,,0.061952021383963,,,,0.022268849640364706,0.09293451785994811,
ANGPTL2,0.03950356320025402,0.09351063965633537,0.018787439887375343,-0.033403398630716535,-0.029561952042387783,0.05105877575205348,-0.04841053589730886,0.08569455755398557,0.016862969428066848,0.029978558369613075,0.034322809601437514,-0.07808309626944157,-0.013365500362554837,0.013089829176991294,0.12081612249977382,0.1768014934427845,-0.013589138748377751,-0.011191731312308736,0.08414553087587343,0.16151628537736312,0.10411702761684465,-0.08920357094830944
LRIG2,0.04778274908391271,0.0026950260471862468,-0.030513985812836483,-0.00745668445451124,0.062281218546750866,0.03336741820067438,-0.055598766059154495,0.05326435763622726,0.0028827886858014034,-0.012663896142224627,0.014097484710419661,-0.012337839582735212,0.006433102601424828,0.05193208607847294,-0.09019265953050463,0.05304082009715844,0.018502933822561955,-0.002941971138072625,-0.01315197700048756,0.030808054543128016,-0.0293513786139414,0.10680616657382103
ICOSLG,0.03310035647122843,0.07049583874031012,0.026309485499814753,-0.008783794037011008,-0.03310171491077809,-0.033492674190775354,-0.009803390430075335,0.04622666478573321,0.045932345603643523,0.01896068050525137,-0.011165066837312734,0.02949596412729738,0.03931726589336561,-0.042955287187547535,0.04479176009335078,0.07170450078488076,0.005392779461656899,0.0016178380396845498,-0.0019097163371031211,0.18456655510517367,0.007531369811642209,0.05678364813718229
WIF1,,0.11638366441845303,-0.02434663837205384,,0.08734348729345762,,0.0028158952409079803,-0.166902412719527,-0.023384345571389305,-0.023985773277719252,0.020845551643158697,0.0097400048923612,,,,,,0.03796946436142314,-0.040577859345720495,,-0.01739507425094553,0.056871930562802646
NPPC,0.0154202221529749,-0.03658040505239223,-0.041833057663299957,,0.06380132612342243,-0.026296045301620264,0.06329812386336249,-0.004424964592178461,0.010805799950148276,0.012694003831157034,-0.0038610362754951445,-0.02037559958928679,-0.05588196589922884,-0.028971532204728513,0.04734063096025593,0.0036793844051522407,0.03927942760027944,0.012402998322940931,-0.06926304156139292,,0.08724378770166799,0.08103732430532001
LYZ,0.060934129320160214,-0.0034024840180482585,0.10211044336025761,0.04000799871042901,0.051206871891463876,-0.014129653926937281,0.05640174218168633,0.1451458681822216,-0.0237440092203787,0.022737114108704288,-0.017774001352893604,-0.04067380588385473,-0.008997868328578967,-0.016829373457866014,0.12946404467997666,0.04701282576003896,0.09251919204324459,0.04363123963712483,0.11310275173630424,0.19271418916017943,0.14253248709274122,0.019785284404714325
EREG,,,,,0.045715343267928414,,0.032219950210838,,,,-0.006383783803965412,,,,-0.0028654430766035825,-0.018207250944866242,,-0.03635800951433421,,-0.029377662708800725,0.10631823114929133,
SPTAN1,-0.08607713827867607,0.03259321482461628,0.028855898336736407,-0.04112470614752785,-0.009856988634723047,0.13815523172060498,0.05514515083312178,-0.06493657161914065,-0.014714514406989433,-0.035075423888520724,0.033209148031020985,0.008035739452228578,0.04260025478306571,0.07791047329140874,-0.030935161339625216,0.07684150239045379,0.0223010138177115,0.05270351255836972,0.04591782000932882,8.855833416699219e-05,0.13540123833661055,0.03331733357814784
PTH2,,,,,,,,,,,,,,,,,,0.11116017413449475,,,,
LIPC,-0.0004569970775835663,-0.06295384998324768,0.06544159504641467,0.02683675782957347,,0.005374927272679639,-0.04779543458013474,0.0014884931527678472,-0.048457842768927645,,0.004401307377800067,0.053416379985710485,0.007192803201101115,0.010022124890810285,,,-0.035679446361990816,,,0.18618547912800387,-0.04071385762441359,
COL8A1,0.05653646014937916,0.0064146672757785655,0.05409366740910478,0.0034459269425918433,-0.04411602257850837,-0.00887840989997872,-0.03926564234282362,0.010702007283969061,-0.011343687982860685,-0.01991998876931896,-0.008063500894147592,-0.009280642642181787,-0.041869131393708764,0.022278629405483752,0.05117677687703111,0.056176466726977535,0.04916051705788083,-0.015615679044999806,0.2004505793408327,0.11780273226107006,-0.0781660224002844,
GSTM2,-0.011784363257258148,0.030388280468250643,0.02040197997418661,-0.03277900162179376,0.020321793633074802,0.01720697285504599,-0.07274909747097785,0.07863154767839865,0.026823697628529094,-0.01574420391183864,0.06163647523031234,0.02394130082865432,0.08182775819684447,0.06936940504446865,0.05002873512141442,0.031940212202077,-0.03786685981619459,0.05351804054764847,-0.00028183668754256074,-0.0051614245440170774,0.007158705708661635,
SPX,-0.003567401134338873,0.05860189732546194,0.026284026537874334,0.011913145080069925,,-0.0067681727348387994,0.0031170661915234455,-0.08837917583589824,0.0373130994653589,-0.02706734377617051,-0.05777955691633284,0.03082403257567823,,-0.007397473531601195,0.0365536957443561,0.08189663007876369,0.02051720631471312,0.011920875429465235,0.03350924989414957,0.0025701601952358524,0.012078477249765344,0.04650723719188261
MFGE8,0.03708622779590511,-0.011266033242321286,0.1063023116873679,0.012330466720507294,0.0008498388511582938,-0.02750874042017587,-0.0024938376442857125,0.0502697787264098,0.037303738565449295,0.014035227808257408,0.10862782302306787,0.01731797902375126,-0.08069464425335644,0.0026312004805273794,-0.062280175168811944,0.06673611584434165,0.08051190567029838,0.002419287190607584,0.09346903376136116,0.09645819933259824,0.027293518585728198,0.01818324804442091
TGFA,0.07954901698899935,-0.11664005830865638,-0.018300615062913538,0.012181666081924164,0.004276740103884378,-0.0344305322496385,-0.018974761328910638,0.09820275840400114,-0.0023800132289746524,0.015340836004964798,-0.013812247627940307,0.06029097934314604,0.00608340913737783,-0.047326957754655445,0.06423639456382706,0.08124999740733221,-0.009379300448694367,0.017314676328074905,-0.03985884311368336,0.09115037887812776,0.006578534954301717,0.04821908615910712
SLIT2,0.19285392610738536,0.106030478785573,0.015392224171873501,0.01887652459494354,-0.028072797612049026,0.06931898406239119,0.07905802339777517,-0.08108296644588642,-0.04662318046757697,-0.02112523919455871,-0.04468585720977471,0.000880210783989368,-0.02992269285132549,-0.010249022346862759,-0.004089404392293098,0.023392199309623826,-0.02050696607174195,-0.041004110470980216,-0.09196609768093521,0.09360117394511053,-0.01846587618680812,0.08003605686222862
PLTP,-0.0309913443589995,-0.04460484027540129,0.06409727922070917,0.03888455317438943,-0.06290675377456086,0.04827924715630894,0.015238224979829169,0.11272216935599685,-0.012754486156228253,0.03491419361600547,0.03740683227636699,-0.05334173021206504,-0.10735563378813857,-0.021295130802975085,0.09619648826106957,-0.01597265332266498,0.15034177124157205,-0.03225350937479676,0.07662789274708773,0.15483067071880685,0.12354314974316007,-0.0015718477003214247
APOD,0.10692493753286576,0.13652188744823243,0.03282668142689257,0.026517341173691207,-0.09595761042908794,0.09692854545663286,-0.04905850772402813,0.1531338694088908,-0.03891773383173721,0.04376344311111864,0.057065169977767886,0.09163137362422183,0.06630910433708659,-0.05932267062991522,0.11926760824681334,0.18855049333723564,-0.07799825780147897,0.035103585105876134,0.04976430735481255,0.09151471295676954,0.16995825883474835,-0.039306972694969536
B2M,0.04116675754196616,0.1036398720072849,0.02558543146815762,0.18012756649239944,-0.08213582457563462,0.050847302767442995,0.06032073809161206,0.14218469713686274,-0.04012914634931599,0.06978867918597975,0.02961772305864273,-0.030191960625562182,-0.015553958841780026,-0.08644696567686436,0.11681916850003035,0.10810199691687859,0.17985890475077462,-0.026886697207975586,0.20975857098662307,0.14179716742252838,0.17872636464179187,-0.0660450544517545
