,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CXCL8,-0.17367068902612165,-0.08593357682974065,-0.008821638111926497,-0.022730579735174623,0.03918376849484601,-0.10006634417303217,-0.014674711641111348,0.010149318132154994,-0.10236891361108946,0.024116900280208516,0.11822857919568894,-0.054910135548363145,-0.17389157252746165,0.08104979382922636,-0.046204209287846854,-0.06580842041438069,-0.0364147460845566,-0.07657903634549124,0.019748584441391184
GRN,-0.037569448447806374,0.04612335298851891,-0.07216424023324979,0.12764121464564598,0.010026876099562475,0.010109674225720787,-0.04946460319693756,-0.01579338623969916,-0.06597921099089088,-0.014418329869049788,-0.03439954880692649,-0.009151559360316424,-0.04452081383162945,0.052871999583839126,0.05311031121099843,0.10458939782254977,-0.031139881335420675,-0.058258534497022715,0.01984578690723824
MIA,0.05090682166440216,0.01233770804713963,-0.014853618329920925,0.012238915328710069,0.02077360329384007,-0.03155493906333997,-0.026030845725870215,-0.008240729308990726,,-0.06887103030580946,0.08204606494980307,0.24996198758545912,0.26424324381829084,0.0191461347914601,0.12144862178465136,,0.2377973444116386,0.14057390851972515,
COL4A4,0.11649565207585288,0.015688284778456584,-0.02856091478242715,0.033179392107682296,-0.02983203320425344,-0.01564971197771882,-0.003310348518419772,-0.012010715942437303,,-0.048916404443590994,-0.03503127263534514,0.011832011891220103,-0.012394424126870545,-0.047710148854372324,0.05593318627509463,,-0.020327301181230727,0.04086329008151272,
TAC1,-0.03239723621888067,0.01283039461493801,0.12190505896521078,0.053521785485999375,-0.011927960409198069,0.10740044722060132,0.01649642184892534,-0.030494454176786014,0.03868318983149788,,,,,,-0.011283183352285567,-0.057159108713651464,-0.033102079124236426,-0.06348286920263072,0.070854073064791
RARRES2,-0.02026890670550312,-0.0048512151181199885,-0.019813464321473337,0.04525492290560011,-0.003529482556667999,-0.12009730408618788,-0.0065655930306841165,0.00047143528049500263,0.0028006704453779688,-0.012002641721782677,0.08277590378010398,0.009747128943728672,-0.0007923737958735721,-0.0017678374739170852,0.026084154727159258,0.06104578424386117,0.018998302118836595,0.018632394175492322,0.06357874599350602
FGF7,0.011653836186704996,,0.03689631193294689,-0.033364049839015406,-0.03750427238055823,0.01071712634790219,0.001263905186072344,0.025747557423354595,0.010255414011045448,0.07068198683502001,0.09502649208566438,-0.010947059011060254,0.08649488668866069,-0.006251112893714888,0.03267040536396682,0.03700059000783255,0.07254865655271005,0.00841687331748384,0.01291059913612059
EFNA2,,,,,,,,,,,,,-0.03686755145688658,,,,,,
HBEGF,0.06577586613571287,-0.002307178074510873,-0.025496830231191273,-0.029413521898638908,0.0381596142704271,-0.09474424150247072,0.016581084757808923,-0.040924910736780264,-0.026701555713724685,0.0027435841811986644,-0.01950580026670662,0.04117430872787511,0.0010026485064649159,-0.06236837070358759,0.015463008780408754,-0.014642284596179984,-0.033321626705267976,-0.0076850527749135105,0.052816289477519734
CSF3,-0.07101231512648332,,,-0.01215301010951658,0.025039542944520977,-0.006024834304987657,,,,,,-0.05939654397303023,-0.06748340342865591,,0.02614653129839403,-0.02750925978539405,0.005966714755736077,0.010478307224779769,
PI3,-0.04892609177179953,-0.060928021687498946,,-0.038586267964760924,0.01754622176806649,-0.052343448694353506,,,,,,-0.12426023969275735,-0.17889406752105255,0.12655882824620934,0.018107956141751792,,-0.045709923727548674,-0.06659450614104298,
PCSK1N,0.08133963789322361,0.08853145782596002,0.10436141888501292,0.05049261722719705,-0.027615748302323582,-0.0046686001780475005,-0.014883677752915494,-0.037731510453026806,0.22211574799330353,0.05391741617807264,-0.0702737081110133,-0.03557521652479046,-0.01655151492931917,-0.02910733375562251,0.09600279572047629,-0.04671343224279014,0.09169870595651938,-0.05371661501108281,0.0359102254259695
NTS,,,,,,-0.02465394825324261,-0.007660899789098888,0.006108630512007205,-0.006864650193046985,,,0.019869078376186223,0.04360522322748632,,0.03861864735023435,,0.06772184522609544,,
SFRP1,0.10702038557603678,0.06754033726861375,-0.04954073475456062,,0.009893992737256961,0.049117777110256174,0.01632140160210509,-0.027300793004762857,0.005056487828846474,0.1116063423030932,0.014188887474641759,0.06766861735646933,0.054690876127464,0.01939847355375748,0.006802723553195752,-0.0797322318428396,2.375070881991281e-05,-0.028955386283150267,0.040749182963055984
CXCL13,,,0.018518167063362807,-0.028680021088667587,,0.027275929262114685,,,,,,0.06528328286440685,-0.03689543490675038,,0.02462942310457632,,,0.011191456118024775,
MICA,-0.0007802688625174049,0.03400522359577595,-0.013265944648838257,-0.0011552857370556394,-0.025388812589179667,-0.0256350068456885,-0.0018056240411893965,-0.008875740979309876,0.09610396835726473,0.00486366839339067,0.08280339823544743,0.0922890203828967,0.11844771253046714,0.07183201777786226,-0.002876931259263482,-0.0021482024749025982,0.07491327104433136,0.14820906926188201,-0.07132556712372261
TG,-0.0007674071509485799,-0.0012997702880863644,-0.008481869026385307,,0.020231305050423934,0.052918039792528945,0.04404703533382456,-0.02566976446832162,,0.06265339024768918,-0.04511471981407248,-0.04759375337581104,0.08986503847025895,,0.10171372422607416,,0.01781393799068301,0.03033555357357391,
ADA,0.03397641288635834,0.05416847946001912,-0.00983460293811296,-0.035133686654487316,0.04215622198554802,0.0014419638645217095,0.01815393235184254,-0.026638236115318452,-0.07851619835591185,0.01614360406552231,0.04933477024537234,0.023047585787624707,0.0795746806818368,0.01302213818041417,0.023125185155045,0.0456562020884155,0.0739431216833044,0.01567586795126684,-0.0478303828177118
LAMC3,0.05931788271120767,0.09177894744894742,0.0346758235925538,0.05734055172995452,0.018090240576474122,0.08329240984380441,-0.01633426480469251,-0.040080624258748615,-0.05571843949264721,-0.024541602951518762,0.018724642683955055,0.08355448278407039,0.05934393398132576,-0.026623884360448005,0.022237138857023133,0.023919048767698833,-0.033399863471056376,-0.009538622290555791,-0.0656827157931041
CCL7,,-0.02444185011707295,,,0.037564892988460705,-0.001850128805603239,,,,,,-0.04283557628678576,,,,,0.013587983715026461,-0.0606549636841395,
NGF,0.004838499586007405,0.01897271300169855,,,0.00494579218344671,0.013783567544531238,,,0.03142255231929233,-0.06204763691142598,0.03213468885756697,0.09177953099483986,0.06967383532722307,,0.05987606109212367,,-0.07733343081176113,-0.041889977585322015,
TNFSF15,-0.01554516813034564,,,,-0.015971461211015343,0.055421193074594435,,,,-0.0444474565578018,-0.007303485447250267,-0.05451948696821523,,,-0.035817219207213286,,-0.0339756643453554,-0.030331921018341933,
HMGB1,0.029186806344627073,0.09204444213500143,-0.026193235838919738,0.07538302487716554,-0.025654520758980778,0.03909914894005532,0.012659797281165027,0.07610578985537912,-0.07719445849393279,-0.03443959983429837,0.045055663847699386,-0.11070649837173145,-0.04725785325042142,-0.012096080470903691,-0.02563637430305534,-0.016043416666056423,0.03898819560096201,0.03217720823407686,0.03211372864574764
ITGB3BP,0.02850107416731821,-0.01572299085983226,-0.028199304521129738,0.04956229184124163,0.04951495764754845,0.06868712758111972,0.0060575972429434,0.06593365325172625,-0.020976643079563657,0.024115350913969182,0.10438389705260147,0.0016950485616604627,0.053644069407895276,0.03659411489363486,-0.008976082914600616,0.08995551108858334,0.07575163353986235,0.037005574197757934,-0.0189520257815549
AANAT,0.023204576217506045,-0.0002255420520449935,,,0.007156946652046139,-0.0033364266252507778,-0.01593938220276998,-0.019534573616904694,0.024271068439385295,,-0.028858798947288124,-0.012929215783860784,0.032215795439414156,0.011841277493097475,,,0.07924375458842857,-0.018566823498974906,
RELN,-0.021741988375080838,0.03260110190385543,-0.003902666472894465,-0.01891612752465761,-0.048567803007646855,0.08506038983359657,-0.02695965506188886,0.013240010030825587,0.020322718523605236,-0.019105176744256814,,,,-0.08010563667745906,-0.001551984860609903,0.1263001949525578,,-0.011726480388087998,0.11509183379238018
IL15,0.03760962831994281,-0.02822380497357111,0.009113075700204845,,-0.04686487489495561,-0.018945065265528062,0.023341921159266307,0.011651329207915796,-0.05193086913249369,-0.04505982025970795,-0.018048410305435792,0.016723283464450577,0.04654068991136545,-0.007765605069435878,0.011785645991004614,0.006523170703713041,0.09417106379390443,-0.024138815970624575,
UTS2,,,,,,,,,,,,0.004824796188709802,,,,,,,
BSG,0.07819706932150303,0.13466748358290734,-0.037662317608936936,-0.0011597911354967651,-0.020385967564604028,-0.03841257054506202,0.058834567570055306,-0.0017319793082366125,0.09207539514760162,0.04575184479328717,0.03866204266970813,0.14974597123922964,0.03499677291888851,0.04204389260414579,0.008180064250736195,0.022520659392824303,0.11023625639457718,0.04715655535285901,0.050871899088458974
ADAMTS3,0.02935336275749824,-0.03311642181500178,0.006171441627188296,,-0.04131791554146428,-0.004511389288040546,0.002043734546887029,0.034244403085763354,0.0929095507902594,,-0.03455547379186128,0.07292513255480042,0.1450311236020844,0.07232131057662805,0.09269388692159884,-0.03345099548240107,0.14303184428712126,0.07555474340183384,
CD34,0.021764682710851975,0.05125019362477408,0.017145357359562612,0.1397210801528114,0.011586098548852628,0.07039302203263675,-0.05605186271015156,0.017627296802734425,0.019596744954702903,0.0923018826316333,-0.01757869343396814,0.03846845070968093,0.16682956776722602,0.0008634105858961516,-0.04784693218586079,0.08892326532937997,0.02973443811730092,-0.04112373433760126,-0.011733642913044668
PLAT,0.1257290721498399,0.1069217206808571,-0.013172197568908162,0.017685278763771736,0.01746686557894662,0.08269839442319393,0.052017113304272784,0.028124337132578375,-0.10401880750713452,0.009008816645911846,-0.03270835304473808,0.07601203408568753,0.10427657869217,0.10322628006712051,0.029774147620327315,-0.08686542011404853,0.016826543972087035,0.06806707929101642,-0.059038990612976905
NTF3,,,,,,,,0.06266815927007487,,,,0.06634098735367898,0.11732072083584699,,-0.0037655424855086487,,,,
LTA,,,0.02279396465263433,,-0.03185624836105537,,-0.01535128620468264,,,,,,,,,,0.033101167961375876,,
CKLF,0.03178771269343922,0.10809889941328903,0.0171243041667574,-0.013646249367681228,-0.05327819118291327,0.051145373729119405,-0.03249370599490007,0.05436398000307431,-0.05042675123281955,0.008387833896585836,-0.03428201679523835,0.054525186252017764,0.1262056372409735,0.0021731475910837625,0.03555823522615523,0.025312907426760685,0.0655768268300943,0.1350253260696761,-0.10326516143793199
CD24,-0.06588117453827781,0.051450885435693997,0.03833906497241894,-0.03645778650768475,-0.0037782553512963053,0.09369504024282761,0.03356125592060578,0.05556702255169951,0.03558803070622885,0.010212615476473662,0.11085839913335709,0.01380931327207127,0.03218539717629674,-0.05836685017752141,0.010004009994007756,-0.029504279970569067,0.03207966130645025,-0.005478814746995063,-0.06828792996053389
HSP90AA1,0.015818484595759835,-0.09850169880031139,-0.001476428485614385,0.019399294473043498,-0.013915485330813864,0.0637425066692674,0.013192738101542145,0.031800101757968165,0.1419956019151049,-0.0408213987797931,-0.08276606173712595,-0.1786937525470938,-0.1912058288377655,-0.004251814005977272,-0.036391099660889804,-0.04058331163672551,-0.10503026816627326,-0.14537782802859298,0.038881185985406706
BMP4,-0.060349460702750386,0.02343058960016844,0.03178206784881712,0.001032702381868147,0.013297256707353836,-0.0072444673808923395,-0.004600031722764519,0.10270417680041508,0.012455175739788065,-0.10435840162501946,0.11741448835755079,0.09073098349046287,0.01910969559491435,0.016099584405568673,-0.026957559629038046,,0.022920165764423937,0.025152165867518318,
SCGB3A1,,0.0022059872893825574,,0.010224822146980736,,-0.0337769211181894,,0.0484159802895112,-0.005382303880842903,-0.05092424152297698,,0.006449537918362447,0.09560698755179321,,0.02398603922277087,,0.04735205888785973,-0.009882529832863309,
IGFBP4,0.07226486094542008,0.09807580157419225,0.03405405797272622,0.07973730122018144,-0.022463553517791127,-0.00944509744092891,-0.07014234912096512,-0.04865021161810894,-0.009889788574634573,0.03513728767339724,-0.032739151637530946,-0.04085898892403621,-0.05546734277495874,0.04698565539214316,0.06687607579806387,0.11880255971322148,-0.01285928149787286,-0.09571929800352506,0.1500559581242243
RSPO4,0.11469241807955317,,0.012062804108342576,,0.0190690585114966,0.016233257654359495,-0.017854480418562173,-0.024959407472971956,,-0.030371913478056078,,,,,-0.0058299846172396716,,0.011403335505174044,0.12567417332138894,
LEFTY2,0.20552473349568326,0.04373878076446087,-0.027050718267998278,0.0783761643332441,0.0031781054023522033,0.06066194323393897,0.05333441158202128,0.018450334114820728,0.09140107206683822,,0.0006002228071302348,0.0714793648114174,-0.01538099990937239,0.026170772508485915,-0.01227249209328478,-0.0450497489487053,0.045172814809730434,-0.08493440446211274,
PF4,,-0.02152372777979701,-0.02430776846156273,,-0.026750044649146425,,,,,,,,-0.0031225118717637702,,,,-0.016099968079299816,-0.02944367902385899,
ANGPTL2,-0.005193466060957642,0.08933602661299862,-0.013504782085428683,0.03825198262277174,0.04664070585143962,-0.05049190347670861,0.021080715901083808,-0.04717328365788177,-0.04512604654106767,-0.019519525753629145,-0.035683476427692644,0.13127922784642052,0.12100801368934819,-0.0025911281624733484,-0.04047904697034934,0.06093258390381028,0.012042502107875531,-0.04491826049203619,0.043032175089416494
LRIG2,0.04506734319654192,0.029148253304147005,-0.02713606327161279,0.08461674413440144,-0.02080797912290408,-0.020911713262368476,0.02360247364486782,0.0170825550423271,-0.006935710612149266,-0.024774825303833504,0.043036559918694206,0.06109116562359687,0.06066056859354207,0.04869440749972735,-4.733275261561453e-05,-0.03792015607876963,0.0786995064189469,0.01899113470675824,-0.10069185428993248
ICOSLG,0.002724713073642817,-0.025957680806131887,-0.014282373017952318,-0.0024387119920916693,0.015060218027407892,-0.028815337822526477,-0.016589886984599594,-0.008402299901170808,0.00776743939085414,0.019325398455805127,-0.012875705674633878,0.08276328729747429,0.12546921381106343,0.0458282274545927,-0.03396137165988127,0.0924446176918176,0.05014050653074345,0.03826080900363764,0.002427351380858953
WIF1,-0.04849424137276797,0.016623998069124016,,-0.05308853788723111,,0.025963316238769726,0.06670523589758603,0.015584311394352337,0.059017314741802246,,,,,,-0.0031368818932696425,0.037116032720981976,,0.07803938167363797,0.06725989012126334
NPPC,0.12737708389751676,0.03315759836686531,,0.10759271999366707,0.029758639174693034,0.09242529290970683,-0.02687626544561012,-0.03468746829032276,0.047909900723271545,0.035661300339427285,-0.034555407426004624,0.040208053683256494,0.006305504192629354,0.018487479384878814,0.0423612390898273,0.07284168337817792,,0.08449954419569602,-0.057908074990361144
LYZ,-0.07634435509231915,-0.04568781221279725,-0.031969981819237304,-0.08762250409954622,0.06852076993197322,-0.03444179243970593,0.0008871244052298313,0.013206787114115045,-0.13027736096521836,0.021927441333876835,0.02896020157555975,0.039933995413317755,0.07337744024787708,0.01717307680562958,-0.015687635813616558,0.07576572731680563,-0.010130117263639526,-0.009037020471137452,-0.03672151974934224
EREG,,,,-0.03284841475864508,,-0.0029714019378453173,,,-0.010659063655362833,,,0.009465803251111625,-0.041051919243765625,,0.03528973286880565,,0.036787940510953805,-0.0037628876679768187,
SPTAN1,0.14069400168022833,0.10047156924291557,0.009972357196610115,-0.0015860899477235695,-0.03137063943503551,0.012284085417113387,0.03850056897459426,-0.04910550908185448,0.14564835324604522,-0.04830621363232574,0.033209521274757944,0.06441832336643613,0.09491111233331828,0.02123829752491996,-0.002164763343337048,-0.028008939668571726,0.09686408027788151,0.013945968608737801,-0.017274416671967174
PTH2,,,,,,,,,,,,,,,0.07475781815592103,,,,
LIPC,0.04742995717663163,-0.01473445802069232,0.008685284429305256,,0.0017747772837792902,-0.02364842617672882,-0.03338076940175076,,-0.011987387345239426,-0.017941897512152444,-0.07100011612401827,,,0.010544786710460356,,,0.022093478767689537,0.0965302507385298,
COL8A1,-1.942617995067448e-05,-0.01718835740138755,0.029922077599767446,0.1100913123558525,0.06486868753587667,-0.015035107864920641,-0.00815441841769795,-0.05431476384863458,-0.04731603265205618,0.02468360928182637,0.046549990541163114,0.18196248341894858,0.09153770229486966,0.01784974762742755,0.027983005917213814,0.04232740666746003,-0.053839352301341084,0.06665967563180258,
GSTM2,0.091460582591679,0.03718924734817052,-0.02622332062478726,-0.007869082264817358,0.008444482193379689,0.0178745192233575,-0.005747799951838751,0.060341978795381675,0.01450171787740348,-0.00916703634837606,-0.05150517205442593,0.035669444104488836,0.08194500136636874,0.03619301054240385,-0.019131054002820315,-0.05216486348765551,0.031905484792929956,-0.010522352955090346,
SPX,0.06940457194845712,-0.028392733568799348,0.007653366442180652,,-0.03381040455262949,0.03556404281760137,0.02436912563027576,0.03968755083987924,0.09658822917005883,,0.016602928564299454,-0.008272893419370653,-0.005371440806415756,-0.06012096023048283,-0.05586149644292907,0.018805541569777023,0.15444347457687452,0.14048540261294917,0.03550032562632392
MFGE8,-0.028414327787265922,0.019356274058413614,0.005247235375650811,-0.040927460382102404,0.026497122537449062,-0.004640722316926878,0.04661134790342631,0.03178132660088757,-0.009305056348596644,-0.019311506247023272,-0.01598115159701144,0.0760068409240006,0.04361900738150573,0.03954225892241344,-0.014751321541227259,-0.04993210000099736,0.039671522142234586,-0.06169220172704051,0.08748211153591608
TGFA,0.052938455309982486,0.05563858098868699,-0.033846924170108914,0.01414754886202001,-0.021918967931679342,-0.060479303280224384,-0.0024407994425430213,0.04655469603424958,-0.062180004799664734,-0.03019285214022333,0.02248913570001476,0.04751351457867006,0.0741677454633187,-0.04624461357752373,0.0869296640197903,0.08224697903436806,0.10505561031640422,-0.01515107021453977,-0.05859755478143465
SLIT2,-0.01556449955599097,-0.033236656218686315,-0.012860158380762623,0.09083201723163929,-0.02165351012598905,0.05745790901932543,-0.014135124244253484,0.011007301612784657,0.053183450828997336,0.007702190126446272,0.05019033999075186,0.028869135476869565,0.04509157720847159,0.0936729687036073,-0.008547145186322326,0.03250725458707719,-0.014525882271816304,-0.03891586325020761,0.08405416608213755
PLTP,0.06944330736505962,-0.03867843336479995,0.011136872648034772,0.09387465512409354,0.009412482280410252,-0.015062931078739057,-0.027655385650377316,0.07693114665721604,-0.14960313716854948,-0.04040036887777667,0.1293538107863979,-0.00223417076262055,-0.016275667529142144,0.06174468550754191,0.09080923926240941,-0.008384604788905932,-0.04203368675210699,0.1193562666955924,0.04627519582223605
APOD,0.06798505062391012,0.12921362889459242,-0.006920313161162858,0.1095492340726349,-0.005061652804386073,0.026440980374296794,-0.02710625715770786,-0.06570689210190016,-0.0604077292120166,-0.01632165828267138,-0.14877492308762402,0.1669430617800108,0.14542005810398123,-0.060466940391607424,-0.013247963256386929,0.04002242135238481,-0.11025258533113427,-0.05531144381169642,-1.5807798231719478e-06
B2M,-0.03154490796208771,-0.009460803823321961,0.014079550042440237,0.07056481850250629,-0.013012662232970928,-0.01295567855017294,-0.06798997981289619,0.09083465815414513,-0.15822201291832153,-0.004601212591525245,-0.004015188334465204,0.11374809629891829,0.159337820451146,0.053184165054037745,0.026302246921131475,0.05619108360807524,-0.08146423809915725,-0.12966334891408532,-0.1277406323148872
OMG,0.1575788677577473,0.08395737658563575,0.0019206075465242184,0.02311462232465363,-0.003805452801835835,0.07084909587814381,0.006739535113954075,-0.02777814063205226,-0.06182389165563834,-0.028199101309509395,-0.06410538189390776,0.13110122232408475,0.13335044847068736,-0.11200875565381155,0.03606049309999848,-0.0317949593913147,0.16835374858264968,-0.010208140688174513,0.005467434094265704
CXCL3,0.013334335356181068,-0.05172748359254592,0.036151732210606684,-0.03822185703061475,-0.031114794998558137,-0.07263651411920365,-0.0335608631333496,0.1444736330960017,0.04974436450979631,,,0.008418775805456996,-0.02658389134213779,0.003450284224716451,-0.016195443625740078,-0.040577963685928156,0.0729527723888791,-0.042733203829808046,
CXCL10,-0.008452363604327448,-0.04923096951187599,0.02714463187638838,,0.04408170083907222,0.027156864779235068,-0.030342128819835276,-0.003369590087722562,0.03846531344988879,-0.10442389618901946,0.1408695023901408,-0.045203620634104255,0.06524106480465892,0.004527131589151648,-0.013430120669996146,,0.01074530728695136,0.032539190291414846,
RSPO3,,0.05479075325104549,,-0.039497725209497826,-0.03106495817348985,0.024368905524515278,-0.026966493718111793,-0.018421948323500963,0.0835353744078141,,,0.03588147830335892,0.08737814421550709,,0.045493331297937666,-0.05086517446958476,0.12906599795416845,0.024877907713954556,-0.0038249851306450013
CORT,-0.03976837570867254,0.13311915633097493,0.061315168085129455,0.03428733283495017,-0.020769815129374647,0.09764597612822376,0.010516695990272332,0.030193828258041667,0.02996422648316701,,,0.012275393157524312,0.08606867466263361,,0.005203261115744325,0.14741000710689836,,,-0.03916067903437545
NCAN,0.24971487135992582,0.1499578192759355,-0.027065399275549438,0.049816075000611366,-0.013062584906954439,0.13159878910008657,0.04614877085920318,0.029542236112876454,0.08446079639655736,-0.021867090010247284,-0.06716863560799835,0.12986905109444255,0.15469703002979232,0.07178589913194963,-0.06264106258510385,0.04495560693979027,0.1532776927678713,0.1323400407499305,-0.09406270934842088
PRG4,-0.04449822957468275,0.06777471039853789,,0.027308315837624962,0.01635227458678426,-0.012352271709609501,0.0014997054653922656,,,,,0.0518378696627492,0.07444835189081826,,0.05966777292588938,,-0.006583070176050955,-0.03215578762112046,
ZG16B,,0.0802855382951563,-0.029250448635196116,,-0.03558441745772151,,0.010433967868849382,,,,-0.03208132275345539,,,,,,-0.004273057036590554,0.031979611207255294,
TGM2,-0.026833437516321522,-0.004762526756256698,0.0035878166969154986,-0.04923520358073406,0.018297696284049515,-0.022330082915323814,-0.030735905581499665,-0.024845263501828196,-0.017787171514875008,0.05291333961932265,-0.07106231303153583,0.03521349380883715,-0.051870040709004854,0.025754495882248672,0.006952997960839016,-0.06219857325007251,0.0050252562124601975,-0.04558092171477695,0.03642078796968676
VEGFC,-0.037086466914724364,-0.004235970610163165,-0.019916425382534898,-0.02199025484490258,-0.03897284617634962,-0.05214963697750237,-0.007073789403572233,-0.009880065524188637,-0.0196679684417016,0.06989270382957867,-0.04158376573680876,-0.019931916091777618,-0.04558273839349141,0.07083308649111948,0.03860280030451056,,0.0036876919079343214,-0.0010502919909782106,
WNT6,0.05935903657148771,-0.057947085714047865,-0.027050718977930942,-0.014091123778523387,0.0011810820325459652,0.01152269941681865,0.02647991928802162,,,,-0.030509341705001816,0.07423998968404139,-0.0037954942299771965,,0.11153840059539401,,0.017090796004469565,0.011447496109307682,
NRG4,0.05634898384298561,-0.039394007364151995,,-0.029605668261887146,-0.01146631717125551,0.015844966609413254,-0.023434314696640434,-0.009096158205051696,0.024421098172661818,0.09817900261016785,,,,0.017575309488074602,-0.03049865158852278,,-0.002029806932426997,0.017223094014904086,
