,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
TNFSF14,-0.02517751565892729,-0.010960230993790832,-0.01822440599464389,0.02893149848874501,-0.019257596920705,0.07513436817818528,,0.04719344506550559,-0.011918416820353524,-0.04234592122956869,,-0.03499258246949512,-0.052443953732947045,-0.03135033956235541,0.051556406260880795,-0.008917976129955894,-0.01847734361392388,-0.014078526690701507,0.09725979631967595,-0.013893570251376545,0.001518241868935812
CNTN4,,0.06970652510160406,-0.04646412657312332,-0.019291419113239068,-0.02436891403631072,-0.023112881866059087,-0.024385886647789307,-0.045941485541324156,-0.02605925919211813,0.023814302927684827,0.0010970466630513512,-0.03264986137097962,,0.134370945201742,0.04453391481113405,0.03404330243019707,0.026311330292681484,-0.055296843298465924,0.10205340481899741,0.08782406359197195,-0.022681816781886705
NTF4,,,,,-0.02756995382846679,,,,,,,,,,,,,,,,
INSL3,,,0.07449109596698443,,-0.02003167577646554,,,,,,,,,-0.014421387043736904,0.02304234147189049,,-0.018477341828714973,,0.026367336666097623,,
BTLA,,,,,-0.022670771319598514,-0.00019360284152949541,,,-0.015220225919724214,,,,,,,,,,0.10433809255670323,,
MFNG,-0.013146674397953076,0.10592609344145977,0.010087803555236063,-0.027746465880331566,-0.03565576741515813,-0.05608826878408496,0.035314046367488264,0.07863472505064038,0.04737633416757835,-0.054953014949233984,-0.005097364896264022,-0.06550239471507015,0.06768295167451237,0.021780112419344,0.12802750246839895,0.02938690342971024,0.011409040602231147,-0.06784563622194614,0.09505899848039862,0.056950744076196956,0.09863324710696865
ICAM1,-0.04057703072062909,-0.02438146907556222,0.04621476787464024,-0.02077826723882401,0.007887817232400469,0.0676693324721049,-0.044341214366721,0.059778812698146354,-0.012753749815132604,-0.07794389052559898,-0.01754793777621497,0.10184532959021927,0.012946495387076349,0.0902438719075142,-0.032917304752412384,-0.012728449486602289,-0.04084396856889549,0.05673882768406937,0.006510052338509314,-0.0033165650774656112,-0.006717259494786329
PROS1,0.014097665890876441,0.012349843548190628,0.014924807773322427,0.004202310334139067,-0.03331044171686882,0.10385415297340006,-0.039583674794003376,0.0986056860890222,0.027199580022177358,-0.016095907543106414,-0.03584547277392206,0.0017385432936953122,0.06597978656880973,0.06965140235654883,0.04403680814026516,-0.011869634565653394,0.061369058000417226,-0.056328190114946386,0.07424140469031074,-0.057648662206384656,0.05301209466459702
CLCF1,0.00025089925222071356,0.03136978928891765,0.08151515486177445,-0.03276727463172629,0.012739532940376904,0.11033525815338205,-0.037732323531482155,-0.0014695906251727942,0.06223235787418752,-0.05610911102227922,0.04682399592783489,0.053240394464042544,-0.004354690176090978,0.09651425914609067,0.025868400922378847,-0.011707053564020464,-0.005330097094897592,-0.04917297486765693,0.03349120478372321,-0.028615333967341106,
PSAP,-0.0030199080617000166,0.06846178951260053,0.06316991118784743,0.05201073934433552,0.05726905022487824,0.08157454427464532,0.023284250922434215,-0.026484023861030204,-0.021814164444885178,-0.12371039638590539,-0.012982586739946027,0.08647096978666957,0.19810549630426225,0.09558159372322712,0.0195582049121862,0.0353728665676922,0.05383475122443222,-3.2453539905031336e-05,0.11132537842690067,0.08577049557714252,-0.015895277271167577
EFEMP1,0.04921109932162659,-0.06419271304873944,0.06408157949002567,-0.07332733275567306,0.005868267685984481,0.13798726990488053,0.022911887125769314,0.08262956628638675,0.05510904982518721,-0.08793782335397422,-0.011540698162129931,-0.003909271945390631,0.15495473089994402,0.17490890535740447,0.11926011819422658,0.035350037892871104,-0.0012953999814193737,-0.04946735623926864,0.07117097414738341,0.007812576611878109,-0.020946895113215572
C1QTNF1,-0.00380342000748521,-0.1136380781414065,0.06635179742740148,-0.008143758777614338,-0.015154427429189626,-0.012942674535266692,0.013448299765985562,0.10516168485085209,-0.015682178004732712,0.034426696213206716,-0.005637780066108575,-0.06326356739958974,0.0975386470636127,0.12973147744170105,-0.04863326514330015,0.10435326551148423,-0.056078196511608454,0.006160336113108236,-0.07595868428503474,0.001008778730836701,0.0728628105402448
ALB,-0.03466527655170881,-0.036038146288442416,0.008585987030413026,0.02155020763177011,0.06830464571051299,0.01674519280451145,0.07992019305914647,0.014774027499697901,-0.013536804251053521,-0.05215617977174779,0.03280795778157881,0.15387380866388609,0.034269668849316336,0.02945233747655503,0.0037464901236893707,0.009065586697514921,-0.005042615346608489,-0.040296585354201435,-0.008856347411279573,-0.031303191291625586,0.04133395568394828
CCL13,,,,,,,,,,,,,,-0.010603119963495547,,,-0.0207261783804045,,,,
EFNA3,0.05469324320048299,0.0064588232143400134,-0.014481717636649774,0.05661097253987075,0.03490564260814393,-0.021794403181538722,0.02510450224791248,-0.07372217437263445,0.0271459290411774,0.04624624163622235,0.06272882237250968,-0.04464615101513752,-0.06524002811192475,0.17672888808899379,0.027867021342172678,-0.017030678680282442,-0.035572985600428035,-0.0021560296633749126,-0.03453567270373364,0.09093867264563489,0.1123128094181945
DRAXIN,0.013347132365075455,0.05209890330485725,-0.009452253635110803,0.011778589299639755,0.007701796482943376,-0.05708614150967954,-0.060963919528840275,0.03671077528398582,-0.010869389537744634,0.008543100470448059,0.014941209211911957,0.024359610186466315,-0.024246107647044185,0.027568139350286392,-0.002665344873196754,-0.011488616506940387,-0.04065039822256216,-0.07569482371511221,0.023991490758025546,0.040015613153281934,0.037326317201973054
RAET1L,,,-0.021001529210650818,,,,,,-0.01301854014196214,,,,,,-0.04503315895906132,,0.12902266279156777,,,,
NPTX2,-0.02609431573128609,0.09469032542673847,0.02539384976470344,0.05053505117227639,-0.04121197356664256,0.009218643933129541,0.011983440983356835,-0.12738964778174927,0.01813749515317005,0.01961661534707957,0.05842858893521869,0.03707260592568199,0.10664136033198214,0.08949016282910366,0.062072508437505045,0.002373772921528327,0.04845409111598869,0.10199880928326248,0.04979371482949064,0.039725050226704334,0.018907287055371834
FGF11,-0.027013362961475128,-0.09387389544682352,0.03095777958660097,0.0264728530988729,0.016963834494735184,-0.03894217238048557,-0.07460553366911922,0.09060042964671276,-0.024636523346795083,0.0023142435545054903,0.04246239105177687,0.05680874653863985,-0.04328597706115429,0.03539850632509252,-0.06352676972922455,0.12987196052275402,-0.07308119632364656,-0.06040340696855447,0.014220884397345326,-0.015296632765188702,0.009837922503016312
CD59,-0.009312502335644224,0.021216310245696403,-0.016916509732375094,-0.014067529678608966,0.005209026970449292,0.0797451275563849,0.060022859250890376,-0.025325212204158565,-0.018599411721014945,-0.013479163209023839,-0.004804318467255668,0.04136979522739674,0.1550553819498785,0.047049241107047224,0.006536873350888618,0.008339896874225657,0.04344706456522444,-0.009238578665664542,0.017685656880186407,0.0725003032053189,0.04741721165894083
COL9A2,-0.00476587887933933,-0.03535240211460283,-0.02277718856284456,-0.04011274206252343,-0.001886494865020194,-0.11696213600211604,0.03291499625014274,0.014775030914532089,0.0011516260265807847,0.029441863357846217,0.0721368984584326,0.0554054352417459,0.01458128582872119,0.011611033602899633,0.09269503849092693,-0.006284149627585209,0.04648025803465969,0.0809004010461862,0.06977629681396733,0.05706683539464933,0.031840717480771524
DLL3,-0.003966179961721424,0.18057768231061527,-0.10608521944002089,-0.03342851245440059,-0.06422591127837976,-0.02556099836113149,-0.02806095118793821,0.06857206107039304,-0.008256516743066307,-0.03595646862082839,-0.011060982569075381,0.03635179115314095,-0.00186516838946372,-0.017546770108103366,0.050183802477720287,-0.020218516039599337,-0.004200332301032262,-0.05236346298045916,-0.03718256619195736,0.04995121058850067,0.04341568042181628
FGF5,,,,,,,,-0.029675890879804573,,-0.029737533883200322,,,,,,,,,-0.01702968420412611,-0.03055580804416749,
LIN7C,0.009519057202267872,-0.06449249621949248,-0.009830517115934297,0.012697023105328773,0.01353105770684801,-0.003121867319796647,0.044639758410932005,-0.0196762890317168,0.012934241694599205,0.0563407719378112,-0.05575494563908556,0.017982643688122652,0.11208597522042604,-0.014557247191946052,0.015646985873331645,0.06496097520746184,0.052144215262094014,0.03205872636039637,-0.016192677988813277,0.022226656527217895,0.015096801359351562
GDF7,0.11663239536681341,-0.02546162342556317,0.02353339357198697,-0.020701065463255536,-0.018889458949720044,,0.018696076876752503,0.11773721144631806,-0.011918416357203827,-0.03339806899596754,,,,,-0.027580321080234897,-0.04771168744330767,-0.015021000393871501,,-0.0011770363391897488,0.027431038654410617,
PSPN,0.010363311296984796,-0.07561821539829003,0.0013517445628126966,-0.019103415372735123,0.036026854724589594,-0.014022671206330875,-0.02628331565838665,-0.03775347653047817,-0.05319106103002802,0.04263810572227829,-0.006268740859602915,-0.004677624311297688,0.004938880696856749,0.02707654372861511,0.007813793729604241,0.00801070733970337,-0.02372770539096009,0.032078550488048765,0.0766593376821567,0.008473068025892296,-0.05574237725041243
ANGPT1,0.018839110598056746,0.00045710662351558317,0.04177664371819958,-0.01802242790635775,-0.027531427533319486,0.09835378500588775,-0.013844429173263497,0.05994874074011085,0.0026159234772580872,-0.02656284216874086,0.18717786982910595,0.03743692372577676,0.04914117881228829,0.1079960834231687,0.027448163580382712,0.024949924759877413,-0.019150309588567935,-0.04221777149418822,0.12270606226112553,0.007827236520691148,0.013271629737704812
PNOC,-0.03368194303331297,0.13226730935051204,-0.028005765164828663,0.021145946574773027,-0.03971542234095898,-0.025542278661827726,0.01613116444202267,-0.07366513342788893,0.010985703893949888,0.14869675749894234,-0.022611871687756906,,,,-0.0410523195943427,,0.02554733340649044,-0.03519053483297269,0.023639053807210264,0.0511807413304514,0.01966719364826233
L1CAM,-0.0358152858218596,0.08015159622716979,-0.03475365727529226,0.044372834431082954,-0.04919322902070765,-0.0019017404903483323,0.016832919110565756,-0.046296781927065565,-0.03942728060292477,0.0792491172004001,0.00365860785624269,0.06329476250526009,-0.04653866560434479,0.1089996128668921,-0.06714355623094323,0.01191980185463269,-0.03768112832875869,0.01187463197393786,0.02218834155220846,0.07014727269782203,0.0816973790111277
APOA1,0.029121276553191463,-0.054696610855852895,-0.018013841680609006,0.06216507338216242,-0.02128690066117794,-0.012388661582306518,-0.011914042294213393,0.13412148613109684,-0.019288812583975787,0.16473342533798804,-0.035354915041648234,0.014478751466885454,-0.003381465366091453,0.030716596299650702,0.07242825925064991,0.0720261980476843,-0.041701628733254684,,0.06289623774662081,-0.001945231105151743,-0.02859153158561849
PSEN1,-0.012710822741927108,0.014734590046090349,0.008723373970770706,-0.0279337720335837,0.0012886130342637204,0.013953841584577093,0.01883805462652408,0.023954834743628226,0.028950788007475605,-0.018048372131028327,0.010296190451626564,0.04376165381080854,0.12962721289846313,-0.05145272111934047,0.05764090911742154,-0.03378705101783273,0.02199485841861145,0.12617052873545345,-0.030589095789286976,0.030011963857400913,-0.08354142628417592
CALM2,-0.02969273404361762,0.051264364748960026,-0.03580322705260754,0.044889406609926456,-0.08744560893301952,-0.031266006326268476,0.07786140804271664,-0.12619210862355404,0.02424933944551994,0.0932014756256261,-0.024129734436623376,-0.06923003495667907,0.01852541337662594,0.10749776244563913,0.13297209903264848,-0.0028017503777688036,-0.049580072454764784,0.00010356598379810223,-0.024537329718824195,-0.006307477353971737,0.0717499713432179
CLEC2B,-0.010759309112069132,-0.0034986066981777565,0.11038772849849025,-0.02468140835861083,0.041164820222711306,0.08560285703230766,-0.01966573345379162,0.10499551828466484,-0.04973181517772576,-0.04214183699090456,0.03516465622942655,0.013732702426838399,0.05194536917276829,0.08363523478491375,-0.03204844716169651,0.061645874944561925,0.04327652007087232,-0.03055058378536138,0.07196972572277903,0.005691091913766625,0.04962453217624669
NTNG1,0.0065829035331897495,0.032988129085534265,-0.05036575325170791,0.051920204179080116,0.03686648501554388,-0.008629453239800149,0.012399481823561737,0.044758954572009665,-0.012440953363776633,0.008939819731195432,0.004986215105326247,-0.05464842218696392,0.15234931340304547,0.04439263287289334,0.1657270063518899,-0.015661255147663332,0.0045581575517627815,0.01693343130529467,0.022884978221070357,0.01402266636851571,0.012429532189301906
LRIG1,0.012093737399697454,-0.012241049995411068,-0.07865055596720771,-0.0021582547907294295,-0.03349343371875785,-0.1260040387450109,-0.07685234507864995,-0.008340248287811084,-0.014651979782070149,-0.03467347443963026,-0.013504041044257507,-0.05876237804724415,0.015326091944614139,-0.028520974320275873,0.10681361613573509,0.0535259494959199,0.06504959528692571,-0.06472014195892009,-0.007158045354560416,-0.016450007448171843,0.01601640740756635
CPAMD8,-0.020986442100748324,,0.0239260486109067,,0.07406350938241316,-0.020506401704565507,0.007061219598095386,0.09254234592375778,0.003685208106791519,-0.06708400793501293,0.010899767720421172,-0.029403717677421896,,,0.01631665661067631,0.02286353964450064,,-0.03895994543070744,-0.017276120021075,0.0560214233525829,-0.009807005943961581
GHRL,0.08596338036327394,,0.033799026112941326,-0.026257065891742846,-0.02494553018419945,0.04289843586589756,0.00715845381952483,0.07382292760413132,-0.010869389537744634,-0.01698488379236279,-0.0145850201034191,-0.03961620927235321,-0.04409571913146023,,,0.0005704573606096162,-0.016248128272571175,,0.08695352166166234,0.07084729596409393,
NPY,-0.03078792962388463,-0.007313940557506305,-0.027466361481563024,0.020232490220213603,-0.060936300947472974,-0.06758347771140623,0.037685653461230144,-0.06899465910032797,0.044747018442711686,-0.0072208399653242985,0.01778373635274628,0.01041867551937006,0.08499493147039938,0.059289272316283705,0.05435843585551136,-0.026145536947494788,-0.027658201827853734,-0.0563071873472371,-0.00290597479908192,-0.008296643371170788,-0.04702439068043685
MMP2,0.1061424495693834,0.1473965945894613,-0.024173330429212436,0.0005845898604411175,-0.013898786999995236,0.05605419315032278,-0.022777324774863654,0.12782226169288882,0.023143372471004724,-0.06123369963063631,-0.043281916955324254,0.00961503721257151,0.1247221328528776,-0.012836975473937076,0.019884314936829725,-0.014343879728009216,-0.08636701676600052,-0.08192660621989589,0.006926350333425691,0.08526236197617634,0.07222720927227794
LHB,,,,,-0.020635595851822827,,,,,,,,,,,,,,,,
PPY,,,0.0023184697558324453,,-0.010459947380639685,,,,,,,,,0.06684337938564355,-0.011755894833078378,,-0.032943326292925026,,0.10619692223864023,0.014913186469311097,
ALKAL2,0.027912974084068527,-0.015308676952544382,0.0319776784926116,-0.016615996702027905,0.03760758780943593,,-0.1028628259199828,-0.005429709994106265,0.051408894254584094,-0.03136252147306333,-0.009811010514042344,-0.047003322671316725,0.04979347030665618,0.03429267035336145,-0.05042114755164803,-0.031784343362447086,-0.017864658408305853,,-0.03449856781843188,-0.033958344778616395,-0.05205567138852085
CSF1,-0.04521966312638939,-0.06851626901189782,0.03264388421703041,0.0169267777058827,-0.04244182339427381,0.06175242221707579,-0.02852341174102795,0.09089903196896705,-0.0037443497134900705,-0.0071860816555277575,0.0057632631673849,0.08546503442422607,0.011992755567813082,0.044856516020653235,-0.03245755456088656,0.03274744274881541,-0.06384747098713404,0.028993007279367617,0.06052524783378643,0.02549123060965647,-0.008655625244998097
SEMA4C,-0.02053225201508033,-0.06009076422707839,-0.02762006128266933,-0.031591462726720865,-0.010135380960123033,-0.012421865443002585,0.0031337145256050522,-0.022794001871540914,-0.026861571577487038,-0.06097714070481571,0.060761403622347436,-0.03191261967202975,0.056042016588657914,0.038189206856556565,-0.017781949927917977,0.0018978825922487343,-0.043534488620173256,0.009641031849375682,0.0801549665183177,-0.02162528778865057,0.0003706404872949157
BMP8A,,,,,,,,,,,,,,,,,,,0.03556045418990151,,
ICAM2,-0.04201727456912324,0.15196429460180655,0.024076976889471042,0.027511296597719188,0.003395046793857762,0.0072625661048110616,0.08605463757520958,0.17230450919096443,-0.017175290633456006,0.02822077239494889,-0.03734390294378172,-0.02971959270463024,0.053008923371741214,0.056181762606293754,0.12425251726821987,0.1472207877842444,-0.048325321861184614,-0.009620950660180708,0.07078238474960051,0.07896298977226315,-0.06857431782911194
SYTL3,0.01307003361468155,-0.010721907099355742,0.017522113728464853,0.024966728147321007,0.021838375232902517,-0.0060969758184495305,-0.002154450465993661,0.019960788161055367,0.010551401360200326,0.03818586501456134,-0.035680442816408725,0.055018909005049854,-0.06922328679512162,0.02220649530591664,0.04498295332489707,-0.0552161515310075,0.046483221689919425,-0.04881184679902145,0.051737095716894096,0.008778449639844388,
IL1A,0.03510215353427277,0.05283365040065141,0.12900245094314783,-0.03315496667236586,0.04290641678106937,0.030699944257520796,0.014559914414256638,-0.01172360939020954,0.017310811695652673,-0.018223986370670322,0.08435255774341202,0.00855328279161675,-0.047548533747580966,-0.004311454858184776,0.006931954367401838,0.10606023112977203,0.04236723609202149,0.0734885200350376,-0.005967841224676833,-0.033902372212286494,0.029015720474673462
HLA-G,,-0.00881594944500469,0.0462038592650577,,-0.008686651433992915,,-0.0058483787571788175,,,,,,-0.04837279207823012,0.05051830891166185,0.03454370862952458,,-0.02724274534049078,,,,
PGF,-0.07403861984704285,-0.04274031815188683,-0.011686673896513657,0.06688673610397564,0.03181442088524884,-0.001937388568604136,0.043294288288949496,0.16024476324132164,0.009428050828440103,0.028738926057218703,0.05335092608955138,0.04815252127536239,0.08013756633851402,0.021098404278517675,0.11672059294269806,0.02254440841269445,-0.041802812646658034,0.17597617857620595,0.043433154963592985,0.04419371603139624,8.694994360008964e-05
LGALS8,0.011866432257964523,-0.05599208882892066,0.0020772933692335756,0.029291439305632147,-0.010025868443851152,0.05746543410201656,0.04518612162754039,0.07355578257920659,-0.02464999149290042,0.01876531696826536,-0.01968531750403319,0.036614808029582196,-0.03262182642826969,0.014155006772557648,0.020418521178380264,-0.00448881767177049,-0.05601438810649694,-0.03213676875018222,0.042080608727880636,0.029769516773129227,0.0866996376942367
DKK3,0.0415511990544135,0.09413272400231146,-0.01504065228688936,0.012487075216228239,-0.022501700557266427,-0.0511451274305664,0.013580697877544574,-0.11581966735365008,-0.051209502397560405,0.08728329332022852,0.010858065645481663,-0.009325807095263086,0.11045268307748878,0.013350248277431438,0.04208732786239432,0.0731186533749032,0.058210106839431265,0.002556235226789493,0.070455823150737,0.028067380226525426,-0.017484763743390783
COL16A1,0.05159589878060578,-0.015282152138270095,-0.05493891975870939,-0.00498609146142608,-0.06115721825391907,-0.12489447861472165,0.07067978968746641,0.04850065078053047,-0.03119628892380477,-0.028953625323614188,-0.0493139808798821,-0.035085904301179305,0.024521996634776624,0.03015698654364303,0.01678783680929143,0.11279202781363354,0.0007199646500022671,-0.0979120220587298,0.02164207961300441,0.05366105898659801,0.06951057645763646
TPH1,-0.03909664374420646,0.10313904721926694,-0.023728399851366662,,-0.03966160350069485,0.017582369059898618,-0.03174191761555264,-0.0193168734643437,,,-0.01375290750300843,,0.02376585192234699,-0.03791603695777588,0.048627642531043555,0.02398407784213963,-0.042542136278202004,,0.07893097139174543,0.04887908125965149,0.15381271092356613
TNC,0.0019512731062397949,-0.1366512238065878,0.04218584120013759,-0.01895828643814667,0.034146034091403016,0.09508986554401433,-0.017169179029256205,0.08813187241727348,-0.005327378799246122,-0.06193502392360769,-0.05788563916804345,0.04953960685600015,0.03755992391136922,0.09789707887575637,-0.01353917676438202,0.15972752287053735,-0.010564191097235802,-0.031117327228123423,0.06388746579709664,-0.051624987064984584,-0.05562820202405051
TNFSF9,-0.02098643214024145,0.0815393247874138,-0.042194239372530966,-0.027785734516835744,0.05498895214499581,0.029533530691991838,-0.033653330542858344,0.07658490790988204,-0.01815516307024102,-0.049963937074550435,-0.023333467108135116,,,0.09211445142874464,0.008343719459056289,-0.00037489652833628894,-0.02321414852270503,0.07447108000444123,0.05085062089148081,0.12812686191384356,-0.03952821116320538
C4A,,,,-0.016374319963073494,-0.02446469631881032,,,,,0.042559505229896974,-0.012089328139336126,,0.06659142944120049,0.04803694592447791,,0.09938319179134167,-0.01517942157042378,0.014882408243825014,-0.03591062740291543,,
CNTN2,0.008785079369520239,0.02493133875400014,-0.03708486801340053,-0.07448590593635752,-0.02159213929259227,-0.07232955043438913,0.02789368981488502,-0.044288199127626215,0.0472269389728402,-0.09514131657015007,0.027824297467253373,-0.06228749663769937,0.09173949429015854,2.704691832703132e-05,0.13022546950254682,-0.03864987290472836,0.055066704573899554,-0.07344700952382245,-0.018058727279950743,-0.02634420664753638,0.04915457623619986
F7,,,-0.023148842383778578,,,,-0.0009821217127849227,-0.026845821376944433,,,,,,0.024413980856643945,,,-0.015021001846365536,,,0.022262546424821835,
LUM,-0.010227294170555476,0.04870681470872149,0.03412773202973393,-0.024141446457741998,-0.07814220989417814,0.07604035170662013,-0.008681960035474163,0.17698564444789272,0.008061748049392354,0.03246915031788559,-0.03884000936245286,0.034036836663363206,0.07416032326159648,0.07192167173798351,0.06101647953148771,0.0685685464458236,-0.08774963395841302,-0.034193188315066354,0.05731547476129545,0.04471003664312072,
IZUMO1,0.09622396124715593,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02100152046283893,-0.012239040892094122,0.011769615012965069,0.03901803078128336,,,-0.025063901320303027,0.0400413409334405,,,,0.07383711945141884,-0.0035752600926797443,-0.03413092293698704,-0.01453611340570359,,0.00876948263671286,0.05618607633524591,
APOC1,0.004631474429963853,0.12856696111761848,-0.006904217431970527,0.0185187912637833,0.055077887117728826,-0.009325160869415367,-0.030035556824128357,0.15676851845839498,0.10236301209447024,-0.058114766431062226,-0.03806583435308318,0.0840992966963312,0.13581681706931675,0.024613773290428687,0.1643478715381745,0.04005247106948058,0.07742954367818505,-0.013464598415723127,0.059800847926222256,0.11593966875987242,-0.07051460160671842
PKM,-0.05190302560267967,-0.09299630333719494,0.010648276285634114,0.003125823398917179,0.04329763239758481,0.032363153887733996,-0.05030983939679634,-0.005555345308322453,-0.0031639563629171073,0.05608424526827271,0.02737887548886309,-0.014199050176178155,-0.010513786472051267,0.11512523188832541,-0.09430157519957333,0.06573955254778589,-0.029394745324771383,0.0054632689950522674,0.06663557813520739,-0.004359804201864331,0.13151950243055754
TNF,,0.11062313968873647,-0.010681814966767771,-0.018160010136652437,0.03482452692748971,0.025437707185355835,-0.014920481859480193,-0.0001421682527717465,-0.01589080728487936,0.015482048424519888,-0.016886681025394243,-0.06689303378897488,-0.005038009730172309,0.0698380008269837,-0.0040910447226869115,,,,0.058736798182376364,0.010266963521549393,-0.07695711463347067
GNAS,0.05778427948012649,0.07903065880326512,-0.04500568506630336,0.00460275541443442,-0.07733572711284659,-0.08589589584444923,0.020600913501083024,-0.051014783753352035,-0.01519470225421191,0.07761727627480548,0.01642972615524181,0.022808611765098318,-0.044821548628075567,-0.0292271835776892,-0.07689785444826962,0.05634353467230323,0.037629585524930176,-0.060932947567598324,-0.025006720554423937,0.06616391095898505,-0.006529666013069176
BMP8B,0.07002136663599465,0.025777680831378248,0.045303369514519284,-0.038150870874702335,0.015649967734765218,-0.02355846646938595,-0.02259186702400402,-0.03154874347190296,-0.010551332700208506,-0.020263495220877444,0.01748360885529734,-0.0399800777661147,0.061938281683897395,0.06252702334663808,0.013506473190418242,0.02017585166452741,0.01056448634238208,0.06232572994654128,0.06041905267160968,0.003045853447425723,0.16689186257552163
LIPH,,-0.0348360587630566,-0.023728394009620138,,-0.030993559653503918,,,,,,,,0.14031711438857025,-0.009703405343103882,0.01591275842129602,,-0.023854015310814124,,-0.012577461293616128,0.06554916606966968,
CCL28,,0.06588985582169696,0.06562508669585955,,,,0.0020031688210369113,,-0.012479998591328331,-0.004859606679737137,0.0499905862125124,,0.14136259282771438,,,-0.027496000649449567,,,-0.020706658231629475,0.024581408475441477,
PTPN11,0.03304747329476954,-0.06200189442857613,-0.05127318577083854,0.0030847014896321144,-0.03471044083806071,-0.056431664350698824,-0.01807151874227495,-0.022439845190032854,0.02762710131895038,0.006442142744779046,0.07290748915591419,0.008810940713588743,-0.017847783947184,-0.06286972078035384,-0.016353265347889542,-0.09046283174891584,3.408221745221741e-05,-0.03115989147961942,0.018131539122883282,-0.03754075492984822,-0.02824606926318955
ADAM12,-0.024819957933703136,-0.0017743912043547462,0.02658208354588341,-0.01949865051556433,0.0006604551741440665,0.049081901249848826,0.014686466326038658,0.08605529722725822,-0.012061142813924746,0.038772530604148245,-0.005409643057674003,-0.019527205057468872,0.09651297593733157,0.03854516362020944,0.07035788551936112,0.04402499376828605,-0.0615876681102599,-0.015715570522961846,0.042381496486584826,-0.028590698968727863,
EPO,,-0.012473640243799357,0.07124532428621325,,0.004807562460678052,-0.03457070695571359,,,,,-0.013752909522669476,,,0.006396670679506836,0.025752786337456715,,-0.014371074220260408,,0.016681034072679513,,
EDN3,-0.02947296819826346,-0.0007541616909216542,0.007410655198435754,-0.04336696269416875,-0.010028645555466977,0.028835405067226646,-0.009014186018144126,0.04308954380818905,-0.019932222947536084,0.06442795671332371,-0.013894819081507106,,,0.11279954198236934,-0.006507505741683487,0.012545984218670089,0.0722970924884944,,0.04605266124075905,0.007372206508193135,0.18567256431963994
CCL22,,,,-0.020701064961970987,,,,,,,,,,-0.025531665049857842,-0.0020275995090226445,-0.0030146175177453074,-0.012609992016799293,0.006936517577544956,-0.034026376979284935,,
CCL2,0.0026889908544685567,-0.036918599903242616,0.040532235120022755,0.01406037099732039,0.009068154103813696,0.11249330198286261,-0.05749966466993625,-0.016575735464137775,-0.019696550394635234,-0.10505768606718648,-0.005137813213586242,0.02903522697765424,0.10390393235240787,0.13165920765954275,0.0021051197251495653,0.03919395496286731,-0.08030578001154107,0.0774961758905019,0.047595920945180954,-0.06735430118860848,-0.10588495227724103
DSCAM,0.04716916635268566,0.04595576872281311,-0.013448569725778943,0.03389050484664917,-0.02348867986704928,-0.0636377499975981,0.015224900548847604,0.044974643385028476,-0.02903190834299922,0.030661085038679675,0.06720085940818872,-0.05247275992032981,-0.11363551674366508,0.021738539729105614,0.11949153876450376,0.028196057005152618,-0.007519188497051142,0.07606177664936871,0.05125918810322221,0.03753656393237738,-0.033825193943074046
GPHA2,,,0.09422939155144587,,,,,,,,,,,,,,,,,,
ANG,0.05642910046216418,-0.05193053266627588,0.03592965750259044,-0.013821200434700344,0.0567388374609252,0.09259211209448814,-0.03938003208464402,0.0816617440887567,-0.008641300899732527,0.003503555349819176,0.048259413924515555,0.010659067091183147,-0.04774260575843927,0.10895066365336417,0.09157063950656101,0.0054923227652852995,-0.06504175631466604,0.09641188432170172,0.09357772095967241,0.10367804282077303,
FBLN2,0.04226092399276837,0.10757594207925399,-0.03377216177970119,-0.0030038136336743067,-0.03557730850476103,0.02504251873642245,-0.009181971400893779,-0.031351763479876456,0.01762122812222923,-0.028299718595574355,0.0443024380275551,0.020750367676704573,-0.048095359479646105,0.06236953284775625,0.10373096671253385,-0.006680675256922748,-0.05269958640208866,-0.053198687265150826,-0.00446351918076016,-0.002260923301579291,-0.0279735244466064
VTN,,-0.032961572807769235,-0.029078353318517807,,-0.00406533025494994,-0.03485462795657913,0.09981018619846416,-0.01932495924017413,-0.0166416713687642,,-0.011427839799103463,-0.024937393672366682,-0.04199907063830828,0.0039217861715696925,-0.03666727869929118,,-0.01860860145156631,,-0.024052714154682842,0.019533861851556613,
VEGFA,-0.03905988318347284,-0.15518139513688806,0.0391973055283733,0.055798372555310394,0.10094880807794221,0.010504473791027986,0.008668594972537285,-0.03342290476101928,-0.02560837820992289,0.025734124447250217,0.034373995030766845,-0.0033341446398923455,-0.051114429285373644,0.021496691836490132,-0.16042086171829176,-0.018880925838857456,-0.07373610034569368,-0.08154802839855499,-0.10016357741638489,-0.010222332974649717,-0.05407273331192469
F10,,,,-0.02362895632951843,,0.03538663787282367,-0.013190370178665582,0.0008764817881048453,-0.03194322506825803,-0.04883561979995608,,0.08776307021534933,,,-0.007662436352692452,-0.029529677350664623,-0.02488977401184702,0.09185768954969566,0.006506880380659642,0.011422787588774623,
