,MGH258,UKF266,UKF296,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
MMP2,-0.024963390133510423,-0.05481301453986891,-0.01145505462045428,0.020527156100393216,-0.04369544092657698,0.04629251503353791,-0.030882685981274922,-0.030139728947356566
PPY,,,,,-0.07079887562328366,-0.04225693939201975,,-0.03613345115784215
ALKAL2,-0.023003203196388315,0.054102984458440175,-0.014214678460904002,0.030100357641208116,0.009275624948929785,-0.00038314248750209495,-0.04550676731782422,0.07305955535432013
CSF1,0.04572380464756035,-0.01121135074999312,-0.0029691398415070233,0.006263387178336306,0.015576352796171802,0.00475971776333314,-0.013223184676555833,0.0008408178200822846
SEMA4C,0.052467557651807745,0.056956020382229806,-0.003621553083921493,0.07150366393820558,0.07364060771447385,0.0049086898471664055,0.003962698768077852,-0.014716886436717836
ICAM2,0.001867746939042026,-0.016119555329554735,0.04451419968354218,-0.044683997330560374,0.07049631346521006,0.05489605687221839,-0.07366442829344041,-0.014126451672418931
SYTL3,-0.04197692056594031,0.14276954639601047,-0.021421553301177412,0.1009878273398305,-0.06317531151364901,-0.011031665531876213,-0.022208307699534597,-0.011782173963221156
IL1A,-0.01784921905601247,0.02817273822628327,-0.026803885908501128,0.026540678283356576,-0.044034962488292036,-0.010365997156373754,-0.027275947908892106,0.032251409252964
HLA-G,,-0.011844245310885983,,,-0.03844752886965532,0.009842517996996706,,-0.029880844436087243
PGF,0.021318947596408747,-0.019424815266048483,0.016494949809725584,0.055147351231402936,0.09554833386959605,0.0357425942608855,-0.10893463272422596,-0.028345051254959043
LGALS8,0.01744837831812971,0.06891758940010868,-0.0424998647970762,0.02315676849059344,0.04443694122388459,-0.04582300492740075,-0.03119066372325372,0.058814651601681416
DKK3,-0.03639146918313508,0.050908851679097394,0.007998696094874568,0.007130113732348962,0.004217215470950852,0.04201438093961386,-0.023925588648699998,0.011895614910629388
COL16A1,0.07147771877609632,0.008478643526529573,-0.007675708747293578,0.007871087500672376,0.02316716795137573,0.0013506595435569823,0.005377511024472023,-0.009206329157176858
TPH1,0.03861762985407732,0.016864908516697457,,,0.005849695881051305,-0.040208203173653076,0.0037717492488526937,0.025937969049664895
TNC,-0.0019193145102245268,-0.06150217288934945,0.01698589988926289,0.06616252369509619,-0.13142404419237141,0.030855223325267377,-0.12060383361523942,-0.05988904897928557
TNFSF9,-0.015360978882772366,0.0001568064173740212,0.002490517615434953,0.005280343317570554,0.003267512199528648,-0.020213752047295808,-0.024093145561180748,0.0944862589029178
C4A,,,,,-0.019405219282760823,,-0.03514172342165044,-0.01664934752010749
CNTN2,-0.02467201374229108,-0.012813688089961242,0.09015937837806708,-0.017480005304315836,0.056923394326410956,0.007570195508033811,0.06013002248811778,0.06654828039158878
F7,,-0.01090025761633556,,,-0.02444945591146769,,,-0.016475586943813566
LUM,0.013623622659309276,-0.036878244579252734,0.04821101439380901,0.07132885678992723,0.09042300214510017,0.024459850699501413,-0.075954063303332,0.0005718244902165903
IZUMO1,-0.01467790193835595,,,,,,,
BTC,,,0.00017145755106455626,,-0.017688321799658853,-0.022496515122163812,-0.030152924935730466,-0.01594374347931729
APOC1,-0.06678569288686666,-0.04758569236768611,-0.02094888835579488,-0.0024805447835506028,-0.03557138143623364,0.05883233543087344,-0.038143718367268584,0.055101757382709
PKM,0.03036156353095115,0.008218664702943508,-0.008025580159506529,0.082473960158254,-0.09152482088498498,-0.054246638986968465,-0.00930069941223101,-0.08007848084597684
TNF,,-0.011969172272964098,-0.013901600084293253,-0.016243999597040537,-0.01716826210635611,0.03712293482646785,,
GNAS,0.050657614710035645,0.03754652660701295,-0.038814750408911435,0.0831445407957571,-0.006829655566153128,-0.04935170337262118,-0.009126359134932956,0.022302668557547162
BMP8B,0.0046009441743943705,-0.01308293686856666,-0.009230519565497225,-0.029178230456646758,0.02592738542699893,-0.0027481769475635087,0.008513949912042287,-0.0028056198167593373
LIPH,,,,,-0.017430117932883266,0.1514382277346563,,-0.02616396078184826
CCL28,,-0.00747072824399846,-0.010917755552562334,,,,0.016460366287722343,
PTPN11,0.01079637307734836,-0.00016678504504230354,-0.02183027277439142,0.07170579542574129,-0.02332075114331804,-0.050590362136353144,0.014181316831501808,-0.00979252583010966
ADAM12,0.011771312028567205,-0.04700547163070735,-0.010551332034482105,-0.024971261168483368,0.027794537414859086,0.022723770492151327,-0.04919085446765355,-0.04721319100751344
EPO,,,,0.0842730305877368,-0.018929553218163503,-0.01783171724414757,,0.03033841237185484
EDN3,-2.1723668270732004e-05,-0.01563418658148691,0.008069417388713394,-0.023136817815980745,0.10265809046910035,0.03750062921485311,0.016052954799274852,-0.004740283621427208
CCL22,,,,,-0.021424177150104258,-0.01630683238836416,-0.030152926270182144,-0.01383110274258041
CCL2,0.010628933588377833,-0.02506493567271852,0.00261618716598503,0.013807748914844889,-0.07847230989984473,0.04309897462732724,0.031214013378434307,-0.03347366883526639
DSCAM,0.021863988658597105,-0.013737448278585541,0.023202763924534773,0.031669981885615844,0.08871135729825451,0.031948377277231994,-0.012410972466465414,-0.02708118565505532
ANG,-0.03444475786188025,0.059863005611696864,0.019378521429841644,-0.013115457059475522,-0.04425323368723973,-0.05778578805461377,-0.016540908598439395,-0.012533456403939982
FBLN2,0.002907899536023562,0.05789311844549472,-0.02534319367202334,0.026317082831598886,0.0442842248104336,-0.02190988606291474,-0.03964645419083806,0.038962786469309243
VTN,,-0.01255062548975417,-0.014558471193777955,,0.0817044655493092,-0.012538904090339847,,-0.020410598058227238
VEGFA,0.06431931585548419,-0.02569813803848483,-0.035796004230456216,0.06511270196150021,-0.12978657736494836,-0.10932247301653733,0.04688861265444493,-0.0584225194309475
F10,,0.11526985814841237,-0.017596775937224474,,,-0.0214153027192666,0.013021278940554262,-0.02730001899595518
SERPINA1,-0.030350337129385795,-0.003348665931531481,0.0005010194825190362,0.005820883725180388,-0.0873986171850042,0.012866632049556322,-0.01678392299209657,-0.03061489488767657
VWF,0.022925576175427544,-0.051160791908563784,0.025069430665196447,0.03285238106972756,0.14758293521122898,0.06976097444023072,-0.11119832602797716,-0.03758918145589502
GDNF,,0.05459771817489933,,-0.025785337219686434,-0.02607867981632061,-0.017418454896436744,,-0.022072595341276962
VASP,0.006033982484667051,0.03000168050322673,0.004062079264970904,0.011126810500765565,-0.006794629008324782,-0.01159020777072724,-0.030449162272304212,-0.042686951049997514
ADAM15,-0.009732577506973695,-0.07095491707969871,0.034252127694931474,0.01009227512950517,0.007092666506007208,0.058724141678094734,-0.004130938442424323,0.0016986139292368314
WNT2,,-0.02065322504413074,-0.012387012485465393,,0.053598259045542815,-0.01831406682220293,,0.021433092451181236
CALCB,,-0.01272140157341025,,,-0.0205494972713137,0.07585559952903724,,-0.024622058110707407
OLFM2,0.021473998975430095,-0.003152923306780659,-0.05495155280197768,0.07040717038260125,-0.06187395670060505,0.02255482273247355,-0.027844378164244534,-0.014322940495129707
MFAP2,0.05175993352279483,0.04130584087417423,-0.02624812671390742,0.05512944230540846,0.0015903053952921655,0.004888693543546332,-0.07263488666816827,0.04855692576072384
HLA-C,0.020215615899787757,-0.03185177195026172,-0.04880424171110419,-0.058454809344197084,-0.0539573727766528,0.022921733276168716,-0.024054758849353937,-0.053726392702997984
THBS1,-0.03334236338768452,-0.014480377115759653,-0.000984734024493166,0.042900122024143776,-0.012135401339979939,0.04945477557171566,-0.06271674243334241,-0.04273996953373013
HSPA4,0.0268847761730539,-0.0003981797720396054,-0.014424798650609215,-0.028493028567972725,-0.05575294513028088,-0.0142109455574407,0.0002910091763660974,0.041490082118713516
LMAN1,-0.019356682560628218,-0.021191198796553363,0.02138034107641673,-0.02848096785802294,-0.05275519446448232,0.021577510122472308,0.02675131129559071,-0.045718053088654696
LYPD3,,-0.015773597544182717,0.005046284457386435,0.010269951062598228,0.007220085504562721,-0.021368533582403513,,0.006062937650465018
APOE,-0.04939188396915974,-0.04862858289025285,0.0046372305955225315,0.1380809191498509,-0.08851976397428962,-0.0025880306990854972,-0.03535415934940252,-0.008611495930359403
SOSTDC1,-0.01536098489749514,0.02898382716455437,-0.02232519166563159,,-0.03909686623138428,-0.009154688262291096,,0.07921350757598294
ANXA1,-0.061057494627124655,-0.0704589308631638,-0.04438749644007729,-0.014138139652872129,-0.030847485104815362,0.05330812753010541,0.08254552497143358,0.012673393444504863
WNT2B,0.02458829426315504,0.059884698599236674,-0.020553566581332318,-0.00783857174479047,0.049146037487906837,-0.002755918035934914,0.02062912306135569,-0.00021492610188924804
AMH,,-0.006005030696252648,-0.012279879548476402,0.0599916890858466,-0.006737117496450545,0.08468473982620758,-0.024291307311565386,0.03842418629573187
GDF10,,0.001961670451651095,-0.02534024454318511,,-0.029189482483299778,-0.012727237470009384,0.03490766248759929,0.012989492871272056
EFNB3,0.011204372353306178,0.04260625657364065,-0.015270370110649904,0.09990689356538479,0.0035273142137646632,0.03459395363035336,-0.004987362316728884,0.013237399292747908
LTB,0.050408702696942836,0.01565885638098125,-0.024642901008020576,0.040987989644034585,0.038846264080297975,0.06111898216923496,-0.0398941630798707,0.05101841440444436
ANGPT2,0.03985858944848096,-0.0479640426021469,0.010787230405076738,-0.005265141611707492,0.07196148366211269,0.04969010912138458,-0.005496986345546498,-0.07294126449602467
NRTN,,,,0.026198633625907932,,,0.03933335225800588,-0.014035573300032798
ADAM17,0.03905980048394076,-0.04306551711687387,0.04720287719693128,-0.03433210023044894,0.016561383899190665,-0.009697924404806265,-0.04129531208637158,-0.05282482245242536
LRPAP1,0.05593030893683787,0.033585412237306884,0.03375788317349301,0.10035241131932801,-0.023907033414822622,0.04995817334047512,-0.007851322989484358,0.018960285124093847
NID1,0.048137930491242736,-0.03602094146535585,0.028373259674007046,0.0009621038588226599,0.0765536535394988,0.02441084076186993,-0.0895484868277025,-0.06260437232348676
MST1,0.011611183733698231,-0.014426023191619827,-0.024818638509482203,0.07442863006628432,0.0302092770772204,-0.021865184859768263,-0.015214924895145433,-0.00014132224951946703
DCN,0.026482551735040875,0.00543951262881212,0.008720338051776346,0.07108881507958834,0.09388135985279217,0.02121248370071898,-0.07158628558073894,0.0014068350651738053
IGFL2,,,,,,-0.017668262934738495,,
COL7A1,0.050564644365321994,-0.018622103704953357,0.003119835301401998,-0.07451715905143938,0.04495405920328187,0.0067720311703546275,0.00020024508668798453,0.016626253957420813
CALR,-0.018493485287247483,-0.02981516967159556,-0.05380039429435261,-0.12123448211698973,-0.009865795573161024,-0.014328579622106385,-0.05680941375019744,-0.05780668815800472
PIGA,-0.04400584219686163,-0.008726826108792047,0.013185317025540436,0.04908558113177078,-0.005701149825030229,0.024364595014958777,0.00992847776286374,-0.0283736978324279
CD200,0.07024799665229835,-0.0141468196269863,0.004202378663032875,0.07742696405705037,0.06891286758746971,0.0019544483902634567,-0.06691329602559845,0.014092396837932031
GRP,,-0.01698100302000376,0.07828385392061345,,,0.10677344022295945,0.04248236943785549,-0.01539472979055766
CDH1,-0.013054093770794936,-0.01964979863902365,,-0.01913239211572752,-0.028570645793845436,0.03829613445919125,-0.046761820789114436,-0.04000435215373122
LPL,-0.003935939767833312,0.005939455843526866,0.02261141462585629,0.06853054523566725,0.023687077738411784,0.04583144928044697,-0.023679857579122828,-0.05495979484155338
SEMA5A,-0.01950932856469493,-0.024138661443383547,-0.020914772591539683,0.044238479533628,0.03623340054742641,0.04285656110069513,0.03893595540811466,-0.04398192005651439
SEMA7A,-0.00856184623127399,0.046035822051103216,-0.029776061122111945,-0.016569808071695058,0.018887851202186837,0.06463670952569057,0.054301577474723896,0.034621182639146486
SEMA4G,0.013143356172723915,-0.007656379061778109,-0.00557832869678761,-0.04333897803606889,-0.028848803694238246,0.027467865449037593,-0.015128985062724863,0.047268150760623726
SEMA3B,0.009082446033287155,0.03165699846096546,-0.007971803350471368,0.06487186805761813,-0.018682984850440416,-0.01049203815269812,0.05748928876544833,-0.025662387390043156
RPH3A,0.04730189236399202,-0.03317899901990334,-0.011844673721866674,0.05346051737410601,0.05511701583227995,-0.0003613048137462588,0.11669656376252534,0.03932031322220004
JAG2,-0.03023966624146341,0.07028820951887978,-0.032268195459390636,0.061835417516174454,-0.07541603852723325,-0.02436317958175729,-0.037552456804568306,0.021717178709731253
CGN,-0.02822797859342102,-0.02065323153317784,-0.011503811240816392,0.029893972030843794,-0.0416598423916124,0.056913070551874154,-0.005098954497115198,-0.0017167670569290334
GDF15,0.09569291256323167,-0.02874913055482452,,-0.08117531018071875,-0.03958814219136282,-0.0006969183620830349,-0.040558460378145235,-0.04332946138622117
SEMA4F,-0.030562723260171894,0.04033042926620961,-0.022610119007457897,0.07241567088520477,-0.029610625307497734,0.033054758011553574,0.021955174602599017,0.050428609519165224
NXPH1,-0.04932403791812895,-0.0343805857379662,0.058037378400689586,-0.011573304901623204,0.05212965018476157,0.05127695926416456,-0.049071522244142886,-0.022863132271300657
ARF1,0.02383918819510821,0.07408613983693124,0.005706640914833453,-0.00876041348985304,-0.02472710414359797,0.030852943655653324,-0.04767310314405702,0.02774151740149634
EBI3,-0.046813945447467184,-0.008312080414956553,-0.027078622306738673,0.02572557645418093,-0.033766723087878425,0.03220465635909827,-0.03493843915988768,-0.045657438178062525
TIMP1,0.08826104603986121,-0.045532800931111256,0.07212986041587835,-0.017695445246629502,-0.08371183347859355,-0.02545237667758953,-0.022036805570117,-0.058828988264048955
SEMA3C,0.02895969627938005,0.04163282926766098,0.05062866430795149,0.011458180596495325,-0.08897894707096017,-0.019930043662382636,-0.00465602805189134,0.05219022752126292
GAS6,-0.024201983414829764,0.04260938440460195,-0.019266428036061316,0.012586947082263074,-0.07028438913768476,-0.018432263780402487,-0.008899927196677362,-0.03550886981863816
MEPE,,0.05719329382964103,0.046334764020467135,,-0.03275973671580534,-0.025382645589914706,,-0.007815246580615758
SERPINE1,0.026011604037564324,0.008888487627542997,0.04302610469749495,0.043782399966506444,-0.1155549599153538,-0.06725729908334023,0.01744669252463932,-0.07232209711719045
RSPO2,-0.016229761420830147,-0.026740484395177448,0.007353162392649586,,-0.010356560348990214,-0.02391376952116067,-0.04886480676672678,0.026749500517430976
SHBG,-0.01823333567458636,-0.01401686689598367,-0.018644364560262472,-0.03509184283647789,0.003724973808434501,0.02674970480744917,-0.040590636216465165,-0.02233891300273843
LGALS3BP,0.03757496860981912,-0.05195877793344217,0.019646907148815902,0.0342717812574977,-0.05355994743479021,0.03585568197902675,0.022018889778552122,-0.07572341257085544
LAMB1,0.05016381462563764,-0.0055451225308104455,-0.024781101641720264,-0.0303942013053795,0.0123892070303985,0.028850639210416595,-0.01655062457303775,-0.037682318238658655
SPTBN2,-0.018729529744120507,0.05248646151598747,-0.0003487069838734467,0.01954804484660255,0.01789019384543952,0.018056398181384662,0.04699643674374726,0.0616100986650273
COL1A2,0.035003319679075794,-0.07009237291201764,0.027894287747909054,-0.04339089915351976,0.0952923530378311,0.02883815461968679,-0.06698847951133338,-0.029567030891007248
WNT11,,,-0.02245187410226478,,0.025736363694592864,0.051644113428273096,,0.02883964894311475
LGALS1,-0.044066363227837045,0.031822462069111254,0.03338162520320326,-0.066075895921296,-0.07636605027608424,-0.04778410393575365,0.01195727915000835,-0.06692606458209216
BCAN,0.036992363195422054,-0.01987250244271001,-0.005843632688800764,0.12540664328928625,0.09173446091493583,0.05807623097955492,-0.05199005997566389,0.009971580241195384
ANOS1,0.01907938551025859,-0.051754276275906605,0.02999967087113865,0.07995640116425166,0.027458751829614162,0.04600992329143333,0.030846417709321824,-0.027526492637698022
EDA,0.05677379698249217,0.10083273525909095,0.022401008932269283,-0.0435453817509583,0.030916012748455474,0.04612939997363238,0.01683166139891709,-0.019146348297979766
FGF22,,-0.0014173041326620145,-0.013414378651630142,-0.008843156751539164,-0.013708055060235359,-0.016829266525905735,0.032803517300599994,-0.02363093429399978
SHANK1,0.07592859856652699,-0.011095208922312616,0.05146094647060625,0.1148500964991607,0.04431199627126434,-0.021415300470727976,,-0.03730615025030232
NPVF,,,,,-0.02142417858614899,-0.015212278582749006,,
TGFB1,-0.032986931895955855,,-0.02602337714206191,-0.005690500138564172,-0.0523429936697477,0.026655000054911893,-0.001895465585383135,-0.03380646361846744
MSTN,0.03437721228770337,-0.028329753894823295,-0.007201776753176257,0.04732291870399648,0.012224402215787881,0.02397095359699066,0.051422765291347164,-0.007659571878303543
WNT4,,-0.022645047346457135,-0.027351351279869082,-0.026410114093604508,-0.04123004035936437,0.07460406564642474,-0.023664609303607278,0.02523448092477791
TNFSF4,0.009262823656216498,0.0937889332507341,-0.012493286964629053,0.031536586983737416,-0.03798706863147734,0.05620128312803501,0.022081662959227286,-0.022590652575906343
NTN1,-0.05953994941170756,0.018883038013656074,-0.0016365666999219248,-0.06422083115704232,0.07126793495885275,-0.011960610990928974,-0.043909692295742965,0.03215920622925141
CXCL12,-0.04391049203999882,-0.012832622598684089,0.021965004299669497,-0.061716723914317304,0.025102437943458972,0.03470693415336186,-0.014277478639207494,-0.026731713675012498
GNRH1,0.08762294865965732,-0.011286921359589324,-0.018570463144391813,-0.01360234977608051,-0.04532556257107067,0.014852479427000949,-0.0019328633364140099,0.047445354321443756
FGF8,,-0.015773594589003865,,,-0.01820925045881282,-0.020997337749001217,,-5.2215835465105e-05
RIMS1,-0.020740745095671864,0.01865124700746781,0.07873460063450802,0.03357407521570226,-0.045726133971926396,-0.0013081327462718052,-0.02585818442792701,0.02990902134351373
FGF14,0.02903673814811829,-0.03434320449565873,0.02240026788037803,0.037416907864258546,-0.02166662427377992,0.04249943264657779,0.06669475792978202,0.03153402688955721
IGF1,0.06427257253996618,-0.005855790689146439,0.09236147824734774,-0.040244641738063414,0.027401784951630627,0.00960104472497082,-0.010691076547069096,-0.015868453901755175
TNFSF10,-0.028741587202877658,0.015331699424668065,0.02666507063147633,-0.05114896568522571,0.02611096529524238,0.004627350833855097,0.0500386403257271,-0.013411917978900836
GDF5,-0.016229755014792423,-0.013056609321242437,-0.013414378849538526,-0.025785322819756252,0.0378010264164554,-0.004437274108088703,0.030553229422014456,0.03900700790320134
CHAD,,0.046152178270015866,-0.011272852450359746,,-0.0217309494621272,-0.013341715284328003,0.052203100862344066,0.012079509793345466
RGMA,-0.06909823341069543,0.022116058463891475,-0.015205282232431037,0.056201235253831854,0.02712156209558407,0.04641808299828438,-0.019010745725798507,-0.026447698273088086
CLEC3A,,,-0.02663805450482159,,,,,
WNT16,0.035352495858065464,0.03316879972574982,0.0212490714749854,,,,-0.02202578575622162,-0.014035571447480402
CX3CL1,-0.054156093696962906,0.03224443877210016,0.017859900425272895,0.12486448778655362,-0.005795230603487264,0.05009168010982558,-0.03187222536076127,-0.054214686507811964
FGF1,0.0014861504367287605,0.00745103545082,-0.0035393147902597344,-0.06078074092702035,0.011035510182690726,0.052552837602134125,0.02241220990605528,0.06235240645191734
ALOX5AP,-0.08582667047732899,-0.07346993234970868,0.03470568006479072,-0.09721491828613493,-0.06362491455312493,0.005535386171399094,0.019424594316428935,0.0026065017514745256
IL1RN,-0.014443454252915149,0.03127145203168735,,0.004284145937815695,0.03423431069031244,-0.027419592936188477,,0.030936549807021995
PCSK9,,,,,-0.018687497164880038,-0.016129218228620817,,-0.013623714650362188
NPW,,-0.01604907159619682,,0.01774700207027281,-0.044236677946652925,0.031811028953897175,-0.024599102879107444,0.025138549882637435
CXCL9,-0.02047333362623519,,-0.013414376657323078,-0.03360887269103188,,,-0.028855178485328422,
ANGPTL4,0.014173102093119977,-0.06336988429839507,-0.00521003164347898,0.03812963837275934,-0.12795943229805515,-0.05429825346958567,0.03284276036796374,-0.013091196347421192
UCN2,,,,,-0.0323126681651789,-0.013180480620032516,,0.1529709354011961
COL4A3,,,-0.019298536987485876,,,-0.01276337947722283,0.05010361248550246,-0.021531275804499688
NRG3,0.06311895507127428,0.02444895317267377,0.03854055476253448,-0.04036969203367738,0.01654734953464086,-0.0005868373118046971,0.04314333411101721,-0.0007347235312267842
IL23A,,,,,-0.018687490645897867,-0.0207145601357456,,
COLQ,0.11888261034993339,0.012468177965666627,0.03872555142407384,0.12389906384896682,0.11113010427209952,0.05244032458223599,-0.04575585266621792,0.06450475626974518
SCGB1A1,,,,,,0.06030433431352177,,0.030506676485023067
TNFSF12,0.015363546713274787,-0.018402273106883613,-0.036712957978638015,0.019441399791426322,-0.051230889934282604,0.04639048180251535,-0.022211510043809397,0.036083186385671887
DKK2,,-0.022135677190375028,-0.009230518524621088,-0.022430749540671806,-0.02205928526972894,,,-0.018143586113229363
FYN,0.0033049592902357223,-0.009685825582219143,0.060121087472705885,0.019852844808454066,0.07622416742695307,0.05910840489185582,-0.06681223019396847,0.01070593058758392
ACE,0.02134908312197136,-0.033043486546625464,-0.013997165543483405,-0.005121134151471047,0.11858229800421535,0.16524419621479705,-0.0965827955388859,0.002630560140441983
IL18,-0.06435222239822087,-0.05242196253294241,-0.021855898798705843,-0.06774189842173255,0.05899707806816437,0.05750647672893604,-0.050795998947778184,0.03656313615599453
PPBP,,,,,-0.022881035147802757,-0.019093325816476853,-0.028321250908652534,
CCL27,-0.016440258881174282,,-0.009508762129278705,-0.040369704167477344,0.05809314798169101,0.01695397710404248,0.052950434207363097,-0.026663140130042708
SERPING1,-0.0022670220725702224,0.042213895881753644,0.007367629339825567,-0.009559644869000992,0.022999764318750004,0.08048797380879526,0.03468020963605464,-0.025160031635841757
AZGP1,-0.017735984126989617,0.002579136209486914,-0.018347217761485464,-0.03904815898633728,-0.03993753561093428,-0.03773666315569253,-0.00837183224649583,-0.034427153443777406
INHA,-0.022535158760548856,-0.020433943539504788,-0.014650107821543485,-0.0328470263521571,-0.03466464861654296,-0.03918038322611058,-0.02459910273330274,0.03190810879483546
SEMA3G,0.011637826940563667,0.11844282143074886,-0.01789351942405284,-0.04036967671725698,,,-0.022694560613123593,-0.022602460502315434
OXT,,,,,,,,0.18244947738954603
COL6A1,0.04869054202928861,-0.04194562015990762,-0.06098664632145094,-0.010217530657050706,-0.006586383925321499,-0.031162432908661757,-0.01468494892295806,-0.09144810153965854
FGF17,,-0.02161620099271246,0.013559131137562094,,-0.047273110558381716,0.07913616421854502,,-0.036402587987643856
TNFSF8,-0.017849218976723497,,,,0.04598926403861008,-0.017668261033825527,0.024236764129216295,-0.014035573300032798
FGF20,-0.02376547225635455,-0.01354473319892521,-0.019082612273465686,-0.02207003297051902,0.04193274740745828,0.09295256098116056,-0.038540530756306174,-0.028398413539514476
ICAM3,0.05443278964560227,-0.004043345316465906,0.047846247536150195,0.07247822198952396,-0.003160210350083396,0.01672828836964215,-0.024994985029831843,-0.002796572742470956
LAMA4,0.10355234731414835,-0.06954171412658744,-0.03848960485853352,-0.011667803115670951,0.023856450371149036,0.029725014735212555,-0.05545365676735315,-0.013890126615815257
DLL4,0.02046246230093542,0.016498592394072017,-0.013314960850277158,0.025987781728204772,0.12186430167339903,0.07239920505380357,-0.04215765747513113,-0.04515414737017859
SEMA3A,0.021551217322945734,0.009360278240603424,-0.030339033937500953,,0.01788492083495484,0.012703409473663219,-0.043831733141788586,0.028119810268646295
RLN2,,-0.015911882197030557,-0.032024692756834755,,0.08209172261548012,,0.059764958910717134,0.07935669351027673
C5,0.024896547038973423,0.03706294357562341,0.010472177130880658,0.11963486668858954,-0.00370810373949696,-0.03920304225083988,-0.050044600952193125,0.01081296028827228
COMP,,,,,,,0.01274724109129913,
C1QA,-0.039824738099910224,-0.08688488650090403,0.028503177780188977,-0.049084144917186885,0.026125188743984847,0.06929628304817044,-0.05689007327252219,-0.027143343559076445
UTS2B,-0.015136508301599069,-0.011844243378420211,0.0260022806266089,,,,,
COL9A3,0.03970132666120645,-0.046722997734737724,-0.01997548652241706,-0.005613116690013273,-0.010818682684707176,0.0671837367706096,0.02172197869521677,-0.023629410786103176
DLK1,,-0.03360231077857611,,,,,,
HGF,-0.03876230920885065,0.03401882618336809,0.03773498647118663,-0.03791685335401831,0.0020560499820654024,0.06678758375925173,-0.05494882083772385,0.002633073694342342
P4HB,0.05969779575948275,-0.002284308588318986,-0.03925573013435699,0.014384820284944783,-0.06142486137782677,-0.020414939543315882,0.02102088154425038,-0.0892366608107395
ADCYAP1,0.0391566953328332,-0.014661278481603212,-0.018197074334296886,-0.024821986926749567,-0.019382412102419554,0.0771702926477607,-0.044409819050337064,0.08251054459814751
GREM1,-0.03590083546208645,0.0515426282501542,-0.010796928012538426,-0.023513814312355438,-0.011011279061877153,-0.01278516671883388,0.00566588026843614,0.011779044674055347
EGF,0.05418888466616886,-0.018955179118981903,0.018063289661949485,-0.03154352066595541,0.05932891167462945,-0.015399744985755684,-0.0033193449747283294,-0.01938264119562094
VEGFB,-0.004882099700104309,-0.007529154358492451,-0.01769936862446269,-0.03254974454696363,-0.030600665707911055,0.009395292288683795,-0.04447804719435767,-0.045148980094105624
FARP2,0.04618523510301371,0.030405069523395886,-0.007481146021968477,-0.054487369406398735,-0.010865035825981247,0.01645017949307402,0.05688589200304936,-0.066342157282444
BMP3,,-0.018479337687621868,-0.0029689166475254172,,,,,
IHH,,,-0.00012574802134772374,,0.13068464411901926,-0.0187851359543827,,0.033452367354045665
LAMA2,0.041219467630900536,-0.009652271237983874,0.0212434159959042,0.007197559198635,0.06748158706648776,0.03255792670255908,-0.019589820461439415,-0.013915310826509094
SERPINC1,,,,,,-0.015399746210839352,,-0.015018262958779517
NRG1,,0.048560217332206584,-0.028370448334131,0.05928965054634255,-0.03617440425453904,0.015291534802307676,,0.0058394587296631975
SPINK1,,,,-0.023823817940501875,-0.04738600876145979,-0.0221429134156089,,-0.018460467362972032
EFEMP2,0.0182123405152718,0.00598548602603825,0.02909640411406568,0.02837940005048733,-0.020412141112298842,-0.009698196872478691,-0.03532423896354866,-0.08861162585529557
SELPLG,-0.040378088866678305,0.009859960849859283,0.0159057580141709,-0.006239863158276335,-0.047954767560758046,0.06868074837092908,-0.04685218012461276,0.024009790533171288
GDF6,,0.053568620557363764,,,0.0036392095887659666,0.0015648853636243236,,0.00545404517653132
HLA-E,0.007091798043197141,-0.0299983137406049,0.030446704097160805,-0.030074404545203166,0.002179055927092922,0.023997253475894924,-0.03730655009555951,-0.05169342634441848
PTN,0.058035512479536276,-0.02854448640074743,-0.03111247537466989,0.1336613219170641,0.006128730246823415,0.062436837437742296,-0.03373020544821988,-0.046779015282122256
CD274,-0.0013364610347251,-0.02642472616448795,-0.012807165054967058,-0.04208525398447179,-0.048855473991342324,-0.05029362442090438,0.009913782868082479,0.030113337820972554
FGF10,,,-0.012062940130453472,,,,,
CD14,-0.03779700380379303,-0.013792415754053612,0.0005647313475962683,0.02532833578144764,-0.02032817653014441,0.041208803779662156,-0.020256870303006165,-0.05629576037160209
SFTPD,,0.05719659343738342,-0.009865185586963577,0.04264627992782743,-0.02541139595525133,-0.021782703771769815,0.0002778134624073018,-0.04062103607249801
SLIT1,0.05326020386774894,0.04549610866841957,0.011789493724343411,0.0839556935866937,-0.05553924013450919,0.05093554152057201,0.010381809808905112,-0.015459758977962102
LPA,,-0.011844246347819228,,,,,,
CNTF,-0.019523368476555353,,-0.01079692707938541,,,,0.02105281181055236,-0.01539472979055766
BST1,0.03072771590759183,-0.019072497699443892,-0.020280319205966804,-0.03144824814670372,0.023606467704706844,0.01181052829556324,0.05118388819630867,-0.004841547870557619
AGTRAP,0.03687456085184892,-0.0022042512435400305,0.006709937640843887,0.0538932759203989,-0.06011623461398341,0.051580688088960734,0.02572369214463946,0.01377329095145617
LAMC1,0.06454741432884484,-0.0314338484356331,-0.0030843872099276587,-0.05093674926771847,0.02577462712956342,0.03869260453490381,-0.06455406806579676,-0.010945502149871543
COL6A3,0.02762223602435875,-0.03840422074999795,0.025550186036906543,-0.05205545224460927,0.10050613005096753,-0.005264429880223064,-0.002466020945586465,-0.009782998668297979
