,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CNTN4,-0.028470372103712085,0.062355176978263066,0.04274253714341456,-0.03185025750990842,0.04913231056438768,-0.07658395254210658,0.02460909492599191,0.021709616964975545,-0.030929747639278773,,-0.021389949940575338,0.01805047752784784,-0.02817484627648818,-0.015587211100062854,-0.001561834689654842,-0.042911418880409634
NTF4,,,-0.015497648336793856,,,,,,,,,,,,,
INSL3,-0.014397054037572694,,-0.01923210619637046,,,,-0.0033373798695707957,,,,-0.037116110050095845,0.004092708014220817,,-0.031930162099988876,-0.034277335649158545,
BTLA,,,-0.030527197256453233,0.02113963214567657,,,,0.057463944402842616,,,,,,,-0.020353282565252335,
MFNG,0.0011487568390676393,-0.03317710909122373,0.04608377327950706,0.02982343002877219,0.05055859904903517,0.14078640273730486,0.03553365596659642,0.036191059621080095,0.005556126376520532,0.024995606472536108,0.04640361502580503,0.06268737985703117,0.01286249250730814,0.008446815547693423,0.05430112197819527,0.041303299119220815
ICAM1,-0.08135589307966376,0.011555012814599749,0.02426877660087095,0.013252646736325821,0.03280081641052895,0.19185648716247994,0.03245284240871377,-0.011253360573302602,0.020056080677595546,0.03506200045410163,-0.02578462784942315,-0.012641210318244625,-0.07508454234109971,0.005592890912396924,0.028673537903872184,0.034319186479543025
PROS1,-0.02663854635469903,-0.02396711200174238,-0.012543990764429507,-0.0397088893786521,-0.026393668794971358,0.2633439123135231,-0.035577294986495936,0.027816166350428863,0.13715535093772757,0.08376570553994547,0.013521341600273911,0.013366017726362554,0.05114958024332082,-0.014090398327224618,-0.06512676067681313,-0.05661802026590308
CLCF1,-0.046885054137768056,-0.03242260048514956,-0.015952441476280416,0.00048304414262993235,0.10068313621027773,0.02894870198386453,-0.027812515512781334,0.04778772832832691,0.06356617456356183,0.033458851417356626,0.0840519214983978,0.05472935874767209,0.07509057061270073,-0.046532838215268775,-0.11117656095100822,-0.026898316268629315
PSAP,0.04402864487280441,0.051712406338296636,0.007404227219432079,0.009423453398409715,-0.05823349340171617,-0.17264943352058282,-0.0036743423362933965,0.03269278095629296,0.0091848930682578,-0.019425391641734627,0.04338898649953599,-0.034976888614273303,0.013870968453638567,-0.022239220734625448,-0.039565045935559866,-0.016411516987535475
EFEMP1,-0.05059598255252871,-0.005835755706539827,0.03764419583732686,-0.0027099325834198796,0.002537309439978999,0.15283218661312523,0.011413923279826321,0.03770252987223054,0.10215643875049656,0.08935619393502064,0.07985832488166446,0.08338323500163934,-0.018581516889389985,-0.017614685424437112,-0.11556976766393796,-0.06011370191018938
C1QTNF1,-0.078071303088889,-0.010176870502593204,0.027756692961164623,0.0530028932587411,-0.014025344573962288,0.2039677780840833,-0.029509600938083812,0.05565534582492919,0.08572954660370806,-0.03979093253001212,0.028300583147380293,-0.03183504468455297,0.03142110244004868,-0.02558083519705112,-0.032957717415260865,-0.018666376467080557
ALB,-0.02225822123212845,0.03697420718217385,-0.015772799517801427,-0.014414095149994074,-0.01629492599014252,-0.008314619666947472,-0.006901330825586896,-0.015253659683834932,0.007802378363078083,0.025132858518828093,0.026842994166686864,-0.061257270470853664,0.013332585628977118,-0.03790387827960372,-0.038759458522208697,0.08204258745888755
CCL13,,,,,,,,,,,-0.024774594418986398,,,-0.0358163117581738,,
EFNA3,-0.06093421532686499,-0.045565168050007765,-0.048778047925278185,0.04554847702301348,0.007816322396380701,-0.13207623684966618,0.015417313015112606,0.03975133827429694,-0.04229402900897834,0.09897751099996399,0.09811248664370859,0.11759345266670937,0.014817974842933982,0.08526419689739616,0.08836615962200073,0.05513476109173486
DRAXIN,0.03426961604981882,0.017910398814949016,-0.011896364896766093,-0.025455872893355973,0.10866041851352513,0.21686425315846083,-0.026529222369577613,0.043985513351736574,0.0722972730588662,0.011260141853451993,-0.04571756550070301,-0.044250501477966164,0.0023404086593993173,0.06561905084336754,0.028860410946514762,-0.026102709224724935
RAET1L,0.04915979564866416,,,,,,,-0.042514734336455355,,,,-0.02704843829966638,,-0.018960609712169087,,
NPTX2,-0.031247105421199375,-0.04061001922563753,-0.04601674463999642,-0.03009809803507618,0.0001222540148564323,-0.2156090082345053,0.01590452399171781,-0.05325401949828028,-0.05653649290014278,,0.08672955764669414,-0.013993305190278325,0.033444977952984435,-0.006832307535309216,-0.06162592899209284,-0.031611123823254504
FGF11,-0.05208943401718775,-0.0046109236170876425,-0.011636520486000841,0.010281040857363782,0.01886620311531753,0.19609954762514675,0.009185288687927158,0.024997178231608377,0.11822941218316856,-0.03901416253505667,-0.02760511241311763,0.01664517216720307,-0.005349190303018891,-0.014980387484552824,0.05920749701701189,0.0712706632219002
CD59,0.10673026612750669,0.0016306519215311403,0.03823724446242888,0.0033597027845304436,0.020501655686077463,-0.11505849664875853,0.04177214774192105,0.007433937814265241,0.048483809681191516,0.06864595940253404,0.05995409962074104,-0.007722577987770554,-0.03669746088406355,-0.019570585100612416,-0.06376051881382266,-0.02628102917562433
COL9A2,-0.008801396076605216,0.003989303158733161,0.00857797957914183,0.06112417535441242,-0.005884642700676095,0.08414690507687682,0.01643806090153969,-0.005643140776651266,0.013026009965499158,-0.026626384553794135,-0.018535869293173492,0.044265665015424026,0.07754877478895417,-0.0017175532917326772,0.14757367244220415,0.03789994398346191
DLL3,0.04901237383368835,-0.01767405902127171,0.014826055771535123,0.0021206710024738156,0.01735733266315748,0.11055766166270976,0.07370827220602195,0.01697393142463014,-0.008032340008223416,0.10694152057370143,0.005829829604692358,0.047319614265470426,0.06067257385430763,0.014982195631236962,0.18430586311983094,-0.013765207665832077
FGF5,,,,,,-0.0021580953239813392,,,,,,,,,-0.05555565483008744,-0.045563006855104955
LIN7C,0.04367578289987262,-0.015724607881071422,-0.001717916374808341,-0.0031604266083154363,0.021221986075012654,0.0450289406617414,-0.0014838046962666759,0.040414889784745396,0.004995474074866799,0.07749571405094491,-0.03068505306292919,0.04418849986257479,0.008461321046595811,-0.0244367380461296,0.04397409753818742,-0.06774619949359542
GDF7,-0.026448797612004082,-0.013864254715589178,-0.025608940430961933,,0.008453686288693424,-0.020214240747629186,-0.02150331162393032,-0.021977071241818892,,,,-0.02318723862237521,0.02063644140863265,-0.025957358040264698,0.03296634505887653,-0.0412052018777392
PSPN,0.058929765895455066,-0.024979718210321696,-0.02463671534822209,-0.01403663850206561,-0.006111201593598584,0.06285788895771768,0.03983789535826386,0.010005185946705564,0.11939530760515857,-0.06336811083579492,0.11735652861991633,0.05610035730756662,0.08108083379860706,0.046572606388847464,0.1313236279751654,0.03629561929392358
ANGPT1,0.010392237616431325,-0.011499411402751186,0.11612199160576703,0.037072924596947214,0.01356330912911245,0.14480475217514568,0.02120741771372501,0.03961761324063867,-0.05833803919038323,-0.013558571082847757,0.04736800911066788,0.0910091160844992,0.08590226213055846,-0.006816066537683172,0.006018767889042141,0.03382007391337938
PNOC,0.00015354075177353936,-0.02901356422446799,-0.020585764144237188,-0.06451979679812894,0.025622599282736302,-0.145816269102775,0.001846712818298873,0.02404202747787088,,,,-0.024657411544573314,,-0.030773508138582227,-0.011344788394894325,-0.008526627975966723
L1CAM,0.011306065237386994,-0.044394762428762384,-0.013302630757862569,0.06165423577856591,0.03380273503414933,-0.11853543900635716,0.003031059099193898,-0.03082601596492825,-0.04049330641673323,0.03876153150997363,0.011263941346929368,0.0030839509593575897,-0.008002667645931594,0.05448050759044393,-0.03359447165470373,-0.033525828329179025
APOA1,0.01754127344211639,-0.0024559851153143444,-0.009788796272246457,-0.005845061103508946,-0.037634139019937854,0.06977321188238125,-0.01463868307089105,0.021537708905913798,-0.06797560738224538,-0.02757994732810851,0.028641801576772298,0.04675337021893266,-0.013514530035395282,-0.005876115852362414,0.02062412233522576,0.03411156315691515
PSEN1,0.01107649030975346,0.041436270721637775,-0.029897987231211638,0.01295956993255016,0.039154581549736306,-0.013664755929985905,-0.006434860551989145,0.04389218235153497,0.023395242470567748,0.03169187521540663,0.001988908443396366,0.008892145086786488,0.03616751573177238,0.028540093266157546,0.017336236898470574,0.0027300246220510263
CALM2,0.06538340381234106,0.024376205172938377,0.06578277907590124,-0.023758927688280942,-0.018745674854684022,-0.229255661491185,0.037668340807187416,-0.03262451800890261,-0.06061681689988227,0.052075352046961496,0.0729769974972343,0.051706364220788836,-0.007495361744487089,0.004308933491800767,0.14042379621524004,0.004820169909980971
CLEC2B,-0.04120601270982584,-0.052793106518238535,-0.02091614160104783,-0.023097143981225057,0.04088275709822827,0.1773666424930297,-0.03070281777191287,-0.05345448249541104,0.0262648063109178,0.04412329260439895,-0.04822921853702985,-0.008611652287391448,-0.002365355970499102,0.02240523308053791,0.016826048879634365,0.01688522377803443
NTNG1,-0.011699484464611658,-0.036303508772457006,-0.011374971732883396,-0.037987221990205045,0.03660168471472015,0.015512132190889618,0.004673303156886559,0.008305400555105999,0.0328910785536847,-0.057948716770781325,0.014141639809243177,0.09552629729671365,0.06181408960818162,-0.0294214239580041,0.07525584938463123,-0.031802379546187864
LRIG1,0.0705383029432729,-0.027746536534091402,-0.010692215588928073,0.11239254671832423,-0.04614139123797941,0.1049796194353028,-0.036768881617519136,0.016499874420138595,0.06031786608837195,0.06360770402439442,0.03241662472225325,0.058606640529420766,0.0404160981590591,0.014417638705056145,0.11242261952967166,0.04528379910428243
CPAMD8,-0.022532988522623247,,-0.02274814993128284,0.03730739623593947,0.02388887000338304,-0.03218180000182145,0.012028896932505532,-0.00752448035825068,-0.02785462263026976,-0.04974367624675196,,0.03761520694159289,-0.045013345167606585,,0.06803211685941078,0.005263096554004603
GHRL,-0.029881629428286986,-0.01758530981186907,-0.007767949362988877,-0.01866408737920417,0.02595309009188165,-0.05061926660793828,-0.011618100190711966,0.011205744567567913,0.0019810372048461944,0.0637724507668928,,,0.01238934634709917,0.039060434588710516,0.014096816529479451,0.19621914937002546
NPY,0.022952865245324194,-0.006529350503811395,0.04331486879870708,0.021944824955167253,-0.06068628160637298,-0.10538345828555293,0.029213496059925417,0.045079207107844375,-0.03252816727916099,,0.009901314587448033,0.020127519281392465,-0.0038581199904743242,-0.02089739764875339,-0.043283891466430705,-0.015311564341244187
MMP2,0.017976491239656348,-0.045463123421454976,-0.033384882354448,-0.0013819818637072101,0.032726874737773255,0.18905936774337867,0.04664065759317918,0.021738647863783156,0.07471554873395214,0.07529281624865511,0.008530629525874179,-0.031530536903618636,0.011907641686733991,0.03040298745731186,0.002620620547843093,-0.0016489485342184491
LHB,,,-0.01981192064389846,,,,,,,,,,,,,
PPY,0.05570462702524572,,0.007588625529770859,,,,0.00646940077926192,,,,0.027591914613785646,0.03181313906123126,,0.010673009431006825,-0.004500923025857403,-0.00902651724880264
ALKAL2,-0.004696744732281863,-0.011128335932235438,0.039503532684986374,,0.03781633269611058,0.07686899070624408,-0.04251033356315298,-0.017867365070341056,-0.011401862275234891,,-0.009052460626181112,0.08383739763492302,0.024998723130403723,-0.0058216421871160875,-0.059290776159634836,-0.05590096587387846
CSF1,-0.047766435428073656,-0.0028844307808561878,-0.014952305044099432,0.05235136758907447,0.022291153525672597,0.12424927455721077,0.010391826032289626,0.003535135356126055,0.12991452268498815,0.0010605980343814465,0.0383262443931541,-0.011730825082498215,0.012509789214451193,-0.017475348808580038,0.03142339831349676,0.022343927987756473
SEMA4C,0.010879299278715766,0.010286801960335755,0.004102163042502528,0.020458703663089065,0.09326914211886607,0.06533466670737612,-0.008654122147655334,-0.028646456923481486,0.11368958477985726,0.17877844371669327,0.02155357366091311,-0.04398678020292171,0.022717287713964245,0.03190567254526098,-0.011690910617659823,0.08442256732812246
BMP8A,,,,,,,,,,,,,,,0.023752519905576263,
ICAM2,0.040396994899571236,0.012741867409334078,0.001391217665916682,-0.02794432586404936,0.04275239468018179,0.13750970431554507,0.03530140401039357,0.0006212747041891584,0.014395831752380985,0.03506585848469938,0.1304950496891417,0.028569622207159938,0.06253467191100791,0.0368258202168093,0.010177061296649942,0.09139065279596235
SYTL3,-0.026580598010762933,-0.04315293576523093,-0.027697529147790546,-0.008709092493367742,-0.02238114014515721,0.06506114761702193,-0.033343958563503404,-0.017141905890575702,-0.014999626809235517,-0.0013970348776725168,-0.0738421236637431,0.08609919736760424,-0.03710714980933104,0.07514145114843514,0.0075799606710375955,0.024424861461939475
IL1A,-0.02854593541628717,-0.022205084267206646,-0.014885228566971784,0.03900459206033384,-0.023276206612792148,0.08524812119918636,0.010646213454328503,-0.048546608844665065,0.01922976913946853,0.0945228966220608,0.007931039431027565,0.015091175384669763,-0.0434128612351253,-0.04140331592606271,0.06933177827653382,0.009329651664058932
HLA-G,-0.017257891682483872,,-0.020925222040689397,,-0.012571815913526192,,,,,-0.06545720017579869,0.03716314771002536,0.1433891112205453,,0.02835976587590587,,
PGF,0.011520530002708959,0.049520309898727494,0.003563737930878217,0.016792386170331658,0.0922408848220764,0.16304139074226454,-0.04150559793291843,0.03659328463950074,0.093486483934762,-0.04040959876692765,0.09326556054888409,0.035037575826971507,0.04261299724217431,-0.0031586017622849114,-0.018364661022865145,0.016754859609874863
LGALS8,0.005964351054448994,0.021719714524420536,0.041151297699485244,0.052812878351030317,0.013302012763897699,-0.013960716457633643,-0.004518524810221255,0.02280697796677334,-0.011195099836034098,0.059941820397138953,0.007068703768487516,0.0015114828953200737,0.03526792564188158,-0.04066650427408783,-0.024779504748000263,0.020546008446050767
DKK3,0.13589873600476904,0.02127139462134828,0.02700601433999542,-0.04450122177486,-0.039669928525059614,-0.1660260750157662,0.0023896548863277054,-0.03585496912380331,0.06580500051563251,0.03535970562440464,0.0617690653566302,0.016074323481284562,-0.04168183999122998,-0.02000595665694698,0.008120818077635344,-0.008472030906381593
COL16A1,0.048924159574179504,-0.01330868635693334,-0.013959952739341338,0.09323044224813488,-0.012345519130574018,0.07372076716351646,-0.04998087959274216,0.059805565046386185,0.02134519094311786,0.016439206195512535,0.06855535011332352,-0.019814377673532703,0.10645653785266371,0.03186296008042968,0.0907038643279845,0.08551293343191718
TPH1,-0.012671675421916608,,-0.02249179467347543,-0.01487033122960304,0.09538393567219466,-0.026850428316589972,-0.027600482841142436,,,0.007827891381021674,0.025102564127896354,0.04491310905031238,0.04373446375402311,-0.02301555108643489,-0.0005421721741068518,0.11974341926797352
TNC,-0.04180435425068097,0.010936394893926891,-0.013898572685248951,-0.011465346830617607,0.005699143144799672,0.28042008413228553,0.004334901967628279,0.021677540198988564,0.06346310509522013,0.16899951876215072,-0.027809174118475076,-0.05688199010210644,-0.0017121460417740004,-0.01901669789473522,-0.10193185418576955,-0.05760207718630725
TNFSF9,0.05490044911604624,-0.018609114660543966,-0.034315694591078694,0.049874588285905685,0.0010555283515084571,-0.08635936910245594,0.05310326126215781,0.007402857734655109,,-0.035175432687926916,-0.0016986898691301836,0.05087923577496527,0.012786920521657554,-0.04011570128508787,-0.004690002104565654,0.054457765886518614
C4A,,-0.010966476250488895,-0.02348818156382579,,,,-0.024049112788150025,,,,0.003810839813233451,,-0.030584900864703144,0.0027481055785537737,0.038852467993205436,
CNTN2,0.023402215919245236,0.0374381585038495,-0.007188769052130944,0.05501259422876588,0.011597311578139194,-0.05273218190635436,0.04820934166319139,0.011407114941739216,-0.0252613643868438,-0.016767785243511645,0.025168223787872975,0.03712903903772822,-0.03791956414039432,0.017880094732099394,0.05469017505303893,-0.003605172431089946
F7,-0.012362174395145888,,,,-0.011569840759430523,-0.01862956170372485,,,,,-0.0076453417990944225,,,-0.02595736055027779,,-0.03611457559513247
LUM,-0.004785520727894429,-0.016168402707918222,0.0005552771095561938,-0.045275177080900245,0.048478239082782634,0.26469611628636336,0.012716889536859463,0.03045427761148968,0.08296699498805593,-0.11313869693722106,0.09772234612378229,-0.0007852340695859453,0.030543752383533258,0.056864780703112947,-0.0878701268174472,-0.004716444328540446
BTC,-0.01121544024623755,-0.017160587583446865,0.09403853537697845,-0.020129913702107073,,,,0.02561939883772302,,-0.01982302897246866,-0.025141606120710668,0.07306676845845791,0.08785603821733073,0.019329361040487256,-0.03143170358847176,0.089428590189901
APOC1,0.03398554140728808,0.017800865482085895,0.005222112656898773,-0.055083931262571384,0.02169650660716871,0.26002860742867606,0.021142798549194413,-0.023077687443295514,-0.023802565807988077,0.026048661002601958,0.02062533834710913,0.024700056786275272,-0.06676660625722565,0.034403308654762564,0.14337464643552203,0.0976477351706675
PKM,-0.0013842267731050382,-0.03285869140779132,0.033110135669816416,-0.04549099440945452,-0.01885271585125962,0.10496397197558698,-0.042483398005497344,0.027707583142806812,0.08653950782872227,-0.012219620614151012,0.0167206751856742,-0.007087120282981501,0.04356136798612231,-0.004231132837486118,-0.1113863460848162,-0.0776493334294664
TNF,0.059102057762947434,0.05644974881321495,-0.02859673728020749,0.00233129044219864,0.0803900999513469,-0.00517800340513039,-0.00800337642529893,-0.025829969363108215,-0.00836068296905129,0.0010517839776571396,0.01029429227637859,-0.027048445677134013,,,0.14537935811740116,0.048161703940386574
GNAS,-0.021373678667133304,-0.02805328212305073,0.03627733330578574,0.01846834473801814,0.014069231541742815,-0.16819527862524802,0.014125898015409323,-0.042407774588979194,0.12130456838766732,0.0284508430205888,-0.06170406434657878,0.013771216429140918,0.04521927682587377,0.07237501866003145,0.06364127125309509,-0.036852839739277804
BMP8B,0.022117682420623588,-0.030378838313931587,-0.030336181889951783,0.05158574469195803,0.037166325506326134,0.054064902342804595,-0.028531779287083035,-0.017015472557338644,0.03010446989749347,-0.09028729741398737,0.05031885973579274,0.04151597873002271,-0.02783829539125159,-0.0377900120335646,-0.03922449731788529,0.008181579563980874
LIPH,-0.012671672302249193,,-0.009369911350553827,,,,0.009026142163067073,,,,-0.02477460353047956,-0.01615574101678045,,-0.012207170747572896,0.06818077269359404,0.022525849231302547
CCL28,0.0016668381622896092,,,,0.07025128127679035,,0.0070472267864712885,0.02369702118747629,,,,,-0.021141459450509475,,-0.02388967440301642,0.03292835739455311
PTPN11,0.06632894902127037,-0.04915464203440952,0.04284747879661751,-0.027306563387807785,0.04484975927753662,0.069899225586186,-0.002702933854874349,-0.019151389359237138,0.0680570051187521,-0.1046720363126702,-0.025971179753067494,-0.01488014208298055,0.023885145594524922,-0.013335547559129371,0.0813427967003512,-0.04837275481298527
ADAM12,0.0367029853707815,-0.01305895379336307,-0.020669798123711496,-0.022759080093196313,0.061628167717306004,0.11962125568200667,-0.033425145223697716,0.00013355261195407446,0.06339127457347694,0.03314159743624653,0.028146235894781848,-0.02291328778481919,0.05702214743653221,-0.02872108040530079,-0.08238211241222032,-0.008060873960819044
EPO,-0.01702660755888954,,0.008525292288388992,-0.01784287545930862,,,0.03619691853114204,,,0.10100929460283167,-0.026905852145977842,-0.01824090198120199,,0.0660096537252082,0.04207608886742887,
EDN3,0.04189105386997501,0.05156776689152565,0.011557502775856082,0.019400373294936775,-0.01659456643299397,0.04188630933824506,-0.02259187557370315,0.04085077102232703,,,-0.00862355023879889,-0.0003864027993052067,-0.022589364977789975,-0.007107178726274112,0.0020178919760900933,0.041768492236656594
CCL22,,-0.013864254379860724,,,,,-0.013009885289469258,,,,-0.030451629581876968,0.042240444696066234,-0.026243000369926404,0.04657720884308099,0.029858409993297072,
CCL2,0.014566860047420221,0.040517614178852426,0.0024636299848128022,0.004893382763158736,0.012877938227648343,0.0733595430829791,0.030620348730906813,-0.00018360337942079235,0.11341032140443744,0.039186692384379246,0.01987092329087714,-0.012568123406006554,0.046850755557081666,0.024533870985864518,-0.06076117997082965,-0.06604626717100708
DSCAM,-0.008541314548833421,-0.010538360228973582,-0.04116457170844159,-0.039024192864549404,0.07428142724441318,0.08713896976894403,-0.016200023018704858,-0.010919684998056345,-0.012223373172249965,-0.004383724281978057,-0.017191517697261433,0.13108654700524902,-0.05620642937271811,0.025344219355058286,0.011120129660535626,0.02030438172312962
GPHA2,-0.014123222661827473,,,,,,,,,,,,,,,
ANG,-0.012174920657299117,0.012891409336041734,-0.02241971759318749,0.05010421595721393,0.027740017308891588,0.11013159673970259,-0.03378352703366991,0.013244113285244339,-0.04785129026847761,0.05573927367682921,0.037912428515356325,0.07412941950167946,-0.033628181918841274,-0.021733788857155593,0.03591567145601096,0.07741926524826948
FBLN2,0.070370407476094,-0.02521255625203052,-0.026555246098294807,-0.05123716958679907,0.07570010816048325,0.08128026746120647,-0.022686403251302306,0.03781923952607327,-0.060421645313469344,,0.0843013769630289,0.0992044695136885,-0.011132162938907788,-0.005987536643470008,-0.0021109233522072783,0.0434889219591801
VTN,-0.023953876693679554,,-0.024137353672785536,0.05072330707028272,-0.013321587751292214,-0.0007169526967545307,0.010947283305694964,0.06671100442108471,-0.023623600857099344,-0.07379980824927203,-0.030755230260222997,-0.02202360768019996,,-0.03215698807277644,0.05878655112317614,0.06847289671703513
VEGFA,-0.07534143751911697,0.009460395532510362,-0.040301072026177026,-0.04520980846370709,0.07791013736167123,0.1917838330899797,-0.04363175496616362,-0.06927605244623049,-0.012490328267264973,-0.06089302446853084,-0.07607165712336404,-0.03716604189049182,0.045486861450434145,-0.03622994151284994,-0.09280026084756063,-0.026027395494266626
F10,,-0.015825169472434356,,-0.01556283944413739,-0.023165938445302715,-0.02848238378518848,0.02767423581449679,-0.03975789442600933,0.0027280496873163516,-0.04025112595958159,,0.005901836012753569,-0.022705137530908588,-0.014496639582446607,-0.034674512995039604,0.11101993766364583
SERPINA1,-0.0766953362935697,0.06817158843624099,-0.0035425200223931736,0.054063951353867656,-0.037680097920573134,0.19397016685426852,0.011632429380704417,0.012111112670056852,0.008571899941817493,0.09444532796359457,0.006629449249191617,-0.06412441362645895,-0.04331388844242773,0.03793880542447794,-0.0018507392239897325,-0.051462171326868235
VWF,-0.026706299752008035,0.14304598083174794,0.0341107941583676,-0.027749681060792165,0.06232238716545485,0.1905353349327244,0.02358361851069374,-0.014119265037364274,0.08717335078163845,0.1346195246507304,0.09208386207750369,0.01909094174584482,0.05840319688431336,-0.02468626652375183,0.01686842825383296,-0.003665801095018154
GDNF,-0.019844756719644564,,-0.024674884177369585,,-0.020735567858208567,,,,,0.02954964436037479,-0.03203691252054987,-0.012147872648661325,,0.011693092698321767,,
VASP,-0.006613781078222667,0.0653624338495159,-0.0033179762137882473,0.019080078815874913,0.0689007480821221,0.09277140259681078,-0.007494724113451009,0.01249567885332228,0.07953644868807999,0.1115854497984335,0.009853393283517682,0.004615875563566553,0.07239760643401559,0.018104718985519744,-0.03934668809705075,-0.016594518148363845
ADAM15,0.004208829655076218,-0.002205536577717434,0.028588353868892028,0.028298014169431125,0.04655886988358511,0.05000964160558825,0.007468312099494929,-0.004222725607815651,0.02445057463687091,0.04891116758660842,0.06884052586123199,0.01884266842431513,0.053201930301173254,0.05863491619151545,-0.03636651026842257,0.04181459494606646
WNT2,0.12002740429093084,,,0.01758925559434219,0.011771497912132056,-0.08260571618475558,,-0.013029034025222272,,,0.017404175210802317,0.019583959698490094,,0.019271932248554675,-0.06178073712006626,0.03613188916409398
CALCB,,-0.0031206096692732023,,-0.03878390606296691,0.013553273536552892,-0.023509843546471978,,,,,0.21068355300567934,0.006063373992139281,,0.021519939093044838,,-0.043301617575271824
OLFM2,-0.0022099008475393376,-0.046719358926362586,-0.007001757575833234,0.06656126154431562,-0.0013526808336905552,-0.09630445437374328,0.021958117202683338,0.03235143275016395,-0.06052514451391829,0.058740079676253366,-0.0019604963433530963,0.00411623076009289,-0.008721506714802457,0.02393087657128891,0.17424804033498373,0.0011652003475920863
MFAP2,0.0014898135339459916,-0.030109380658156173,0.02602743271207556,-0.03193305059717831,-0.03342399426629482,0.13875531844282551,-0.03247400460997931,0.0024604835864092825,0.008515000417292262,0.0966977403482626,0.016403289212291523,0.03304197446278584,0.10420675478635455,-0.000745457534137164,-0.06916136801351153,0.0004512649346971581
HLA-C,-0.09919759597444551,0.023219390223438933,-0.031624418025966855,-0.028849879817404476,0.004924472143821719,0.2395056067722822,0.045201399545221156,0.06953371285614204,-0.002104256150985517,0.028856461981775997,0.007007734061364425,-0.0140228784178621,0.029882137635653897,0.01931338071069367,-0.009757469852264547,0.034911676105195376
THBS1,0.035355733465858685,-0.02271489535868638,-0.05210544048352891,-0.0024499441124898485,0.030606158787133946,0.13135525999411815,-0.006567309051455238,-0.020627685982848976,0.05223112052799777,0.03881850248033544,0.02046284089098982,-0.06165060593302098,-0.0056289272700540734,0.02298305045047284,-0.1749943615017855,-0.04951226214739864
HSPA4,0.042743884610481536,-0.038150286228342274,-0.03241821764756059,0.0011648266300890479,0.0411379672337683,0.06579863987101461,0.020686782429276827,-0.01365238144489157,0.03563379660925398,0.0033706543088926556,0.0208404760788707,0.034641110216249826,-0.02331510656925162,-0.003622071631079475,-0.04792629757031153,0.004459761794535213
LMAN1,-0.02136887562121914,-0.0212118591609992,-0.07463158703012837,-0.01560371186405065,0.03020048751165467,0.22152067308765178,-0.06495135323666479,0.05243101516355742,0.06769172976721491,-0.07017240822088569,-0.060768018696188295,-0.07372357299051223,-0.05140661504137452,-0.022170430156448803,-0.059142360340932315,-0.04078112177867074
LYPD3,-0.019331131074615582,-0.01277995725408264,-0.02224184302668979,0.028380059017098797,-0.016742541159397883,0.03306098464539933,-0.01838461964398491,0.013038278314753297,-0.00026149364440776344,-0.005177306466063624,0.020971906550211594,-0.013020297636454972,,-0.03955307119712731,0.012933076458750624,0.12659807707616663
APOE,-0.008427125439286894,0.048569300295480004,0.029757813645842072,0.04647892727771239,-0.052439784353996245,0.09622000001121721,0.008545111919010384,0.07579176224277348,-0.025972001249988413,-0.02741520382672177,-0.04117914981914471,-0.053814766318737495,-0.02003708848934095,-0.00216594848128991,0.09432843761625127,0.021076003603356052
SOSTDC1,-0.002763873323978639,,,-0.032912034816981316,0.10545936029712866,0.036770307903417614,0.04560571773544911,-0.052188522585626965,,,0.01657558358179456,0.06020186040250033,,0.02728867002273118,0.07134148146738821,-0.03839700960437895
ANXA1,-0.03446036459440032,0.0008244762541589216,0.015330376332247006,-0.0367897504714612,0.05594560895818897,0.22636873289402826,0.00868515416660138,0.08927985080912194,0.07569797639765455,0.024470095436275593,0.00812690765062077,0.021240209886896524,0.018338926592262328,-0.022407297997912957,-0.06831136785217051,0.07831926587604733
WNT2B,-0.009210271923022087,-0.00010752107539519943,-0.04180873806351665,0.0067968147999203565,0.08239266251018368,0.05038516716089399,0.037892684067782394,0.008652343226592854,0.09834412144626002,-0.04406206083895158,0.012123491826493724,0.0388373111090598,0.0422023451362018,-0.008661782315667834,0.03649603105883903,-0.035898849928111834
AMH,-0.023605280591969303,-0.017160589388668365,0.027403738650866906,-0.01515220031203904,-0.009071310403475911,0.0009447351706150746,0.07499239388493883,-0.011169584828318539,,0.053703913874699735,-7.137756785420161e-05,0.059198785667937466,-0.021141456754524002,-0.033418240374220566,0.025187334984675763,0.015532596226469573
GDF10,-0.014666126828654891,-0.014377660953766075,,0.0480029008718794,-0.02795334667633984,-0.05080544276910699,-0.027320680542029144,-0.0349549194256712,0.06192354860847818,-0.03782663090052041,-0.03132813340921169,0.020073068686805553,-0.02668289271946016,0.08868536790749593,-0.03350679119349105,-0.010370626547128914
EFNB3,0.031018721841731555,0.0031435748963785735,0.010532573327713627,-0.041442625911267746,0.03630176977834942,-0.06518251284614048,0.03805547744973183,0.01076580472336662,-0.02708672095830864,0.026689477919181928,0.0205572974350727,-0.04164990228407817,0.06550658661214541,0.013588395495546262,0.08132087791899784,0.041848330752155
LTB,-0.01021256773788649,-0.02097535589686571,-0.005398058185230868,0.02625949905147132,0.04079375984820275,-0.036938996040357754,-0.010773948132723622,0.015426171596503268,0.07132618269669316,0.01210706082209498,0.10307841871123849,0.053791744848931344,0.023469858547155796,-0.01572479136102151,0.023310975283058248,0.06626685713471757
