,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.01819590422177911,0.016129126768306017,,0.01777626986458213,-0.03409096599216679,,-0.06311544019690832,0.01655382026506973,,,,-0.034860120051128554,0.06450284559067682,0.07130203424000753,0.026218919193515156,,0.06282773692968494,,
PDAP1,-0.06040954657414709,0.055593867500585696,0.0018276312340514663,0.030851573549413473,-0.0061996768751665906,-0.043656304304173665,-0.04224109437495807,-0.21131329509395969,0.02138783491937064,0.00739178884340661,0.026387671483099614,-0.23386040365414795,-0.017628197271630435,0.004699120916920434,-0.016169837549626056,0.0090798922850761,0.022366181161186886,0.03525890537997977,0.05853950005173597,-0.03151759893918034
QDPR,0.14700048710062036,0.04029310507710843,0.07243348671499775,-0.01856097761981347,0.0028555252374687953,0.13363431174592216,0.08907335545050232,0.07147820474824411,0.07598629688940363,0.014975638795235585,-0.3719885952556853,0.12112587147757421,-0.10194756862076444,0.05058092926826145,0.10855846335328995,0.0036024034023966144,-0.07660237966275935,0.04947896167307026,0.18520534053795673,-0.028525678355989816
POMC,0.17667202075653782,-0.036923698533271154,-0.022997678262197944,,0.035708691931843575,0.06068182565908158,0.04947562086054995,0.011548175384276042,-0.003533297477459154,0.01320493086352797,-0.03725383231231132,0.12615057807344998,-0.05893088271567175,0.028378029452278894,0.058335273429026856,0.02100348038858574,,0.020149471030081457,0.11360205288469832,-0.04318824891937026
CCL18,0.021978081731484522,-0.01802329089635646,,,,,,,,,-0.09792350290082778,,,0.0016336304474179326,-0.03834855190833277,0.0020458011713746123,,,,
CCL17,,,,,0.015815811321574728,,,,-0.042578504887148046,0.06034959464146758,,0.02993370672741632,,-0.03608506083241931,-0.03111056753040319,,,-0.013091375023806822,,
VEGFD,-0.04250303533435991,0.009110382606178762,-0.026793914212959107,,0.03877810614631053,0.01167318784255563,,-0.06839099455272632,0.09321993255144768,-0.019238574780487766,0.024580324604824552,0.008190149014637948,-0.026638027348784715,,0.007518860453611733,,,,,
TNFSF13,,-0.015553788001682499,,,-0.010942958666951061,,0.02283350182846775,,,,,,,0.050003861489153534,0.10268999000556951,0.04804335917582181,,-0.001595306622562346,-0.01744048404550021,
WNT5A,-0.04993743762552897,-0.004460387030030505,-0.0056804523395788025,-0.032003355663791845,0.013131546291426953,-0.044374962605458264,-0.13590174274130487,-0.24330625979915982,-0.06620878118618988,0.011093181599385686,0.0015481069627759263,-0.07119954573555612,-0.0060745332393056265,0.03696970987142516,0.0641103433817122,-0.034398133305687154,-0.06718972231138615,0.028754815013354938,-0.08300761797433448,0.0035428145337677436
CXCL8,-0.14065697396156776,-0.049051278663410976,-0.025088233143071285,0.02471339921488723,-0.017277563490912192,-0.06798162972062151,-0.0470747502984222,-0.0782910151377882,-0.11125649916945217,-0.034504206827868776,-0.13773879330046665,-0.1064807496724809,-0.10339836516883125,-0.1534420837638648,-0.1428328929651831,-0.01988906463714044,0.01650586821488278,0.09504954597720167,-0.1498557278226478,0.008429981476646692
GRN,-0.07921135272482535,-0.03529414990080011,-0.03476946449299208,-0.03248822902091387,-0.04377431845666859,-0.05484682252554231,-0.1426124559930149,-0.3027188943570056,-0.08916051612471707,-0.012659159294275635,-0.26726424158424794,0.015277138550414304,0.08369244476357048,-0.002739269838613994,-0.07302524220049206,-0.006893005352542789,0.07757454673313653,-0.08716037638153426,0.005888826348921766,-0.12503738228842717
MIA,0.02428666983452047,-0.00105114350236907,-0.0238286335269329,-0.0308815459846543,0.003976414501923971,-0.02314875322173069,0.06088231042665236,-0.09972474434773668,-0.05092883961222449,0.0273732782285601,,-0.028055125261399215,0.05419513002023795,0.12031011586525117,0.15338092754031812,-0.010271258308706194,,0.00014223815187990865,0.008785507413678421,
COL4A4,-0.032525220505028485,0.016117238827860834,-0.023589619362711377,-0.03301214215083188,0.027451442337550182,-0.03620132191495346,-0.036148265022646425,-0.04052899570991358,-0.017409844975595713,-0.022830873589280383,,-0.051109749929009025,0.06794961173900094,0.09985450947460647,0.053225340743250825,0.030809512139621277,,-0.02676854919286969,-0.047505567823347375,
TAC1,0.3156302479967244,0.09142192358831022,0.06568120588791067,0.012650779768137872,0.13797440666308655,0.19041366291054024,0.23550518980182208,0.35200343882995555,0.2078142635306146,0.10266893411490356,0.3937973585498263,0.36471779731807463,,,,0.03948299255235107,0.08316924157586862,-0.01720994365583626,0.21670905826255746,0.12451638226412812
RARRES2,0.01608141665503645,0.050094152678008604,-0.038192868292017464,-0.022170794202037467,-0.006456196088647094,-0.128701327658403,-0.12589735584900047,-0.32303342389837586,0.12498845133290987,-0.04308420453921829,-0.10388844644167065,-0.20194050734477223,-0.07841024975900748,-0.1490800374588508,-0.08148163971716336,-0.04785077784465938,-0.04052427743342064,0.09044180702633137,0.005843544729020518,0.03621471698182602
FGF7,0.01622072526913736,,-0.01970781002987781,-0.03925723119363443,-0.030798330542968617,0.20065776371662608,0.033187329380161536,-0.056547525763463675,0.08770100418027625,-0.02482935913786465,0.10677987114928644,-0.03622535801646578,-0.014785114925546877,0.12402516641211947,-0.00396086982868141,0.029311795474362065,0.053119840247004044,0.04557233003114263,0.07803112719083555,0.0024152068651761087
EFNA2,,,,,,,,,,,,,,,-0.04021588642577171,,,,,
HBEGF,-0.035678911812531404,-0.015190496781881578,-0.0031531058030067416,0.03219561407013869,0.0035850543975031336,-0.06268430297708322,-0.05166935165921779,-0.06630797374236777,-0.1341854102961264,-0.006179066386479379,-0.13352055540686716,-0.0323936538304919,0.01674326829126022,-0.028319462058206527,0.0031708345474116186,-0.01209658868670043,-0.10886479093446638,-0.012785367376035242,-0.13393059687679648,-0.014317611759020726
CSF3,-0.06988840236805495,,,0.08723302496040897,-0.041279133696962005,0.031246660961469136,,0.0037333914882593266,,,,,,-0.06262590965169801,-0.12089441330921356,-0.0583320429931825,-0.02131805752802851,-0.013783198317102221,-0.06904331160974364,
PI3,-0.06730056647720885,-0.030662989234408855,,0.06570722046494384,-0.06728859927197316,-0.013255383545084187,,-0.04458405585886594,,,,,,-0.17367094252614987,-0.19557437041775538,-0.013755494023410534,,0.025318640916358107,0.04864508788963661,
PCSK1N,0.2209868789987919,0.08150830950957338,0.07963085539190382,0.05585388807944533,-0.012381512241115878,0.11263508302905693,0.0968319389416612,0.20944983391809452,-0.007668529708817433,0.08717978325449463,0.4919978188496163,0.35770962451479565,0.1083593105848404,0.047664476925763526,0.03104207665211756,0.09565561300531913,0.12701179055540573,0.06794146377920066,0.2095047886177435,0.11204883015811606
NTS,,,,,,-0.033524138073129116,0.019173550747316193,-0.03265392384049572,-0.02572603705460176,0.01786621194375016,-0.07919818905197787,,,0.06701021046387563,-0.0016749755731013027,0.03822552002126119,,0.12282383354264485,,
SFRP1,0.16406620252648207,-0.010973073727686045,0.0038498883328315137,,0.08603722622198813,0.1072662204737261,-0.04119907793675317,-0.005945145253813453,-0.04612886404366088,0.05903950129486381,-0.1093521272740914,0.04165993589971268,-0.04186349560484714,0.07377447492419949,0.0032210982028910433,0.03846062574050696,-0.09545717141854622,-0.01993673641924985,0.0724987480891641,-0.03844601019865473
CXCL13,,,0.07105783538767053,-0.016778593714576358,,0.08011856140202461,,,,,,,,-0.041006907407528985,-0.04013290571777444,0.008455295050270907,,,-0.07239392078365295,
MICA,-0.06349915548038752,-0.032776360852186104,0.0017268252869613373,-0.04263138532265568,-0.00946113071112095,0.042345480646614676,0.0484445368066867,-0.14808642257245017,0.007153833044892012,-0.002836888434623295,-0.07063376346448352,-0.1436995423897674,-0.020020204539422572,0.05308870791423701,0.06329422890187876,-0.024734962748712477,0.00610320357482552,-0.021459171731921533,-0.120823448657968,0.053995556375203986
TG,0.016348915902792555,0.05523416955532712,0.027481944848410916,,0.029738190012114588,0.017871288631988766,0.00814600789309963,0.026365559317866452,0.05756213666988347,0.04013738849642048,,-0.04066559941448062,-0.0007751583760369268,0.08194248321842702,0.061311112607069077,0.012313921464959802,,0.05566263339912563,0.045791526498176006,
ADA,0.08978167587703538,-0.012227578071529608,0.04632496838018699,0.05636816659164343,0.0162174682443192,0.028185734549042586,0.02951320303674444,-0.24468246682112846,-0.025198341378449663,-0.04330154816224374,-0.14638565364442352,-0.08951237045446112,-0.054154405300472344,-0.01109485152727192,0.044676528451834896,0.023670734338290034,-0.029256695690374174,-0.008695117915302078,-0.06426104667185382,0.10381296792183621
LAMC3,0.05198209018081366,-0.032707913703484276,0.00851764701913326,-0.017445969823646514,-0.02331047850831293,0.04359493304356034,-0.025176943823657184,-0.1558687564226565,-0.02349072452068517,0.014914812307143494,-0.07101065394869326,0.02619608628467906,0.012669144567041725,0.026080915233815248,0.0765969992817225,0.002028806636882271,-0.015354791970776096,-0.06150460129301474,-0.06576703176790556,-0.029161974542388922
CCL7,,-0.031543578010033754,,,-0.02357725878954265,0.0641996881993913,,,,,,,,-0.05408318855883478,,,,-0.014443455766263326,-0.05583809220719162,
NGF,-0.008756818978075743,-0.011222964283663338,,,0.019452412573793546,0.050450436100451655,-0.0005150486102045402,,,,0.10711568191789868,,-0.024248415261779722,-0.015261286469043083,0.05467092584704435,0.016281156574045528,,-0.04324327124534481,-0.03264580207622351,
TNFSF15,0.07966529311336029,,,,-0.02625443081111149,0.037316444636322145,-0.04258486801051672,,,,,,-0.03367982126806128,0.018713109033128325,,0.014858949624983731,,-0.03816211077552589,-0.07738714924511028,
HMGB1,0.09534685988095674,0.047732923883346344,0.018976496793540104,-0.009674088519265055,-0.03788700012270044,-0.012445963201398373,-0.05459334907177656,-0.26423969118102375,0.1112470580769166,-0.016891915737296884,-0.13930470356826638,-0.06060561588092402,-0.0022528142816539837,0.0009098241871115497,-0.08710194940270857,-0.023362005951603593,0.04771024441759424,0.006753556251691271,0.02209218885616957,-0.013166529906308778
ITGB3BP,-0.12105276609811184,0.0701073732727949,0.06272547695433588,0.018569041357753883,0.00275172872520403,0.054633983020323386,-0.03197799727981742,-0.22396788505346507,-0.0018824971440584805,0.023551327706360446,0.0010898575208979787,-0.2054009756586533,0.04031773243829198,-0.004480214751517533,-0.04300535413450546,-0.02328232669974157,-0.013400939025355864,0.055221051571811425,-0.024114203592577377,0.009902714840542202
AANAT,0.0008258852135875855,0.017847038495178495,,,-0.023888849454806484,-0.03261631074974935,,-0.01778135020549215,-0.02470381604535372,0.009354053138442916,-0.021829794652546787,-0.028593777812415566,,-0.04744621674506235,0.025248204565130054,,,0.0379359682350214,-0.05165724706209681,
RELN,0.053400097546599065,-0.004832884016284911,0.02951949641807161,0.052619601664099847,0.0067909601405409924,0.11689106217371548,0.011849181748717973,0.2205415283606233,0.016481583934084623,-0.011092476945175471,0.03328566854815482,0.09215718987119424,-0.07079538730181045,,,0.030378618626072804,-0.05538197797718084,,0.13987210544698392,0.09674590719456684
IL15,-0.02589602558856639,-0.04387495345519991,-0.0022483534714587447,,0.0005608533447378795,-0.0165474160429014,0.08878821871072208,-0.07957899149287552,-0.029006187229741083,0.07329878773744206,-0.055863976112210854,-0.004036933080026693,-0.05413357774613849,0.009047820018285562,0.02891891886298394,-0.010379731114119042,-0.024489907315887585,0.020981062762580435,-0.07454589807754532,
UTS2,,,,,,,,-0.11899393381455498,,,,,,0.03740758790041587,,,,,,
BSG,-0.1332553548166992,-0.04167144636427861,0.057685026903046895,-0.05386634817350355,0.03411897690175801,-0.032609789443312324,0.032072880727817416,0.16524068660683922,-0.12565238573535462,0.02322691138661024,0.34062628787118215,-0.22381241678258718,0.0814549408423215,-0.04046451813431319,-0.02268179392042146,-0.030877299934128015,0.0913423374127261,-0.011777752265386477,-0.04215303145159626,0.12500493609396462
ADAMTS3,-0.05544580622277646,0.039944862417666684,0.029639538629808677,,0.006901386355530957,-0.03050328990905196,-0.011559402627094234,-0.27911469874683176,0.022517606399172198,0.01844281027114169,0.012735284913220265,0.013862947853804493,,0.01148967249540101,0.11093603156171837,0.042384692769645814,0.0063026843533064555,0.008304928167732914,-0.006364302830644258,
CD34,0.13346606217486323,-0.0005127933211045055,0.0014074497695932252,0.07172691104741677,0.015708641436069367,-0.00015523482307528265,0.06436587446368393,-0.1584336064582998,-0.0122680609817267,0.03530273237474273,0.005290869170565325,0.04861133851504308,0.07134909332922526,0.08930109594438536,0.06868504974653039,-0.0432136909309235,-0.0627906474722523,-0.043091324217816224,-0.04606922993795573,0.10148969851056092
CCL23,,,,,,,,-0.052586289274331954,,,,,,,,,,,,
PLAT,-0.03682371962737959,0.009695674546149438,0.012926471981142985,-0.03691402561092582,-0.026778017879796404,-0.014297335465632303,-0.07381744935998065,-0.26843969837996845,-0.15687532963280765,0.008239806165723208,-0.014033333434706622,-0.1500651264361481,0.028944558393843765,0.1076705791545321,0.1603369393588789,0.019386811317027235,-0.11350471060766949,-0.007816008513622633,0.02428762299423852,-0.041893657171350296
NTF3,,,,,,,,,,-0.039739404508658066,,,,0.09919180656355327,0.20324508326200794,0.08634510531960268,,,,
LTA,,,0.01674019081428487,,0.04722764031545026,,,,-0.027995121272131728,,,-0.049992763948604205,,,,,,-0.02056697087437484,,
CKLF,0.08243922018094894,0.07930244633683387,0.0488994944700216,0.0024893962811714148,-0.026745174375646778,-0.02627838493560997,-0.08146621156662995,-0.279736506847367,-0.00500534585047412,-0.03484121903034279,-0.2148613261536619,-0.23424929063099886,-0.053004442411060455,0.09078269916228006,0.1494956949034757,0.00649870241653822,-0.0297185988276044,0.01678430276185476,0.019491909447197107,0.007802580634022901
CD24,-0.08961902225211774,0.02359858570117789,-0.06642202402283309,0.04497177263232744,-0.05613363340021395,0.0172377961578049,0.054725915399959114,-0.0007793447593428463,0.03954962743147041,-0.12388753740863939,-0.015149087828103522,0.002855961614988202,0.09092567710966966,0.10817890878134193,0.09059579877904371,0.06820896174443504,0.15232683128006366,0.03689471985519638,0.04053637839683774,0.1644088299817685
HSP90AA1,0.04998787064212419,-0.07105228614157916,-0.026924812766335203,-0.014475773607839276,-0.020833479820246432,0.16096732183457627,0.20335331298422496,0.3614568465574077,0.009702577926420661,0.007466235563118431,0.4971260187166438,0.4224020376630263,0.0012451706931617052,-0.18270191347607947,-0.2581123899589232,-0.01710264699312159,0.11122199021705699,0.019038986489476686,0.10585208261887648,0.12821670992155407
BMP4,0.1851889428790815,-0.01249130813349268,-0.002974408773517027,-0.02996317338245127,-0.0411066339378174,-0.06329721979795447,-0.05609109031830504,0.06294767508929917,-0.000901787117638328,-0.037798058642579443,0.07399302847107447,-0.006500330316881276,-0.12497315826569072,0.023922081742554616,0.034987809579444924,0.006628161645769401,,-0.027414787069997466,0.12491538390008666,
SCGB3A1,,0.028401960241542158,,-0.024699359424103926,,0.00016034431142482677,-0.042162732010706166,,,0.15791751360547263,0.006051229931854022,0.11708167968863173,0.030524188318013738,-0.021847922567951813,0.10425613746820725,-0.00031946384721105703,,-0.01589469835393291,-0.02630091659196216,
IGFBP4,-0.04547505075789164,-0.0023092953975094345,0.0014560014177317643,0.038597574741599194,-0.09321250040922778,-0.039311096501818125,-0.08990820179012012,-0.1309814180948401,-0.08114305317990615,0.03966473791912547,-0.11676953943882476,-0.11815665727918274,0.046305402586634556,-0.01259704531843971,-0.07145016399755408,-0.02909987247608734,-0.0705780945799848,-0.09156330114130316,-0.035265716271362345,0.17160229312489686
RSPO4,-0.02526283772045189,,-0.03024188085517496,,-0.027134881211658527,0.039469303748347166,,,-0.04320996759466921,0.03800121016031964,,-0.038103920878799026,0.07806785111009967,,,5.22190206022513e-05,,0.051219111499889766,-0.04416317196916565,
LEFTY2,-0.006128016171651971,0.024275157995735316,-0.018936674542432464,0.03776408722532354,-0.022736714694293513,0.005009467068275296,0.00277634613684008,-0.22827809012385888,-0.0594459973655471,-0.014037703133986366,0.03164942540468759,-0.02015380894371973,,-0.02676939832757265,0.047080982959079934,0.07238081771088799,-0.016210434997558632,-0.02026922963142773,0.04651096405086903,
PF4,,0.0030685263424,-0.01701649086168535,,-0.020570693794180743,,,,,,,,,,-0.03686064418474383,,,-0.020566966115025224,-0.04776433167669046,
ANGPTL2,0.046075909368244294,0.030016500356915457,0.017019330304274105,-0.024042499570447875,-0.0005745799563583806,-0.02220365416102391,-0.13719035087253825,-0.22588758893927216,0.02273163737919425,-0.013587679003326926,-0.19086408402814717,-0.2974802605362716,-0.00600663060576302,0.12177700014449201,0.11626544735244324,-0.011319043623487948,-0.03802088378368868,-0.026164277710575532,0.020333118511445213,0.008645331538689578
LRIG2,0.0014709887435872062,0.012176136220376041,-0.003277687162258983,0.01853443940463353,0.04796152552955874,-0.020302217353859883,-0.012231756044038087,-0.13739464287450004,0.012930411466484718,-0.02567183911088077,0.09578168309817627,-0.08562111766684817,-0.11351186759696794,0.002116210802720473,0.08140938027116353,0.009924462630495637,0.017073075780828176,0.055966522993644165,0.09535180206154865,-0.052498443075531004
ICOSLG,0.0035762540981740493,-0.037585199253608356,-0.015058188923561156,0.026256684876283767,0.012621341531122285,-0.03625525931151346,-0.06481779803587914,-0.17376051522382657,-0.04351307529704513,-0.015538121379922804,-0.20779232065326228,-0.15557801242740488,-0.03767054892115164,0.0600770989673664,0.11065800349949262,0.07417680343722335,-0.04158873414312969,0.013360952512410273,-0.0423004585982955,0.03410675744556412
WIF1,0.4157246560936093,0.00601239742782679,,0.011822063768029845,,0.08019287652605826,0.1073024334086696,0.4113104314844783,0.13024616547631868,0.06877065781485105,0.27192165555239195,0.3199336053984504,,,,-0.008781852486624454,-0.02624604464181162,,0.052213406104430114,0.2759322317984799
NPPC,-0.0019353908250620173,-0.02155140427311823,,-0.030987390920367168,0.05136991120027178,0.06220809184032907,0.05474871971681889,0.11324514943765576,0.04561337671759031,-0.005145556028590842,0.16385382327110015,-0.22559267873890282,-0.03409950884129488,0.09524101645477098,0.08804694499098524,-0.06198079673354925,-0.021309622941602317,,0.09818113901576328,0.12468227296170149
LYZ,-0.038087448573059464,-0.08369730854064746,-0.08500886854204578,-0.027007136567303518,-0.041217926355986555,-0.046819086077986856,-0.01039812225356083,-0.1787925096978875,0.008680827843035687,-0.08359461021074832,-0.34253325931780315,-0.08859017887326603,0.02086214534503382,0.06353211087693884,0.05721052022639669,-0.041028718238399584,0.018674282814346046,0.00044358813281082914,-0.0047659413379288066,-0.09230791130164619
EREG,,,,0.0022722954959477687,,0.012789462562562753,,,,,-0.01746951532915211,,,-0.07930790437285888,-0.019335624349691834,-0.053059365407779883,,-0.031060882892375498,-0.04008130899037618,
SPTAN1,0.16964577331693054,0.12371048551977018,0.06207619843216328,-0.02229103397397808,0.013613657725463173,0.10630668208243113,0.12938771838376872,0.16993755036556027,0.08361152450435115,0.011254586509551209,0.4387341889273251,0.2749191596193685,0.08359554163999092,0.06015989292078243,0.13386842108350017,0.08638348574869341,0.11876450372026305,0.09843898977991691,0.24878614001623225,0.15179315070518168
PTH2,,,,,,,,,,,,,,,,0.018846044666713344,,,,
LIPC,0.023742099970964714,0.010436101997439154,0.06496415332182773,,0.06039445431730042,0.05780740601129295,-0.03431969681602247,-0.0987321026171207,0.04387772747003439,,0.0010428993988182557,0.013275911713303154,-0.07375523686829118,,,,,-0.0260044297192381,-0.03174009804386224,
COL8A1,-0.10432789182415438,-0.04322460576760903,0.045094993537361676,0.006106164190381579,-0.0347646373027778,-0.019465763778487192,-0.056222533442456576,-0.10886519943331889,-0.03815417447813186,-0.028817135836287915,-0.2000615635000813,-0.23388113049317652,0.05045015673656473,0.05342048213507882,0.08130267532841319,0.019325922496207383,-0.02508210033218702,-0.08500987813932329,-0.001638087193691146,
GSTM2,0.029686677448652145,0.05230807891088979,-0.018634061324333553,-0.008219594496600972,0.08722135919316248,-0.018637333038282675,0.0274921387933654,-0.03565657576807051,-0.013730829233437908,0.016575785499817045,0.02179786393543955,-0.09104826249145412,-0.04075470355268871,0.04765665419359029,0.003798549373628016,0.03734601744837284,-0.021573539363774513,-0.0001525764022110874,-0.03899157773841053,
SPX,0.12006970879289182,0.025556621909763343,-0.0020586753002296387,,0.011007181859215502,0.15873994887435228,-0.013305916547737894,0.15265869545536725,0.14512049344490296,-0.006554574052795026,0.11768063926181405,0.35498698317584654,,0.05876306214028552,0.018850973369800697,0.014886835961234083,-0.10787800441442522,0.15775320284436767,0.12028675571578853,-0.011140275977736333
MFGE8,-0.11272080125405978,-0.05414303260588123,-0.009226508107436486,0.043366197772419623,-0.02869270418039079,0.06731444808509159,-0.05947973526562598,-0.019528185420551524,-0.06809947935089292,-0.04879870325538293,0.09153985432261302,-0.12298345340805851,0.04962313312498088,-0.05113920961796539,0.01925824102914693,-0.08501162832610515,0.08032280263736244,-0.03287671597901478,-0.02006135344802127,0.04826248255270977
TGFA,-0.210289142198816,0.028444737250361108,-0.048893090366622205,0.05454031609285089,-0.024990105449676493,-0.055362587015975455,-0.045631479185969964,-0.18907775442788358,-0.10337337661458651,0.0335971120281387,-0.1435016681285653,-0.0945246788867163,-0.06945539095605693,0.08712788122528485,0.07655791116336355,-0.004512271694691622,0.11029480237541124,0.05659204878123007,-0.007263155957605586,-0.0013455061169075388
SLIT2,0.407505581292299,-0.03314437746991242,0.12985962123574427,0.1255267283182093,-0.00777623453914645,0.12730998196689924,0.13117282991805213,0.2343984619295848,0.013902998283697727,0.007574559145130477,0.22740750682872626,0.32855202332783806,0.1414254174682861,0.07032585232102374,0.088086839170929,-0.006424475670858989,0.043946582898809684,-0.031503709715254194,-0.02956491405993283,0.08147673214685248
PLTP,-0.13418306963408982,0.006398372528312871,-0.014425688457888242,0.0251975293679505,-0.036032104501154204,-0.026795494791036944,-0.12205691266568496,-0.3190251570827874,0.060614828427423356,-0.07796727953467213,-0.4001619865696806,-0.0732966291376068,0.03012664319652212,-0.016773527658442602,-0.07795167473036535,-0.030412018560377577,-0.04099798274928379,-0.001222175767387612,-0.0746176538831107,0.029769764147995783
APOD,0.10286946035606528,0.06838811806806544,0.08256108414754874,-0.03934395364064199,0.05386516243142202,-0.04700250081387499,-0.09925163454285689,-0.32933248110398494,0.05243604639625377,-0.0503714942346906,-0.24606489951667565,0.24159659613086776,-0.0751389188535237,0.1303454037193238,0.182198900631801,-0.07488492345225496,-0.14836000872831787,-0.015819702287351134,0.06945742666091899,-0.10471031362679767
B2M,0.03911180980539411,-0.03388945478274934,0.04364984892591527,-0.05349385120366091,-0.03068187096883838,-0.08350411214574954,-0.19938474546526372,-0.3973331589568892,0.03772832503352437,-0.08377164575196622,-0.48028799219287327,-0.3619726468060189,0.08254710485364142,0.009467909939132992,0.08607296247090081,-0.05207730129096452,-0.029777415263963693,-0.15143027372149523,-0.0483489721461253,-0.19254986599437074
OMG,0.19187779844085462,0.1008443563557266,-0.01588494965519034,0.005432356714450329,0.008855943663736297,0.046425654374014524,0.011400529630358392,-0.05002291509456841,0.10219297174497123,0.03197454962453917,-0.013252712028386142,0.2630826664094125,-0.044445852050659394,0.12092141789589536,0.1885791156734463,0.005834735206267897,-0.048422269892310785,0.09172162548496075,0.21343160134116318,-0.0956681461917477
CXCL3,-0.08283466228587867,-0.04834718047061898,0.09701036488620701,-0.031215593240562493,-0.03521269119335223,0.006033199260551621,,-0.060679188263551724,-0.08414736097079269,-0.006664963704025558,-0.02224300946278906,-0.03600384305210706,,-0.11521714100690947,-0.06420016551708092,-0.019522727981596356,-0.06697935983390807,0.009783271841491784,-0.07401598697361621,
CXCL10,0.02103510120129394,-0.015760061134308903,0.0038049287846127653,,0.050603461707943755,0.049799297273827474,0.03192852382696903,-0.2609065899119786,-0.038407849011831974,0.02653050715155507,-0.06765605876568596,-0.03360509176170675,-0.014343948847629542,0.002285566278604001,0.08764294812067086,-0.00809622305134417,,-0.024353294819423842,-0.01943425445921663,
RSPO3,,-0.017788864053779857,,-0.023107245350039343,0.036124073799858526,0.25292277575976646,0.03803721216973104,0.10439019743644637,0.08931313443730939,0.10224209111671868,0.23382484039318732,0.10857865393135592,,0.12451699231403397,0.13799890002340767,0.09582319651947391,0.10408795281366702,0.041987046672657485,0.06659831344990426,0.1456244589241643
CORT,0.05172419627918218,-0.0020733744803170156,0.06992077044094705,0.03743368104166864,0.08222527410949694,0.140371129986996,0.03592896512279635,0.2250975656701137,0.06728374558428415,-0.0021592985461942184,0.0764089483154818,0.06333119628587715,,0.04066580392686922,-0.03857279065640151,0.01793514244263451,-0.04391330886686184,,,0.1441319994283856
NCAN,-0.009520208418345243,0.09199209110381117,-0.03873985541297836,0.06541758307663666,-0.027710074131114783,0.12149084588413735,-0.10350067806426373,-0.15910689055246008,-0.09639478325309574,0.00995347527256159,0.25151354251163194,-0.2712212434279441,0.010341192979788222,0.14029399169774023,0.17417201187728978,0.02392658709179894,0.023672852966063144,0.11975652689276763,0.1925570072215362,-0.033202871902369556
