,MGH258,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.005636214905260166,,,,,,,,,,-0.025871937211267446,,,0.005977152112781286,,
BMP1,-0.030305590991194304,-0.04574461412722918,-0.007243428747678184,0.06829786400442307,0.04518643746094705,0.09447354702976207,0.20581892212825628,-0.011891956742685157,0.05267099097426834,-0.0648096485797482,-0.11749948497991677,0.062212995898007314,0.03323673013832135,-0.01436096614449778,0.009135405567145519,-0.010980055567979345,0.08678573546392365,0.012478932408757271,-0.049244879475193515,0.03173069606922051,0.051745994944844984,-0.07541142101297964
NDP,0.09141777928441722,-0.03944155479219128,0.08031697065870437,0.010784494891651909,0.02733332802635103,0.008691527586449284,0.0024915938561891524,0.03736746804557344,-0.06904116975940564,0.06764582862124105,0.053319974772014334,0.03582361590728183,-0.041765623704394884,0.027966351601483353,-0.01008809548836567,0.09799562457102357,-0.04937475848993301,-0.03811543763853431,-0.06823000976847776,0.07355017694936979,0.028036072466081936,-0.09553977725607055
TNFSF18,0.12094278176914426,0.010717779734065307,0.017922691755837165,,,-0.02161419359425184,0.08481759643021504,-0.021838758423800467,,,,-0.02212033361869165,0.10773266583197656,,,,-0.026681272179470576,,-0.054259996132923934,-0.03134784851989823,-0.062346050250635984,
IL36G,,,,,,,,,,,0.011588140882454042,,,,,,,,,,,
RTN4,0.07703125836556664,0.13511067699703477,0.014088998002634719,0.015753378501346053,0.031638711807333464,-0.13275831528709225,-0.20939183236776165,0.03202923499761897,0.01618544414545388,0.16517116249033173,0.15147496804143815,0.041999563765568064,0.016650704039942073,0.005404258009358125,0.08143345677131325,0.06646003248435935,-0.027078267573566378,-0.024729709522794234,-0.021921110583311518,-0.053076908179321106,0.03390602861608648,0.018572507138398607
HEBP1,0.03329898796469532,-0.0007444140753018034,-0.00019755264938672696,0.008053648737915326,0.03885532956325925,0.10306700990410177,0.07458596052764614,0.006735116640009131,0.0019384742916668416,-0.05232592654164854,-0.01552820215625123,-0.006975814143788913,-0.01949774237265519,-0.03385115212142476,0.09966108046493428,0.015282344861224711,-0.02483767811787539,-0.037851133959785156,-0.03288813334126282,0.08285860689715198,-0.04389844327539402,-0.06468775144053987
WNT7B,0.12089149960451215,0.2369107450889339,0.06746075932228789,0.029801275792578418,0.04615487486135312,0.007380238684773114,-0.05182389117704421,0.013503158347408036,-0.013741240941792602,,0.06577365378118993,-0.02435232824995033,,-0.03362342735787641,0.0085528236592241,0.06289530724978218,0.028917408306595054,0.09507900685842778,-0.054259939869383954,0.06842283657092132,0.02283535734186591,-0.047394784722791586
PTMA,0.08117163327888662,-0.02345249456388022,-0.008892913696984682,0.09024375833026375,-0.07279409136810049,0.22343192729922032,-0.0890715615216652,0.043043834996880075,-0.011607426533340454,-0.20088413362677443,-0.17418109742536714,-0.04197642348287698,0.06434331575868524,0.10741385260850592,-0.0017195189313994152,-0.0005006486212026771,-0.04809953007119695,0.05660598222973532,0.0011250591248588564,-0.05626238261396651,-0.12437178425816206,-0.0601585181263236
FASLG,-0.022365590685205067,,,,,,,,,,,,,,,,,,,0.005244581154201798,,
