,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1
TNFSF14,-0.005633554438584212,0.08002570370353844,-0.02270672740817404,0.03498044508059614,-0.014238207136432118,0.014939078300881184,,-0.03559406315824201,-0.020266626700132316,0.022338264442667483
CNTN4,0.03236654498506193,0.0028467739441746017,-0.02679905347513202,-0.013211940555766412,-0.03332122781943009,-0.019496693322771676,,-0.030299405846738757,-0.02341287140641546,-0.027437424093243647
NTF4,,,,0.04664936543664884,,,,,,
INSL3,,-0.01854462371307451,,-0.012898950845038547,-0.01386978641848034,,,,-0.0023669775750996933,0.020656878117128644
BTLA,,,,0.07965156248145897,,0.0024624576619322837,,0.008561781444327687,,-0.023345131396346436
MFNG,0.1057445760742611,0.018327126283284124,-0.05747994135497572,0.01404791973324655,-0.010445762770310124,-0.026978860237700204,-0.11618801266509489,-0.00648037944850041,-0.007552283641941631,-0.0016226250452985702
ICAM1,-0.0014978411387547724,0.011961790200339956,0.011640243193127656,0.005070481244554893,0.03710057112675488,-0.010436508763176092,0.010850739565832556,-0.0013333734957677978,0.007076841753667309,0.04218293831038219
PROS1,0.01503190147937613,-0.08307837884505422,0.035405881775389225,-0.021818478059669334,-0.0007489372627605752,-0.022857190068705433,-0.031515789520038404,-0.004548715737550618,-0.016276197807794414,0.04248785422740451
CLCF1,0.05083295247603592,-0.007861633112993018,0.02819615268234816,-0.006765882274098509,0.012393840613123172,0.01482748844250342,0.10206999681546343,0.0434379204384185,-0.02826155518712639,-0.07954858105315502
PSAP,-0.02643547491717373,-0.001164754566442146,-0.013989412079147332,0.01000887975637422,-0.010705282948017205,-0.0222249555433631,-0.03542616963564118,-0.14911313316178132,-0.0267961817904887,0.018178574934871898
EFEMP1,0.05387259794417456,-0.06750570770877512,0.07407292945226308,0.0043054956557565666,-0.025374244880879096,0.06114892625626355,-0.07794227158548209,-0.04062049608891002,-0.04939809181239995,-0.03153846179904675
C1QTNF1,-0.0072382443105262935,0.06206515308581986,0.02432677507800499,-0.0008128058565003096,-0.04473926084468051,0.030669766771745842,0.07386450088237581,-0.03301236296123309,0.003994921012697266,-0.05209638955929964
ALB,-0.03573627321268867,-0.028670472180972642,,0.06994684968866265,-0.015142168941881123,-0.02026717997302625,-0.05766163187866196,-0.00990670352295448,-0.03392582702788666,-0.020761225685848157
CCL13,,,,,,,,,-0.02273323097371401,
EFNA3,-0.00018018090066487536,-0.007582053687027649,0.03575120381121918,-0.05876741673565759,-0.04187265455026053,0.027652330824479477,-0.059907364072935086,-0.00989935684563054,-0.012748360523983756,0.04713068268961085
DRAXIN,-0.00956375989597802,0.02171734083829171,-0.008417986687880595,-0.021921570179070926,0.0047570968638412925,-0.01627355097058854,0.07403100859717725,0.10537400592653562,-0.016224623286691862,0.10454852393307461
RAET1L,,-0.014446441975774663,,,,-0.01949123967148147,,,0.05258942295669049,
NPTX2,-0.030342748018521035,0.0451045981479546,-0.025500171740618378,0.0020405990490809365,-0.04069026229422334,-0.03260359237699806,,-0.06600757793594629,-0.05899655146001381,0.075509827008702
FGF11,0.0017584963891868987,0.006452561251286085,-0.001198470395989165,-0.026911507671657044,-0.025098530852138787,0.013712468637201203,0.010338108867018326,-0.03817681783887062,-0.040653444698516034,-0.04718185119769001
CD59,-0.013781627977589937,-0.014810866292345693,-0.03368483885871141,-0.053379926748443086,0.030845397251721078,-0.015978485628118988,-0.0034424520621354027,0.01749037985542195,0.00759525673677973,0.08939285342910575
COL9A2,0.052201377042777275,-0.030834998382462737,-0.00370742017816377,0.013515030311555768,0.01366630075468049,-0.0007725445511659116,-0.03832208242348112,-0.03768416463405121,0.0639566018608657,0.09680170359133151
DLL3,0.04172613208821637,0.041613243611769705,0.010289676754603577,-0.0008793786191348896,-0.014903289871291856,0.03922849140508944,0.0017943125594811675,0.017343130875224003,0.07395152338544438,0.023524274115132
FGF5,,,,,,,,,,0.019748311387206598
LIN7C,-0.019982294529253073,-0.02505306199527056,-0.02688577244749126,-0.0015947440728143539,-0.017001634979817975,-0.00922995982066121,0.0421727740331541,0.10430165993572524,0.02796345226731271,0.025153910015011327
GDF7,0.020106854292304664,0.009882739177520458,,0.015194689093286171,0.004221670884318462,-0.01784414436561796,,-0.028139230346637487,0.13925326864760854,-0.008679326469582116
PSPN,0.011324843986991427,-0.006746707572535049,-0.024602551568689554,-0.021604569869384055,-0.01567190969054867,-0.018612740944320732,0.05973275085643034,0.0421625469154424,-0.02371142633379859,0.03284486216963601
ANGPT1,0.04008475447520881,-0.0032856748613611423,-0.02738927279055871,0.014872413761824384,-0.017138719295596055,0.0031885358670149674,-0.004548085404387706,0.05747425957140044,0.017573198378485002,0.08789770379873534
PNOC,-0.024111714162777832,0.0033505286709006486,-0.056571504641754235,0.03022079044427532,-0.005383073102161979,-0.001187738364268983,,,-0.019532476518222257,0.06514301006572683
L1CAM,-0.03300872450093384,0.02202641634801975,0.0186637762633168,0.008491439483987978,0.03056050074160017,0.01406579108683177,0.01686603963919395,0.032186881803406196,-0.006497067566793162,-0.009804537525004316
APOA1,-0.03153138166445492,0.0018958354574722302,0.0034958796742034772,-0.020087984743452324,0.08865557605371707,-0.028879034434954327,-0.04316688265892297,-0.006780663262062535,0.023008150412309678,0.07177693171645821
PSEN1,-0.012198722635741031,0.0087008965522458,0.030594905758067156,0.019832126412324267,-0.006010595054599422,-0.05059534680934403,-0.05677045702712118,-0.01156531053405419,0.013044536937553487,0.03322888599952954
CALM2,0.031184602785964917,-0.0001861616456320318,-0.01655281045108518,-0.004299110824857671,-0.013712434957893647,0.018599795409499922,0.13805272465094062,-0.09305977583585921,0.02724671832240164,-0.06930810421353269
CLEC2B,0.0003128848425365625,-0.008585231705246481,0.048098740327083056,0.02024030957709252,-0.03503449517339494,-0.020895320703473077,-0.09001981772957009,-0.01587924268602174,-0.0019298958136768783,0.09632512290515757
NTNG1,-0.027057274601140303,0.037533822713200174,,0.013707461323631754,0.06514128252525149,0.006799878958401365,-0.05632354927500617,-0.03397593992145763,0.09991062422286476,0.013251141298276965
LRIG1,0.04048052062625154,-0.028554272584074565,-0.036888440341973784,0.02049154908537635,-0.004813359740258546,0.013144182075666172,-0.0783615765311352,0.015364628686541974,0.027435651462482787,-0.058761936938192726
CPAMD8,,-0.005532245270231498,,-0.015257157213210526,-0.015384795475336072,0.04646097365178299,0.000609368302956546,-0.042247629127268385,,-0.0156343863892111
GHRL,,-0.010902826849983989,,-0.040696169614085294,-0.0269750043188586,-0.01627355097058854,0.16157640153539282,-0.07708246607734445,-0.017821541730052626,-0.0027115539827241445
NPY,-0.036683463345779405,-0.006298666983729475,-0.021555065211307615,0.03485432720033507,-0.03735511262735004,0.007726792807384214,,0.012914414904432207,0.05492948745982646,-0.03726220748939771
MMP2,0.009635144311438736,0.03148165178774887,-0.04393328185947103,-0.07981745838117882,-0.0202130875948816,-0.04159564855210485,-0.04058978817894079,0.06649973298403736,0.001960791613303805,0.07719081242772184
LHB,,,,-0.01328783170819218,,,,,,
PPY,,-0.024359556024250918,,0.027835611140922423,0.08497828874109668,,,,-0.036133445921103485,-0.05021890040585533
ALKAL2,0.018422368613845663,-0.027092032667132476,,-0.013094780238931673,0.037815371803924074,-0.009307425520462594,,-0.002550281414381206,0.03757441320985519,0.01670752272123734
CSF1,0.02480268876428255,-0.01761765297273086,-0.00896489158905048,0.0079572879278845,-0.02518418848578436,0.03245622264854554,-0.03482988550751234,0.09875712790071119,-0.06710617845031379,0.0009232635618729798
SEMA4C,0.05100819671411626,0.08683481083724376,-0.0062895718610295305,0.01840470777134564,-0.014534353869044234,-0.01947458807959858,0.09393886243348983,0.09670799757380054,0.023796671166088454,0.044369694119189014
BMP8A,,,,,,,,,,0.016759543393622144
ICAM2,-0.037012752886148186,0.031749914964200356,-0.035069384733044204,-0.04164322101606255,-0.005907117217087334,-0.0036214517101127138,0.02388536598640871,0.014824290570587149,-0.024970600420864457,0.14316488716773082
SYTL3,0.015540203322228972,0.0009764857540125748,0.024774551435420452,-0.023547690678367112,-0.009221366587657816,-0.004446520848266756,-0.11603647294112837,-0.024935673213877983,-0.006523433142289761,0.0758800400371731
IL1A,0.04718916868307588,-0.01610716937696146,0.05117480971120988,0.042084430498950796,0.035664612608442385,-0.024129223265277895,-0.035159079265712066,0.005651507966788116,0.08511946669862039,-0.003728243573888679
HLA-G,0.1716722387654471,0.09806366113950543,,0.06775959544538819,,,-0.06362145781568841,,0.03290555939189793,
PGF,-0.06612667347278116,-0.021079019667339962,0.09051215545532153,0.02443960188692967,-0.04724332960795164,-0.029425438443001762,-0.11990975608123533,0.09790411696176464,0.02395897517782155,0.0529046246255205
LGALS8,0.10176406788768648,-0.021525286722444692,0.031037520146721374,-0.0017969915740178863,-0.018072588495622,0.0239006347052915,0.015612515884685573,-0.0029260804212999014,-0.0621835929025585,-0.0202385435069285
DKK3,-0.033642079270264476,0.005406133702713872,0.03113512987413631,-0.024986772507281388,0.0022439341573012705,0.02775970479569885,-0.04333027373725525,-0.05575459955167681,0.0559667132785403,0.048569704075216505
COL16A1,0.04352512502379819,-0.06705039065377978,-0.08288211065359233,-0.033182983255303514,-0.0164789677475415,-0.053049826960611675,0.016835683199525765,0.06199265128083767,0.051999885554491816,0.12939390189301878
TPH1,-0.03362617454389308,-0.01632219007446867,-0.03200983933198012,0.019642081599128256,-0.026004509677187315,,-0.029516384587159484,,-0.006428592537267126,0.03124250809711191
TNC,0.05464981192031483,-0.0036244688092624527,0.06069246723621745,0.033059058060184984,0.03084904309701997,0.019117693998595756,0.11753637133992723,0.02789386688654215,-0.04100137139461964,-0.045986560733698945
TNFSF9,0.005530360373688895,0.006040213608165622,0.03828466180730437,0.0021355963225269253,-0.026910549076481487,0.025111761263021573,0.07201653141596968,-0.04698586225878613,0.048507519548343585,0.006995613552266065
C4A,,,,-0.015753495552572785,-0.013328940251377501,,,,0.029424047597515986,-0.04434981761942528
CNTN2,-0.01660420750787259,-0.008403820109067884,-0.029386544295850355,0.03113329324444476,0.009402236908509734,-0.0210033050088666,-0.049896878482892836,-0.03174648738381647,0.048296801925150755,0.0103724843969588
F7,,0.13846190150875268,,,,,,,0.05044513368559842,
LUM,-0.030569521561695283,-0.04896419077065332,-0.04924693399800198,-0.026728737907039182,-0.015512481147536674,0.018088910930133928,-0.03314703247064277,0.03613979561803434,0.02964405408233088,0.12174646387327123
BTC,,-0.014446435958367282,,-0.0031416656176422456,,-0.03916314363288313,-0.0824852333661587,,-0.01594374116862691,0.04476441846235378
APOC1,0.006065060991027732,0.03496907849672279,-0.05889749900620591,0.02799851971537414,0.004285037691595302,0.008870133052661955,-0.15517961149064152,0.05396165578765968,0.02309133832892697,0.0015129416865021154
PKM,-0.0019787894805645585,0.004289245529948479,0.09356629052167346,0.013347984390640477,0.0013980555063054687,0.03239618027795724,0.05628633238859228,-0.007694003209709804,-0.0647385033673517,-0.08424193711042233
TNF,0.003943290918377929,0.013780961993233767,,-0.0003428823400710418,-0.02076486802839151,0.024697631594057586,-0.07252493171810076,0.11293864984138713,,0.02737331108817201
GNAS,-0.03571120842546477,0.048224093059729384,0.0797656303671496,-0.022025876447748182,0.030667794634456468,0.03302133081134751,-0.02638762298342112,0.1041149695384958,0.01922771168254297,-0.014821094488988842
BMP8B,-0.02103195747657113,-0.02440408917258977,-0.023539797621518904,-0.006298926476568145,0.005420252385162525,-0.015797359171664173,-0.015371322430660233,-0.005108698486560719,9.340888026495474e-05,0.02764179137671261
LIPH,0.08374561571938172,0.02455853122248479,-0.00024032857537048215,-0.019957611482161096,-0.010746769528330136,,,,-0.026163956989965095,-0.019709377663204176
CCL28,-0.025248322296859214,-0.022959185051383724,,,-0.016548257119671242,-0.018684940169233843,,,,-0.008294778511402758
PTPN11,-0.005679636984232766,-0.017794137691555106,0.03916860986258702,-0.037877879050330916,0.014449833637473786,-0.03907690594540486,-0.029473657421029916,-0.021614227023395705,0.03731424853109313,0.011757203449586728
ADAM12,0.048182771350589855,0.013107864106040819,-0.0025825525202680688,-0.04303777636802628,0.010805700796931201,-0.0020233690586833357,0.01217362647429389,0.09151298404691921,-0.02038354972581517,0.10691848953744186
EPO,-0.0034871999947457336,0.09981868700346844,,-0.02034644182941516,-0.011243783050860153,,-0.03317863715034853,-0.003187286364495008,-0.015762720150013045,0.03409088096788292
EDN3,-0.018446103042248446,-0.004174246290295992,0.06801486778765761,-0.0016076564374352415,-0.001806456266363,-0.004840937134479547,,-0.04400561391598149,0.04224573159685354,0.11983283538489983
CCL22,,,,,-0.010145034756302825,,,,-0.013831100738070234,0.0020635089474345153
CCL2,0.01966474500647864,-0.019172834741420564,0.04742588566445254,-0.0014174784747169559,-0.05086855907656067,-0.017994796926851898,-0.09052510350449543,-0.06675132733363852,-0.05760273225567775,-0.04685285467578063
DSCAM,-0.01617778304675745,-0.026433122226498056,-0.12361025941818764,-0.010844029242815696,-0.03867298600548933,-0.04346630862318741,-0.03169465544233988,0.045323280592035824,0.012989615393990498,-0.007009424876938404
GPHA2,,-0.01819190573266156,,,,,,,,
ANG,0.006340479578684284,-0.0013460336395051415,0.030073724669891676,0.02113331369563142,-0.0525640300780071,0.003596918872013609,0.10326319291375495,-0.04838136550260374,0.04622181444221095,-0.02819359818127555
FBLN2,-0.01699956636434348,-0.04811196772984087,-0.03149755539975973,-0.021331858645797015,-0.024346010411578498,-0.01466728955202697,,-0.03263613227272428,0.0049197961479799665,0.15459849936320832
VTN,0.03674444694210247,-0.030854619882260733,0.012987535956663342,0.07875866835320088,-0.01847227285233904,0.13567348012928895,-0.02649129755109775,,-0.02041059510016581,-0.015752609582548874
VEGFA,0.026462047124597318,0.0001828544549581091,-0.047836196397596835,0.047999570911059684,0.002113330018836194,-0.056420982092808325,-0.023299019242454855,0.037865677003800856,-0.05152434370358571,-0.10421260446238127
F10,,,,,-0.012328565098216098,0.0073009978574943195,-0.02409619346676667,,-0.00045894909082887865,0.10695021530648746
SERPINA1,0.029702575427657394,0.03868509892619871,0.007997556940926303,0.017662825279690722,0.023313089212031186,-0.018420021356816894,-0.013989118568204327,0.10257755199399397,-0.06894585583824783,0.01955953317307991
VWF,-0.03638246395054913,-0.011040951243966507,-0.023927175127416024,0.0007318082062632312,0.04581367711496078,0.013997136123663892,0.005015868470381287,0.10662260987028882,0.016698298527142313,0.06954502769253403
GDNF,,-0.025561725689359254,-0.04089271860238417,0.0526394720584366,,,-0.02915950314124406,0.05869175822417949,0.11380995815954703,
VASP,0.03483941834450038,0.06190251294642301,0.02419421371852315,0.010086955978687705,-0.011302517101023184,-0.041040107179543046,-0.09143658125390153,0.0027786185206554077,-0.024531592194556653,0.033765250211684736
ADAM15,0.09986539749177696,-0.029987173749888005,0.00933145463218486,-0.0072348877669713395,0.030522349314176293,0.011465090560553852,0.05422640016114011,0.026385025095389227,-0.015069052641649726,0.09213202909297491
WNT2,-0.029358288898612358,0.046490856615322984,0.01828898993553642,,,-0.007903149637626141,,,-0.018926669474669002,-0.02652349925059507
CALCB,-0.030727942285068643,,0.010270543132064774,,,,,,-0.02462205454228868,
OLFM2,-0.027746664850297833,-0.004531209589393861,0.009032956695016777,0.01421938090222646,0.002055974761137322,0.005795585772703142,-0.03482190419506003,0.014515516131109362,0.02865621591456083,-0.05175501323769599
MFAP2,0.14731580138955688,-0.060815133927137666,,-0.007087049621416844,-0.0295283249167958,0.016553449439309233,0.001736006646397038,0.029923706694859154,0.037984948850346846,0.09387965161644284
HLA-C,0.11185623508304413,-0.00018243462788411903,-0.07524752125338832,0.01353107338679846,0.012750039917492585,0.013222746551831055,-0.09658133701906076,0.005664841122525836,-0.06321305653181662,0.03277525610981152
THBS1,0.012802213804203483,-0.03171306710806466,0.10778066852376751,-0.025896229122481792,-0.02522784354473963,0.020292127312570858,0.07346837511073642,0.07298438010408774,-0.033529481182312935,0.058086237308156694
HSPA4,-0.057390506352654226,0.03348919510528244,0.005131454677943709,-0.06302726245909315,-0.0039036431647203385,0.06448368038500571,0.09344270122278012,0.0692811406018439,-0.0035123849994032797,-0.056913640707096896
LMAN1,0.015946193964534273,0.022420073170686675,-0.0051994358210769795,0.022658219383309138,-0.013965330481095372,0.0355691493184208,-0.011262297277589362,-0.031148047404773914,0.03347311237669935,-0.03795828747399059
LYPD3,,-0.024900132401483144,-0.03149758415714476,-0.01491757777203201,-0.01574220066325465,0.01033101682614518,0.030810345746417087,0.03319768570335366,0.03479507565458324,0.01740822655546457
APOE,0.02029403742330021,0.08323472063508291,-0.09181817000897452,0.03424088128849986,-0.041274161912545494,-0.049729113364477245,0.1653853457503896,0.12816228616344538,0.00558680664137229,0.01833978476867157
SOSTDC1,0.030958241227122065,-0.026339522838802785,,,0.015941649377519112,-0.022363599462177027,,,-0.014232745582978438,-0.03575302348307273
ANXA1,0.01201811045256558,0.019127258436188767,0.06249345597646044,-0.004400601536956294,0.002862736935223949,-0.027113938001894912,-0.07700491820109162,-0.03499818372565966,-0.06692957064902921,-0.00601209123278158
WNT2B,-0.05611095674636539,-0.024444519991846467,0.03393920202024587,-0.012149012933503444,0.0957524633467315,-0.026643087527285975,0.03956234158401722,0.04162097412863323,-0.04527492965444146,0.02574290384745759
AMH,0.1111224846014624,0.05123643622879192,0.025782649968664976,0.034901432047955976,-0.016207344067783198,0.0765736751052226,-0.012178176822814388,0.02080563125131107,-0.04187805852520046,-0.013970287044336442
GDF10,0.03378165694416381,-0.018891212233824915,,,-0.015142168519044607,-0.030504548593406636,0.05127348863156486,,0.03732079705716251,0.07251367735160531
EFNB3,0.03950674901805043,0.04958600072447532,-0.013092037500769515,0.05877193370752434,-0.022018177056247416,0.01609997646487123,0.03203873131491857,0.054299597993158887,0.07223174136895305,0.00031836724516066755
LTB,-0.03484557646281868,0.04720759477593492,,0.024999184794298173,-0.019563313767851743,-0.042174522841661496,0.02298100712008247,-0.021081112278843902,-0.03364247893927488,0.16572475874195342
ANGPT2,-0.004023002724410813,0.01399830047582321,-0.015571201059349634,-0.02176937992364471,0.035062725160049824,0.046468069617343295,-0.04563464483915236,0.11251087052297903,0.03657424312726618,0.04515701206484194
NRTN,,,,,,,,-0.03552129065040333,-0.01403557126588917,
ADAM17,0.0849715272347544,0.04253508134724075,-0.0718937171405713,-0.027523520501051526,0.04048373099124509,-0.0043836407743407186,0.001698957163480791,0.11343111563187744,-0.005321415269027757,0.06092789184623119
LRPAP1,0.010058896890118336,0.023546375311388795,-0.06299894056039988,-0.038574857381730235,-0.024825449075009588,0.008224646499402225,-0.06686321554509984,0.010934715221396406,0.030241784863568676,0.025388729370496833
NID1,-0.012866057212403298,0.00648599530236268,-0.01483893623294929,0.008561656754021707,-0.030373162345823487,0.03278510628959663,0.08253973646205648,0.09601877336692147,-0.009451169727741073,0.11007888263591878
MST1,0.08063231203265468,-0.03332115647155618,-0.03572250152305067,0.029354064277074522,0.045380252524428864,-0.014414143619070828,-0.018428567800227436,-0.07126885218653865,-0.0027624409282706454,0.02502220644011569
DCN,-0.03967331212635297,0.0119905730852808,-0.00635080310511285,-0.016866789834469657,0.01663133571340236,-0.0059263411797386605,-0.00922565768285124,-0.013397666690196193,0.03880898438287385,0.13172704666551324
IGFL2,,,,,-0.01332894166174153,,,,,0.054529475379808054
COL7A1,-0.04335035948820396,0.02782007734840169,0.1178976396554007,0.013238784511761515,-0.011318068821854049,0.02442580218985223,-0.009017590920600208,-0.005495086244845054,-0.02723163124981989,0.13416366070618788
CALR,-0.0480192925762996,0.08757256935744978,-0.10709413230824384,-0.01940292577985051,0.04029793502996761,-0.024564930660837054,-0.10576891705776661,0.04467343395780789,-0.0030224086983078905,0.06398297171310241
PIGA,-0.0037408950895129332,-0.00957843009395163,0.05447673893825249,0.04609013893979611,-0.01733125340877177,-0.06235243209380873,0.01932164057281757,0.03175140519158821,-0.04051439848779499,0.020083319347907594
CD200,0.012526482714178456,-0.008770171445911804,0.022946603842708926,0.06020892634423308,-0.001255166260071794,0.01235959583196611,0.043516561886990955,0.02646261252196327,-0.026319992581385954,0.05008291183511143
GRP,,-0.030292491141133564,,,-0.020694794786037224,-0.02599546027651501,,,-0.015394727559434582,0.020470725784424507
CDH1,,-0.045901720688673264,,0.007434970129939138,0.014050798658665545,,-0.030942936826041274,0.036413945110984065,-0.01950182154835363,-0.046398700419166876
LPL,-0.001775422563932448,-0.024759511829081055,-0.05152513043727351,-0.04025366397738209,0.03517090621876019,-0.05234234384625066,0.050072419542053846,0.1061054295661423,-0.014346163199676095,-0.05376162167306085
SEMA5A,0.037972233069047914,0.022047702333443567,-0.06344802870934531,-0.044869682575058176,0.03689992111355465,0.0017016120633440083,-0.026207393638337077,0.03355411960096926,0.05372004610698206,0.0006185831908806671
SEMA7A,-0.06509612837707605,-0.026758702214707913,0.019069299909057633,-0.02954371127222571,0.007888593587495272,-0.039001175216864296,0.023721890911698733,-0.011097138279768022,0.07910549240568532,0.06882137793230939
SEMA4G,-0.028350727685123023,0.005221698026455721,0.08071324125219065,0.011686722357408925,-0.03338266479433033,0.00270557287886225,0.09696878341206627,-0.07176130242633118,0.03851921573560039,0.06522801616263751
SEMA3B,-0.0562691056648355,-0.021857633024755917,-0.00017409066543067135,0.059331185793119114,-0.03209309012432579,0.0026848540288640205,0.046489943236064264,-0.0014751683888234236,-0.06787696831002261,0.004563317692892354
RPH3A,0.020806903522051598,-0.0049121561052696385,0.0674636699184291,0.0074100385281736176,0.027613487371461562,-0.02174201305779259,,0.081328831752751,-0.01814422558765821,-0.005779900670115638
JAG2,0.02317016646558523,0.01422785416299778,-0.011550017676600957,-0.04251257146911842,0.008708707068544737,-0.008668620210503767,-0.0234837597592914,-0.03180275355858983,0.013386529408901015,0.05845898558729339
CGN,-0.03671728719438577,-0.00417369222875115,-0.012481950344139818,-0.0014899794836062683,-0.03096698766685478,0.00974109746043775,0.09152161167380318,-0.007073076751623749,0.01806366964780281,0.010430034141147085
GDF15,-0.014989505089866859,0.019579509306746703,-0.004040211899742945,0.024237005144918788,0.0016088443298188815,,-0.08276336730046657,-0.03931867511826653,-0.0034181858509926746,0.11956118885581868
SEMA4F,-0.023292871568646602,0.017409790375976456,0.06304385026504067,0.09224316925185659,-0.008346445446326345,-0.039794994642157,0.0030898888760375197,0.07778286505155933,-0.03223814064833323,-0.022206145384598225
NXPH1,0.0650136838000973,-0.02442503624079955,-0.08244608987203234,-0.013549821794353724,0.027092801828100574,0.022017753458034035,0.12401625048701055,0.047737224146167385,-0.012690441949117866,0.010301084388770598
ARF1,-0.07303029867711838,0.04543963050089904,-0.07509000986231039,-0.0067338453153093095,-0.03747805095898518,0.039806193013375166,-0.015795377534414637,0.02154491514651931,0.05998701701285092,0.059153059850477835
DSC3,,-0.013767274400463155,,,,,,,,0.03862719693257397
EBI3,0.05799540752307607,-0.038695517391843126,0.0070373543506576635,0.06525802577147306,-0.045430227027199524,-0.005075644761682885,0.009143169445208566,0.05715553202033875,-0.014165323427104314,0.060335872008392626
TIMP1,0.04691967645255436,-0.027379764789692132,0.06443335007286505,-0.04867544396522355,0.02987438109736153,-0.04460576397734509,-0.06154520375178271,-0.015383216659522234,-0.06859683537500794,0.09925741519447998
SEMA3C,0.03267278435985222,0.02921491473861545,0.07973679152683533,-0.031119043464973156,0.013318719856454499,0.023228966087690057,0.06467054707454666,0.06629603975971907,0.04632500706111383,0.09344665919458825
GNRH2,,,,,,,,,,0.1008766667443936
GAS6,-0.045434109567328476,-0.020760184108259968,-0.015737577281675436,0.021562903422815322,0.03494086248685644,0.050294289665030294,-0.03247355673858884,0.10585882308436413,0.058122350457722245,0.03901728471330044
MEPE,-0.029706061085482866,0.040720113820902265,-0.029985753770816494,-0.014960687495438142,-0.01692628051511146,0.05968955921664648,,,-0.02375675756051178,-0.02533858934954548
SERPINE1,0.02786939274980468,-0.007481728617107499,-0.001323818057618062,0.00952459251599702,-0.00635757809219445,0.01422916868615459,-0.0993953759616749,0.0047597058330134355,-0.03866799913011427,-0.029516907185192568
RSPO2,-0.04861873479348803,1.5080920974419882e-05,-0.02331148585337287,0.05146861982581936,-0.026605126939426953,0.011047718897931843,,,0.026382084084175257,0.00362120432032043
SHBG,0.049671037170897415,0.05748077404768802,,-0.02697442593156152,-0.02263960075811856,0.04179642157753087,0.023882998851406392,-0.016857195152941803,-0.022338909765210715,-0.0023311991538956757
LGALS3BP,0.0064043970590914,-0.03537786688957529,-0.007237803038298055,0.03414287596315562,0.030003564435182126,-0.044016348524428886,0.013993924365344003,-0.038645897477266204,-0.011529527078234876,-0.018196464370978663
LAMB1,0.027320247927546986,0.01568867003167538,0.00782766832839136,-0.01767114729448874,0.017177217563394152,-0.04092348513475697,-0.0388008126648322,0.0266712130089712,-0.014249636082831696,0.05632905183791631
SPTBN2,0.09210488911069639,-0.05334305541107858,-0.05088314584341174,-0.00982022395257705,-0.007656886229084277,0.03471347526296756,0.0031324721274662405,0.13704714466412715,0.051461158690489596,0.034388550303637466
COL1A2,0.023253500073811363,-0.009324451870610925,-0.015179614438555438,-0.04733163113151538,-0.033148203502259145,0.024561980985607912,-0.0017599891709733726,0.021776327745839617,0.020870962337408264,0.11170876286318991
DEFB1,,,,,0.17226294214536192,,,,,0.026529183166315366
SCT,,,,,-0.010914865979301741,,,,,
WNT11,,-0.019732975299456456,,-0.009275970798289965,,-0.03842474053099047,,,0.057672297439470784,0.08595496960877462
LGALS1,0.06398214262708815,-0.01725028807386073,0.09421394167714366,0.020687365815669337,0.00898974922575449,-0.05416975698942892,0.008122561709462477,-0.03675372671719667,-0.08427841874142429,0.009924942223049226
BCAN,0.03468449732542911,0.05007957836679596,-0.09488346923577522,-0.036603404462276105,-0.025965080736011892,0.013497301417801078,0.09106275217578012,0.12598030545423278,0.07023006704308009,0.002033805452641581
ANOS1,0.05929230058770967,-0.0223599123752944,-0.012956643680529421,-0.07234257134791651,0.027000107132238146,0.030675441085143938,0.05255356894358611,0.06137429379133309,0.008593425118923432,0.06194568982531067
EDA,-0.01848717142110174,-0.01444644090816958,0.08888179003447973,-0.011219588645874093,-0.017102520431983164,0.021010169830726014,-0.05880329152308245,0.0813902738120297,-0.019568664123313196,0.06306578588916732
FGF22,0.011916643947316355,0.012298090099035087,,,,0.026399764189799665,,0.040230712761935725,-0.023630930869222366,0.0808535420468193
SHANK1,,0.05057858079270211,,0.02865937418513879,-0.015976340353878512,0.05179323826514135,,0.04317115180883504,-0.019437164195153643,-0.04848247437885007
RAET1G,,,,,,,,,,-0.03390871983428289
TGFB1,0.010771594824437963,-0.019400318456209393,0.04444685681281917,0.01666572193484017,0.00676366379364476,0.011968271525257505,-0.03691914930984443,0.06340763004730415,-0.017941162680389092,0.09452754207243232
MSTN,0.05669497849267433,-0.025470042082299405,,-0.05030819703150907,0.042946073727205415,-0.06145861075586919,0.1679528569910754,0.13144996094386013,0.08331233581191255,0.01878315045111707
WNT4,-0.03268546647493083,-0.01329603468665476,0.00680730718257735,,0.049319350423013754,0.007354905640411537,,-0.050231336630807,0.023138202464542023,0.0984278788774113
TNFSF4,-0.006745420639356142,0.07330561664679092,-0.02725636717533866,0.03210108293648976,-0.01906667031293848,-0.021381346956094543,0.06219464842380341,0.016077928606665067,-0.03220047527013514,0.00411898880731047
NTN1,0.05353647321136186,-0.027919769537032176,0.012916030381874909,0.0027405556719065217,0.04013264847284467,0.04269194271557307,-0.047066847444278505,0.09617698682364062,0.026381099074674,0.09895015589887539
CXCL12,0.026693503779382524,-0.014726210264131461,-0.04607154159925787,-0.02939925045646259,0.004617590924575761,-0.04714638880114697,0.05291429846084373,-0.01112773253774654,0.06492583012123722,0.10745338839191762
GNRH1,0.07087956272361251,0.016748794812856724,0.012015129910123056,0.04076286444127334,-0.02531497925468579,0.007465088549068591,0.1008356411405035,-0.0648744513386025,-0.005158350698572815,0.037469133947018264
