,UKF248,UKF259,UKF266,UKF269,UKF304,UKF313,ZH8812bulk,ZH916T1
NTNG1,0.07636292264579732,-0.07216646919361608,0.05444606004405943,0.06837142668947219,-0.0384760053822364,-0.025116696565192928,0.053663397843226435,-0.007204329048841932
LRIG1,0.030699371146878977,-0.0017603189772902072,-0.04317062692977981,-0.07092033969608719,0.00037502383005932975,-0.010688548896806888,-0.048186351614192,-0.02420980601028052
CPAMD8,-0.00779622327524941,-0.012820317332290592,-0.03630474804225232,-0.016633896393781263,0.017244644038152544,,0.032759541032860835,0.0689451442099654
GHRL,-0.014155480131369708,-0.01572671029228561,-0.0004089634177671322,0.02234851490171937,-0.019655274902293324,,0.012429709972420008,-0.004513999627404096
NPY,-0.004850090687377268,0.033243540862421345,-0.005353741238280422,0.036863569999764055,-0.006455376559723931,,0.041663377058699706,-0.01234667502411802
MMP2,0.02360943488748894,-0.05369498870824963,0.006920589428372342,-0.030006191970966142,0.07283316503530712,-0.013179543315658616,0.039283552807903875,0.05980205723377875
LHB,,-0.011165528202697825,,,,,,
PPY,-0.025444978999474628,0.04111267073094029,,,,-0.014176886891459049,,-0.0437027586909943
ALKAL2,-0.015503389718521984,-0.01100331049314695,-0.02912956823074383,-0.01886007189641033,0.025914640898083728,-0.03614427723655104,0.020822401849998607,-0.03958319787314821
CSF1,-0.03841669807518265,-0.023589054516689315,0.026860658658880918,-0.05225552955921192,0.012147206734914918,0.07121364147174497,-0.0034233606182540125,-0.03803748506257158
SEMA4C,-0.011040791912059296,0.01165257134790466,0.0027479167265622912,0.03615163337972976,0.03317134506417553,0.051576606012568776,0.001202761493428906,0.011987317936453313
BMP8A,,,,,,,,-0.019607121206208906
ICAM2,0.020493204521078535,0.024941645380494332,-0.001124099586621844,-0.028737254045338497,0.00504170909610028,0.008752938275577382,-0.0339102798906797,0.05366012429585289
SYTL3,-0.02614558655502789,0.039112449888214364,-0.025063657610437624,-0.0681526597065649,0.019036680268671866,0.002866594903098451,-0.03667206088354472,-0.03267014190290914
IL1A,0.001459427951975306,-0.045024964918703954,0.01969599428297918,-0.045750696107185074,0.0045321164948718875,,-0.04766182429679533,0.05178633217218244
HLA-G,-0.02322014128019986,-0.011792958443682581,-0.014078625465658032,,,,,
PGF,0.1005374872844458,-0.005062558340251187,-0.008178384948273007,-0.028196136617840404,0.00859446332254375,0.08673771013397795,-0.005094287475405958,0.105527567004396
LGALS8,-0.003996427546246164,-0.019135741123401072,0.03875469590997824,-0.011294272489544555,0.009834082089298845,0.023511365371697814,-3.61459568232734e-05,0.013469418846588543
DKK3,0.03987007025072682,-0.007417921968800939,0.04591422200404934,0.05898158515537528,-0.024351258429876094,-0.03842946913346953,-0.03275047392952249,-0.0032400222786449
COL16A1,0.028519507284303774,-0.020376372648601992,-0.05763129771601534,-0.03336775437094566,-0.027410734142647393,0.07230695825398137,0.01286006438531597,0.07318355515883854
TPH1,-0.017049480838518687,-0.0076257016952511565,-0.014918266953422079,-0.019773506199829805,,,-0.006245541456108058,-0.003599873332762599
TNC,-0.0006108130371152261,-0.03532719544897292,-0.052204432485258453,-0.03721784771295843,-0.01535928110214217,-0.039703856645773285,-0.010422923241489074,-0.014848614872330504
TNFSF9,-0.03031767334434915,-0.019339510925703976,0.06117877624684661,0.07830005565287866,0.023210115857878015,0.08230778352810597,-0.05778944461095351,-0.031029711895341056
C4A,,-0.013237381594386324,,,-0.021208639433650624,-0.01681198920470844,0.060239690772348635,-0.02640398518581986
CNTN2,0.05459247888373806,0.037046677837087844,-0.0530973698350376,-0.02180299310830562,0.07713815232508506,-0.017801214424423308,0.051579431709572625,0.048037378622168204
F7,0.06557574578319804,,0.09893413377182558,0.029577388445388025,,-0.015327105245414037,,
LUM,0.010400543310827967,-0.0006852093794663171,0.05537112322028126,-0.04188642860558497,-0.06636217430916681,-0.02793063285321204,-0.01757901735269058,0.019376012296791947
BTC,-0.015090146109886432,-0.008711978120874956,,,0.016066702739437017,,-0.02881148999884552,0.1322461822697312
APOC1,0.057159206009890426,-0.015639347063725738,-0.02510232263299102,-0.08315986273305499,0.03077092083370721,0.06728682492182395,0.05993912019399024,0.0668764243714678
PKM,-0.05428391591872858,-0.00391217126504805,0.016350879115039307,0.029995920979125776,0.04247358230182407,-0.10601376190364681,-0.009066717356052769,-0.07470226870484183
TNF,-0.0022525449893229022,0.02046571168073888,0.04316428549163407,-0.02441229276589435,-0.02176021901369804,-0.021818350609739405,,0.0362027087471184
GNAS,-0.05297920146496834,-0.00012187399635936748,0.01668013384006315,0.07102325594215149,-0.054699641302447456,-0.02911651708921394,-0.06431759890777514,0.009227704649702267
BMP8B,-0.017980501072919573,-0.017096752028367534,-0.06520399557598627,-0.01921302265259005,0.05764722933526102,-0.02491678117608299,-0.06518503165068328,0.08904041190561801
LIPH,-0.01704947664106981,-0.01677002529503535,,,,,,-0.027260559695486863
CCL28,-0.02398220972894251,,0.04148463088126375,,0.03675762538647784,,0.06596550744178963,-0.015224972013476777
PTPN11,0.0625775523536533,-0.004805629853523011,-0.007844153959866788,-0.04677131894653369,0.03345297686889869,0.0073964320083662275,-0.004627541873027728,-0.019270904729380665
ADAM12,0.029234419085709815,0.050467636707570755,0.028555951420742014,-0.016469463427339896,-0.033253640156797375,0.10395273090578311,-0.04914445434000387,-0.0007816340952276956
EPO,0.03754058567518328,-0.017096752507094595,,,,0.12585236518417495,,0.10852292091945832
EDN3,-0.029699380186990303,-0.021283080493391643,-0.018583527406230833,-0.01568161061607496,-0.031561754081569485,,0.022812546684349698,0.20536985241832256
CCL22,,,,,,,0.04249177655074985,-0.025018553521992264
CCL2,-0.008416304673065483,0.005608749923009508,0.041423696955334044,0.007544233093297207,0.030120342335567943,0.018639381024715376,0.046018884317095866,-0.06143978806872643
DSCAM,-0.06008810885604052,-0.010304885752233515,-0.018758851039980276,0.021286531970208196,-0.05277016738947065,-0.020502981384035758,0.03010614453595962,0.0060227110284523724
GPHA2,0.01692544027045695,,,,,,,
ANG,0.006725424490925619,0.012443006158310937,0.017539192519162385,-0.030495349800893797,-0.05738317872269141,-0.033153730138447544,-0.018857348794598425,0.005517127315216345
FBLN2,-0.04635559871642051,-0.025923600667135997,0.10965308141248638,-0.03972886370734031,-0.0432140313122712,0.09407303247794216,0.02330115308764251,0.030483759103885445
VTN,0.011496512698442455,-0.008597106467081386,-0.014918262075135335,0.05885570506148115,,,,-0.026403990667603613
VEGFA,-0.09616018968262748,0.016836035272691563,-0.0082323280451341,0.025783588945073144,0.019330315322043955,-0.0670188907865989,0.057083018229544605,-0.07383026402774903
F10,,,0.04789099311348202,-0.02704705454349176,0.008847075890791263,-0.01072634719045804,-0.024927365873713875,0.05772754578959104
SERPINA1,-0.06233358754771034,0.07274200485694557,-0.035140597782910746,-0.060300320260159926,0.022842394409089934,0.07699868320581638,0.050386296382426934,0.01927356756190328
VWF,0.029116286621758147,0.02484919844017884,0.018297471659848377,-0.06965350766257154,-0.01947775423629046,0.010913629949324388,0.02570720360635891,0.08085445819434274
GDNF,-0.026700715428005353,-0.01390617901882075,-0.02322085335177121,,,0.010194585947996673,,
VASP,0.023204226581257252,-0.027745449721430105,0.007124003523757819,-0.02841350917335337,0.024793607200649992,-0.021401878833212713,-0.00025597053349039585,0.05560652183434997
ADAM15,-0.013228030217339502,0.044862581443603736,0.003194306780012927,-0.05781531070993906,0.011397273867727264,0.03051576358660048,0.09545557391173258,-0.0033112867871101957
WNT2,-0.029823895218656846,,0.03604777212649349,0.05263122803740277,-0.029837005296937356,,,-0.03937307716116085
CALCB,,,-0.01512125453748125,-0.018387420339301148,0.03243756414002648,,,
OLFM2,-0.015977723304051495,0.01979969960458982,-0.03666022836679019,0.06356617185380048,0.060121331591262685,0.03842246288890399,0.03890128401242603,0.021137798114666158
MFAP2,-0.01821593273028766,0.0026477161994709507,-0.027738981638670723,-0.06515314130012964,-0.02322125575246012,0.027263484569907834,0.01274778298642973,0.09405414331233318
HLA-C,-0.040187112133973184,-0.025568054292777715,-0.02349551313427278,-0.056015341986859805,0.060746792783764714,0.026435232860864046,0.03369795731343823,0.07219712267552304
THBS1,0.02711317628976727,0.010698436099033934,0.041311901502233885,0.013434666318365731,0.03936487351822987,-0.005762063730005703,0.09914543339089193,0.015071774818948709
HSPA4,0.027263555557618398,-0.01125859846340533,0.01896602278334959,-0.008606587073825387,0.03371811431103321,0.04094529198227205,-0.022235820085444703,-0.013223054417283803
LMAN1,-0.02019117565182202,-0.03518768517257161,-0.04058747105711801,0.0015398770329751997,0.05313870260952767,-0.028079836491295904,-0.02712138192030298,0.00019871996603237818
LYPD3,-0.0260096425981294,0.010385442116035523,-0.018749237814794994,0.08233548804255836,-0.002304141006966481,0.09425218491032536,,-0.0077364588087468706
APOE,0.031115062643048433,-0.02350289295926666,-0.1056582135929254,-0.02746355766277811,0.010051312822709168,-0.006150540355775441,-0.07501907142085672,0.056918380479279065
SOSTDC1,-0.028507226889967555,,0.015799183867556358,0.022351557636525132,-0.025312759060398,,,-0.026999985959098177
ANXA1,-0.012988648991002678,0.03163887711302059,-0.016919955046026763,-0.04545090893594458,0.04107942116089135,0.045520061992741404,-0.02401731771500083,-0.07179930306791857
WNT2B,-0.006738242811330629,-0.043693930831012605,0.002292354206967986,0.0324323712972569,-0.012952528089616574,0.07354250809114056,-0.009911749905410322,-0.0700636137320739
AMH,-0.0207351693849089,-0.0006605308120646179,-0.013830985635961619,-0.015336989664106572,,-0.034213590611252516,-0.023210642389014872,-0.0003681236776934603
GDF10,0.014984751442859613,,-0.031303727406990195,0.08934556513396973,0.14079240130273818,,-0.029294437370466928,-0.04277800235337718
EFNB3,-0.013440068595880846,0.06447843550549691,-0.01279423857543659,0.10031730183047305,-0.02288779149124931,0.013856620329319816,-0.023109139058279736,0.0585155103273157
LTB,0.049894796964917214,-0.009911848648656347,0.008996265615322378,0.023721934212721195,-0.018704801347441333,0.08686735546447209,-0.046803228171471485,0.08044251412086242
ANGPT2,0.04731364619943031,0.02770114456855057,-0.03487070189980383,-0.08095034773749538,0.016172697709840967,0.043361236606999934,-0.05008521686955366,0.10909691035687338
NRTN,,,,,,,0.112847387803512,
ADAM17,0.038609385693656274,0.0036755481614517385,-0.021169850900115573,0.03172064741630124,-0.007998387439169474,-0.02967503185407771,0.050673821608015944,0.020854940938279713
LRPAP1,-0.05050040366555409,-0.018000062257518493,-0.0027793530998757297,0.0008163091256852302,0.015574603690320767,-0.04865788242579599,0.06180980372429875,0.021060083800323
NID1,0.03121644983829779,0.034589109832104586,0.028258867781444687,-0.030894952389930425,0.004049112596429499,0.020110272805500262,-0.0631632212962484,0.05849251145079246
MST1,0.03983530927769438,0.03108121059775174,-0.02300304805333644,-0.05131629746195215,-0.04264824392262898,0.010617327556192718,0.018634879162897664,0.03625071786456634
CCL14,,,,,,-0.02149633603578451,,
IL13,,,,-0.01862516461358748,,,,
DCN,0.03509618275272248,-0.028725116104507422,-0.022779413619049827,-0.019820622471962746,0.0044784454767437445,-0.023371373335698636,-0.06469061716851893,0.033783495006411084
IGFL2,,,,,,,,-0.011946671354579849
COL7A1,-0.013952863515817896,0.05552608877474819,-0.028639703520787155,0.027219011795460754,-0.0008084103971814078,-0.0029643862208298265,-0.027585048978056848,0.002058205241109645
CALR,-0.09796986183717438,0.03523806937251404,-0.02414551243657175,-0.07184990642888922,0.0029929222911718335,-0.020386498384101007,-0.013227004875426232,0.043280098447046486
PIGA,0.013516425239061205,0.0063570338383948455,-0.01581076180163027,-0.016982550451280883,-0.007820742274135442,-0.05896202789890344,-0.038098804637422774,0.012995214312775177
CD200,0.03056671592963195,-0.009195502311658712,0.021956580721277853,-0.02931120342875042,0.011127321467573462,0.04855016822869106,0.011897810624049794,0.03492011182497277
GRP,-0.0316422762451237,,0.03544970822009488,,-0.022091870543351277,,-0.0320576469142054,0.0022826751479876326
CDH1,-0.015335402010940183,0.04191062233285821,0.04070256035760804,-0.015452341354545315,0.007997950607134641,,0.02726874689308022,-0.032576205673738465
LPL,-0.022766879278637485,0.02725518900196749,0.032516658347742616,-0.005950611953991395,0.09148160858853124,-0.01625894324750905,-0.059774817388321695,0.006839730126122545
SEMA5A,0.004179069176150851,0.014685814616819249,-0.05267007216786359,-0.03829335487096972,0.02021722802890652,0.014365178004151243,-0.014598063437943246,0.02395119003826816
SEMA7A,0.02653679704542445,-0.0553539934428385,-0.050626143467316434,-0.00694805916370354,0.01599690781518856,0.08335041879369477,0.12248790091271117,0.11350692201304345
SEMA4G,-0.008212843630080869,-0.02953391476831952,0.08513143088466256,0.015131852214924172,0.03325736287177989,-0.04095940585008431,-0.04007599110538084,0.02319815527477616
SEMA3B,0.01510724725124815,-0.019263305696641465,-0.029349735609509604,-0.038813647233171676,0.07955695844687248,-0.07602909408833976,0.027721033703939458,-0.07269565190628324
RPH3A,0.007995608936739984,0.012353519242329412,0.0682573468494952,0.05218017229706974,-0.04248367034817868,,0.010716959008625989,0.06313440771785356
JAG2,0.049927822756945725,0.027012841831456177,0.044039706703425684,-0.017297808059456764,0.013616355008540844,0.03584422939678885,0.013894357501297258,0.10571272789378645
CGN,0.03852725617901179,-0.0390510225946891,-0.024549399626490744,0.0045619723936862954,0.011270813364581493,,0.030866029786216966,-0.007846108048254363
GDF15,-0.03808382853640096,-0.004166558976123691,0.00952392277427577,-0.013846348102761375,0.015126527574520888,-0.001811596627116439,-0.02564858653833721,-0.02927106584716199
SEMA4F,0.027869210994413432,-0.021330047358008447,0.05618990057238757,0.0178475511981555,-0.05071429657241157,0.07049239180846681,0.039842889933927,-0.01260975996414345
NXPH1,0.028042570481549293,0.0038132239732988483,-0.015816222499486284,0.0004525044016920859,-0.02335758399180237,,-0.017063953241470666,0.02184099881306264
ARF1,-0.03649695503129295,-0.03149377690165869,0.0610778898708237,0.07132089099590298,0.014158204333028487,0.020120971400327592,-0.020388099746499466,0.04665441093772536
DSC3,-0.014380722195882548,,,,,-0.03406160943921657,,-0.016190497335003894
EBI3,0.03280639948124634,0.009308952573256195,0.0368059728755641,0.01190800255699357,0.009082129564290357,-0.020838862325937953,0.056238285237973334,-0.008373062935303845
TIMP1,-0.016345076343362665,0.007774470363414661,-0.0022792973597707635,-0.017668126013500027,0.03833994847315396,-0.06165347917463506,-0.014563995464624268,0.03756072573565167
SEMA3C,-0.009969043498614454,0.10959952389716368,-0.001582886300352477,-0.04065669925877316,0.0537130842170498,-0.0010805683602860836,-0.050105153483922804,-0.026945031061311582
GNRH2,,,,,,,,-0.01754461043723744
GAS6,-0.03551099692987776,0.0077079546755924625,-0.04950012909881696,0.0009301090648692932,0.081759153694086,-0.000983082767490411,0.03138637271087352,-0.006074599817324502
MEPE,-0.01923806025309494,0.00509768875893327,0.06483581546163827,0.049999772423920244,0.0007029771373436369,,,-0.022372706972990215
SERPINE1,-0.0034895423962807586,0.0009593209494081961,-0.008441570814091495,0.044173501693156376,-0.07338963061654923,-0.089151817687778,-0.0531567737643316,-0.036388322748152443
RSPO2,-0.03881265690748045,-0.014165364036556497,0.039341121580909764,0.13008568163830023,-0.04112936781825954,,0.013248947270636621,-0.033000362812521986
SHBG,-0.01862728611937016,-0.022666129441175013,0.0517538528690264,0.044534069126403536,-0.02028993098491802,,0.0011109040935554895,0.03928335873771271
LGALS3BP,-0.0485296876760115,0.00228335595137307,-0.035533290002979764,-0.04728165684894123,0.06520756191725324,-0.0044892121447776285,-0.06140211769089835,0.0006076678600236941
LAMB1,0.04380280639242476,0.018797372512069335,0.013658589603428714,-0.042284834063512626,-0.0250446541764299,0.005233807283033188,0.05420363164389732,0.057645050546963866
SPTBN2,0.04838676292648196,-0.0204554080263926,0.05248941563221678,0.049116469406100136,0.008600140349254087,0.051120929089617045,-0.020209295176391844,0.03835667977639489
COL1A2,0.047377661924018134,0.034335596405644334,0.02568006819468917,-0.06466813416307489,0.016760389633907122,-0.01048406141781377,0.05856088950283838,0.03387462060193502
DEFB1,,,,,,,,-0.03467266823376447
WNT11,-0.020612245214648214,0.042981965056361385,,-0.01814676098623397,,-0.00019279553690954672,,0.11486674078465221
LGALS1,-0.028341954646849406,0.01276963285188618,-0.016696508349507158,-0.046420269623138305,0.035234016782896525,-0.04110470343217692,0.07531362687683145,0.035756126794258845
BCAN,0.06080338864666029,-0.04683809508416502,-0.05601716843343709,-0.021700574642798214,-0.000974392413065423,-0.00046700012843189405,-0.07159361782072325,0.022288687510453493
ANOS1,-0.00569458005935098,0.007441341997827244,-0.07068168361999358,-0.03513859283962054,-0.023000213417932548,-0.035081592943361016,0.004514896937573223,0.043303777492681134
EDA,0.07504635069286461,-0.026298035217270824,-0.002165850929156253,-0.021697417198557573,-0.024827156623745857,0.07172907071765891,0.006580517536443282,0.08575786423451236
FGF22,-0.021458254094568537,,-0.02441936984562897,-0.016633894196466822,0.008727990497011924,,-0.01433471646829029,0.020949653075962853
SHANK1,-0.02061224389136755,0.0034726943021647066,0.01432271677775831,0.008595206153117995,0.00043624643318701696,,,0.032371133242902354
RAET1G,,,,,,,,-0.020187801985060882
TGFB1,-0.0202647657128861,0.06538183840050152,,0.1445948096769854,0.042098971376359436,0.0023266901419942343,-0.07699069379103592,0.04758677962350415
MSTN,-0.0024946808790063954,-0.050897640953160725,0.035610342278189676,0.004487276547593792,,,0.028926667182152175,0.005125968576004573
WNT4,-0.013888484791816733,,-0.026916965317312844,0.0015488789098215706,-0.031350589354419534,,-0.022611824747705872,0.026321772954316227
TNFSF4,0.03604485662928775,0.016809660445762608,-0.01609990003866452,0.02228825448871117,0.07418308561244892,-0.02401468197376876,0.011230239384002395,0.03450864016997784
NTN1,-0.008223521076787558,0.008599647210741234,-0.03733863386578025,-0.027182125309736387,0.07448133864387305,0.005907920831223308,-0.059668602281723535,-0.027838816414874436
CXCL12,0.07926791094437574,-0.024393464305167895,-0.01623190834991182,-0.00984299562723664,0.024429445431574222,0.08542357110723268,-0.03034682667737912,0.04062558102727108
GNRH1,-0.021937740650950662,-0.021043473471877957,-0.01341616407893424,0.019508123329628188,-0.02322125560543794,0.06232666841104604,-0.022913038605432395,0.1327522143059373
FGF8,,,-0.018749234302130817,,,,,
RIMS1,-0.011753323512632582,-0.031876931961992615,0.027439713270840473,0.08831052807592055,-0.04447214962759317,,-0.014825506889318168,0.014162767526983183
FGF14,0.03794154091232119,0.008405955431897046,-0.04142193723882296,0.02294316517398853,-0.031164782937080734,,0.09819280124932556,0.027739641516314095
IGF1,-0.022471774706816355,0.0031312940616483463,0.12703441777137675,0.09628708552057233,0.04229399079753033,-0.03979458984777876,-0.01630435647747578,0.017187811117268983
TNFSF10,-0.018265911503348622,0.013552141762544746,-0.0074944084675488895,-0.0716894624030119,-0.007516230372919428,0.0628861295806628,0.042525607349606254,0.007405240491463891
GDF5,-0.02129151936642345,,-0.015519698187629112,-0.029316612571701997,-0.030276038879606226,0.002994879240029676,-0.0037715686235686966,0.02200216860986532
CHAD,,,-0.012958174429574821,,,,-0.02547602396731816,
RGMA,0.016011355201262123,0.0007912722882007649,0.00014513240481917695,-0.01822107587235666,0.00946134095185296,0.01615987521479847,-0.033294289001698715,0.03775425561908575
WNT16,-0.011647905758060208,0.047159884464598074,-0.01807804417671185,-0.04760269370755461,-0.031350592062301015,0.06082748311695561,-0.021045908726423854,0.004553843452622785
CX3CL1,0.003194012874106976,-0.0019032189875089864,-0.005378534505038334,-0.015531393306703263,-0.030840689398586876,0.034428623989086415,0.016666406687177986,0.037990905328768934
FGF1,0.020546611213321617,0.018482779518039963,0.011007413568483948,0.007054873293342506,0.04179812169177411,-0.029211901759885063,0.0690395694535939,-0.0002505102089219982
ALOX5AP,0.008096638772184814,0.018226329676847886,-0.02813155572637215,-0.0973785300123498,0.051357587237495714,-0.016662805343111393,-0.01689970833355467,-0.030141704513879097
IL1RN,0.006671196495884503,0.015445821753719386,-0.018416450663735165,-0.016894968050279673,-0.013916170166065039,0.047786107400415105,,-0.050704573977457625
PCSK9,,,,,,0.03126266885278583,,
NPW,,-0.015868770507644327,-0.019076679192613237,,,0.017242625224971525,0.14938969185433007,0.0032630471639320175
CXCL9,0.042933910665220267,-0.038938625231939486,,-0.02043349047385809,-0.020906595826827568,0.034707537438822385,-0.027571477331534113,0.044525729726020376
ANGPTL4,-0.056465190230410814,0.004622412438439126,0.013511866987260023,0.010038516014466899,0.06299694651306516,-0.06733161339848108,-0.022096884658690263,-0.01584785368047082
CCL11,,,,,,-0.020502978008966017,,
UCN2,,-0.011003311320939324,,-0.01790303562199684,,0.08183943182675561,,
OBP2A,,,,,,-0.016400683497609723,,0.23098628165086957
COL4A3,-0.0024305018141222764,0.06401837433656365,,,,,-0.039535820682864105,-0.029418008665318334
NRG3,0.01933470238859485,0.020586166855020557,0.051402179848535526,0.06950023075610878,0.03637263709199652,,0.0010222799369958434,0.13358378758768838
IL23A,0.06738004923471301,-0.01731144484083662,,-0.021901508289826163,,,,-0.026253174047849305
COLQ,0.008851203764127529,0.06439368338419707,0.0303379151242084,-0.014385591555871548,-0.02051390270409386,0.009493825343003102,-0.031667116765001856,0.08767247392286068
TNFSF12,-0.02906565402952834,0.028241003562296713,-0.005067831310383203,0.027264444773876677,0.10767260724991867,-0.016848943383481696,-0.0009897807911936074,0.048009729793520146
DKK2,0.06250137515803544,0.04032641101996161,-0.02631150406058991,0.02992530473817422,-0.037431800877454895,-0.01984282059386102,,-0.0010773190135055736
FYN,0.039896521212271864,-0.02892342847077035,-0.048597896490508344,-0.06646759527861398,0.040819866026358405,-0.014600312604043559,-0.030562460794862994,0.012130195097457025
ACE,0.057126187836751226,0.0627609108094796,0.004992653479964028,-0.0017438968454176608,-0.035068248707615934,0.06642624758277443,0.02170649494688943,0.10148435172215378
IL18,0.09661106904370308,-0.0014947415778334167,-0.022876608474366452,-0.01674272947879148,0.0771907558693936,-0.026592748504548826,-0.09445523721484173,0.019613289818294712
PPBP,,,,,,-0.01532709989920366,-0.02706130297636645,
CCL27,0.0976121104433698,-0.025923604522723485,,-0.026878551726253686,0.01660438165191194,,-0.02905386255865,-0.005907104830700707
SERPING1,-0.03256810162969338,-0.028725852462630475,0.033603125293117736,-0.058388683789995455,0.026409859353558274,-0.0269273009271591,0.022789152754875495,-0.03050778195029271
AZGP1,-0.039945483272487134,-0.02459632155394896,-0.06599716831215743,-0.02096048004852448,-0.026336621489417122,,-0.000284964453976511,-0.04183802466257984
INHA,-0.02894278839650976,-0.034120864657420855,-0.024288743632714504,-0.0036631110752815238,-0.03537208817782967,-0.02820331412089113,-0.023504744693649594,-0.023679752152523183
SEMA3G,-0.0023958872624769787,-0.02074406570787202,-0.03214352690482531,0.0699217760699942,0.008690560303524136,-0.02260534736968517,0.06956714737913362,-0.044916207518861904
COL6A1,-0.026699751838679953,0.0491086016931902,-0.023836801242396483,-0.03519802315419565,-0.012290496153737496,-0.035614702004132616,0.015695439999896373,0.03448953062192862
FGF17,-0.04354342410327174,-0.006022123469766385,-0.025694030288876176,-0.01152059472993989,-0.0368791815979837,0.025554898671231223,,-0.017325833212030056
TNFSF8,,-0.01403633484646054,,-0.016894968194611885,,,0.07297690613842964,0.04902384942453098
FGF20,-0.02994798091260404,-0.008531350746458164,-0.016099905121406844,0.04682465977442241,0.005393511578510727,,-0.016253019471060434,-0.0004519151178445839
ICAM3,0.026261828646024638,-0.04091562901473736,0.021872298391383112,0.0061585602207888685,0.04286721437504449,0.032559550479301536,-0.018890678918639426,0.020359510292316838
LAMA4,0.05879302854406966,0.013155848662296106,0.010007689995852723,-0.04437731625952494,-0.015604785384320419,0.045142749817863974,-0.06537156794885904,0.02711990797493997
INHBE,,,,,,0.05483430541965801,,
DLL4,0.055461152599492934,0.03756623732028751,-0.005505712888751102,-0.032643768460770745,0.10105056241635355,0.0757026365530636,0.037847096960430426,0.09803992972661275
SEMA3A,-0.048997004934025215,-0.004806376595488277,-0.004778651803690692,-0.039351859119517586,-0.017770515029879943,-0.00557471865985277,-0.012547202444330672,-0.045964186676592515
RLN2,,-0.014165367230785804,0.0015516782378925107,0.015344718714749494,-0.02707452611121743,,0.021808490200699346,0.00031414770057469756
C5,-0.010523504549194382,0.06586116271286876,0.00469398053777512,-0.037632986183088364,0.12210802359955572,0.058581695844645836,-0.0563929820679983,0.06868184316665163
COMP,,,,,,0.040866143709285783,-0.02520304983461675,0.008324249097032754
EDN2,-0.017049479258833263,,,-0.023091239870353567,,-0.015979429607722744,,
C1QA,0.0060824787674278805,0.043132220700595136,-0.029961625717244603,-0.04825429029894299,0.05043585674819646,0.02647015741443665,-0.05826221652563382,0.006660349612460858
UTS2B,-0.0182448647410501,-0.014165367149404138,0.011710584927003581,,,,,-0.02130565093265737
COL9A3,0.08901130499537449,0.02238239359512748,-0.03514907349298605,-0.029332318081936596,0.10915544367371663,0.018224486923517177,-0.008136521729177478,0.05769343934820093
DLK1,,0.0013101193560192833,0.03947201992532708,,,-0.02539779677095298,,
HGF,-0.043699599372600165,-0.022459578677702742,0.07894361498998216,0.08692931958999668,0.0013504408780635041,0.038037760561270464,0.11113117560721648,0.023761038987915185
GIP,,,,,,-0.02116990665331542,,
P4HB,-0.0284808902974661,0.01356187406768584,-0.025515167343972567,-0.03601605926994454,0.034326238189778056,-0.05335899369744895,0.03590404248375969,0.011766166890206872
ADCYAP1,0.029346596119567223,-0.018338529947341694,0.009512372455916697,0.0401046644313053,-0.02783659114550858,,-0.017933129787523386,-0.03063330041065261
GREM1,-0.009708510649113655,-0.012243318147909134,-0.047500501553004296,-0.025454660088997928,0.07597021279492791,0.032950255444486085,0.029438305927790797,-0.019369398825415406
EGF,-0.014946377328741014,0.014676286661699182,0.02681990369070994,-0.015068388523417454,-0.030057211485096408,0.01668236469009779,-0.010476787631134871,0.03728351875853668
VEGFB,-0.013435673905406002,0.012166286119781327,-0.02880169910533223,-0.020006561288270424,0.07048349540817861,-0.0675673752069771,0.006349572344994269,-0.00892387410059277
FARP2,-0.0057062103815565795,-0.02746219216285673,-0.012663125482071491,-0.0302874580357711,0.05486441126397328,-0.014959096521279027,-0.03760769450375333,0.029671369545552218
BMP3,,,-0.021965407447136574,,-0.022943695703688455,,,
LAMA2,0.03263330770839039,-0.015979411309793728,0.0354452635900096,-0.07923498483373485,0.05701189756443527,-0.012306381733357909,0.002477745130403602,0.052028363946109914
NRG1,0.011567860618835583,-0.02477300573914253,0.08641299385829213,-0.015273050316443375,-0.008882248584129091,0.0655120942957487,,0.04712345923143611
SPINK1,-0.02243718749680162,0.013196284457310544,,,,-0.027163618174374047,,-0.027873546879690524
EFEMP2,-0.0013371657565993437,-0.007589746448410569,-0.0689240646147137,-0.07262608785360461,-0.0068070030902775665,-0.11291453780899091,-0.02463693441100388,0.04013262941680475
SELPLG,0.03869782465048491,0.023586573004514746,0.056842960885333145,-0.04022482489029703,-0.032987579216877644,0.02879083915017196,-0.02982431630336563,0.05139316710985885
GDF6,0.06764628190978865,-0.015868771880592686,0.05404177511974171,-0.02169741674187379,,,,
HLA-E,-0.024800123802724828,-0.014985712179218694,-0.031011971555879182,-0.09858252006099334,0.05838270018748421,-0.018406167094781527,0.015303741088881405,0.05208732427992895
PTN,0.04375586203458038,0.010493756468780166,-0.02263299690440871,-0.03796625583847613,0.08099341970071199,0.04927877550993992,-0.05553852477165224,0.012691770010646959
CD274,-0.038185708507419834,0.013969992019962752,-0.03140966882545695,0.020932954465350987,-0.03833885149457535,-0.028837112997126466,-0.037527722518607844,-0.03403339794396936
CD14,-0.033659239104053565,-0.0010807810722184544,-0.031893692316112346,-0.06543530335270431,0.048050704854913084,0.03718682781116183,-0.00435591905556894,0.007831818138487927
SFTPD,-0.027509993201449884,,0.053833080531300814,,,,0.0028572234651319936,0.07218652443801496
