,UKF243,UKF248,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
COL4A4,0.07409693823114799,0.046336631572507954,0.06434079332430451,0.016793051481327446,0.026236381755375765,,-0.021214448097460394,0.10831437874197282,-0.032455111032961025,-0.03764231794412097,-0.018304463370329926,-0.03059511244269368,0.008878081491155588
TAC1,-0.02670153514085295,0.0013332577440189413,0.04861764468931475,-0.034433361875440945,-0.022165329568884555,,-0.03759644183622604,,,,,-0.02619167855759295,-0.016731603169332976
RARRES2,0.10863138846001964,0.03452671914998007,0.0008584190089744286,0.017755657262108475,-0.018622986700655365,0.02577174961387319,0.045993486238336684,0.18596027718660738,0.028045358204012005,0.04337678414762593,0.02055825996398392,0.01153329188245597,0.025877935287217102
FGF7,-0.01875374400700351,,0.056339626879507596,0.06942247823769761,0.02860469903574755,0.02283814451621046,0.06065155420949806,0.005569713084000432,0.014594747447614555,-0.0035932680667535265,0.06055527488600907,-0.018767543788427102,0.06388251291865761
EFNA2,,,,,,,,,,,-0.018591300733575327,,
HBEGF,-0.05396606957962969,0.06719129482361526,0.034924780178983525,0.04817296837686089,-0.04328614882534268,0.003932398820957785,0.037764563266193554,-0.0008318286216942069,-0.03211534229356167,0.004262738831736078,0.01252252157249466,-0.04133716898643686,0.03682186690868163
CSF3,-0.047945649449957724,,-0.007000817989023781,0.0811471836401092,,0.09249952645462212,,,,0.07091922513615957,0.11036738407274618,-0.004364081026305947,0.048723299991579025
PI3,-0.049736775294975034,-0.030575268055091698,0.0895908300503101,0.007284029718082322,,,,,,0.03841212213502965,-0.00014751813853548917,-0.034861720131405254,-0.02911397043425583
PCSK1N,-0.026670686884456663,-0.03315716896257457,-0.08716375283833115,-0.03717623455900226,-0.008667050547764744,-0.03048695870733584,0.005457328999026319,-0.013756582120453796,0.02464626311395859,0.003955104550590603,-0.018190883142661318,0.03182275084974334,0.08551017538654386
NTS,,,,-0.004528104028607566,-0.015838267966539643,,,,,0.022788096593565725,0.012919350653117728,-0.027641720695999496,0.12253792463170955
SFRP1,0.01504092920592135,0.019379884012500855,-0.005601126721525857,-0.021570851716412046,-0.018924092743242745,-0.024639034931723036,-0.04254558705864007,0.02481433422828137,0.034281687474875616,-0.00022503791545273796,0.0627094344475354,0.008508735867522672,0.02289959421437972
CXCL13,,,,-0.021376989523324518,,0.027972300995468814,,,,0.03785043893254455,-0.020451752811448443,-0.03550184821115798,
MICA,-0.06987783137810573,-0.02026799009278506,0.004808515416574236,0.002373047580198778,-0.025642154143497988,-0.026044939108015537,0.05386564114503387,-0.010714916098771789,0.05133560019218158,-0.0526778740884627,-0.016433358093497087,0.0030368566486147657,0.037024703931380736
TG,-0.022452275813567884,-0.029120562393551274,-0.021957034221460506,-0.028598947832664208,0.06934164766649326,0.011014159194356339,-0.0223816331086574,-0.032505397832729245,-0.04179703249802371,-0.018929551620866493,0.03131391058467589,0.024214233791940428,0.15232679600964233
ADA,-0.045375970931792645,0.05776641416657842,-0.00918698737062465,0.010978986369527063,-0.014637071392964085,0.030704697289497897,0.0014626928005920551,0.048633838715482706,-0.0014545235545958624,0.06546542113199112,-0.006107823104911701,-0.015600846161549517,0.005375096418206532
LAMC3,-0.01680295560472155,0.05297892925839641,-0.03969455635918972,-0.025984378567897377,-0.03955359833458631,0.015663613754645343,0.012550766586366342,-0.05718643940928838,-0.0028297702263394148,-0.025883151750078416,0.05077842529934955,0.00650850105720823,-0.010427662939566396
CCL7,,-0.018486382124577486,0.0020339853790621266,0.04963901243761166,,,,,,-0.02135167255857164,,,-0.014042008219648022
NGF,0.0136880076042657,-0.021243682106160715,0.07963732253387847,0.01882739780341764,,-0.021342221471583194,,-0.003616477365365014,0.00024128502243777442,-0.024659472474520466,-0.018341402373981623,-0.01753569895484803,-0.042041349390215615
TNFSF15,-0.03266261127032443,,0.08063739459291791,-0.02098427718913364,,0.09839207550308122,,0.025399948998527634,-0.01933262941476807,-0.020815483158564067,,-0.013515159901071865,-0.014256687577293183
HMGB1,-0.21507186017519056,-0.042406328263762824,-0.07040312349989065,0.00033172624020822946,-0.0562916394872986,-0.04275426197902738,-0.012283867328486511,-0.03835855089753361,-0.06636727185181328,-0.06819667565383605,-0.014953768653882794,0.003015148110647598,-0.06836675322671423
ITGB3BP,0.038838656570025484,-0.001383837027974698,0.019851780193247865,0.07309376518608575,0.023967770899617595,-0.015585545906113616,0.023282658410443288,0.09745614494306137,-0.015874195902429354,0.07995402952098857,0.017512391081907348,-0.048664144761071323,-0.011142917397160475
AANAT,0.11204625004879464,-0.0012256862332466147,0.05443287799603913,-0.018908088727958565,0.079603444727454,,-0.019986684293637123,,0.027688760904320195,-0.018731441527001128,-0.025018855414753457,,0.04142213747694265
RELN,0.02961936180199869,0.03322560803450517,0.03573927013033726,-0.02491367123305693,-0.02648939870959768,,0.03957604005785261,0.0138951095431113,,,,0.0069603396247042695,
IL15,-0.05621041636770159,0.007603793519184138,-0.022158142102656694,-0.02375867669210405,-0.03412645718673844,-0.03168803664001197,-0.018536725912827443,-0.053424928755600176,-0.02878808582239578,0.09363506629883582,0.029160456156953528,-0.008333789559494846,0.02948644400914087
UTS2,,,,,,,,,,-0.015951193369272216,,,
BSG,0.2796127377608304,0.023531173675303257,0.012790497411489053,-0.039455282611905326,0.037689478113486295,-0.0034948243010566407,0.061218346579244506,-0.005284865013561476,0.10537844289260401,0.08849846312924704,0.04302282720933014,-0.05803710716701332,0.006553303644261266
ADAMTS3,0.02784577124124124,-0.01097595044045661,0.021069446840886175,-0.004646324975080642,0.03877911407096087,-0.026439945663903466,-0.007396281681372681,,-0.0320143019177637,-0.004854816912655242,0.013439552874723681,0.04081312183383647,0.061492866531976574
CD34,-0.043717317435444936,0.0394211253344045,-0.0513252646324222,-0.0597634637668851,0.008793322128511569,-0.02808230324970387,-0.035067679086583856,-0.0028081048651280444,0.00895889954971203,0.0022231501101756894,0.02659972781552718,-0.01646754575022698,0.04438076766266658
PLAT,-0.08128287493692384,0.010139930988502237,-0.015750743543136644,-0.055087521320651686,0.028716497305178886,0.07151828082106669,0.05726080803706382,-0.06236482592136537,-0.03902183069420854,-0.01773106215043605,0.02055771148429427,0.10604372816647253,0.07497280898178142
NTF3,,,,,,-0.015205752904742888,,,,-0.02835458519253762,0.04283256134449303,0.07213252884787083,
LTA,,,0.050903005180520995,,-0.011587553160305459,,-0.01853672820100954,,,,,,0.06408512424536601
CKLF,-0.05181024993116971,-0.025157996619433798,-0.006764241440588313,-0.03971142703780859,0.021040908039002253,0.03959847098454632,0.018853963717967007,-1.124278407025926e-06,0.028465649468956182,-0.010994865044857426,0.03199085485415336,0.02954619816532154,0.029252364871140427
APELA,,,,,,-0.009301914274041317,,,,,,,
CD24,0.07499652203297175,0.002409715285355941,0.043710098697560075,0.039541347809184786,0.01037417225159241,-0.041775909715642545,0.046698038766951736,0.11517786753274185,0.14703140028897102,-0.035767383484571265,-0.02559143584316932,0.026216805470035208,0.027725689986158934
HSP90AA1,-0.0126747412450975,0.01587229711367773,-0.07313690222483157,-0.004561247967909477,0.005457845136221621,-0.050330510692067364,-0.046765831972912134,0.00446103162670634,-0.035366319297385686,0.012651528847269349,-0.03446910212102361,-0.015584929788210296,-0.05813846406986894
BMP4,-0.03207256680808232,0.04906871364701785,0.056045991759947573,-0.01661566259524618,-0.02399304250453957,-0.041908574654137505,-0.01579520698258247,0.014429279778930148,0.015831848070594658,0.01155522646972111,0.03766046840757733,0.002715385475330743,0.017909982323874883
SCGB3A1,,0.0002755898968645473,,-0.022517199478963804,,-0.02821382584185551,-0.01293468380068633,-0.06366339601158626,,-0.0324981482736413,-0.01247694878525679,-0.0280667224865589,0.029639567717687523
IGFBP4,-0.04418914988133882,0.043428433839683526,-0.015346729874142716,0.04091089820723313,0.02886503324018584,0.046819971300857875,0.028858725687298394,-0.01133069808320976,-0.027309645058770086,-0.016724408636357258,-0.05194243311096963,0.00022373903982946284,-0.011720256800899389
RSPO4,-0.015405402065113389,,-0.011408380290670777,-0.025988508485755263,0.007127047623451239,,0.0716750343548137,0.043383088562449205,,,,-0.0189017431406455,0.051810889671106405
LEFTY2,-0.021575803486019268,0.044087580649031635,-0.045462352442317874,0.025962690022439158,0.047869619274314046,-0.01523754840650295,-0.022883383952743926,,-0.03416705051698529,-0.018125152116250102,-0.021376655597508672,0.03180333843273565,0.04531570204915746
PF4,,0.05236574544754051,-0.0138505380722854,,,,,,,,0.07737351475705037,,-0.019995319119886956
ANGPTL2,0.0241827336807911,0.0380946621184046,-0.01815954817801671,-0.004578527073589248,0.04544137634754346,-0.009879799228838339,0.023297703602250436,-0.13182251017029467,0.07662412156493635,-0.054485809457576036,0.0028662456196182533,0.07151068516448769,0.05317457307747576
LRIG2,0.03153166703166982,-0.02049407211455402,0.03715525831294693,-0.02318236223886175,-0.04010887561961144,0.009939836871069127,0.04569748949809609,0.04142100386560976,0.006265426638921987,-0.028942548018489625,0.07562430634551497,-0.00991854300663339,0.11120140808456416
ICOSLG,0.01545337946763107,0.01082851238020838,-0.057221759987943516,-0.00508239522006454,-0.0030290047503985615,-0.02810383485796113,0.031248799746838064,-0.030379978650987367,0.013751640401676623,-0.006803084066883869,0.04250105308501317,0.02807519873519415,-0.0075256791518659525
WIF1,-0.0465319151433603,0.017761530310399676,,-0.05599210438376425,-0.01039990465138052,,-0.05640192616601189,,,,,-0.017571001108098765,
NPPC,0.15805665827894871,0.04136658453918281,0.03317967427628614,-0.027871624544083838,0.006365087922386435,,0.028476673636240905,0.06369804073448947,0.013802392291090418,-0.017975978086681495,0.047182580367196525,-0.03813938575873458,
LYZ,0.04919826876617493,0.07273269499646397,-0.05052793333218434,0.016491982423978643,-0.023838110219222632,0.020377635736421856,0.010796834347339882,0.006095925842797002,0.029568168670793954,-0.012227791176707747,-0.07013299183986677,-0.028394575360552895,0.0016204951883017152
EREG,,,,0.06016510554370989,,-0.017817934589989117,,,,-0.008813579903947929,0.04214820518109223,-0.02354243976639552,-0.030197563515445294
SPTAN1,0.028442312658429624,-0.014502380276896019,-0.04012216001750793,-0.02320924925382694,0.05448427811523788,-0.02931622983667755,-0.05134582788485911,-0.0811086066157755,0.03777673650980984,-0.004714397671604118,0.053379893536679435,0.051148317056419805,0.015470263192062026
PTH2,,,,,,,,,,,,-0.0031267816098952362,
LIPC,-0.053655057401532466,0.005721934926026482,0.020856942192384858,0.07673530931645753,-0.02519667960178463,-0.02227903832389181,0.03309762335098928,-0.0789925894880001,0.006690244361875767,,,,0.04395993152877644
COL8A1,-0.1092560812589667,-0.019322919132506017,0.012677066345324697,-0.017917210728817964,-0.028467773160019753,-0.010645110288723279,-0.01826636151046493,-0.02364218945432231,0.057361878225120504,-0.011552975547655666,0.026728277298008606,0.005500000924621829,0.04606055361990034
GSTM2,-0.026785880764504038,0.028394718066549605,-0.010792001324127392,-0.027894486613586757,0.027916887827760396,-0.032663974102960874,0.08357651222655767,0.04631393038718369,0.01621500481539786,-0.05137118244626307,0.02133988722712197,-0.04012915107854104,0.10287333169760993
SPX,-0.0012275794829068694,-0.0023903419592514446,-0.02695559899588583,-0.04150225360253594,0.04610932379389624,,-0.005626509014069226,,-0.03428514559555621,-0.02152773982562992,-0.02115760405745866,-0.014157164973660806,0.05021572761838823
MFGE8,-0.04527655601407434,0.008955691051372634,0.023172684603456385,0.005462893394510358,-0.034890618208166295,0.02702403603823557,0.03660067489201825,-0.09781320655816453,-0.07757779292881314,0.027264491857884078,0.009875461431005032,0.007034112753560882,0.03435747013636494
TGFA,0.15004784275150468,-0.024505206984601544,0.030758526488854576,0.0034603476720469766,0.025225863579171892,0.07633907207763872,0.00380059405482352,0.02313820485373258,0.05424422157589291,-0.009353647882680312,0.061169747265353396,0.01953723495773159,0.04990071840186971
SLIT2,-0.057955743775145244,-0.01289748769067296,0.01853650374173835,-0.039186017457567064,0.002207444945181124,-0.002247897634096295,-0.04169622531952077,0.07737271644508269,-0.03620527467512618,-0.08111385215151914,-0.024159572008051623,0.016129660446955484,0.07702361416928218
PLTP,0.09772582707702435,-0.05807621912393969,-0.01199310558326752,-0.002928006697223207,-0.010763787604892192,-0.022312428172958098,-0.011620317711058781,-0.01902516566760598,0.04493270163945919,-0.04738899926316434,-0.0029504377980397174,-0.011394918744567212,-0.035476798631851256
APOD,-0.028718281216050898,-0.022220460095316856,0.019289042502047854,-0.022493804276795096,-0.041620724693782835,-0.007708996313731337,0.015939659054752635,-0.046645965779220096,-0.07983890099625364,-0.00859848491193337,0.027330912175284494,0.03170222962835777,-0.09224043498453165
B2M,-0.21076412255909666,0.035137671224089756,-0.006674245647949009,0.019549911811091513,0.006696277953672783,-0.021682935640723905,0.05544916724220782,-0.027309447388488062,-0.07665587114890281,-0.0656888464674397,0.03664214037350601,-0.03920012952326745,-0.012193438717536602
OMG,-0.031203888821683803,-0.07479921175938983,0.0070146276590711855,-0.028092801382906776,0.05205695279379744,-0.011284195874533007,-0.020294273769542223,0.028601262946658938,-0.08687570619974458,-0.02953115807662254,0.0475320667585058,0.0056682399978398796,0.11122078429833436
CXCL3,-0.1320257018848036,0.02677764572004602,0.05679590689577921,0.03918380527658355,0.0009497757600544659,-0.0347068886633419,-0.013349801053905288,,,-0.041039791877099864,-0.0010291644970309506,-0.05302312604575019,0.06347173626964411
CXCL10,-0.0759012077218227,-0.03022642509959344,-0.0074005538613851314,-0.04449875979996921,-0.004195003732154825,0.03505770294174601,-0.021214449437691137,-0.12326771723544962,-0.04318336206762397,-0.022048341071403774,0.01253987114598362,-0.02582749261457484,-0.01448786086765122
RSPO3,,-0.0251113987244168,-0.016084697858984854,-0.025161138164913843,0.007807829329322732,,0.010183818881056992,,,-0.005159068076072957,-0.009262904095745152,-0.047372145422050274,0.1026827464926725
CORT,0.019370700189615512,0.03443917572805371,-0.010312306817038973,0.05770405737756484,0.0664465183237719,,0.004321369250583821,,,-0.02434655716479448,0.027532105427964082,0.04166323638582501,
NCAN,-0.022567819137891222,0.009429894528240512,-0.018445158863439944,-0.007617040049657244,0.03599078908284678,,0.02795730989360973,-0.14483886195939596,-0.05123989973386921,-0.021309010314815843,0.025216775160485844,0.027138675495393786,0.03324451680452654
PRG4,-0.06905398880533761,0.010039072216343902,-0.015874903134586515,0.0022270909145741314,-0.01722310901263333,,0.025904263131327817,,,0.012764038416856166,0.03561611809156416,0.010470223781917296,-0.0052355294280028285
ZG16B,,0.027244613126585646,-0.018424766584230576,,-0.009207362886350112,-0.02010109373063562,,,-0.029722097249676338,,,,-0.01776808245333759
TGM2,-0.09564809870451628,0.024710559081575652,-0.008488214475701498,0.07053138081907186,-0.038724762619977815,0.0021010069502931505,0.0378433371515351,-0.039300551795758885,-0.08973669142655233,0.009467723353947402,-0.013541506779470528,0.020812965059454864,-0.031001424976755447
VEGFC,-0.03902769815397227,0.1658664941461177,0.013280073128744898,0.026672790826735203,-0.024793156636533472,0.04475763212785696,0.1269129514139977,0.027280587736379727,0.00011587599291035005,-0.02747837598172856,-0.02331341924527275,-0.02047514396344409,-0.027563745330123995
WNT6,-0.03769181344022789,-0.029827368879619467,-0.021957035133128217,-0.02482332775572205,-0.020490657698756486,-0.02247713165385349,0.03216109215592691,,-0.02826571797392615,-0.004338425705520865,-0.006671325019313442,-0.025085697893461576,-0.02145861131692925
NRG4,-0.01658122683023625,-0.017026606948050062,-0.01932048332609619,0.07591684284181544,-0.017688834909469545,,0.0158691200751156,-0.02630072827067899,,,,-0.024960242235966126,-0.014249894159288002
PMCH,,0.014904474453969712,0.03958783638900244,,0.0068650336024142855,,,,,-0.021702505402739262,0.05705886847000794,0.09108922058119252,-0.0307281852019898
COL9A1,-0.010277474853815796,0.06014211234894953,-0.020178834714594585,-0.004409116039795948,0.022264361854395016,,-0.02212699312163512,-0.061128176103141064,0.07639743141170197,-0.006105709399652717,0.023766590194351088,0.0018026554094288428,0.060257364524166614
GDF11,-0.01978677100070551,-0.025620970579752315,0.03800198104207132,-0.004991167876488428,0.05220034602528086,0.04259219998976183,0.03739319986714234,0.1036816448947974,0.10640083043559656,0.021973594626774094,0.059715763016262496,0.024106480269707842,0.04441150118359294
RAET1E,,,,,,,,,,,,,-0.015632032644509814
IL24,,,,,,-0.012675680893297365,,,,-0.01618086506452224,-0.016768516705252534,,
SORBS1,0.001916149030794492,0.014252713802464298,-0.006511945296779544,-0.05424628982579205,-0.025611477486266437,0.04679530074896814,0.010454839558764823,0.0019535793015604723,0.011599648284648913,0.07126958685655752,0.018525822911065536,-0.003657972309219802,0.002647885328645494
DLL1,-0.013342171650056904,-0.000600041781945166,-0.017336598591266753,-0.0442826940597889,0.025380404056604862,-0.007978117013173887,0.047116464261933146,-0.030100687584332386,0.0395743902956646,0.02851436905435672,0.018460484609029347,-0.016206994838644666,-0.016646993762010082
TLN1,0.08711468380964431,0.059046653683356064,0.034592897579958176,0.023091613221898427,0.07369877982760721,0.008613723073148422,0.04898062123599309,-0.10859806702452486,0.06575876775494843,0.04572999720011528,0.016661433463351187,-0.010077135349683838,0.03969306272123831
COL2A1,0.07034930134669282,0.012466463735768044,,0.07419387381300852,,,-0.01355278882413798,,,-0.035373492220153624,-0.0032771469315028418,-0.006078037270614169,0.11673137252298682
SHH,,,-0.016496630794728306,0.016593596084721617,0.04457512061867949,,-0.012934682670114446,,,0.05634055063743044,-0.03521254461927906,0.06032967735529763,0.09249727928617096
PON2,-0.09486764748182498,-0.0038197462409698926,-0.041189340358979476,-0.07283720511725561,0.004065669961790177,-0.0503230201336554,0.005678565903507896,-0.11689481895225422,-0.02807203056327968,-0.01058615245061062,0.012172723077620032,-0.046315426335374055,0.06013533344000364
ICAM5,-0.05504591112732486,-0.049824642955011635,0.06703340489136099,-0.04267160182248629,0.010988647287018379,-0.011999089410252576,-0.025260736562324453,,,-0.03423036827483258,-0.037149848769981425,0.03725372798045425,0.02189423933497287
HPX,-0.034565936365172245,0.0746752694728499,0.06156719224767469,-0.037277987955167825,-0.018068879011719927,0.009556318871792919,0.010010856892898191,-0.025738648222673497,0.10469382708926893,0.05704557873070653,-0.048883816737771056,-0.009843524829560446,0.1622579080955526
SFRP2,-0.027680396784229254,-0.024577691841988956,-0.018787874737620714,,-0.015059229083082064,-0.012509777391898801,-0.012231919780750264,,0.02658299554251309,-0.03895974757977445,0.01358420647838119,0.07012829770306286,-0.016623183477780953
CFC1,,,,,-0.011587553860601155,,,,,,,,
CD70,,-0.029791371129142607,-0.031934041379068585,,-0.021614845126211788,-0.017737689719078607,,-0.01078294014800077,,-0.005778183410631743,-0.01177106572606637,-0.0363484199746826,0.05374417750684333
HP,-0.08784803424895898,0.07793547801493315,0.02522285126896792,0.049197217351332416,-0.021971672380844492,,-0.014485818554159586,-0.07083736095092934,-0.05346502690321903,-0.026729905838848718,0.02424414804971134,0.0030769592064325345,0.0579699278694403
CXCL2,-0.22202021381618792,0.019882546267104388,0.0004216625215616703,0.06528590131156314,-0.017259831977302312,-0.04510581330886034,-0.025600845783882015,-0.0457697415714308,,-0.020863013286813347,0.020138517708335343,0.002393957676421692,-0.009839785224697311
NPPB,,-0.023849219753124973,0.07198733574332486,,-0.010146533410954308,,-0.01664519921625041,,,0.046607393425806644,0.10403448784576314,0.11916977751734768,-0.014454930610744307
CCK,-0.07549076306373118,-0.007146411022892714,-0.025346572658286815,-0.020572601575127775,-0.02228964133288538,,-0.046274596485394365,,-0.017191580984454304,-0.04305447806345768,0.029494485310793173,0.002924095790688268,0.0712598082388507
SEMA6A,-0.013007101952304777,0.001897301122937624,-0.0187340427199953,-0.036193484033999385,0.03542093964577094,0.030062659378661642,0.015910772077413392,-0.0868039932071391,-0.07981333937151162,-0.044993995713953856,0.061307945991608534,-0.02576082681997562,-0.003464833473112524
IRAK4,-0.06620035424949053,0.022549143667036507,-0.03249035145875499,0.017910659786571102,0.01102251093526245,-0.040103093466241746,0.00039320786700571805,-0.030485560442225213,-0.02983286292679776,0.0040892693208527476,0.024555926717380577,-0.019905189308684988,0.041497531489985445
GSTP1,-0.08959149000335631,0.04031126513263632,-0.06980092596583098,0.025773151264111924,0.01392303287314067,0.010156861222924297,0.028891914132708463,-0.07062246195957357,-0.026286784098563623,-0.005842317627548959,-0.0012651477071472135,0.05563549400025322,0.006944658905619278
VCAM1,-0.07694745176345077,0.010266033388269697,0.0019711724199896388,0.036556493659794194,-0.009783364486584512,-0.03572717654859589,-0.013600279785884772,0.023471811373000452,-0.04263031753966635,-0.059853952552989136,0.07034742895089126,-0.02089455815464308,0.06568558024321483
NXPH3,0.06993369735167569,0.0036816749835824566,0.017406700172304754,-0.003502901522404247,-0.01848928844102612,-0.023919447967691142,0.038090354231239285,-0.056761458892911745,0.08200055658039626,0.0012446753292722817,0.016721844381205383,0.045806218167373465,0.02317497691989911
MTMR4,-0.012798382446391606,0.02556492224494572,-0.023493106910912397,0.005044173276947668,0.005222464727385412,0.003282789150506286,0.05072151392722511,-0.007967232627376662,-0.0014790546698520896,0.020574485183236662,0.00044828471069743137,0.0321112329046425,0.006349970924587809
LAMC2,-0.008291100803476212,-0.018719143756316812,0.02577456241534117,,0.031198446356009664,-0.018412003575050566,,-0.04645919507760284,,0.024498677926910635,-0.022021767589496036,0.03845153244540367,0.03543752221398163
IL10,-0.04437652920729939,0.014730946782354613,0.01946036038574315,-0.01038270055314549,0.001181360727651456,-0.029908127284436595,-0.014899819757417615,0.0715160767525312,-0.051144099847411306,-0.037863747116133356,0.0022739290429900074,-0.02337756195630829,0.030747363883980545
SEMA4D,0.08708084889222288,-0.010152595663761206,0.022434269211687022,-0.03278581804795306,0.0030151574332681953,-0.023494468968830028,-0.016787429189402323,0.03758132803447736,0.002520244323516757,0.0610651974778325,0.023955267106805643,-0.00543653653157342,0.053196517681581665
TRH,-0.015592150952425072,0.012458133613590446,0.012893053342446276,-0.015834155894252275,-0.014832389120385104,,0.022510978657722915,,,-0.07608782386654396,0.001476971004467577,0.053891395715237864,-0.016190491652987984
SEMA6D,-0.017146929922831563,-0.014193200440202301,-0.04541094284188518,-0.0028335303812168336,0.030913994808015165,-0.017080879728811418,0.04109983067157741,0.027016482049467574,0.0400922912913182,0.02889139588275108,-0.02359807898871746,0.03200955881097131,0.05578997535766815
CEL,,,,-0.031239140188391513,,,,0.03201206030791037,-0.0057835597385817086,-0.024503446824016676,-0.02737682708124252,0.059086419218456844,0.044775518780849725
PDCD1LG2,-0.027238734237978048,-0.0181724985425143,-0.011157664489475702,-0.03520587319569186,0.030893370621781706,-0.011818503759339936,-0.025487911490596916,0.00971729653967926,-0.0778051279651761,-0.05164462340980792,-0.03830182697663067,-0.011760315824102906,0.08015706654244313
SPINT1,-0.0676937864464729,0.045976562666284165,0.04561229874395562,-0.02397197953053061,-0.022190910563864238,0.03570915370310517,-0.021869727748166805,0.08496876025875853,0.12246065215900555,-0.01602938600973971,0.009407922305299769,0.027168005258450374,0.07519225668208991
