,ZH1019T1,ZH916T1,ZH916bulk
OMG,-0.04651778150301161,-0.015255156787525734,-0.053844922003421905
CXCL3,,-0.0004340680043142152,0.03109193852086107
CXCL10,-0.009133193174410845,0.06051891875688108,-0.013844126373675377
RSPO3,,-0.01563203740660516,-0.061447745444172204
NCAN,-0.05733677588861679,0.038427667267046536,-0.03492724938473877
PRG4,,-0.035410777615519154,-0.03194453076478941
ZG16B,,-0.019491468328028148,0.0058361894967460795
TGM2,-0.07569227712908866,0.035532491252168584,-0.028882308042689205
VEGFC,-0.05780838978779381,0.005446748017299827,0.05672511279388788
WNT6,,0.13334502625841424,0.07966148938767767
NRG4,-0.035801152935668636,-0.0156320391585836,-0.030425029849222514
PMCH,,0.04605605352826235,-0.026255154938448242
COL9A1,-0.07319762625047939,0.08260798382243634,0.03590810159025222
GDF11,-0.0036093633062572153,0.027076017087273047,0.017328781808514965
RAET1E,,-0.017148235888331965,
IL24,,,-0.019574598221983375
SORBS1,0.07654433212535132,-0.042122926332345746,0.0028446007140897206
DLL1,-0.05179292478781744,-0.019243347404435094,0.0067175509674557154
TLN1,-0.051601544517846265,-0.013261170503711136,0.00343073996093225
COL2A1,,-0.02274989790936617,0.011464927034867298
SHH,,0.009284682495362089,-0.011527233084826158
PON2,-0.07045721126725352,-0.035184865615941384,0.07366374526828735
ICAM5,,0.05180894122748057,-0.023209959253031723
HPX,-0.04657394081748114,0.034480407523046167,0.07466470349380039
SFRP2,,-0.0019949071924893693,-0.015665511107274935
CFC1,,,0.012285061052137721
CD70,-0.03885464528784912,-0.023849500230917392,-0.011388208032450288
HP,0.007488522159490564,-0.023383820838086107,0.03506924141341892
CXCL2,-0.008815132945754726,-0.034819526686261114,0.01023300140219749
NPPB,,-0.015856962782736482,
CCK,,-0.02057076140205383,-0.08405013751886335
SEMA6A,-0.017910197267390075,-0.006508917618488254,-0.04644308329971087
IRAK4,0.01670644226021236,0.11260155747113373,-0.009840119065196029
GSTP1,-0.05020583572855164,-0.057894533364633495,0.024862940226132477
VCAM1,0.11541184142153237,0.07446348606906936,0.07123800765268462
NXPH3,0.016864509448975818,0.02064291392031623,0.010371955487356617
MTMR4,0.009540764927335642,0.07226682665623535,0.020608559235154884
LAMC2,-0.0358011743986314,0.02459010888726703,-0.029298172100918916
IL10,-0.029494081596396673,-0.008630807070369976,0.08796497937356622
SEMA4D,-0.148255375902656,0.06714303623155636,-0.0621320768715509
TRH,,-0.017760861707963368,-0.024565963955535078
SEMA6D,0.007555001421169953,-0.027569133427826516,-0.04742801722375512
CEL,-0.046323218455189656,0.06083568670565849,-0.031301099756441214
PDCD1LG2,0.004411314495688495,-0.016796626601930893,-0.007601379295983794
SPINT1,-0.017071670643090616,0.08097926534573942,-0.017361644201660257
CTHRC1,-0.09222551695655677,0.04837645880041809,0.021539492870501633
PODXL,-0.03956585748017592,0.04215505494648819,0.026167432975589634
JAM3,0.01170107329285246,0.05375293022374627,0.0733136901817133
TGFB2,-0.015913869454570413,-0.0038256221740863693,0.014745387253911897
COL18A1,-0.04900230020760233,0.07380659272236381,-0.04074471280518899
NODAL,-0.11828668845308823,0.02878598980634076,0.0764024661134964
INHBB,0.024545392611073774,-0.00019043893308731227,0.06922295458173262
LCN1,,0.028259206341561302,-0.020550168068506448
ARF4,0.057245576296197864,0.051768734206680926,0.06563792331587318
CXCL14,0.024422662617698175,0.00393912544383891,0.049877695526495
LIF,0.061262136414171046,0.002552556996909875,0.045282363228482836
IL17B,-0.034185681192020416,-0.0029834217582603573,-0.02323479019786565
MMP1,,0.07264647187983232,0.11020306997585085
MATN1,-0.03735497324438581,-0.021601003107794014,-0.021174097620585756
ADAM28,-0.12566864631209806,-0.00619907141780495,0.06224496957501705
TCN2,-0.12418266125001584,0.06082039454658741,0.0006644984638527893
THPO,-0.035801192427549935,-0.005454326417057388,-0.03173131044188723
CUBN,-0.033065990671709684,0.02526068854884981,-0.06938214272561287
TIMP3,0.077656488845638,0.017330613790500392,0.001202871782125715
PIGF,0.03491466482208124,0.06983886067056252,0.030589360509222764
CRH,,0.004388485269119579,0.011869668661609283
BDNF,,0.023477992773291854,0.005276491304483001
CCL5,0.0022288582229730404,0.03207870169233643,-0.008794225901576776
GAD1,-0.013345097748664934,-0.02266951501355761,-0.019033934238356445
COL14A1,0.018174920880699812,0.030068948407214146,0.05924467797251273
HLA-A,-0.05313575099520689,0.06548960179542583,0.009086861873134044
FGF18,,-0.017760863132903367,0.13378380366795306
ADM,-0.03849002922058911,-0.008413119216338994,0.07827036289118482
CCL15,,0.011498982906955143,
GNAI2,0.06154772126615262,0.055544734599041364,0.0063970411848383426
HDC,0.028135352006645162,-0.026851697464805157,-0.02117408803103734
COL11A1,,-0.025613301131918856,0.036239286054690754
NUCB2,-0.0329779233711022,0.042096133898746356,-0.026355225146267907
FGF16,,,-0.020864311140347706
CXCL1,0.03029454922294016,0.07504519208589451,0.015783708038271275
VCAN,0.11332712534188988,-0.010909436644566905,0.017089571877492864
MMP7,,0.03720246210441699,0.030008800278588144
PTPN6,-0.034113101676700355,0.030900077679418776,0.05456305927715269
PTGS2,-0.06844236130649181,0.023198783174511003,0.046858105814627335
XCL1,,,-0.03768312634866461
CD58,-0.043332246951621835,-0.006916503835094792,-0.035886764528195274
TNFSF14,,-0.014634802338110495,-0.02207509940948971
CNTN4,,0.0995723274136088,-0.02953114660712032
INSL3,,0.05633516986226109,
BTLA,,-0.020394487286578212,
MFNG,0.005105454918224928,0.09257063057594513,0.07656657266234858
ICAM1,-0.04943192499471967,0.007317796158429693,0.053729563686596156
PROS1,0.015941845199460066,0.026803860348027553,-0.025428777647371233
CLCF1,0.0014915805666457032,0.0079836701563332,0.02288746317279442
PSAP,0.026061563175029882,-0.004968723339457328,-0.025833411412768324
EFEMP1,0.10029251364497356,0.010876160644294995,0.03655230766642221
C1QTNF1,-0.02482147096618702,0.03881528312723832,0.0360243952973863
ALB,-0.0035835414416167098,-0.02384950767405608,-0.02997870736970905
EFNA3,-0.004402939058146099,-0.019834763288772272,0.049633779404724195
DRAXIN,-0.06018130784547822,0.10298223094178575,0.007263873911866099
NPTX2,,0.08847976961297492,-0.06941944318333279
FGF11,-0.0412684977956762,0.0018781252725189063,-0.006919238083415268
CD59,-0.10336066820450213,0.03190526752833643,-0.04143767157221799
COL9A2,-0.05255587376238959,0.04829728687168315,-0.01027473721021413
DLL3,-0.009819381532754232,-0.014713171432900482,0.0337196159063499
FGF5,,0.05719303947377957,0.054502415281485146
LIN7C,0.01929840079672298,0.030985253553059307,0.027294957784789017
GDF7,,-0.030086106431040545,-0.032367416225783006
PSPN,-0.027028272404318376,0.1141030555706614,0.055410517263601355
ANGPT1,0.07220571578760698,0.04609901506639637,-0.08422337696324686
PNOC,,-0.021768451516631142,-0.0364099210882739
L1CAM,0.06913072393280315,0.004336642126098141,-0.05570604682732723
APOA1,0.014528641091004683,0.048779235980512696,0.06959706161130394
PSEN1,0.0372421770113064,-0.0001470671279339246,0.018299521631812202
CALM2,0.036852082667635074,-0.013335874308792505,-0.0387384718540719
CLEC2B,-0.04889440886535789,0.017081972568393586,0.05222145424669635
NTNG1,-0.033070021095512124,-0.006254319954620525,0.004662702021776183
LRIG1,0.0035772150286299967,-0.0027977626061434597,0.015759099395535894
CPAMD8,-0.04263212471623151,-0.02209990643098092,-0.02295092403020861
GHRL,-0.0679794954831067,0.039456517613462624,0.07985312000556588
NPY,,-0.02663348614893974,-0.09108126784783432
MMP2,-0.07754304547296073,0.054796693569617985,-0.034886709924900894
PPY,,0.09508741699312405,-0.015250189071023048
ALKAL2,,-0.0050101745395762206,0.004749382954444167
CSF1,-0.012173230011516744,0.012590847319825437,0.029625119620862495
SEMA4C,0.03549318702985607,0.08097000549875433,-0.018402451910197962
BMP8A,,-0.018930813559377226,
ICAM2,-0.08245789916302337,0.022929751274754766,-0.018012813226917328
SYTL3,0.027591078285068786,0.03210707533195538,0.013576113825576736
IL1A,-0.10248628387660401,0.098261296580194,0.11852743137391361
HLA-G,-0.03735494263366129,,
PGF,-0.04393831824605917,0.05674754385113548,-0.04214793631157931
LGALS8,-0.029494091308114277,-0.0019021221618584663,0.027673863360493805
DKK3,-0.024290983399364006,-0.008558276772048177,-0.09072900803689796
COL16A1,-0.01279881675801499,0.006550063571066379,0.006029979638153971
TPH1,0.07527017922439644,0.004322840998395623,0.13735169313720938
TNC,0.04533011044833831,0.038848607036515256,0.07895166218211035
TNFSF9,-0.03632548233684903,0.02557549590019832,0.042801788717397475
C4A,,-0.025493233581839084,
CNTN2,-0.05917478269983048,-0.018706690368691645,-0.08746808496594674
F7,,,-0.028368639075559688
LUM,-0.09600228908818281,0.0006154933408323618,-0.03094794806933531
BTC,0.04914760138719313,0.05167717297314086,0.0915692678267713
APOC1,-0.1101348952684954,-0.017308028513550188,0.08177280879248704
PKM,0.009873961568253225,0.02788989482142075,0.017680837145729444
TNF,-0.07231339470948313,0.0743671963677774,-0.0220790765590514
GNAS,0.10463880670141916,0.00443343259454435,-0.05217809275556836
BMP8B,-0.013182687193419257,0.10723713836553678,0.012831486140673263
LIPH,,0.03411293086177533,-0.03520667011255917
CCL28,,-0.014699817663318935,-0.03340466862712807
PTPN11,0.009323035765715781,-0.011566096507841237,0.039478835071993894
ADAM12,-0.03994327777556842,0.053497251418313505,0.02333891745357592
EPO,0.02333443243521513,0.010866013560224421,
EDN3,,0.10750087751920996,-0.035206660204727694
CCL22,,-0.024155589556928744,
CCL2,-0.030121799514218752,-0.004814458670604797,0.08611823919458612
DSCAM,-0.09073390051765139,0.022658982075210315,-0.04954377957668285
ANG,0.09556570907112209,0.020911220778466057,0.030036753325128496
FBLN2,,-0.0010207095282746552,-0.038776874436629576
VTN,0.026165620350217807,0.10590473369122708,0.0345600007232441
VEGFA,0.04954033961890212,-0.04845280085284906,0.04320052554816236
F10,-0.03363202678393222,-0.027598274434462285,-0.02906822414595208
SERPINA1,0.01230041026611383,0.04551875647353658,0.06256646594748083
VWF,-0.12060235783341244,0.04322082516421273,-0.048153393443285425
GDNF,-0.04905865388692799,,
VASP,0.039070602406155355,0.008209058634887969,-0.03220914589682263
ADAM15,-0.058345653406324915,0.042794633568815216,-0.007920672319091743
WNT2,,-0.003965947042082497,-0.0021447049151655994
CALCB,,,-0.034014187904408424
OLFM2,0.10876080687059984,0.009798976377038174,-0.0036450030636353066
MFAP2,-0.07025917516645723,0.07968501029950709,-0.049219622719775265
HLA-C,-0.03771352895589137,0.08709853121372459,0.007346193186654742
THBS1,-0.0756970256976703,-0.006924300236073955,0.023262491570733613
HSPA4,-0.04815424533203606,0.016109168715300347,-0.04253718721852693
LMAN1,0.00614469784395555,0.02431169408683706,0.019765641256691127
LYPD3,-0.06668272473391668,0.02114048200512334,0.034166172141659575
APOE,-0.03894691448582736,0.013176306538495162,-0.087997583582504
SOSTDC1,,0.006926394336974224,-0.04411838851761824
ANXA1,0.06992389597552816,-0.010048289328890115,0.10879052298993586
WNT2B,0.015633942288330354,-0.0065703183386052145,0.07818218095731698
AMH,-0.026259861055058665,0.03914469427251721,-0.016055153996979907
GDF10,-0.03249939423109807,-0.041302462430738714,0.023099696317948146
EFNB3,0.0707112211649748,0.017908503363034158,-0.029260234198395532
LTB,-0.08742091565147414,0.08940776377532969,0.011573139162486982
ANGPT2,-0.06960715399663027,0.06600180777028049,0.0021890623487100785
ADAM17,-0.009415117132983554,0.029659553829435425,0.06675466247513391
LRPAP1,0.10419412852527339,0.020506204021393953,-0.03817543832554847
NID1,0.047679574391073384,0.05483616592887743,-0.039771711081494444
MST1,0.04708398105821496,0.016974601850812867,-0.033157836844307474
DCN,-0.017173743873871123,0.0028356313045449157,-0.05261361104935461
IGFL2,,0.03392724842283355,
COL7A1,0.02493775620107498,0.043032857992217996,-0.05149461020992177
CALR,0.022772189171729976,0.022983552236753985,0.04386640124022147
PIGA,-0.08113413173311769,0.023853773771949253,0.002445456954953199
CD200,-0.0035490150909294905,0.020536597761002643,-0.017090178660011605
GRP,,0.026227353897946677,-0.032993074568131144
CDH1,-0.02230024703773411,0.07900318119908235,-0.006939243687927273
LPL,-0.07344246931289879,0.030774040340142354,0.003989342428306314
SEMA5A,0.022534569684472223,0.05557605495667869,-0.010483056454911963
SEMA7A,-0.05028875713717719,0.08304032376200768,-0.004487010963057949
SEMA4G,-0.021450812454075725,-0.018595791002064453,0.04181379802495696
SEMA3B,-0.04165367453926251,0.006088114839995145,0.025058637435728996
RPH3A,,0.0185103473544121,-0.01103085806880826
JAG2,-0.053970257561899604,0.0725197494823712,-0.054757329736123246
CGN,-0.018026587222244567,-0.044041038189717864,-0.01885173906296034
GDF15,0.013100871270237352,0.0795409302764554,0.06812922177175222
SEMA4F,-0.0746071695302483,0.05030484043936241,-0.024217754702028825
NXPH1,0.060377920726612196,0.07504503591735084,-0.03459587505871015
ARF1,0.023635486119258836,0.016013270829744092,0.04639572764484306
DSC3,,-0.0156320391585836,
EBI3,-0.034156500050476914,0.027717680097699152,0.026806236229740495
TIMP1,-0.1236650455579449,0.031162437174390465,0.0737794442740758
SEMA3C,-0.07524254466767549,0.003664218536937114,0.02028991650714337
GNRH2,,-0.01693944489179117,
GAS6,0.06770578954813931,-0.025682483203089655,-0.04280876566007561
MEPE,,-0.021601006087019956,0.00642600502577685
SERPINE1,-0.07322580613817933,-0.012984819385059378,0.07796752287441983
RSPO2,,-0.010235569354662896,-0.05713664688336207
SHBG,-0.051771394178053265,0.005878185371730897,-0.039858227914044315
LGALS3BP,-0.017514100651792572,0.04678125409108871,0.06005165387219318
LAMB1,-0.090368034658755,0.07724767570444369,0.02610415832607502
SPTBN2,-0.08115711288558489,-0.03873780445375474,-5.398149644591017e-05
COL1A2,-0.05940005984327562,0.03291493034823751,-0.03609799334418256
DEFB1,,0.01740100132590645,0.027426505425414787
WNT11,,0.019498197148648252,-0.004387407873739368
LGALS1,-0.04049478320621069,0.015211109038115015,0.08701613512529506
BCAN,-0.042311005571750694,0.016545817242513406,-0.007267706574215212
ANOS1,0.06565033603021501,0.03895909164251793,-0.027915034380617508
EDA,-0.06336826931640309,0.013968695270061185,-0.04362386468335224
FGF22,,0.09969348177139223,-0.019933072381047204
SHANK1,,-0.027868773995232726,-0.03712358317038119
RAET1G,,-0.01949146493937072,-0.022663744294017185
TGFB1,-0.030884090580619153,0.04929767238906711,0.03096547805147867
MSTN,0.12841424515504152,0.029741008360333054,0.0012355873025804162
WNT4,,-0.02177365009354885,-0.00011384003768261013
TNFSF4,-0.01726478195961644,0.04795069210693378,-0.013021396127664134
NTN1,0.014107201281292538,0.007194172079148877,0.08872574936701225
CXCL12,-0.027306016704263306,0.08789014855046895,-0.10043757674807215
GNRH1,0.04465018845259008,0.04602677161827732,0.0010514213563748817
RIMS1,0.13968000993045265,0.028144039098273375,-0.033555991461668
FGF14,0.052967958448146925,0.05041694826482123,-0.050630225322049104
IGF1,0.005421267031180803,0.023305425659503422,-0.07537108899716677
TNFSF10,-0.07176065580750057,-0.0063710554661335515,0.044257921374666186
GDF5,,0.0682617833704408,-0.027317632703168414
RGMA,0.09081521627796409,0.06123605661882906,0.0401763932195371
WNT16,,0.04293967509058933,-0.034415497096562615
CX3CL1,-0.0061866169400945185,0.04422007039167373,-0.00568565050262346
FGF1,0.045192186800835955,0.00908241428937791,0.0012852540415603181
ALOX5AP,-0.03222120789507743,0.011282322049157158,0.06831818464413109
IL1RN,-0.012921152858194153,0.012363806894563447,0.03361145623548013
NPW,-0.027425645360345904,0.004558976138338138,-0.06622424590915624
CXCL9,0.011305457421547623,0.10858267825982074,0.028454569073100268
ANGPTL4,0.033438103246434724,0.01047684610783485,0.06360875025160524
OBP2A,,-0.017558866065747362,
COL4A3,,0.08804834300504003,-0.008597627570593824
NRG3,0.0832044514882804,-0.04266253828525699,-0.030045416358051674
IL23A,0.06781456113441736,-0.025347624366413104,0.08764433045008203
COLQ,-0.012915832219298444,0.0509657152831071,0.019766384429423682
TNFSF12,0.0882674503800029,0.043588963956785576,0.040915400101749044
DKK2,,-0.02868728770635932,0.017779812305704794
FYN,-0.04054539476162685,0.0330344961003879,0.03282858829214328
ACE,-0.11394350494682316,0.0967461893539621,-0.048879481394351804
IL18,-0.03727718473126783,0.015095171820315596,-0.04093374155661679
PPBP,,,-0.025400909955189895
CCL27,-0.09417774164040989,-0.04508745649391466,0.07254801944949983
SERPING1,0.06436888576679779,0.01874853511103595,0.03376505671553752
AZGP1,,0.009303259142486362,-0.04847830423991612
INHA,0.0009777669458893997,0.028054102652324393,-0.02894926886264075
SEMA3G,-0.06097861663924866,0.07594251890159052,-0.0022431729182528647
COL6A1,0.017888349698815864,0.06931354999296359,0.013660000420282377
FGF17,,-0.01672821394065453,0.01201905164268137
TNFSF8,,0.03780454907965747,0.10180346137531492
FGF20,-0.03934364747661879,-0.028798783306057105,-0.021174102705957626
ICAM3,-0.0361649689222808,0.0424278964742455,-0.006288272452470745
LAMA4,-0.07379947059256005,0.06507960716505823,0.015564224610700688
DLL4,-0.06719617171631789,0.07494003792718364,-0.04001929005669079
SEMA3A,,0.021893437520712183,0.031167379627967378
RLN2,,-0.0193062356603458,-0.024875521425981182
C5,-0.02122169438648147,0.08102179925557067,-0.02475467871806038
COMP,,-0.00664967258118724,
C1QA,-0.03860125216918322,-0.022503728123557516,-0.02261616582755156
UTS2B,-0.037354970762432375,0.02093371610557718,
COL9A3,0.008153126541080491,0.08217933366311891,-0.06861461002719087
DLK1,,,-0.025407931080777428
HGF,-0.012940320800748757,0.012552503198901327,0.02480761889193334
P4HB,-0.03484513686776094,0.043345144024206715,0.02271400539346851
ADCYAP1,-0.04263216613543624,0.07612877044372535,0.02195984765865411
GREM1,-0.013387749607862553,0.03750741335380292,-0.07373103533057201
EGF,-0.039343614243710995,0.041600344880321063,0.04703553069288063
VEGFB,-0.014377966702745498,-0.02419353944865257,0.02539530785909063
FARP2,-0.010817805474188738,0.04650057667950789,-0.003998419758291555
LAMA2,-0.0782735183093145,0.0005391337152576616,-0.01903769326339688
NRG1,0.02929725609718591,0.059458130052671,-0.012404148090096448
SPINK1,,-0.026912105743034185,0.07647893050811488
EFEMP2,0.03885469688672103,0.060060288215666544,-0.01877686039430351
SELPLG,-0.004992970742166255,0.02357890494437651,0.025063936929741078
HLA-E,-0.03911538374903295,0.023562175725022273,-0.043883532362644334
PTN,-0.02578731676369869,0.04710114574045983,0.01697054429974365
CD274,0.006380601822175836,0.04440879222439385,-0.04409404559853405
CD14,-0.07334045208283381,0.00959482827961249,0.05813759248689095
SFTPD,0.012732098263165195,0.12180823069115423,-0.002434387835778615
SLIT1,-0.043508728624382015,0.05819398443131418,-0.09209026551070203
BST1,0.06951343639028648,0.08419391904633239,-0.04452010226530762
AGTRAP,-0.018861616253500243,0.003764257944621629,0.03129643724909579
LAMC1,-0.1292780422845159,0.08325517431981477,0.04035485792254314
COL6A3,-0.050539055857766794,0.05929849595242837,0.024447814269109653
FN1,-0.1406621509532442,0.04727753468742805,-0.0024131729044665658
MIF,0.03861596183927742,0.003975415246218527,0.1175256810631028
JAG1,-0.015970697392868036,0.03062630732212625,0.0014489029159752511
NID2,-0.04804495684328856,0.05432199226272813,0.019383263623291066
EFNB1,-0.05496116976228487,0.04049301967520607,0.010674893767053563
COL4A2,-0.09575178172784655,0.06754690047320164,-0.04998214338547757
SPP1,0.013539967132421898,-0.01394299687957433,0.07700248334942682
PODXL2,0.04624361880832053,0.06593514408549467,-0.10930538975988247
FGF9,,0.05044080830426169,-0.08437296167309771
ITIH2,0.005063272824998287,0.02069856048663849,0.015028641420398526
ADAM10,0.005323944264443297,0.03454743473913086,-0.017734267853992187
CFH,0.057124739926616964,0.015034569629979675,-0.0351515563481591
COL4A5,0.022772392781292894,0.004384494894838708,-0.010371574707352211
LTBP3,-0.00018730827389110472,-0.024669233187099123,0.012885648845473245
GNB3,0.08724166197436987,0.02415981748547888,-0.020859906183379653
COL6A2,0.03525296252169693,0.06788142141130848,-0.027352361024031997
GDF9,-0.033114490508758566,0.0526443384515155,-0.01269946108570991
NCAM1,0.067064494668657,-0.023063130937891047,-0.09519420900821535
APOC2,-0.035055498555951574,0.06481863852852608,0.003643709305282283
BST2,0.12189758816034107,0.07305404050881938,0.0010381915989657192
COL5A1,-0.05123213127037672,0.015820447669443287,0.017668529447101157
CALM3,-0.08969866245772344,0.017120510439864258,-0.04243400305948902
THBS2,-0.03599717687982041,-0.040149517594148594,0.04610969308093789
SERPINE2,0.11009983131446384,0.005738307951684751,-0.0716935706884063
EFNB2,-0.05278317189776108,0.02958957684705883,-0.026785330848230395
PROK1,,,-0.028368602439981093
MMP9,0.04460190645815592,0.07446138295459537,0.012716672134128396
DMP1,,,-0.024067943038770193
NPPA,0.04564082754860253,0.06091140099281893,-0.059427166804237826
APOB,,-0.015856970993186885,0.04203687172731365
C4B,,-0.017558870975416946,
NTNG2,-0.014074829373420056,0.0022671170376788933,-0.06881461076839014
LAMA1,0.043727067682658174,0.07490409657741429,0.12907882433961254
UCN,-0.024736650136482918,-0.041927841129990095,0.02690808024018796
ARTN,-0.02806631832249625,-0.029656045088115562,-0.04091145687235233
PDGFD,-0.019608617270534916,0.03156969829250915,0.018601617865081826
EDN1,0.09403802562374967,0.05178574316691746,-0.08242965986585823
ARPC5,0.10251413859760745,0.05141124765816923,0.05318153579194927
GSTO1,-0.01461791036254563,0.05524252408524176,0.04425344266008062
PROK2,,-0.014457868068328213,
SYK,-0.0731464298713624,0.041235164552195974,0.04585536845744932
CD40LG,,0.006794180447525035,
ST6GAL1,0.05757489001915723,0.03509618185501125,0.05691310813039427
WNT3,0.0403153037455118,-0.01753442240557347,0.018825153452281456
HSP90B1,-0.09023532984217107,0.02794667379758032,0.0357263645864787
ZP3,0.012483310862111652,-0.024899122751086956,0.06318260594242925
NRG2,0.09165700934300244,0.029678482608859663,0.00955273212646938
MELTF,-0.017144175247262625,0.03517958837448007,0.03629179981820173
NLGN1,0.035151735581533554,0.03237023465580675,-0.010567523928506243
SLIT3,0.04491645864500681,-0.0025906901144541615,-0.051134715710685376
CCL8,-0.052612111268457044,-0.0454332574602741,0.06672618301673114
S100A4,-0.06837784977341183,0.02134082876856372,0.04534595409634677
TNFSF13B,-0.0968876092704059,0.006013496400342858,0.01328768232289151
HSPG2,-0.15533411009491715,0.06364409823691985,-0.03717548657402684
FAM3C,0.03125917714389972,0.013562803743219371,0.051802252785405956
FLT3LG,0.0033999844560381174,0.0023658505321288775,0.03089119275681486
A2M,-0.11773224153396378,0.09086172873883175,0.035549378409626194
VCL,0.027132109214321715,0.08873612860705753,-0.004087175919441837
FGF2,0.13081150749617831,0.0011734010845439562,-0.0025433445076691054
AGRP,-0.035801192427549935,,-0.02117409747528947
CNTN3,-0.050264558061488177,,-0.045611617617392776
RNASE2,-0.013511353728847271,0.05477100976966227,0.0009390613627943961
ADM2,-0.033070016490559746,-0.016298064919215635,0.06409309021274788
GAL,-0.025548679441910516,0.0854865100398771,0.00017685303656966901
IL36B,,,-0.030425000205139996
CXCL6,,-0.029448177084268168,-0.007701077007512414
PDGFC,0.017082494209127913,-0.022721010576351286,0.016042381859294876
