,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
XCL1,,0.046606119066968925,,-0.009873714164680513,-0.01906329334312957,,-0.021139869830730802,,-0.0243083124040988,,,,,,,-0.038053069055960224,
CD58,0.11611679807908712,0.035370685652579684,-0.03078480510975451,-0.004293018923176087,-0.00541883454447656,0.018017164368910866,0.009307045850519982,0.0006730637943223169,-0.011825816084037552,-0.03670705655637939,-0.01808470979105004,0.04462408506282878,-0.005304583188427266,-1.8971061666401588e-05,0.00938897655835003,0.04675879809147503,-0.01759400493115303
TNFSF14,0.03033992435320899,-0.020476093887034464,0.0009290010675143593,0.0024312842000564407,-0.0094141356980309,0.038308016970014985,-0.00963794089867139,-0.010426472444362449,0.0646117215950477,,-0.02035191727062366,-0.016148995840131047,0.025137273100816707,0.041783175620125394,-0.01036828072258675,-0.024657686537052675,0.060850220507964084
CNTN4,-0.03755596264376338,0.0424839729878518,-0.005970338870986384,0.04495717945106417,-0.010036000770617538,0.0342265706336829,-0.035655535875787785,0.05733560973326897,-0.032467326711029434,0.04115859790968875,0.03575091490599348,0.12181017931675465,0.000669529169832705,-0.0246631880807473,-0.040494571470799955,-0.009859421535150665,-0.05438947302636963
NTF4,,,,-0.01855439427682792,,,,,,,,,,,,,
INSL3,,-0.0182043914383728,,-0.02108062731806409,,,0.07783085707413165,,,,0.015363389867053979,0.10880746398952736,,0.01055665937880674,-0.03258549934407993,,
BTLA,,,,-0.007598816368704284,-0.019874117925347212,,,-0.01331496192329582,,,,,,,0.03766747209374113,,
MFNG,-0.014306994238166776,0.011524583275584485,-0.05008024589506814,-0.026475204512229785,0.027969599500138522,-0.02240096974943571,-0.04648921144708889,-0.03665766353604213,0.10726399202439094,-0.02339978723597976,0.03043901549115362,0.0305459027037365,0.0009197685628269652,0.02668020653651736,0.0034467537432856486,-0.05688301931946744,0.08074582817617487
ICAM1,0.08386275262500457,0.04198182616407517,0.08520425664982778,0.07124067845062004,0.0018458454265816253,0.05468028159900487,0.0135423713346668,-0.03199305607848868,-0.0112283353577722,-0.014653093266830343,-0.016494717316641115,-0.05913686123145027,0.011101065022207214,0.04420212828168948,0.07081194267687152,0.02922788844697264,0.008395253264578004
PROS1,0.0034615066121063912,-0.0365851702561202,0.03347013895302788,-0.02316986833501451,0.009892692384679156,0.07020566562628533,0.03335195099693905,-0.007839107797056837,-0.01812025910799602,0.05117880071671899,-0.06106973746934628,-0.03646183741059556,0.05683693616156396,-0.006313582523570423,-0.023822389220777243,0.00020970100348211368,-0.061587454435378
CLCF1,0.02193940220663526,0.0020894733442342796,0.03480442650087019,0.07842457618195432,0.015531619701448875,0.011003893485816013,-0.0014406991749911257,0.034696427550448126,0.009688985207762388,0.007426326758906833,-0.008169546680456628,0.03231005337314745,0.03636346406380738,0.05548569499061179,0.10330487282975892,0.03475656478297276,
PSAP,-0.1165373432364407,0.05473559909082896,-0.10325644056932255,0.03367505428359922,0.017568113277789597,-0.008751798879054142,-0.019721144275517848,0.02704483005456767,-0.030701009258898227,-0.031465399781289705,-0.06093630333355669,-0.1314443739205902,-0.03102801428253329,-0.0363226800955052,0.01681210415478222,-0.036850296464658386,-0.0034054775323542107
EFEMP1,0.010720942554160116,0.023576261668265177,-0.03865539854177548,-0.05435138292422499,0.02844042930392536,0.038711551453109706,0.039250148169489414,-0.0036465061845612906,0.06551414208393895,-0.027840625751928253,-0.08895772271306343,-0.06182109299545248,-0.00042448304295781745,0.014884223796056598,-0.015553152465625143,0.001396700148866627,-0.0162658330063847
C1QTNF1,0.054635337368292805,-0.03385117838050576,0.10637266195839314,-0.009908375054991706,0.05478439504453021,0.004896844731785038,0.034594001392671304,-0.023138658335288567,-0.001953120938175445,0.008831943312334393,-0.06580732501014297,-0.06644773606750516,-0.003945281435874086,-0.014349153042455445,0.015887382642006512,-0.03436951427870171,0.05317946181728416
ALB,-0.05621489025228943,-0.015598708592437015,,0.019854505882380653,-0.015486757470513373,-0.01971483791526375,-0.01620294878898962,-0.011842270549500001,-0.013809993347621195,0.046816612532542545,0.07674874899130482,0.092857343044529,-0.014135292785907319,0.08799474754821715,0.1365225277452045,0.034318274305258196,-0.08412099869822337
CCL13,,,,,,,,,,,-0.015107858964781328,,,0.050585690785881134,,,
EFNA3,-0.07969724415895627,0.06436865465303433,-0.01644541552146751,0.14933237224309073,-0.06656409090235792,-0.03546229240193569,-0.026190673265859617,-0.035823046136325226,-0.04322843456643839,-0.014940255464288517,0.0014660310751873323,0.06832894456986743,-0.02257329726233984,0.03381519051242118,0.0351449183297711,-0.01851757840135821,0.01665766570638365
DRAXIN,-0.04406684778907464,-0.029251001752956182,0.054457281662690704,0.04320180024221551,-0.009197633852547746,0.013968651820541935,0.07846561395091838,-0.009508762129278705,-0.025369537899701044,-0.015554124572994007,-0.03747376649782075,-0.06385664186717027,0.007052679381283686,-0.012057800992419486,0.05207035953544797,-0.05951846711060003,-0.06713523777366893
RAET1L,,0.08052562355847445,,,,,,-0.011388882609323643,,,,0.05015830092111026,,-0.027714361689891342,,,
NPTX2,-0.08614074732814248,0.03624926411150927,-0.05377764676047761,-0.03398525532845202,-0.025407066851089087,0.009600907747051532,-0.04292761637491065,0.013335008077714944,0.02509685047229179,0.019040095016650563,0.012965608253644293,0.0008951379125594558,0.0759363255880536,0.006795294557830686,0.029960257911576135,-0.016912023609550512,-0.012477808507286563
FGF11,0.05465230288094883,0.02134135122492903,0.13441533201568007,0.055378411204939595,-0.033517350897189345,0.00718789346881114,0.03807810561182485,-0.007378803643015991,-0.00451800264370855,0.054500811718836674,0.014258671248686905,0.027947635018766515,0.03354333798160542,-0.005181435068681095,0.058263200120143716,0.017721178329753496,-0.013890630052885324
CD59,-0.06729051753322378,-0.0348058579309234,-0.05216202990628887,-0.087919213795834,-0.00036680955937351653,-0.040040854833026863,0.00027575024835597837,-0.01798648700806586,-0.014478947427096087,0.029974304898757714,-0.027527165648573815,-0.0681358491087233,-0.05693190739087996,-0.006836253833695508,-0.09394154232061588,-0.06928620506515745,0.054532679762028635
COL9A2,0.010688859663795097,-0.08814224096658435,-0.10781307335344674,-0.041194659747037086,0.007692445913105326,0.05288398152355426,0.004500221963585953,0.028845967089020385,0.042343846403217825,0.029613198418194535,0.06075208293845601,0.05713211232472692,0.06228861603259989,0.01671380646465295,0.01532507041221142,-0.008367966851581305,-0.0272132044574824
DLL3,-0.05593845109479821,-0.0442500272442722,-0.09366533484941796,-0.14420695177632767,-0.026744972049112022,0.014530383944455973,-0.04542616648377878,0.00334911274812193,-0.04425973821228543,-0.022077976552451695,0.06184298636437781,0.1391062940370852,0.05371658999734837,0.013462098034559947,0.019368050801013413,-0.043884886352435135,0.04201559118139936
FGF5,,,,,,-0.015698814448152878,,,-0.01782290390248415,,,,,,0.05542563586984115,0.06005482310336764,
LIN7C,0.060284471864034204,0.03321381783083954,0.029356059373849285,0.009291491797801268,-0.00825502475426756,0.021029417402460764,-0.02935358510534845,0.01733203356539069,-0.07242230246873382,0.008260284144127175,-0.024440123294624177,-0.015909560408904105,0.005113391311715839,0.07121556422922799,-0.009056412703985913,-0.0920323625704675,0.056996655852140386
GDF7,0.019539105459705268,-0.033443249122123805,,0.0097244712327679,,-0.028082613604215923,-0.022000129487491676,-0.010426472039189711,-0.016906019853649704,,,-0.019345325707979845,-0.017947790938457206,-0.018544763371215127,-0.03760196483980455,-0.03268517355504331,
PSPN,-0.0944666847098918,-0.004834157754849853,0.040567084680967244,0.07902941458697782,0.044130242018758425,-0.021473582737506214,-0.044748205812124534,-0.03085588411254203,0.022869160319871875,-0.025008496396613775,0.021911191872266547,0.013568157430240788,-0.005695292423239033,-0.01725389344342604,0.10091771774267254,-0.009284199403521813,0.025204185592081187
ANGPT1,0.01605110649715224,-0.03832919674333761,-0.035841093376003906,-0.01875516256636045,0.01083967235544007,-0.00038792941398867295,-0.03667504300212993,-0.00276659984653336,0.04514866005950491,0.19253322936176276,0.03648007367799545,-0.017806499244387434,0.08815767672913395,-0.012188472346692986,0.011054810240935657,-0.010701848046049865,0.006881097348035651
PNOC,-0.04382179361938734,0.0076898384540518405,-0.06539332349154688,-0.08107592650184325,-0.007942141832137326,0.013373308508620816,-0.029701187892890623,0.03417597848688932,-0.02386901715846973,-0.022282843510190914,,0.060589312733266586,,-0.0219855744042567,-0.008358041320530998,0.04358206387785424,-0.06548551558953204
L1CAM,-0.07429788221657792,0.005446254583056949,0.006856721130610389,0.019702838041243984,-0.004510365240949086,-0.009741578897974142,0.01871295014692927,0.018924679620086732,-0.0074782405368073145,-0.053686354371992484,-0.06637118483895471,-0.05874092519463274,-0.029133787711920905,-0.006862288104606136,0.0570798611324621,0.006381942611589434,-0.05732902810774801
APOA1,0.0788574170524452,-0.02208643026015731,0.023347780140365176,0.0028626621450153103,0.007457730140736575,-0.03359783732920195,-0.01932612352761923,-0.016874243947219973,-0.02491499743419254,0.08354234815141401,0.0008979368537914482,0.05173315344372329,-0.022116173367262505,0.06143748343022509,0.030334163937839973,-0.03025191962157215,-0.0431476115977236
PSEN1,-0.05296427318907329,-0.024739178499575368,0.008099972774750823,-0.030782349516602157,0.0123932353674783,0.023273086353345403,0.005630438139543191,0.010279638759207997,-0.00018449781654241609,-0.010512316631272629,0.016874498395946208,0.02559726595024051,-0.014941650512591524,0.015944265943208972,-0.008083462458607141,0.10501188942467339,0.07345439743707702
CALM2,-0.11303692193059227,-0.05874104174907059,-0.07254469076121098,-0.1677990842958739,-0.05743552035661433,-0.04423233803248661,-0.02067028168915616,-0.007030196341011174,-0.025588878671151834,-0.031802383808846625,-0.05558926148842573,0.08348961219674984,-0.08920881274360262,-0.017751283164971297,0.018960137902648184,0.03290627621357544,0.016185167838122246
CLEC2B,0.03672128424249851,0.08272172552852063,0.09280456147190581,0.03424892751961468,0.06662745721325256,0.033090919313571804,-0.0011446604704749906,-0.02805570231910336,0.027762662571390276,-0.02622192906205342,0.0007839797189480194,-0.019806030513889687,-0.05902501363939794,-0.03981597428061751,0.0821145796429599,-0.012230300375118462,-0.026749739524605402
NTNG1,-0.06319172932601996,0.0035526659189546493,,-0.04623390219058854,0.04221730374909717,-0.014571489197881768,-0.038651603705286135,-0.013991053204676689,-0.06511793806479366,0.026761438409706965,0.049556441560256854,0.06401799445793291,0.03113142520016308,0.022391316781985717,0.02748090263574333,0.01908748313323956,-0.030506334194159837
LRIG1,-0.0016801563032183143,-0.029310672083011344,-0.09472668908799615,-0.1318052073533265,-0.021510362459086267,0.07130280443221845,-0.00644453293270499,0.037392300211551176,0.020984065682915803,0.0029366226486653435,0.04798517567497673,0.11755321962496071,0.04676450902419315,-0.012671920033002116,0.013901302632712782,-0.01976969758355372,0.06043035154044362
CPAMD8,,-0.028491894402262977,,0.03291337737053048,-0.024203958964442454,0.0671835504165117,-0.016462572447364432,-0.019298537615109516,-0.0402061526525799,0.01365252562024472,,0.0518443301171409,-0.04175168820374044,,-0.009167523829914717,-0.023176237792450958,0.08577511369602506
GHRL,,-0.028006731819635998,,-0.003565558245886707,-0.00482858477694085,-0.030201897482569906,0.06206576920073741,-0.009508762129278705,-0.01987763396438052,0.009160973917632214,,,-0.030233344577598822,0.05681292682418874,-0.0375583551984736,-0.02043009476382046,
NPY,-0.0008993602907734791,0.011323626813996486,-0.02820655775974585,-0.06842896061107635,-0.003620043987231942,-0.060196674882511285,0.023880705666417146,0.036078159895702705,-0.009997191410683259,-0.020247186818175472,0.014243059156096163,0.016410566220272597,0.1819384641989073,-0.052709178554604115,-0.04114751599788441,-0.020531156226796098,0.04725939215612159
MMP2,-0.05650332323367978,-0.05503386755274252,-0.10148920409014575,-0.08507832360084422,-0.039532928653264666,0.048684126861537995,0.05732658609070614,-0.058623177587163296,0.02792597372527456,-0.0022189126598654327,0.0012493470343917484,0.011285155555311597,-0.010880458635913207,-0.05604573376053215,-0.07796836199293876,-0.07794500964736473,0.08884867545445026
LHB,,,,-0.021716171452292803,,,,,,,,,,,,,
PPY,,0.004297793285839128,,0.03215474644087808,,,0.033577601096491126,,,,0.020680783055091904,-0.03011309282318203,,-0.040671471589354295,0.010998023372546203,-0.041488306309478654,
ALKAL2,0.06490179876388451,0.013112675356037157,,0.005959759720702997,,-0.01610235478927522,0.031173221486924318,0.02138644092497416,-0.0136434758896156,0.06752514761191708,-0.0370578542723242,0.021377529362685235,-0.04590210663740261,0.042576858915911404,0.03538925920110426,-0.06274506864976283,-0.0605052727074466
CSF1,0.10130045187893978,0.014106161755986784,-0.036909378031407626,-0.00600266694350302,-0.02684078640066448,0.04326055926285322,0.04770011718607413,-0.009677479209764661,-0.02709756324003469,0.006649636054871257,-0.017228711737728074,-0.06913874022616597,0.01702071466173047,0.02801731712306105,0.029088905621431675,-0.024599864655964185,0.11852275085726413
SEMA4C,0.007098394415379699,-0.015779295648873856,-0.04304465454381656,-0.0670380334870071,-0.0400464349012621,0.053433354442758894,-0.021772168488707725,-0.005980481861943144,0.076443471316544,0.027594751763155016,-0.05889066735683524,0.0009827054446820333,0.0039452898925014255,0.01145707942584583,0.011264967812902968,-0.008357495722592157,-0.007260585987861357
BMP8A,,,,,,,,,,,,,,,0.015025485745782398,,
ICAM2,-0.08132316398506663,-0.05305479367455397,-0.06096396967271338,-0.0059955757832476295,-0.0054920655086472,0.0075353631623914,0.02671969237040825,-0.03608012418180084,0.00552646001841946,0.03346874728197415,0.01898752427862103,0.05775856468290167,-0.021207009955657333,-0.02864730504590911,-0.024231828047263856,-0.0611371903373164,0.10155020502105001
SYTL3,-0.004380110838136801,0.13648830122606098,0.015685726074599345,0.01604782864546026,0.013897160736483673,0.10066577286187496,-0.034240880398985214,0.03482106213670268,-0.015158110084536625,-0.0351612522232219,0.05084481503115314,0.011357600542985374,0.07361946763853298,-0.00047359173709842574,0.09063022113127207,0.00724916106315522,
IL1A,0.0495502499929057,0.05898048921615622,0.0653854454787119,0.019841659409522296,0.06369669472218817,-0.039061035642945933,0.012122495113532914,-0.015977486606775986,0.009869565988069913,0.0862422515076581,0.12097775758908,0.07478941446079619,-0.011330059180283777,-0.02957984766560111,0.019488468692052507,-0.03672373734148446,0.009541355968788424
HLA-G,0.007378637900741798,-0.005941725030610289,,0.01494072020798132,,,,,,,-0.020416252848141924,0.040265246804101464,,-0.03363359647655681,,,
PGF,0.11363493589302298,-0.023597297119103886,0.1389255012142611,-0.02544303565348797,-0.0008535692711585589,0.004747987837116404,0.007535215923530808,0.04883380695648919,-0.02574265090518518,0.010322484566624136,0.042893862247355655,0.10600584808964382,0.06072044140506489,-0.04905012061199722,0.010919291426008287,-0.014815962589926587,0.03157178576551708
LGALS8,-0.02178135939294121,0.07556163330881968,-0.041894663961137876,-0.03958005890600722,0.03584391804373802,-0.010190312966280316,0.029471011618921884,-0.03424953240650703,0.03541091547630613,-0.021999254496835843,0.045350115204572085,-0.014421076512560891,-0.03451900029895793,0.0071539782238564135,0.001633346203993251,0.03987450540340074,0.03391437192852556
DKK3,-0.11812170432363259,-0.03211893942063071,-0.0753523968263126,-0.08520164359327366,-0.03334172832496283,-0.06983516602825639,-0.019583550618362817,0.024124477657017335,-0.06887885967741021,-0.008148773333259434,0.06635423946480505,0.05157299009061706,0.039692188605758835,-0.05457443547172654,0.002466352764096672,-0.005286036310398999,-0.0825644751980008
COL16A1,-0.08779841643853512,-0.05840872250511184,-0.11845503685033099,-0.11047492618606879,-0.01899276133334103,0.001233643346049979,0.022907392407295495,-0.023280181317554088,0.13635913995896384,-0.008378705234262974,0.013827118009163288,0.005878387781372183,0.03725178589495993,-0.04911025509735012,0.022504521199736404,-0.09074763255710945,-0.012798048908212923
TPH1,0.008450067776599613,-0.01602273207828216,0.07189415944441051,-0.03454427906587992,-0.02375932336425255,0.07394140482288032,0.031296397101814755,,,-0.013552787223076068,-0.023653929922358624,0.054004989085130864,0.0308475185308109,0.023169008810303936,0.029568919985811105,0.024542656388003112,-0.013436812745901826
TNC,0.10170365021597587,0.00029964630962747756,0.04778753169379595,0.14424160523598603,0.06823129322173503,0.03851988470994011,0.03835789278947137,-0.027657832000492745,0.01765261040174711,-0.045666400995244626,-0.0701445210129107,-0.14323298154933872,0.02368693072477299,0.0025691131223231703,0.0009362459660277192,-0.009444083176992243,0.001986446806862771
TNFSF9,-0.06586504328409085,-0.0036835282509803478,2.8283325099240127e-05,0.01624017712725477,-0.02823411058228003,-0.03811001931845735,-0.023395265641753166,-0.01588250439030709,-0.038057788058233046,0.03639548986031663,0.02416459791934351,-0.03043982189480873,0.02420453073699996,-0.028659934753310468,0.10815822662182706,-0.007067967092821061,-0.013023804876065618
C4A,,,,-0.025745781396500432,,,-0.014262694937132447,,0.07864115369738933,-0.011913414811124698,-0.01681981872152416,,-0.03544701658671527,-0.018740348429141775,-0.018102168691982848,,
CNTN2,-0.05334141143449343,-0.034340884009141495,0.0036619292575384185,-0.025462944365411383,-0.06048115276269835,0.042898656969839535,0.08290129007289472,0.03371303523868891,0.06521796722596425,0.0020652549252684837,0.05284086985393903,0.12120544607392271,-0.051309397620146205,-0.07541955608278264,0.061087036580056146,0.0032649953707666033,0.10518785128093613
F7,,-0.01563138272117004,,,,-0.01420168210659231,,,,,0.021707794024806958,,,-0.018544765164448432,,-0.028647139618343778,
LUM,0.03792962640282592,-0.07724098221008431,-0.062027224888214307,-0.04872393962073834,-0.00607936320298327,0.014511462548120392,0.04448911170996436,0.005878850320746604,0.020842737274719095,0.03251745338131911,0.04689953900297384,0.048662557190104025,-0.014108050890411467,-0.0194592439805445,-0.06686677105755763,-0.02055136536108644,
BTC,,-0.0141813918224767,,0.0009065647981408096,0.060224142096591056,,,0.05133654281035304,-0.0261399436011991,,0.04152036899216355,-0.019969741737009845,-0.030414877993044667,-0.01794612718044425,0.06799058198221596,0.03166563133408858,
APOC1,-0.02539226237635594,0.02033744768021535,-0.12901101779821378,-0.07225299964961367,-0.0019280719251454589,0.03779030177403671,0.026036660853425764,0.025537936973061996,0.08870115113882339,-0.035343691284998945,-0.017776953195893588,0.0076601224017903945,0.07799870476609712,-0.07242685592149853,0.04641449129470518,-0.10408630500502722,-0.0280809338882059
PKM,0.07384275813105377,0.004367006210623079,0.16407444790920678,0.11308055067420328,0.042861920068653706,0.011147355614734665,0.037147111387577314,0.020405916954729278,-0.06143336733653426,-0.0033082706064843973,-0.03580263537816801,-0.11791503934279975,0.025993966767881915,-0.024116287731890194,0.09128636650398467,0.04111738403837976,0.04020399067802757
TNF,0.0015598221090222662,0.03569620651678266,,-0.006738297252508675,0.03345779408086871,-0.020842730690274106,-0.01470618235033889,-0.013901600084293253,-0.021100068383216684,-0.028299742800082343,-0.01488089632921885,-0.003909010356593164,,,-0.011385910323556726,-0.02229583122216687,-0.023770474914215804
GNAS,-0.09988170232040453,0.024852590653670084,0.0573932432168384,-0.1688996321669709,-0.04912553330224762,-0.06247756913767479,-0.07960888383990815,-0.006162402400670392,-0.06237898366809541,0.02792752583235147,0.0001080143142475522,-0.002995789997977726,0.06543167770776835,-0.04986826207458247,-0.04422142717616542,-0.007233674981832725,-0.03724514159325013
BMP8B,0.16855846092857277,-0.0429158482187828,-0.05473240693780053,0.011275903881380358,-0.048893961271820524,0.049243336134434774,0.005609670227633917,0.02143518797830727,-0.005066636753484182,-0.03586666286812594,-0.031480847003587775,-0.0157032134129115,-0.0635942695927774,-0.07092423395306433,-0.0019363039098759958,-0.042684676986583646,-0.10919316010474736
LIPH,0.07998392562907897,0.02664791236464906,0.003834521848591747,0.05687390841808202,,,-0.01149963106229715,,,,0.013282854298719208,0.04063971910900723,,-0.029449907315951762,0.02708215662615644,0.02066636418222317,
CCL28,-0.03971683500753008,-0.006539737558398857,,,,,-0.01770754002852619,-0.010917755552562334,-0.02664245611805614,-0.010747949002971244,,,-0.024502340783273006,,-0.022710544878912855,-0.033732608868441684,
PTPN11,0.012497528405663158,0.018969842794023195,-0.04232425882373771,-0.05815196815913497,0.0421106422698578,-0.016596847464434503,-0.01175035985056979,-0.05601904767733341,0.068948759028713,0.05633966096643311,0.001888533988889192,-0.03145748020937726,0.009500951638226375,0.054065369722342306,0.09523096468476427,0.047801190481092826,-0.0010941703140780559
ADAM12,0.014946470533676702,-0.028621543106071047,0.06740409778683602,0.0075605626569632675,-0.03339183510179291,0.05998417017650527,0.07090389337403069,-0.010551332034482105,0.004209720633241722,0.036805361879444144,0.023914405921716127,-0.03456029073392121,0.09535311700237852,0.0023863645435144173,-0.029577703844401133,-0.03504798303327365,
EPO,-0.020706295198180482,-0.02152933704775068,,0.07526044739642783,0.04751468060563706,,0.03427914510646626,,,-0.013552789213348774,-0.016407526705550124,0.020662434359353696,,0.023423905465342343,0.05985905145665908,,
EDN3,-0.04352806368028796,-0.01549727181118184,0.022474282391568356,0.07733180697067438,-0.026118500026349165,-0.010171927731316855,-0.018648173810188087,-0.014518498755807331,-0.031918810498754766,-0.013692633828418442,-0.05305272023167497,0.06164036530590657,0.007960896846926845,0.055474288832508205,-0.00662597697613334,-0.007325086347061118,-0.012380153938995442
CCL22,,,,,,,0.02123641535303075,,,,-0.018569786337982872,-0.02389601617737535,0.02198555808573614,-0.015568158706650733,0.008227071146180981,,
CCL2,0.0008782350792831004,-0.027852973225185526,0.049509403707674315,-0.04410804976290968,0.052298040138958064,-0.061680147167844535,0.015437751790576765,0.05280211492721701,0.00604055121549223,0.0370928285067785,-0.05721639019939099,-0.041207989199847285,0.008146229499609988,0.04858730867404439,0.0044256091548954355,0.018598535901253266,0.0001270098725511061
DSCAM,0.02320873328583909,-0.03445528241838049,0.015107151646660578,-0.06788814068899025,-0.07855217680356284,-0.009382137228694607,-0.053047592620276605,-0.013492159224183039,-0.029835762129699944,0.01700888086251216,0.020288179684474945,0.10586212867234834,0.040900119399328964,-0.008691251342207239,0.014178901221188655,-0.0014638607248181796,-0.0021217452613284
GPHA2,,-0.017858144661833324,,,,,,,,,,,,,,,
ANG,0.12003445072470356,0.05194049527165162,0.12188060593756599,0.17459975673609723,0.02454719197926027,-0.031175914953285574,-0.0173980051738388,0.010143213095088591,-0.04877813919386697,0.07443253416986624,0.014029758823613908,0.010586566498764712,-0.035092839713120286,-0.043374384228873485,0.09765844622552504,0.003136795190241978,
FBLN2,-0.03484878641420725,0.011897459226519061,-0.041217115650758966,0.08524025554204963,0.008903317793702095,0.07683843502765199,-0.009030685590038421,0.003890406912682489,0.05550985998992519,-0.013996790436557806,-0.024739610609173276,0.01917575050906068,-0.018918285874726947,0.08210706127801895,0.0017163978449057943,-0.09043328654065758,-0.042214974186577464
VTN,0.13131518213919469,-0.03028854004855686,-0.03506874922341971,0.013360815096802894,0.018056574815599812,-0.023939402693395347,0.03734843498042533,0.024807705054378033,,-0.011261551870596818,-0.018754925846323257,-0.01837449774752831,,-0.022973976535500498,0.01713803217160738,-0.03614192470515565,
VEGFA,0.1350509009715161,0.09054132139858555,0.0848463941818934,0.14915739585417354,0.026476648279834206,0.03194446670117201,0.020454250877367013,-0.01908685881927862,-0.05602878691061114,0.02999841236779099,-0.06275065113347955,-0.08319619847486466,-0.024892710262312313,0.032283259669673416,0.030634573123755747,0.020032922882820804,-0.017093546082347776
F10,,,,,-0.023982587852198093,0.010358711508240187,-0.013192238819606248,0.0027895835493176417,0.007570171101098987,,,0.04566880331008725,-0.026314598508004015,0.06668291375798148,0.02569813206735632,-0.02935359265379114,
SERPINA1,0.05958680300239732,-0.00040108140650621076,-0.004807937736675583,0.0007431855866307439,0.011424412829449915,0.05099673044128687,-0.0003280712255223938,0.003337692793111224,0.06880033284240143,0.0515830552055734,-0.0580002511656682,-0.08589219912984351,-0.07439127877595286,0.0482239144186629,-0.024302901979148247,-0.03842986057451935,-0.022763356196511764
VWF,-0.09205305832376402,-0.08450639865056518,-0.07696131968129032,-0.09153161419908816,-0.06024867108771141,-0.003039374544097295,0.0013444285607517102,-0.05614879987305122,0.0533937282994287,0.04222090616615732,0.03754548027604432,0.057068260323413535,0.04430699963757103,0.014816845145416634,-0.09466276927063828,-0.007290037039176671,0.04145990849809655
GDNF,,0.045331106196026684,0.035657287457231165,-0.027046545612237266,,,,,,0.01117738951317887,-0.008283704776249273,-0.02812923515589188,,0.05315158383561565,,,0.15093299393631618
VASP,0.0040409611101722845,-0.060226436444230445,0.011095990364792295,-0.052093755575090564,0.03566462420040294,0.03459391462292508,-0.006098239206679226,0.06142528109592893,0.011024899446540042,0.015554700001769199,0.012841850664871318,-0.0046949470282445956,0.07939021592259098,0.044406643286810626,0.0024573992100240263,0.028170180051108315,0.0015088443464953225
ADAM15,0.017386100340496324,-0.01402415629816285,-0.03612410412323564,0.024088218946616752,-0.00045174525858581187,-0.0023526147115345204,0.0029112049743978854,-0.003726695972922677,0.0352644741348208,0.025558650359220347,-0.0019213939747495473,-0.02768458963257249,0.022267184230057264,0.05502028532221661,-0.005651214182123935,-0.00205205666438978,0.03739526869958359
WNT2,-0.04618201172260214,0.07441047005285836,0.0033871331801526867,,0.05081649260374567,-0.015024401559792743,,-0.012387012485465393,-0.030174549724389935,-0.012683400347973516,0.001207401847038821,0.02035839577047509,,-0.02130368361492247,0.09618635150267164,0.018565978063353288,
CALCB,0.047115297723467814,,-0.043728295790144596,,-0.03104819652290911,-0.015698814277548753,,,-0.020200943959765964,,-0.01781164200648894,-0.03178451772939533,,0.00039262386696684433,,-0.034348111917065736,
OLFM2,-0.03611136962519866,-0.03213239491929698,-0.0027910928934049227,-0.07044082570419649,-0.01375559180820749,-0.05116715556877172,-0.008399227409118155,0.016162417811842165,0.03447129188885939,0.000330175834792443,-0.0034755105186476914,0.06921789587818854,0.07727406102251641,-0.012045720655004232,0.028388382134965372,-0.024667656413831087,-0.07351336637828243
MFAP2,-0.025544520472222595,-0.004658550629943826,,0.020353950385804776,-0.023836021353700835,-0.013836564919937492,-0.013612047073686004,-0.01568634580814748,-0.02348395656307058,-0.020719847674870007,0.07922148035854132,0.08497550095653808,-0.02533462386405164,-0.032490521842790235,-0.008732831755223339,-0.09967305849466163,
HLA-C,0.04196279253459988,-0.014469049717046097,-0.07559962128865814,0.015461263943769265,0.047889908655043355,0.05249446067969276,0.0635562009369293,-0.024687589795939196,0.0508669546556244,0.016620223066750702,-0.05806228454905955,-0.08627393008620161,0.014673080719827803,-0.02114524895629816,0.042243182633896335,-0.06374796760754614,0.0017990018135780792
THBS1,0.03529422589426093,-0.02699818869054275,0.11362485553559583,0.028134014987681748,0.045756590797070666,0.011126517588435846,0.04667083990268635,-0.0362055861319762,-0.02790376600803256,-0.030401150579222116,-0.03859923786894797,-0.06047838576790285,0.017746884626487117,0.005595290085668804,-0.03676003078680656,-0.07516876482664545,-0.10647505826056217
HSPA4,0.00789668677435096,-0.045285346459877654,-0.07804941268138295,-0.021258484042860033,0.0512771975744126,0.0015363647139328084,-0.00147937321162031,0.01986883276015889,-0.008144825497545864,-0.008493267779395037,0.02152882295466024,0.015850250635792013,0.0049041174444009765,0.010857584359559943,-0.013499735534109655,-0.01121522167264918,0.04170523787682752
LMAN1,0.0471589539774974,0.0690157902417143,0.05281612262214562,0.13014077568534438,0.05203827445721587,0.04445276163683495,0.005217391356444086,0.016256885195199862,0.02344495695266646,0.07064514479761047,-0.0194632756491911,-0.11666366834921349,-0.0032585078930476414,0.025009961952746566,-0.007314069160404664,-0.04015306994511355,0.05210267194881668
LYPD3,,-0.024443297643420223,-0.014251732200321006,-0.02437964926592476,-0.01064488049531053,-0.024353312117451124,-0.016845015542471288,0.0052111815391363255,-0.02430830231765489,,-0.034222267723747465,0.15560483301718395,,0.05600634931776097,-0.033062424528517806,-0.03247226196689984,
