,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.07288728123053426,,,,,,,,,,,0.0006164132442226197,,,0.0946838789109514,,
BMP1,-0.044160956134567775,-0.06026162667840883,0.0284615231862707,0.010852533563376498,0.049691466815585644,-0.04880081997134606,-0.10599295025259185,-0.19876784613354526,-0.408926572121971,-0.09434169152215158,0.01007036402254176,-0.20359641808856307,-0.021718856220536813,-0.3308803149044554,0.029762459523281673,0.02787014482161912,0.00996311543031851,-0.06832532411567781,-0.05537694426942211,-0.06101523351690045,-0.038552940358091384,-0.13186416657987746,0.033519085776288836,-0.11326459414295385,-0.00959072479481751
NDP,-0.021953253312970204,-0.026576060067056956,0.05152419820051761,-0.0059711735584417405,-0.016335251882726897,0.0018442371934410708,0.16447361667777738,0.08811637149550441,-0.09112782703227232,0.07937082192156901,-0.014537825884231559,-0.08884095366443893,-0.014947642823132112,-0.044583029531112206,0.03904137905146346,-0.00941198588823587,-0.043704112235839254,0.01304723397491381,0.15525518382773332,-0.04410127777864186,0.08661726628673053,0.008267468566987204,0.13641729820536216,0.11638057464717863,-0.06619554124605523
TNFSF18,0.025482547735674294,-0.03553117028703069,0.029945613911780536,0.016384552538813234,,,,-0.0523339676708321,-0.07700328930531658,-0.034679084387291996,,,,,0.028025991798860783,-0.046210281096027185,,,,-0.06699265941278758,,0.03771226539540616,0.10103971929466359,-0.11566027165572794,
IL36G,,,,,,,,,,,,,,-0.036142959947233835,,,,,,,,,,,
RTN4,0.061648320698848805,0.31804134621086594,0.05711191841168087,0.050200453166046294,0.009244562762301279,0.11544655243248861,0.24151602931715965,0.40643580322646256,0.574044006576066,0.23128854676512384,0.10131607959017351,0.49627013752818316,0.09382128588510474,0.5437043285733513,0.1026920652338719,-0.012548819083647751,-0.0018649289114650947,0.11343286571201483,0.06284323296140822,0.15633564768016361,0.08607778952187374,0.1323268499452661,-0.055846975310612224,0.5089830288996989,0.035900149752380386
HEBP1,-0.037135823153522825,-0.09715937111545281,0.02096655122093796,-0.0037475645084780163,-0.03426901815539203,-0.027500215827019045,0.013516440144087871,-0.14219103661567395,-0.20988801130888443,-0.02241519909893365,-0.013216772802714912,-0.22842458209396768,0.08493715489091767,-0.0560075918977621,0.060551670327152585,0.01955841443070222,0.012769815005536384,0.011644351346046466,0.011629732609684236,-0.01835115250900268,0.013508842316331312,-0.08448344437187967,0.11746372390033727,-0.03917000572908179,-0.1092846824763451
WNT7B,-0.023489363724775707,0.4138851572585067,0.04185033610514368,-0.005994530807309406,-0.041223068876384064,0.013354822440343729,0.08966782553533317,0.04908160619798012,0.31638442587739174,0.017771559096539043,0.013972958252247921,,0.04523397835540306,0.10700942555248515,0.08452086822418889,,0.018150258186368555,-0.033018672782269984,0.04051019899757102,0.08469257573654877,0.0004730107540092963,0.11085380921333186,0.05535484217708804,0.027225137010009077,0.10304499416301172
PTMA,0.05323756240680629,0.027443424883982222,-0.0017885429619511014,-0.03712693492930919,0.08934166856037136,-0.03450606710829991,-0.15469815383599614,-0.44333188962721426,0.09624210977622431,0.16398787104007287,-0.10691734151084457,-0.6333598988903878,-0.06392474040086614,-0.49415347400705684,0.11288520988340318,0.07035800476495774,-0.012275315780519143,-0.032470036696976255,-0.013728616163933623,0.1504515721413726,-0.05302800615542738,-0.130837965187205,-0.08353463031887773,-0.22787267683077986,-0.30763335673325065
FASLG,0.015911285897967257,,,,,,,,,,,,,,,,,,,,,,-0.04009648789822509,,
CEACAM1,-0.017951782143043445,,0.10658076829543353,0.0015304728456372425,,0.031729268171840866,-0.009016515699702313,,-0.11267303768351977,-0.04512001487045483,,,,,,0.0645502554616412,-0.031674636860854644,0.030965847400215085,-0.003304802909377457,-0.025226508894330153,0.06594049302784392,,0.10512526410974221,,
PDAP1,0.0011641687771815244,-0.11322000817504951,0.015027526381353655,0.0219973279426959,-0.040478865357305036,0.04960996931503123,-0.08416838256681637,-0.17804210243398338,-0.3381868204712434,-0.002783921413791969,-0.01411578097186336,0.004378195776104818,-0.05640512759648578,-0.27721635672935946,-0.08156501252565625,-0.02356181067420105,0.001447355957897117,0.025749124307297845,-0.07621167714332937,-0.06351726585841233,-0.027607970661799926,-0.04846169786347247,0.026139205172596026,-0.06047471029245679,-0.00015868792505187965
QDPR,0.06276203113616945,0.2074494626992492,0.10233768510790078,0.052936572270602465,0.1242860479249956,0.05830085595121667,0.2629272516920392,0.25067598655421536,0.21092010362787306,0.16287805235840772,0.08961996986623014,-0.4150779496308788,-0.04401472318495608,0.15528025334786794,0.010516383342748539,0.013880821668011831,0.04220290519921631,0.036762620637177966,0.10222180821632963,0.05967233532469194,0.044018667503773555,-0.14593523965417482,0.09687487404065528,0.36510461683947587,-0.12383465475439444
POMC,0.024497723063956558,0.16609327965856063,-0.017497729253288567,-0.01494467764995345,,0.04111853943956342,0.1108681749378648,0.06632808036895922,0.028549478318931804,0.0034306835867282197,-0.03312443894633173,-0.0549486630562945,-0.026630964545437254,0.13741144562256388,0.014407598163417143,0.030475707951131244,-0.057094422079620406,0.060506705412945706,0.07474078600401517,-0.011290646890091826,0.03381428338233045,,0.08720602419650542,0.001663535472940349,-0.08457581776765537
CCL18,,-0.03766566982178369,-0.04744679462703875,,,,,,,,,-0.1858279670978402,-0.034259957732328095,,,,-0.040468555398826656,-0.04987018220725978,-0.06633420101420427,,-0.07942810774716111,,,,
CCL17,,,,,,-0.0020389413488177835,,,,0.007255530705366514,-0.05502655074173408,,,0.01240242479705441,,,,-0.04330935976073559,0.014648045618729014,0.0016512598587472864,,,0.04957300997849362,,
