,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HMGB1,0.0048755500521834826,0.04140130430515961,0.023199948998252173,0.010143289343649652,0.06468288878392899
ITGB3BP,-0.023663750927160276,0.03217677950007192,0.07614748506461212,-0.0315110809581367,0.00559904921641084
AANAT,-0.01214491103046065,-0.029852463404779376,-0.016763969818426146,,0.03731785692467378
RELN,,,-0.0402041560194301,-0.023543961208057206,0.019104768307445567
IL15,0.007636890173156779,-0.004380806260573221,-0.014454957025660542,-0.013891490718504323,-0.042855079185399346
UTS2,-0.024041609235809773,,,,
BSG,0.035896002667472546,0.03719724425475331,0.027799795375765306,-0.009223917070793189,-0.006257941642603905
ADAMTS3,0.052640794388498745,-0.0009190540710010219,-0.038613200680935225,0.024759110263659283,0.07851102755929773
CD34,-0.013719536424644099,0.05071994876929913,0.025981012556492367,-0.018034592619943897,0.05437431835618134
PLAT,0.0745016824278013,0.016775033366181843,0.006686462009047894,-0.013300924402870085,0.0242190988846497
NTF3,-0.04713356003730088,-0.026516785300021353,,0.06334522554347077,
CKLF,0.04298454084493668,-0.016094102405032458,-0.04910697158871764,-0.048231437998878995,-0.06433052528249875
CD24,0.015055172363129254,-0.0009283005410669876,-0.016989980925946658,0.033800861473257476,0.06668627081493822
HSP90AA1,-0.03587860060191492,0.06594184136575827,0.008366365148599978,0.03138554026426319,0.10874092448980613
BMP4,0.003903180833079875,-0.013569854584537954,0.00938183607922697,0.003346653111023873,0.04497731237388952
SCGB3A1,-0.038982925227580574,-0.03250319855714105,,0.03653475457227906,0.03744078885008703
IGFBP4,-0.011147897532536226,0.025299686563439228,0.01932544070103347,0.000985228143107982,0.007683125232466665
RSPO4,,,,0.013028402923004386,-0.03845223206691354
LEFTY2,0.00513439816589342,-0.025506595660043242,0.032999553405315955,-0.015451193258950934,0.05141963889207436
PF4,,-0.02033235989874938,,,-0.030121809185604243
ANGPTL2,0.008362339493103152,-0.006744316999399751,0.07570700071137332,0.022720505972701414,0.04881280074142133
LRIG2,-0.03425539025464973,-0.047826687816801605,-0.017103609927637556,-0.021536230438593994,0.03246139233535138
ICOSLG,0.03250232207205967,-0.03154398556773291,-0.0018946956040952587,-0.027856374124327177,-0.0053051050579153
WIF1,,,,-0.02534118271909156,-0.05527287628280194
NPPC,0.01805656081244655,-0.027256567828010354,0.0830240614621118,-0.010116533635645757,0.006175508653342442
LYZ,-0.01918518789786302,-0.04448333238399476,-0.005546301918525,-0.07758477923384992,0.038644154579469715
EREG,-0.01133659351390012,-0.008069102522096316,,0.048801668521994086,-0.03467912544020544
SPTAN1,0.058338652661249345,0.017543041288553933,-0.01991988361634165,-0.015473559157829511,0.07417913788323498
PTH2,,,,0.05793057668843366,
LIPC,,,0.07419568735451969,,-0.012725525579685742
COL8A1,-0.03270121954812373,-0.0071046393514704815,0.03242911472023865,-0.0046807242004872325,0.0052783011655967325
GSTM2,-0.06518326358765454,0.013760184841642115,-0.043013425438768335,-0.010514738360349524,0.076214566181554
SPX,-0.03244656977295413,-0.025245223667811838,-0.08828008225971232,-0.019927071200860964,0.012111931873069748
MFGE8,-0.024804757824292024,0.023947781234139237,0.02206292828242368,0.007925849781363983,0.0008147437187888238
TGFA,0.015265937760601249,-0.005041473437417128,0.035804908879249954,-0.003513094357272707,0.04163842150672322
SLIT2,-0.049214040849057096,-0.046834740847375544,0.03439959993112449,-0.015343699889259552,0.017536982736227592
PLTP,0.02134497185850503,-0.0026399264050972096,-0.014006308894433498,0.0056309864048837924,-0.002195475700223653
APOD,0.07204649852960672,-0.05256301389283622,0.008666562202096748,0.01242700563672531,-0.006515821053127734
B2M,-0.017793152373073724,-0.016990034272807528,0.014301966531927153,-0.023980523381169808,-0.021849461768152657
OMG,0.06758131856406752,-0.04979163364377654,0.009468747970069169,-0.05807526293243831,0.058080374570359077
CXCL3,-0.02280632006834759,-0.013892526768292324,-0.02263925635991266,-0.022718966749104102,0.04652132511204615
CXCL10,-0.006708798843409218,0.05164802899023371,0.019278900699348178,0.023154590705760224,-0.00715262503795792
RSPO3,0.03709579720159075,-0.015814771784578078,,0.10425035332097249,0.046982488698098325
CORT,-0.0366950860692876,-0.021276781219403518,,-0.0046813689294226205,
NCAN,0.10507705120152844,0.01718842234880136,0.0863045095825367,-0.04245629970968983,0.09614581712213273
PRG4,0.001899753780877286,-0.031395192701552645,,0.026118470597454587,0.009377847913079183
ZG16B,,,,,-0.02569699252239819
TGM2,-0.04099424274335017,0.011213049167726974,-0.03599145095328651,-0.028506729474286598,0.030954978971865662
VEGFC,-0.04141535761581206,0.03818217806232836,-0.029861552191771223,0.04778170310218093,0.040198975352709464
WNT6,-0.0007339029304515718,-0.018245077202144237,,-0.025247624854741173,-0.02655270292971282
NRG4,,,0.057975861652490565,-0.035998066093278214,0.06342705054976858
PMCH,-0.03270997612854552,0.10960330375671531,,0.016333058115918505,-0.031322713337466605
COL9A1,0.05317683210884087,-0.013937017566290271,0.056702617704555154,0.00739022669255729,0.04264730465124166
GDF11,-0.04695076433336325,-0.002454176805258558,0.04236227552232308,-0.041378833710908815,0.1403446215584195
IL24,-0.024387769991428464,-0.020008170757515684,,,0.004029217288208031
SORBS1,0.004991782178353468,0.022444416171281237,0.03918300604887139,-0.028498328407160736,0.06470296031830922
DLL1,0.06593208194476172,-0.035988701499605945,-0.03579881746610126,0.02019515184900924,-0.055176727621893976
TLN1,-0.0593469799262505,0.00625372460817523,0.03975990648106536,0.038399474938492086,-0.04532250899987416
COL2A1,-0.02529555043028439,0.0056292213846420806,,-0.016803063120548786,-0.021979913587267627
SHH,-0.08281809929667756,0.023160395140954828,-0.05080975923731848,0.04494590817722311,0.02698906714063229
PON2,0.0008256768188278263,-0.09150833245235446,0.04561692346983482,-0.032121286489943245,0.020633934149662553
ICAM5,-0.025580029687815836,-0.057201673234826556,,0.060804700130681164,-0.013168020036979028
HPX,0.032336675431009834,-0.062386678777874044,-0.032148866240621146,0.016330135180281508,-0.0471188786727974
SFRP2,0.017973891918105205,-0.040310646740605215,0.08450461641134291,-0.007660468763028002,-0.00695872733208501
CFC1,,,,,-0.005563235867157171
CD70,-0.015147006186791549,-0.0013356028677986168,,0.039358101220503865,-0.06275973515962696
HP,0.005815156242398015,0.017273637729844995,0.002378274284503329,0.01943562803804453,0.017012516686215715
CXCL2,-0.041417513003589194,-0.004477351558803611,0.057575357987351625,-0.012000894762197494,-0.030557097064829418
NPPB,0.01902449789793712,-0.027348039523745173,,0.04346302165804263,
CCK,-0.053776169768652564,0.03294053439624382,-0.002788286883225327,0.016960824544413295,0.07965729248154141
SEMA6A,0.040920964265396216,0.06447278613715562,0.07481605426335623,-0.013921176472045877,0.06925473369670238
IRAK4,0.0104726053444667,-0.09514173668482463,0.006738348518641252,-0.02546719492285923,-0.025185864504665135
GSTP1,0.03454185041594778,-0.0769404448756463,0.02261256327271808,-0.0029324550249676413,0.03480262055803686
VCAM1,-0.030200379616678326,-0.045103809145564396,0.04777925005853538,0.07156659137221799,-0.022678907193607416
NXPH3,0.00991491903426659,0.005778355970481902,-0.04756171292832369,0.031184056799017656,0.026508957586229853
MTMR4,0.026431973064424918,0.046796431671520804,0.06837791093229657,0.06936188906613036,0.08265792972766844
LAMC2,-0.02998253849053082,-0.009790424582869805,0.02008992603294559,-0.02011801010344713,0.030836886509124715
IL10,0.03720853118373945,-0.03788374437311376,-0.022362617153915763,0.006123319425952016,-0.06689067256577352
SEMA4D,0.03282446100144859,-0.030131181911629452,0.03852504664579529,-0.031519631885675886,0.042807752793231096
TRH,0.014060179479476844,0.02452898258595979,0.023588390075042848,0.06139114488390152,0.06459415648970758
SEMA6D,0.07425302489921563,0.033967150781051635,0.047267877678157544,-0.0296134041012498,0.04307871006198839
CEL,-0.0369315498743986,0.017639169409291517,0.09618503675740743,-0.03581165854794698,0.01003650832407333
PDCD1LG2,-0.053076900148798595,-0.03351170576025396,0.03733764210622745,-0.014116769713585447,0.05136439201753713
SPINT1,0.0023425183598743747,0.02654909147330659,-0.04580606476528999,-0.020668440121057233,-0.0012811564808821012
CTHRC1,0.010932993708226358,-0.02230664802372914,0.021080536050804278,-0.05538867576765107,0.0029447192100226106
PODXL,0.054792282041279845,0.045100818279593016,0.04052729895610334,-0.0070968855472522,-0.004578853068325377
JAM3,0.029143583216537934,-0.008423639494792542,-0.013348417485838742,-0.04881358253022653,0.011531477549499377
TGFB2,0.07390159748534982,0.04507001241151222,-0.04532063417776745,0.0395914128818582,0.03718323740811892
COL18A1,0.022108491135003315,0.007526661025133593,0.002533505094312401,0.030151113471976757,0.02057548042164548
NODAL,-0.03645728308351088,-0.0072698480676797106,-0.03487527779788797,-0.023006453431936618,-0.05903735438360683
INHBB,0.010125290962132733,0.0002473741212931654,-0.010970024638736581,0.018861682378629733,0.04184763138592653
LCN1,-0.03877821342184474,0.030890991171986407,,,-0.026970974976366646
ARF4,-0.016304358511046807,-0.06296907345801943,0.01202717166189339,-0.03279880904440168,-0.004029801223315184
CXCL14,-0.03376529593321493,0.05553953785427732,0.013611647917306312,0.07089836972617347,0.05801534446541634
LIF,-0.032785119720607735,0.08072671107649768,-0.009131050344829078,-0.022923434274855582,-0.04628786791201446
IL17B,-0.033745249653634804,-0.03737100190649833,,0.038354380696740194,0.0707730084461937
MMP1,-0.03637510461798597,-0.0384701855158812,,-0.00246893431955613,-0.022402278437901855
MATN1,-0.04879419374743106,-0.030774751444879542,-0.023451130983562257,0.12211374624915253,0.007643129016242166
ADAM28,0.009795433429388697,-0.010418992697781713,0.018215925951962992,-0.023796516930621025,-0.03230942811130408
TCN2,-0.03136683214586189,0.03717068467806552,0.040435958731249985,0.0336124607442904,-0.0008361085833173877
THPO,,,,0.1378342660477171,-0.029187577311440373
CUBN,0.008891264729471781,-0.03969767004103288,-0.009069365948358613,-0.030133243591358237,0.037624804215536156
TIMP3,0.013714793510352553,-0.03772590057474104,0.01938507294042063,-0.012230765709336195,-0.0068137249425718645
PIGF,-0.022360781916936457,-0.01132788039153476,-0.0037958757850820113,-0.047360067929877056,0.004050732924774126
CRH,-0.001457908379152898,-0.017697998632798494,0.04297751469574324,-0.018866907259833067,-0.035086366334383876
BDNF,0.02635560539528664,-0.03246554793919978,-0.00744101075771324,-0.025851083062739748,-0.02696639912174094
CCL5,0.060356741893044547,-0.05757635891585656,0.029535520015718734,0.06267649495833981,0.04871547131597403
GAD1,-0.0031309783766162117,-0.013524396884177139,0.04855748118631073,0.064912774094485,0.024027498593710617
COL14A1,0.00045025457948024913,0.024306453937959844,-0.004337278913207032,0.043074209351142256,0.019355224810547415
HLA-A,-0.011832363913671387,0.03415833662553717,0.0002518394592993759,0.0004182212639291254,-0.028219194727097923
FGF18,-0.006976622297668055,-0.03643383481496193,,-0.014839017783664818,0.05434317005519927
ADM,-0.05783854870788245,0.0025438562352439386,0.036505815133883804,0.0018454300389530243,-0.06930262493105625
GNAI2,0.010796181529173872,0.03660196558739929,-0.018423408801548278,-0.05233605230157771,0.08860358333235242
HDC,,,,,-0.027789835904441743
COL11A1,0.0048835614946559245,-0.05903632095745103,0.050112861156592865,0.01056590407315433,-0.07303376178599248
NUCB2,0.0034541120077192875,0.0454449893265103,0.0743010052267166,-0.007693271646713178,-0.05793862379709513
FGF16,,,,,0.06588146033346669
CXCL1,0.023041328519064846,-0.0020616891495076504,0.02225649361442397,0.016902540220232472,0.03743227523569402
VCAN,0.04602484116857251,-0.06287191503392117,0.004392752736779176,0.02273173196735677,0.04515471142525037
MMP7,0.00969717977562838,0.002770601553747039,,0.04083053991442907,-0.012396541555716461
PTPN6,0.02394686851998016,0.08842176474646456,-0.0025510937937223044,0.04621439629728002,-0.006793982748328312
PTGS2,-0.02803862780522243,-0.031885608895482136,-0.028991570615948304,0.04608189378980733,-0.01165417211331115
XCL1,,,,,0.05608025240409548
CD58,-0.006623264932369934,0.0011990959684978703,0.013852279638864285,-0.022983557457874778,-0.06861144871327086
TNFSF14,-0.03191387617567417,-0.02862154367289057,-0.04879552685325564,0.022191079027894633,0.0774695632284249
CNTN4,0.0409625887869264,0.04185294751762151,-0.029429355432962264,0.03467529201299358,-0.036618004539912305
INSL3,0.018081332267653957,-0.02305588486099279,,0.03548117821639405,
MFNG,0.00179681057660361,-0.08112869994143922,0.05127039704772267,-0.042624003517513616,0.03994610022781232
ICAM1,0.024756149172958923,0.02893839249480435,0.01614713264403896,-0.04986512387729928,-0.05185280934508769
PROS1,0.06093959175376452,0.0302050636137964,0.031951261596391535,0.0017371873812213996,0.020143205266415082
CLCF1,-0.01942131500807862,-0.00405733609230697,0.0686783917910658,0.007359835301445798,-0.036191307033607394
PSAP,-0.01556424310994522,0.014197159577814351,0.0026445343767901946,-0.025015952621746988,0.10932608105479479
EFEMP1,-0.004037459554552932,-0.06547577146533297,0.014788839280416176,-0.02328294005758987,0.003413162222407465
C1QTNF1,-0.028072394322024023,0.0777462025896536,0.04549177827480422,-0.04713878750183094,0.061828031453532585
ALB,-0.0020841046225748895,0.027188100769148366,0.05153855626208502,0.04470776820765739,-0.026864176640242522
CCL13,-0.023690659404238295,,,-0.01022842730273115,
EFNA3,0.009148261256179806,0.01937140013806343,0.010577271318574366,0.02854544287900494,0.06021434083372908
DRAXIN,0.028140842825413633,0.05688904826155188,0.06920551877050211,0.032613956793762354,0.052772140476256654
RAET1L,,-0.0233399911260452,,-0.03635917073381159,
NPTX2,0.025763015425542823,0.012218243451341704,-0.05237704955240862,0.048885047834883295,-0.026942646469056062
FGF11,-0.02149307753244773,0.05590289091925163,0.044261828384108956,-0.07730967158538259,0.02644027572761134
CD59,-0.011478971947000562,-0.02985298702891538,0.0024583172489288326,-0.051600549338295214,0.056064907711169294
COL9A2,0.05596575153446873,0.021896537722502437,0.008233130883514314,-0.013600437038503912,0.004280879048634907
DLL3,0.031445681591619895,-0.03385856797004285,0.05513938787816838,0.05822559170552001,0.05724153409715299
FGF5,,,,,-0.013759989966525958
LIN7C,0.06961711457321566,-0.08135323715089171,0.06625031488250317,0.036753024263194135,-0.04752499486311152
GDF7,,0.060583499802672684,-0.024592970038624554,-0.009109989438248752,0.1518163415720423
PSPN,-0.029021749815407786,0.005713478924965775,0.0108348420164982,0.031976989050108304,0.08960453901400962
ANGPT1,0.08948566476620883,-0.09484014291330588,-0.08595076221343244,0.08730871520789643,0.13918156323265818
PNOC,,-0.002346986972132732,,-0.028843430073904813,0.03200569918569525
L1CAM,0.0014804341516286193,0.030504941764921672,-0.03743710609874023,-0.00878726966472401,0.0500586331862005
APOA1,-0.05468152910954139,-0.007299184979099082,0.029976759548212866,-0.035500899557505086,-0.0335672061449619
PSEN1,0.007209233357208368,0.022462018693007096,-0.005979007086783552,-0.035033637375388726,-0.05402970123045952
CALM2,0.06271782109740162,-0.0170539374009184,-0.06706721003417807,0.009667178376113876,0.08484293934640244
CLEC2B,-0.024403193936107254,0.05473445444292324,-0.005105736160365969,0.05344034387787031,-0.04064382024558357
NTNG1,0.024860343859824573,0.00754851326992215,0.04653603996677979,-0.015688544241521562,-0.005897497116450263
LRIG1,0.006241927187560268,0.03243825978224455,0.054368124190090406,-0.011155163471010119,0.05421536545550346
CPAMD8,,-0.022477571097175214,0.00852635406463142,,-0.030121836261373065
GHRL,,,0.034346328408125966,-0.0263169082640594,-0.026552712083433263
NPY,0.016588478091357592,0.0041460189088560724,-0.03651277449615164,0.025964041092678514,0.011384557649646415
MMP2,0.09199787195488063,0.03845090207497822,0.05864709276303984,-0.03179077084298627,0.023221494939403058
PPY,0.00387582819790674,0.002054391432807668,,-0.04519970938561176,-0.03436616215558805
ALKAL2,0.04165360417601743,-0.04425959697294226,0.057929009252898865,0.06148259338574263,-0.028659553609664136
CSF1,0.030496315074428945,-0.002836096803924532,0.09150183224111921,-0.004860390080523684,0.020143728852742113
SEMA4C,0.029662895822026924,0.015027057535729325,-0.018978633356452775,0.031067118054292027,0.008703398441178853
ICAM2,0.007206445221358582,-0.018823175816349298,-0.012346912311332486,-0.0485728692996519,0.03952584161928396
SYTL3,-0.0032813904009823154,-0.020300747476355425,0.05565212465038934,-0.05521787235611558,-0.003436420625674995
IL1A,0.03525541867379494,-0.03528901666276821,0.00451734943208083,0.04147112343841297,-0.005108955288430255
HLA-G,-0.026596817189918093,-0.008691815871403712,,0.007891175701375616,
PGF,0.0021330516458428184,-0.014457115897996656,-0.012029772090137008,0.0008588440703744617,0.03306668211348666
LGALS8,0.025871516797465723,-0.023662011995756318,0.0320535092732867,0.02850778437889739,0.12736612521431476
DKK3,0.11648529326886763,-0.04059613239180863,0.030392130341175858,-0.009873298286026228,0.07635511143551725
COL16A1,0.027826978862970843,-0.034213927278828715,0.058014823690186894,-0.039748856699296724,0.0799101843266382
TPH1,0.0985468122757097,-0.03401996423969793,0.040728027555609704,0.04431426396114556,-0.011898868825004148
TNC,-0.006627752994433934,0.021062944124858353,0.01262873967918621,-0.02067133695850668,0.007802448268258773
TNFSF9,0.10719657374632058,-0.02461171606576039,0.05081861129860747,0.04824908662256033,-0.038845180503836854
C4A,-0.02637518641798012,,0.12544280292136967,-0.02458593619332082,
CNTN2,0.040167430376672746,-0.05194773595319075,-0.023158910148445743,0.048237119963494626,0.09859210104322362
F7,0.017909140212602336,,,-0.02432934557098456,0.0463080336762655
LUM,0.05131660585105091,-0.034507392135632926,0.06191679352602277,0.0023964945091752643,0.002649386559016258
BTC,-0.024041613655027414,-0.03409593628798845,-0.027411491220052105,-0.023543977287503876,-0.002280990374412661
APOC1,0.03562942048937551,0.030152181174495286,0.012772323613155367,-0.03864865960214677,-0.02217099197593351
PKM,-0.02161292859397785,-0.048543318200101784,0.04850932326483316,-0.03241554036357991,0.01783394645367175
TNF,0.03165583591800816,-0.023339997492033034,,,-0.028977583997868404
GNAS,-0.025271763178113443,0.10380184735826874,-0.02373534256959261,0.044230121954630705,0.06961145308001529
BMP8B,0.024620659843752113,0.0015626931752067965,-0.018667468125490232,0.005510688434412036,0.029452390276971357
LIPH,0.013741281903802277,0.035902472016267145,,-0.03863607685347399,-0.04620683468094094
CCL28,,,-0.02208280103589453,,0.015378022164447589
PTPN11,0.0011974283827901342,0.087559251438259,0.06184279780319931,-0.030013837673023284,0.007848567821439558
ADAM12,-0.049760541747251724,0.03202185569286497,0.004970154327024007,-0.06624032336363907,0.06641033927932709
EPO,0.23056751795692967,-0.027025923426819247,,-0.023276665198971473,
EDN3,0.02046358651610463,-0.016651411491570862,-0.01754244508392348,0.024710065863589585,-0.04620682167745241
CCL22,0.032134403037765456,-0.024714793164777638,-0.02741149243317854,0.05533559173163921,
CCL2,-0.02154193308522951,0.04303203650570977,-0.02538342982799672,0.022324222109830396,-0.03719031737864521
DSCAM,0.0818161244693099,0.015770218297628855,0.03919617246794879,-0.024218126321888772,0.029056372030593355
ANG,-0.012236356355415616,-0.00935427638088105,0.006421766147777195,-0.04054624506163523,0.01727399988651848
FBLN2,0.0032776604959518347,-0.030820384304799033,-0.010970176049051657,-0.02180044178734849,-0.03197775370911492
VTN,-0.02940963120007661,0.0650332653088486,,0.044063645890311545,-0.012606135197726468
VEGFA,-0.051754304102953196,0.0058877873712590385,0.037973958736348214,-0.02052027088583186,-0.0627452464741818
F10,,-0.03245724029428555,-0.02371610322179499,0.0460269526749727,-0.02469543952990752
SERPINA1,-0.04718866547662217,0.03253543941972535,0.08454963579029866,-0.0057660601067802955,-0.012930440215629842
VWF,-0.007510138822941829,-0.00935089873021014,0.010079741429856922,-0.006074671811331155,0.040673647388732956
GDNF,0.02148315677227537,-0.02531963828059002,,-0.03259439566783229,
VASP,-0.04437639092275333,0.03361486976004834,0.02313489876756069,-0.0367490829029542,-0.056741414440190534
ADAM15,0.019832979161647113,-0.017854566786834718,0.04594227296160215,0.022200696763498264,-0.055420714060216356
WNT2,0.02167088006428059,-0.0277569771208072,,-0.027948840333443286,-0.005003436917021902
CALCB,0.09531728956563744,0.01826588422716813,,0.039666011880677705,-0.044641766809545486
OLFM2,0.06288194048550116,-0.009357808761309221,-0.039655127251514724,0.04015024634258312,0.09214517541853952
MFAP2,0.011511299036915876,0.024910728858858776,0.04891288607668191,0.014553155813209736,0.004656882166450791
HLA-C,-0.025922484152489322,-0.00931311658514609,-0.0025379189228821263,-0.03794749203541107,-0.01204513374531584
THBS1,0.014092116509623205,-0.051289298235957556,-0.03767824553159931,0.050266326241385266,-0.03475143578480644
HSPA4,0.026348034731956446,0.015711960306284776,0.07845525031408707,0.0220989609139666,0.016250369244225977
LMAN1,0.030201933687685454,0.027997362419361446,-0.010893222479887572,-0.016487945980037683,-0.07326522371592702
LYPD3,-0.003207074431916497,-0.05171736012479002,,-0.016746431095232744,0.005963762746041547
APOE,0.01872688915536634,0.014391665872646255,0.05765095904808989,-0.04102521264570942,0.04428312575246107
SOSTDC1,-0.026428428751920793,-0.051139898719608626,,0.032598446852562114,0.004575265422990653
ANXA1,-0.09107343698398924,0.01443672765723031,0.019020618052731846,0.027955106243978733,-0.05262791237958057
WNT2B,-0.017334423888118077,-0.03958899025060081,-0.020705069749176283,-0.0011462176088404441,0.015102316310783077
AMH,0.028489568747788706,-0.07783097037815455,0.0006094813598187789,0.02995594901843425,-0.04367275380520633
GDF10,0.04952493994978571,-0.03117047536273007,-0.027870971366253428,0.0025033397663477013,0.04551348359135111
EFNB3,0.030367775526162065,-0.03199305262928991,0.005648899299795915,0.050791354437797594,0.050185082920806874
LTB,0.08786480947368416,-0.036415988999422035,0.07303061488306757,-0.049679542063829775,-0.01899063989828042
ANGPT2,-0.04285011097468282,0.013176989575731633,-0.05579744446946331,0.019067338533512515,0.07522555758360089
NRTN,,,-0.027870981364833132,-0.0207262001813904,
ADAM17,-0.017507318261138057,0.018978656656105885,-0.004008485677644239,-0.021947692354199383,-0.029211438225598397
LRPAP1,0.07244423993800703,-0.030439192815877834,0.005503501498563138,-0.03499682304399043,0.0442483520147281
NID1,0.0007167604803766695,0.06426038987558416,0.014299382232523508,0.007843977282978016,0.042057226891627095
MST1,-0.009294209725694048,-0.07775267641456708,-0.01796693728686437,-0.004446657160670228,0.05384849703627417
DCN,0.031260621062057174,0.07531989369221373,0.03286760028729853,0.0006617220193406599,0.011258780830356323
IGFL2,,-0.026778190491769306,,,
COL7A1,0.03590895199435485,-0.023791563124037494,0.09060156188915079,-0.0823199177450535,0.010953339998793629
CALR,0.01308979261555391,0.05257548148904506,0.0075485161751382614,-0.041862647822505095,-0.056809011856515955
PIGA,-0.00705236283030755,-0.01835057271646451,0.06229231019855727,-0.011621423108284795,-0.04099919809236953
CD200,0.053926788167645665,0.009267633562764195,0.03318276855408713,0.0034477493788391024,0.07792102957699361
GRP,,-0.025245225394025298,-0.03049991190873792,0.043516544947258574,-0.01783363711540887
CDH1,-0.022013694785987633,-0.006416514399664493,0.009106856732588193,-0.017761722811331117,0.09897919640958573
LPL,0.04089857354645553,-0.04082869947507704,0.03513431244821514,-0.0024891478644580587,-0.027585436761346727
SEMA5A,0.08958783434026356,0.019599857694306045,0.05172071673467594,-0.0340988096504661,0.05142729555951547
SEMA7A,0.0485170803452502,-0.02664666381586496,-0.002312098197957193,-0.014123161677153155,-0.06751136901482817
SEMA4G,0.06140415615257117,-0.02398162222567329,0.07708582700958969,0.004613808726095481,-0.03630797258457409
SEMA3B,0.04985788068961813,-0.01966568589674889,-0.006186389745818201,0.026962145273244507,0.042337533190399936
RPH3A,0.04180132089045905,-0.07229546903711738,-0.0057589426746156485,-0.03204507277529266,0.053883570838023406
JAG2,0.017299088673594643,-0.03190336265524267,0.023965966951520416,0.008443538007194704,0.04011501135550968
CGN,0.062047033235034195,-0.03474841121740171,0.043438651864860234,0.1013193922036996,0.02985269629313368
GDF15,-0.018200008140898137,-0.006068006758891514,0.011361558804883857,-0.01265970372343051,-0.006732826047429275
SEMA4F,0.05048293458881976,-0.055225000203496924,-0.011593475481837945,0.056950493702093145,-0.029982027700522742
NXPH1,0.02454755993824432,-0.0672341698423191,0.07268468585264161,-0.03838415478288685,0.013677012879080993
ARF1,-0.04083505076971983,-0.0009661669673770542,0.08311229385398898,0.013660689086162404,0.01324834667097785
