,UKF313,UKF334,ZH916bulk
BMP1,0.07441567095805914,0.10906279625665011,0.05448846303881208
NDP,0.08860521290960283,0.03664270853178163,-0.0019446352866783186
TNFSF18,,,0.06953304930194155
IL36G,,-0.01293468473795883,
RTN4,0.020136818750215446,-0.017134426800162462,-0.11354102618135388
HEBP1,0.026298943217274207,0.013743688221878264,0.02629423516987488
WNT7B,0.017656852912123402,-0.014216709138187855,-0.048874211417256355
PTMA,0.05286688948811148,-0.026410004888383565,0.11519203927611076
PDAP1,0.061637504189943154,0.03701680922732147,-0.04072857072140976
QDPR,0.055387293637927375,-0.06173286827930555,-0.09295448260334022
POMC,-0.022256556415049727,0.010747086642095241,-0.03053956095635012
CCL18,-0.025685868767014716,,
CCL17,,-0.011816201723700596,
VEGFD,-0.01503742920086984,-0.012663789374485146,
TNFSF13,,,-0.024452888142778635
WNT5A,0.07079471190535223,-0.028285020519034202,0.10008679442061205
CXCL8,0.007348340040132077,0.0406012109186446,0.13156321986290082
GRN,0.009311606726775744,0.07478502933148173,-0.012410776386669927
MIA,-0.0203934555144339,-0.017343639898927975,0.007412393042322131
COL4A4,,-0.016823974135363493,0.01083205087632732
TAC1,,-0.029815603127101135,-0.08469556546653143
RARRES2,-0.04141263775315375,0.011496414692388194,0.05225727179905526
FGF7,-0.020774387619268687,0.02889483892219902,0.017815470945131955
HBEGF,-0.017192923560787474,0.03561185760135606,0.14056576851763394
CSF3,-0.022591124459276433,,0.10222642646560912
PI3,,,0.03670689405716068
PCSK1N,0.0804953329602208,0.022247283870423934,-0.08979536541935323
SFRP1,-0.005677109480994567,0.015793511930022017,-0.03586523008726705
CXCL13,0.013682752826047452,,0.06526828205232994
MICA,0.01039070598594676,-0.012070047330609578,0.10578225457776891
TG,-0.032096393203120195,-0.017749602289786854,-0.0256969904028606
ADA,0.006788832561162977,0.03844185600507985,0.06404738453512895
LAMC3,-0.007746914386472233,0.10754164232603976,0.060488456050427304
CCL7,,,0.019568971221849422
NGF,-0.021545958388172557,,-0.0004096088428390079
TNFSF15,0.03927427043429229,,0.034255039977144366
HMGB1,0.01968985930007968,0.03649241656133088,-0.02991472141906224
ITGB3BP,-0.0020710236922878594,0.018441720269015263,0.041888555770099284
AANAT,,0.02807032017386726,-0.01755338837247818
RELN,,-0.017547655045029455,0.00030717995784232437
IL15,0.03717352346029824,-0.014700424723708201,0.004354629619157761
BSG,-0.005939721309506449,0.0030125648061536366,0.027675495588862994
ADAMTS3,0.04151880319198638,-0.02442736144128971,-0.05356079674695246
CD34,0.10458192705244136,0.09916495608490856,0.06723266813492557
PLAT,0.06797617042017497,0.07759036376210166,0.02450129142901056
NTF3,-0.018047235338449163,,
LTA,,0.03113919900478897,
CKLF,-0.014713360633645357,0.02291971772306146,0.004689556151022278
APELA,-0.012115003493395005,,
CD24,0.05746473432382422,-0.03255758662244752,-0.056086996681265794
HSP90AA1,-0.021262883163790058,-0.03466526311284216,-0.019988655987694563
BMP4,0.003934893316291381,0.09492174587174093,-0.028383678803452723
SCGB3A1,-0.030119287104712747,0.11921067807052182,0.1583321291109687
IGFBP4,0.020424700988707432,0.07678652086271266,0.0874388784490106
RSPO4,,-0.020391805923708504,0.09217098381747657
LEFTY2,-0.01626663812982684,-0.018147512392586985,-0.06410613870225391
PF4,,,-0.017338914470306107
ANGPTL2,-0.018715484957573806,0.014059384019740776,0.021846046939464195
LRIG2,-0.04196977978348574,0.03906430880460566,-0.07172061988717203
ICOSLG,0.06717094552627736,-0.017707256849088342,0.008841426589074247
WIF1,,-0.014832647924857799,-0.031816537595402365
NPPC,,-0.009443396187897102,0.005840805884000327
LYZ,0.0007514052802546309,0.061026227433708724,-0.03481232495865014
EREG,0.06331106821726817,,-0.019962226910331473
SPTAN1,0.0014207223350548356,-0.044150106217431116,-0.04868454111139725
LIPC,-0.023783685185251174,-0.023092995386798154,0.009530358009514914
COL8A1,-0.030311543342738317,0.08664454486482366,0.021638096082629652
GSTM2,0.020852344715040043,0.013600742994633446,0.018843430066137153
SPX,,-0.02256673088962129,0.06631146923603139
MFGE8,0.016694623613563265,-0.002224348309481173,0.05392631394411712
TGFA,0.005402757061184312,0.03243601508147722,0.09757690976497642
SLIT2,0.007518161626545506,-0.023082194342822073,0.023575432959770607
PLTP,0.03432165505643955,0.05039970768286159,0.0012576553940228455
APOD,0.011246101902691982,0.0014779560844374036,0.04136899707667369
B2M,0.06499337256071828,0.07734745580843025,-0.05814666031092625
OMG,-0.012046290254853391,0.03167533466186372,-0.09609749004992973
CXCL3,0.0412831379901774,-0.010586969154763804,0.1533546061051622
CXCL10,0.07730661202389234,0.06444145578777083,-0.04016133777164722
RSPO3,,-0.011063178722885189,-0.05288006140642944
CORT,,-0.01693742997499987,
NCAN,,-0.0013104775832984954,-0.04905079600127616
PRG4,,-0.01293468473795883,0.01929880239607949
ZG16B,-0.021458649974850023,,0.0849152658591133
TGM2,-0.03702187173133077,0.011188032128619109,0.04616566914601401
VEGFC,0.004806411104444524,0.16258058510861423,0.04410949993148427
WNT6,-0.007834317125767723,-0.011520608808476045,-0.01528444198742777
NRG4,,-0.015399761194259124,-0.022985456437750226
PMCH,,,0.004241680329387193
COL9A1,,-0.017547661775670673,0.005227415591278492
GDF11,0.07288500023946605,-0.020565519069731954,0.005732997228550578
IL24,-0.013531751213497843,,-0.025696975646931405
SORBS1,0.020176374533636462,-0.03259827967455994,-0.06065267119036554
DLL1,-0.02066947042595755,-0.0281079935830176,0.017060311905292516
TLN1,0.07018764887065748,0.02971396939828616,0.039937477844597384
COL2A1,,-0.010747947228786796,-0.020708662517895163
SHH,,-0.01025776233684771,0.056591644027207025
PON2,0.07852537452733079,-0.023490079705487298,-0.004444312381044514
ICAM5,-0.012809465152590861,0.04863351675802455,-0.04502263988422763
HPX,0.036532596071564616,0.01283894284135712,-0.03668212516883963
SFRP2,-0.0133546431807798,0.18198265757094798,0.08944867705900997
CFC1,,,-0.020338512357482744
CD70,0.017188227998748806,,0.07064768840369448
HP,,0.002149377355697083,0.014980595662706606
CXCL2,0.004404568871679567,0.013781169572050424,0.12558679869884318
NPPB,,-0.013200362309952966,
CCK,,-0.03629873630980576,-0.13463462714177749
SEMA6A,0.036462614537133,0.03448391832974024,0.012847498866845754
IRAK4,-0.054929345237432065,0.07275367263304479,-0.061087324302767795
GSTP1,0.016199448912473675,0.06173581257930189,0.04817751024233731
VCAM1,0.025064398702846297,-0.016336116448306317,0.0834616672593773
NXPH3,0.14678513740656576,0.014529610668651674,-0.024250985415849597
MTMR4,0.103897598325613,0.038679563668505945,0.0028968443396656554
LAMC2,0.020008532704621045,,-0.02213413961691116
IL10,0.018800453089514505,-0.011816200971562415,0.018153810141194285
SEMA4D,0.029607214749433765,0.008220104649836243,-0.06421190668306147
TRH,,0.09103753858933407,-0.01261564285446287
SEMA6D,0.1299598413376844,-0.00076446659305128,0.022363808395119693
CEL,,,-0.023647308432262364
PDCD1LG2,5.2929143878749485e-05,0.012546270645292347,-0.035166114602928476
SPINT1,-0.005501015005221818,-0.01734363921664527,0.12758207046425366
CTHRC1,0.015714027226807686,0.045036470250251724,0.06217277775029001
PODXL,0.002778650976497236,0.055906339015120654,0.0027118239916942154
JAM3,0.01603131860296666,0.03165078603571491,0.024351128470996936
TGFB2,-0.0012911936868966096,0.000583539973318428,0.0037939915633357925
COL18A1,0.08124172442772826,0.0846828432505636,0.08785955186714185
NODAL,,0.07591033232700183,-0.02440121871468651
INHBB,0.07005719982399823,-0.018485770794002748,0.008530839838562933
LCN1,,,-0.015525210501615046
ARF4,0.01930087325701898,0.043917290410310235,0.040791229630564474
CXCL14,-0.0010581084900150826,0.03853114052156194,-0.011759563636222761
LIF,-0.04462004927541706,0.04038377913439703,0.07671257545708533
IL17B,-0.01981755064440732,,0.010562540227595606
MMP1,-0.05632087390239395,,0.1413049339486074
MATN1,-0.013531753163941692,-0.010747945891256192,-0.015996575874487818
ADAM28,-0.016690750947148638,0.03476125775219631,-0.06209333250369328
TCN2,0.02708182221620223,0.07491531229414035,0.039622592904788395
THPO,,-0.01074794712589981,-0.023972323363007832
CUBN,-0.011716966522766865,-0.019854012330729753,-0.0384850669586083
TIMP3,0.040770480484770756,-0.011196409008719344,0.07470058074241696
PIGF,-0.032612710108176,0.021248056608215354,0.05225189592319777
CRH,,-0.014700423369127706,-0.006805757768880158
BDNF,-0.0026264641705617832,-0.012104948934366873,0.031789765217702305
CCL5,0.0028684005703716645,-0.014580882776993064,0.024613498032619217
GAD1,-0.020272097800069038,-0.05651224170587876,-0.05584220340356123
COL14A1,0.0060922669212759495,-0.03600544622921076,0.02669850567901605
HLA-A,0.08359602434465666,0.047170393907441384,0.004480795577141466
FGF18,-0.01405044009083504,,0.023773399374680846
ADM,-0.0345927775575017,0.018640870889601875,0.13134924724918334
GNAI2,-0.06378959293279608,0.04742920878935022,0.02919916887866112
HDC,,,-0.01599656862979
COL11A1,0.024031285356296686,0.0017380221339283555,-0.007524858586645634
