,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CCL18,0.04353157788164667,,,,,,,0.01281710826455494,-0.041400983589074306,,-0.053385049570983986
CCL17,,,,,,-0.013279517579130084,-0.017870444528189897,-0.01424613929486095,-0.029251742564532,-0.0212451096086013,
VEGFD,0.028352629274485366,-0.01726765295281577,-0.01906337274774226,,0.04257528089347006,-0.014148202783512946,-0.019152308908157542,,0.039041502369439665,0.022064265202770824,
TNFSF13,-0.018891214871581682,,,-0.016049075237978078,,,,-0.027336201503887415,0.01928465188843828,0.06438632718247261,0.004923521081896345
WNT5A,0.056529083699226615,0.04104699069746396,-0.06710992114238956,0.08102749823406971,0.0654120134667867,0.025175170046742034,0.05251879351717618,0.015504932674515233,0.05855724474885166,-0.02519886479756366,0.02451618072916438
CXCL8,0.0006345824717487466,-0.016168406738585335,0.010679558190894459,-0.02282876859655582,0.047389352839817225,-0.0006332491024027585,-0.03268507617352093,-0.012392014259134929,-0.025518778097493727,0.07162920110301665,0.015487612088520461
GRN,-0.011982007962240688,-0.03700858333799588,-0.004642320948926238,0.049954574576280206,0.14467181957250785,-0.009291335091443795,-0.045546282754514035,0.05367548412396229,-0.013068550686053605,0.0101932307691404,-0.03058374396554156
MIA,0.07169360189651797,-0.015356642960508524,0.062375560771444405,0.01002920673058391,0.053364267286968935,0.03023557744878299,-0.0262299647533122,0.010751129096404586,0.06757223984433669,0.02336025967345404,-0.03982252154095268
COL4A4,-0.030065231356866926,-0.0013894562874218212,0.041602268621219095,0.032249025384401823,0.05222270012810445,-0.013864227203243833,0.09581539086924545,-0.0029375482105387972,-0.032445151872677394,-0.0173724382478658,0.0033873210627880478
TAC1,0.01402497762361199,-0.013029172216373282,0.11021024923437336,-0.054522442031916786,-0.09059787446155528,-0.0033634258514447946,-0.029716074430079172,,,,-0.0291805690940566
RARRES2,0.014241766048657508,0.05372096298508559,0.011591485526988856,0.04513629503011138,0.12227191079798452,0.0634558991244125,0.0034952770344775837,-0.012465444009164958,-0.029113389997678388,-0.04203137390568656,-0.031187174551077387
FGF7,,0.06349023764652205,-0.03650081464986953,0.06123940926055899,0.0844524028599215,0.023747647963464843,-0.011238931869138106,0.003281582845436149,0.0013221204969929585,-0.04267398018702301,0.03511696757785933
EFNA2,,,,,,,,,-0.019259171881575672,,
HBEGF,0.06239450763652378,0.029004145416264143,-0.05047519925168988,0.046927813520945515,0.05869002329002056,-0.014338784024649765,-0.00947853141398743,0.05050860862299206,0.022388209820743094,-0.01532797315747349,-0.020640815794875485
CSF3,,,0.0353366697259958,,-0.022985208617722765,,,-0.02991752832292536,-0.041426777348304265,,0.02791507244736524
PI3,0.0002933160464318571,,-0.0036567441998602485,,-0.025881648275472437,,,-0.032158813436402006,-0.04399102221493734,0.036927951942608825,-0.027674315005502617
PCSK1N,0.0046825617909617345,0.0035763055758923495,-0.0094935437835735,-0.012293866221753751,-0.03830488330858291,0.02276677974040705,0.012557010366086349,0.0015315779724425418,0.012377010753499104,0.03595391226496909,-0.0037445851783054285
NTS,,,0.01640619235380951,-0.01864118348195689,0.054476491871963545,0.05325142556945291,,-0.01934971231365943,-0.023463646251303618,,0.007883349184017799
SFRP1,0.08192735435837235,0.00524941016426278,-0.02174800697075191,0.014598214452543364,0.09143393818436835,0.012372211975822086,0.014128436298552618,-0.02103630356997237,0.05386119960451009,0.024996162836220234,-0.03021447905031888
CXCL13,,-0.02915219202316253,-0.004314230182657631,,,,,0.02196408988310671,-0.01023002192247324,,-0.053223152461778965
MICA,0.0746165059175231,-0.03486189221403258,-0.020215202072060373,0.020524864177283317,0.09791992415857463,-0.05036857617227567,0.035982629972072,0.057499101676477656,-0.009103443352853036,-0.01579853685290769,-0.019436148035518692
TG,0.06059152978112669,-0.016393590150347106,-0.014567004029798764,0.049589413252755135,-0.00018943897912799464,-0.013378611417638507,0.034655249701569385,-0.018929557383916735,0.026719723423561537,,-0.026853393165984635
ADA,-0.004622773504673195,0.016721667824542666,0.03001873605076536,0.011676942205069355,0.10309552859749777,0.002652426990464087,0.07341292653115046,0.008699392528604317,0.04989894061023171,0.03356842966066584,0.04334350801784865
LAMC3,0.002881254557814305,-0.029152192132817736,0.003892052718166286,0.024317303993382375,0.07967430291504943,0.032701758389911136,-0.022342302328832775,-0.013633295952168849,0.0337578870082946,0.004944758434213814,0.03677091493200524
CCL7,0.04802654534931777,,0.023435201517884103,,,,,-0.021351679059029977,,,
NGF,0.023498722637551896,,-0.018652118959350185,-0.020532836353461845,,,,-0.024659479982029445,-0.01900029621013612,,-0.0360783597071727
TNFSF15,,,-0.02115661507413939,0.03595370755636187,,,,-0.020815489495781006,,,-0.02026146390130733
HMGB1,0.009969342667757317,0.032015770120360394,0.02585157460084337,0.04779581883954062,0.11689272540929889,0.0399168258677548,-0.014903591016393117,-0.03453578262518259,-0.04890483393192191,-0.02143245783306669,0.03689932081642501
ITGB3BP,0.03622888657547326,0.0044247682813379095,-0.01294128000370257,0.050083416320721455,0.08124746629830544,-0.0169342859162623,0.06479728089959928,-0.00805887145064513,0.059332214712485454,0.06601656434682274,0.0007344057131847393
AANAT,0.021245128418405784,,-0.019063375469146153,,-0.02073328019707572,-0.012031463432730795,0.0037318277670495416,0.07390894173378051,0.05571123058438058,-0.026279518998575484,
RELN,-0.033559185466053715,0.028083180664035853,0.03443549098177479,0.0021367625171342893,-0.029720931690839794,0.01904277811282387,-0.02653851071728337,,,-0.032864158921005034,0.03538722510229618
IL15,0.03126707095493912,0.041157871660776835,-0.05866645255144936,-0.01774014821454011,0.041067261549095915,-0.026189190453040617,-0.02223245089316107,0.09274535361244425,-0.04698842047772355,0.013658848577036664,0.015774120889513757
UTS2,,,,,0.05616194478044241,,,-0.015951198225569427,,,
BSG,-0.11485898903324605,-0.04103251334680442,0.02006333914659677,0.07844668227226723,0.017399470827406595,-0.027233246992989468,0.002127483761701128,0.03421335042956579,0.0012697226963849651,0.05322875789581303,-0.02669826613707853
ADAMTS3,-0.02606476245430118,0.005289526449165311,0.03426432575015593,-0.02857424677212064,0.1160116538147468,0.0539780697710455,0.036111278233133995,-0.0016597836473689971,0.017165784431798933,0.010793117164294866,0.042980170587044335
CD34,-0.004537707397080997,0.04122280044120339,-0.02723241674266534,0.018767375841613938,0.09902444416108579,0.07049913711338367,-0.018530186144983175,0.019872677067523655,0.003318732316816452,0.05739696057344422,0.034876588814447045
CCL23,,,,,0.10965512963490458,,,,,,
PLAT,0.027799788938180685,-0.0004469810098749278,-0.020350858157066602,0.09239970257613192,0.13616331663492282,-0.02777603700461745,0.036438241658073155,0.07028970911253002,0.07297520784819254,0.043481516540835395,0.14507005551902719
NTF3,,,,,,,,0.02586028094438521,0.010336901518608244,,0.0491396865286786
LTA,,-0.012055897725588065,,,,0.011843038239764096,0.10230651329880838,,,,
CKLF,-0.0009443263780946726,-0.015323955383537603,-0.05784735618773085,0.08560145578631634,0.14737838303148074,-0.022772903518817354,0.03787907239509637,0.044503526974157694,0.04770484265039085,-0.06495568665876354,0.0645618979387485
CD24,0.03110340101261229,0.023633601401227725,-0.04541672094792257,0.04146135282236412,0.04164517488242848,0.014529737486442396,0.01442776741002643,0.04703054046616678,0.030392162818328624,0.007166071628976576,0.02989783227591017
HSP90AA1,-0.00870837641581838,0.05139995788733187,0.06945654429153779,-0.07448481107321783,-0.1267771518228601,0.0069236272095273286,-0.0220809143677846,-0.017393641262759215,-0.045523314497543016,0.02123910674901137,-0.04225097762903911
BMP4,-0.016056970149633108,-0.012779958305916658,0.002498025239312531,0.09731192971019398,0.00978534022759967,0.009201532808031036,-0.018944346765389242,-0.013277603016545009,0.049505601175162166,-0.035321448821846124,-0.00770106994502162
SCGB3A1,-0.015923525769414696,,0.04132167645392413,-0.022645612953685116,,,-0.015513512136376043,0.06002061625664021,-0.0038625781157806066,,-0.005676093536870729
IGFBP4,-0.0009074156564443324,-0.02663965126156617,-0.03349739266395829,0.052978661401708184,0.12497608678190505,-0.06323721479094556,0.04921814755979374,0.010069337162600741,-0.05840921849560463,-0.013112885514432553,-0.02047939390565486
RSPO4,,-0.019489735583127124,-0.026201944695471765,,,-0.013477029757715937,0.08984287096960618,,,,0.07706295895091864
LEFTY2,0.01640080064020038,-0.012203962492385409,-0.04066946846947379,0.05353287873555904,0.16993198583918034,0.12373002635620181,-0.027445715731636896,0.028923600385071534,-0.02214458742320027,0.04228051074623825,0.002483514809994912
PF4,-0.016518101885994646,-0.010966477549302144,,,,,,,-0.017652364404049357,,
ANGPTL2,0.02135980413435224,0.04014843647026877,-0.03970546446180184,0.12842381310841194,0.0916189004456412,0.02087451960924717,0.04481728510362778,-0.027592502926050942,0.02133018509387638,-0.045957658918808736,0.1011056729757287
LRIG2,-0.008198054787866248,0.005597681519117473,-0.008212286467936505,0.052903443796007844,0.03277106519615911,0.02135114167695683,0.06839942498615446,0.009048362680771175,-0.009443139833162301,0.049985255711821525,0.0006085659528336858
ICOSLG,-0.030529868012856027,-0.023812597916684396,-0.04902891756328537,0.10289455056933787,0.022634008720644763,0.0007854861566881384,-0.015136173917130303,0.03175564668507662,-0.021892540096231317,0.04961099804912008,0.032992723328919
WIF1,-0.029721643236037796,,0.060690884927389534,-0.049413046512418096,-0.053273670522900815,0.09357477808086638,-0.018825817421046363,,,,-0.01133380865511083
NPPC,0.009797361973671594,,0.09640349535621047,-0.03438739470767978,0.022394248661811472,0.03714281974408882,-0.010244589797798836,0.040644010171371474,-0.021129594922587248,-0.024931599407992656,-0.010593182770123182
LYZ,0.015146794327657946,0.016916393768055468,-0.04738914196163293,0.045327043530204746,0.04780898799345421,0.0071875532365020985,-0.004749745555166573,-0.05275317934868623,-0.06672018023928415,0.05933222119755757,-0.01892167482428366
EREG,,,-0.026848341581698756,,,,,-0.04334007990664287,-0.01597057979139546,,-0.02449133679167589
SPTAN1,-0.01214333741059889,-0.010347283028996204,-0.02415193606948889,-0.001160875186421919,-0.008348137730537322,0.05194772626909594,0.05445831158557287,0.035639479049867,0.010390351542305696,-0.051952000993988716,0.05162611585288882
PTH2,,,,,,,,,,,0.1447773200375259
LIPC,-0.020222498405509406,0.06449373427092249,0.10716955256010192,0.015128180457087055,0.12604456000542089,-0.02519667960178463,-0.03492510560494036,,,0.03889077723512548,
COL8A1,0.027677125088088336,-0.041305533817858446,-0.01250401978252035,0.06622883988592182,0.11958443848448992,-0.051797501267182626,0.07214461023077436,0.015070634254510431,0.025113911275609902,-0.004265984088168882,-0.04474334020364201
GSTM2,-0.046841140215416376,0.09662354750678019,0.02181913549530884,-0.015001684072675811,0.02943183724656911,-0.022804263220297008,-0.03047026927513821,-0.04075946484198955,-0.015332590513009456,-0.02038708361290372,0.0029235781259882446
SPX,-0.03270669624279468,0.012860095982655141,0.07294866574952738,-0.030958886291983987,-0.05641493541601495,0.05747730047179641,-0.023080797574616337,-0.0019324625760906414,0.18317607262095154,-0.0022584842550893046,-0.06973543154000954
MFGE8,-7.6023101658842215e-06,0.0068177162877685665,0.002402547254372807,0.004598136440726687,0.08780301428506689,-0.0373480074805456,0.02222274339316536,0.004623735207367134,0.04211067245160654,-0.011061154046906581,0.01075071281157674
TGFA,-0.0024084704898556008,0.04428529762796201,-0.10919264572019037,0.03959284448544618,0.057552155982358265,-0.051184390712605395,-0.00036759152395460053,-0.06701332887157209,0.0553642562966272,-0.029880371636770268,0.0260327209520735
SLIT2,-0.05388140905395893,-0.016870885202371875,0.1182651731946876,0.04377057863806909,-0.05790225359713328,0.05377460127456817,-0.02096170248751351,0.020488231182727728,-0.05103284974117459,0.003560978991289241,-0.012127975033286102
PLTP,0.01467365449312481,0.046507464493390854,-0.06742841591024988,0.05157690983590162,0.06940595636219027,0.0064730593790277985,0.027158132855162605,0.0539019009036875,-0.08764861531206057,0.0011140437204234372,-0.01285019699789388
APOD,0.034697015031463926,0.032891131759971104,-0.03570184719362512,0.005111027513448871,0.028546531401669926,-0.04103920737218455,-0.06680029011976138,-0.008575665018958073,0.026879741763088445,0.004461913892547961,0.07092380297802602
B2M,0.029720874475003316,0.006983320517816791,-0.06472221896637044,0.067570387762701,0.12183690616634806,0.03280357885305606,-0.02162939027469895,0.013295502456512356,-0.062183401441044436,0.010845146525057562,-0.023030179816875475
OMG,-0.006094027594051028,-0.010452639270281547,0.031219226083709882,-0.026187873052889325,-0.004241734487280085,0.08880322400910087,-0.044691579670541756,-0.029249884909265732,0.032494308367164826,-0.058080219469175194,0.08418091224303227
CXCL3,0.059136374977019464,-0.022546034181293823,-0.025679033074826375,,-0.013332709429170874,-0.028020112263027447,-0.016011392613785907,0.0256547395651892,-0.03158115417222528,0.03512157142500663,-0.04347284648123324
CXCL10,0.047731646727261344,-0.01866265742230255,-0.043735998249864,-0.024248772863691134,0.08561627084474452,0.00647109534036814,0.0007860199072632014,-0.022048347783960937,-0.023676938024285225,-0.004612837627327913,0.05778273235014965
RSPO3,-0.021630086513702178,,0.03463991827329965,0.003411699152868576,-0.034045145452842575,0.008608344873438775,0.08585582851317904,-0.006709895554085869,0.055004785680820754,,-0.021242403475525126
CORT,0.014221723926850375,-0.0032065243142992785,0.04008079942298061,0.0417425979242966,-0.02921580193112575,-0.014922887914109376,0.044182038127628095,-0.02434656457703725,0.0722980498303558,,0.015384723916380462
NCAN,-0.010315924715769776,-0.01165243586166685,0.05594203578684809,0.05845306723802762,0.09948858777596704,-0.03617400529975165,0.0617372501280963,0.043185198209994696,0.04565382405812186,0.10028649008987099,0.06673416422070333
PRG4,0.005253769616177361,,0.021762575480488905,,0.02500768255006554,-0.0012791234910393373,-0.019562002367959463,-0.005014193217558074,-0.027257012214172253,,-0.012663489601158451
ZG16B,-0.022081124215297263,-0.013196373364018434,,,0.058305954495978,0.11020742614125285,,,,,
TGM2,0.005739661121789004,-0.024864917151945175,0.04692991120467627,0.012419857684180089,0.1012754503581578,0.01979526756981798,-0.027542364134328257,-0.025768636258898865,-0.058698598839667895,-0.014394536248482814,0.03799895752435672
VEGFC,-0.0304055865644963,0.002414133285317889,0.0898894319339484,-0.03636751783044926,0.07194534418603696,0.03184491131796774,-0.01996380315524344,0.050131322914555174,-0.013108440513341247,0.08433079803109615,-0.031135220144154322
WNT6,0.08051039582092949,-0.012203962812672341,0.03500036110425491,-0.018195925940587717,0.13618710554734506,-0.020490657698756486,-0.01742339928319793,-0.004054663282520648,-0.011052127854531585,,-0.03760761737396557
NRG4,0.0325080375427671,,0.044446654634383014,-0.022275177078589312,0.09035019007563252,-0.017688834909469545,-0.008496506441455694,,,-0.019600704626804633,0.04412750424099029
PMCH,0.06292306661687472,,,,,-0.013477029107303687,,-0.0217025120100077,-0.025917628170885876,,0.012804474060894482
COL9A1,-0.027808853738687044,0.03604131023484517,-0.044603613963258563,0.0899546664243933,0.12259621328321291,-0.024676935075396696,-0.0008680604868059597,0.01679636563240135,0.07107266703514306,0.02398135052622181,-0.0348117363694674
GDF11,0.02275370420126723,0.05629277696199144,0.0028282863035318704,0.10105569532651151,0.12824341605505304,0.031056908309064418,0.02620882166672218,0.021215052296459917,-0.035611491464518634,0.037774579056512964,-0.036557017253964985
IL24,,,,,,,,-0.016180869990742374,0.031038462897189603,,
SORBS1,0.023529728956772904,-0.03759632212090426,0.07297007507171391,0.005412308470125069,-0.012071195467380075,0.025630134513766358,0.012976642847167503,-0.009121112346303292,0.022756222434403384,-0.02009335436786127,-0.002764485122156439
DLL1,0.0016021016107271892,-0.03190787373948351,-0.049782029969390566,0.07764991448683253,0.0911189255924416,0.031091173436831133,0.029632707878921898,-0.005827971177480795,0.041829499409758907,0.04704384385693472,0.06985231526601031
TLN1,0.04135411982131632,0.07366716223804783,-0.0318312115842231,0.07177449616093384,0.09874933165533896,-0.00337272358977006,-0.005995429055578216,0.01252148308114183,0.0034005387463825693,-0.021005156787188475,-0.015858686926742624
COL2A1,0.06795661945767739,,-0.016222527812547707,-0.019713021223703824,-0.012830230626333624,,-0.01625485069019236,-0.03537350298951662,-0.03494373094531375,,-0.011269346969696023
SHH,,,0.01530414675981629,-0.0036596050979261123,0.05147799945777279,0.0021722081172826464,-0.015513510780398507,-0.021712342914820396,-0.009215183903000511,0.07851228701455536,0.05162193897661888
PON2,-0.02403917117084354,-0.04267878677648556,-0.04551481937856883,-0.009225345829563511,0.08279883010279131,-0.0034666433781219736,0.10327095941200021,0.011663865830970456,0.0011675241179351372,-0.04667868391155846,-0.0315051234233906
ICAM5,-0.042917216577956774,-0.01570924095177265,0.08670096322954628,-0.025303830892175937,-0.05319408681788129,0.018449190484079826,-0.018863110964487503,0.0003830307375264771,0.025251021812574825,,-0.02274278366626881
HPX,-0.01402495848877191,,0.01415188398671427,-0.018195927168031343,0.08923527964411494,-0.018068879011719927,0.05319215464604764,0.062341828909922875,0.03866891139651231,-0.006926150719245183,0.05963214257183992
SFRP2,-0.021170369945678114,,,0.026735188453414913,-0.021725538765698178,0.0029790856330059127,-0.03043353803400865,0.050965338972968614,-0.02024978627309574,0.09999237091676655,0.08462987815361443
CFC1,,,,-0.006521945718513023,,-0.011587553860601155,,,,,
CD70,0.0010401811118709095,,,,,-0.021614845126211788,,0.04607849020866465,-0.07433624127490045,,0.09958629243614103
HP,-0.04454255407299236,,0.048909815018206605,,-0.0027334881434566776,-0.0008910914374780825,0.021181360143750407,-0.040215905847108165,-0.030261621745894994,0.05455580700502427,-0.03754183892809896
CXCL2,0.036239283313729415,0.03345007103687171,-0.05414941622883618,0.023925696563778028,0.023449806806955645,-0.01009221098407893,-0.03070496642126431,0.016746394674160805,-0.03033312805931523,0.035030803771529506,0.02109181647381299
NPPB,0.08088969197025918,,,,,0.09809834270578625,0.013303660424591635,0.008548872859945105,-0.01797681618669988,,-0.019753287670498762
CCK,-0.0321863381181023,0.006755978593792065,0.03073942638650461,-0.11986322222592047,-0.13591852671827337,0.05301267512215094,-0.03836950038753095,0.03598793253072713,0.03826883997952552,-0.03232410921800966,-0.019607854496481204
SEMA6A,0.018244735182749106,-0.014652350435464987,0.02439655861855844,0.09019104269087183,0.0654767121557766,0.015647548087173963,0.020972257142084116,0.047052691528497725,0.01255740662419903,0.02661823106961735,0.05533756432714868
IRAK4,0.0459313986474767,-0.006148532017016499,-0.03947792769398289,0.08734340301876588,0.08421291777962954,0.02367769399293556,-0.018404587945371146,0.05334178455634299,0.05767266085552767,0.040415788702903625,0.03244337783165634
GSTP1,0.05111392640057867,0.04546835123550884,-0.04030325631197476,0.08981850628467859,0.13838265537313105,-0.0032180528853713404,-0.018082806081389877,0.061350024523432654,0.014143515713728492,-0.030639311324896206,0.10259617737030738
VCAM1,0.029945756140611936,-0.06046782119814464,-0.0028869285747238744,0.0527612664577219,0.0899961337353378,0.08420293336160224,0.04790768098469417,0.014031159297701363,-0.033556372634475126,0.007141315498099148,0.07522135064324173
NXPH3,0.06516048542736977,-0.009040559452420062,0.022819396989254618,0.05668424337328541,0.044924965821336975,0.049681002422035124,0.04298009546182243,0.05051429899385275,-0.026015416618642945,0.006452984583509646,-0.020872605526144086
MTMR4,0.022699299758649382,-0.0013883049800959355,0.049591576637627845,0.04895817948169533,0.0628670752176264,-0.03789944152577709,0.02938077160985599,0.007910759445285805,0.02603639971121008,0.06444867253103317,0.016636674959426407
LAMC2,-0.01612402014539571,,,0.047956792795764966,,0.030708794331901306,,-0.01989290359381858,0.014483932229004586,-0.018950851515919732,0.014422302072069066
IL10,0.13374307791479564,0.09255284963484713,-0.03353723560986231,,0.030188884098406556,-0.039937896159754765,0.056112263452196706,0.05209864838949781,0.0914504915521524,0.009106445227464408,-0.052076202513560085
SEMA4D,0.025078768727314297,-0.007547383463600494,0.031674679097588886,0.017362442089746997,-0.046880701877145776,0.054656869103887215,-0.009030647806650374,-0.0509337833239313,0.07834358769627721,-0.07637530044502656,0.00029207604020838144
TRH,0.013894303334565957,,-0.015964197301591283,0.055887054719349724,-0.004311533846800833,-0.033659839856597915,-0.049665545308326856,0.07527555148957539,-0.03141931486863467,-0.041886991798492645,-0.0038636822054256077
SEMA6D,0.010194040886383782,-0.0025537891114305704,0.012475767639412483,0.0673807960847276,0.11111517051158806,0.0007254208550972615,0.07129546461897714,-0.02491788073926369,0.018225195181523695,0.0610003553577278,0.007479148836027433
CEL,,,0.003989215444736761,,,,,-0.024503454284024073,-0.028360308183150332,0.06565992657791742,0.04130128791735735
PDCD1LG2,-0.015204797071401857,-0.0315056259348354,0.06530156950013427,-0.017508065862620013,0.010747094160987094,-0.039639161920482,0.05988085628272015,0.07782413046356684,-0.03470655153376583,-0.047558077618371795,-0.027775032673041898
SPINT1,0.024116260747780845,-0.013539903831277683,0.046038107207021554,-0.022645619873058895,0.061537693385389024,0.08336410871404287,-0.02622996372144971,0.014157135391702831,-0.04862856498268905,0.01643260793777021,0.08811786807429212
CTHRC1,-0.03584774470812572,-0.01830732140456084,-0.02241481646305608,0.1056971136868395,0.05131094435760215,0.010108526288691399,0.017874413590294295,0.03547284137323714,0.022774771130877343,0.06436308279078642,0.05305383784009837
PODXL,-0.04576391430659861,0.025682299207592067,0.010883222653639585,0.0567689519612951,0.09820420876401359,0.05676942235691108,0.0011323540396257455,0.07226903455908797,-0.0373131260107836,-0.027263956616642458,0.035091768829949396
JAM3,0.011945587016718977,-0.031982044024849304,-0.04306199605841942,0.07069950119374668,0.03023864378633982,-0.026638412519346556,0.057324098932157036,0.032597773448133166,-0.006640262846877789,-0.06046369301331159,0.025567161211744006
TGFB2,0.05323748183108132,0.04892771957505819,-0.017742756432981243,-0.032045027606508125,0.09405961648472422,-0.009769540613598773,0.04703497576032078,0.049022405684289734,0.05747944918748569,0.0874364150405827,0.025262104262380403
COL18A1,0.015189281885307842,0.08585220748087274,-0.018906009270562803,0.07298877156901841,0.124738248479101,-0.022052820668283984,0.021821007034788984,-0.010041485069044363,-0.011235048003895569,0.06842058217783432,-0.04026334037125784
NODAL,-0.033130346082731583,-0.011754462309317325,0.0019380098251190055,0.04275862012573982,0.15817365197210845,,-0.027445712661532284,-0.024188786346489074,-0.0018942605128903,-0.02850816396717971,0.05514562590771906
INHBB,0.03866693421248912,0.022776192056694247,0.007606903972264424,0.036340849055744355,0.04463610918887174,-0.011427719375335918,0.04502033653389824,0.06823866110477127,-0.007039482876508212,0.04391210154840697,-0.03790978463752121
LCN1,-0.016124023773365893,,,,-0.0238887217179222,,,0.009775482425548728,-0.020263574941994114,,
ARF4,-0.03143826536014287,0.014930993386557482,-0.03699095235857745,0.07464649649831122,0.14596381822066948,0.019655651017218344,0.043971988463791904,-0.014047675548675476,0.07420489389078837,-0.009794188798696687,0.0494830826989782
CXCL14,0.008359146385557521,-0.018781872307016105,0.06993344555389493,-0.0857435035923513,-0.05684421221806438,-0.04998651025288505,0.017640422358958734,0.06343741534003815,-0.0027679374415058053,-0.005088982116808413,-0.08933840538103766
LIF,-0.0009107364757860633,-0.014874597757844471,-0.01672514016088348,0.08057364281464786,0.027818761677317495,-0.03635694562311518,-0.033062454726600965,0.0023436672599490937,-0.015535796335574682,0.06385410682299253,0.09844947739680456
IL17B,,,,,0.0633233920840751,,,-0.02238939836001899,0.034761760259605395,,-0.004033966709542116
MMP1,-0.022229629359674742,,-0.01596419381904769,,,,,0.012613538366845301,-0.03339945470173811,,-0.021544623630973224
MATN1,-0.021170372830649195,,,-0.021323391208235638,-0.025045700646962585,-0.01027396591417201,0.06923386060604746,-0.018983435112053245,-0.03584064334517865,-0.019169702135983797,-0.004963424550500241
ADAM28,0.0375053954239608,0.03930808933735304,-0.00024703685632570534,-0.006232154651774551,0.033324557430243984,-0.007173315168966303,0.03519519374329206,-0.026516274739641042,-0.0201954135466522,0.04202630588089078,-0.032763120783340524
TCN2,-0.03469745006843096,0.04533523113411266,0.005695310477921084,0.020901738534005513,0.12489723189615363,-0.03975033246121399,-0.04715294656677772,0.04406982440280622,-0.00184751100910417,-0.018265615850411452,0.029429003658627478
THPO,-0.027585872364539646,,,0.05707104203121009,0.08232379004033484,0.007011801024832209,-0.01625485053458938,,,,0.1581770194998086
CUBN,-0.004569629344320332,-0.028312982091033823,0.05780272734266737,0.06536357440296735,0.17548772118608194,-0.003721621751174177,0.09919716972937552,0.07767469747057017,0.019131529092091367,0.014966584167246852,0.07637564778243741
TIMP3,0.005630660563728671,-0.02753968789326874,0.0031312804130950752,0.05293900064104905,0.09469909652660029,0.09819121142363368,-0.010850865676829935,-0.010554995561166602,0.05829313253048871,0.0611701441808326,-0.0233805898760076
PIGF,-0.01996106991059272,0.03806620714149416,-0.003000999124042754,0.07569228063605016,0.08670582818642142,0.009626993075210337,0.047473047797437495,-0.01977251248962243,0.04325644108179441,0.01891194945330465,0.013097889827468394
CRH,0.018317518846292992,-0.014751819203611977,-0.016222530789120716,-0.01796939852405783,-0.036734572133919036,-0.016173620565533422,0.022435996081392632,-0.020807882353658567,0.03274566768327491,-0.01695525512196445,-0.05601084294292488
BDNF,-0.04438110940158457,-0.013196370848676942,-0.002940166313181767,-0.035628190021087316,-0.07646749731996255,0.001988983346815867,-0.018307136549157298,-0.013938034240914674,0.0009158921507711641,-0.027769894437289507,0.05002279774257249
