,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,0.002441159110579917,0.05694327806587449,0.020826354256338,-0.017584882138570256,-0.011130261442936818,0.07269976799904353,-0.00705381523628225,0.08177263720193031,0.02248523997834966,-0.04388969020122305,0.03758938387980724,0.07988738604311624,-0.05205001257699535,-0.02178341612430285,-0.024529355923221488,0.02129723898098173,-0.039359064638697275,-0.04691867228128038,-0.0005583386822568998
ITGB3BP,0.0014280090403783858,-0.0007511332298130998,0.05710086949851226,-0.01712404243083135,-0.030323065107192584,-0.0014764620605761728,0.01623039648136363,0.029256035853974207,0.0019142118955767316,0.009642397757690905,-0.004767244078309867,0.028390313520410184,-0.057730120143482604,0.01042161394927628,0.04847508619161492,-0.06093090333068619,0.005682198791075988,0.034530983642312975,-0.024651342888010016
AANAT,,0.05547560121118923,,,-0.019430473163831962,-0.017950637534416242,,-0.018352672909356667,-0.01411450504890625,-0.015386302606379517,,0.033708998062499544,0.052561443411704906,,-0.032269965767906056,0.010561288497935643,,0.002587567491741724,0.06632096986914517
RELN,-0.017892522641163613,-0.027425126351351237,-0.042188782365629646,0.08240619817247848,0.026052767226717365,-0.032567899583888116,0.06692700609862463,-0.023423219545113443,-0.0036714020189566954,0.018361972823978525,,0.025617897854143663,,-0.00875087107594705,,,0.025292413571344943,,-0.03500393613983198
IL15,0.02199161787986248,0.055750194563931876,0.03515590000278521,,-0.057998289033769065,-0.008727752058666605,0.008206831361086278,0.0091969646161468,-0.040034868156863586,-0.03307020669396064,0.0024589597945296584,-0.022232450160924552,-0.05433690507473471,-0.03232538542217161,0.05614415881345157,0.0202930516328999,0.013042342687719576,0.017989135321190244,0.022684959794280358
UTS2,,,,,,,,0.04412518090004542,,,,,-0.03007953157374768,,-0.027480237612341106,,,,
BSG,0.055685257381417684,-0.039593384730976136,-0.014955819002711937,0.022405743714637553,0.022336506225831037,0.00459871802147992,0.05317774599307791,-0.03470720261937265,0.027017249353747615,0.035673625079502363,0.019995544622454453,-0.010459703499668894,-0.012047007238504414,-0.03944192466758059,0.030830686369887728,-0.021754227862940914,-0.024058604000149687,0.11121355919290815,0.17129856917971226
ADAMTS3,0.03438631985492207,0.007492228338225233,-0.02051545549986422,,0.005104542581719622,-0.03302211461817021,0.07544001487082529,0.04246764151384754,0.00381682131566543,-0.013269829694451408,0.0009761754237000222,-0.0008361767212817642,0.0632988554363749,,0.042585506128288805,0.04479979254285425,0.0611602038648089,-0.01960945081356865,0.10693656867453476
CD34,0.021014355045779146,-0.0011256875161837188,0.03472589869170884,-0.008674725770159182,0.020490030054667232,0.06157140104776895,0.09228485442060007,0.06513117240115444,-0.021271693133714027,0.021865955473553425,-0.017057671526258172,-0.004436131579330966,0.1278565474462041,0.004926806744662367,0.027086098230395705,0.10936592363504873,-0.0315045220583115,0.03414836791038781,-0.008190759008074911
CCL23,,,,,,,,-0.020882428475774116,,,,,,,,,,,
PLAT,0.040207497613618824,0.038142140706157505,0.03512185615453754,0.03369873028392657,0.03191578416455167,0.008216801075633957,0.04103016753564707,0.08198087965760714,0.0010565300120364844,-0.026185487270566618,0.01983890782858319,-0.011707717358286669,0.07920040674196714,0.050464029052986754,-0.01584046505103775,0.043797651999661805,0.02064027148101686,0.005232425581851688,0.16227440659533648
NTF3,,,,,,,,,,-0.02483716287877074,-0.005007797445404011,,,,0.04507867304698096,0.10122955876785603,0.0021207381890029566,,
LTA,,,-0.013221176556206722,,0.023516211487312574,,,,-0.013593739323569491,,,-0.022232452905308574,,,,,,-0.014355451878980416,
CKLF,0.04785298877560357,0.011518906038039333,0.029398154713065137,-0.012533609317034497,0.05248964041496251,-0.013117086258721183,0.06703782203820152,0.048159875737197225,-0.032241651581566666,-0.0008625085586073275,-0.07846130405388217,0.024575743698075858,0.03767457490099788,0.04495385344713736,0.06743521142130168,0.07209549296274806,-0.0034220611789069033,0.04884449959771285,0.08901719576503016
APELA,,,,,,,,,,,0.031986994877833956,,,,,,,,
CD24,-0.03907217532555205,0.011364603794726747,0.09830455797112037,0.041666239660396974,0.038334301271131015,0.056601257545392136,0.02926974095794861,0.028487649257303363,-0.013988908083629006,-0.005174491866426982,0.05621284648826513,-0.001382559464405713,0.05800914949784725,-0.034427177702187985,7.334255531683649e-05,0.036422631589946734,0.06608376007753566,0.037294969092576166,0.04239575522791305
HSP90AA1,-0.04956125379132485,0.04185517765263766,0.07210443685310056,-0.013930111391812711,-0.06908862321966161,-0.06817071739313209,-0.059674504362369665,-0.06189463362431511,0.007905410196481376,-0.007704978906794132,0.019946941852594397,-0.04211356055399427,-0.024198171450963563,-0.06727858504456209,-0.09677653746965771,-0.14757165157694752,0.03782331317721447,-0.04224437182322549,-0.12444620376214399
BMP4,-0.02221159767715713,-0.025380574717735686,0.03287900185676424,-0.01574820967955689,-0.0185011342080837,-0.0348361118535789,0.06692898734231617,-0.04934842991326399,-0.010637013699728585,-0.020909500261794476,-0.006473770362624324,0.10534122200097602,0.025877156850646073,0.012833421759077496,0.05621563879035653,-0.009191799958805882,-0.05315082009322427,0.06547651566696867,-0.007784518543632851
SCGB3A1,,-0.02426630823523331,,-0.002301746810051022,,0.05018455256201475,-0.020210826254532292,,,-0.012978496737128947,-0.004251407600313323,-0.01551351162543102,-0.038999172232038706,-0.02828995596195857,0.0024926791331033966,0.01721618932553385,0.023751103014790016,-0.0028477295838245697,-0.06164105845655848
IGFBP4,0.06230419737784567,-0.017753009343694885,0.025150554705673425,-0.009905938214072468,0.02404347322556294,0.028208139206749187,0.07967769714548043,0.0700548241764943,-0.03491588572971893,0.05105487606559736,-0.005927228203753954,0.08406455499312747,0.07827934608816267,-0.06332758663257537,0.003055791920649487,0.03009594552647199,-0.08414562046634336,0.031010130840160292,0.11521160649545938
RSPO4,,,-0.02137354189986207,,0.000629686172779005,-0.009299551327843826,,,-0.0158103463990969,-0.012978494838730203,,-0.00859595877732735,,0.05100991834231255,,,0.03567362179369803,0.04450117622907524,0.0558378834899305
LEFTY2,-0.02136917701616922,0.05515769167942719,-0.013383552719984752,0.08585596517204402,0.0027219393632456055,-0.038295573016146056,0.1140300999279891,0.07646506163423394,-0.006025328889705981,-0.014231078321147122,0.04268449051089305,0.11168286313420699,0.22589114452292555,,-0.03122546855170532,0.09328830763180232,0.10088516049589875,0.015798473617775366,0.007491570000085733
PF4,,-0.025172399481805725,-0.012026457023707748,,-0.01673158493821114,,,,,,,,,,,-0.02414163122931438,,-0.02628886066792236,-0.030299939862294584
ANGPTL2,0.03168084230595844,0.01725209769332986,0.006729137229211485,0.05924344295442879,0.009271439964328628,0.010993453414242217,0.0707746651073159,0.06995811048977067,-0.025326756558325343,0.0003428884824040725,-0.012119814463602217,-0.05857717904511013,0.07198569852329217,0.05573011508457806,-0.005491843624949792,0.07233349152378114,-0.025976836028619932,0.01975839572805783,0.10710616953020329
LRIG2,-0.027153365857475978,0.0005039664802878352,-0.001125835349393843,0.13299146525899794,0.043012716860102385,0.05113140145609472,0.001861837741247136,0.06545949435010372,0.020729378644047627,-0.045284288781891405,0.0353700370933328,-0.002128048191075482,0.03177253361200017,0.0032546761282683115,0.04361552572451514,0.06917517833213588,-0.015889490377648027,0.0807321396144467,0.0006479999370192165
ICOSLG,0.0017421748375015319,-0.0280084392405381,-0.04510039303493504,-0.004247125953753444,-0.010790377854163423,0.03785699466179511,0.04378472837609684,0.07755451695107304,-0.007447163075317327,0.02164458697372234,-0.0670697234745157,0.11262972911632498,0.08330607229313677,-0.05321048672434582,0.07192677938922148,0.03488846402086885,-0.005943927007849899,0.10685597230416144,0.009559553827057303
WIF1,,0.041878565251080184,,-0.024930157462010293,,-0.030468252402148743,-0.009676301547414667,-0.04499249631694119,-0.0122004698373369,-0.012718683786807959,,0.00018360011925012677,,,,,-0.030182096990928782,,0.001527084057316136
NPPC,0.055734532237571056,-0.03172150359988129,,0.019199816765656366,-0.014809912232440632,0.004646469142145517,0.02076538256558397,-0.04011255835725589,-0.023799240114957855,-0.018036931712504575,,0.014048461498832782,0.1262310322971587,0.05937223597512408,-0.03839282653160194,-0.03694309448397666,0.028786305957617178,,0.037868852305726154
LYZ,-0.08536696008544019,-0.019717928515269597,0.04597552433051124,-0.000365736415665573,-0.03451170785193492,-0.0658554875340808,0.004150240981419739,0.007658614264954691,0.021863789950239996,0.018418038544809383,-0.022870327234565738,0.027263916955315277,-0.07438453399020123,-0.05493284639830888,-0.034442232388885954,0.013697330138354374,-0.012642747024289006,0.012046049124773212,0.021922986346412526
EREG,,,,0.015026466465139303,,-0.03472009701357107,,,,,0.02777479134384287,,,,0.04500891568546957,0.02096915567849378,0.032150905742920975,-0.02590135279734153,-0.006329004892248349
SPTAN1,0.01051877213621064,0.028204014912304863,-0.030181086372247635,-0.03222898707086042,0.05242188013934121,-0.021147624896090404,-0.03254637263709744,0.014376945505371731,-8.199619873969707e-05,-0.01110942657775856,-0.006464544397635953,-0.022278595528142795,-0.035176793148011434,-0.0007404245772637446,0.006048101226300859,-0.0013736790742273827,0.021262473994770083,0.05665666866297198,-0.03974895008143355
PTH2,,,,,,,,,,,,,,,,,0.1251081090245398,,
LIPC,-0.02763215018344846,-0.030817633399832345,-0.018100460569545656,,0.07799206749780432,0.054496678855640246,-0.024552585154582467,0.03974052896259511,-0.029559052682450165,,0.05912351904744574,0.004921299400470102,-0.03512606243136123,0.10626339042548641,,,,0.14677660784018862,0.027996885420390923
COL8A1,0.01414933983105158,-0.005629098345408784,0.03136682909370642,-0.01647729846459917,-0.02226416127551586,-0.03774749503604936,0.012392290182093875,-0.030102222383749773,-0.00937483110778061,-0.009160619620440668,0.022301432772598974,-0.036697874902241315,-0.06360391456295364,-0.027983659526592982,-0.0178456386077856,0.04351450601461791,-0.0327282332207395,0.0248400067692222,-0.002316295534932712
GSTM2,0.005962926068657273,-0.0185282738278977,-0.00010592043070019316,0.007741547614623643,-0.002726239307677198,0.05004370231824729,-0.0133887491117301,0.06214159030498493,-0.006641775300911847,0.020983714422908178,-0.05038432315599652,0.022502177084172716,-0.09304410501508069,-0.058048705598635696,0.030135403386279562,0.0015286160876753032,-0.02087178413591225,0.0008097095374458167,0.05521004497396043
IL4,,,,,,,,,,,,,0.26668566807265454,,,,,,
SPX,-0.022176493657196733,0.008403868627368161,-0.03655842251195339,,0.01996258559745626,-0.03966280768424554,-0.013983097692073,-0.05201971332025574,0.018577835920011696,0.010574067320856204,,0.024395946122856987,,,0.025554767248018473,0.038225428853972135,-0.017013991815236412,0.038740005183490335,-0.06561498303583538
MFGE8,0.03813255346150301,-0.035007751800719585,0.05701931710268808,0.01887693889515209,0.0004245395861661497,-0.0430074719690761,0.06067983288186904,0.004362351682014663,-0.011858582820138231,-0.007315982770089513,-0.03104901925416624,0.03730645586929948,0.13998883931804867,-0.003159960276602424,-0.03296093531916613,0.05828344402352117,0.0024061924997425595,0.021847327719896274,0.035331094047979676
TGFA,-0.02870527765502603,0.025852472173102242,-0.010836121859135338,0.03371854591112564,0.00924523580086436,0.025137053988900194,0.028698103469233346,0.0001053794107587776,0.051050101743933984,0.038521296528053965,0.038895714122093215,0.026694896222070177,0.08815301701850571,0.038007967162177386,0.03340809372251853,0.0513304395152857,0.021756674539883395,0.053091923614077496,0.02815586811123131
SLIT2,-0.022211594122968407,0.055961025334866195,-0.0003883337062866095,0.03403295239410678,-0.02213760273019919,-0.035313701774074134,-0.008227996780383209,-0.008497931083160186,0.0059247319266243085,0.04791356264080388,0.048313250973051135,0.055976863542746676,0.010501000131042873,0.01567168184790413,0.019541054622891116,0.007042769459210482,0.016202518998145083,0.019842474825495535,0.09777997141926477
PLTP,-0.04036963303726317,0.012763672102730026,0.07500641520172555,0.007483340350352258,0.030691566618566247,-0.021607260363012134,-0.013912543495889121,0.04255243351818516,-0.018407314902985167,-0.011017937014661947,-0.038164567999592655,0.008285852846584429,-0.029013708783468067,-0.01937026511570293,0.009406142547199127,0.031457227900048,-0.06401299976320333,-0.0014381390406396119,0.05508873484427475
APOD,-0.13205328903285948,-0.07305594360198497,0.006698467565513484,-0.003630608960265024,-0.03868237998609711,0.0855057481694463,-0.016522178730767147,0.03543232477891888,-0.07600622025895681,-0.049580258012145745,-0.006850755195894952,0.01741442466354629,0.03363850556814109,0.025912128758325395,0.056380971637978,0.11445923090819904,-0.06953387903834381,0.029782088350075876,0.0575500980800281
B2M,0.024071673670640864,0.09750723389641036,-0.009857453473224146,-0.0035183947640307725,-0.028575986641576904,-0.08143394344132135,0.06443708708131364,0.08550740276174339,0.009838114058432225,-0.02628803654390884,-0.020683856202277414,0.0014475572129521537,0.009319140995981997,0.07063923644286535,0.03225280589747178,0.14175579925573875,-0.0785619115555519,-0.017136449410987447,0.07066843192820123
OMG,-0.028752093032924204,0.006127440008168728,0.03914457990120285,0.007874225289253649,0.017304556092028245,0.04525433403261954,-0.07313515973792961,0.019242331084297758,-0.04622843168742406,0.04061185418052871,0.07125473433566128,0.013392765847652456,-0.07053666240992854,-0.005615467137578186,0.06755172778187857,0.11175725034003381,0.008968262770999855,0.030007593406587436,-0.04645877112549216
CXCL3,-0.017380511986471576,-0.027204236418010966,-0.024725251104319338,0.021923288399978216,-0.0441425870906969,-0.038296466407218524,,-0.02409618222482477,-0.004635853998300483,-0.013884246126188658,0.012121328108241394,0.026157100883637856,-0.06804991667993303,,0.0206449798232584,0.041092528147422404,-0.07359899389965004,0.01996153207093275,-0.042631884198331096
CXCL10,0.005429206341356916,0.005203170739705812,-0.006425253928179188,,0.024527878288857177,-0.01651025453797559,-0.02164161933863341,0.0332477552062104,-0.0018714638479248346,-0.021091186077268013,-0.023717351229614873,-0.025444039688181402,-0.05570450202287448,0.11669863818323403,0.04458522868430967,0.034236628725614636,0.06044433097669565,0.04404690934254058,-0.011468410576448975
RSPO3,,-0.02221440499171525,,-0.03279617557001662,0.05435623023471378,-0.023887050544875423,0.031107204933100353,-0.03013606205619203,-0.0001597695571106513,0.0037367726966077855,,-0.01673159614097883,,,0.050611948062404925,0.08552459188579549,-0.04216328051308182,0.0691778665332336,-0.048011421064173845
CORT,0.00014672194886245995,0.0887813615201057,0.10087258869018476,-0.025371866620512697,-0.029936438723877204,-0.02899054242737068,-0.036426411680749594,-0.05215720719585661,0.0256503484083885,0.006542036223724746,,0.05692447241558435,,,-0.031033719306600312,0.024391153700065376,0.003547537661115423,,
NCAN,-0.05645463657045017,0.03070050681982127,0.02508568890188457,-0.041390533239955216,0.07009245968474662,0.03524855152109754,0.052708469654116234,0.024278286182936367,0.056864608903318015,0.012120080981338379,,-0.006062543296998895,0.08496378510644212,0.01657734829929215,0.06862698166465869,0.1058890189307962,0.008501255118198147,0.009588324554804665,-0.011900892708658356
PRG4,,-0.007990206811923207,,0.007808036992358599,0.04071410181946778,-0.017103042431214428,,0.0027746284650623,-0.020204995051171442,,,-0.01956200172367546,,,0.05084507321010875,0.031156567450015275,0.034898612918832846,0.045898029604209654,0.170392921062688
ZG16B,,-0.013222398334596586,0.03054490503622679,,0.0034281605864603187,,,-0.0281856409071058,0.04067033404646723,,0.05691378122392819,,,,,,,-0.020421729991148524,0.05794876806185215
TGM2,0.07150144035575817,-0.03807656428500056,-0.009601162763430364,0.00468572465463283,0.014906539057199488,-0.024090711427257123,-0.005074443368201753,0.06688898360664307,-0.0258241849198518,5.16015358382339e-05,-0.0019469351140460967,-0.01653902930037722,0.013002896808337201,0.004964997361555153,-0.009172704253261768,0.020677669196160237,-0.02746086248740105,-0.0019876699026803897,-0.00033862747353847816
