,UKF266,ZH8812bulk,ZH916bulk
IGFL3,,-0.0182190348928333,
BMP1,-0.005154067129355481,-0.030654515705464434,0.033621843236438936
NDP,-0.025045709143733726,0.012572994367999616,0.11323425605472574
TNFSF18,-0.014292935265324786,-0.018788969100128037,-0.006161170158581039
RTN4,0.06941587897618733,0.12151359473992072,0.00927052276413252
HEBP1,-0.030046155836331082,-0.022914213596808824,0.02769663918986497
WNT7B,0.0530293753103175,0.012123338528384287,0.025267864471339406
PTMA,-0.04364298007410137,0.06300144243072944,-0.039143209805826584
CEACAM1,,-0.026997787001959844,
PDAP1,-0.018945917778159776,-0.01734771382907949,-0.031383779301046494
QDPR,-0.014118082479598493,0.019257920145898673,0.049172716162178685
POMC,-0.017946986946588972,-0.029008280123401932,-0.0018733469367212278
CCL17,,-0.0026233883943854374,
VEGFD,,-0.025334472076276652,
TNFSF13,-0.013861165532872402,-0.025759142664374398,-0.02830484974386956
WNT5A,-0.007992461294216182,0.02058231831651871,-0.014574114463356186
CXCL8,-0.019716608947018984,0.011394174282174704,-0.0792886724029752
GRN,-0.025192616977304887,-0.07201476503222515,0.01530133550504591
MIA,-0.02506366056462623,-0.0659242258016462,-0.030282486949741463
COL4A4,-0.0131882866124706,0.020077488705489237,0.0469340808675656
TAC1,0.053530219307587217,,0.039137905045541266
RARRES2,-0.052514737250942516,0.05037439726821087,-0.018728040286145938
FGF7,-0.0377998473079171,-0.03278247718237001,-0.00572772661911848
HBEGF,-0.014313001577325811,-0.0759973487889214,-0.0017164565686077155
CSF3,,,-0.0037177449098792083
PI3,,-0.020409540643279843,-0.07315788780285805
PCSK1N,0.007632128339087551,-0.01526210263232988,0.01493953680105833
NTS,0.09778944843414947,,
SFRP1,-0.016545340334497734,-0.006164524619054279,-0.0415149303723126
CXCL13,,,0.06454770048188462
MICA,-0.022700414577228576,0.019217845676608086,-0.0442892269672193
TG,0.022676049547649565,,-0.029744930250189126
ADA,-0.025670573904590006,-0.024940106369381806,-0.01215311770641022
LAMC3,-0.04880723636383455,-0.050243864900755046,-0.023331388333332686
CCL7,,,-0.017147370914739016
NGF,-0.017733672459907472,,0.017223067800988905
TNFSF15,-0.021532566173563333,,0.033375645920590294
HMGB1,-0.07108022244620904,0.038220297623854795,0.030441954432413744
ITGB3BP,0.03558635679955185,-0.01601098979684592,-0.05486302564954029
AANAT,,-0.029712891032626525,0.0806972581081697
RELN,-0.0036008900443214005,-0.03715780235367609,-0.017647493768769396
IL15,-0.015321700928757724,0.03729242269461514,0.013904290936842461
BSG,-0.03430399784998012,0.005315676913114077,-0.0456404488764387
ADAMTS3,-0.009201098299872283,0.06396474675116659,-0.013257858771458002
CD34,0.039024110892067074,0.039118831617857036,0.05350057552217622
PLAT,-0.019151433483699343,0.01357496086745453,-0.05845220238685234
CKLF,-0.01038007191659682,0.011904075623293087,0.0005921696650141332
CD24,0.04699865843520574,0.043475186323569545,-0.032062632442353536
HSP90AA1,0.0021296075025644965,0.04089230125683725,0.003986720210250632
BMP4,-0.061397968720099304,0.02249007507528029,-0.0018925985072860536
SCGB3A1,-0.019558422219966773,,0.06477976226686323
IGFBP4,-0.03952253308851154,0.020149585333792828,-0.008410453293853306
RSPO4,,,-0.025620824318178515
LEFTY2,-0.04391864678873,-0.03226485863973509,-0.042809115749908803
PF4,,,-0.02007024143480387
ANGPTL2,-0.05808495687602756,-0.07264038897475698,-0.02812721596545468
LRIG2,-0.05348542183744571,0.02804485035584416,-0.02835230319491142
ICOSLG,0.009269255083366564,-0.060435955345439454,0.01257508359819105
WIF1,0.08061765211897998,,-0.03682846421861184
NPPC,0.043969774012413275,-0.028188868164555722,0.02614647404526396
LYZ,-0.0033315764890222243,-0.07914762289458832,0.024875295508722486
EREG,,,-0.023106793355075497
SPTAN1,0.023539536319893743,-0.025467770125503948,0.04788117895947281
LIPC,0.007363071587636143,-0.03460041371847588,0.002268520550400605
COL8A1,-0.019647818386325393,-0.03961592794860842,0.01033998077912382
GSTM2,-0.012956561242304453,-0.038639354942881655,0.04251585836907478
SPX,0.0003319824220749237,0.013480062288147644,0.09525830506750824
MFGE8,-0.012674827477419513,-0.026123147759465497,-0.00914655312459935
TGFA,0.0028586819205408567,0.0055933527496592915,0.019483820597185803
SLIT2,-0.022863092048208546,0.009236346747141829,-0.04612813890318858
PLTP,-0.043373232793010384,-0.09608651202130984,0.015446075705824815
APOD,0.02567923825311413,0.022410940982826182,-0.014664523102403182
B2M,-0.03026142329221544,-0.01644463521910532,-0.06245520401908
OMG,0.023222814766284294,0.01333484829499747,0.06320427789296522
CXCL3,,-0.020923832174198277,0.003579554888176782
CXCL10,-0.020943029405038314,0.09916461335102764,0.050977530427623534
RSPO3,0.04417893511889599,,-0.024959462040690734
CORT,0.09146261686958645,,
NCAN,-0.01751454760332033,-0.00020650909270319165,0.10525450464360434
PRG4,,,-0.02793504176247004
ZG16B,,,-0.017121974344069785
TGM2,-0.034155855604448546,0.07198829162457744,0.03778400923553423
VEGFC,-0.03140967172206078,-0.0275988794237981,-0.008369331833150844
WNT6,-0.01571534420185998,,-0.017692136460403976
NRG4,-0.01923848646616914,0.09437744087197557,-0.026606259635507015
PMCH,,,-0.034073144565806124
COL9A1,-0.07811469378253157,-0.0389332453131466,0.04096023417566059
GDF11,0.03331839616059275,0.006291774248359453,0.04810955675372279
IL24,,,-0.02974491316981988
SORBS1,-0.0657023092218235,-0.0005827397992401053,0.0019930720949796
DLL1,-0.04613393012688985,-0.08554858936327701,-0.051495310824415774
TLN1,-0.04269064233265633,-0.012388747436471814,-0.0016894959129191125
COL2A1,-0.01702561962499779,,-0.0239708118543301
SHH,-0.018583532427613843,-0.01732138492504343,-0.02480271620600184
PON2,0.008287560279771032,0.03529040370811879,0.0775231148132978
ICAM5,-0.05652676337395439,,-0.06014520201816099
HPX,-0.01571534526197086,-0.02971287886472349,-0.042460507532990306
SFRP2,0.11923272458813948,-0.026228307326837137,-0.035871358618023
CFC1,0.016564784010237203,,-0.023542353481152745
CD70,,,0.05175145324408532
HP,,-0.028383177453974284,-0.010396893811549719
CXCL2,-0.024288746429055635,0.09034689969875383,0.05972648136595791
CCK,0.0527597993197324,-0.017793662923019378,0.07224130087665397
SEMA6A,-0.056728781086168675,0.004877546947590972,-0.01227033842956266
IRAK4,-0.035106515968449055,-0.0189353284183963,0.007382212106069772
GSTP1,-0.032164595718540315,-0.054890125876518155,0.02095628502964963
VCAM1,-0.013520761080582751,-0.021104802940140464,-0.008319307632445028
NXPH3,-0.05077482467962674,-0.05492496642214288,0.016159131678064646
MTMR4,0.03984515308518529,-0.025871036613298117,-0.02403507110922767
LAMC2,0.04830157248055509,-0.021426746284760045,-0.005958785905809562
IL10,,-0.020668154504090177,-0.03143181244533425
SEMA4D,-0.009497064968181009,-0.04494327073140509,0.07037765862072155
TRH,-0.004170228039289933,-0.047359452167316955,-0.06564049756858323
SEMA6D,-0.021505668309296615,0.005784524415284345,-0.03178324993554148
CEL,,0.1054367280084055,-0.027372370417512077
PDCD1LG2,-0.015121257485785362,0.019775348958498435,-0.05837836513564087
SPINT1,-0.019558428196048507,0.11258190923220557,-0.03272856815848496
CTHRC1,-0.040810424452634,-0.058367807860580684,-0.04832550769737555
PODXL,-0.08249855023787317,-0.005701739150201215,-0.03238336347425497
JAM3,-0.024874708662254576,0.07885822501306497,-0.06716468996049864
TGFB2,0.008295683618709011,-0.028134293483905833,-0.024367319379944845
COL18A1,-0.08915316239786274,-0.016153061047106065,0.03785355004454348
NODAL,-0.04231578812135852,-0.016225252533662575,-0.05337234627924089
INHBB,-0.006604189049603179,0.031192548356469924,-0.02335322050437039
LCN1,,,-0.01797083223561604
ARF4,-0.026645000134105114,0.049122084888862064,-0.09189636776847462
CXCL14,0.042110638098121204,-0.021522582376257954,0.040562672485425874
LIF,-0.019076683148640108,-0.03810052626825334,-0.07609377091720547
IL17B,,,0.17893628831129038
MMP1,,,-0.002002559815261796
MATN1,0.02188075398560373,-0.02167418934590355,0.03604831192974244
ADAM28,-0.00559716836832328,0.012490869274820699,0.031106497053922464
TCN2,-0.01916570963482756,-0.00748764979353579,0.0207190892113908
THPO,-0.011214030716508835,,0.010255870613588725
CUBN,0.015577510950012733,0.03430102833324257,-0.02363118436081406
TIMP3,-0.0028422415747910517,-0.01662110594094806,0.009966412763392137
PIGF,0.05101345665778064,0.0405025265146898,-0.042573913410924244
CRH,0.07973678024917391,-0.03653157439447429,-0.015293942021567088
BDNF,0.0534681799627414,-0.0341303501319524,0.0038290250625770293
CCL5,-0.022670459702282632,-0.05942949958248295,0.05183723928532655
GAD1,0.030715851427414356,-0.015581065068657756,-0.020171806880910685
COL14A1,-0.024025654507396965,-0.01707333768635173,0.11805639326291313
HLA-A,-0.06759259741774397,-0.06709944499755946,-0.054666405986478935
FGF18,0.10050188632635672,,-0.025419743027674555
ADM,-0.02381418840518811,0.02834811450068206,-0.07497593692659474
GNAI2,-0.05329749369386051,-0.04203393672249501,0.006281698482728392
HDC,,,-0.018516441446096304
COL11A1,-0.05231338159687924,0.0001310490489586843,-0.10328155085676928
NUCB2,0.010119548587034228,0.041070362529726054,-0.03421821447080894
FGF16,,,0.09256794490942347
CXCL1,,0.09254255067027908,-0.002645782677570303
VCAN,-0.05024890160067439,-0.0168671967321147,-0.0016199894363696265
MMP7,-0.0190766777939097,,-0.09772830744075357
PTPN6,-0.05410231862321617,0.0076904656523708315,0.0766351348847888
PTGS2,-0.03689316616177514,-0.026794818186195085,-0.03520305705106028
XCL1,,,0.11191719547376236
CD58,0.009104138986752148,0.04539990027336724,-0.04892245742219257
TNFSF14,,0.0007134025366322352,0.0402405497283574
CNTN4,0.019348150690309665,-0.008650795851935176,-0.007683775915588302
MFNG,-0.05354782957717454,-0.06965617687814012,-0.0014025609377618332
ICAM1,-0.05462149123041813,-0.010153670537173984,-0.06031444720285603
PROS1,-0.024223665351445423,0.01427239200770894,-0.11277964334228131
CLCF1,-0.017733677014388282,-0.0818413226669163,-0.053350445673041653
PSAP,0.012816992764185596,0.003291261215202366,0.022133449989899273
EFEMP1,0.006558647379312262,-0.037466492405907215,-0.07592382593459994
C1QTNF1,0.001508141668447191,0.013984082470030244,-0.0731009422582702
ALB,-0.018247974494786212,0.041015535801634195,0.0876328388206578
EFNA3,0.033691930720283474,-0.02645134810308512,0.032222309779688534
DRAXIN,-0.04597081777915686,-0.058475083957246,-0.04198556764047864
NPTX2,0.0057561172707278506,-0.019707468672428133,-0.0462005270130166
FGF11,-0.056019295112079405,-0.017778099320298543,-0.016758854707712642
CD59,0.004590795039544148,0.05847406826833298,-0.08692169550381988
COL9A2,-0.04606095432821601,-0.04238962191825888,0.0004975903156909222
DLL3,-0.07585627982770306,-0.015330602562684936,-0.02841346926221364
FGF5,,,-0.015622296351194408
LIN7C,-0.023226590737874038,0.01939360974405452,-0.04136577792769862
GDF7,-0.026066008563552286,0.11210171288619923,-0.028304849135775356
PSPN,-0.023208463566769335,-0.033733498557158396,0.005384504601290547
ANGPT1,-0.03140967455316687,0.02033268690916055,0.02970348792186252
PNOC,0.00519164766687221,,-0.0009166420068214319
L1CAM,0.05748070123649248,-0.03460041763936796,0.045874588343997456
APOA1,0.05895995863876988,-0.02989873156202226,-0.007953873649357436
PSEN1,0.03788813333246416,0.05834839069750127,0.0048116265394807425
CALM2,0.04886012890745058,0.018915486628527878,0.05925130471209308
CLEC2B,-0.014397892304874167,0.01896125007399382,0.027690480953140566
NTNG1,0.11207967772294704,-0.03323948814606201,-0.043383487024287515
LRIG1,-0.003148136481597458,0.006457726900063941,0.038023811631246955
CPAMD8,0.04957306394376646,-0.04345498000451959,0.0049306146762645164
GHRL,0.11686191975271583,-0.01868949693820932,0.03875608414512805
NPY,0.02665334224575841,0.0008610510008632391,-0.03087305898570815
MMP2,0.005361599798136508,-0.04026722219644386,-0.047230477384183026
PPY,,,-0.03592822442906787
ALKAL2,0.01012109075248083,-0.03823475150046833,-0.06019407332470685
CSF1,-0.06964725344156962,-0.00800079253079745,-0.044872553150334595
SEMA4C,-0.05335148726859776,0.0008333936961086653,0.054207142514628166
ICAM2,0.013931760806109231,0.013475270150334728,0.03000712145623123
SYTL3,-0.025063659373484058,-0.011414770865477823,0.026432388145207777
IL1A,-0.026066005139425027,0.05048596027818383,-0.031802182215800695
HLA-G,0.09311742522402303,,
PGF,-0.027215088585662482,-0.04207480323198639,0.009407974330575525
LGALS8,-0.026342974407267277,-0.04064745372472564,0.05438427794359174
DKK3,0.048715700070887914,0.055712438672321674,0.08852270252987537
COL16A1,-0.016449089605711162,-0.024422233661311535,-0.0010794378487086142
TPH1,0.08471682506330915,0.03465209991765857,0.055837341104553385
TNC,-0.044876998744005636,-0.05234605409402546,-0.06485812948673964
TNFSF9,-0.03574382544424492,0.07064418415876111,0.03588970760851126
C4A,,0.005060112249945356,
CNTN2,-0.006741781579169715,0.0063041227152659755,0.05862252725151054
F7,-0.01295655833076782,,-0.02480797489733995
LUM,0.031255370661329274,-0.013153165974599933,0.005598396272708089
BTC,,-0.004945230484580144,0.06976762822005543
APOC1,-0.041249722141989895,0.023615832602839833,-0.01033327463541555
PKM,0.045255953647807726,-0.0741413880863554,-0.08938821355511699
TNF,-0.018974105490005843,,-0.019307841154258387
GNAS,0.02552288425745259,-0.04212110296168267,0.009718166019699175
BMP8B,-0.05954344492723021,0.005370394740036275,-0.04623502473237665
LIPH,,,0.07198610070367664
CCL28,0.055355561316883,0.17720399034238282,-0.01057460183383596
PTPN11,-0.0002490723117774562,0.04836358726066129,-0.014519953979469936
ADAM12,-0.047729699002154825,-0.03949709981398916,-0.05049964136084127
EDN3,-0.01858352871344713,-0.003302050506024179,0.09165210135981368
CCL22,,-0.025334465858680995,
CCL2,-0.02435082864808275,-0.028336826349044882,-0.09514750443442331
DSCAM,-0.04416492749993227,0.08584415185232265,-0.017850842071111206
ANG,0.036367121535339185,0.03514582227764473,0.003451348567371294
FBLN2,0.024485136909136274,-0.050060218690906044,0.0214361938814347
VTN,-0.014918263124526815,,0.10410673853617929
VEGFA,-0.05291073256571491,0.05158353571143025,-0.10024777542317716
F10,0.030438440780805768,-0.021919084078992953,0.035675967542679855
SERPINA1,-0.042246714540025626,0.011640854625584382,-0.03633256034799849
VWF,0.02862156723510647,0.00028155624582831324,0.07557681187848131
GDNF,-0.023220854985189734,,
VASP,-0.07530818279548789,0.014314140618641372,0.006978204372556938
ADAM15,0.011461942168941898,0.02295546853211702,0.02145931930282469
WNT2,0.03695190325657241,,0.024212490026064407
CALCB,-0.015121255601151776,,-0.02974492775062106
OLFM2,0.005900833513227217,0.03075674541901762,0.014828229567027937
MFAP2,-0.037430068430761486,-0.05082587830365417,-0.03540443499262785
HLA-C,-0.03801165822581679,-0.0003078246597646177,-0.02286390759849841
THBS1,-0.05149850676882994,-0.07153895176509177,-0.05004235330258136
HSPA4,-0.018369348225512318,-0.016375622520610617,0.042070685367185424
LMAN1,-0.0815040929665931,0.010869422423105868,-0.1081098012677913
LYPD3,0.021364386080218237,,-0.028120471030163945
APOE,-0.04157797111477077,-0.018904443787052663,0.04636839129723687
SOSTDC1,0.066710602529005,,-0.03858090872604085
ANXA1,-0.04788501796643768,0.05295641624675761,0.0011634891260048931
WNT2B,0.04258614766109628,0.01221939082389532,-0.04767245216400759
AMH,-0.02715597320839216,-0.020409538040629577,-0.020459411062233233
GDF10,0.05552010934632545,-0.025759129104257483,-0.031128912432553415
EFNB3,0.028985049941320496,0.027409867264681923,0.03529778930666618
LTB,0.008422899803008678,0.018175788252969213,0.07896425648747463
ANGPT2,-0.027116621547177106,0.09265173620546151,-0.00859101278187275
NRTN,,-0.02575913834522372,
ADAM17,-0.026272464106907367,-0.03054727873186919,-0.08412098447386042
LRPAP1,-0.021666054093584162,0.0005963571620414771,0.010529593981650723
NID1,-0.0398766990133962,0.009945122950273175,-0.053928039380065386
MST1,-0.012377727052297062,-0.009507763042912572,-0.017488224463502924
DCN,0.0880086054078495,-0.019351466019311366,-0.014955118277104605
COL7A1,-0.03558392266107038,-0.031970177748058916,0.0011319589015085598
CALR,-0.053096933017580596,-0.013265553006881701,-0.10327111821342204
PIGA,-0.041126335125323654,-0.04148354858245841,-0.05702183444390442
CD200,0.021564227912055024,0.036510717710098284,0.0055163851548468935
GRP,-0.020184418009891753,0.07979794219676564,-0.028851978534896083
CDH1,0.10632733199372803,-0.039289246478312785,-0.04178660108909187
LPL,-0.06995288322110613,-0.010441536536694303,-0.12960174978545458
SEMA5A,-0.04138227299785343,0.0030567771442677207,-0.07122398029289025
SEMA7A,-0.026901930763183556,0.011501895847276872,0.013600268717040682
SEMA4G,0.003981380182129278,0.04022167262547946,-0.016790489612870295
SEMA3B,-0.0371486537883479,-0.00853552743371671,-0.00988809408601242
RPH3A,0.025358834755454873,-0.021413526830417775,0.042268219817127146
JAG2,0.013352965100665989,-0.041331264906072564,0.017248105397011014
CGN,-0.024549401353362862,-0.021252429068675544,-0.007609244118591146
GDF15,-0.02232932785763639,0.01957610881899675,-0.10494334488453821
SEMA4F,0.02994370592187412,0.029068543456608663,0.045291301281796044
NXPH1,-0.022600828630911167,-0.05355226441934239,0.019017312023688834
ARF1,0.011522301693084123,-0.04565408309671977,-0.007052482668161448
EBI3,-0.037244214797824166,0.05367012552521696,0.002921704225420777
TIMP1,-0.05285690019629179,0.0014314035282505012,-0.1126519506443788
SEMA3C,-0.01015937242340559,0.07157912516484734,0.023112302729022635
GAS6,-0.009164918022528357,-0.016712534918037394,0.10858059045391655
MEPE,0.07495083640938192,,0.040283439731935884
SERPINE1,-0.0057998166207471,0.002927145957122988,-0.05809457660318386
RSPO2,0.04844956934029564,-0.064464233698341,0.12121036530831267
SHBG,0.07271770211664529,0.07591040696427814,-0.019276576245230544
LGALS3BP,-0.04525862806046433,-0.0006143526260281868,-0.038642365528437264
