,MGH258,UKF259,ZH8812bulk,ZH881inf,ZH916inf
CXCL9,0.03770464692674687,0.0004067468441814852,-0.0270427570830419,,
ANGPTL4,0.008822239837477569,-0.01315330235030051,-0.03663241950023259,-0.08382190256314459,-0.01133035627419605
UCN2,,-0.011129219874750296,,,
COL4A3,,0.03893023557363985,-0.012523053633993704,,
NRG3,-0.017000240310802113,0.02035223536901504,0.10756749865092148,-0.054615894915348,-0.014214515131912655
IL23A,,-0.017509536026363678,,,
COLQ,-0.0323933999358151,-0.041951540470797764,0.020653017038631295,,0.07416872040945101
TNFSF12,0.05588282474106075,-0.009389463596361955,0.04329662497788463,0.030645554563838235,-0.003690308497827318
DKK2,,-0.011293293898586689,,0.04629220079274888,
FYN,0.00016915473560486725,-0.004959462791143555,-0.039504651720920006,0.05697452452326772,-0.014100067837709996
ACE,0.04518849293892876,-0.026424222406667957,-0.052599140675544574,,0.08794898983801416
IL18,-0.036447324436995956,-0.0056509075873284065,-0.01108243940153662,0.008744655742150038,-0.03201560955397837
PPBP,,,-0.026542366008929338,,
CCL27,-0.02020851703275763,0.05287608979011233,0.045288563292937394,,
SERPING1,0.002630595285951615,0.016297035420796437,0.027731489064417747,0.05970330282558713,0.021552903115886028
AZGP1,-0.003691120738287555,0.07836837450828092,-0.03675045911630423,0.11389308639934431,0.06876138373915446
INHA,0.005135833984820095,-0.0020138739895143453,-0.023054009526079926,,-0.002312778529738622
SEMA3G,0.0011070186966519859,-0.006640582455907316,-0.021269093520912476,,
COL6A1,0.02953249162763759,-0.00012677864441321574,-0.03161787289815294,0.09071327078532802,-0.09174684660152004
FGF17,,-0.020889371687005828,,,0.08661908940369964
TNFSF8,0.02029054101555977,-0.014196949644113426,-0.020642333078533633,,
FGF20,-0.02921273651195485,0.04612600850543015,-0.013240503043427118,,
ICAM3,0.0611201212828486,-0.022201152781749986,-0.034529615944382114,-0.01259954707396342,-0.059462345957717634
LAMA4,0.032346798603486326,-0.06938712417672513,-0.04142455524751149,0.016227249271708415,-0.002197488058557531
DLL4,0.0723642179237465,-0.05390718552179685,-0.021644806376669816,-0.0190907346945084,-0.013109847812104877
SEMA3A,-0.003113741583602271,0.024058503258244466,-0.027599131001908094,-0.00915347507299844,0.01879037086730637
RLN2,,-0.014327458518599819,-0.03437086597189353,,
C5,0.09949978756020074,-0.06141864425730934,-0.0238981555907296,0.09593295835355795,0.05024209771310096
COMP,,,-0.004608048605972015,,
C1QA,-0.06977756827249725,-0.0063337425232487645,-0.029582397985254905,0.08985424829531469,-0.04910056934193073
UTS2B,0.0067719357454440144,0.006101004760691887,,,
COL9A3,0.012966050730491889,0.016341045513361352,-0.03645821014036709,0.14181108444032528,0.06286576709706844
DLK1,,0.0020273426100215265,,,
HGF,-0.009618783934966934,-0.018496947692141188,-0.05421191273102871,0.030480127296074078,-0.04047270449441761
P4HB,0.010272226103130302,-0.02595607571942788,-0.04328681084057145,-0.020207527940654897,-0.03206754337058393
ADCYAP1,0.11278205876626851,-0.028928674150790454,-0.028512142007765275,,-0.05422559177999611
GREM1,-0.03256610259157185,-0.012383415836403807,0.07080405668531498,0.003555884661083438,0.06895718537594625
EGF,0.06681413058775484,0.02597238033660238,0.001841058552909844,,-0.05076925386875069
VEGFB,0.0036544360110131956,0.011850649770853063,-0.01189339450545156,-0.06336162514661534,-0.009803598890877948
FARP2,-0.07539494113020458,0.025424583559006484,0.028425549697103304,-0.09854161548211242,-0.008022147922488926
LAMA2,0.03800755877015852,0.04397210452685653,-0.036498527241293335,0.12465889710952137,-0.036243431652443654
NRG1,,-0.02505647798083314,,,
SPINK1,,-0.028360327394003997,,,
EFEMP2,-0.030672827955049116,0.016193496940361717,-0.0921264262455596,0.14265314174877683,0.1501769116371994
SELPLG,0.035203929988229875,0.01087509952431721,0.06472584822844599,0.05515044796829211,-0.025387821744394988
GDF6,,-0.016050354865929057,,,
HLA-E,-0.023997062778802782,-0.00817206980652948,-0.11354437903334802,-0.03119281441124423,0.017788044270446994
PTN,0.05103910146399237,0.07391183032929313,-0.031543956539160166,0.11024624074115383,0.01422330943436368
CD274,-0.02764538214435401,0.05328744907464044,-0.036969284758834466,0.10771987562509713,
CD14,0.005349209097572928,-0.05137570650863157,0.03129090764422432,-0.029906365711284175,0.024563620486194284
SFTPD,,,-0.03349136369649142,-0.05291432842591619,-0.049321231738521085
SLIT1,0.035386459259720435,0.03304563376230167,-0.023712048228251043,0.023616347541958273,-0.0034695205373386747
CNTF,-0.023998303630550347,-0.01129329273763344,0.050917295076133816,,-0.04932144338367774
BST1,0.08557342796234349,0.0003020430502235491,-0.0033748707444103618,-0.03616008105671098,-0.050769264934278906
AGTRAP,0.09294529900050957,-0.01529401620357507,0.06773177132575083,0.06589568107476584,-0.014662362658093002
LAMC1,0.008974734239060924,-0.03955649348983034,0.002887490702712055,0.01297249951284141,0.04637417934844687
COL6A3,-0.015603439725195888,-0.04902007711843783,-0.05012187799987896,0.08830953219329593,-0.04044823059783751
FN1,0.04620984509885821,-0.08621524742369444,-0.020434390011745983,0.0010410892064344971,-0.14706788664017434
MIF,0.01715750531202058,0.024932315799330414,0.07160051785204113,0.09299094398704574,-0.05555432280181279
JAG1,0.018538595050549885,-0.02905945420582294,-0.04083650610288966,-0.0033536941986490464,-0.07314587416505312
NID2,0.02250433838689059,-0.05092669894492146,-0.05070353269588885,0.06191844894877626,0.07806525656553522
EFNB1,-0.010477131952862685,-0.006643154746579353,-0.04915127995629351,0.07730491496302697,-0.00437268501042419
COL4A2,-0.03379150645048288,-0.027173654275921146,-0.021289412769847544,-0.02476276392145432,-0.020015301606584008
SPP1,-0.03770496496890973,0.03496194009269622,-0.04976600396301531,0.05992748902809191,-0.024660138024393347
PODXL2,-0.03870425466989026,-0.03333395113792824,-0.010291591754559012,0.06259492367216558,0.05306838286260869
FGF9,-0.02194042721607294,0.04492452105180354,,,-0.03141410674116585
ITIH2,0.034165195169112095,-0.01508827506432086,-0.01922937576830761,-0.04629541910501814,
ADAM10,0.016564220665894098,-0.016677538073953366,0.024766627228467987,-0.01819931475176766,0.0411869811719956
CFH,0.022134181725316362,-0.06782423478153808,-0.02941262857309037,0.061098083141659806,0.03310193922780102
COL4A5,-0.017139596215716923,0.03310303949738655,-0.048220052716400987,0.13440888731925044,0.1212493391660516
LTBP3,0.08604793679668263,0.003248005942501134,-0.03370350534325893,0.08059138092929186,-0.050828986550014756
GNB3,-0.03421488314675668,-0.03204511052327802,-0.036340339433187055,,
COL6A2,0.01585748930877062,0.027053854573215595,-0.0033215490877852483,0.121598010622729,0.017543480097275136
GDF9,-0.0038513663208382394,0.09131232604408769,-0.031224853577537647,,0.32551941368047366
NCAM1,0.058905592678045376,0.02773528552030027,0.078273982801168,-0.038665921154739796,0.057249142796571596
APOC2,0.04107188418192263,-0.033225291271333834,-0.0853571457247793,-0.05921480610197573,-0.0417386758637844
BST2,0.02278896378458479,0.04202767596534156,-0.000921689330773073,0.020857797571227344,-0.047771835512673486
COL5A1,0.02773556723261302,0.00406230698964869,0.00041429134585727376,-0.018943596434117384,-0.04058466351387102
CALM3,0.05350361382467504,-0.03679691647844794,-0.07839062509241518,-0.09069337019387232,0.031112901015618893
THBS2,0.08304738479749825,0.04468071466917486,-0.0498256032550568,0.009125040003188273,-0.01579415660176162
SERPINE2,0.10017105089362557,-0.033432674246583444,-0.00854155128757118,0.03200407280193051,0.01104706178002265
EFNB2,0.07219364607224503,-0.012312445989424388,-0.01766240176732163,-0.0032977057006129407,-0.07638907898783567
PROK1,,-0.027417346608436116,-0.021269081152418434,,
MMP9,0.026362525197185994,-0.04836472574578294,-0.031182433435059977,,
NPPA,0.024001202072039818,-0.0020100946047235243,-0.07224854249377463,0.04602314208652463,
APOB,,,0.1735137823279319,,
C4B,,-0.019265627690548407,-0.02362120712419624,-0.014665840806797168,
NTNG2,0.0325165766291846,0.027234342318253994,0.03928854332827259,0.020808978719470874,0.0009451295871773162
LAMA1,0.057728595930591375,-0.031463061727715465,0.04856810210086561,,0.06039369948977766
UCN,-0.028465263812214123,-0.00409265470690935,0.024429106522446398,0.06394059904889693,0.07183564087347302
ARTN,,-0.019166334658601562,0.004486502565309197,,
PDGFD,-0.02686808881452718,-0.010937900763936918,4.706943720742777e-05,0.06879516127537504,-0.003478992746050568
EDN1,0.07585882451229685,0.0012676390958003022,0.02102770302395478,0.03455799424886494,0.13455309402351123
ARPC5,-0.0019165652997545615,-0.01867780473290043,-0.03102835849330406,0.0536222856695922,-0.03345397648089154
GSTO1,-0.002493274844505849,-0.04326839170540213,-0.009487580077232608,0.02862195759546291,0.042657596822503994
SYK,0.005830620203562173,-0.03918130939231547,0.028578427623860557,0.09017811512160429,-0.04988588420239312
ST6GAL1,-0.002583121434663849,0.013623380660449389,0.05257498385901079,0.00713411305233819,0.016791787040249747
WNT3,-0.0025892175001855245,0.0228690242382969,-0.05597993696917091,0.062423518289510836,0.15795560209870482
HSP90B1,0.05605638955259287,-0.007107659642226253,0.0024026766039576173,0.013498237524309495,-0.017162970149451635
ZP3,-0.012551361188983597,0.006501129982641766,0.009530376229204131,-0.05816205633983578,0.061426691554282584
ANGPT4,,,0.04016779116848861,,
NRG2,0.011528589461906975,0.07604504924137413,-0.031297847855886705,-0.03491301834737243,0.006240946415306812
MELTF,0.04945014311084167,-0.016127541953806418,-0.052598647269457705,0.04669782848411138,-0.046025595793163225
NLGN1,-0.01103828310616917,0.007958310187839742,0.03960134504741449,0.12423724181563534,0.020842312421375644
SLIT3,0.07064783771187935,0.01843824408007556,-0.029887920883225606,0.1430168182672608,0.08614875809320154
CCL8,,-0.0349575622730767,,-0.05521565802031897,-0.060709835649352936
S100A4,-0.02007070025426033,-0.0038523718445852362,-0.03544519353084151,0.009698554837389722,0.013837783617335673
TNFSF13B,-0.09798282619903144,0.04138568318246984,-0.006225793465962411,0.004618186366380825,0.03490423944570685
HSPG2,-0.045065248685433844,-0.020131343980575426,-0.052300688984341405,-0.02189152023295305,-0.06434001236636151
FAM3C,0.018289400755356802,-0.005464454969062852,0.017659666072673302,-0.10058710301943467,0.011381052507984114
FLT3LG,0.03930183704784538,-0.0052531498488510905,-0.025588291200150208,0.10644643610162696,
A2M,-0.02174051762953921,-0.014561471213017645,-0.05263086046987582,-0.024862005029541074,0.023540877751727435
VCL,0.00010855337861712797,0.0044707392039437435,-0.06226902462076392,-0.07048255411551248,0.013613178756989749
FGF2,-0.009710959407940565,0.0257667692029962,-0.0111639517521489,-0.021603401552220944,-0.007817037921756299
AGRP,0.0318210291186353,0.02884144626211066,,,
CNTN3,,-0.02704779070575134,0.06065169671990251,-0.05521561368164669,0.17666272941184832
RNASE2,0.07688895425640524,-0.035757679467933526,-0.00015484976696355094,0.005887917397674787,0.0639891768243714
ADM2,,0.016841055561732432,,,
GAL,,-0.027047790988421958,,,
PDGFC,0.02882392819605173,-0.018677360534934753,-0.012875368248944521,0.12281203250975367,-0.04129604402351047
COL8A2,-0.007803552975955665,0.06484647700239302,-0.06343828898990557,-0.027675657353722443,0.0600256600247746
SPON2,-0.028690077164914948,-0.025053846030253443,-0.07381636676387705,0.1382179939067917,
LCN2,,-0.01696191842132581,,,
SEMA3D,-0.025285789028978323,-0.01540271093938025,-0.03655318737206102,0.06824899852810978,0.12428424902138425
BMP6,,-0.012081561229403374,-0.028019498342944676,,
TIMP2,-0.0012597183357359659,0.041382703747556336,-0.021943286158605607,0.10182501720399251,0.016280989616693876
EFNA1,-0.006089122139347992,0.02240280175544362,0.0034672394607839834,0.13697486300499462,-0.18965115489558085
S100A12,,-0.013932491338275538,-0.022765538458606776,,0.046262389464182416
TFPI,0.026371016870194077,-0.002001006808474898,-0.013171456425215479,0.10774869867755744,-0.06070999211539678
GPC3,-0.025908047391477233,-0.017509534179784653,-0.037218562260089606,,
NMU,0.08443637775374845,,,,
LAMB3,0.03432521079579312,0.04769460269192697,-0.03325590909784345,-0.027636336006461912,-0.014642963422136984
LGALS9,-0.032745527495371574,-0.008242285965934699,0.06766202532722589,0.06961950631371398,-0.023182477445766663
VIM,0.05391029908553714,0.04228110660726044,-0.07077995326533142,0.08170475229482217,0.15068364933373618
PLAU,0.039904542544037,-0.017730047596413206,-0.050355776066647484,-0.00032244380940815774,0.0034296983849746313
TGFB3,-0.027284477834897715,-0.03283277894721039,0.035902662964926293,0.0410398184469206,-0.06803962581712839
APLN,0.038659884865260376,0.038912294260886514,0.0018844040583483675,0.07767584460044706,0.04591843996677954
SHANK2,0.04121133764626646,-0.009816496686905684,-0.022178199352795098,-0.05657802384095392,-0.0029714919769562036
LTF,,-0.008024410659736535,0.05977951615454707,0.12986480107348128,-0.04625914111977891
PENK,0.03240304932666296,-0.020147666487880835,-0.007163151348857966,-0.06596408074886069,-0.03789842094431418
CTF1,-0.030019871539642962,0.02805481996148763,0.008046723181808003,0.01535248890141443,0.07239445850475927
COL3A1,0.03661208404122487,-0.040169565059298494,0.010497969090894005,0.08374983715173871,3.389518562513874e-05
S100A10,-0.08693986635774972,0.009606395827451935,0.059317294751620904,0.0012959263915245079,0.05018189505801982
FGF13,0.040275156307803324,-0.010414800265758927,-0.0206423336842029,0.03675627959689952,0.11339190750461053
SEMA4A,-0.015130701332402725,-0.04896360067896379,-0.003687205421663434,0.01140886025932396,0.08409997293623994
EFNA4,-0.03779249092098884,0.01370992794210662,-0.06180408916271589,0.09394572037759552,-0.05883072460512059
HSPA8,0.026787351817802573,-0.014623913885550639,0.07832629928658116,-0.0371499282829322,-0.037486138822636295
NPB,0.06609322091789041,-0.01208156239022897,-0.017149144808025492,-0.07082100159890795,0.03825112269782539
ULBP1,,-0.020704168989667687,,,
SEMA3E,-0.023837640624405586,-0.030296537599388055,-0.06067048778105995,0.020129107141080713,0.013834767269867838
ADAM9,-0.004177294583519803,0.004758982644186491,0.02231743300229536,0.027130297554078198,0.0018345463052961014
ASIP,-0.037074530959679705,-0.011129219953243865,-0.05491242272196308,0.08253597657698875,
IBSP,,-0.034811917188333034,-0.026793604389518146,,
FAT4,0.021757210218171223,-0.004860772086357042,-0.024002067733801185,0.0007479765282156432,0.05616798764133355
MDK,0.004840140773675959,-0.08345595911251635,0.05061744113063861,0.0839118885868903,-0.022360523296106494
BMP5,,-0.0021226773788183616,,,
CAMP,,-0.021616318992234113,,,
HSPA1A,-0.01634711686753719,0.025321998661058026,0.0008265264587727285,0.0928961019047952,0.01647180084343785
SEMA3F,-0.037941987696767474,0.01346085491685733,-0.06474257677525379,,
ARF6,0.01537747115337693,-0.03750605733019633,-0.07612418414780334,0.08039254550352895,-0.044532382826517114
IL6,-0.024863271316286673,0.016195981781912873,,-0.04381578228057508,
CALM1,-0.010559779400130179,-0.0022595693009323627,-0.00586094732334369,-0.10936548728690854,0.035926740858120386
VIP,,0.012340994917324887,,-0.04887045152045533,0.013327347581298258
NMB,-0.018064973531185916,-0.03750159618646498,0.07188912977140059,0.027179498888293675,0.051293556701186384
CCL26,0.07558299414573375,0.009224999651562468,0.015317813739020567,,
FBLN1,0.015518477785627434,-0.002600485087770578,0.026841565288162877,0.0019063101768630358,-0.021462350431250332
SAA1,-0.020716991430116707,0.010106241287828199,0.07809351065511916,,
MICB,0.009372174214782156,-0.012183327685262552,-0.040748649850528305,,0.05095316010216501
F13A1,-0.02846526303943449,0.039895576707574036,-0.01668624675256752,,-0.03970735508402863
CXCL11,-0.04030250087188899,-0.04090263117041241,,,
COL5A2,0.010653581923541062,0.00699829704129575,-0.025386069650691387,0.03602510699763428,-0.024085837040306816
EFNA5,-0.03532489479960898,-0.0161942355002085,-0.06145552264138095,0.05584878463712856,0.08489010966133823
AREG,,-0.02771017448641233,0.04501141284352796,0.02877064020691304,
EDIL3,-0.039130013254487415,-0.01806477840581147,0.08637312121961589,0.05002740101309673,-0.02655433692061168
CD86,-0.009445725273110534,-0.020432443409076868,-0.00446131521612955,0.07891596669368467,0.050639864714401364
WNT9B,,-0.010962786331193934,,,
HRAS,0.0518109999498644,-0.027170777717025807,0.014996051932692385,0.021894602340392807,0.11160596697400542
C1QTNF5,0.030164944781439815,,-0.07292939591689229,0.010463866389288614,
RLN1,-0.018881862767069928,,-0.01999721315900524,,
COL4A1,0.041112459147214786,-0.08152557286022102,-0.06432860944128728,0.0692900040166093,0.0016993746129394089
CCL3,0.0018222759557066494,-0.002508891011089147,-0.025917331606080278,-0.01747956943929759,-0.13041710713020946
BGN,0.027805479890882,-0.02115969216366282,0.0010694619458276127,-0.009981621017601848,0.018288214757093406
RETN,,-0.01352669369775985,,,
S100A9,-0.03193204719245403,-0.006660229732106866,-0.037354541057209735,-0.08234923643143854,-0.10965228290577277
HCRT,-0.03146462010957967,0.016394484685320048,-0.05292404870425432,0.09337984110199066,-0.04209746767719662
FADD,0.031456442173507924,0.005770301334915323,-0.027708828242356383,0.07549211783478886,0.044589254406355396
ACTR2,-0.01281724877563889,-0.009887256808286437,-0.037923717763124414,0.15678013663784862,0.017753605875595508
BMP2,0.005213069076904681,0.017096473116163954,-0.03235190756758805,0.010806547504457413,-0.015597350395424439
PDYN,,0.004037241684326841,,0.006906774791817364,0.009716801926934956
CD55,-0.01094220891839798,-0.010475859162268009,0.015121403600217296,0.0290055785553413,-0.0727987352835001
OSTN,,0.0039252686834147735,-0.020642330958691616,,
CD6,0.0018056231457239623,0.02837130379471271,0.013067973595090434,,
IL16,0.04573688817196442,-0.05777289129264025,0.012939140461518034,,-0.026011850371842053
LAMA5,0.0472437039876754,0.04850480510651515,-0.07832364444750407,0.022456554653116738,0.07895703121093381
RGMB,0.028171058707827507,0.0402327815932551,0.0256937711108606,-0.03975872357952862,0.05874901330099698
INSL5,-0.018326117007648236,-0.018764487077783394,,,
IL12A,0.028288933425771764,0.027286540143200977,0.01660631717081103,-0.002032139947891777,-0.07007218205834394
S100A8,-0.06486820513648531,-0.006162247324473776,0.016086006976860006,-0.010365424261758262,-0.06900922060813756
TAC3,,-0.023347919591076023,,0.018132416207202347,-0.03676118798691816
TAC4,,-0.021164515812753904,,,
MFAP5,0.05435785529260719,,-0.028496699097848157,0.05381626199490193,
CXCL16,0.004709665763447792,-0.004985529308734207,-0.13448814300871145,0.06582769144061573,0.03684456466444843
AGRN,0.08668402294171798,-0.026942737394439777,0.004317681785924875,0.021594335141721818,-0.023189171671733875
COL4A6,0.010556144273018563,-0.014963983528845561,-0.005032899120478484,0.06587224216088688,
FST,,0.0600670115377487,-0.040978926517209906,0.0016423287043339679,
MEGF10,-0.012571361617717552,-0.010639465307919945,0.0059389506672599054,0.07927273345544258,0.10079976032658883
C1QB,-0.04717371948634404,-0.048583694173158665,-0.047909787699763395,0.1569358748120411,0.04832714131896072
HLA-B,0.015130106672559679,-0.0356701738852621,-0.02190104073782122,0.18158946828232123,0.047699301625832975
PDGFA,-0.012175331288328478,0.00584108033965842,0.010824132673550112,0.07591087057270432,0.043486250514076515
LAMA3,,0.0772307298503304,-0.023339194294996545,,
DKK1,-0.018881867471934488,,-0.02095790561369018,,0.1179963242769294
INHBA,-0.003435708098514423,-0.02433647008809721,-0.03908209676345057,0.056966937142625,-0.08754682338246227
IL7,-0.010747623156692207,-0.01814680308972174,-0.02187905338748508,,
FABP5,0.017405394814416487,-0.014745118280328127,-0.056670079989116155,0.03713558282227288,-0.08552735035966656
CCL4,0.01378382678942432,-0.020766514902733783,-0.035490184463332686,0.029376175029110344,-0.043790448887066714
FBN1,0.052688061125232055,-0.006492771022892487,-0.030522370132130446,-0.04802540152482614,0.014729464534567915
TCTN1,0.0020007939314675336,-0.015073065671826034,-0.006367514376035683,0.08233070450201042,0.03347078354017029
NCR3LG1,-0.022412582042399768,,0.025259354785263158,,
BMP7,0.07153896607570742,-0.015408518871606932,0.014346919792863644,0.006858133686853057,0.03262953979250868
NLGN2,0.013158217920633004,0.021310134950474638,-0.006240049812431697,0.03762373952950934,-0.05535576518106529
CCL25,-0.01832611458828017,0.013469216853287428,,,
NPNT,0.03715781134529006,-0.018951640014300632,-0.026464630389804247,0.144002629105254,0.022157177408661764
KITLG,0.0051957683918303545,-0.012698116802460762,0.003128374990436838,-0.026868980565469727,0.044270886971824554
MADCAM1,-0.018881867471934488,0.009779744522229437,0.04424830946176574,,
F12,0.01217733426655928,0.0322914197655252,-0.018876016698077782,-0.07829903216185818,-0.04182424201909935
S100B,-0.033063333962783555,-0.03695867302698901,0.04688833638089192,0.05725262497150722,0.03515469734582259
IL27,,-0.02368127585361628,,,
CD99,0.038431251887709544,0.005524436977786878,0.016010203422864428,0.18000617610701916,-0.031031483601326005
PDGFB,0.023358928351879207,-0.012361305849374744,-0.04778958638751964,0.04166513957081597,-0.004164863531446714
CLEC2D,0.017475070525742445,0.012844263542113378,-0.03619071678936385,-0.02689613396842236,-0.058949090965515365
F8,0.0019916476255848643,0.059768668165314696,0.009217209568687296,0.06625080069527539,0.10376283826625107
C3,-0.0416402119252778,-0.024032765844341,-0.033428467386826415,0.1432383031189684,0.10565326565214586
DLK2,,-0.01685045375448189,-0.023339203617561356,-0.06303608170960205,0.022421600664490733
TSLP,-0.01860593588249054,0.022164784141143107,0.013618339408654409,,0.001415893716534414
OSM,-0.017754029552168555,-0.0020713450084549434,0.0487043670469888,-0.017490194531675027,0.005827188793567066
PRND,-0.018881865119501767,,,,
SLPI,-0.0316001066950148,0.025266106491364283,-0.052810612952798715,,
AFDN,0.004268688957646062,0.012547331165309646,0.0645829998147971,0.06964065946736528,-0.04914875562617144
KISS1,,-0.017617197468879946,,,
ULBP2,-0.03549163495956579,-0.01693240064238251,-0.03272489467627826,,
ICAM4,,-0.010962785216230373,,,
ANGPTL1,0.010514158380234014,0.07758309371242937,-0.03705853009096497,,0.0248042784528494
LTBP1,-0.00714138678537788,-0.012947315363661206,0.029437133567875622,0.09982007565135696,0.14595270665393553
NTN4,0.046272346215538496,-0.03330959531924477,0.05583845037686677,0.09224964354576501,0.03735478164534532
APP,0.056466221572011935,0.09006526786756244,0.053623958340113534,0.09302340777254665,-0.021947891615798777
RIMS2,-0.01888186355121378,0.006849873263682,-0.014231774862109066,-0.04721241237232694,0.09188487474748813
WNT7A,-0.01942266601752369,0.03181282193096063,0.0006311095255427237,0.0503761875710395,0.05046717607952035
GAST,,,-0.025252649275364043,,
GPI,0.04475509125043123,-0.007903512986472011,-0.026120817719625215,-0.041838346495511235,0.01701036809557154
IL1B,-0.02355512214861886,-0.022862849799140845,0.02252627807404247,-0.12891864681197063,-0.03255616470323216
HAS2,-0.04095973780199158,0.02935579509619283,0.008928637847186317,-0.025075755538164084,
IL11,,-0.021164517416228303,-0.026542391494533333,-0.038651525775931256,
SEMA4B,-0.009699924695128382,0.010358016375015012,0.006701345154167009,0.029494202103643508,-0.05541834073633512
FGF12,0.06586046850043599,-0.0635435113545416,0.033678568668120176,-0.12159757445845425,-0.054273225139767206
CP,0.013985192051787465,0.08682057631970698,0.0630955056795645,0.12317703018515025,-0.03949797602633395
NLGN3,-0.0024531116150923993,0.00539554516018003,-0.015493216598323672,-0.02437874618877139,0.06348069461606595
GZMB,0.09353716272419492,-0.013932491866418041,,,
PROC,0.053638633045931895,-0.026220241288530684,0.04545535412431149,0.0664951946482114,
AGT,0.03423690255168044,0.06414093533101861,0.07578552204468246,0.013384887425852055,-0.04003304482003279
PTHLH,0.028125017264615436,0.0171676058575557,-0.02811065074707585,0.028224568092108614,0.04025155924901578
COL1A1,0.04060264513926421,-0.025745154435932862,0.010644190207843969,0.009636067825561421,0.05357944187831131
LAMB2,-0.019576681265363723,-0.023040426446453825,-0.04132924832863746,0.10250309279244792,0.03422825101842081
DSC2,0.05766761634994344,-0.014595947343240514,-0.03799607955462802,0.056291771169716315,-0.025944132444479236
WNT5B,-0.03501722575386554,0.035578620038805055,0.016503864867824146,,-0.04707874916299369
LEFTY1,0.0015946293184519154,-0.030040455735156398,-0.035563336744978996,0.10877252117430963,
FGL1,,-0.011927900729788872,-0.03416876328254916,,-0.007511922301271642
CXCL5,0.027508448365973825,-0.010962784021626934,-0.025168069446393024,,-0.04707880224668947
S100A1,-0.00666498630780075,0.045989699303866656,0.054235499783238855,-0.09876363346678722,-0.00027899124887665537
C4BPA,,-0.009542072070341096,,,
NPTX1,-0.028275743804941196,0.01378234793966415,0.0795427734205111,0.002855965224419214,0.1001733162383731
TGS1,-0.06338278529249455,-0.009225730327711922,-0.04593401916364395,-0.054090202063061706,-0.0010012474100497052
SST,-0.024217140634403923,-0.035263873023585565,0.027572294141469035,0.02287689462817908,-0.013670303610206764
IL34,-0.025185539114262603,0.0048560017069826334,0.037120158077385834,0.07201639176523382,0.032574567265503784
DHH,,,-0.03691428697439822,,
XCL2,-0.009847734807476938,,,,
TF,-0.03919154519773508,-0.05204900279247374,0.06808364816758777,0.11040155616120016,0.06861406450287236
IL33,0.04463312554371194,0.029485087856146584,0.004442629604242943,0.009076902908063837,-0.07001186063274166
RBP4,,-0.008910106351392725,-0.009000077812770704,-0.06345829069827633,0.052870340026630845
CCL20,,-0.016419549621760492,0.02083792052810748,,
NAMPT,-0.01855479517281891,0.005310174370736339,-0.07966524459208017,-0.013469270160349722,0.01554928688533963
